year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
2010,CSF,J,BOS,NHL,PHI,NHL,4,0,0,20,7,
2000,CSF,J,PIT,NHL,BUF,NHL,4,3,0,17,17,
1933,QF,B,CHI,NHL,MTL,NHL,1,0,1,4,3,TG
1995,CQF,G,CHI,NHL,CAL,NHL,4,0,0,16,7,
1969,SF,E,BOS,NHL,CHI,NHL,4,0,0,20,10,
1996,CSF,J,PHI,NHL,BUF,NHL,4,1,0,21,13,
1922,F,,VAM,PCHA,VC1,PCHA,1,1,0,5,3,TG
1987,DSF,B,BOS,NHL,BUF,NHL,4,2,0,28,22,
1965,SF,A,MTL,NHL,TOR,NHL,4,0,0,15,6,
2009,CQF,E,SJS,NHL,COL,NHL,4,2,0,19,11,
1975,Pre,D,TOR,NHL,PIT,NHL,2,1,0,8,3,
1975,QF,,HOU,WHA,SDM,WHA,4,2,0,26,19,
1992,DSF,E,STL,NHL,CHI,NHL,4,0,0,13,6,
1972,SF,E,MTL,NHL,PHI,NHL,4,1,0,19,13,
1930,SCF,E,MTL,NHL,CHI,NHL,3,2,0,11,8,
1980,QF,L,CAL,NHL,PHI,NHL,4,3,0,22,26,
1987,DF,J,NJD,NHL,WAS,NHL,4,3,0,25,23,
1983,DSF,A,MTL,NHL,BOS,NHL,3,0,0,10,2,
1923,F,,VAM,PCHA,SEA,PCHA,1,0,1,4,3,TG
1992,CF,M,MTL,NHL,NYI,NHL,4,1,0,16,11,
1981,DSF,G,LAK,NHL,EDM,NHL,3,2,0,27,23,
1993,CSF,J,NJD,NHL,BOS,NHL,4,2,0,22,17,
1923,F,,MTL,NHL,OTS,NHL,2,0,0,5,2,TG
1973,DSF,,TOT,WHA,CLC,WHA,4,1,0,18,9,
1996,CQF,A,NJD,NHL,MTL,NHL,4,1,0,22,11,
2000,CQF,D,BUF,NHL,PHI,NHL,4,2,0,21,13,
1963,SCF,C,TOR,NHL,DET,NHL,4,3,0,22,17,
1996,CQF,B,BUF,NHL,OTT,NHL,4,3,0,14,13,
1976,Pre,D,TOR,NHL,PIT,NHL,2,1,0,13,10,
1949,SCF,C,DET,NHL,NYR,NHL,4,3,0,22,17,
1985,CF,N,CAL,NHL,STL,NHL,4,3,0,28,22,
1971,SCF,G,BOS,NHL,NYR,NHL,4,2,0,18,16,
1988,DF,L,CAL,NHL,LAK,NHL,4,0,0,22,11,
1955,SF,B,DET,NHL,TOR,NHL,4,1,0,14,10,
1985,DF,L,CAL,NHL,EDM,NHL,4,3,0,25,24,
1976,DF,,QUN,WHA,IND,WHA,4,1,0,25,14,
1914,SCF,,VML,PCHA,OT1,NHA,3,0,0,26,8,
2008,CQF,E,AND,NHL,SJS,NHL,4,2,0,18,10,
2001,CQF,F,COL,NHL,LAK,NHL,4,3,0,16,13,
1975,SF,J,PHI,NHL,BOS,NHL,4,1,0,19,12,
1991,DSF,E,DET,NHL,MNS,NHL,4,3,0,23,19,
1960,SF,A,CHI,NHL,MTL,NHL,4,2,0,16,15,
1998,CF,N,DAL,NHL,COL,NHL,4,3,0,23,16,
1940,QF,C,CHI,NHL,MTL,NHL,2,1,0,8,7,
1933,QF,B,CHI,NHL,MTL,NHL,1,0,1,4,3,TG
1925,F,,MTM,NHL,OTS,NHL,1,0,1,2,1,TG
1994,CQF,B,PHI,NHL,BUF,NHL,4,1,0,18,13,
1989,DF,L,EDM,NHL,LAK,NHL,4,0,0,24,10,
1984,SCF,O,EDM,NHL,PHI,NHL,4,1,0,21,14,
2007,CQF,C,PHI,NHL,WAS,NHL,4,3,0,23,20,
1969,QF,B,BOS,NHL,NYR,NHL,4,2,0,25,16,
1982,DF,L,EDM,NHL,CAL,NHL,4,1,0,35,13,
2000,CQF,H,STL,NHL,SJS,NHL,4,2,0,16,11,
1992,DSF,F,TOR,NHL,DET,NHL,4,3,0,24,30,
1972,DSF,,HOU,WHA,LAS,WHA,4,2,0,23,16,
1982,DSF,F,MNS,NHL,TOR,NHL,3,1,0,18,18,
1997,CQF,F,EDM,NHL,COL,NHL,4,3,0,19,16,
1938,SF,A,BOS,NHL,NYR,NHL,4,3,0,14,12,
1970,QF,D,MNS,NHL,STL,NHL,4,2,0,16,15,
1999,CSF,L,COL,NHL,DET,NHL,4,1,0,13,8,
1984,DSF,H,WIN,NHL,CAL,NHL,3,1,0,15,13,
1983,DF,I,MTL,NHL,QUE,NHL,4,2,0,20,13,
1974,QF,,HOU,WHA,CLC,WHA,4,1,0,24,14,
1928,SF,D,NYR,NHL,TOR,NHL,2,0,0,3,1,
1980,QF,K,MNS,NHL,BUF,NHL,4,1,0,23,17,
1980,SCF,O,NYI,NHL,MNS,NHL,4,1,0,26,16,
1993,SCF,O,NYR,NHL,VAN,NHL,4,3,0,21,19,
1978,Pre,A,PHI,NHL,VAN,NHL,2,1,0,15,9,
1974,SF,,HOU,WHA,SDM,WHA,4,0,0,17,5,
1998,CSF,K,DAL,NHL,STL,NHL,4,2,0,17,12,
1983,DSF,B,QUE,NHL,BUF,NHL,3,0,0,13,5,
1980,Pre,B,STL,NHL,PIT,NHL,3,2,0,20,21,
1984,DSF,D,NYI,NHL,WAS,NHL,3,2,0,14,12,
1998,CQF,E,DAL,NHL,EDM,NHL,4,0,0,11,7,
