year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1975,NHL,VAN,22,11,7.0,,11,21,8.0,,,,,,3,6,2,,5,5,3,,5,4,1,,5,5,4.0,,7.0,7.0,1.0,,6,5,4,,2,0,0,
1998,NHL,NYR,17,19,5.0,,16,19,6.0,,,,,,3,4,3,,3,5,4,,7,6,0,,6,7,0.0,,6.0,6.0,0.0,,6,5,3,,2,5,1,
2002,NHL,NYR,17,18,4.0,2,15,18,6.0,2,,,,,4,6,2,0,6,6,2,0,5,8,1,1,6,6,1.0,1,5.0,5.0,2.0,0,6,3,1,2,0,2,1,0
1983,NHL,NJD,10,28,2.0,,7,28,5.0,,,,,,1,10,0,,2,10,0,,4,9,2,,3,7,3.0,,3.0,9.0,1.0,,4,10,1,,0,1,0,
1984,NHL,WAS,27,11,2.0,,19,14,7.0,,,,,,4,3,2,,5,5,3,,12,2,2,,10,3,0.0,,7.0,3.0,2.0,,6,8,0,,2,1,0,
1974,NHL,PIT,25,5,10.0,,12,23,5.0,,,,,,2,4,1,,6,6,3,,4,6,4,,8,3,2.0,,7.0,3.0,3.0,,9,4,2,,1,2,0,
2010,NHL,FLO,16,17,,8,14,23,,4,,,,,4,5,,0,6,7,,0,6,5,,2,6,5,,3,4.0,7.0,,2,3,8,,5,1,3,,0
2001,NHL,PIT,16,20,4.0,1,12,21,4.0,4,,,,,4,6,1,1,6,4,2,1,4,7,2,0,8,6,0.0,1,1.0,4.0,1.0,1,5,7,1,1,0,7,1,0
1966,NHL,MTL,19,9,7.0,,13,16,6.0,,,,,,3,1,0,,4,7,1,,7,4,2,,5,6,2.0,,3.0,6.0,4.0,,8,1,4,,2,0,0,
1984,NHL,QUE,24,12,4.0,,17,18,5.0,,,,,,4,6,1,,7,5,0,,5,5,5,,8,4,1.0,,7.0,4.0,1.0,,8,4,1,,2,2,0,
1982,NHL,EDM,25,9,6.0,,22,12,6.0,,,,,,4,6,3,,7,3,3,,8,3,2,,10,3,2.0,,6.0,4.0,1.0,,11,2,0,,1,0,1,
1984,NHL,EDM,26,7,7.0,,23,13,4.0,,,,,,8,0,2,,10,3,1,,7,4,1,,11,2,2.0,,7.0,4.0,1.0,,5,6,3,,1,1,1,
2008,NHL,TOR,16,16,,9,18,19,,4,,,,,4,3,,3,4,6,,3,7,7,,0,4,7,,2,6.0,3.0,,4,6,6,,1,3,3,,0
1928,NHL,OTS,7,6,9.0,,7,11,4.0,,,,,,,,,,2,1,3,,2,5,3,,2,4,5.0,,6.0,5.0,0.0,,2,2,2,,,,,
1972,WHA,WIJ,26,11,2.0,,17,20,2.0,,,,,,6,3,1,,10,7,1,,6,7,0,,7,4,1.0,,9.0,2.0,0.0,,5,7,1,,0,1,0,
1996,NHL,STL,17,20,4.0,,19,15,7.0,,,,,,5,7,0,,8,4,0,,4,9,2,,8,3,2.0,,3.0,6.0,4.0,,5,5,1,,3,1,2,
1911,NHA,QU1,7,2,0.0,,3,6,0.0,,,,,,,,,,,,,,0,1,0,,4,4,0.0,,5.0,3.0,0.0,,1,0,0,,,,,
2003,NHL,NYR,13,21,3.0,4,14,19,4.0,4,,,,,3,3,2,0,6,5,3,2,6,5,0,1,4,10,2.0,1,4.0,7.0,0.0,1,3,10,0,3,1,0,0,0
1985,NHL,QUE,23,13,4.0,,20,18,2.0,,,,,,8,2,1,,4,8,0,,7,5,1,,9,4,1.0,,6.0,7.0,1.0,,8,4,1,,1,1,1,
1916,NHA,TOB,3,4,0.0,,4,3,0.0,,,,,,,,,,,,,,2,0,0,,5,4,0.0,,0.0,3.0,0.0,,,,,,,,,
1994,NHL,SJS,10,13,1.0,,9,12,3.0,,,,,,,,,,,,,,,,,,4,1,0.0,,4.0,8.0,2.0,,4,8,0,,6,8,1,
1954,NHL,TOR,14,10,11.0,,10,14,11.0,,,,,,2,3,3,,8,3,3,,6,4,4,,4,6,5.0,,3.0,3.0,5.0,,1,5,2,,,,,
1932,NHL,CHI,12,7,5.0,,4,13,7.0,,,,,,,,,,2,4,2,,4,3,3,,6,5,1.0,,2.0,4.0,4.0,,2,4,2,,,,,
1932,NHL,NYR,12,7,5.0,,11,10,3.0,,,,,,,,,,3,1,1,,7,3,2,,6,5,1.0,,4.0,4.0,3.0,,3,4,1,,,,,
1926,NHL,BOS,15,7,0.0,,6,13,3.0,,,,,,,,,,2,3,0,,5,4,1,,4,5,2.0,,5.0,3.0,0.0,,5,5,0,,,,,
2001,NHL,ANA,15,19,5.0,2,14,23,3.0,1,,,,,4,7,1,0,3,9,2,0,6,5,2,3,6,8,1.0,0,2.0,3.0,0.0,0,6,7,1,0,2,3,1,0
2006,NHL,MTL,26,12,,3,16,22,,3,,,,,6,2,,3,8,5,,0,8,4,,2,6,7,,0,5.0,9.0,,1,8,5,,0,1,2,,0
1930,NHL,OTS,6,14,2.0,,4,16,2.0,,,,,,,,,,3,4,1,,1,8,0,,1,8,1.0,,4.0,4.0,1.0,,1,6,1,,,,,
1916,NHA,TBS,4,3,0.0,,3,4,0.0,,,,,,,,,,,,,,2,0,0,,4,5,0.0,,1.0,2.0,0.0,,,,,,,,,
1981,NHL,TOR,12,20,8.0,,8,24,8.0,,,,,,3,6,2,,3,6,4,,5,5,3,,5,7,4.0,,1.0,8.0,3.0,,3,10,0,,0,2,0,
1931,NHL,NYR,13,7,4.0,,10,10,4.0,,,,,,,,,,5,1,1,,6,1,3,,7,5,1.0,,2.0,5.0,2.0,,3,5,1,,,,,
1926,NHL,DTC,6,15,1.0,,6,13,3.0,,,,,,,,,,3,2,0,,2,6,1,,3,8,1.0,,2.0,6.0,0.0,,2,6,2,,,,,
1975,NHL,CHI,17,15,8.0,,15,15,10.0,,,,,,5,4,2,,5,0,8,,5,6,2,,6,3,4.0,,5.0,8.0,1.0,,5,9,0,,1,0,1,
1998,NHL,CAR,20,12,9.0,,14,18,9.0,,,,,,4,3,3,,7,7,0,,6,4,2,,6,4,3.0,,4.0,5.0,4.0,,4,5,4,,3,2,2,
1992,NHL,STL,22,13,7.0,,15,23,4.0,,,,,,5,6,1,,3,6,3,,5,7,1,,9,4,2.0,,7.0,6.0,1.0,,6,4,1,,2,3,2,
1999,NHL,BOS,12,17,11.0,1,12,16,8.0,5,,,,,4,5,4,0,7,3,2,0,2,6,3,2,4,4,4.0,2,2.0,5.0,4.0,0,4,7,1,2,1,3,1,0
2003,NHL,NAS,22,10,7.0,2,16,19,4.0,2,,,,,4,5,0,0,8,5,1,0,4,4,3,2,10,4,2.0,0,6.0,5.0,1.0,0,4,5,4,2,2,1,0,0
1988,NHL,TOR,15,20,5.0,,13,26,1.0,,,,,,8,4,1,,3,9,0,,3,10,1,,2,8,3.0,,6.0,6.0,0.0,,6,7,1,,0,2,0,
2000,NHL,PHO,21,11,7.0,2,14,16,10.0,1,,,,,9,1,2,0,4,6,4,0,3,2,4,1,7,6,2.0,0,6.0,6.0,0.0,1,5,5,4,1,1,1,1,0
1972,NHL,NYR,26,8,5.0,,21,15,3.0,,,,,,6,3,1,,9,4,1,,8,5,1,,11,1,1.0,,7.0,3.0,2.0,,6,7,1,,0,0,1,
1934,NHL,STE,7,14,3.0,,4,17,3.0,,,,,,,,,,1,8,0,,3,5,3,,2,9,1.0,,3.0,6.0,2.0,,2,3,0,,,,,
1967,NHL,BOS,22,9,6.0,,15,18,4.0,,,,,,5,1,1,,8,4,1,,6,6,2,,5,7,2.0,,6.0,4.0,4.0,,7,5,0,,,,,
1996,NHL,BOS,14,20,7.0,,12,27,2.0,,,,,,4,4,2,,5,6,2,,4,7,2,,5,8,0.0,,3.0,8.0,2.0,,3,10,1,,2,4,0,
1982,NHL,NJD,11,20,9.0,,6,29,5.0,,,,,,3,6,3,,1,10,4,,3,9,0,,4,6,4.0,,1.0,8.0,2.0,,4,10,0,,1,0,1,
1929,NHL,BOS,21,1,0.0,,17,4,1.0,,,,,,,,,,5,1,0,,10,1,0,,10,2,0.0,,8.0,0.0,1.0,,5,1,0,,,,,
2001,NHL,PHO,27,8,3.0,3,13,19,6.0,3,,,,,5,3,2,1,5,6,1,2,7,5,3,0,6,5,1.0,1,3.0,3.0,1.0,1,10,2,1,1,4,3,0,0
1989,NHL,PIT,22,15,3.0,,10,25,5.0,,,,,,3,7,2,,6,7,0,,7,5,1,,6,6,1.0,,8.0,5.0,1.0,,2,10,3,,,,,
1969,NHL,LAK,12,22,4.0,,2,30,6.0,,,,,,2,5,0,,1,10,1,,3,5,4,,3,13,0.0,,0.0,9.0,3.0,,4,9,2,,1,1,0,
1921,NHL,HAM,5,7,0.0,,2,10,0.0,,,,,,,,,,,,,,1,4,0,,3,5,0.0,,2.0,6.0,0.0,,1,2,0,,,,,
1985,NHL,HAR,21,17,2.0,,19,19,2.0,,,,,,6,4,0,,5,7,0,,8,5,1,,7,6,0.0,,2.0,10.0,1.0,,9,3,2,,3,1,0,
1930,NHL,NYA,12,6,4.0,,6,10,6.0,,,,,,,,,,1,3,4,,5,2,2,,4,4,1.0,,4.0,6.0,2.0,,4,1,1,,,,,
1993,NHL,CHI,21,16,5.0,,18,20,4.0,,,,,,4,7,2,,8,2,0,,6,5,2,,5,6,2.0,,6.0,7.0,1.0,,6,7,2,,4,2,0,
1990,NHL,WIN,17,18,5.0,,9,25,6.0,,,,,,5,7,1,,4,9,2,,4,6,4,,5,7,1.0,,5.0,5.0,3.0,,3,9,0,,,,,
1975,NHL,NYI,24,8,8.0,,18,13,9.0,,,,,,5,1,4,,6,7,1,,9,2,1,,7,2,3.0,,6.0,5.0,4.0,,8,3,3,,1,1,1,
2001,NHL,NJD,22,13,4.0,2,19,15,5.0,2,,,,,5,3,0,1,4,7,2,1,7,4,3,0,7,6,2.0,1,3.0,2.0,2.0,0,9,5,0,1,6,1,0,0
1975,NHL,NYR,16,16,8.0,,13,26,1.0,,,,,,4,5,1,,5,9,1,,6,4,2,,3,8,2.0,,5.0,8.0,1.0,,5,7,2,,1,1,0,
1958,NHL,TOR,17,13,5.0,,10,19,6.0,,,,,,2,6,0,,4,7,3,,4,4,5,,6,6,1.0,,4.0,6.0,1.0,,7,3,1,,,,,
2008,NHL,MIN,23,11,,7,17,22,,2,,,,,6,2,,1,8,5,,0,4,9,,1,7,5,,1,5.0,5.0,,2,6,6,,4,4,1,,0
1994,NHL,STL,16,6,2.0,,12,9,3.0,,,,,,,,,,,,,,,,,,4,2,0.0,,8.0,3.0,1.0,,7,5,1,,8,4,3,
1973,NHL,PHI,28,6,5.0,,22,10,7.0,,,,,,6,3,0,,7,3,2,,8,2,2,,9,3,2.0,,5.0,3.0,4.0,,12,1,2,,3,1,0,
1917,NHL,TOA,10,1,0.0,,3,8,0.0,,,,,,,,,,,,,,2,2,0,,5,3,0.0,,5.0,3.0,0.0,,1,1,0,,,,,
1995,NHL,SJS,12,26,3.0,,8,29,4.0,,,,,,0,7,3,,3,10,1,,5,8,0,,3,10,0.0,,3.0,7.0,2.0,,4,9,1,,2,4,0,
1977,NHL,BUF,25,7,8.0,,19,12,9.0,,,,,,5,2,1,,9,4,1,,7,1,5,,5,3,5.0,,9.0,2.0,2.0,,7,4,3,,2,3,0,
1958,NHL,DET,13,17,5.0,,12,20,3.0,,,,,,5,4,0,,7,7,1,,4,5,2,,3,7,3.0,,4.0,7.0,0.0,,2,7,2,,,,,
1920,NHL,MTL,9,3,0.0,,4,8,0.0,,,,,,,,,,,,,,0,3,0,,6,3,0.0,,6.0,3.0,0.0,,1,2,0,,,,,
1954,NHL,DET,25,5,5.0,,17,12,6.0,,,,,,6,3,0,,6,5,1,,9,3,3,,8,4,3.0,,5.0,2.0,4.0,,8,0,0,,,,,
1981,NHL,NYR,19,15,6.0,,20,12,8.0,,,,,,3,8,0,,5,5,3,,7,4,2,,9,3,2.0,,6.0,3.0,3.0,,9,3,3,,0,1,1,
1969,NHL,MNS,11,16,11.0,,8,19,11.0,,,,,,4,4,0,,3,5,4,,2,4,7,,1,9,3.0,,0.0,8.0,4.0,,7,5,4,,2,0,0,
1986,NHL,DET,20,14,6.0,,14,22,4.0,,,,,,5,4,1,,4,8,1,,5,3,5,,7,7,1.0,,7.0,4.0,1.0,,6,7,1,,0,3,0,
2010,NHL,COL,16,21,,4,14,23,,4,,,,,6,4,,1,7,5,,1,7,4,,3,5,6,,1,1.0,11.0,,1,2,10,,1,2,4,,0
1994,NHL,EDM,11,12,1.0,,6,15,3.0,,,,,,,,,,,,,,,,,,2,4,0.0,,5.0,6.0,2.0,,5,7,1,,5,8,1,
2009,NHL,FLO,16,16,,9,16,21,,4,,,,,4,7,,1,6,5,,3,6,6,,3,8,4,,2,0.0,5.0,,1,6,7,,2,2,3,,1
2001,NHL,PHI,20,13,5.0,3,22,14,5.0,0,,,,,6,3,3,0,4,4,2,1,11,4,0,0,10,3,1.0,1,4.0,1.0,0.0,1,5,7,3,0,2,5,1,0
2011,NHL,CHI,27,8,,6,18,18,,5,,,,,7,2,,2,7,6,,1,10,2,,1,5,5,,3,5.0,9.0,,0,10,2,,2,1,0,,2
1987,NHL,HAR,21,14,5.0,,14,24,2.0,,,,,,4,5,1,,4,5,3,,6,6,2,,8,6,1.0,,4.0,8.0,0.0,,8,7,0,,1,1,0,
1951,NHL,DET,24,7,4.0,,20,7,8.0,,,,,,5,1,1,,7,2,5,,9,3,2,,6,5,1.0,,9.0,1.0,2.0,,8,2,1,,,,,
1975,WHA,CIN,26,14,0.0,,9,30,1.0,,,,,,5,3,0,,4,9,0,,7,7,1,,5,8,0.0,,8.0,6.0,0.0,,5,10,0,,1,1,0,
1999,NHL,NYR,15,20,5.0,1,14,18,7.0,2,,,,,4,7,2,0,3,5,1,1,5,3,3,2,10,4,1.0,0,4.0,7.0,2.0,0,3,9,2,0,0,3,1,0
1984,NHL,TOR,10,28,2.0,,10,24,6.0,,,,,,3,6,1,,1,9,3,,2,11,1,,5,6,1.0,,5.0,8.0,1.0,,4,9,1,,0,3,0,
1980,NHL,STL,29,7,4.0,,16,11,13.0,,,,,,6,2,3,,9,4,1,,9,3,1,,6,3,3.0,,8.0,1.0,5.0,,6,4,3,,1,1,1,
1979,NHL,BUF,27,5,8.0,,20,12,8.0,,,,,,6,3,2,,9,3,1,,10,4,0,,7,3,3.0,,7.0,3.0,3.0,,4,1,7,,4,0,0,
1985,NHL,NYR,20,18,2.0,,16,20,4.0,,,,,,5,4,0,,6,8,1,,6,7,1,,5,6,2.0,,8.0,2.0,0.0,,6,9,1,,0,2,1,
1950,NHL,CHI,8,22,5.0,,5,25,5.0,,,,,,2,3,2,,7,5,1,,2,8,4,,0,12,2.0,,2.0,8.0,1.0,,0,11,0,,,,,
1968,NHL,TOR,20,8,10.0,,15,18,5.0,,,,,,4,2,1,,5,4,4,,8,4,1,,5,5,4.0,,5.0,6.0,2.0,,8,5,3,,,,,
2008,NHL,NYR,26,11,,4,17,19,,5,,,,,10,2,,1,7,6,,1,6,5,,1,6,5,,1,3.0,6.0,,4,8,4,,1,3,2,,0
1952,NHL,CHI,14,11,10.0,,13,17,5.0,,,,,,5,2,3,,6,4,3,,3,6,3,,4,7,3.0,,4.0,6.0,0.0,,5,3,3,,,,,
1982,NHL,NYR,24,13,3.0,,11,22,7.0,,,,,,6,7,0,,6,4,1,,6,5,2,,5,7,3.0,,5.0,4.0,2.0,,7,7,1,,0,1,1,
1997,NHL,NJD,29,10,2.0,,19,13,9.0,,,,,,7,4,0,,10,4,0,,8,3,2,,6,5,4.0,,6.0,0.0,0.0,,8,3,3,,3,4,2,
1913,NHA,MOW,4,6,0.0,,3,7,0.0,,,,,,,,,,,,,,2,0,0,,0,9,0.0,,4.0,4.0,0.0,,1,0,0,,,,,
1988,NHL,DET,20,14,6.0,,14,20,6.0,,,,,,4,4,3,,9,3,1,,5,8,1,,5,6,3.0,,5.0,5.0,3.0,,6,7,1,,0,1,0,
1998,NHL,MTL,21,15,5.0,,11,24,6.0,,,,,,3,5,2,,5,7,0,,3,6,5,,7,6,1.0,,6.0,5.0,0.0,,5,5,2,,3,5,1,
1985,NHL,CHI,23,12,5.0,,16,21,3.0,,,,,,4,5,1,,5,5,3,,6,6,0,,9,3,3.0,,8.0,4.0,1.0,,5,8,0,,2,2,0,
1928,NHL,NYR,12,6,4.0,,9,7,6.0,,,,,,,,,,4,1,1,,5,3,2,,7,3,3.0,,3.0,4.0,3.0,,2,2,1,,,,,
2008,NHL,LAK,18,15,,8,16,22,,3,,,,,3,5,,1,7,4,,2,5,7,,3,5,5,,1,6.0,5.0,,2,5,8,,2,3,3,,0
1981,NHL,MNS,21,7,12.0,,16,16,8.0,,,,,,7,2,2,,5,2,6,,2,7,4,,7,5,3.0,,6.0,3.0,4.0,,9,3,1,,1,1,0,
1999,NHL,FLO,26,9,4.0,2,17,18,2.0,4,,,,,6,3,1,2,7,3,1,0,7,4,1,1,9,4,1.0,0,5.0,6.0,0.0,2,7,6,1,0,2,1,1,1
1917,PCHA,VML,8,1,0.0,,1,8,0.0,,,,,,,,,,,,,,0,1,0,,4,3,0.0,,4.0,4.0,0.0,,1,1,0,,,,,
1924,NHL,TRS,10,5,0.0,,9,6,0.0,,,,,,,,,,0,1,0,,3,5,0,,7,3,0.0,,8.0,0.0,0.0,,1,2,0,,,,,
2011,NHL,TOR,18,16,,7,17,21,,3,,,,,7,3,,1,7,6,,1,4,6,,3,7,4,,1,4.0,9.0,,1,5,8,,2,1,1,,1
1938,NHL,BOS,20,2,2.0,,16,8,0.0,,,,,,,,,,5,1,1,,8,4,0,,8,2,1.0,,9.0,3.0,0.0,,6,0,0,,,,,
1992,NHL,OTT,9,29,4.0,,1,41,0.0,,,,,,1,9,1,,1,13,0,,1,12,2,,2,12,0.0,,4.0,7.0,1.0,,0,10,0,,1,7,0,
1970,NHL,MTL,29,7,3.0,,13,16,10.0,,,,,,6,3,1,,5,5,2,,5,3,5,,6,5,3.0,,10.0,1.0,1.0,,9,5,1,,1,1,0,
2005,NHL,WAS,16,18,,7,13,23,,5,,,,,4,7,,0,4,7,,2,5,6,,1,5,8,,2,2.0,4.0,,0,4,6,,5,5,3,,2
1925,WCHL,EDE,10,4,0.0,,9,7,0.0,,,,,,,,,,,,,,5,2,0,,4,6,0.0,,7.0,3.0,0.0,,3,0,0,,,,,
1948,NHL,NYR,13,12,5.0,,5,19,6.0,,,,,,1,3,1,,2,5,3,,5,4,3,,5,5,2.0,,4.0,7.0,1.0,,1,7,1,,,,,
2008,NHL,CHI,24,9,,8,22,15,,4,,,,,4,3,,3,6,3,,3,10,1,,1,7,6,,1,7.0,4.0,,1,6,7,,2,6,0,,1
2010,NHL,DET,21,14,,6,26,11,,4,,,,,6,2,,1,10,2,,1,8,5,,3,6,4,,1,9.0,5.0,,0,5,5,,4,3,2,,0
1954,NHL,MTL,26,5,4.0,,15,13,7.0,,,,,,7,3,1,,8,4,2,,7,2,3,,7,4,2.0,,7.0,2.0,1.0,,5,3,2,,,,,
1928,NHL,MTM,11,8,3.0,,4,12,6.0,,,,,,,,,,3,3,1,,5,4,1,,3,4,5.0,,4.0,5.0,2.0,,0,4,0,,,,,
1955,NHL,DET,21,6,8.0,,9,18,8.0,,,,,,2,5,3,,3,3,7,,6,3,3,,10,2,1.0,,5.0,8.0,0.0,,4,3,2,,,,,
2008,NHL,ATL,18,21,,2,17,20,,4,,,,,2,6,,2,6,6,,1,4,9,,2,5,8,,0,6.0,5.0,,1,9,4,,0,3,3,,0
1941,NHL,BKN,10,12,2.0,,6,17,1.0,,,,,,,,,,3,7,1,,3,8,0,,5,7,0.0,,3.0,5.0,0.0,,2,2,2,,,,,
2003,NHL,PHO,11,19,7.0,4,11,17,11.0,2,,,,,3,4,3,0,4,5,3,1,5,3,5,1,6,6,2.0,0,2.0,8.0,2.0,2,1,10,3,2,1,0,0,0
2005,NHL,STL,12,23,,6,9,23,,9,,,,,2,7,,2,2,8,,1,5,7,,2,3,8,,3,4.0,1.0,,1,4,8,,4,1,7,,2
2007,NHL,NYR,25,13,,3,17,14,,10,,,,,4,6,,1,10,3,,1,6,6,,2,5,7,,2,8.0,2.0,,2,8,3,,3,1,0,,2
1971,NHL,MNS,22,11,6.0,,15,18,6.0,,,,,,7,2,2,,9,2,1,,4,7,2,,7,4,3.0,,5.0,6.0,1.0,,5,7,3,,0,1,0,
2005,NHL,CBS,23,18,,0,12,25,,4,,,,,4,8,,0,3,10,,0,5,8,,1,8,4,,1,3.0,3.0,,0,7,7,,1,5,3,,1
1992,NHL,NYR,20,17,5.0,,14,22,6.0,,,,,,7,4,1,,4,6,2,,8,6,1,,4,5,3.0,,5.0,4.0,3.0,,5,6,1,,1,8,0,
2003,NHL,CHI,13,17,6.0,5,7,26,5.0,3,,,,,3,5,3,0,3,7,1,3,3,7,3,1,4,9,0.0,1,5.0,5.0,1.0,0,2,8,3,2,0,2,0,1
1995,NHL,PIT,32,9,0.0,,17,20,4.0,,,,,,4,2,2,,10,3,1,,10,4,0,,7,7,0.0,,6.0,5.0,1.0,,9,5,0,,3,3,0,
2009,NHL,BUF,25,10,,6,20,17,,4,,,,,8,2,,1,7,5,,1,9,4,,2,8,3,,3,1.0,4.0,,2,10,5,,1,2,4,,0
2010,NHL,MIN,19,17,,5,20,18,,3,,,,,4,4,,2,7,6,,0,6,5,,3,8,4,,0,8.0,5.0,,1,4,8,,2,2,3,,0
1995,NHL,EDM,15,21,5.0,,15,23,3.0,,,,,,4,5,1,,3,7,4,,6,8,1,,5,6,0.0,,4.0,7.0,1.0,,7,6,1,,1,5,0,
1995,NHL,HAR,22,15,4.0,,12,24,5.0,,,,,,4,4,1,,5,7,1,,2,10,3,,8,4,1.0,,6.0,3.0,1.0,,6,6,2,,3,5,0,
1923,NHL,HAM,7,5,0.0,,2,10,0.0,,,,,,,,,,,,,,1,4,0,,4,5,0.0,,3.0,5.0,0.0,,1,1,0,,,,,
1985,NHL,TOR,16,21,3.0,,9,27,4.0,,,,,,1,8,0,,4,7,3,,4,5,2,,4,11,0.0,,6.0,6.0,1.0,,6,8,0,,0,3,1,
1994,NHL,BUF,15,8,1.0,,7,11,6.0,,,,,,,,,,,,,,,,,,3,2,1.0,,4.0,5.0,2.0,,7,5,2,,6,7,2,
1977,NHL,DET,22,11,7.0,,10,23,7.0,,,,,,3,3,2,,6,6,1,,2,9,2,,6,4,2.0,,6.0,6.0,2.0,,7,3,4,,2,3,1,
1930,NHL,DTF,10,7,5.0,,6,14,2.0,,,,,,,,,,3,2,2,,4,5,1,,5,4,1.0,,3.0,4.0,3.0,,1,6,0,,,,,
2008,NHL,AND,20,18,,3,22,15,,4,,,,,6,5,,1,8,3,,2,5,7,,1,6,7,,1,6.0,6.0,,0,8,4,,1,3,1,,1
1977,NHL,MNS,12,24,4.0,,6,29,5.0,,,,,,2,7,0,,4,5,3,,3,10,1,,2,10,1.0,,3.0,8.0,1.0,,2,10,3,,2,3,0,
1997,NHL,PHI,24,11,6.0,,18,18,5.0,,,,,,7,5,2,,8,3,2,,8,2,3,,5,5,2.0,,2.0,2.0,0.0,,8,7,2,,4,5,0,
1983,NHL,MTL,19,19,2.0,,16,21,3.0,,,,,,4,7,0,,7,5,1,,7,6,1,,7,6,1.0,,4.0,6.0,2.0,,6,10,0,,,,,
1945,NHL,NYR,8,12,5.0,,5,16,4.0,,,,,,0,1,0,,3,8,1,,2,6,2,,3,6,1.0,,2.0,4.0,5.0,,3,3,0,,,,,
1989,NHL,TOR,24,14,2.0,,14,24,2.0,,,,,,6,7,0,,6,7,0,,7,7,1,,8,2,1.0,,6.0,6.0,1.0,,5,9,1,,,,,
2005,NHL,BUF,27,11,,3,25,13,,3,,,,,7,4,,0,8,5,,1,11,2,,1,6,4,,1,4.0,0.0,,2,9,7,,1,7,2,,0
1992,NHL,WIN,23,16,3.0,,17,21,4.0,,,,,,4,8,0,,4,5,2,,7,6,1,,10,3,2.0,,3.0,7.0,1.0,,7,6,1,,5,2,0,
1967,NHL,TOR,24,9,4.0,,9,22,6.0,,,,,,4,4,0,,8,3,3,,5,5,3,,6,5,2.0,,1.0,10.0,1.0,,9,4,1,,,,,
2003,NHL,BOS,18,12,9.0,2,23,7,6.0,5,,,,,6,2,2,1,5,2,2,3,3,7,5,0,10,3,2.0,0,7.0,1.0,2.0,3,9,3,1,0,1,1,1,0
1957,NHL,CHI,15,17,3.0,,9,22,4.0,,,,,,4,4,1,,3,7,3,,3,7,2,,7,6,0.0,,3.0,8.0,0.0,,4,7,1,,,,,
1980,NHL,WAS,16,17,7.0,,10,19,11.0,,,,,,3,4,3,,5,2,6,,5,7,2,,5,8,1.0,,1.0,7.0,4.0,,5,7,2,,2,1,0,
1975,WHA,WIJ,29,11,0.0,,23,16,2.0,,,,,,7,2,0,,10,5,0,,8,7,0,,10,4,0.0,,9.0,3.0,2.0,,7,4,0,,1,2,0,
1979,NHL,WIN,13,19,8.0,,7,30,3.0,,,,,,4,5,1,,3,8,2,,5,9,1,,2,10,2.0,,1.0,8.0,4.0,,3,8,1,,2,1,0,
1942,NHL,BOS,17,3,5.0,,7,14,4.0,,,,,,0,1,0,,5,4,1,,6,3,4,,8,4,1.0,,3.0,5.0,1.0,,2,0,2,,,,,
1992,NHL,DET,25,14,3.0,,22,14,6.0,,,,,,7,5,0,,7,6,1,,7,6,2,,7,3,3.0,,5.0,4.0,3.0,,9,4,0,,5,0,0,
1977,NHL,ATF,20,13,7.0,,14,14,12.0,,,,,,3,2,3,,4,6,4,,5,6,3,,8,5,1.0,,3.0,3.0,6.0,,8,4,1,,3,1,1,
2009,NHL,DET,25,10,,6,19,14,,8,,,,,5,4,,3,8,5,,1,7,5,,2,6,5,,4,2.0,2.0,,2,12,2,,1,4,1,,1
2009,NHL,NAS,24,14,,3,23,15,,3,,,,,6,6,,1,9,4,,0,9,4,,2,6,7,,0,3.0,2.0,,2,11,5,,1,3,1,,0
1986,NHL,CAL,25,13,2.0,,21,18,1.0,,,,,,3,7,0,,10,4,0,,9,4,1,,6,7,1.0,,9.0,3.0,0.0,,9,5,0,,0,1,1,
1929,NHL,TOR,10,8,4.0,,7,13,2.0,,,,,,,,,,2,4,1,,4,6,0,,4,3,2.0,,4.0,6.0,1.0,,3,2,2,,,,,
2003,NHL,MTL,23,13,4.0,1,18,17,3.0,3,,,,,6,5,0,0,4,6,2,1,7,4,3,1,8,5,1.0,0,8.0,5.0,0.0,0,7,4,1,2,1,1,0,0
1971,NHL,CLF,14,12,13.0,,7,27,5.0,,,,,,3,5,3,,5,9,0,,3,6,4,,6,5,3.0,,1.0,6.0,5.0,,3,7,3,,0,1,0,
1914,PCHA,PO1,6,3,0.0,,3,6,0.0,,,,,,,,,,,,,,2,2,0,,3,2,0.0,,2.0,5.0,0.0,,2,0,0,,,,,
1974,NHL,CHI,24,12,4.0,,13,23,4.0,,,,,,6,3,1,,3,6,2,,8,6,1,,7,6,0.0,,6.0,6.0,3.0,,5,7,1,,2,1,0,
2011,NHL,MTL,16,15,,10,15,20,,6,,,,,4,5,,2,6,6,,2,4,7,,3,5,4,,2,5.0,8.0,,1,5,5,,5,2,0,,1
1984,NHL,CHI,22,16,2.0,,16,19,5.0,,,,,,5,4,1,,6,7,1,,6,6,1,,5,9,0.0,,8.0,4.0,1.0,,6,5,2,,2,0,1,
1953,NHL,BOS,22,8,5.0,,10,20,5.0,,,,,,5,3,0,,5,4,4,,5,7,1,,6,8,1.0,,5.0,5.0,1.0,,6,1,3,,,,,
1987,NHL,NYI,24,10,6.0,,15,21,4.0,,,,,,6,3,1,,9,4,0,,4,7,2,,5,7,2.0,,6.0,3.0,4.0,,9,5,1,,0,2,0,
