playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
wilheka01,1908,1,BRO,NL,16,22,42,36,33,6,0,996,266,69,3,83,99,0.0,1.0,,5,6.0,0,1360.0,3,110,,,
sheetbe01,2001,1,MIL,NL,11,10,25,25,1,1,0,454,166,80,23,48,94,,4.0,6.0,3,5.0,0,653.0,0,89,,,
wynnea01,1948,1,WS1,AL,8,19,33,31,15,1,0,594,236,128,18,94,49,0.0,5.0,,2,1.0,0,912.0,1,144,,,
langsma01,1999,1,CLE,AL,1,2,25,5,0,0,0,185,69,36,9,29,43,0.0,5.0,6.0,2,0.0,0,274.0,2,40,,,
raych01,2011,1,SEA,AL,3,2,29,0,0,0,0,98,33,17,2,12,22,,4.0,2.0,4,0.0,1,139.0,15,18,,,
rabech01,1958,1,CIN,NL,0,3,9,1,0,0,0,56,25,9,3,9,10,0.0,4.0,0.0,0,0.0,0,87.0,1,10,,,
parrijo01,2007,2,SEA,AL,0,0,8,0,0,0,0,31,22,8,0,4,5,,6.0,0.0,1,0.0,0,55.0,5,8,,,
mainejo01,2004,1,BAL,AL,0,1,1,1,0,0,0,11,7,4,1,3,1,0.0,9.0,0.0,1,0.0,0,19.0,0,4,,,
howarch02,1993,1,CHA,AL,1,0,3,0,0,0,0,7,2,0,0,3,1,0.0,0.0,1.0,0,0.0,0,10.0,0,0,,,
lasorto01,1955,1,BRO,NL,0,0,4,1,0,0,0,12,5,6,1,6,4,0.0,13.0,0.0,4,1.0,0,24.0,1,6,,,
hendeha01,1887,1,BR3,AA,5,8,13,12,12,0,0,335,127,49,3,63,28,,3.0,,0,5.0,0,520.0,1,85,,,
sanfomo01,1991,1,CIN,NL,1,2,5,5,0,0,0,84,19,12,3,15,31,0.0,3.0,1.0,4,1.0,0,118.0,0,14,,,
surkoma01,1952,1,BSN,NL,12,13,31,29,12,3,0,645,201,90,19,76,125,0.0,3.0,,7,3.0,0,914.0,1,95,,,
reedst01,1994,1,COL,NL,3,2,61,0,0,0,3,192,79,28,9,26,51,0.0,3.0,3.0,1,6.0,0,297.0,11,33,,,
heinkdo01,1989,1,SLN,NL,1,1,7,5,0,0,0,79,40,17,2,7,16,0.0,5.0,0.0,1,0.0,2,125.0,1,19,,,
reynoal01,1947,1,NYA,AL,19,8,34,30,17,4,2,725,207,86,23,123,129,0.0,3.0,,8,4.0,0,1045.0,3,94,,,
coaklan01,1904,1,PHA,AL,4,3,8,8,7,2,0,186,48,13,1,23,33,0.0,1.0,,1,2.0,0,253.0,0,19,,,
karsast01,2004,1,NYA,AL,0,0,7,0,0,0,0,20,5,2,2,2,4,0.0,2.0,0.0,1,0.0,0,27.0,6,3,,,
tellmto01,1980,1,SDN,NL,3,0,6,2,2,0,1,67,23,4,0,8,9,0.0,1.0,0.0,0,0.0,0,95.0,1,5,,,
hargeal01,1980,1,SFN,NL,4,6,15,13,0,0,0,225,82,36,3,32,40,0.0,4.0,2.0,2,0.0,2,325.0,1,38,,,
kenneve01,1945,2,CIN,NL,5,12,24,20,11,1,1,473,170,70,10,69,38,0.0,4.0,,3,3.0,0,693.0,2,74,,,
penahi01,1988,1,NYA,AL,1,1,16,0,0,0,0,43,10,5,1,9,10,0.0,3.0,1.0,1,0.0,0,62.0,8,8,,,
rosadjo01,1999,1,KCA,AL,10,14,33,33,5,0,0,624,197,89,24,72,141,0.0,3.0,1.0,9,5.0,0,882.0,0,103,,,
blairwi01,1992,1,HOU,NL,5,7,29,8,0,0,0,236,74,35,5,25,48,0.0,4.0,2.0,2,2.0,0,331.0,1,47,,,
sheasp01,1949,1,NYA,AL,1,1,20,3,0,0,1,157,48,31,5,43,22,0.0,5.0,,1,0.0,0,239.0,10,36,,,
weathda01,2007,1,CIN,NL,2,6,70,0,0,0,33,233,67,31,4,27,48,,3.0,4.0,1,5.0,0,328.0,60,33,,,
chancde01,1969,1,MIN,AL,5,4,20,15,1,0,0,265,76,29,6,35,50,0.0,2.0,3.0,4,4.0,0,371.0,3,39,,,
lancale01,1993,1,SLN,NL,4,1,50,0,0,0,0,184,56,20,5,21,36,0.0,2.0,5.0,5,1.0,0,259.0,12,24,,,
gardnma01,1998,1,SFN,NL,13,6,33,33,4,2,0,636,203,102,29,65,151,,4.0,5.0,5,6.0,1,886.0,0,106,,,
stoveha01,1886,1,PH4,AA,0,0,1,0,0,0,0,1,2,1,0,0,0,,27.0,,0,0.0,0,3.0,0,2,,,
foytapa01,1963,2,LAA,AL,5,5,25,8,0,0,0,211,68,29,9,29,37,0.0,3.0,6.0,1,0.0,1,300.0,7,35,,,
grimebu01,1923,1,BRO,NL,21,18,39,38,33,2,0,981,356,130,9,100,119,0.0,3.0,,6,11.0,0,1418.0,1,165,,,
snydeky01,2005,1,KCA,AL,1,3,13,3,0,0,0,108,55,27,3,10,19,,6.0,1.0,1,1.0,0,169.0,4,29,,,
hoylete01,1952,1,PHA,AL,0,0,3,0,0,0,0,7,9,7,2,1,1,0.0,27.0,,0,0.0,0,17.0,1,7,,,
klinero01,1961,1,LAA,AL,3,6,26,12,0,0,1,314,119,57,16,44,70,0.0,4.0,5.0,2,1.0,1,464.0,5,62,,,
scottti01,1996,1,MON,NL,3,5,45,0,0,0,1,139,41,16,3,21,37,0.0,3.0,2.0,1,2.0,0,198.0,14,18,,,
keyji01,1985,1,TOR,AL,14,6,35,32,3,0,0,638,188,71,22,50,85,0.0,3.0,1.0,6,2.0,1,856.0,0,77,,,
clemema01,1998,1,SDN,NL,2,0,4,2,0,0,0,41,15,7,0,7,13,,4.0,1.0,2,0.0,0,62.0,0,8,,,
morrijo04,1921,1,PIT,NL,9,7,21,17,11,3,0,432,131,46,3,33,52,0.0,2.0,,4,1.0,0,562.0,4,49,,,
moelljo01,1964,1,LAN,NL,7,13,27,24,1,0,0,436,153,68,14,31,97,0.0,4.0,4.0,5,4.0,0,624.0,0,89,,,
parmero01,1931,1,NY1,NL,2,2,13,5,4,0,0,176,47,24,1,33,30,0.0,3.0,,1,3.0,0,249.0,3,25,,,
antonjo02,1949,1,BSN,NL,3,7,22,10,3,1,0,288,99,38,6,42,48,0.0,3.0,,3,2.0,0,416.0,6,49,,,
villoro01,1995,1,SEA,AL,0,2,19,0,0,0,0,58,20,17,6,23,26,0.0,7.0,0.0,1,1.0,0,101.0,7,19,,,
coombja01,1906,1,PHA,AL,10,10,23,18,13,1,0,519,144,48,0,68,90,0.0,2.0,,5,7.0,0,0.0,4,65,,,
jakucsi01,1936,1,SLA,AL,0,3,7,2,0,0,0,62,32,20,2,12,9,0.0,8.0,,1,1.0,0,108.0,3,22,,,
bautide01,2006,2,COL,NL,0,1,4,1,0,0,0,20,9,4,0,4,5,,5.0,0.0,0,0.0,0,33.0,3,10,,,
coxgl01,1957,1,KC1,AL,1,0,10,0,0,0,0,43,18,8,1,9,8,0.0,5.0,1.0,2,0.0,0,66.0,3,9,,,
dustabo01,1963,1,DET,AL,0,1,7,0,0,0,0,18,10,6,0,5,4,0.0,9.0,1.0,1,0.0,0,35.0,5,9,,,
woodmi01,2005,1,KCA,AL,5,8,47,10,0,0,2,345,129,57,18,52,60,,4.0,5.0,7,8.0,0,520.0,10,66,,,
terryad01,1897,1,CHN,NL,0,1,1,1,1,0,0,24,11,9,0,6,1,0.0,10.0,,0,2.0,0,0.0,0,10,,,
bullibr01,2008,1,CLE,AL,0,2,3,2,0,0,0,44,15,8,4,2,12,,4.0,0.0,1,1.0,0,60.0,0,9,,,
colemjo04,1942,1,PHA,AL,0,1,1,0,0,0,0,18,8,2,0,1,0,0.0,3.0,,0,0.0,0,28.0,0,5,,,
burttde01,1985,1,MIN,AL,2,2,5,2,0,0,0,85,20,12,2,7,9,0.0,3.0,0.0,1,0.0,1,109.0,1,13,,,
paronch01,2003,1,CLE,AL,0,2,6,0,0,0,0,20,7,7,1,3,6,0.0,9.0,0.0,0,0.0,0,29.0,5,8,,,
wadderu01,1901,2,CHN,NL,14,14,29,28,26,0,0,731,239,76,5,66,168,0.0,2.0,,10,9.0,0,1059.0,1,123,,,
hoffmtr01,1997,1,SDN,NL,6,4,70,0,0,0,37,244,59,24,9,24,111,0.0,2.0,4.0,7,0.0,0,322.0,59,25,,,
beimejo01,2002,1,PIT,NL,2,5,53,8,0,0,0,256,88,44,9,45,53,,4.0,12.0,2,4.0,0,389.0,8,49,,,
ortegph01,1965,1,WS2,AL,12,15,35,29,4,2,0,539,176,102,33,97,88,0.0,5.0,7.0,7,5.0,3,785.0,2,107,,,
swiftbi02,1985,1,SEA,AL,6,10,23,21,0,0,0,362,131,64,8,48,55,0.0,4.0,5.0,5,5.0,3,532.0,0,71,,,
sainjo01,1951,1,BSN,NL,5,13,26,22,6,1,1,481,195,75,16,45,63,0.0,4.0,,0,3.0,0,711.0,2,88,,,
willira01,2011,1,BOS,AL,0,1,7,0,0,0,0,25,10,6,0,5,6,,6.0,0.0,1,0.0,0,40.0,1,6,,,
prinzbr01,2003,1,ARI,NL,0,0,1,0,0,0,0,3,1,0,0,1,1,0.0,0.0,1.0,0,0.0,0,5.0,0,0,,,
mathete01,1994,1,FLO,NL,2,1,24,2,0,0,0,129,45,16,4,9,21,0.0,3.0,1.0,1,1.0,0,179.0,5,16,,,
rossbu02,1942,1,CHA,AL,5,7,22,14,4,2,1,340,118,63,6,39,37,0.0,5.0,,5,0.0,0,489.0,5,63,,,
ridzist01,1966,1,PHI,NL,0,0,2,0,0,0,0,7,5,2,0,1,0,0.0,7.0,0.0,0,0.0,0,13.0,1,2,,,
plunker01,1998,1,CLE,AL,3,1,37,0,0,0,0,123,44,22,6,15,38,,4.0,1.0,0,2.0,0,178.0,6,23,,,
edenfke01,1995,1,CAL,AL,0,0,7,0,0,0,0,38,15,6,1,5,6,0.0,4.0,0.0,3,0.0,0,56.0,3,7,,,
scorehe01,1960,1,CHA,AL,5,10,23,22,5,1,0,341,91,47,10,87,78,0.0,3.0,0.0,8,2.0,0,506.0,1,54,,,
deharri01,2003,1,KCA,AL,0,2,4,0,0,0,0,12,8,6,1,2,1,0.0,13.0,0.0,0,0.0,0,21.0,2,6,,,
coughed01,1884,1,BFN,NL,0,0,1,0,0,0,0,0,3,0,0,0,0,0.0,,,2,0.0,0,5.0,0,4,,,
russeje01,1988,1,TEX,AL,10,9,34,24,5,0,0,566,183,80,15,66,88,0.0,3.0,3.0,5,7.0,7,793.0,1,86,,,
allisma01,1913,1,SLA,AL,1,3,11,4,3,0,0,154,52,13,0,13,12,0.0,2.0,,2,3.0,0,197.0,5,24,,,
ruthvdi01,1979,1,PHI,NL,7,5,20,20,3,2,0,367,121,58,10,37,58,0.0,4.0,6.0,3,2.0,0,518.0,0,59,,,
dagenjo01,1943,1,BSN,NL,1,0,2,1,1,0,0,33,9,0,0,4,2,0.0,0.0,,1,2.0,0,46.0,1,2,,,
johnsra05,2009,1,SFN,NL,8,6,22,17,0,0,0,288,97,52,19,31,86,,4.0,2.0,5,2.0,1,412.0,2,55,,,
metivde01,1922,1,CLE,AL,2,0,2,2,2,0,0,54,18,9,1,3,1,0.0,4.0,,0,1.0,0,72.0,0,9,,,
bondto01,1880,1,BSN,NL,26,29,63,57,49,3,0,1479,559,146,1,45,118,0.0,2.0,,24,,0,2082.0,6,298,,,
affelje01,2002,1,KCA,AL,3,4,34,7,0,0,0,233,85,40,8,37,67,,4.0,4.0,5,3.0,2,353.0,4,41,,,
stanlbo01,1982,1,BOS,AL,12,7,48,0,0,0,14,505,161,58,11,50,83,0.0,3.0,6.0,2,4.0,0,694.0,33,60,,,
weilabo01,1932,1,BOS,AL,6,16,43,27,7,0,1,587,231,98,11,97,63,0.0,4.0,,1,6.0,1,900.0,7,125,,,
cappsma01,2009,1,PIT,NL,4,8,57,0,0,0,27,163,73,35,10,17,46,,5.0,3.0,0,3.0,0,251.0,50,36,,,
mcginjo01,1906,1,NY1,NL,27,12,45,37,32,3,2,1019,316,85,1,71,105,0.0,2.0,,0,7.0,0,1414.0,6,127,,,
arroyfe01,1981,1,MIN,AL,7,10,23,19,2,0,0,385,144,56,11,34,39,0.0,3.0,1.0,3,5.0,0,542.0,1,66,,,
ellisdo01,1978,1,TEX,AL,9,7,22,22,3,0,0,424,131,66,15,46,45,0.0,4.0,0.0,3,2.0,0,592.0,0,81,,,
arrigge01,1966,2,NYN,NL,3,3,17,5,0,0,0,130,47,18,5,16,28,0.0,3.0,2.0,1,0.0,0,194.0,5,20,,,
jacobto01,1948,1,CHN,NL,0,0,1,0,0,0,0,6,3,1,1,0,2,0.0,4.0,,0,0.0,0,9.0,1,1,,,
hahnno01,1906,1,NYA,AL,3,2,6,6,3,1,0,126,38,18,0,6,17,0.0,3.0,,0,3.0,0,0.0,0,22,,,
emslibo01,1885,2,PH4,AA,0,4,4,4,3,0,0,86,37,20,1,6,9,,6.0,,3,0.0,0,145.0,0,30,,,
hoopebo01,1953,1,CLE,AL,5,4,43,0,0,0,7,208,50,31,4,38,16,0.0,4.0,,2,2.0,0,288.0,26,37,,,
remlimi01,1995,1,NYN,NL,0,1,5,0,0,0,0,17,7,4,1,2,6,0.0,6.0,0.0,0,0.0,0,27.0,4,5,,,
corbejo01,1897,1,BLN,NL,24,8,37,37,34,1,0,939,330,108,2,115,149,0.0,3.0,,13,22.0,0,0.0,0,173,,,
hadlebu01,1939,1,NYA,AL,12,6,26,18,7,1,2,462,132,51,10,85,65,0.0,2.0,,4,3.0,0,658.0,6,62,,,
dejeami01,2001,1,MIL,NL,4,2,75,0,0,0,2,253,75,26,4,39,68,,2.0,7.0,8,9.0,0,371.0,19,31,,,
frazige01,1978,1,SLN,NL,0,3,14,0,0,0,0,66,22,10,2,6,8,0.0,4.0,2.0,1,0.0,0,96.0,3,14,,,
lacosmi01,1991,1,SFN,NL,1,5,18,5,0,0,0,142,61,38,4,24,30,0.0,7.0,0.0,2,2.0,0,225.0,6,39,,,
erickpa01,1947,1,CHN,NL,7,12,40,20,6,0,1,522,179,84,17,93,82,0.0,4.0,,3,5.0,0,779.0,11,90,,,
bowlebr01,2003,1,TOR,AL,0,0,5,0,0,0,0,21,8,2,1,2,2,0.0,2.0,0.0,0,2.0,0,34.0,2,4,,,
sullifr01,1960,1,BOS,AL,6,16,40,22,4,0,1,461,164,87,12,52,98,0.0,5.0,6.0,3,6.0,0,678.0,4,94,,,
wellsed01,1931,1,NYA,AL,9,5,27,10,6,0,2,350,130,56,7,37,34,0.0,4.0,,2,1.0,1,498.0,12,68,,,
sauersc01,2000,1,PIT,NL,5,4,75,0,0,0,1,227,76,34,4,61,83,0.0,4.0,8.0,9,1.0,2,349.0,13,36,,,
haliced01,1974,1,SFN,NL,1,8,16,11,2,0,0,223,84,35,6,31,40,0.0,4.0,8.0,4,2.0,3,348.0,0,49,,,
mcdanli01,1972,1,NYA,AL,3,1,37,0,0,0,0,204,54,17,4,25,47,0.0,2.0,5.0,3,0.0,0,279.0,25,23,,,
schmije01,1996,1,CAL,AL,2,0,9,0,0,0,0,24,13,7,2,8,2,0.0,7.0,0.0,1,0.0,0,42.0,1,9,,,
bentoal01,1952,1,BOS,AL,4,3,24,0,0,0,6,113,37,10,1,17,20,0.0,2.0,,0,0.0,0,158.0,17,11,,,
carseki01,1892,1,PHI,NL,19,16,43,36,30,1,1,953,320,110,6,104,76,0.0,3.0,,11,0.0,0,0.0,7,166,,,
wilsowi01,1906,1,WS1,AL,0,1,1,1,1,0,0,21,3,2,0,2,1,0.0,2.0,,0,1.0,0,27.0,0,2,,,
chagnle01,1933,1,PIT,NL,6,4,39,5,1,0,1,300,100,41,2,17,35,0.0,3.0,,4,3.0,0,416.0,20,48,,,
wrighcl01,1974,1,ML4,AL,9,20,38,32,15,0,0,696,264,114,22,54,64,0.0,4.0,4.0,6,0.0,0,996.0,2,122,,,
martisi01,1977,1,CHA,AL,0,1,10,0,0,0,1,63,28,13,4,12,10,0.0,5.0,2.0,0,0.0,0,99.0,3,14,,,
lerchra01,1984,1,SFN,NL,5,3,37,4,0,0,2,217,80,34,3,36,48,0.0,4.0,3.0,6,1.0,0,326.0,13,36,,,
santaju01,2006,1,PHI,NL,0,0,7,0,0,0,0,25,8,7,1,9,4,,7.0,1.0,0,1.0,0,43.0,2,9,,,
remlimi01,2003,1,CHN,NL,6,5,73,0,0,0,0,207,54,28,11,39,83,0.0,3.0,4.0,2,2.0,0,301.0,26,30,,,
francje01,2012,1,COL,NL,6,7,24,24,0,0,0,339,145,70,15,22,76,,5.0,5.0,2,8.0,0,502.0,0,71,,,
mussimi01,2005,1,NYA,AL,13,8,30,30,2,2,0,539,199,88,23,47,142,,4.0,0.0,2,7.0,0,766.0,0,93,,,
desseel01,2004,1,ARI,NL,1,6,38,9,0,0,2,256,107,45,11,23,55,0.0,4.0,4.0,2,1.0,0,386.0,7,54,,,
youngcy01,1897,1,CL4,NL,21,19,46,38,35,2,0,1001,391,141,7,49,88,0.0,3.0,,14,9.0,0,1423.0,7,189,,,
mccorji01,1884,1,CL2,NL,19,22,42,41,39,3,0,1077,357,114,17,75,182,0.0,2.0,,12,0.0,0,1518.0,1,206,,,
niekrph01,1966,1,ATL,NL,4,3,28,0,0,0,2,151,48,23,4,23,17,0.0,4.0,5.0,3,2.0,0,224.0,10,32,,,
woodmi01,2007,1,TEX,AL,3,2,21,4,0,0,0,152,68,30,9,15,25,,5.0,1.0,3,4.0,0,234.0,3,36,,,
friseda01,1976,1,SLN,NL,0,0,18,0,0,0,1,68,19,10,3,13,11,0.0,3.0,1.0,2,0.0,0,97.0,10,10,,,
carseki01,1898,1,SLN,NL,2,12,20,13,10,0,0,371,177,87,2,37,10,0.0,6.0,,3,10.0,0,0.0,7,112,,,
wilshte01,1973,1,CAL,AL,0,0,1,0,0,0,0,1,0,3,0,2,0,0.0,81.0,0.0,0,1.0,0,4.0,0,3,,,
verasda01,1997,1,SDN,NL,2,1,23,0,0,0,0,74,28,14,5,12,21,0.0,5.0,3.0,0,2.0,0,114.0,7,18,,,
grosske01,1996,1,TEX,AL,11,8,28,19,1,0,0,388,151,75,19,50,78,0.0,5.0,2.0,4,4.0,0,580.0,4,78,,,
timmeto01,1969,1,DET,AL,4,3,31,1,1,0,1,167,50,17,1,26,42,0.0,2.0,4.0,6,2.0,0,241.0,14,22,,,
mullige01,1904,1,DET,AL,17,23,45,44,42,7,0,1147,345,102,1,131,161,0.0,2.0,,8,10.0,0,1597.0,1,154,,,
gilbrbi01,1971,1,DET,AL,2,1,9,5,2,0,0,90,28,16,4,21,14,0.0,4.0,1.0,1,2.0,0,133.0,0,17,,,
deweyma01,1995,1,SFN,NL,1,0,27,0,0,0,0,95,30,11,2,17,32,0.0,3.0,6.0,1,0.0,0,137.0,5,12,,,
mcdanli01,1968,1,SFN,NL,0,0,12,0,0,0,0,58,30,16,2,5,9,0.0,7.0,0.0,2,0.0,0,90.0,8,16,,,
frencla01,1942,1,BRO,NL,15,4,38,14,8,4,0,443,127,30,1,36,62,0.0,1.0,,1,5.0,0,596.0,10,39,,,
manonju01,2006,1,BAL,AL,0,1,22,0,0,0,0,60,23,12,5,16,22,,5.0,1.0,1,2.0,0,103.0,8,13,,,
beckro01,1999,2,BOS,AL,0,1,12,0,0,0,3,42,9,3,0,5,12,0.0,1.0,0.0,0,1.0,0,55.0,8,3,,,
blethcl01,1929,1,BRO,NL,0,0,2,0,0,0,0,6,4,2,0,3,0,0.0,9.0,,0,0.0,0,13.0,0,2,,,
hillmi01,1993,1,CIN,NL,3,0,19,0,0,0,0,86,34,18,5,9,23,0.0,5.0,1.0,1,0.0,0,125.0,2,18,,,
mountfr01,1883,1,CL5,AA,26,33,59,59,57,4,0,1509,546,201,8,123,159,,3.0,,0,,0,2177.0,0,345,,,
clevete01,1961,2,NYA,AL,1,1,21,0,0,0,0,95,35,17,3,21,14,0.0,4.0,1.0,2,1.0,0,146.0,9,20,,,
hamilea01,1912,1,SLA,AL,11,14,41,26,17,1,2,749,228,90,2,86,139,0.0,3.0,,6,9.0,0,1013.0,9,117,,,
galvipu01,1892,2,SLN,NL,5,6,12,12,10,0,0,276,102,33,4,26,27,0.0,3.0,,1,0.0,0,414.0,0,47,,,
johnssy01,1930,1,SLN,NL,12,10,32,24,9,2,2,563,215,97,13,38,92,0.0,4.0,,2,4.0,0,793.0,6,105,,,
zitoba01,2005,1,OAK,AL,14,13,35,35,0,0,0,685,185,98,26,89,171,,3.0,0.0,4,13.0,0,953.0,0,106,,,
nolesdi01,1987,2,DET,AL,0,0,4,0,0,0,2,6,2,1,0,1,0,0.0,4.0,0.0,0,0.0,0,9.0,3,1,,,
willeed01,1910,1,DET,AL,16,11,37,25,18,4,0,673,175,59,2,74,65,0.0,2.0,,10,17.0,0,899.0,10,85,,,
garcimi01,1961,1,WS2,AL,0,1,16,0,0,0,0,57,23,10,1,13,14,0.0,4.0,3.0,0,1.0,0,97.0,9,14,,,
belinst01,1999,1,CIN,NL,3,1,29,0,0,0,2,128,42,25,11,18,40,0.0,5.0,3.0,3,1.0,0,185.0,12,26,,,
cvengmi01,1929,1,CHN,NL,5,4,32,4,0,0,2,192,82,33,2,29,23,0.0,4.0,,2,1.0,1,294.0,15,39,,,
kindeel01,1949,1,BOS,AL,23,6,43,30,19,6,4,756,251,94,21,99,138,0.0,3.0,,1,2.0,0,1085.0,10,103,,,
grantmu01,1968,1,LAN,NL,6,4,37,4,1,0,3,284,77,22,1,19,35,0.0,2.0,3.0,3,6.0,0,378.0,19,29,,,
wightbi01,1949,1,CHA,AL,15,13,35,33,14,3,1,735,254,90,9,96,78,0.0,3.0,,3,0.0,1,1036.0,1,106,,,
queveru01,2000,1,CHN,NL,3,10,21,15,1,0,0,264,96,73,21,54,65,0.0,7.0,4.0,2,3.0,0,418.0,1,81,,,
crainje01,2008,1,MIN,AL,5,4,66,0,0,0,0,188,62,25,6,24,50,,3.0,3.0,2,1.0,0,268.0,14,29,,,
rislebi01,1996,1,TOR,AL,0,1,25,0,0,0,0,125,33,18,7,25,29,0.0,3.0,0.0,1,0.0,0,177.0,11,20,,,
baumgst01,1914,1,PHI,NL,2,2,15,3,2,1,0,181,60,22,0,16,24,0.0,3.0,,0,2.0,0,248.0,8,29,,,
steined01,1895,1,BRO,NL,15,13,32,27,24,1,1,766,282,134,9,93,55,0.0,4.0,,15,0.0,0,0.0,5,163,,,
huntzwa01,1923,1,NY1,NL,0,1,2,1,0,0,0,24,9,7,0,1,2,0.0,7.0,,1,0.0,0,33.0,0,7,,,
nelsoro02,1972,1,KCA,AL,11,6,34,19,10,6,3,520,120,40,13,31,120,0.0,2.0,1.0,4,1.0,0,652.0,9,41,,,
burnese01,2004,1,PIT,NL,5,5,13,13,1,1,0,215,86,40,9,28,30,0.0,5.0,2.0,2,1.0,0,318.0,0,41,,,
garcija01,2010,1,SFN,NL,7,2,52,0,0,0,2,166,40,12,2,26,56,,1.0,4.0,10,4.0,0,225.0,13,14,,,
hutchjo02,1945,1,BSN,NL,7,6,57,12,3,2,3,555,173,77,21,75,99,0.0,3.0,,3,4.0,2,799.0,22,87,,,
burdele01,1961,1,ML1,NL,18,11,40,36,14,3,0,817,295,121,31,33,92,0.0,4.0,3.0,1,3.0,1,1126.0,4,131,,,
ramospe01,1963,1,CLE,AL,9,8,36,22,5,0,0,554,156,64,29,41,169,0.0,3.0,6.0,2,4.0,1,747.0,6,74,,,
shielja01,2002,1,SDN,NL,0,0,3,0,0,0,0,4,7,4,0,3,1,,27.0,0.0,0,0.0,0,13.0,0,4,,,
capeljo01,2006,1,MIL,NL,4,2,61,0,0,0,0,215,65,35,11,31,58,,4.0,7.0,3,3.0,0,310.0,12,37,,,
anderja01,2003,2,NYN,NL,0,0,6,0,0,0,0,32,10,6,2,5,7,0.0,5.0,1.0,0,1.0,0,47.0,2,6,,,
grimsja01,2006,1,ARI,NL,1,2,19,0,0,0,0,83,30,15,4,8,10,,4.0,2.0,1,0.0,0,118.0,6,15,,,
brunege01,1970,2,PIT,NL,1,1,12,1,0,0,0,50,19,5,1,9,17,0.0,2.0,1.0,0,1.0,0,75.0,2,5,,,
guarded01,2001,1,MIN,AL,7,1,67,0,0,0,12,200,47,26,5,23,67,,3.0,4.0,4,1.0,0,270.0,26,27,,,
weaveji01,1935,1,PIT,NL,14,8,33,22,11,4,0,529,177,67,9,58,87,0.0,3.0,,7,2.0,0,764.0,6,85,,,
valvejo01,2009,1,HOU,NL,4,2,52,0,0,0,25,162,40,14,5,21,56,,2.0,1.0,1,2.0,0,219.0,45,15,,,
ryanno01,1984,1,HOU,NL,12,11,30,30,5,2,0,551,143,62,12,69,197,0.0,3.0,2.0,6,4.0,3,760.0,0,78,,,
doughji01,1996,1,HOU,NL,0,2,12,0,0,0,0,39,14,13,2,11,6,0.0,9.0,1.0,0,1.0,0,64.0,2,14,,,
jacksda02,1997,1,SLN,NL,1,2,4,4,0,0,0,56,26,16,3,8,13,0.0,7.0,1.0,0,2.0,0,88.0,0,17,,,
harvebr01,1995,1,FLO,NL,0,0,1,0,0,0,0,0,2,3,1,1,0,1.0,,0.0,0,0.0,0,3.0,0,3,,,
caldwra02,1914,1,NYA,AL,17,9,31,23,22,5,1,639,153,46,5,51,92,0.0,1.0,,1,4.0,0,800.0,7,53,,,
drabedo01,1992,1,PIT,NL,15,11,34,34,10,4,0,770,218,79,17,54,177,0.0,2.0,8.0,11,6.0,1,1021.0,0,84,,,
fettemi01,1999,1,BAL,AL,1,0,27,0,0,0,0,93,35,20,5,22,22,0.0,5.0,2.0,1,2.0,1,151.0,10,23,,,
morehse01,1961,1,ML1,NL,1,0,12,0,0,0,0,46,16,11,4,7,13,0.0,6.0,0.0,1,1.0,0,70.0,3,11,,,
sarmima01,1976,1,CIN,NL,5,1,22,0,0,0,0,131,36,10,1,12,20,0.0,2.0,3.0,1,1.0,0,177.0,6,14,,,
muldema01,2003,1,OAK,AL,15,9,26,26,9,2,0,560,180,65,15,40,128,0.0,3.0,2.0,7,2.0,0,747.0,0,66,,,
harenda01,2012,1,LAA,AL,12,13,30,30,1,1,0,530,190,85,28,38,142,,4.0,3.0,5,3.0,1,747.0,0,95,,,
learyti01,1994,1,TEX,AL,1,1,6,3,0,0,0,63,26,19,4,11,9,0.0,8.0,2.0,6,1.0,0,100.0,0,19,,,
beattji01,1978,1,NYA,AL,6,9,25,22,0,0,0,384,123,53,8,51,65,0.0,3.0,2.0,8,8.0,1,553.0,3,60,,,
maureda01,2004,1,TOR,AL,0,0,3,0,0,0,0,4,6,8,1,5,1,0.0,54.0,0.0,0,0.0,0,15.0,0,8,,,
mendora01,1996,1,NYA,AL,4,5,12,11,0,0,0,159,80,40,5,10,34,0.0,6.0,1.0,2,4.0,1,249.0,0,43,,,
eckeral01,1931,1,CIN,NL,0,1,14,1,0,0,0,56,26,19,3,9,5,0.0,9.0,,1,0.0,0,90.0,9,20,,,
bithohi01,1943,1,CHN,NL,18,12,39,30,19,7,2,749,227,72,8,65,86,0.0,2.0,,3,2.0,0,1020.0,7,79,,,
nitkocj01,2001,1,DET,AL,0,3,56,0,0,0,0,136,51,28,7,31,38,,5.0,7.0,1,5.0,0,220.0,12,30,,,
scherfr01,1975,2,MON,NL,4,3,34,7,0,0,0,229,84,30,3,41,43,0.0,3.0,7.0,6,5.0,0,352.0,5,37,,,
durenry01,1961,2,LAA,AL,6,12,40,14,1,1,2,297,87,57,13,75,108,0.0,5.0,1.0,7,3.0,0,460.0,9,70,,,
manzajo01,2002,1,PIT,NL,0,0,13,0,0,0,0,39,20,11,5,5,4,,7.0,0.0,0,1.0,0,61.0,5,11,,,
