playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
cleghsp01,1919,OTS,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,0,1,1,4
simpsjo01,1922,EDE,WCHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",2,0,1,1,0
foystfr01,1919,SEA,PCHA,К,5,6,1,7,7
broadpu01,1925,MTM,NHL,r,4,1,0,1,20
skinnal01,1921,VML,PCHA,r,5,0,1,1,12
smithto01,1912,QU1,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",3,4,0,4,0
mackami01,1921,VML,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",5,1,0,1,6
dennecy01,1922,OTS,NHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",6,1,1,2,8
morrijo01,1922,EDE,WCHL,r,2,1,0,1,0
phillme01,1925,MTM,NHL,Ф,4,1,1,2,0
uksilch01,1915,PO1,PCHA,r,5,2,0,2,6
foystfr01,1913,TBS,NHA,К,3,2,0,2,3
berlilo01,1915,MOC,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",2,0,0,0,0
davidal01,1913,TBS,NHA,r,2,1,0,1,7
nighbfr01,1920,OTS,NHL,К,5,0,1,1,0
gerared01,1919,OTS,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,2,1,3,3
bouchfr01,1922,VAM,PCHA,К,4,2,0,2,0
lavioja01,1916,MOC,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",4,1,2,3,9
camerha01,1913,TBS,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",2,1,0,1,4
stackte01,1921,TRS,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,0,0,0,0
moranpa01,1912,QU1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",3,0,0,0,0
cleghsp01,1924,MTL,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,0,0,0,2
rothssa01,1925,MTM,NHL,Ф,4,0,0,0,0
broadpu01,1919,OTS,NHL,r,4,0,0,0,3
cleghod01,1924,MTL,NHL,r/с,4,0,0,0,0
lalonne01,1918,MTL,NHL,К,5,6,0,6,3
lehmahu01,1922,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",4,0,0,0,0
rickero01,1918,SEA,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,1,2,3,0
lehmahu01,1920,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",5,0,0,0,0
mcnamho01,1915,MOC,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,0,1,1,21
grahale01,1914,OT1,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",3,1,0,1,0
malleke01,1914,VML,PCHA,К,3,0,0,0,0
adamsja01,1921,VML,PCHA,К,5,6,1,7,18
mcdonra01,1918,SEA,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",5,1,1,2,3
taylocy01,1914,VML,PCHA,p/z,3,7,3,10,3
broadpu01,1922,OTS,NHL,r,6,6,1,7,12
andrell01,1921,TRS,NHL,Ф,5,2,0,2,3
mummeha01,1917,TOA,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",5,0,6,6,0
matzjo01,1924,MTL,NHL,Ф,4,0,0,0,2
dinsmch01,1925,MTM,NHL,Ф,4,0,0,0,2
rickero01,1916,SEA,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,0,1,1,23
rossar01,1914,OT1,NHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,0,0,0,12
anderjo03,1925,VIC,WCHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",1,0,0,0,0
crawfru01,1923,CAT,WCHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",2,0,0,0,0
stanlba01,1917,VML,PCHA,r,5,2,0,2,6
gerared01,1922,OTS,NHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",6,1,0,1,4
haldeha01,1925,VIC,WCHL,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,1,0,1,8
arbouam01,1915,MOC,NHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",4,3,0,3,8
mackami01,1922,VAM,PCHA,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",4,1,0,1,4
cookll01,1922,VAM,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",4,0,1,1,4
walkeja01,1924,VIC,WCHL,"Добро пожаловать в Coral, ваш персональный помощник на базе ИИ, готовый помочь вам в любое время! Я могу перевести текст с английского на русский язык и обратно. Пожалуйста, предоставьте мне текст, который вы хотите перевести, и я с радостью помогу вам.",4,4,2,6,0
dundeto01,1912,VA1,PCHA,К,3,3,0,3,8
gengebo01,1912,VA1,PCHA,К,3,3,0,3,14
pitredi01,1918,MTL,NHL,r,5,0,3,3,0
reidch01,1923,CAT,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",2,0,0,0,0
carsofr01,1925,MTM,NHL,r,4,0,0,0,0
morribe01,1916,SEA,PCHA,r,4,14,2,16,0
kerral02,1913,VA1,PCHA,r,3,1,0,1,3
lalonne01,1916,MOC,NHA,К,4,1,0,1,21
rowebo01,1913,VA1,PCHA,"Доброго дня! Я готов допомогти вам з перекладу. Будь ласка, надайте текст, який потрібно перекласти, і вкажіть, з якого і на який мови потрібен переклад.",3,0,0,0,3
benedcl01,1920,OTS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",5,0,0,0,0
lindsbe01,1913,VA1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",3,0,0,0,0
