schoolid,schoolname,schoolcity,schoolstate,schoolnick
bakerks,Университет Бейкера,Город Болдуин,KS,Дикие кошки
nwestern,Северо-западный университет,Эванстон,Ил,Дикие кошки
maryland,Университет Мэриленда,Парк колледжа,MD,Террапины
freedhrdmn,Университет им. Фрида Хардемана,Хендерсон,TN,Львы
econnst,Государственный университет Восточного Коннектикута,Виллимантика,КТ,Воины
sarkansas,Университет Южного Арканзаса,Магнолия,ОАР,Мулеридеры
providence,Провиденс-колледж,Провидение,РИ,фриары
denisonoh,Университет Денизона,Гранвиль,Ооо.,Большой красный
flagler,Флаглерский колледж,Сент-Августин,ФЛ,Святые
umassdartm,Массачусетский университет Дартмут,Северный Дартмут,МЭТ,Корсэрс
delawarest,Государственный университет Делавэра,Довер,DE,Шершень
hardinsimm,Университет Харден-Симмонса,Абилин,TX,Ковбои
olivetmi,Колледж Оливета,Оливет,МИ,Кометы
vatech,Вирджинский политехнический институт и Государственный университет,Блэксбург,VA,Хокки
butler,Батлерский университет,Индианаполис,ВНУТРЕННИЕ,Бульдоги
weberst,Веберский государственный университет,Огден,UT,Дикие кошки
dallasbapt,Баптистский университет Далласа,Даллас,TX,Патриоты
forthays,Государственный университет Форт Хейс,Хейс,KS,Тигры
calpolypom,Калифорнийский политехнический университет - Помона,Помона,КА,Бронкос
ptlomanaz,Университет имени Ломы Назарене,Сан-Диего,КА,Морские львы
uofsouth,Южноамериканский университет,Севани,TN,Тигры
lenoirrhyn,Ленуар-Райнский колледж,Хикори,НС,Медведи
hartwickny,Хартвикский колледж,Одинонта,Нью-Йорк,Ястребы
carthagewi,Карфагенный колледж,Кеноша,ЖИ,Редмены
ballst,Университет штата Болл,Манси,ВНУТРЕННИЕ,Кардиналы
oregon,Орегонский университет,Юджин,ИЛИ,Утки
bartonnc,Бартонский колледж,Уилсон,НС,Бульдоги
bloomsburg,Блумсбургский университет Пенсильвании,Блумсбург,ПА,Хаски
beloitwi,Белой колледж,Предательство,ЖИ,Букканеры
wrightst,Государственный университет Райта,Дейтон,Ооо.,Рейдеры
lee,Университет Ли,Кливленд,TN,Пламя
alcornst,Университет штата Алькорн,Лорман,MS,Храбрые
ecarolina,Университет Восточной Каролины,Гринвилль,НС,Пираты
wabashin,Колледж Вабаша,Кроуфордсвилль,ВНУТРЕННИЕ,Маленькие Гиганты
lincolnmo,Линкольнский университет Миссури,Город Джефферсон,МО,&lt; &lt; Синие тигры &gt; &gt;
brdgwatrva,Колледж Бриджвотер,Бриджвотер,VA,Орлы
warnerpac,Тихоокеанский колледж &lt; &lt; Уорнер &gt; &gt;,Портленд,ИЛИ,Рыцари
muhlenberg,Мухленбергский колледж,Аллентаун,ПА,Мулы
elizbthtwn,Элизабеттаунский колледж,Элизабеттаун,ПА,Голубые Джеи
tusculum,Тускулумский колледж,Гринвилль,TN,Пионеры
bostonuniv,Бостонский университет,Бостон,МЭТ,Терьеры
estroud,Ист-Страудсбургский университет Пенсильвании,Восточный Стродсбург,ПА,Воины
sanfran,Университет Сан-Франциско,Сан-Франциско,КА,Доны
nwokstate,Северо-западный Оклахомский государственный университет,Альва,Хорошо.,Рейнджеры
valdostast,Государственный университет Вальдоста,Вальдоста,GA,Блейзеры
ohio,Университет Огайо,Афины,Ооо.,Бобкоты
adrianmi,Колледж Эдриан,Эдриан,МИ,Бульдоги
michigan,Мичиганский университет,Энн Арбор,МИ,Извержение
clarion,Кларионский университет Пенсильвании,Кларион,ПА,Золотые орехи
umass,Массачусетский университет Амхерста,Амхерст,МЭТ,Минуты
fairfield,Фейрфилдский университет,Фэрфилд,КТ,Олени
middlbryvt,Колледж Миддлбери,Миддлбери,VT,Пантеры
hawaii,Университет Хавайи в Маноа,Гонолулу,Привет.,Радуги
susquehnna,Университет Сускеханны,Селинсгроув,ПА,Крестоносцы
mansfield,Мэнсфилдский университет Пенсильвании,Мэнсфилд,ПА,Горные горы
niagara,Университет Ниагары,Льюистон,Нью-Йорк,Фиолетовые орехи
floridaam,Флоридский сельскохозяйственный и механический университет,Таллахасси,ФЛ,Крысы
olddom,Старый Доминийский университет,Норфолк,VA,Монархи
thielpa,Тильский колледж,Гринвилль,ПА,Томкоты
narizona,Северный университет Аризоны,Флагстаф,AZ,Ломбардировщики
rosehulman,Технологический институт Роуз-Хулман,&lt; &lt; Терра хаут &gt; &gt;,ВНУТРЕННИЕ,Инженеры
temple,Темплский университет,Филадельфия,ПА,Совы
jacksonvil,Университет Джексонвиля,Джексонвилль,ФЛ,Дельфины
wileytx,Колледж Уайли,Маршалл,TX,
pittsburgh,Питтсбургский университет,Питтсбург,ПА,Пантеры
virginiast,Университет штата Вирджиния,Санкт-Петербург,VA,Троянцы
friendsks,Университет друзей,Уичита,KS,Соколы
catawba,Колледж Катавба,Солсбери,НС,Индейцы
michiganst,Мичиганский государственный университет,Восточная Лансинг,МИ,Спартанцы
santaclara,Университет Санта-Клары,Санта-Клара,КА,Бронкос
pompitzer,Колледж помоны,Клэрмонт,КА,Сейгены
winthrop,Университет Уинтропа,Рок Хилл,ПК,Орлы
rollins,Коллегия Роллинз,Зимний парк,ФЛ,Тары
wvstate,Государственный колледж Западной Вирджинии,Институт,WV,Желтые пекарни
georgetown,Джорджтаунский университет,Вашингтон,РС,Hoyas
stthomasmn,Университет Сент-Томаса,Сент-Пол,МН,Томми
randmacon,Колледж Рэндольф-Макон,Эшланд,VA,Желтые пекарни
westmontca,Вестмонтский колледж,Санта-Барбара,КА,Воины
franklinin,Колледж Франклина,Франклин,ВНУТРЕННИЕ,Гризли
hopemi,Колледж &lt; &lt; Надежда &gt; &gt;,Голландия,МИ,Летающие голландцы
illinoisst,Иллинойский государственный университет,Обычный,Ил,Красные птицы
yale,Йельский университет,Нью-Хейвен,КТ,Бульдоги
clemson,Университет Клемсона,Клемсон,ПК,Тигры
mosouthern,Университет Южного штата Миссури (Джоплин),Джоплин,МО,Львы
uncashe,Университет Северной Каролины в Эшвиле,Эшвилль,НС,Бульдоги
unlv,"Университет Невады, Лас-Вегас",Лас-Вегас,NV,Повстанцы
ursinus,Урсинусский колледж,Коллегия,ПА,Медведи
laverneca,Университет Ла Верне,Ла Верне,КА,Леопарды
chicost,"Калифорнийский государственный университет, Чико",Чико,КА,Дикие кошки
sdakotast,Университет штата Южная Дакота,Брукингский,УР,Джекраббиты
dayton,Дейтонский университет,Дейтон,Ооо.,Флаеры
stfranpa,Университет Сент-Фрэнсиса,Лоретто,ПА,Красный Флэш
murrayst,Мюррейский государственный университет,Мюррей,KY,Тяжелые костюмы
widenerpa,Вайднерский университет,Честер,ПА,Пионеры
vandy,Университет Вандербильта,Нэшвилл,TN,Коммодоры
tamucomm,Техасский университет A&M - торговля,Торговля,TX,Львы
carsnewm,Колледж Карсон-Ньюман,Город Джефферсон,TN,Орлы
bradley,Университет Брэдли,Пеориа,Ил,Храбрые
stmarysca,Колледж Святой Марии в Калифорнии,Морага,КА,Галстук
marquette,Маркеттский университет,Милуоки,ЖИ,Золотые орехи
mobileal,Мобильный университет,Мобильный,AL,Рамс
wlibertyst,Государственный колледж &lt; &lt; Западная свобода &gt; &gt;,&lt; &lt; Западная свобода &gt; &gt;,WV,Подземные охотники
hamlinemn,Хэмлинский университет,Сент-Пол,МН,Пайперы
illinois,Иллинойский университет в Урбане-Чампайне,Шампайн,Ил,Борьба с Иллини
toledo,Университет Толедо,Толедо,Ооо.,Ракеты
idaho,Университет Айдахо,Москва,Идентификационный номер,Вандалы
wiscmilw,Университет Висконсин-Милуоки,Милуоки,ЖИ,Пантеры
arkansaslr,Университет Арканзаса в Литтл-Рок,Маленький камень,ОАР,Троянцы
tntech,Технологический университет Теннесси,Кукевиль,TN,Золотые орехи
swesterntx,Юго-западный университет,Джорджтаун,TX,Пираты
maine,Университет Мэна,Ороно,Я,Черные медведи
loyolachi,Чикагский университет Лойолы,Чикаго,Ил,Рамблеры
wheaton,Колледж Уитона,Уитон,Ил,Гром
montana,Университет Монтаны-Миссулы,Миссула,МТ,Гризли
syracuse,Сиракузский университет,Сиракуз,Нью-Йорк,Апельсины
sonomast,Государственный университет Сономы,Ронерт Парк,КА,Морские волки
willinois,Западный Иллинойский университет,Макомб,Ил,Пробоотборники
arizona,Университет Аризоны,Тусон,AZ,Дикие кошки
neastern,Северо-восточный университет,Бостон,МЭТ,Хаски
albanyst,Олбанский государственный университет,Олбани,GA,Золотые Рамы
hiramoh,Колледж &lt; &lt; Хирам &gt; &gt;,Хирам,Ооо.,Терьеры
georgefox,Университет Джорджа Фокса,Ньюберг,ИЛИ,Бруины
missvalley,Государственный университет долины Миссисипи,Итта Бена,MS,Дельта Дьяволов
rider,Водительский университет,Лоуренсвилль,NJ,Бронки
kansasst,Канзасский государственный университет,Манхэттен,KS,Дикие кошки
azusapac,Тихоокеанский университет Азузы,Азуза,КА,Кугары
ncolorado,Университет Северного Колорадо,Грили,CO,Медведи
chicagost,Чикагский государственный университет,Чикаго,Ил,Кугары
wyoming,Университет Вайоминга,Ларами,WY,Ковбои
vanguardca,Университет вангарда Южной Калифорнии,Коста-Меса,КА,Львы
newesleyan,Небраска Уэслианский университет,Линкольн,Нет,Волки Прейри
messiah,Мессианский колледж,Грэнтэм,ПА,Соколы
ulamo,Университет Луизианы в Монро,Монро,Лос-Анджелес,Индейцы
mcdaniel,МакДаниэльский колледж,Вестминстер,MD,Зеленый террор
akron,Акронский университет,Акрон,Ооо.,Зипсы
gettysburg,Геттисбургский колледж,Геттисбург,ПА,Пули
okcity,Городской университет Оклахомы,Город Оклахома,Хорошо.,Звёзды
canisius,Колледж Канисия,Буффало,Нью-Йорк,Грифы
crdstritch,Университет им. кардинала Стрича,Милуоки,ЖИ,Волки
kutztown,Куттаунский университет Пенсильвании,Кутстаун,ПА,Золотые медведи
morrbrown,Колледж им. Морриса Брауна,Атланта,GA,Извержение
mscollege,Колледж Миссисипи,Клинтон,MS,Шоколадки
seoklahoma,Юго-восточный Оклахомский государственный университет,Дюрант,Хорошо.,Сагусы
whitmanwa,Уитманский колледж,Уолла Уолла,WA,Миссионеры
trinityct,Тринити-колледж,Хартфорд,КТ,Бантамы
millikin,Университет Милликина,Декатура,Ил,Большой синий
ncstate,Университет штата Северная Каролина,Роли,НС,Вольфпак
charleston,Чарльстонский колледж,Чарльстон,ПК,Кугары
montreatnc,Колледж Монхея,Монгу,НС,Кавалеры
ilwesleyan,Иллинойский университет Веслиан,Блумингтон,Ил,Титаны
sunybing,Университет штата Нью-Йорк в Бингемтоне,Бингемтон,Нью-Йорк,Медвежие
wlmcarey,Колледж Уильяма Кэри,Хэттисбург,MS,Крестоносцы
stjohns,Университет Св. Иоанна,Чили,Нью-Йорк,Красный шторм
waynestne,Государственный колледж Уэйна,Уэйн,Нет,Дикие кошки
savstate,Саваннаский государственный университет,Саванна,GA,Тигры
norfolkst,Норфолкский государственный университет,Норфолк,VA,Спартанцы
tulsa,Университет Талсы,Талса,Хорошо.,Золотой ураган
swarthmore,Колледж Свартмор,Свармор,ПА,Гарнет Тайд
wheatonma,Колледж Уитона (Масс),Уитон,МЭТ,Лионы
uscaiken,Университет Южной Каролины Айкен,Айкен,ПК,Пейцеры
coastcar,Прибрежный университет Каролины,Конвей,ПК,Шантажисты
washleeva,Университет Вашингтона и Ли,Лексингтон,VA,Генералы
ucirvine,"Калифорнийский университет, Ирвин",Ирвин,КА,Потрошители
cmichigan,Центральный Мичиганский университет,Гора Плезант,МИ,Чиппева
sulrossst,Сул Россский государственный университет,Альпийский,TX,Лобос
setonhall,Университет Сетон Холл,Южный апельсин,NJ,Пираты
springhill,Колледж Спринг Хилл,Мобильный,AL,Барсуки
ithacany,Колледж &lt; &lt; Итака &gt; &gt;,Итака,Нью-Йорк,Бомбардировщики
morehouse,Морхаусский колледж,Атланта,GA,Марунские тигры
schreiner,Университет Шрейнера,Керрвилль,TX,Горные горы
newberry,Ньюберри-колледж,Ньюберри,ПК,Индейцы
ewashington,Университет Восточного Вашингтона,Чейни,WA,Орлы
newhaven,Университет Нью-Хейвена,Нью-Хейвен,КТ,Зарядные устройства
smiss,Университет Южной Миссисипи,Хэттисбург,MS,Золотые орехи
wiwhitewtr,Висконсинский университет - белая вода,Белая вода,ЖИ,Вархауки
ramaponj,Колледж Рамапо в Нью-Джерси,Махва,NJ,Дорожные бегуны
emichigan,Университет Восточного Мичигана,Ипсиланти,МИ,Орлы
stbonny,Сент-Бонатурский университет,Сент-Бонатура,Нью-Йорк,Бонни
detroit,Университет Детройта Мерси,Детройт,МИ,Титаны
grossmont,Колледж Гросмонта,Эль-Каджон,КА,
uncwilm,Университет Северной Каролины в Уилмингтоне,Уилмингтон,НС,Морские ястребы
byu,Университет Бригама Янга,Прово,UT,Кугары
morganst,Университет штата Морган,Балтимор,MD,Медведи
masslowell,Массачусетский университет Лоуэлла,Лоуэлл,МЭТ,Река Ястребы
johnshpkns,Университет Джона Хопкинса,Балтимор,MD,Голубые Джеи
olivetnaz,Университет Оливета Назарена,Бурбоннайс,Ил,Тигры
oberlinoh,Оберлинский колледж,Оберлин,Ооо.,Ёман
charlotte,"Университет Северной Каролины, Шарлотта",Шарлотта,НС,49 ч. 00 м.
rutgers,Университет Рутгерса,Нью-Брансуик,NJ,Скарлет рыцари
longwoodva,Лонгвудский университет,Фермвилль,VA,Лансеры
wioshkosh,Университет Висконсин-Ошкоша,Ошкош,ЖИ,Титаны
njcity,Университет Нью-Джерси,Город Джерси,NJ,Готические рыцари
mercer,Университет Мерсера,Мейсон,GA,Медведи
pacificor,Тихоокеанский университет,Лесной Гроув,ИЛИ,Боксеры
alabamast,Университет штата Алабама,Монтгомери,AL,Шершень
creighton,Крейтонский университет,Омаха,Нет,Bluejays
loyolano,Новый Орлеанский университет Лойола,Новый Орлеан,Лос-Анджелес,Вольфпак
sanfranst,Университет штата Сан-Франциско,Сан-Франциско,КА,Гейтеры
colocollege,Колорадский колледж,Колорадо Спрингс,CO,Тигры
grandview,Колледж Гранд-Вью,Де Мойнс,IA,Викинги
rice,Университет риса,Хьюстон,TX,Совы
kentuckyst,Кентукский государственный университет,Frankfort,KY,Трубки
cshayward,"Калифорнийский государственный университет, Хейворд",Хэйворд,КА,Пионеры
sfcc,Муниципальный колледж Южной Флориды,Парк Эйвон,ФЛ,Пантеры
evansville,Эвансвильский университет,Эвансвилль,ВНУТРЕННИЕ,Фиолетовые тузы
wake,Университет Уэйк Форест,Уинстон-Салем,НС,Демонские демоны
aquinasmi,Аквинский колледж,Великие быстрые,МИ,Святые
gardwebb,Гарднер-Уэббский университет,Кипящие источники,НС,Бульдоги
salabama,Университет Южной Алабамы,Мобильный,AL,Ягуары
whitwrthwa,Колледж Уитворта,Спокан,WA,Пираты
clarksonny,Университет Кларксона,Потсдам,Нью-Йорк,Рыцари
grinnellia,Колледж Гриннелла,Гриннелл,IA,Пионеры
sfaustin,Стивен Ф. Остинский государственный университет,Накодохи,TX,Ломбардировщики
lamar,Университет Ламара,Бомонт,TX,Кардиналы
ashland,Ашландский университет,Эшланд,Ооо.,Орлы
bowdoinme,Колледж Боудуэна,Брансуик,Я,Полярные медведи
calstnorth,"Калифорнийский государственный университет, Нортридж",Нортридж,КА,Матадоры
uconn,Университет Коннектикута,Шторры,КТ,Хаски
youngst,Университет штата Янгстаун,Янгстаун,Ооо.,Пингвины
trinitytx,Университет Троицы,Сан-Антонио,TX,Тигры
clevst,Кливлендский государственный университет,Кливленд,Ооо.,Викинги
iawesleyan,Айова Уэслианский колледж,Гора Плезант,IA,Тигры
swtexas,Юго-западный университет штата Техас,Сан-Маркос,TX,Бобкоты
genevapa,Женевский колледж,Бивер Фоллс,ПА,Золотые торнадо
oklahoma,Оклахомский университет,Норман,Хорошо.,Рановато
pbsc,Государственный колледж Палм-Бич,Озеро &lt; &lt; Уорт &gt; &gt;,ФЛ,Пантеры
california,Калифорнийский университет,Беркли,КА,Золотые медведи
hendrsonst,Университет штата Хендерсон,Аркадельфия,ОАР,Редди
presbytrn,Пресвитерианский колледж,Клинтон,ПК,Голубая лошадь
wisconsin,Университет Висконсин-Мэдисон,Мэдисон,ЖИ,Барсуки
iowa,Университет Айовы,Айова,IA,Ястребы
otterbein,Колледж Оттербейн,Вестервилль,Ооо.,Кардиналы
washst,Университет штата Вашингтон,Пульман,WA,Кугары
sacstate,"Калифорнийский государственный университет, Сакраменто",Сакраменто,КА,Шершень
ohwesleyan,Университет Огайо Уэслиана,Делавэр,Ооо.,Бродячие епископы
texas,Техасский университет в Остине,Остин,TX,Лонгхорны
norleans,Университет Нового Орлеана,Новый Орлеан,Лос-Анджелес,Частные лица
tuskegee,Университет Таскеги,Таскеги,AL,Золотые тигры
concrdiamn,Университет Конкордии,Святой Павел,МН,Золотые медведи
daviselkins,Колледж Дэвиса и Элкинса,Элкинс,WV,Сенаторы
samford,Сэмфордский университет,Бирмингем,AL,Бульдоги
uncgreen,Университет Северной Каролины в Гринсборо,Гринсборо,НС,Спартанцы
lafayette,Лафайеттский колледж,Истон,ПА,Леопарды
nmstate,Нью-Мексикоский государственный университет,Лас-Крукс,НМ,Агги
floridast,Флоридский государственный университет,Таллахасси,ФЛ,Семинолы
cconnst,Центральный университет штата Коннектикут,Новая Великобритания,КТ,Голубые дьяволы
wkentucky,Западный Кентукский университет,Зеленый боулинг,KY,Подземные охотники
sanjosest,Государственный университет Сан-Хосе,Сан-Хосе,КА,Спартанцы
stmarytx,Университет Св. Марии,Сан-Антонио,TX,Крысы
arkansaspb,Арканзасский университет в Пайн-Блафф,Сосновой блеф,ОАР,Золотые львы
ozarks,Озарский университет,Кларксвилль,ОАР,Орлы
minnesota,Университет Миннесоты,Миннеаполис,МН,Золотые гоферы
cincy,Университет Цинциннати,Цинциннати,Ооо.,Медвежие
ouachitab,Баптистский университет Уачита,Аркадельфия,ОАР,Тигры
baylor,Бейлорский университет,Вако,TX,Медведи
nebellevue,Университет Бельвью,Бельвью,Нет,Бруины
brklyncuny,"Бруклинский колледж, Университет города Нью-Йорка",Бруклин,Нью-Йорк,Мосты
lycomingpa,Лайвинг-колледж,Вильямспорт,ПА,Воины
mowestern,Западноамериканский колледж Миссури,Святой Иосиф,МО,Гриффины
hartford,Университет Хартфорда,Хартфорд,КТ,Ястребы
humboldtst,Гумбольдтский государственный университет,Арката,КА,Ломбардировщики
navy,Морская академия Соединенных Штатов,Аннаполис,MD,Мидмаршруты
birmsouth,Бирмингем-Южный колледж,Бирмингем,AL,Пантеры
utep,Техасский университет в Эль-Пасо,Эль-Пасо,TX,Горнодобывающие предприятия
lemoynowen,Колледж ЛеМойн-Овен,Мемфис,TN,Волшебники
umbc,"Университет Мэриленда, округ Балтимор",Катонсвилль,MD,Ретриверы
charleswv,Чарльстонский университет,Чарльстон,WV,Золотые орехи
montevallo,Университет Монтевальо,Монтевальо,AL,Соколы
richmond,Ричмондский университет,Ричмонд,VA,Пауки
wesleyanct,Уэслианский университет,Мидлтаун,КТ,Кардиналы
wvwesleyan,Колледж Западной Вирджинии Уэслиан,Бакхэннон,WV,Бобкоты
bridgeport,Бриджпортский университет,Бриджпорт,КТ,Пурпурные рыцари
utsa,Техасский университет в Сан-Антонио,Сан-Антонио,TX,Дорожные бегуны
occidental,Колледж им.,Лос-Анджелес,КА,Тигры
albany,"Университет Олбани, Университет штата Нью-Йорк",Олбани,Нью-Йорк,Великие датчане
txwesleyan,Техасский Уэслианский университет,Жилье стоит,TX,Рамс
nevada,"Невадский университет, Рено",Рено,NV,Вольфпак
emporiast,Университет штата Эмпория,Эмпория,KS,Шершень
