yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1984,TOR,AL,gottji01,35,0.0,0,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1953,SLN,NL,faszhja01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1961,MIN,AL,batteea01,133,,133,133,0,131,0,0,0,0,0,0,0,0,,
1902,CHN,NL,hardyal01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1992,MON,NL,hillke01,33,33.0,33,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1958,KC1,AL,baxesmi01,73,,73,73,0,0,0,61,0,4,0,0,0,0,,
1956,CLE,AL,rosenal01,121,,121,121,0,0,0,0,116,0,0,0,0,0,,
1912,CLE,AL,johnsdo01,43,,43,43,0,0,41,0,0,0,0,0,0,0,,
1929,DET,AL,hogsech01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1965,MIN,AL,allenbe01,19,,19,19,0,0,0,10,1,0,0,0,0,0,,
1983,PHI,NL,lefebjo01,101,63.0,101,81,0,3,0,0,9,0,21,0,58,74,0.0,32.0
1902,PHI,NL,whitije01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1996,DET,AL,veresra01,25,0.0,0,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0
1957,DET,AL,dittmja01,16,,16,16,0,0,0,1,3,0,0,0,0,0,,
2003,TBA,AL,cartela02,62,0.0,3,62,62,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,NYN,NL,maddoel01,86,49.0,86,71,0,0,0,0,11,0,2,26,41,65,0.0,20.0
1995,SEA,AL,blowemi01,134,118.0,134,132,0,0,7,0,126,0,2,0,3,5,0.0,10.0
1975,MON,NL,riverbo01,5,4.0,5,5,0,0,0,0,0,0,4,0,2,5,0.0,0.0
1960,CLE,AL,delahmi01,49,,49,49,0,0,0,0,8,38,0,0,0,0,,
2000,CHN,NL,patteco01,11,9.0,11,11,0,0,0,0,0,0,0,11,0,11,0.0,1.0
2001,SDN,NL,myersro01,37,0.0,36,37,37,0,0,0,0,0,0,0,0,0,0.0,0.0
1923,CLE,AL,oneilst01,113,,113,113,0,111,0,0,0,0,0,0,0,0,,
1976,CHA,AL,barrifr01,35,0.0,0,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1970,BOS,AL,jarvira01,15,,15,15,15,0,0,0,0,0,0,0,0,0,,
1913,PHI,NL,hartrra01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1910,CIN,NL,downeto01,111,,111,111,0,0,0,0,41,68,0,0,0,0,,
1886,BSN,NL,poormto01,88,,88,88,0,0,0,0,0,0,0,0,88,88,,
1979,SDN,NL,perryga01,32,32.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,NYN,NL,castial01,38,28.0,38,35,0,35,0,0,0,0,0,0,0,0,0.0,2.0
1968,NYA,AL,monbobi01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1900,PHI,NL,piattwi01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1986,TOR,AL,keyji01,36,0.0,0,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0
1986,MON,NL,krencwa01,101,54.0,101,66,0,0,41,1,24,0,1,0,0,1,0.0,39.0
1951,CLE,AL,tebbebi01,55,,55,55,0,44,0,0,0,0,0,0,0,0,,
1922,CLE,AL,bedgoph01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
2006,TOR,AL,hillesh02,81,75.0,81,34,0,0,19,0,17,0,0,0,0,0,43.0,5.0
1936,BRO,NL,winstha01,14,,14,14,14,0,0,0,0,0,0,0,0,0,,
1972,CHN,NL,reuscri01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
1974,ATL,NL,gentrga01,3,1.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1954,BAL,AL,durenry01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1945,BSN,NL,hevinjo02,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1920,NY1,NL,smithea02,91,,91,91,0,82,0,0,0,0,0,0,0,0,,
1959,CHA,AL,dobyla01,21,,21,21,0,0,2,0,0,0,1,2,10,12,,
1942,SLN,NL,coopemo01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1909,PHI,NL,granted01,154,,154,154,0,0,0,0,154,0,0,0,0,0,,
1951,NYA,AL,muncrbo01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1963,NYA,AL,linzph01,72,,72,72,0,0,0,6,13,22,2,5,5,12,,
2006,HOU,NL,milletr02,70,0.0,65,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,ML4,AL,haasmo01,32,0.0,0,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
2007,PHI,NL,burrepa01,155,143.0,155,138,0,0,0,0,0,0,138,0,0,138,5.0,12.0
1998,SDN,NL,leyriji01,62,38.0,62,46,0,24,20,0,1,1,1,0,0,1,0.0,19.0
2011,ATL,NL,rossda01,52,42.0,52,49,0,49,0,0,0,0,0,0,0,0,0.0,5.0
1872,BS1,,schafha01,48,,48,48,0,2,0,0,43,0,5,0,0,5,,
1941,CHN,NL,galanau01,65,,65,65,0,0,0,0,0,0,17,11,4,31,,
1895,BLN,NL,esperdu01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1987,BOS,AL,evansdw01,154,152.0,154,148,0,0,79,0,0,0,0,0,77,77,4.0,2.0
1981,OAK,AL,davismi02,17,2.0,17,3,0,0,1,0,0,0,2,0,0,2,2.0,11.0
1932,CHA,AL,walshed02,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1872,BS1,,spaldal01,48,,48,48,48,0,0,0,0,0,0,7,0,7,,
2004,CHA,AL,darenvi01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1892,SLN,NL,getzich01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
1958,DET,AL,foytapa01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
1972,CAL,AL,queenme02,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1886,BL2,AA,farrejo01,73,,73,73,0,0,0,45,27,0,0,1,0,1,,
1993,CHA,AL,hernaro01,70,0.0,1,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,DET,AL,petryda01,15,0.0,1,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1942,BRO,NL,vaughar01,128,,128,128,0,0,0,1,119,5,0,0,0,0,,
1964,CHA,AL,landiji01,106,,106,106,0,0,0,0,0,0,0,101,0,101,,
1902,DET,AL,millero01,20,,20,20,20,0,0,0,0,0,0,0,0,0,,
2000,KCA,AL,rigbybr01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1939,CHA,AL,walkege02,149,,149,149,0,0,0,0,0,0,147,0,0,147,,
2008,MIL,NL,gagneer01,50,0.0,50,50,50,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,CLE,AL,branyru01,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1941,NY1,NL,fischru01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1906,CHA,AL,oneilbi01,94,,94,94,0,0,0,0,0,0,0,7,87,93,,
1971,SDN,NL,iviemi01,6,,6,6,0,6,0,0,0,0,0,0,0,0,,
1993,SDN,NL,worreti01,21,16.0,21,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
1948,BOS,AL,battsma01,46,,46,46,0,41,0,0,0,0,0,0,0,0,,
1981,SFN,NL,herndla01,96,90.0,96,93,0,0,0,0,0,0,83,7,11,93,0.0,5.0
2010,ARI,NL,snydech02,65,58.0,65,61,0,61,0,0,0,0,0,0,0,0,0.0,4.0
1916,NYA,AL,mogrige01,30,,30,30,30,0,0,0,0,0,0,0,0,0,,
1943,CHA,AL,tucketh01,139,,139,139,0,0,0,0,0,0,0,132,0,132,,
1920,CHN,NL,flackma01,135,,135,135,0,0,0,0,0,0,0,1,131,132,,
1999,SLN,NL,perezed01,21,8.0,21,11,0,0,5,0,0,0,6,0,0,6,0.0,11.0
1910,SLA,AL,linkfr01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1969,LAN,NL,crawfwi01,129,,129,129,0,0,0,0,0,0,56,22,38,113,,
1974,BOS,AL,mccarti01,11,7.0,11,8,0,8,0,0,0,0,0,0,0,0,1.0,4.0
1925,CHA,AL,clancbu01,4,,4,4,0,0,0,0,0,0,0,0,0,0,,
1994,SLN,NL,crometr01,2,0.0,2,2,0,0,0,0,0,2,0,0,0,0,0.0,0.0
2003,TBA,AL,rockejo01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1872,BS1,,wrighge01,48,,48,48,0,0,0,0,0,48,0,0,0,0,,
1951,PHA,AL,burtsmo01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1942,SLN,NL,moorewh01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
2004,SFN,NL,snowjt01,107,88.0,107,100,0,0,100,0,0,0,0,0,0,0,0.0,9.0
1974,TEX,AL,stanhdo01,18,0.0,0,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1993,HOU,NL,agostju01,6,0.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1894,SLN,NL,ballar01,1,,1,1,0,0,0,1,0,0,0,0,0,0,,
2010,PHI,NL,ibanera01,155,146.0,155,145,0,0,1,0,0,0,145,0,0,145,1.0,9.0
1993,CIN,NL,costoti01,31,27.0,31,28,0,0,2,0,2,0,11,0,16,26,0.0,3.0
1906,BRO,NL,alperwh01,128,,128,128,0,0,0,103,1,24,0,0,0,0,,
1962,PHI,NL,boozejo01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
2007,CHN,NL,eyresc01,55,0.0,54,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
1933,CLE,AL,morgaed01,39,,39,39,0,0,32,0,0,0,1,0,0,1,,
1895,WSN,NL,crookja01,118,,118,118,0,0,0,118,0,0,0,0,0,0,,
1966,NYN,NL,eilerda01,23,,23,23,23,0,0,0,0,0,0,0,0,0,,
1996,SDN,NL,tatumji01,5,0.0,5,1,0,0,0,0,1,0,0,0,0,0,0.0,3.0
2002,BOS,AL,baergca01,73,37.0,73,18,0,0,0,17,1,0,0,0,0,0,27.0,32.0
1979,CHN,NL,holtzke01,24,20.0,24,23,23,0,0,0,0,0,0,0,0,0,0.0,1.0
1883,SL4,AA,dolanto01,81,,81,81,1,42,0,0,0,0,19,19,2,40,,
1957,ML1,NL,ricede01,54,,54,54,0,48,0,0,0,0,0,0,0,0,,
1979,KCA,AL,busbyst01,22,0.0,0,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0
1902,PIT,NL,leevesa01,29,,29,29,28,0,0,0,0,0,1,0,0,1,,
1955,PIT,NL,bellbi01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
2005,ATL,NL,estrajo01,105,97.0,105,104,0,104,0,0,0,0,0,0,0,0,0.0,3.0
1963,ML1,NL,lemasde01,46,,46,46,46,0,0,0,0,0,0,0,0,0,,
2002,MIN,AL,milletr01,5,0.0,4,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,HOU,NL,pujollu01,6,4.0,6,6,0,6,0,0,0,0,0,0,0,0,0.0,0.0
1887,BSN,NL,orourto01,22,,22,22,0,21,0,0,1,0,0,0,1,1,,
1920,DET,AL,leonadu01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1965,CLE,AL,clintlo01,12,,12,12,0,0,0,0,0,0,9,1,1,9,,
2008,LAN,NL,berroan01,84,65.0,84,82,0,0,0,5,0,79,0,0,0,0,0.0,4.0
1960,CHA,AL,wynnea01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1963,BAL,AL,millest01,71,,71,71,71,0,0,0,0,0,0,0,0,0,,
2005,PHI,NL,martira03,33,12.0,33,17,0,0,10,1,3,3,0,0,0,0,0.0,17.0
2001,MIL,NL,sexsori01,158,157.0,158,158,0,0,158,0,0,0,0,0,0,0,0.0,0.0
1967,KC1,AL,odombl01,33,,33,33,29,0,0,0,0,0,0,0,0,0,,
1986,LAN,NL,brockgr01,115,84.0,115,99,0,0,99,0,0,0,0,0,0,0,0.0,26.0
1996,LAN,NL,eischjo01,28,0.0,28,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1953,SLA,AL,elliobo01,48,,48,48,0,0,0,0,45,0,0,0,0,0,,
1955,NYA,AL,lejafr01,7,,7,7,0,0,2,0,0,0,0,0,0,0,,
1948,CIN,NL,erauted01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1920,PIT,NL,mckecbi01,40,,40,40,0,0,1,6,20,10,0,0,0,0,,
1996,BOS,AL,belinst01,31,0.0,0,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,WS1,AL,hayesja02,38,,38,38,0,0,0,19,8,3,0,0,0,0,,
1952,PHI,NL,churcbu01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1915,WS1,AL,williri01,91,,91,91,0,40,15,0,1,0,0,0,0,0,,
1958,PHI,NL,sanfoja02,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1951,BSN,NL,mauchge01,19,,19,19,0,0,0,2,3,10,0,0,0,0,,
1898,SLN,NL,quinnjo02,103,,103,103,0,0,0,62,0,41,0,0,1,1,,
1978,NYA,AL,mccalla01,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,MIL,NL,hayesch01,121,95.0,121,109,0,0,57,0,59,0,0,0,0,0,1.0,20.0
1993,CHN,NL,vizcajo01,151,135.0,151,143,0,0,0,34,44,81,0,0,0,0,0.0,11.0
2011,SEA,AL,leagubr01,65,0.0,3,65,65,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,SDN,NL,wiggial01,72,59.0,72,69,0,0,0,1,0,0,50,19,6,68,0.0,3.0
1896,LS3,NL,kinslto01,8,,8,8,0,5,1,0,0,0,0,0,0,0,,
1961,NYA,AL,torgeea01,22,,22,22,0,0,8,0,0,0,0,0,0,0,,
2011,BOS,AL,jenksbo01,19,0.0,3,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0
1973,MON,NL,walketo02,54,,54,54,54,0,0,0,0,0,0,0,0,0,,
1981,HOU,NL,suttodo01,23,23.0,23,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1921,WS1,AL,acostjo01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
2009,COL,NL,delarjo01,33,31.0,32,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1961,BAL,AL,snyderu01,115,,115,115,0,0,0,0,0,0,75,28,22,108,,
1921,PIT,NL,bigbeca01,147,,147,147,0,0,0,0,0,0,133,13,0,146,,
1998,MON,NL,hubbami01,32,11.0,32,25,0,24,0,1,0,0,0,0,0,0,0.0,7.0
1990,CAL,AL,grahejo01,8,0.0,0,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1990,MIN,AL,yettri01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,SFN,NL,walkeke01,5,0.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1871,RC1,,fulmech01,16,,16,16,0,0,1,0,0,16,0,0,0,0,,
1904,NYA,AL,williji01,146,,146,146,0,0,0,146,0,0,0,0,0,0,,
1955,CHA,AL,lollash01,138,,138,138,0,136,0,0,0,0,0,0,0,0,,
1973,MIN,AL,handsbi01,0,,0,0,39,0,0,0,0,0,0,0,0,0,,
1925,NY1,NL,wisneja01,25,,25,25,25,0,0,0,0,0,0,0,0,0,,
1969,BOS,AL,landibi01,46,,46,46,45,0,0,0,0,0,0,0,0,0,,
2003,CHN,NL,hillbo01,5,0.0,5,2,0,0,0,2,0,0,0,0,0,0,0.0,3.0
1884,LS2,AA,clinemo01,94,,94,94,0,0,0,0,0,6,8,81,3,90,,
1890,TL2,AA,healyjo01,48,,48,48,46,0,2,0,0,0,0,0,0,0,,
1908,CIN,NL,weimeja01,15,,15,15,15,0,0,0,0,0,0,0,0,0,,
1925,NY1,NL,mooreal01,2,,2,2,0,0,0,0,0,0,2,0,0,2,,
2000,BAL,AL,ponsosi01,32,1.0,1,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1954,CIN,NL,nuxhajo01,36,,36,36,35,0,0,0,0,0,0,0,0,0,,
1993,BAL,AL,careypa01,18,12.0,18,9,0,0,9,0,0,0,0,0,0,0,4.0,6.0
1973,NYA,AL,aloufe01,93,,93,93,0,0,67,0,0,0,1,1,21,22,,
1884,WSU,UA,mckened01,32,,32,32,0,23,0,0,7,0,0,2,8,10,,
1961,ML1,NL,raymocl01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
1978,CIN,NL,dumouda01,3,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,KCU,UA,deasljo01,13,,13,13,0,0,0,0,0,13,0,0,0,0,,
1887,CHN,NL,spragch01,3,,3,3,3,0,0,0,0,0,0,1,0,1,,
1984,SLN,NL,hasslan01,3,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,KCA,AL,dyeje01,97,97.0,97,93,0,0,0,0,0,0,0,2,92,93,4.0,0.0
1992,NYA,AL,perezme01,33,0.0,0,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1994,NYN,NL,jonesbo03,24,24.0,24,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1970,ML4,AL,snyderu01,124,,124,124,0,0,0,0,0,0,43,40,26,106,,
1935,BOS,AL,willidi01,75,,75,75,0,0,1,29,30,15,0,0,0,0,,
1897,BLN,NL,blackge01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1944,DET,AL,orreljo01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
2010,HOU,NL,hernaan01,32,9.0,32,10,0,0,0,8,0,2,0,0,0,0,0.0,21.0
2008,TBA,AL,wheelda01,70,0.0,5,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0
1937,PHI,NL,atwoobi01,87,,87,87,0,80,0,0,0,0,0,0,0,0,,
1987,BOS,AL,gardnwe01,49,0.0,1,49,49,0,0,0,0,0,0,0,0,0,0.0,0.0
1910,BSN,NL,krugear01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1972,DET,AL,cainle01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1969,SDN,NL,mcbeaal01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1945,PHA,AL,peckha01,112,,112,112,0,0,0,0,0,0,0,0,110,110,,
1890,BSN,NL,nichoki01,49,,49,49,48,0,0,0,0,0,0,0,2,2,,
1979,SDN,NL,evansba01,56,44.0,56,54,0,0,0,1,52,2,0,0,0,0,0.0,1.0
1936,WS1,AL,bluegos01,90,,90,90,0,0,0,52,15,23,0,0,0,0,,
1957,WS1,AL,bollimi01,91,,91,91,0,0,0,53,1,37,0,0,0,0,,
2009,LAA,AL,abreubo01,152,150.0,152,136,0,0,0,0,0,0,10,0,126,136,14.0,2.0
1998,CHA,AL,karchma01,32,0.0,3,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1912,DET,AL,dubucje01,40,,40,40,37,0,0,0,0,0,0,0,2,2,,
1905,PHA,AL,schreos01,123,,123,123,0,114,2,0,0,0,0,0,0,0,,
1994,ATL,NL,brownja03,17,3.0,17,9,0,0,0,0,0,0,3,4,2,9,0.0,4.0
1902,BOS,AL,stahlch01,127,,127,127,0,0,0,0,0,0,0,125,0,125,,
1996,MON,NL,leipeda01,7,0.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,NYN,NL,dyerdu01,63,35.0,63,45,0,45,0,0,0,0,0,0,0,0,0.0,21.0
2002,OAK,AL,hernara02,136,125.0,136,135,0,135,0,0,0,0,0,0,0,0,0.0,2.0
1883,PHI,NL,harbibi01,73,,73,73,0,7,0,9,5,11,8,36,0,44,,
1988,ML4,AL,sheffga01,24,23.0,24,24,0,0,0,0,0,24,0,0,0,0,0.0,0.0
1948,BSN,NL,russeji01,89,,89,89,0,0,0,0,0,0,2,82,0,84,,
1876,CHN,NL,glennjo01,66,,66,66,0,0,15,0,0,0,56,0,0,56,,
1915,CHN,NL,chenela01,25,,25,25,25,0,0,0,0,0,0,0,0,0,,
1911,WS1,AL,mcbrige01,154,,154,154,0,0,0,0,0,154,0,0,0,0,,
1925,CHN,NL,munsojo01,9,,9,9,0,0,0,0,0,0,0,0,9,9,,
1960,CIN,NL,baileed01,133,,133,133,0,129,0,0,0,0,0,0,0,0,,
1906,CHA,AL,quillle01,4,,4,4,0,0,0,0,0,3,0,0,0,0,,
2000,TEX,AL,greensc01,79,30.0,79,65,0,0,0,0,0,0,3,41,23,65,0.0,3.0
1982,MIN,AL,littlje01,33,0.0,0,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1962,DET,AL,gladdfr01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1974,BAL,AL,grichbo01,160,160.0,160,160,0,0,0,160,0,0,0,0,0,0,0.0,0.0
1961,DET,AL,cashno01,159,,159,159,0,0,157,0,0,0,0,0,0,0,,
1903,PHI,NL,titusjo01,72,,72,72,0,0,0,0,0,0,34,2,36,72,,
1911,CHA,AL,mayerwa01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1962,NYN,NL,ginsbjo01,2,,2,2,0,2,0,0,0,0,0,0,0,0,,
1994,CAL,AL,perezed01,38,35.0,38,38,0,0,38,0,0,0,0,0,0,0,0.0,1.0
1981,OAK,AL,coxje01,2,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0
2000,BOS,AL,lowede01,74,0.0,8,74,74,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,CLE,AL,campbso01,104,,104,104,0,0,0,0,0,0,20,59,0,78,,
1965,SLN,NL,whitebi03,148,,148,148,0,0,144,0,0,0,0,0,0,0,,
1895,CL4,NL,knellph01,20,,20,20,20,0,0,0,0,0,0,0,0,0,,
1876,LS1,NL,haguebi01,67,,67,67,0,0,0,0,67,1,0,0,0,0,,
1989,MIN,AL,rawlesh01,27,0.0,0,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
1922,CIN,NL,donohpe01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1915,BRO,NL,wheatma01,8,,8,8,0,8,0,0,0,0,0,0,0,0,,
1902,BSN,NL,demonge01,124,,124,124,0,0,0,112,0,10,0,0,0,0,,
1996,NYA,AL,raineti01,59,49.0,59,51,0,0,0,0,0,0,51,0,0,51,2.0,8.0
1981,DET,AL,lopezau01,29,0.0,0,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,SEA,AL,abbotpa01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,SEA,AL,frankry01,38,0.0,2,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0
1881,CHN,NL,piercan01,2,,2,2,0,0,0,1,1,0,0,0,0,0,,
2001,COL,NL,melhuad01,40,16.0,40,24,0,23,1,0,0,0,0,0,0,0,0.0,18.0
1952,PHI,NL,brownto02,18,,18,18,0,0,3,0,0,0,3,0,0,3,,
1933,BSN,NL,worthre01,17,,17,17,0,0,0,0,0,0,3,0,7,10,,
1904,CHN,NL,lundgca01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1946,PIT,NL,vanroma01,59,,59,59,0,0,2,0,0,0,21,3,13,37,,
2003,SDN,NL,oroscje01,42,0.0,40,42,42,0,0,0,0,0,0,0,0,0,0.0,0.0
2009,ATL,NL,infanom01,70,43.0,70,59,0,0,0,30,10,10,7,8,3,16,0.0,15.0
1989,MIN,AL,violafr01,24,0.0,1,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1890,PH4,AA,conrobe01,117,,117,117,0,0,0,42,0,74,0,1,0,1,,
1930,WS1,AL,childha01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1944,BSN,NL,kluttcl01,81,,81,81,0,58,0,0,0,0,0,0,0,0,,
1999,TOR,AL,lennopa01,9,8.0,9,8,0,0,0,0,0,0,5,0,4,8,0.0,1.0
1979,LAN,NL,thomaga01,115,77.0,115,100,0,0,1,0,0,0,10,61,43,100,0.0,19.0
2004,ARI,NL,olsonti01,48,23.0,48,37,0,0,0,0,19,17,1,2,1,4,0.0,11.0
1990,KCA,AL,berryse01,8,8.0,8,8,0,0,0,0,8,0,0,0,0,0,0.0,0.0
1912,PHA,AL,mcinnst01,153,,153,153,0,0,153,0,0,0,0,0,0,0,,
1985,MIN,AL,reedje02,7,2.0,7,7,0,7,0,0,0,0,0,0,0,0,0.0,1.0
1879,TRN,NL,nelsoca01,28,,28,28,0,0,0,0,0,24,4,0,0,4,,
1977,SDN,NL,owchibo01,30,28.0,30,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1892,PIT,NL,becklja01,151,,151,151,0,0,151,0,0,0,0,0,0,0,,
2005,TEX,AL,mcdouma01,18,4.0,18,11,0,0,0,2,5,1,0,0,3,3,1.0,3.0
1914,SLN,NL,doakbi01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1987,SDN,NL,nolteer01,12,12.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
1903,CIN,NL,becklja01,120,,120,120,0,0,119,0,0,0,0,0,0,0,,
1927,WS1,AL,atkinle01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1928,CHN,NL,wilsoha01,145,,145,145,0,0,0,0,0,0,0,143,0,143,,
2006,SLN,NL,thompbr01,43,1.0,41,43,43,0,0,0,0,0,0,0,0,0,0.0,0.0
1940,SLN,NL,lakeed01,32,,32,32,0,0,0,17,0,6,0,0,0,0,,
1904,NYA,AL,mcguide01,101,,101,101,0,97,1,0,0,0,0,0,0,0,,
1950,PHA,AL,moseswa01,88,,88,88,0,0,0,0,0,0,4,7,51,62,,
1972,SLN,NL,anderdw01,57,,57,57,0,0,0,1,13,43,0,0,0,0,,
1890,BRP,PL,murphco01,23,,23,23,20,0,0,0,0,0,0,0,3,3,,
1987,PHI,NL,hugheke01,37,15.0,37,19,0,0,0,0,0,0,13,0,6,19,0.0,21.0
1999,MIL,NL,damicje01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1920,DET,AL,ayersdo01,46,,46,46,46,0,0,0,0,0,0,0,0,0,,
1912,DET,AL,meanepa01,1,,1,1,0,0,0,0,0,1,0,0,0,0,,
1961,SLN,NL,sadecra01,36,,36,36,31,0,0,0,0,0,0,0,0,0,,
1937,PHA,AL,moseswa01,154,,154,154,0,0,0,0,0,0,0,0,154,154,,
1913,NYA,AL,chancfr01,12,,12,12,0,0,7,0,0,0,0,0,0,0,,
1979,CAL,AL,knappch01,20,0.0,0,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
1879,PRO,NL,startjo01,66,,66,66,0,0,65,0,0,0,0,0,1,1,,
2008,WAS,NL,estrajo01,23,12.0,23,14,0,14,0,0,0,0,0,0,0,0,0.0,11.0
1965,WS2,AL,blasido01,129,,129,129,0,0,0,110,0,0,0,0,0,0,,
1922,NY1,NL,johnsfr01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1951,SLA,AL,lehnepa01,21,,21,21,0,0,0,0,0,0,1,17,0,18,,
1984,BOS,AL,staplda01,13,11.0,13,10,0,0,10,0,0,0,0,0,0,0,1.0,2.0
1959,SLN,NL,blasido01,150,,150,150,0,0,0,150,0,0,0,0,0,0,,
1952,BOS,AL,stephve01,92,,92,92,0,0,0,0,29,53,0,0,0,0,,
