playerid,awardid,yearid,lgid,tie,notes
averiea01,TSN All-Star,1934,ML,,В ЛЮБОЙ ЧАСТИ
bondsba01,TSN Player of the Year,1990,NL,,
wheatza01,Baseball Magazine All-Star,1916,NL,,В ЛЮБОЙ ЧАСТИ
boggswa01,TSN All-Star,1986,AL,,3B
kammwi01,Baseball Magazine All-Star,1928,AL,,3B
whitede03,Gold Glove,1991,AL,,В ЛЮБОЙ ЧАСТИ
sosasa01,TSN All-Star,1998,NL,,В ЛЮБОЙ ЧАСТИ
johnswa01,Baseball Magazine All-Star,1913,ML,,С1
haddiha01,Gold Glove,1959,NL,,Р
waltebu01,TSN All-Star,1940,ML,,Р
grovele01,TSN All-Star,1929,ML,,Р
vandejo01,Baseball Magazine All-Star,1938,NL,,С4
spahnwa01,TSN Pitcher of the Year,1953,NL,,
jonessa02,TSN Pitcher of the Year,1959,NL,,
mizejo01,TSN All-Star,1948,ML,,1B
justida01,ALCS MVP,2000,AL,,
vanceda01,Pitching Triple Crown,1924,NL,,
hamptmi01,Silver Slugger,2001,NL,,Р
ripkeca01,Roberto Clemente Award,1992,ML,,
righeda01,TSN Fireman of the Year,1987,AL,Y,
puckeki01,Silver Slugger,1987,AL,,В ЛЮБОЙ ЧАСТИ
collied01,Baseball Magazine All-Star,1922,AL,,2B
abreubo01,Gold Glove,2005,NL,,В ЛЮБОЙ ЧАСТИ
rosepe01,TSN All-Star,1973,NL,,В ЛЮБОЙ ЧАСТИ
bellbu01,Gold Glove,1980,AL,,3B
fernato01,Gold Glove,1987,AL,,СС
griffke02,TSN All-Star,1993,AL,,В ЛЮБОЙ ЧАСТИ
chaveer01,Gold Glove,2003,AL,,3B
fossera01,Gold Glove,1971,AL,,C
dimagjo01,TSN All-Star,1937,ML,,В ЛЮБОЙ ЧАСТИ
nettlgr01,Gold Glove,1978,AL,,3B
mayswi01,TSN Player of the Year,1965,NL,,
gehrich01,Baseball Magazine All-Star,1934,ML,,2B
ortizda01,Silver Slugger,2007,AL,,ДГ
fieldpr01,Hank Aaron Award,2007,NL,,
carltst01,Cy Young Award,1982,NL,,
cobbty01,Baseball Magazine All-Star,1922,ML,,В ЛЮБОЙ ЧАСТИ
ruffire01,TSN All-Star,1937,ML,,Р
gantro01,TSN All-Star,1991,NL,,В ЛЮБОЙ ЧАСТИ
morgajo02,Gold Glove,1974,NL,,2B
trillma01,TSN All-Star,1980,NL,,2B
sundbji01,Gold Glove,1976,AL,,C
larsedo01,Babe Ruth Award,1956,AL,,Р
ferrida01,Baseball Magazine All-Star,1946,AL,,С3
clemero01,Gold Glove,1964,NL,,В ЛЮБОЙ ЧАСТИ
dawsoan01,TSN Player of the Year,1987,NL,,
whitebi03,Gold Glove,1960,NL,,1B
roberro01,Lou Gehrig Memorial Award,1962,ML,,
piazzmi01,TSN All-Star,1993,NL,,C
boudrlo01,TSN Major League Player of the Year,1948,ML,,
cobbty01,Baseball Magazine All-Star,1914,ML,,В ЛЮБОЙ ЧАСТИ
greenha01,Baseball Magazine All-Star,1945,AL,,LF
goodedw01,Silver Slugger,1992,NL,,Р
whitefr01,Gold Glove,1982,AL,,2B
marquja01,Silver Slugger,2005,NL,,Р
bicheda01,Silver Slugger,1995,NL,,В ЛЮБОЙ ЧАСТИ
cobbty01,Baseball Magazine All-Star,1911,ML,,CF
hernafe02,Cy Young Award,2010,AL,,
mantlmi01,TSN Major League Player of the Year,1956,ML,,
saxst01,TSN All-Star,1986,NL,,2B
snidedu01,TSN All-Star,1955,ML,,В ЛЮБОЙ ЧАСТИ
bautijo02,Silver Slugger,2010,AL,,В ЛЮБОЙ ЧАСТИ
piazzmi01,Silver Slugger,1996,NL,,C
lordha01,Baseball Magazine All-Star,1910,AL,,3B
oglivbe01,Silver Slugger,1980,AL,,В ЛЮБОЙ ЧАСТИ
ramirma02,Silver Slugger,2006,AL,,В ЛЮБОЙ ЧАСТИ
brandja01,Gold Glove,1959,NL,,LF
larkiba01,TSN All-Star,1996,NL,,СС
leecl02,Cy Young Award,2008,AL,,
huffau01,Silver Slugger,2008,AL,,ДГ
walshed01,Baseball Magazine All-Star,1911,ML,,С6
suzukic01,Gold Glove,2004,AL,,В ЛЮБОЙ ЧАСТИ
parrila02,Silver Slugger,1986,AL,,C
zimmery01,Silver Slugger,2009,NL,,3B
ruthba01,Baseball Magazine All-Star,1923,AL,,В ЛЮБОЙ ЧАСТИ
cartega01,All-Star Game MVP,1984,ML,,
bushdo01,Baseball Magazine All-Star,1916,AL,,СС
cuyleki01,Baseball Magazine All-Star,1926,NL,,В ЛЮБОЙ ЧАСТИ
benchjo01,Most Valuable Player,1972,NL,,
bibbyji01,TSN All-Star,1980,NL,,RHP
shantbo01,Gold Glove,1961,NL,,Р
fellebo01,Baseball Magazine All-Star,1940,ML,,С1
violafr01,Cy Young Award,1988,AL,,
lowelmi01,Gold Glove,2005,NL,,3B
fostege01,TSN Player of the Year,1977,NL,,
pujolal01,Gold Glove,2010,NL,,1B
trammal01,TSN All-Star,1987,AL,,СС
murraed02,TSN All-Star,1983,AL,,1B
terryra01,World Series MVP,1962,ML,,
sheffga01,TSN Major League Player of the Year,1992,ML,,
lopezal01,Baseball Magazine All-Star,1933,NL,,C
jonesan01,TSN All-Star,2006,NL,Y,В ЛЮБОЙ ЧАСТИ
covelst01,Baseball Magazine All-Star,1925,AL,,С3
thomafr04,Silver Slugger,1993,AL,,1B
ruthba01,Baseball Magazine All-Star,1929,AL,,RF
kurowwh01,TSN All-Star,1945,ML,,3B
younger01,Silver Slugger,1996,NL,,2B
clarkja01,TSN All-Star,1978,NL,,В ЛЮБОЙ ЧАСТИ
hislela01,TSN All-Star,1977,AL,,В ЛЮБОЙ ЧАСТИ
smithle02,Rolaids Relief Man Award,1991,NL,,
gibsobo01,Babe Ruth Award,1964,NL,,Р
kalinal01,Gold Glove,1959,AL,,CF
carewro01,TSN Major League Player of the Year,1977,ML,,
traynpi01,Baseball Magazine All-Star,1933,NL,,3B
mccanbr01,Silver Slugger,2011,NL,,C
hoffmtr01,Rolaids Relief Man Award,2006,NL,,
leiteal01,Branch Rickey Award,1999,ML,,
clemero01,Most Valuable Player,1966,NL,,
schmija01,TSN All-Star,2004,NL,,Р
borowha01,TSN All-Star,1945,ML,,Р
kleinch01,Baseball Magazine All-Star,1933,ML,,RF
palmera01,TSN Major League Player of the Year,1999,ML,,
friscfr01,Baseball Magazine All-Star,1927,ML,,2B
frienbo01,TSN All-Star,1958,ML,,Р
warnelo01,Baseball Magazine All-Star,1941,NL,,С-5
yountro01,TSN All-Star,1989,AL,,В ЛЮБОЙ ЧАСТИ
pujolal01,Most Valuable Player,2008,NL,,
rodrial01,Hank Aaron Award,2002,AL,,Сс
collied01,Baseball Magazine All-Star,1913,AL,,2B
clemero01,Gold Glove,1966,NL,,В ЛЮБОЙ ЧАСТИ
montawi01,TSN All-Star,1976,NL,,1B
renteed01,Silver Slugger,2000,NL,,СС
wegmabi01,Hutch Award,1991,ML,,
sherrla01,World Series MVP,1959,ML,,
fellebo01,TSN All-Star,1939,ML,,Р
soriaal01,Silver Slugger,2006,NL,,В ЛЮБОЙ ЧАСТИ
oswalro01,NLCS MVP,2005,NL,,
bendech01,Baseball Magazine All-Star,1910,ML,,С4
santajo01,Pitching Triple Crown,2006,AL,,
collied01,Baseball Magazine All-Star,1918,ML,,2B
mussimi01,Gold Glove,1997,AL,,Р
cobbty01,Baseball Magazine All-Star,1915,ML,,LF
minosmi01,Gold Glove,1960,AL,,LF
worreto01,TSN Fireman of the Year,1986,NL,,
gaettga01,Gold Glove,1987,AL,,3B
antonjo02,TSN Pitcher of the Year,1954,NL,,
jonesto02,Rolaids Relief Man Award,2000,AL,,
belanma01,Gold Glove,1969,AL,,СС
vaughhi01,Baseball Magazine All-Star,1918,NL,,С1
ramirma02,TSN All-Star,2006,AL,,В ЛЮБОЙ ЧАСТИ
rommeed01,Baseball Magazine All-Star,1922,ML,,С3
dennyjo01,TSN All-Star,1983,NL,,RHP
fernato01,Gold Glove,1989,AL,,СС
thomeji01,TSN All-Star,1995,AL,,3B
bagweje01,TSN All-Star,1996,NL,,1B
moseswa01,Baseball Magazine All-Star,1937,AL,,LF
jacksjo01,Baseball Magazine All-Star,1916,AL,,В ЛЮБОЙ ЧАСТИ
camparo01,TSN All-Star,1955,ML,,C
vaughgr01,Silver Slugger,1998,NL,,В ЛЮБОЙ ЧАСТИ
johnsch04,Gold Glove,1997,NL,,C
yountro01,TSN Player of the Year,1982,AL,,
doerrbo01,TSN Player of the Year,1944,AL,,
johnswa01,TSN All-Star,1925,ML,,Р
venturo01,Gold Glove,1998,AL,,3B
mauerjo01,Silver Slugger,2008,AL,,C
derripa01,TSN All-Star,1940,ML,,Р
mortoca01,Rookie of the Year,1970,NL,,
davisma01,Cy Young Award,1989,NL,,
fellebo01,Baseball Magazine All-Star,1939,ML,,С3
martiti02,Silver Slugger,1997,AL,,1B
hunteto01,Gold Glove,2001,AL,,В ЛЮБОЙ ЧАСТИ
blackew01,Baseball Magazine All-Star,1947,ML,,С2
griffke02,Silver Slugger,1997,AL,,В ЛЮБОЙ ЧАСТИ
ruthba01,Baseball Magazine All-Star,1927,ML,,LF
treshto01,TSN All-Star,1962,AL,,СС
lezcasi01,Gold Glove,1979,AL,,В ЛЮБОЙ ЧАСТИ
bollifr01,TSN All-Star,1961,NL,,2B
yountro01,Silver Slugger,1982,AL,,СС
murphda05,Silver Slugger,1983,NL,,В ЛЮБОЙ ЧАСТИ
jacksjo01,Baseball Magazine All-Star,1911,AL,,RF
riddlel01,Baseball Magazine All-Star,1941,ML,,С-5
gossari01,Rolaids Relief Man Award,1978,AL,,
wheatza01,Baseball Magazine All-Star,1918,NL,,В ЛЮБОЙ ЧАСТИ
counscr01,NLCS MVP,2001,NL,,
ottme01,TSN All-Star,1934,ML,,В ЛЮБОЙ ЧАСТИ
trammal01,World Series MVP,1984,ML,,
winfida01,Gold Glove,1983,AL,,В ЛЮБОЙ ЧАСТИ
greenha01,Baseball Magazine All-Star,1940,AL,,LF
greenha01,Most Valuable Player,1940,AL,,
rolensc01,Gold Glove,2000,NL,,3B
schmimi01,TSN All-Star,1980,NL,,3B
lopezja01,Silver Slugger,2003,NL,,C
francju01,All-Star Game MVP,1990,ML,,
morneju01,Most Valuable Player,2006,AL,,
montgje01,Rolaids Relief Man Award,1993,AL,,
pujolal01,Lou Gehrig Memorial Award,2009,ML,,
larkiba01,Silver Slugger,1995,NL,,СС
bondsba01,Gold Glove,1991,NL,,В ЛЮБОЙ ЧАСТИ
justida01,TSN All-Star,1997,AL,,В ЛЮБОЙ ЧАСТИ
gwynnto01,Gold Glove,1989,NL,,В ЛЮБОЙ ЧАСТИ
ortizda01,TSN All-Star,2005,AL,,ДГ
mitchke01,Most Valuable Player,1989,NL,,
brancra01,Baseball Magazine All-Star,1947,NL,,С2
owenmi01,TSN All-Star,1942,ML,,C
clemero01,Gold Glove,1965,NL,,В ЛЮБОЙ ЧАСТИ
metzgro01,Gold Glove,1973,NL,,СС
groatdi01,TSN All-Star,1963,NL,,СС
olerujo01,Gold Glove,2002,AL,,1B
carltst01,TSN Pitcher of the Year,1972,NL,,
larsedo01,World Series MVP,1956,ML,,
hartnga01,Baseball Magazine All-Star,1928,NL,,C
greenha01,Baseball Magazine All-Star,1945,ML,,LF
chandsp01,TSN Guide MVP,1943,AL,,
quiseda01,TSN Fireman of the Year,1980,AL,,
robinbr01,Roberto Clemente Award,1972,ML,,
bergewa01,Baseball Magazine All-Star,1935,ML,,CF
palmera01,Silver Slugger,1999,AL,,ДГ
sauerha01,Most Valuable Player,1952,NL,,
valenfe01,TSN Pitcher of the Year,1981,NL,,
warnelo01,Baseball Magazine All-Star,1932,NL,,С1
reganph01,TSN Fireman of the Year,1968,NL,,
robinbr01,TSN All-Star,1972,AL,,3B
daubeja01,Baseball Magazine All-Star,1916,NL,,1B
barryja01,Baseball Magazine All-Star,1913,AL,,СС
friscfr01,Baseball Magazine All-Star,1927,NL,,2B
willite01,TSN Major League Player of the Year,1949,ML,,
rodrial01,TSN Major League Player of the Year,2002,ML,,
allisbo01,Rookie of the Year,1959,AL,,
rolfere01,Baseball Magazine All-Star,1939,ML,,3B
whitefr01,Gold Glove,1977,AL,,2B
collied01,Baseball Magazine All-Star,1912,AL,,2B
larkiba01,TSN All-Star,1991,NL,,СС
penato01,Gold Glove,1991,AL,,C
fieldce01,TSN All-Star,1990,AL,,1B
kurowwh01,Baseball Magazine All-Star,1945,ML,,3B
olivato01,TSN Player of the Year,1971,AL,,
youngmi02,Gold Glove,2008,AL,,СС
johnsho01,Silver Slugger,1991,NL,,3B
aurilri01,Silver Slugger,2001,NL,,СС
hoffmtr01,Lou Gehrig Memorial Award,2006,ML,,
tettlmi01,TSN All-Star,1991,AL,,C
langsma01,Gold Glove,1988,AL,,Р
cobbty01,Baseball Magazine All-Star,1918,AL,,В ЛЮБОЙ ЧАСТИ
berrayo01,Most Valuable Player,1954,AL,,
ruthba01,Baseball Magazine All-Star,1924,ML,,RF
varitja01,Silver Slugger,2005,AL,,C
carrocl02,TSN Fireman of the Year,1972,NL,,
collied01,Baseball Magazine All-Star,1923,ML,,2B
ceyro01,Lou Gehrig Memorial Award,1982,ML,,
lombaer01,Baseball Magazine All-Star,1942,NL,,C
hootobu01,NLCS MVP,1981,NL,,
bondsbo01,Gold Glove,1974,NL,,В ЛЮБОЙ ЧАСТИ
hunteto01,Gold Glove,2002,AL,,В ЛЮБОЙ ЧАСТИ
trillma01,Gold Glove,1982,NL,,2B
martipe02,TSN All-Star,1997,NL,,RHP
archeji01,Baseball Magazine All-Star,1910,ML,,C2
quiseda01,Rolaids Relief Man Award,1982,AL,,
speaktr01,Baseball Magazine All-Star,1917,ML,,В ЛЮБОЙ ЧАСТИ
molitpa01,Hutch Award,1987,ML,,
bottoji01,Baseball Magazine All-Star,1925,NL,,1B
simmoal01,Baseball Magazine All-Star,1933,AL,,В ЛЮБОЙ ЧАСТИ
cuyleki01,Baseball Magazine All-Star,1931,NL,,CF
robinaa01,Baseball Magazine All-Star,1946,AL,,C
rojasco01,TSN All-Star,1971,AL,,2B
fieldce01,Babe Ruth Award,1996,AL,,ДГ
crigelo01,Baseball Magazine All-Star,1908,AL,,C
arroylu01,TSN Fireman of the Year,1961,AL,,
clemero01,Gold Glove,1963,NL,,В ЛЮБОЙ ЧАСТИ
schulfr01,Most Valuable Player,1911,NL,,
winfida01,Silver Slugger,1984,AL,,В ЛЮБОЙ ЧАСТИ
hudsoor01,Gold Glove,2005,AL,,2B
yastrca01,Gold Glove,1968,AL,,В ЛЮБОЙ ЧАСТИ
rolensc01,Gold Glove,2004,NL,,3B
garvest01,Gold Glove,1977,NL,,1B
mattido01,TSN All-Star,1986,AL,,1B
muellbi02,TSN All-Star,2003,AL,,3B
suzukic01,Gold Glove,2005,AL,,В ЛЮБОЙ ЧАСТИ
freehbi01,Gold Glove,1969,AL,,C
bondsba01,TSN All-Star,1990,NL,,В ЛЮБОЙ ЧАСТИ
santajo01,Gold Glove,2007,AL,,Р
coopemo01,TSN All-Star,1943,ML,,Р
murcebo01,TSN All-Star,1973,AL,,В ЛЮБОЙ ЧАСТИ
snidedu01,TSN All-Star,1953,ML,,В ЛЮБОЙ ЧАСТИ
brownji03,Baseball Magazine All-Star,1941,ML,,3B
hillejo01,Hutch Award,1973,ML,,
yastrca01,Triple Crown,1967,AL,,
templga01,TSN All-Star,1979,NL,,СС
werbebi01,Baseball Magazine All-Star,1934,AL,,3B
torrejo01,Most Valuable Player,1971,NL,,
mayoed01,TSN Guide MVP,1945,AL,,
sutclri01,TSN Pitcher of the Year,1987,NL,,
buehrma01,Gold Glove,2012,NL,,Р
maddoga01,Gold Glove,1979,NL,,В ЛЮБОЙ ЧАСТИ
jackstr01,Baseball Magazine All-Star,1928,NL,,СС
stephve01,Baseball Magazine All-Star,1945,ML,,СС
combsea01,Baseball Magazine All-Star,1929,AL,,CF
holloch01,Baseball Magazine All-Star,1918,NL,,СС
gulledo01,TSN All-Star,1974,NL,,LHP
kinerra01,TSN Player of the Year,1950,NL,,
clarkwi02,Silver Slugger,1989,NL,,1B
waltebu01,TSN Guide MVP,1939,NL,,
muellbi02,Silver Slugger,2003,AL,,3B
coopewa01,TSN All-Star,1947,ML,,C
spahnwa01,Baseball Magazine All-Star,1949,ML,,С3
wyattwh01,Baseball Magazine All-Star,1941,ML,,С2
polleho01,Baseball Magazine All-Star,1949,NL,,С1
robinbr01,TSN All-Star,1968,AL,,3B
robinbr01,World Series MVP,1970,ML,,
biggicr01,Roberto Clemente Award,2007,ML,,
chandsp01,Baseball Magazine All-Star,1942,AL,,С-5
reesepo01,Gold Glove,1999,NL,,2B
kindeel01,TSN All-Star,1949,ML,,Р
peckiro01,Baseball Magazine All-Star,1919,ML,,СС
hamptmi01,Silver Slugger,1999,NL,,Р
beckejo02,Babe Ruth Award,2003,NL,,Р
whitalo01,TSN All-Star,1983,AL,,2B
riverma01,Rolaids Relief Man Award,1999,AL,,
lopesda01,Gold Glove,1978,NL,,2B
vizquom01,Gold Glove,2001,AL,,СС
drabedo01,Cy Young Award,1990,NL,,
alomasa02,All-Star Game MVP,1997,ML,,
rodrial01,Silver Slugger,2005,AL,,3B
belleal01,TSN All-Star,1996,AL,,В ЛЮБОЙ ЧАСТИ
adamsba01,Baseball Magazine All-Star,1909,ML,,С4
wertzvi01,Baseball Magazine All-Star,1949,ML,,RF
tejadmi01,Silver Slugger,2005,AL,,СС
bondsba01,Most Valuable Player,1990,NL,,
ramirha01,Rookie of the Year,2006,NL,,
koufasa01,Cy Young Award,1963,ML,,
griffke02,Gold Glove,1995,AL,,В ЛЮБОЙ ЧАСТИ
jayjo01,TSN All-Star,1961,NL,,Р
medwijo01,Baseball Magazine All-Star,1937,ML,,LF
mattido01,Gold Glove,1986,AL,,1B
crowdal01,Baseball Magazine All-Star,1928,AL,,С1
willite01,TSN All-Star,1942,ML,,В ЛЮБОЙ ЧАСТИ
pepitjo01,Gold Glove,1965,AL,,1B
versazo01,Most Valuable Player,1965,AL,,
garvest01,TSN All-Star,1978,NL,,1B
cabreme01,All-Star Game MVP,2012,NL,,
sosasa01,Silver Slugger,1998,NL,,В ЛЮБОЙ ЧАСТИ
morrijo04,Baseball Magazine All-Star,1923,NL,,С2
campabe01,TSN All-Star,1973,AL,,СС
greenha01,TSN All-Star,1940,ML,,В ЛЮБОЙ ЧАСТИ
greggve01,Baseball Magazine All-Star,1911,AL,,С3
simmote01,TSN All-Star,1977,NL,,C
parkeda01,Gold Glove,1979,NL,,В ЛЮБОЙ ЧАСТИ
barfije01,Gold Glove,1987,AL,,В ЛЮБОЙ ЧАСТИ
dimagjo01,TSN All-Star,1941,ML,,В ЛЮБОЙ ЧАСТИ
killeha01,TSN All-Star,1964,AL,,В ЛЮБОЙ ЧАСТИ
cashno01,TSN All-Star,1961,AL,,1B
belanma01,Gold Glove,1976,AL,,СС
johnsbi03,Baseball Magazine All-Star,1943,AL,,3B
richabo01,Gold Glove,1963,AL,,2B
siebeno01,Gold Glove,1958,AL,,LF
blairpa01,TSN All-Star,1969,AL,,В ЛЮБОЙ ЧАСТИ
sabatcc01,TSN Pitcher of the Year,2007,AL,,
beltrca01,Gold Glove,2008,NL,,В ЛЮБОЙ ЧАСТИ
daviser01,Roberto Clemente Award,1997,ML,,
nichobi01,Baseball Magazine All-Star,1940,NL,,RF
hudsoor01,Gold Glove,2007,NL,,2B
maddoga01,Gold Glove,1977,NL,,В ЛЮБОЙ ЧАСТИ
sosasa01,TSN All-Star,1999,NL,,В ЛЮБОЙ ЧАСТИ
vaughmo01,TSN All-Star,1995,AL,,1B
jackstr01,TSN All-Star,1927,ML,,СС
carribi02,Baseball Magazine All-Star,1909,AL,,C1
cedence01,Gold Glove,1974,NL,,В ЛЮБОЙ ЧАСТИ
hershor01,World Series MVP,1988,ML,,
hatchbi01,Babe Ruth Award,1990,NL,,В ЛЮБОЙ ЧАСТИ
eastelu01,TSN Player of the Year,1952,AL,,
schmimi01,Most Valuable Player,1981,NL,,
mathemi01,Gold Glove,2000,NL,,C
konstji01,Baseball Magazine All-Star,1950,ML,,С3
cronijo01,TSN All-Star,1939,ML,,СС
archeji01,Baseball Magazine All-Star,1912,NL,,C1
snowjt01,Gold Glove,1995,AL,,1B
bankser01,TSN Player of the Year,1959,NL,,
sandbry01,Gold Glove,1984,NL,,2B
tettlmi01,TSN All-Star,1992,AL,,C
beniqju01,Gold Glove,1977,AL,,В ЛЮБОЙ ЧАСТИ
rodriiv01,Gold Glove,1993,AL,,C
gonzaju03,Silver Slugger,1996,AL,,В ЛЮБОЙ ЧАСТИ
cobbty01,Baseball Magazine All-Star,1924,AL,,CF
strawda01,Rookie of the Year,1983,NL,,
applilu01,Baseball Magazine All-Star,1943,AL,,СС
francjo01,Rolaids Relief Man Award,1988,NL,,
landiji01,Gold Glove,1964,AL,,В ЛЮБОЙ ЧАСТИ
knoblch01,Gold Glove,1997,AL,,2B
camermi01,Gold Glove,2001,AL,,В ЛЮБОЙ ЧАСТИ
minosmi01,TSN All-Star,1959,ML,,В ЛЮБОЙ ЧАСТИ
holloch01,Baseball Magazine All-Star,1922,ML,,СС
robindo01,Silver Slugger,1982,NL,,Р
drabedo01,TSN Pitcher of the Year,1990,NL,,
garcino01,Silver Slugger,1997,AL,,СС
grovele01,TSN All-Star,1930,ML,,Р
ruthba01,Baseball Magazine All-Star,1921,ML,,В ЛЮБОЙ ЧАСТИ
brosisc01,Babe Ruth Award,1998,AL,,3B
clemero02,Pitching Triple Crown,1997,AL,,
myersra01,TSN Fireman of the Year,1993,NL,,
brownke01,TSN All-Star,1998,NL,,RHP
santoro01,Gold Glove,1965,NL,,3B
slaugen01,Baseball Magazine All-Star,1946,ML,,RF
palmeji01,TSN All-Star,1971,AL,,RHP
hinsker01,Rookie of the Year,2002,AL,,
ortizda01,TSN All-Star,2006,AL,,ДГ
rommeed01,Baseball Magazine All-Star,1922,AL,,С3
sherrla01,Babe Ruth Award,1959,NL,,Р
smithoz01,Gold Glove,1986,NL,,СС
gibsobo01,Gold Glove,1971,NL,,Р
fellebo01,Baseball Magazine All-Star,1939,AL,,С1
kalinal01,Gold Glove,1962,AL,,В ЛЮБОЙ ЧАСТИ
bellbu01,Gold Glove,1983,AL,,3B
rosepe01,TSN All-Star,1968,NL,,В ЛЮБОЙ ЧАСТИ
greensh01,TSN All-Star,1999,AL,,В ЛЮБОЙ ЧАСТИ
grovele01,TSN All-Star,1931,ML,,Р
malonpa02,Baseball Magazine All-Star,1929,ML,,С3
crandde01,TSN All-Star,1960,ML,,C
leonadu02,Baseball Magazine All-Star,1941,AL,,С-5
fieldce01,TSN All-Star,1991,AL,,1B
cruzjo01,Silver Slugger,1983,NL,,В ЛЮБОЙ ЧАСТИ
musiast01,TSN All-Star,1951,ML,,В ЛЮБОЙ ЧАСТИ
morgajo02,Most Valuable Player,1975,NL,,
willima04,Gold Glove,1997,AL,,3B
vanslan01,Gold Glove,1991,NL,,В ЛЮБОЙ ЧАСТИ
burleri01,TSN All-Star,1977,AL,,СС
bigbeca01,Baseball Magazine All-Star,1921,NL,,В ЛЮБОЙ ЧАСТИ
murraed02,Gold Glove,1983,AL,,1B
bondsba01,TSN Player of the Year,1991,NL,,
stonest01,TSN Pitcher of the Year,1980,AL,,
bassljo01,Baseball Magazine All-Star,1924,ML,,C
aparilu01,Gold Glove,1958,AL,,СС
spencji01,Gold Glove,1977,AL,,1B
dawsoan01,Hutch Award,1994,ML,,
heltoto01,Hank Aaron Award,2000,NL,,1B
larkiba01,Silver Slugger,1996,NL,,СС
francju01,Silver Slugger,1988,AL,,2B
lynnfr01,Rookie of the Year,1975,AL,,
leachto01,Baseball Magazine All-Star,1913,NL,,В ЛЮБОЙ ЧАСТИ
foulkke01,Rolaids Relief Man Award,2003,AL,,
fieldpr01,Silver Slugger,2007,NL,,1B
suzukic01,Silver Slugger,2009,AL,,В ЛЮБОЙ ЧАСТИ
youngro01,Baseball Magazine All-Star,1922,NL,,В ЛЮБОЙ ЧАСТИ
wynnea01,TSN Major League Player of the Year,1959,ML,,
kessido01,Gold Glove,1969,NL,,СС
grovele01,Baseball Magazine All-Star,1929,ML,,С1
biggicr01,TSN All-Star,1995,NL,,2B
schilcu01,TSN Pitcher of the Year,2002,NL,,
bunniji01,TSN All-Star,1964,NL,,Р
meyerch01,Baseball Magazine All-Star,1912,NL,,C2
piazzmi01,Silver Slugger,1993,NL,,C
puckeki01,Silver Slugger,1989,AL,,В ЛЮБОЙ ЧАСТИ
baylodo01,Silver Slugger,1986,AL,,ДГ
ferrewe01,Baseball Magazine All-Star,1932,AL,,С4
dickebi01,TSN All-Star,1936,ML,,C
beltrad01,Gold Glove,2012,AL,,3B
mccovwi01,Hutch Award,1977,ML,,
rizzuph01,TSN All-Star,1949,ML,,СС
hargrmi01,Rookie of the Year,1974,AL,,
gordojo01,Baseball Magazine All-Star,1942,ML,,2B
victosh01,Gold Glove,2009,NL,,В ЛЮБОЙ ЧАСТИ
hillaa01,Comeback Player of the Year,2009,AL,,
russeje01,Rolaids Relief Man Award,1989,AL,,
gwynnto01,TSN All-Star,1984,NL,,В ЛЮБОЙ ЧАСТИ
sosasa01,Silver Slugger,2000,NL,,В ЛЮБОЙ ЧАСТИ
johnswa01,Baseball Magazine All-Star,1915,AL,,С1
gehrich01,TSN All-Star,1936,ML,,2B
munsoth01,TSN All-Star,1975,AL,,C
kellge01,Baseball Magazine All-Star,1946,AL,,3B
holmeto01,TSN All-Star,1945,ML,,В ЛЮБОЙ ЧАСТИ
hollima01,Silver Slugger,2006,NL,,В ЛЮБОЙ ЧАСТИ
willite01,TSN All-Star,1949,ML,,В ЛЮБОЙ ЧАСТИ
fiskca01,TSN All-Star,1983,AL,,C
jacksda02,TSN All-Star,1994,NL,,LHP
jonesch06,Silver Slugger,1999,NL,,3B
vanceda01,TSN All-Star,1925,ML,,Р
benchjo01,TSN All-Star,1973,NL,,C
ferrida01,Baseball Magazine All-Star,1945,AL,,С2
kaatji01,Gold Glove,1974,AL,,Р
quiseda01,TSN Fireman of the Year,1982,AL,,
dawsoan01,Gold Glove,1987,NL,,В ЛЮБОЙ ЧАСТИ
ruthba01,TSN All-Star,1926,ML,,В ЛЮБОЙ ЧАСТИ
pagejo01,TSN All-Star,1949,ML,,Р
hackst01,TSN All-Star,1940,ML,,3B
mccanbr01,Silver Slugger,2009,NL,,C
manushe01,Baseball Magazine All-Star,1928,ML,,В ЛЮБОЙ ЧАСТИ
gordoto01,Rolaids Relief Man Award,1998,AL,,
riverma01,Rolaids Relief Man Award,2001,AL,,
soriaal01,Silver Slugger,2005,AL,,2B
nehfar01,Baseball Magazine All-Star,1921,NL,,С2
mussimi01,TSN All-Star,1995,AL,,RHP
yountro01,TSN Major League Player of the Year,1982,ML,,
grichbo01,Gold Glove,1975,AL,,2B
mageesh01,Baseball Magazine All-Star,1910,NL,,LF
marshmi01,TSN Pitcher of the Year,1974,NL,,
lynnfr01,Gold Glove,1980,AL,,В ЛЮБОЙ ЧАСТИ
leonadu01,Baseball Magazine All-Star,1914,AL,,С2
gehrilo01,TSN Guide MVP,1936,AL,,
lollash01,Gold Glove,1957,ML,,C
bondsbo01,TSN All-Star,1973,NL,,В ЛЮБОЙ ЧАСТИ
conceda01,TSN All-Star,1974,NL,,СС
simmoal01,Baseball Magazine All-Star,1925,ML,,CF
victosh01,Branch Rickey Award,2011,ML,,
alomaro01,ALCS MVP,1992,AL,,
piazzmi01,TSN All-Star,2001,NL,,C
samueju01,Silver Slugger,1987,NL,,2B
yountro01,TSN All-Star,1978,AL,,СС
spahnwa01,TSN All-Star,1957,ML,,Р
