playerid,year,stint,tmid,s,g,gdg
fishemi01,2006,1,OTT,4,1,0
knublmi01,2010,1,WAS,2,1,1
widemde01,2006,1,STL,1,0,0
giontbr01,2009,1,MTL,5,3,1
veillst01,2009,1,TBL,1,0,0
prospva01,2007,1,TBL,1,1,1
kovalal01,2006,1,MTL,9,4,1
upshasc01,2006,2,PHI,1,0,0
chriser01,2005,1,PIT,1,1,0
sakicjo01,2005,1,COL,7,0,0
dumonjp01,2007,1,NAS,4,0,0
gagnesi01,2006,1,PHI,6,1,0
backeda01,2011,1,STL,0,1,0
hejdumi01,2010,1,COL,6,2,2
tkachke01,2005,1,STL,3,1,0
stlouma01,2006,1,TBL,10,4,3
bozakty01,2009,1,TOR,1,0,0
pyattto01,2011,1,TBL,0,1,0
timonki01,2010,1,PHI,2,1,1
bourqre01,2011,1,CAL,0,1,0
colbojo01,2011,1,TOR,0,1,0
duchema01,2009,1,COL,7,2,1
miettan01,2006,1,DAL,3,0,0
tkachke01,2006,2,ATL,1,1,0
datsypa01,2006,1,DET,10,5,0
verstkr01,2010,1,TOR,3,1,0
belaner01,2010,1,PHO,3,1,1
rucinma01,2006,1,STL,6,2,1
gaborma01,2005,1,MIN,6,0,0
ruutuja01,2008,1,OTT,5,2,0
veillst01,2009,1,TBL,1,0,0
lupuljo01,2008,1,PHI,2,0,0
wardja01,2006,3,TBL,1,0,0
fedorse01,2008,1,WAS,1,0,0
karlser01,2011,1,OTT,0,1,0
alfreda01,2009,1,OTT,7,2,1
weighdo01,2008,1,NYI,1,0,0
backsni02,2007,1,WAS,2,1,0
rissmpa01,2007,1,SJS,1,0,0
upshasc01,2010,1,PHO,2,1,0
kostoto01,2006,1,LAK,1,0,0
tavarjo01,2011,1,NYI,2,7,0
bernist01,2010,1,FLO,1,1,1
morribr01,2009,1,WAS,5,1,0
brouwtr01,2011,1,WAS,0,1,0
robidst01,2009,1,DAL,4,1,1
macarcl01,2008,1,BUF,1,0,0
subbapk01,2011,1,MTL,0,1,0
zedniri01,2006,1,WAS,1,0,0
mccleja01,2005,1,STL,4,2,0
zidlima01,2006,1,NAS,1,0,0
gomezsc01,2009,1,MTL,8,2,1
vermean01,2011,1,CBS,0,1,0
mitchto01,2007,1,SJS,2,0,0
samsose01,2005,2,EDM,3,2,1
kulemni01,2010,1,TOR,4,0,0
montast01,2006,1,FLO,2,1,0
visnolu01,2009,1,EDM,1,1,1
stlouma01,2011,1,TBL,1,2,0
rissmpa01,2007,1,SJS,1,0,0
koivusa01,2006,1,MTL,9,5,2
moulsma01,2011,1,NYI,2,4,1
kovalal01,2008,1,MTL,8,4,2
nagyla01,2005,1,PHO,5,1,1
bergfni01,2010,1,ATL,2,0,0
carcida01,2008,1,PHO,1,1,1
streima01,2008,1,NYI,1,0,0
cullema01,2009,1,CAR,3,0,0
roenije01,2006,1,PHO,1,0,0
molleos01,2009,1,LAK,1,0,0
morrobr01,2007,1,DAL,1,1,1
lehtije01,2008,1,DAL,3,2,0
handzmi01,2005,1,PHI,4,2,1
morribr01,2006,1,VAN,9,6,0
fleisto01,2006,1,WAS,1,0,0
johnsry01,2008,1,VAN,1,0,0
latengu01,2009,2,MIN,5,1,1
armstde01,2006,1,LAK,1,0,0
backeda01,2008,1,STL,1,0,0
handzmi01,2011,1,SJS,5,10,3
deshada01,2011,1,MTL,5,12,2
oreilca01,2010,1,NAS,6,3,1
zigommi01,2006,1,PHO,4,1,0
downist01,2011,1,TBL,0,1,0
erikslo01,2010,1,DAL,5,1,1
nasluma02,2005,1,VAN,7,2,1
wolskwo01,2009,1,COL,8,1,1
conrocr01,2005,1,LAK,1,0,0
axelspj01,2008,1,BOS,5,2,2
ouellmi01,2005,1,PIT,3,1,0
arnotja01,2010,1,NJD,2,1,0
zidlima01,2009,1,MIN,7,2,0
batessh01,2005,1,NYI,3,2,0
datsypa01,2009,1,DET,14,7,2
rolstbr01,2008,1,NJD,1,0,0
zettehe01,2009,1,DET,11,2,0
cassean01,2005,1,WAS,2,1,0
glenccu01,2011,1,CAL,0,3,0
oreilry01,2010,1,COL,2,1,1
muellpe01,2011,1,COL,2,3,1
zubruda01,2005,1,WAS,2,1,0
smythry01,2005,1,EDM,13,4,2
pominja01,2011,1,BUF,5,13,0
boyesbr01,2011,1,BUF,5,12,2
langeja01,2005,1,NJD,3,0,0
fishemi01,2011,1,NAS,0,3,0
isbisbr01,2007,1,VAN,1,0,0
peltovi01,2008,1,FLO,1,0,0
samuemi01,2010,1,VAN,2,0,0
kadrina01,2011,1,TOR,1,3,1
mcdonan01,2011,1,STL,2,4,0
keslery01,2008,1,VAN,3,1,0
gueribi01,2008,1,NYI,2,1,0
mcdonan01,2008,1,STL,6,2,0
