year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2010,NHL,PHI,PHI,EC,AT,1,СФК,82,47,23,,12.0,106,3.0,7.0,259,223,Филадельфия Флайерс,1119.0,8.0,49.0,295.0,5.0,54.0,313.0,13.0
1941,NHL,MTL,MTL,,,6,QF,48,18,27,3.0,,39,,,134,173,Монреальские канадиенсы,482.0,,,,,,,
1958,NHL,DET,DET,,,6,,70,25,37,8.0,,58,,,167,218,&lt; &lt; Красные крылья &gt; &gt;,613.0,,,,,,,
1994,NHL,BUF,BUF,EC,NE,4,CQF,48,22,19,7.0,,51,,,130,119,Буффало Сабрес,1022.0,4.0,45.0,242.0,7.0,32.0,220.0,13.0
1946,NHL,BOS,BOS,,,3,SF,60,26,23,11.0,,63,,,190,175,Бостонские бруины,463.0,,,,,,,
2008,NHL,DET,DET,WC,CE,1,F,82,51,21,,10.0,112,6.0,4.0,295,244,&lt; &lt; Красные крылья &gt; &gt;,824.0,14.0,90.0,353.0,4.0,71.0,327.0,6.0
1988,NHL,TOR,TOR,CC,NO,5,,80,28,46,6.0,,62,,,259,342,Торонтские кленовые листья,1740.0,14.0,56.0,334.0,14.0,98.0,359.0,10.0
2009,NHL,DET,DET,WC,CE,2,СФК,82,44,24,,14.0,102,6.0,9.0,229,216,&lt; &lt; Красные крылья &gt; &gt;,723.0,16.0,59.0,307.0,1.0,43.0,267.0,8.0
1992,NHL,HAR,CAR,WA,AD,5,,84,26,52,6.0,,58,,,284,369,Хартфорд Китерс,2354.0,24.0,78.0,444.0,14.0,107.0,493.0,12.0
1943,NHL,DET,DET,,,2,SF,50,26,18,6.0,,58,,,214,177,&lt; &lt; Красные крылья &gt; &gt;,356.0,,,,,,,
1931,NHL,MTL,MTL,,CA,1,SF,48,25,16,7.0,,57,,,128,111,Монреальские канадиенсы,448.0,,,,,,,
2011,NHL,NYI,NYI,EC,AT,5,,82,34,37,,11.0,79,7.0,4.0,203,255,Жители Нью-Йорка,763.0,8.0,45.0,243.0,5.0,46.0,236.0,4.0
1984,NHL,MNS,DAL,CC,NO,4,DF,80,25,43,12.0,,62,,,268,321,Северные звезды Миннесоты,1735.0,14.0,71.0,335.0,14.0,88.0,358.0,4.0
1930,NHL,PHQ,PHQ,,AM,5,,44,4,36,4.0,,12,,,76,184,Филадельфийские квакеры,468.0,,,,,,,
1966,NHL,DET,DET,,,5,,70,27,39,4.0,,58,,,212,241,&lt; &lt; Красные крылья &gt; &gt;,719.0,,46.0,230.0,7.0,46.0,246.0,6.0
1977,WHA,HOU,HOU,,,3,AVQF,80,42,34,4.0,,88,,,296,302,Хьюстон Аэрос,1543.0,8.0,56.0,270.0,8.0,77.0,366.0,6.0
1992,NHL,NJD,NJD,WA,PT,4,DSF,84,40,37,7.0,,87,,,308,299,Нью-Джерси Дьяволы,1815.0,16.0,77.0,400.0,19.0,79.0,425.0,8.0
1934,NHL,BOS,BOS,,AM,1,SF,48,26,16,6.0,,58,,,129,112,Бостонские бруины,379.0,,,,,,,
1993,NHL,NYI,NYI,EC,AT,4,CQF,84,36,36,12.0,,84,,,282,264,Жители Нью-Йорка,1787.0,8.0,74.0,369.0,9.0,79.0,417.0,15.0
1976,NHL,TOR,TOR,WA,AD,3,QF,80,33,32,15.0,,81,,,301,285,Торонтские кленовые листья,1200.0,8.0,63.0,281.0,6.0,59.0,284.0,13.0
2006,NHL,ATL,WPG,EC,SE,1,CQF,82,43,28,,11.0,97,7.0,4.0,246,245,Катастрофы Атланты,1097.0,26.0,67.0,407.0,10.0,79.0,391.0,9.0
1972,NHL,STL,STL,,WD,4,QF,78,32,34,12.0,,76,,,233,251,Блюз Сент-Луис,1195.0,4.0,37.0,251.0,1.0,51.0,272.0,6.0
2008,NHL,MTL,MTL,EC,NE,2,CQF,82,41,30,,11.0,93,7.0,7.0,249,247,Монреальские канадиенсы,1229.0,6.0,72.0,374.0,11.0,65.0,370.0,10.0
2009,NHL,NAS,NAS,WC,CE,3,CQF,82,47,29,,6.0,100,8.0,4.0,225,225,Нэшвилл Хищники,710.0,12.0,47.0,286.0,6.0,59.0,258.0,5.0
2008,NHL,PHI,PHI,EC,AT,3,CQF,82,44,27,,11.0,99,4.0,6.0,264,238,Филадельфия Флайерс,1434.0,26.0,71.0,316.0,1.0,67.0,393.0,16.0
1961,NHL,CHI,CHI,,,3,F,70,31,26,13.0,,75,,,217,186,Чикаго Черные Ястребы,894.0,,,,,,,
2006,NHL,CHI,CHI,WC,CE,5,,82,31,42,,9.0,71,6.0,7.0,201,258,Чикаго Блэкхокс,1332.0,16.0,43.0,364.0,6.0,77.0,443.0,12.0
1925,NHL,NYA,BKN,,,5,,36,12,20,4.0,,28,,,68,89,Американцы Нью-Йорка,341.0,,,,,,,
1958,NHL,CHI,CHI,,,3,SF,70,28,29,13.0,,69,,,197,208,Чикаго Черные Ястребы,921.0,,,,,,,
1926,NHL,PIP,PHQ,,AM,4,,44,15,26,3.0,,33,,,79,108,Питтсбургские пираты,222.0,,,,,,,
1936,NHL,TOR,TOR,,CA,3,QF,48,22,21,5.0,,49,,,119,115,Торонтские кленовые листья,371.0,,,,,,,
1984,NHL,BUF,BUF,WA,AD,3,DSF,80,38,28,14.0,,90,,,290,237,Буффало Сабрес,1221.0,18.0,76.0,322.0,5.0,52.0,295.0,9.0
1955,NHL,BOS,BOS,,,5,,70,23,34,13.0,,59,,,147,185,Бостонские бруины,929.0,,,,,,,
1983,NHL,HAR,CAR,WA,AD,5,,80,28,42,10.0,,66,,,288,320,Хартфорд Китерс,1184.0,16.0,80.0,329.0,14.0,68.0,301.0,5.0
1975,WHA,TOT,BIR,,CW,5,,81,24,52,5.0,,53,,,335,398,Торонто,1099.0,,54.0,279.0,7.0,59.0,251.0,9.0
1927,NHL,CHI,CHI,,AM,5,,44,7,34,3.0,,17,,,68,134,Чикаго Черные Ястребы,377.0,,,,,,,
2000,NHL,CHI,CHI,WC,CE,4,,82,29,40,8.0,5.0,71,,,210,246,Чикаго Блэкхокс,1001.0,24.0,41.0,318.0,12.0,52.0,323.0,15.0
1996,NHL,PHI,PHI,EC,AT,2,F,82,45,24,13.0,,103,,,274,217,Филадельфия Флайерс,1699.0,8.0,53.0,362.0,8.0,49.0,342.0,11.0
1992,NHL,WAS,WAS,WA,PT,2,DSF,84,43,34,7.0,,93,,,325,286,Вашингтон Капиталы,1709.0,14.0,97.0,445.0,8.0,74.0,433.0,10.0
1989,NHL,TOR,TOR,CC,NO,3,DSF,80,38,38,4.0,,80,,,337,358,Торонтские кленовые листья,2419.0,18.0,81.0,348.0,17.0,89.0,408.0,16.0
1971,NHL,CLF,CLE,,WD,6,,78,21,39,18.0,,60,,,216,288,Калифорния Золотые Печи,1007.0,6.0,44.0,278.0,6.0,55.0,259.0,5.0
1987,NHL,CHI,CHI,CC,NO,3,DSF,80,30,41,9.0,,69,,,284,328,Чикаго Блэкхокс,2228.0,12.0,98.0,426.0,13.0,96.0,484.0,18.0
1928,NHL,PIP,PHQ,,AM,4,,44,9,27,8.0,,26,,,46,80,Питтсбургские пираты,324.0,,,,,,,
1976,NHL,ATF,CAL,CC,PT,3,PRE,80,34,34,12.0,,80,,,264,265,Пламя Атланты,889.0,14.0,42.0,214.0,6.0,50.0,248.0,12.0
1936,NHL,DET,DET,,AM,1,ПК,48,25,14,9.0,,59,,,128,102,&lt; &lt; Красные крылья &gt; &gt;,244.0,,,,,,,
1910,NHA,MOC,MTL,,,2,,16,8,8,0.0,,16,,,66,62,Монреальские канадиенсы,,,,,,,,
2002,NHL,NAS,NAS,WC,CE,4,,82,27,35,13.0,7.0,74,,,183,206,Нэшвилл Хищники,969.0,20.0,58.0,418.0,8.0,61.0,353.0,2.0
1993,NHL,NJD,NJD,EC,AT,2,CF,84,47,25,12.0,,106,,,306,220,Нью-Джерси Дьяволы,1734.0,16.0,61.0,333.0,8.0,71.0,376.0,10.0
1927,NHL,TOR,TOR,,CA,4,,44,18,18,8.0,,44,,,89,88,Торонтские кленовые листья,522.0,,,,,,,
2006,NHL,AND,ANA,WC,PC,1,ПК,82,48,20,,14.0,110,4.0,10.0,258,208,Утки Анахайма,1457.0,30.0,89.0,398.0,4.0,61.0,410.0,4.0
1943,NHL,TOR,TOR,,,3,SF,50,23,23,4.0,,50,,,214,174,Торонтские кленовые листья,293.0,,,,,,,
1977,NHL,STL,STL,CC,SM,4,,80,20,47,13.0,,53,,,195,304,Блюз Сент-Луис,845.0,10.0,44.0,264.0,3.0,52.0,194.0,2.0
1998,NHL,DET,DET,WC,CE,1,СФК,82,43,32,7.0,,93,,,245,202,&lt; &lt; Красные крылья &gt; &gt;,1202.0,10.0,67.0,415.0,7.0,45.0,355.0,14.0
1982,NHL,NJD,NJD,WA,PT,5,,80,17,49,14.0,,48,,,230,338,Нью-Джерси Дьяволы,1270.0,14.0,66.0,302.0,10.0,78.0,294.0,7.0
1980,NHL,MTL,MTL,WA,NO,1,PRE,80,45,22,13.0,,103,,,332,232,Монреальские канадиенсы,1398.0,28.0,72.0,299.0,8.0,51.0,279.0,8.0
1974,NHL,WAS,WAS,WA,NO,5,,80,8,67,5.0,,21,,,181,446,Вашингтон Капиталы,1085.0,14.0,48.0,372.0,18.0,94.0,328.0,8.0
1930,NHL,NYA,BKN,,CA,4,,44,18,16,10.0,,46,,,76,74,Американцы Нью-Йорка,503.0,,,,,,,
1988,NHL,PHI,PHI,WA,PT,4,CF,80,36,36,8.0,,80,,,307,285,Филадельфия Флайерс,2317.0,12.0,98.0,367.0,9.0,80.0,432.0,16.0
1945,NHL,TOR,TOR,,,5,,50,19,24,7.0,,45,,,174,185,Торонтские кленовые листья,247.0,,,,,,,
1987,NHL,NYI,NYI,WA,PT,1,DSF,80,39,31,10.0,,88,,,308,267,Жители Нью-Йорка,1732.0,20.0,87.0,387.0,8.0,94.0,416.0,8.0
2000,NHL,EDM,EDM,WC,NW,2,CQF,82,39,28,12.0,3.0,93,,,243,222,Edmonton Oilers,1287.0,10.0,59.0,398.0,4.0,62.0,382.0,13.0
1991,NHL,NJD,NJD,WA,PT,4,DSF,80,38,31,11.0,,87,,,289,259,Нью-Джерси Дьяволы,1611.0,8.0,59.0,338.0,10.0,68.0,374.0,15.0
1973,WHA,EDO,EDM,,WW,3,AVQF,78,38,37,3.0,,79,,,268,269,Edmonton Oilers,1273.0,14.0,39.0,245.0,4.0,66.0,295.0,9.0
1994,NHL,NYI,NYI,EC,AT,7,,48,15,28,5.0,,35,,,126,158,Жители Нью-Йорка,901.0,4.0,28.0,178.0,11.0,46.0,213.0,4.0
2009,NHL,ATL,WPG,EC,SE,2,,82,35,34,,13.0,83,4.0,6.0,234,256,Катастрофы Атланты,1053.0,8.0,51.0,316.0,4.0,57.0,320.0,9.0
1925,NHL,MTM,MTM,,,2,ПК,36,20,11,5.0,,45,,,91,73,Монреальские мароны,554.0,,,,,,,
1980,NHL,MNS,DAL,WA,AD,3,F,80,35,28,17.0,,87,,,291,263,Северные звезды Миннесоты,1624.0,44.0,88.0,408.0,13.0,64.0,304.0,7.0
1976,NHL,BOS,BOS,WA,AD,1,F,80,49,23,8.0,,106,,,312,240,Бостонские бруины,1065.0,10.0,46.0,217.0,10.0,41.0,272.0,7.0
1989,NHL,MTL,MTL,WA,AD,3,DF,80,41,28,11.0,,93,,,288,234,Монреальские канадиенсы,1590.0,8.0,54.0,340.0,7.0,57.0,295.0,4.0
1916,PCHA,SEA,SEA,,,1,ПК,24,16,8,0.0,,32,,,125,80,Сиэтл Метрополитен,,,,,,,,
1911,NHA,QU1,BKN,,,1,,18,10,8,0.0,,20,,,81,79,Квебек Бульдоги,,,,,,,,
1922,PCHA,VC1,VIC,,,2,ПФ,30,16,14,0.0,,32,,,94,85,Виктория &lt; &lt; Кугарс &gt; &gt;,,,,,,,,
1967,NHL,LAK,LAK,,WD,2,QF,74,31,33,10.0,,72,,,200,224,Короли Лос-Анджелеса,808.0,,33.0,241.0,3.0,54.0,274.0,5.0
1980,NHL,NYI,NYI,CC,PT,1,ПК,80,48,18,14.0,,110,,,355,260,Жители Нью-Йорка,1442.0,24.0,93.0,317.0,6.0,76.0,368.0,19.0
1915,PCHA,PO1,PO1,,,1,F,18,13,5,0.0,,26,,,71,50,Портленд Розбадс,,,,,,,,
1961,NHL,BOS,BOS,,,6,,70,15,47,8.0,,38,,,177,306,Бостонские бруины,712.0,,,,,,,
1979,NHL,QUE,COL,WA,AD,5,,80,25,44,11.0,,61,,,248,313,Квебек,1062.0,24.0,63.0,300.0,9.0,71.0,267.0,4.0
2005,NHL,WAS,WAS,EC,SE,5,,82,29,41,,12.0,70,7.0,6.0,237,306,Вашингтон Капиталы,1499.0,26.0,72.0,490.0,18.0,116.0,550.0,15.0
2009,NHL,PHI,PHI,EC,AT,3,F,82,41,35,,6.0,88,4.0,3.0,236,225,Филадельфия Флайерс,1362.0,12.0,68.0,317.0,8.0,57.0,335.0,6.0
1992,NHL,CAL,CAL,CC,SM,2,DSF,84,43,30,11.0,,97,,,322,282,Огонь в кольцевом пламени,1951.0,12.0,85.0,447.0,9.0,83.0,492.0,15.0
1999,NHL,CHI,CHI,WC,CE,3,,82,33,37,10.0,2.0,78,,,242,245,Чикаго Блэкхокс,1444.0,20.0,52.0,325.0,13.0,58.0,355.0,10.0
2003,NHL,DAL,DAL,WC,PC,2,CQF,82,41,26,13.0,2.0,97,,,194,175,Далласские Звезды,1143.0,20.0,52.0,328.0,11.0,44.0,311.0,5.0
2002,NHL,STL,STL,WC,CE,2,CQF,82,41,24,11.0,6.0,99,,,253,222,Блюз Сент-Луис,1618.0,16.0,80.0,391.0,7.0,71.0,389.0,11.0
1972,NHL,DET,DET,,ED,5,,78,37,29,12.0,,86,,,265,243,&lt; &lt; Красные крылья &gt; &gt;,893.0,14.0,53.0,268.0,8.0,40.0,261.0,4.0
1960,NHL,MTL,MTL,,,1,SF,70,41,19,10.0,,92,,,254,188,Монреальские канадиенсы,811.0,,,,,,,
1988,NHL,HAR,CAR,WA,AD,4,DSF,80,37,38,5.0,,79,,,299,290,Хартфорд Китерс,1672.0,10.0,87.0,418.0,18.0,70.0,377.0,3.0
1998,NHL,CHI,CHI,WC,CE,3,,82,29,41,12.0,,70,,,202,248,Чикаго Блэкхокс,1807.0,8.0,50.0,335.0,10.0,80.0,405.0,8.0
2000,NHL,MTL,MTL,EC,NE,5,,82,28,40,8.0,6.0,70,,,206,232,Монреальские канадиенсы,1020.0,18.0,68.0,421.0,3.0,60.0,337.0,5.0
1981,NHL,EDM,EDM,CC,SM,1,DSF,80,48,17,15.0,,111,,,417,295,Edmonton Oilers,1473.0,20.0,86.0,341.0,8.0,67.0,371.0,12.0
2005,NHL,OTT,OTT,EC,NE,1,СФК,82,52,21,,9.0,113,2.0,6.0,314,211,Оттавские сенаторы,1462.0,20.0,102.0,490.0,11.0,73.0,476.0,25.0
2007,NHL,COL,COL,WC,NW,2,СФК,82,44,31,,7.0,95,7.0,3.0,231,219,Колорадо Авалонш,995.0,22.0,49.0,335.0,5.0,56.0,301.0,2.0
1980,NHL,EDM,EDM,CC,SM,4,QF,80,29,35,16.0,,74,,,328,327,Edmonton Oilers,1544.0,18.0,77.0,347.0,7.0,85.0,348.0,13.0
1922,PCHA,SEA,SEA,,,3,,30,15,15,0.0,,30,,,100,106,Сиэтл Метрополитен,,,,,,,,
1979,NHL,BOS,BOS,WA,AD,2,QF,80,46,21,13.0,,105,,,310,234,Бостонские бруины,1460.0,18.0,60.0,246.0,4.0,53.0,312.0,8.0
1936,NHL,MTM,MTM,,CA,2,SF,48,22,17,9.0,,53,,,126,110,Монреальские мароны,381.0,,,,,,,
1991,NHL,WIN,PHO,CC,SM,4,DSF,80,33,32,15.0,,81,,,251,244,Виннипег Джетс,1907.0,20.0,91.0,435.0,6.0,68.0,428.0,7.0
2006,NHL,SJS,SJS,WC,PC,2,СФК,82,51,26,,5.0,107,2.0,2.0,258,199,Сан-Хосе Акулы,955.0,16.0,92.0,410.0,4.0,55.0,330.0,7.0
1972,WHA,WIJ,PHO,,WW,1,АВФ,78,43,31,4.0,,90,,,285,249,Виннипег Джетс,757.0,12.0,57.0,292.0,5.0,43.0,230.0,7.0
2005,NHL,LAK,LAK,WC,PC,4,,82,42,35,,5.0,89,6.0,1.0,249,270,Короли Лос-Анджелеса,1474.0,34.0,77.0,541.0,12.0,104.0,489.0,15.0
1986,NHL,LAK,LAK,CC,SM,4,DSF,80,31,41,8.0,,70,,,318,341,Короли Лос-Анджелеса,2038.0,18.0,97.0,389.0,16.0,92.0,346.0,9.0
1937,NHL,CHI,CHI,,AM,3,ПК,48,14,25,9.0,,37,,,97,139,Чикаго Черные Ястребы,242.0,,,,,,,
1981,NHL,QUE,COL,WA,AD,4,CF,80,33,31,16.0,,82,,,356,345,Квебек,1757.0,10.0,83.0,314.0,9.0,71.0,331.0,16.0
1999,NHL,DAL,DAL,WC,PC,1,F,82,43,23,10.0,6.0,102,,,211,184,Далласские Звезды,1029.0,12.0,54.0,343.0,9.0,33.0,307.0,9.0
1991,NHL,PHI,PHI,WA,PT,6,,80,32,37,11.0,,75,,,252,273,Филадельфия Флайерс,1838.0,10.0,68.0,411.0,12.0,76.0,392.0,15.0
1991,NHL,MTL,MTL,WA,AD,1,DF,80,41,28,11.0,,93,,,267,207,Монреальские канадиенсы,1556.0,12.0,74.0,379.0,5.0,60.0,320.0,4.0
1981,NHL,BOS,BOS,WA,AD,2,DF,80,43,27,10.0,,96,,,323,285,Бостонские бруины,1266.0,4.0,65.0,289.0,7.0,54.0,291.0,11.0
1975,WHA,NEW,CAR,,EW,3,AVSF,80,33,40,7.0,,73,,,255,290,Китобойные китобойники Новой Англии,1012.0,,46.0,259.0,4.0,56.0,271.0,15.0
1946,NHL,TOR,TOR,,,2,ПК,60,31,19,10.0,,72,,,209,172,Торонтские кленовые листья,669.0,,,,,,,
1973,WHA,HOU,HOU,,WW,1,AVC,78,48,25,5.0,,101,,,318,219,Хьюстон Аэрос,1038.0,4.0,64.0,223.0,3.0,47.0,288.0,17.0
1929,NHL,NYA,BKN,,CA,5,,44,14,25,5.0,,33,,,113,161,Американцы Нью-Йорка,384.0,,,,,,,
1923,PCHA,VAM,VMR,,,2,СКФ,30,13,16,1.0,,27,,,87,80,Ванкуверские мароны,,,,,,,,
2002,NHL,PHO,PHO,WC,PC,4,,82,31,35,11.0,5.0,78,,,204,230,Феникс Койотс,1433.0,24.0,55.0,385.0,11.0,77.0,412.0,4.0
1960,NHL,TOR,TOR,,,2,SF,70,39,19,12.0,,90,,,234,176,Торонтские кленовые листья,844.0,,,,,,,
2001,NHL,BUF,BUF,EC,NE,5,,82,35,35,11.0,1.0,82,,,213,200,Буффало Сабрес,1217.0,16.0,50.0,374.0,6.0,41.0,304.0,7.0
1973,WHA,NYJ,SDM,,EW,6,,78,32,42,4.0,,68,,,268,313,Нью-Йорк Золотые Блейды/Джерси Рыцари,933.0,6.0,52.0,213.0,4.0,55.0,241.0,7.0
1948,NHL,MTL,MTL,,,3,SF,60,28,23,9.0,,65,,,152,126,Монреальские канадиенсы,782.0,,,,,,,
1929,NHL,DTC,DET,,AM,4,,44,14,24,6.0,,34,,,117,133,&lt; &lt; Кугары &gt; &gt;,473.0,,,,,,,
1981,NHL,WAS,WAS,WA,PT,5,,80,26,41,13.0,,65,,,319,338,Вашингтон Капиталы,1932.0,14.0,93.0,418.0,11.0,67.0,309.0,8.0
2011,NHL,PHO,PHO,WC,PC,1,CF,82,42,27,,13.0,97,6.0,10.0,216,204,Феникс Койотс,757.0,18.0,34.0,251.0,6.0,36.0,249.0,6.0
1993,NHL,OTT,OTT,EC,NE,7,,84,14,61,9.0,,37,,,201,397,Оттавские сенаторы,1710.0,22.0,63.0,435.0,14.0,110.0,412.0,9.0
1977,NHL,BOS,BOS,WA,AD,1,F,80,51,18,11.0,,113,,,333,218,Бостонские бруины,1237.0,8.0,49.0,242.0,2.0,53.0,296.0,7.0
1928,NHL,DTC,DET,,AM,3,QF,44,19,16,9.0,,47,,,72,63,&lt; &lt; Кугары &gt; &gt;,381.0,,,,,,,
2011,NHL,DET,DET,WC,CE,3,CQF,82,48,28,,6.0,102,9.0,3.0,248,203,&lt; &lt; Красные крылья &gt; &gt;,699.0,24.0,48.0,298.0,11.0,50.0,274.0,2.0
1980,NHL,HAR,CAR,WA,NO,4,,80,21,41,18.0,,60,,,292,372,Хартфорд Китерс,1584.0,34.0,60.0,318.0,15.0,80.0,328.0,13.0
1938,NHL,NYA,BKN,,,4,QF,48,17,21,10.0,,44,,,119,157,Американцы Нью-Йорка,284.0,,,,,,,
1968,NHL,BOS,BOS,,ED,2,SF,76,42,18,16.0,,100,,,303,221,Бостонские бруины,1291.0,,60.0,266.0,4.0,54.0,351.0,13.0
2002,NHL,BOS,BOS,EC,NE,3,CQF,82,36,31,11.0,4.0,87,,,245,237,Бостонские бруины,1370.0,24.0,59.0,325.0,11.0,65.0,375.0,10.0
2007,NHL,MTL,MTL,EC,NE,1,СФК,82,47,25,,10.0,104,5.0,6.0,262,222,Монреальские канадиенсы,1090.0,18.0,90.0,374.0,3.0,60.0,342.0,8.0
1978,NHL,BUF,BUF,WA,AD,2,PRE,80,36,28,16.0,,88,,,280,263,Буффало Сабрес,1026.0,16.0,55.0,267.0,4.0,55.0,258.0,9.0
1941,NHL,TOR,TOR,,,2,ПК,48,27,18,3.0,,57,,,158,136,Торонтские кленовые листья,341.0,,,,,,,
1967,NHL,DET,DET,,ED,6,,74,27,35,12.0,,66,,,245,257,&lt; &lt; Красные крылья &gt; &gt;,753.0,,43.0,224.0,5.0,54.0,270.0,4.0
2006,NHL,CAL,CAL,WC,NW,3,CQF,82,43,29,,10.0,96,3.0,5.0,258,226,Огонь в кольцевом пламени,1204.0,22.0,73.0,401.0,5.0,81.0,414.0,15.0
1997,NHL,PHI,PHI,EC,AT,2,CQF,82,42,29,11.0,,95,,,242,193,Филадельфия Флайерс,1766.0,18.0,71.0,399.0,9.0,51.0,382.0,7.0
1977,NHL,PIT,PIT,WA,NO,4,,80,25,37,18.0,,68,,,254,321,Пингвины Питтсбурга,1300.0,14.0,53.0,261.0,7.0,61.0,251.0,5.0
1978,NHL,CHI,CHI,CC,SM,1,QF,80,29,36,15.0,,73,,,244,277,Чикаго Черные Ястребы,1254.0,18.0,41.0,247.0,4.0,70.0,297.0,8.0
2007,NHL,LAK,LAK,WC,PC,5,,82,32,43,,7.0,71,5.0,3.0,231,266,Короли Лос-Анджелеса,954.0,24.0,64.0,366.0,4.0,68.0,309.0,11.0
1949,NHL,BOS,BOS,,,5,,70,22,32,16.0,,60,,,198,228,Бостонские бруины,449.0,,,,,,,
1918,NHL,TOA,TOR,,,3,,18,5,13,0.0,,10,,,64,92,Торонто Аренас,269.0,,,,,,,
1950,NHL,TOR,TOR,,,2,ПК,70,41,16,13.0,,95,,,212,138,Торонтские кленовые листья,823.0,,,,,,,
1977,WHA,NEW,CAR,,,2,АВФ,80,44,31,5.0,,93,,,335,269,Китобойные китобойники Новой Англии,1255.0,14.0,62.0,239.0,4.0,65.0,315.0,9.0
1956,NHL,MTL,MTL,,,2,ПК,70,35,23,12.0,,82,,,210,155,Монреальские канадиенсы,868.0,,,,,,,
2001,NHL,CAR,CAR,EC,SE,1,F,82,35,26,16.0,5.0,91,,,217,217,Ураганы в Каролине,1022.0,12.0,63.0,390.0,11.0,54.0,332.0,4.0
1960,NHL,BOS,BOS,,,6,,70,15,42,13.0,,43,,,176,254,Бостонские бруины,810.0,,,,,,,
1933,NHL,MTL,MTL,,CA,2,QF,48,22,20,6.0,,50,,,99,101,Монреальские канадиенсы,308.0,,,,,,,
2007,NHL,CAR,CAR,EC,SE,2,,82,43,33,,6.0,92,2.0,3.0,252,249,Ураганы в Каролине,1183.0,18.0,79.0,420.0,13.0,75.0,355.0,4.0
2009,NHL,TBL,TBL,EC,SE,4,,82,34,36,,12.0,80,4.0,7.0,217,260,Молния в заливе Тампа,1377.0,20.0,63.0,326.0,6.0,67.0,336.0,2.0
1995,NHL,HAR,CAR,EC,NE,4,,82,34,39,9.0,,77,,,237,259,Хартфорд Китерс,1844.0,18.0,67.0,372.0,9.0,83.0,429.0,8.0
1974,NHL,TOR,TOR,WA,AD,3,QF,80,31,33,16.0,,78,,,280,309,Торонтские кленовые листья,1079.0,12.0,60.0,340.0,10.0,76.0,304.0,11.0
1969,NHL,OAK,CLE,,WD,4,QF,76,22,40,14.0,,58,,,169,243,Оклендские печати,845.0,10.0,45.0,324.0,12.0,49.0,258.0,4.0
1972,NHL,VAN,VAN,,ED,7,,78,22,47,9.0,,53,,,233,339,Ванкуверские канаки,943.0,10.0,47.0,282.0,6.0,59.0,255.0,4.0
1923,WCHL,CAT,CAT,,,1,F,30,18,11,1.0,,37,,,83,72,Тигры Калгари,,,,,,,,
1990,NHL,BOS,BOS,WA,AD,1,CF,80,44,24,12.0,,100,,,299,264,Бостонские бруины,1694.0,28.0,74.0,351.0,8.0,64.0,368.0,11.0
1999,NHL,STL,STL,WC,CE,1,CQF,82,51,19,11.0,1.0,114,,,248,165,Блюз Сент-Луис,1139.0,22.0,61.0,342.0,3.0,42.0,345.0,13.0
1967,NHL,MNS,DAL,,WD,4,SF,74,27,32,15.0,,69,,,191,226,Северные звезды Миннесоты,714.0,,55.0,261.0,8.0,29.0,216.0,1.0
1992,NHL,MNS,DAL,CC,NO,5,,84,36,38,10.0,,82,,,272,293,Северные звезды Миннесоты,1885.0,14.0,85.0,445.0,17.0,81.0,455.0,9.0
1920,PCHA,SEA,SEA,,,2,ПФ,24,12,11,1.0,,25,,,77,68,Сиэтл Метрополитен,,,,,,,,
1956,NHL,TOR,TOR,,,5,,70,21,34,15.0,,57,,,174,192,Торонтские кленовые листья,829.0,,,,,,,
1972,NHL,ATF,CAL,,WD,7,,78,25,38,15.0,,65,,,191,239,Пламя Атланты,852.0,10.0,38.0,265.0,5.0,48.0,266.0,4.0
2005,NHL,MIN,MIN,WC,NW,5,,82,38,36,,8.0,84,5.0,3.0,231,215,Миннесота Уайлд,1209.0,20.0,77.0,454.0,7.0,55.0,436.0,11.0
2002,NHL,CHI,CHI,WC,CE,3,,82,30,33,13.0,6.0,79,,,207,226,Чикаго Блэкхокс,1189.0,30.0,39.0,308.0,8.0,56.0,369.0,8.0
2010,NHL,PIT,PIT,EC,AT,2,CQF,82,49,25,,8.0,106,10.0,3.0,238,199,Пингвины Питтсбурга,1388.0,16.0,49.0,311.0,6.0,45.0,324.0,13.0
1934,NHL,STE,STE,,CA,5,,48,11,31,6.0,,28,,,86,144,Сент-Луис Иглс,402.0,,,,,,,
2007,NHL,NJD,NJD,EC,AT,2,CQF,82,46,29,,7.0,99,8.0,4.0,206,197,Нью-Джерси Дьяволы,974.0,18.0,50.0,320.0,7.0,54.0,314.0,6.0
1994,NHL,DAL,DAL,WC,CE,5,CQF,48,17,23,8.0,,42,,,136,135,Далласские Звезды,1117.0,10.0,39.0,248.0,7.0,34.0,218.0,4.0
1989,NHL,QUE,COL,WA,AD,5,,80,12,61,7.0,,31,,,240,407,Квебек,2104.0,20.0,70.0,371.0,15.0,98.0,382.0,8.0
1980,NHL,BUF,BUF,WA,AD,1,QF,80,39,20,21.0,,99,,,327,250,Буффало Сабрес,1194.0,22.0,73.0,310.0,10.0,44.0,268.0,9.0
1956,NHL,BOS,BOS,,,3,F,70,34,24,12.0,,80,,,195,174,Бостонские бруины,978.0,,,,,,,
1928,NHL,TOR,TOR,,CA,3,SF,44,21,18,5.0,,47,,,85,69,Торонтские кленовые листья,540.0,,,,,,,
