coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
irvindi01c,1940,MTL,NHL,1,,48,16,26,6,3.0,1.0,2.0,0.0
keenami01c,1986,PHI,NHL,1,,80,46,26,8,26.0,15.0,11.0,0.0
patricr01c,1980,NYR,NHL,2,,60,26,23,11,14.0,7.0,7.0,0.0
boivile01c,1977,STL,NHL,1,,54,11,36,7,,,,
imlacpu01c,1962,TOR,NHL,1,,70,35,23,12,10.0,8.0,2.0,0.0
neilsro01c,1983,LAK,NHL,3,,28,8,17,3,,,,
sindeha01c,1968,BOS,NHL,1,,76,42,18,16,10.0,6.0,4.0,0.0
patrifr01c,1914,VML,PCHA,1,,17,13,4,0,3.0,3.0,0.0,0.0
lewisda01c,2006,BOS,NHL,1,,82,35,41,6,,,,
parkbr01c,1985,DET,NHL,2,,45,9,34,2,,,,
bowmasc01c,1986,BUF,NHL,1,,12,3,7,2,,,,
haydo01c,2000,CAL,NHL,1,,68,23,32,13,,,,
gerared01c,1926,MTM,NHL,1,,44,20,20,4,2.0,0.0,1.0,1.0
suttebr01c,2002,CHI,NHL,1,,82,30,39,13,,,,
champwe01c,1924,REG,WCHL,1,,28,8,20,0,,,,
polanni01c,1984,DET,NHL,1,,80,27,41,12,3.0,0.0,3.0,0.0
dudleri01c,2003,FLO,NHL,2,,40,13,18,9,,,,
laviope01c,2001,NYI,NHL,1,,82,42,32,8,7.0,3.0,4.0,0.0
gardihe01c,1925,CAT,WCHL,1,,30,10,17,3,,,,
murrabr01c,1987,WAS,NHL,1,,80,38,33,9,14.0,7.0,7.0,0.0
thomppe01c,1921,HAM,NHL,1,,24,7,17,0,,,,
tortojo01c,2011,NYR,NHL,1,,82,51,24,7,20.0,10.0,10.0,0.0
guidobe01c,1976,EDO,WHA,1,,63,25,36,2,,,,
wilsojo01c,1974,MIB,WHA,1,,78,21,53,4,,,,
murrabr01c,1989,WAS,NHL,1,,46,18,24,4,,,,
pleaula01c,1980,HAR,NHL,2,,20,6,12,2,,,,
trotzba01c,2011,NAS,NHL,1,,82,48,26,8,10.0,5.0,5.0,0.0
tessior01c,1982,CHI,NHL,1,,80,47,23,10,13.0,7.0,6.0,0.0
sherofr01c,1971,PHI,NHL,1,,78,26,38,14,,,,
lehmahu01c,1927,CHI,NHL,2,,21,3,17,1,,,,
mckenke01c,1924,EDE,WCHL,1,,28,14,13,1,,,,
berrybo01c,1982,MTL,NHL,1,,80,42,24,14,3.0,0.0,3.0,0.0
bylsmda01c,2008,PIT,NHL,2,,25,18,3,4,24.0,16.0,8.0,0.0
deabi01c,1981,DET,NHL,2,,11,3,8,0,,,,
hartscr01c,1995,CHI,NHL,1,,82,40,28,14,10.0,6.0,4.0,0.0
abelsi01c,1958,DET,NHL,1,,70,25,37,8,,,,
gerared01c,1928,MTM,NHL,1,,44,15,20,9,,,,
duttore01c,1941,BKN,NHL,1,,48,16,29,3,,,,
laycoha01c,1971,VAN,NHL,1,,78,20,50,8,,,,
stevejo01c,2008,PHI,NHL,1,,82,44,27,11,6.0,2.0,4.0,0.0
pagepi01c,1991,QUE,NHL,2,,62,17,34,11,,,,
martija02c,1995,OTT,NHL,3,,38,10,24,4,,,,
milbumi01c,1996,NYI,NHL,1,,45,13,23,9,,,,
boilema01c,1974,PIT,NHL,1,,80,37,28,15,9.0,5.0,4.0,0.0
demerja01c,1998,TBL,NHL,1,,82,19,54,9,,,,
rossar01c,1917,MTW,NHL,1,,6,1,5,0,,,,
mauripa01c,2009,CAR,NHL,1,,82,35,37,10,,,,
henryca01c,1972,NRA,WHA,1,,77,32,43,2,,,,
paddojo01c,1994,WIN,NHL,1,,33,9,18,6,,,,
dineebi01c,1992,PHI,NHL,1,,84,36,37,11,,,,
delveal01c,1976,DET,NHL,1,,44,13,26,5,,,,
nolanch01c,1911,QU1,NHA,1,,18,10,8,0,,,,
nealeha01c,1977,NEW,WHA,1,,80,44,31,5,14.0,8.0,6.0,0.0
rossar01c,1943,BOS,NHL,1,,50,19,26,5,,,,
fergujo01c,1975,NYR,NHL,2,,41,14,22,5,,,,
adamsja01c,1928,DTC,NHL,1,,44,19,16,9,2.0,0.0,2.0,0.0
juliecl01c,2011,BOS,NHL,1,,82,49,29,4,7.0,3.0,4.0,0.0
crispte01c,1995,TBL,NHL,1,,82,38,32,12,6.0,2.0,4.0,0.0
kingsge01c,1991,SJS,NHL,1,,80,17,58,5,,,,
berrybo01c,1992,STL,NHL,2,,73,33,30,10,11.0,7.0,4.0,0.0
martija02c,1999,OTT,NHL,1,,82,41,30,11,6.0,2.0,4.0,0.0
gendrje01c,1974,QUN,WHA,1,,78,46,32,0,15.0,8.0,7.0,0.0
lemaija01c,2008,MIN,NHL,1,,82,40,33,9,,,,
cherrdo01c,1976,BOS,NHL,1,,80,49,23,8,14.0,8.0,6.0,0.0
demerja01c,1997,TBL,NHL,3,,65,15,42,8,,,,
mactacr01c,2002,EDM,NHL,1,,82,36,35,11,6.0,2.0,4.0,0.0
mollelo01c,1999,CHI,NHL,1,,24,5,15,4,,,,
irvindi01c,1945,MTL,NHL,1,,50,28,17,5,9.0,8.0,1.0,0.0
skinnji01c,1956,DET,NHL,1,,70,38,20,12,5.0,1.0,4.0,0.0
thomppa01c,1941,CHI,NHL,1,,48,22,23,3,3.0,1.0,2.0,0.0
fergujo01c,1976,NYR,NHL,1,,80,29,37,14,,,,
francem01c,1974,NYR,NHL,1,,80,37,29,14,3.0,1.0,2.0,0.0
patrile01c,1935,NYR,NHL,1,,48,19,17,12,,,,
gardnji01c,1924,HAM,NHL,1,,30,19,10,1,,,,
muldope01c,1926,CHI,NHL,1,,44,19,22,3,2.0,0.0,1.0,1.0
gormato01c,1932,CHI,NHL,3,,25,8,11,6,,,,
schmimi01c,1954,BOS,NHL,2,,40,13,12,15,5.0,1.0,4.0,0.0
duffdi01c,1979,TOR,NHL,2,,2,0,2,0,,,,
sonmogl01c,1979,MNS,NHL,1,,80,36,28,16,15.0,8.0,7.0,0.0
bowneri01c,1992,OTT,NHL,1,,84,10,70,4,,,,
arboual01c,1978,NYI,NHL,1,,80,51,15,14,10.0,6.0,4.0,0.0
lavioja01c,1909,LES,NHA,1,,12,2,10,0,,,,
gilbegr01c,2001,CAL,NHL,1,,82,32,38,12,,,,
renneto01c,2003,NYR,NHL,2,,20,5,15,0,,,,
sathegl01c,1981,EDM,NHL,1,,80,48,17,15,5.0,2.0,3.0,0.0
geoffbe01c,1973,ATF,NHL,1,,78,30,34,14,4.0,0.0,4.0,0.0
crawfma01c,2000,VAN,NHL,1,,82,36,35,11,4.0,0.0,4.0,0.0
satorte01c,1986,BUF,NHL,3,,47,21,22,4,,,,
bassejo01c,1977,BIR,WHA,2,промежуточный,3,0,3,0,,,,
bowneri01c,1995,OTT,NHL,1,,19,6,13,0,,,,
sonmogl01c,1984,MNS,NHL,2,,67,22,35,10,9.0,5.0,4.0,0.0
bouchfr01c,1948,NYR,NHL,1,,23,6,11,6,,,,
sathegl01c,1976,EDO,WHA,2,,18,9,7,2,5.0,1.0,4.0,0.0
rossar01c,1944,BOS,NHL,1,,50,16,30,4,7.0,3.0,4.0,0.0
murrate01c,2008,LAK,NHL,1,,82,34,37,11,,,,
tortojo01c,2000,TBL,NHL,2,,43,12,30,1,,,,
glovefr01c,1969,OAK,NHL,1,,76,22,40,14,4.0,0.0,4.0,0.0
kitchmi01c,2005,STL,NHL,1,,82,21,46,15,,,,
champwe01c,1923,REG,WCHL,1,,30,17,11,2,2.0,0.0,1.0,1.0
nolante01c,1996,BUF,NHL,1,,82,40,30,12,12.0,5.0,7.0,0.0
babcomi01c,2009,DET,NHL,1,,82,44,24,14,12.0,5.0,7.0,0.0
smythco01c,1927,TOR,NHL,1,,44,18,18,8,,,,
patrile01c,1911,VA1,PCHA,1,,16,7,9,0,,,,
pulfobo01c,1972,LAK,NHL,1,,78,31,36,11,,,,
inglibi01c,1978,BUF,NHL,2,,56,28,18,10,3.0,1.0,2.0,0.0
gretzwa01c,2009,PHO,NHL,1,,82,50,25,7,7.0,3.0,4.0,0.0
quennjo01c,2007,COL,NHL,1,,82,44,31,7,10.0,4.0,6.0,0.0
gilbegr01c,2000,CAL,NHL,2,,14,4,8,2,,,,
adamsja01c,1945,DET,NHL,1,,50,20,20,10,5.0,1.0,4.0,0.0
savarde01c,2008,CHI,NHL,1,,4,1,2,1,,,,
watsoph01c,1955,NYR,NHL,1,,70,32,28,10,5.0,1.0,4.0,0.0
imlacpu01c,1961,TOR,NHL,1,,70,37,22,11,12.0,8.0,4.0,0.0
francbo01c,2001,PHO,NHL,1,,82,40,33,9,5.0,1.0,4.0,0.0
youngga01c,1972,CLF,NHL,1,,12,2,7,3,,,,
gainebo01c,1991,MNS,NHL,1,,80,32,42,6,7.0,3.0,4.0,0.0
berrybo01c,1983,MTL,NHL,1,,63,28,30,5,,,,
smythco01c,1929,TOR,NHL,1,,44,17,21,6,,,,
reganla01c,1970,LAK,NHL,1,,78,25,40,13,,,,
wilsoro02c,2011,TOR,NHL,1,,64,29,28,7,,,,
nealeha01c,1978,VAN,NHL,1,,80,25,42,13,3.0,1.0,2.0,0.0
sonmogl01c,1978,MNS,NHL,2,,69,25,34,10,,,,
quinnpa01c,1978,PHI,NHL,2,,30,18,8,4,8.0,3.0,5.0,0.0
babcomi01c,2008,DET,NHL,1,,82,51,21,10,23.0,15.0,8.0,0.0
kennege01c,1916,MOC,NHA,1,,20,10,10,0,,,,
deboepe01c,2011,NJD,NHL,1,,82,48,28,6,24.0,14.0,10.0,0.0
gillda01c,1928,OTS,NHL,1,,44,14,17,13,,,,
blaketo01c,1955,MTL,NHL,1,,70,45,15,10,10.0,8.0,2.0,0.0
gardnji01c,1914,MOC,NHA,1,,20,6,14,0,,,,
granato01c,2008,COL,NHL,1,,82,32,45,5,,,,
savaged01c,1916,PO1,PCHA,1,,24,9,15,0,,,,
irvindi01c,1952,MTL,NHL,1,,70,28,23,19,12.0,8.0,4.0,0.0
huntebi01c,1975,EDO,WHA,2,,33,9,21,3,4.0,0.0,4.0,0.0
renneto01c,2006,NYR,NHL,1,,82,42,30,10,10.0,6.0,4.0,0.0
brookhe01c,1983,NYR,NHL,1,,80,42,29,9,5.0,2.0,3.0,0.0
nealeha01c,1985,DET,NHL,1,,35,8,23,4,,,,
juliecl01c,2009,BOS,NHL,1,,82,39,30,13,13.0,7.0,6.0,0.0
wattto01c,1990,TOR,NHL,2,,69,22,37,10,,,,
bylsmda01c,2010,PIT,NHL,1,,82,49,25,8,7.0,3.0,4.0,0.0
lemaija01c,2001,MIN,NHL,1,,82,26,44,12,,,,
patrile01c,1914,VA1,PCHA,1,,17,4,13,0,,,,
blaketo01c,1965,MTL,NHL,1,,70,41,21,8,10.0,8.0,2.0,0.0
watsoph01c,1959,NYR,NHL,1,,15,3,9,3,,,,
mcguipe01c,1993,HAR,NHL,2,,67,23,37,7,,,,
malonda01c,1986,WIN,NHL,1,,80,40,32,8,10.0,4.0,6.0,0.0
macneal01c,1970,MTL,NHL,2,,55,31,15,9,20.0,12.0,8.0,0.0
esposph01c,1988,NYR,NHL,2,,2,0,2,0,4.0,0.0,4.0,0.0
hennilo01c,1994,NYI,NHL,1,,48,15,28,5,,,,
kellyre01c,1967,LAK,NHL,1,,74,31,33,10,7.0,3.0,4.0,0.0
ruffli01c,2007,BUF,NHL,1,,82,39,31,12,,,,
patrile01c,1934,NYR,NHL,1,,48,22,20,6,4.0,2.0,1.0,1.0
leyri01c,1989,HAR,NHL,1,,80,38,33,9,7.0,3.0,4.0,0.0
dandule01c,1922,MTL,NHL,1,,24,13,9,2,2.0,1.0,1.0,0.0
gottsjo01c,1946,CHI,NHL,1,,60,19,37,4,,,,
suttebr02c,2011,CAL,NHL,1,,82,37,29,16,,,,
thomppa01c,1944,CHI,NHL,1,,1,0,1,0,,,,
sindeha01c,1967,BOS,NHL,1,,74,37,27,10,4.0,0.0,4.0,0.0
patrile01c,1912,VA1,PCHA,1,,15,10,5,0,3.0,2.0,1.0,0.0
richato01c,2010,MIN,NHL,1,,82,39,35,8,,,,
pulfobo01c,1977,CHI,NHL,1,,80,32,29,19,4.0,0.0,4.0,0.0
harribi01c,1973,TOT,WHA,1,,78,41,33,4,12.0,7.0,5.0,0.0
smythco01c,1930,TOR,NHL,1,,2,1,0,1,,,,
pulfobo01c,1984,CHI,NHL,2,,27,16,7,4,15.0,9.0,6.0,0.0
vigneal01c,2011,VAN,NHL,1,,82,51,22,9,5.0,1.0,4.0,0.0
berenre01c,1980,STL,NHL,1,,80,45,18,17,11.0,5.0,6.0,0.0
boondi01c,1915,MOW,NHA,1,,24,10,14,0,,,,
anderjo01c,2009,ATL,NHL,1,,82,35,34,13,,,,
ruffli01c,2010,BUF,NHL,1,,82,43,29,10,7.0,3.0,4.0,0.0
lesuepe01c,1923,HAM,NHL,1,,10,3,7,0,,,,
lemaija01c,2003,MIN,NHL,1,,82,30,32,20,,,,
campbco01c,1997,NYR,NHL,1,,57,17,24,16,,,,
torchjo01c,2003,FLO,NHL,3,,27,10,13,4,,,,
arboual01c,1970,STL,NHL,1,,50,21,15,14,,,,
johnsbo02c,1990,PIT,NHL,1,,80,41,33,6,24.0,16.0,8.0,0.0
macneal01c,1979,ATF,NHL,1,,80,35,32,13,4.0,1.0,3.0,0.0
abelsi01c,1952,CHI,NHL,1,,70,27,28,15,7.0,3.0,4.0,0.0
carbogu01c,2008,MTL,NHL,1,,66,35,24,7,,,,
laviope01c,2009,PHI,NHL,2,,57,28,24,5,23.0,14.0,9.0,0.0
johnsed01c,1996,PIT,NHL,1,,62,31,26,5,,,,
hartlbo01c,1999,COL,NHL,1,,82,42,29,11,17.0,11.0,6.0,0.0
suttebr01c,1998,CAL,NHL,1,,82,30,40,12,,,,
pulfobo01c,1999,CHI,NHL,2,,58,28,24,6,,,,
abelsi01c,1962,DET,NHL,1,,70,32,25,13,11.0,5.0,6.0,0.0
greenga01c,1981,WAS,NHL,1,,13,1,12,0,,,,
dayha01c,1941,TOR,NHL,1,,48,27,18,3,13.0,8.0,5.0,0.0
adamsja01c,1929,DTC,NHL,1,,44,14,24,6,,,,
hullbo01c,1974,WIJ,WHA,2,,13,4,9,0,,,,
constke01c,1997,PIT,NHL,1,,82,40,24,18,6.0,2.0,4.0,0.0
quinnpa01c,1999,TOR,NHL,1,,82,45,30,7,12.0,6.0,6.0,0.0
arboual01c,1992,NYI,NHL,1,,84,40,37,7,18.0,9.0,9.0,0.0
bouchgu01c,2010,TBL,NHL,1,,82,46,25,11,18.0,11.0,7.0,0.0
sindeha01c,1979,BOS,NHL,2,,7,6,1,0,10.0,4.0,6.0,0.0
dennecy01c,1932,OTS,NHL,1,,48,11,27,10,,,,
suttebr01c,1994,BOS,NHL,1,,48,27,18,3,5.0,1.0,4.0,0.0
patrile01c,1915,VA1,PCHA,1,,18,5,13,0,,,,
suttebr01c,2003,CHI,NHL,1,,82,20,51,11,,,,
arboual01c,1984,NYI,NHL,1,,80,40,34,6,10.0,4.0,6.0,0.0
muckljo01c,1998,NYR,NHL,1,,82,33,38,11,,,,
moorege01c,1975,IND,WHA,1,,5,1,4,0,,,,
murrabr01c,1985,WAS,NHL,1,,80,50,23,7,9.0,5.0,4.0,0.0
adamsja01c,1941,DET,NHL,1,,48,19,25,4,12.0,7.0,5.0,0.0
bouchfr01c,1946,NYR,NHL,1,,60,22,32,6,,,,
mccambo01c,1988,VAN,NHL,1,,80,33,39,8,7.0,3.0,4.0,0.0
mauripa01c,1998,CAR,NHL,1,,82,34,30,18,6.0,2.0,4.0,0.0
kishla01c,1982,HAR,NHL,1,,49,12,32,5,,,,
burnspa01c,2002,NJD,NHL,1,,82,46,26,10,24.0,16.0,8.0,0.0
juliecl01c,2010,BOS,NHL,1,,82,46,25,11,25.0,16.0,9.0,0.0
trotzba01c,2009,NAS,NHL,1,,82,47,29,6,6.0,2.0,4.0,0.0
clancki01c,1953,TOR,NHL,1,,70,32,24,14,5.0,1.0,4.0,0.0
smithfl01c,1974,BUF,NHL,1,,80,49,16,15,17.0,10.0,7.0,0.0
wattto01c,1982,WIN,NHL,1,,80,33,39,8,3.0,0.0,3.0,0.0
ruffli01c,1999,BUF,NHL,1,,82,35,36,11,5.0,1.0,4.0,0.0
cunnera01c,2011,MTL,NHL,2,,50,18,23,9,,,,
johnsed01c,1979,CHI,NHL,1,,80,34,27,19,7.0,3.0,4.0,0.0
munrodu01c,1930,MTM,NHL,1,,32,14,13,5,,,,
schoeji01c,1989,NJD,NHL,1,,14,6,6,2,,,,
reaybi01c,1969,CHI,NHL,1,,76,45,22,9,8.0,4.0,4.0,0.0
abelsi01c,1961,DET,NHL,1,,70,23,33,14,,,,
gottsjo01c,1944,CHI,NHL,2,,49,13,29,7,,,,
keenami01c,1994,STL,NHL,1,,48,28,15,5,7.0,3.0,4.0,0.0
murrate01c,1994,PHI,NHL,1,,48,28,16,4,15.0,10.0,5.0,0.0
bouchfr01c,1953,NYR,NHL,1,,40,14,20,6,,,,
crispte01c,1996,TBL,NHL,1,,82,32,40,10,,,,
bowmasc01c,1984,BUF,NHL,1,,80,38,28,14,5.0,2.0,3.0,0.0
quennjo01c,2006,COL,NHL,1,,82,44,31,7,,,,
muldope01c,1921,SEA,PCHA,1,,24,12,11,1,2.0,0.0,2.0,0.0
nealeha01c,1974,MFS,WHA,1,,77,42,32,3,12.0,6.0,6.0,0.0
harribi01c,1974,TOT,WHA,1,,41,23,17,1,,,,
crozijo01c,1973,BUF,NHL,1,,78,32,34,12,,,,
pulfobo01c,1973,LAK,NHL,1,,78,33,33,12,5.0,1.0,4.0,0.0
pronoma01c,1977,BUF,NHL,1,,80,44,19,17,8.0,3.0,5.0,0.0
ftorero01c,1988,LAK,NHL,1,,80,42,31,7,11.0,4.0,7.0,0.0
keenami01c,1988,CHI,NHL,1,,80,27,41,12,16.0,9.0,7.0,0.0
ftorero01c,2002,BOS,NHL,1,,73,33,32,8,,,,
hlinkiv01c,2000,PIT,NHL,1,,82,42,31,9,18.0,9.0,9.0,0.0
tippeda01c,2007,DAL,NHL,1,,82,45,30,7,18.0,10.0,8.0,0.0
irvindi01c,1946,MTL,NHL,1,,60,34,16,10,11.0,6.0,5.0,0.0
hitchke01c,2002,PHI,NHL,1,,82,45,24,13,13.0,6.0,7.0,0.0
laycoha01c,1969,LAK,NHL,1,,24,5,18,1,,,,
lowro01c,2000,NYR,NHL,1,,82,33,44,5,,,,
berrybo01c,1980,LAK,NHL,1,,80,43,24,13,4.0,1.0,3.0,0.0
chambda01c,1990,QUE,NHL,1,,80,16,50,14,,,,
clappdi01c,1945,BOS,NHL,1,,50,24,18,8,10.0,5.0,5.0,0.0
wilsola01c,1976,DET,NHL,2,,36,3,29,4,,,,
crispte01c,1988,CAL,NHL,1,,80,54,17,9,22.0,16.0,6.0,0.0
vigneal01c,2009,VAN,NHL,1,,82,49,28,5,12.0,6.0,6.0,0.0
mckenke01c,1923,EDE,WCHL,1,,30,11,15,4,,,,
therrmi01c,2002,MTL,NHL,1,,46,18,23,5,,,,
kitchmi01c,2003,STL,NHL,2,,21,10,7,4,5.0,1.0,4.0,0.0
macneal01c,2002,CAL,NHL,2,,11,4,5,2,,,,
sullire01c,1974,WAS,NHL,2,,18,2,16,0,,,,
demerja01c,1987,DET,NHL,1,,80,41,28,11,16.0,9.0,7.0,0.0
yawnetr01c,2006,CHI,NHL,1,,21,7,12,2,,,,
martija02c,1997,OTT,NHL,1,,82,34,33,15,11.0,5.0,6.0,0.0
kaspest01c,1995,BOS,NHL,1,,82,40,31,11,5.0,1.0,4.0,0.0
granato01c,2003,COL,NHL,1,,82,40,29,13,11.0,6.0,5.0,0.0
greente01c,1993,EDM,NHL,1,,24,3,18,3,,,,
heffefr01c,1919,TRS,NHL,1,,12,5,7,0,,,,
hartscr01c,1997,CHI,NHL,1,,82,30,39,13,,,,
patrile01c,1913,VA1,PCHA,1,,16,10,6,0,3.0,0.0,3.0,0.0
sherofr01c,1975,PHI,NHL,1,,80,51,13,16,16.0,8.0,8.0,0.0
lowro01c,1996,EDM,NHL,1,,82,36,37,9,12.0,5.0,7.0,0.0
brophjo01c,1987,TOR,NHL,1,,80,21,49,10,6.0,2.0,4.0,0.0
neilsro01c,1994,FLO,NHL,1,,48,20,22,6,,,,
duttore01c,1935,NYA,NHL,1,,48,16,25,7,5.0,2.0,3.0,0.0
ruelcl01c,1980,MTL,NHL,1,,80,45,22,13,3.0,0.0,3.0,0.0
stuarbr02c,1910,OT1,NHA,1,,16,13,3,0,,,,
angotlo01c,1983,PIT,NHL,1,,80,16,58,6,,,,
dandule01c,1934,MTL,NHL,2,,32,14,15,3,2.0,0.0,2.0,0.0
pikeal01c,1959,NYR,NHL,3,,53,14,28,11,,,,
mcvieto01c,1983,NJD,NHL,2,,60,15,38,7,,,,
croziro01c,1981,WAS,NHL,2,,1,0,1,0,,,,
deboepe01c,2010,FLO,NHL,1,,82,30,40,12,,,,
agnewga01c,2006,CBS,NHL,2,промежуточный,5,0,4,1,,,,
ruffli01c,2008,BUF,NHL,1,,82,41,32,9,,,,
wilsojo01c,1977,PIT,NHL,1,,80,25,37,18,,,,
hartce01c,1936,MTL,NHL,1,,48,24,18,6,5.0,2.0,3.0,0.0
laycoha01c,1970,VAN,NHL,1,,78,24,46,8,,,,
hitchke01c,2000,DAL,NHL,1,,82,48,26,8,10.0,4.0,6.0,0.0
gainebo01c,1995,DAL,NHL,1,,39,11,19,9,,,,
robinla01c,2000,NJD,NHL,1,,82,48,22,12,25.0,15.0,10.0,0.0
adamsja01c,1930,DTF,NHL,1,,44,16,21,7,,,,
neilsro01c,1980,BUF,NHL,1,,80,39,20,21,8.0,4.0,4.0,0.0
pleaula01c,1981,HAR,NHL,1,,80,21,41,18,,,,
abelsi01c,1966,DET,NHL,1,,70,27,39,4,,,,
berrybo01c,1979,LAK,NHL,1,,80,30,36,14,4.0,1.0,3.0,0.0
keenami01c,1991,CHI,NHL,1,,80,36,29,15,18.0,12.0,6.0,0.0
imlacpu01c,1971,BUF,NHL,1,,41,8,23,10,,,,
stevejo01c,2009,PHI,NHL,1,,25,13,11,1,,,,
ludzist01c,2000,TBL,NHL,1,,39,12,22,5,,,,
smithmi01c,1980,WIN,NHL,3,,23,2,17,4,,,,
hartce01c,1929,MTL,NHL,1,,44,21,14,9,6.0,5.0,0.0,1.0
payneda01c,2010,STL,NHL,1,,82,38,33,11,,,,
crawfma01c,1999,VAN,NHL,1,,82,30,37,15,,,,
boudrbr01c,2009,WAS,NHL,1,,82,54,15,13,7.0,3.0,4.0,0.0
brophjo01c,1986,TOR,NHL,1,,80,32,42,6,13.0,7.0,6.0,0.0
viviaja01c,1974,CLC,WHA,2,,45,21,22,2,5.0,1.0,4.0,0.0
mccrebi01c,1971,STL,NHL,2,,24,6,14,4,,,,
murrabr01c,1992,DET,NHL,1,,84,47,28,9,7.0,3.0,4.0,0.0
lalonne01c,1934,MTL,NHL,1,,16,5,8,3,,,,
robinla01c,1997,LAK,NHL,1,,82,38,33,11,4.0,0.0,4.0,0.0
imlacpu01c,1967,TOR,NHL,1,,74,33,31,10,,,,
burnspa01c,1989,MTL,NHL,1,,80,41,28,11,11.0,5.0,6.0,0.0
stasivi01c,1970,PHI,NHL,1,,78,28,33,17,4.0,0.0,4.0,0.0
cassibr01c,2003,WAS,NHL,1,,28,8,19,1,,,,
sindeha01c,1969,BOS,NHL,1,,76,40,17,19,14.0,12.0,2.0,0.0
mauripa01c,2003,CAR,NHL,1,,30,8,14,8,,,,
mathego01c,1932,CHI,NHL,1,,2,0,2,0,,,,
stanlba01c,1921,CAT,WCHL,1,,24,14,10,0,2.0,0.0,1.0,1.0
plantja01c,1973,QUN,WHA,1,,78,38,36,4,,,,
dayha01c,1947,TOR,NHL,1,,60,32,15,13,9.0,8.0,1.0,0.0
cassibr01c,2002,WAS,NHL,1,,82,39,35,8,6.0,2.0,4.0,0.0
quinnpa01c,2005,TOR,NHL,1,,82,41,33,8,,,,
irvindi01c,1944,MTL,NHL,1,,50,38,8,4,6.0,2.0,4.0,0.0
johnsto01c,1970,BOS,NHL,1,,78,57,14,7,7.0,3.0,4.0,0.0
pilouru01c,1959,CHI,NHL,1,,70,28,29,13,4.0,0.0,4.0,0.0
carlyra01c,2005,ANA,NHL,1,,82,43,27,12,16.0,9.0,7.0,0.0
ludzist01c,1999,TBL,NHL,1,,82,19,54,9,,,,
goodfeb01c,1951,CHI,NHL,1,,70,17,44,9,,,,
kingda01c,2000,CBS,NHL,1,,82,28,45,9,,,,
fergujo01c,1985,WIN,NHL,2,,14,7,6,1,3.0,0.0,3.0,0.0
gerared01c,1925,MTM,NHL,1,,36,20,11,5,8.0,5.0,1.0,2.0
sathegl01c,1993,EDM,NHL,2,,60,22,27,11,,,,
holmgpa01c,1994,HAR,NHL,1,,48,19,24,5,,,,
gottsjo01c,1945,CHI,NHL,1,,50,23,20,7,4.0,0.0,4.0,0.0
quinnmi01c,1914,QU1,NHA,1,,20,11,9,0,,,,
bowmasc01c,1996,DET,NHL,1,,82,38,26,18,20.0,16.0,4.0,0.0
patrily01c,1954,BOS,NHL,1,,30,10,14,6,,,,
adamsja01c,1937,DET,NHL,1,,48,12,25,11,,,,
patrile01c,1925,VIC,WCHL,1,,30,15,11,4,8.0,3.0,3.0,2.0
lowro01c,2001,NYR,NHL,1,,82,36,42,4,,,,
slatete01c,1972,LAS,WHA,1,,78,37,35,6,6.0,2.0,4.0,0.0
suthebi01c,1980,WIN,NHL,2,,29,6,20,3,,,,
paddojo01c,2007,OTT,NHL,1,,64,36,22,6,,,,
bergemi03c,1981,QUE,NHL,1,,80,33,31,16,16.0,7.0,9.0,0.0
reaybi01c,1976,CHI,NHL,1,,34,10,19,5,,,,
abelsi01c,1971,STL,NHL,1,,10,3,6,1,,,,
noelcl01c,2009,CBS,NHL,2,,24,10,8,6,,,,
sullire01c,1967,PIT,NHL,1,,74,27,34,13,,,,
imlacpu01c,1968,TOR,NHL,1,,76,35,26,15,4.0,0.0,4.0,0.0
dayha01c,1940,TOR,NHL,1,,48,28,14,6,7.0,3.0,4.0,0.0
laviope01c,2005,CAR,NHL,1,,82,52,22,8,25.0,16.0,9.0,0.0
dandule01c,1923,MTL,NHL,1,,24,13,11,0,6.0,6.0,0.0,0.0
kennege01c,1915,MOC,NHA,1,,24,16,7,1,,,,
babcomi01c,2005,DET,NHL,1,,82,58,16,8,6.0,2.0,4.0,0.0
carpedo01c,1990,TOR,NHL,1,,11,1,9,1,,,,
evansja01c,1987,HAR,NHL,1,,54,22,25,7,,,,
rossar01c,1929,BOS,NHL,1,,44,38,5,1,6.0,3.0,3.0,0.0
cookbi01c,1951,NYR,NHL,2,,47,17,22,8,,,,
murrabr01c,1997,FLO,NHL,2,,59,17,31,11,,,,
quennjo01c,2009,CHI,NHL,1,,82,52,22,8,22.0,16.0,6.0,0.0
dandule01c,1921,MTL,NHL,2,,17,10,6,1,,,,
schinke01c,1976,PIT,NHL,1,,80,34,33,13,3.0,1.0,2.0,0.0
stasivi01c,1971,CLF,NHL,2,,75,21,38,16,,,,
slatete01c,1973,LAS,WHA,1,,19,5,14,0,,,,
hunteda02c,2011,WAS,NHL,2,,60,30,23,7,14.0,7.0,7.0,0.0
glovefr01c,1971,CLF,NHL,1,,3,0,1,2,,,,
abelsi01c,1953,CHI,NHL,1,,70,12,51,7,,,,
tippeda01c,2005,DAL,NHL,1,,82,53,23,6,5.0,1.0,4.0,0.0
patrily01c,1974,STL,NHL,2,,2,1,0,1,,,,
crawfma01c,2003,VAN,NHL,1,,82,43,29,10,7.0,3.0,4.0,0.0
wilsojo01c,1979,PIT,NHL,1,,80,30,37,13,5.0,2.0,3.0,0.0
