managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
leylaji99m,1989,PIT,NL,1,164,74,88,5.0,Hello
hurdlcl01m,2004,COL,NL,1,162,68,94,4.0,Hello
bicke99m,1884,WS7,AA,2,1,0,1,12.0,Hello
leyvani99m,1990,PHI,NL,1,162,77,85,4.0,Hello
streega01m,1930,SLN,NL,1,154,92,62,1.0,Hello
collite99m,2012,NYN,NL,1,162,74,88,4.0,Hello
gardero01m,2009,MIN,AL,1,163,87,76,1.0,Hello
edwardo01m,1988,CLE,AL,1,162,78,84,6.0,Hello
lachere01m,1982,SEA,AL,1,162,76,86,4.0,Hello
mckeoja99m,1988,SDN,NL,2,115,67,48,3.0,Hello
battijo01m,1883,PT1,AA,3,13,2,11,7.0,Да.
gardero01m,2012,MIN,AL,1,162,66,96,5.0,Hello
krolja99m,1980,SLN,NL,2,1,0,1,4.0,Hello
harribu01m,1956,DET,AL,1,155,82,72,5.0,Hello
washiro01m,2010,TEX,AL,1,162,90,72,1.0,Hello
nixonru01m,1982,CIN,NL,2,70,27,43,6.0,Hello
mcaleji01m,1904,SLA,AL,1,156,65,87,6.0,Hello
bakerdu01m,2006,CHN,NL,1,162,66,96,6.0,Hello
mcgrajo01m,1913,NY1,NL,1,156,101,51,1.0,Hello
rickebr01m,1925,SLN,NL,1,38,13,25,4.0,Hello
cronijo01m,1944,BOS,AL,1,156,77,77,4.0,Да.
rignebi01m,1976,SFN,NL,1,162,74,88,4.0,Hello
francte01m,2005,BOS,AL,1,162,95,67,2.0,Hello
mauchge01m,1966,PHI,NL,1,162,87,75,4.0,Hello
mackco01m,1907,PHA,AL,1,150,88,57,2.0,Hello
rosepe01m,1985,CIN,NL,1,162,89,72,2.0,Да.
murtada01m,1974,PIT,NL,1,162,88,74,1.0,Hello
fohlle01m,1921,SLA,AL,1,154,81,73,3.0,Hello
torrejo01m,1990,SLN,NL,3,58,24,34,6.0,Hello
lasorto01m,1992,LAN,NL,1,162,63,99,6.0,Hello
kennebo01m,1964,CHN,NL,1,162,76,86,8.0,Hello
snydepo01m,1884,CN2,AA,2,40,24,14,5.0,Да.
tannech01m,1985,PIT,NL,1,161,57,104,6.0,Hello
stricge01m,1966,CLE,AL,2,39,15,24,5.0,Hello
collied01m,1924,CHA,AL,3,27,14,13,6.0,Да.
winklbo99m,1974,CAL,AL,1,75,30,44,6.0,Hello
craigro01m,1988,SFN,NL,1,162,83,79,4.0,Hello
westrwe01m,1965,NYN,NL,2,68,19,48,10.0,Hello
cayloop99m,1887,NY4,AA,3,100,35,60,7.0,Hello
dunlafr01m,1885,SL5,NL,1,50,21,29,8.0,Да.
chaseha01m,1911,NYA,AL,1,153,76,76,6.0,Да.
jonesfi01m,1914,SLF,FL,2,40,12,26,8.0,Да.
huggimi01m,1921,NYA,AL,1,153,98,55,1.0,Hello
weaveea99m,1974,BAL,AL,1,162,91,71,1.0,Hello
francte01m,2004,BOS,AL,1,162,98,64,2.0,Hello
carribi02m,1927,BOS,AL,1,154,51,103,8.0,Hello
torboje01m,1989,CHA,AL,1,161,69,92,7.0,Hello
chapmja01m,1891,LS2,AA,1,141,55,84,8.0,Hello
johnsda01m,1977,SEA,AL,1,162,64,98,6.0,Hello
bakerdu01m,2005,CHN,NL,1,162,79,83,4.0,Hello
trebeto99m,1988,ML4,AL,1,162,87,75,4.0,Hello
gibsoki01m,2011,ARI,NL,1,162,94,68,1.0,Hello
shettbi99m,1899,PHI,NL,1,154,94,58,3.0,Hello
gomezpr01m,1980,CHN,NL,1,90,38,52,6.0,Hello
lopezal01m,1968,CHA,AL,3,11,6,5,8.0,Hello
sciosmi01m,2003,ANA,AL,1,162,77,85,3.0,Hello
mazzile01m,2004,BAL,AL,1,162,78,84,3.0,Hello
mcgrajo01m,1902,BLA,AL,1,58,26,31,8.0,Да.
harribu01m,1930,DET,AL,1,154,75,79,5.0,Hello
barnibi01m,1883,BL2,AA,1,96,28,68,8.0,Да.
westrwe01m,1967,NYN,NL,1,151,57,94,10.0,Hello
rignebi01m,1958,SFN,NL,1,154,80,74,3.0,Hello
harribu01m,1950,WS1,AL,1,155,67,87,5.0,Hello
alstowa01m,1956,BRO,NL,1,154,93,61,1.0,Hello
mckeoja99m,2005,FLO,NL,1,162,83,79,3.0,Hello
tinkejo01m,1916,CHN,NL,1,156,67,86,5.0,Да.
herzowh01m,1986,SLN,NL,1,161,79,82,3.0,Hello
byrnech99m,1887,BR3,AA,1,138,60,74,6.0,Hello
lasorto01m,1984,LAN,NL,1,162,79,83,4.0,Hello
boudrlo01m,1942,CLE,AL,1,156,75,79,4.0,Да.
maddojo99m,2010,TBA,AL,1,162,96,66,1.0,Hello
fregoji01m,1978,CAL,AL,2,117,62,55,2.0,Hello
bancrfr99m,1889,IN3,NL,1,68,25,43,7.0,Hello
stovage01m,1913,SLA,AL,1,135,50,84,8.0,Да.
lachema01m,1995,CAL,AL,1,145,78,67,2.0,Hello
kingcl01m,1970,SFN,NL,1,42,19,23,3.0,Hello
oneilst01m,1951,BOS,AL,1,154,87,67,3.0,Hello
lopezal01m,1954,CLE,AL,1,156,111,43,1.0,Hello
mackco01m,1927,PHA,AL,1,155,91,63,2.0,Hello
ricede01m,1972,CAL,AL,1,155,75,80,5.0,Hello
fregoji01m,1979,CAL,AL,1,162,88,74,1.0,Hello
woodji01m,1872,BR1,NA,2,18,3,15,9.0,Да.
craftha01m,1958,KC1,AL,1,156,73,81,7.0,Hello
tigheja99m,1958,DET,AL,1,49,21,28,5.0,Hello
corrapa01m,1983,CLE,AL,2,62,30,32,7.0,Hello
tebeapa01m,1896,CL4,NL,1,135,80,48,2.0,Да.
melvibo01m,2008,ARI,NL,1,162,82,80,2.0,Hello
mcnamjo99m,1979,CIN,NL,1,161,90,71,1.0,Hello
howear01m,2002,OAK,AL,1,162,103,59,1.0,Hello
flintsi01m,1879,CHN,NL,2,19,5,12,4.0,Да.
mcgrajo01m,1925,NY1,NL,1,14,10,4,2.0,Hello
skinnjo01m,2002,CLE,AL,2,76,35,41,3.0,Hello
pinielo01m,2007,CHN,NL,1,162,85,77,1.0,Hello
larusto01m,2009,SLN,NL,1,162,91,71,1.0,Hello
yorkto01m,1881,PRO,NL,2,34,23,10,2.0,Да.
yostne01m,2004,MIL,NL,1,161,67,94,6.0,Hello
eversjo01m,1913,CHN,NL,1,155,88,65,3.0,Да.
toscaca99m,2003,TOR,AL,1,162,86,76,3.0,Hello
burkeji01m,1920,SLA,AL,1,154,76,77,4.0,Hello
clappjo01m,1878,IN1,NL,1,63,24,36,5.0,Да.
harrebu01m,1991,NYN,NL,1,154,74,80,5.0,Hello
fregoji01m,1991,PHI,NL,2,149,74,75,3.0,Hello
williji03m,1987,TOR,AL,1,162,96,66,2.0,Hello
stanked01m,1967,CHA,AL,1,162,89,73,4.0,Hello
battijo01m,1884,PT1,AA,3,13,6,7,10.0,Да.
sveumda01m,2008,MIL,NL,2,12,7,5,2.0,Hello
metroch01m,1970,KCA,AL,1,52,19,33,4.0,Hello
hermabi01m,1966,BOS,AL,1,146,64,82,9.0,Hello
mckeoja99m,1998,CIN,NL,1,162,77,85,4.0,Hello
johnsti01m,1998,TOR,AL,1,162,88,74,3.0,Hello
washiro01m,2009,TEX,AL,1,162,87,75,2.0,Hello
hemusso01m,1961,SLN,NL,1,75,33,41,5.0,Hello
fitzsfr01m,1944,PHI,NL,1,154,61,92,8.0,Hello
shettbi99m,1898,PHI,NL,2,104,59,44,6.0,Hello
sewellu01m,1942,SLA,AL,1,151,82,69,3.0,Да.
mackco01m,1918,PHA,AL,1,130,52,76,8.0,Hello
craftha01m,1959,KC1,AL,1,154,66,88,7.0,Hello
mitchfr01m,1921,BSN,NL,1,153,79,74,4.0,Hello
jurgebi01m,1960,BOS,AL,1,42,15,27,7.0,Hello
bakerde01m,1960,BOS,AL,2,7,2,5,7.0,Hello
zimmedo01m,1981,TEX,AL,1,105,57,48,2.0,Hello
yostne01m,2005,MIL,NL,1,162,81,81,3.0,Hello
brenlbo01m,2003,ARI,NL,1,162,84,78,3.0,Hello
watkibi01m,1884,IN2,AA,2,23,4,18,11.0,Да.
birmijo01m,1914,CLE,AL,1,157,51,102,8.0,Да.
dykesji01m,1951,PHA,AL,1,154,70,84,6.0,Hello
hermabi01m,1964,BOS,AL,2,2,2,0,8.0,Hello
richapa01m,1960,BAL,AL,1,154,89,65,2.0,Hello
tebbebi01m,1966,CLE,AL,1,123,66,57,5.0,Hello
houkra01m,1975,DET,AL,1,159,57,102,6.0,Hello
mcnamjo99m,1984,CAL,AL,1,162,81,81,2.0,Hello
fergubo01m,1878,CHN,NL,1,61,30,30,4.0,Да.
mckeoja99m,2011,FLO,NL,3,90,40,50,5.0,Hello
zimmedo01m,1973,SDN,NL,1,162,60,102,6.0,Hello
leylaji99m,2010,DET,AL,1,162,81,81,3.0,Hello
machake01m,2005,OAK,AL,1,162,88,74,2.0,Hello
gibsoki01m,2010,ARI,NL,2,83,34,49,5.0,Hello
stengca01m,1941,BSN,NL,1,156,62,92,7.0,Hello
rignebi01m,1960,SFN,NL,1,58,33,25,5.0,Hello
collite99m,1997,ANA,AL,1,162,84,78,2.0,Hello
robinwi01m,1929,BRO,NL,1,153,70,83,6.0,Hello
lavagco01m,1959,WS1,AL,1,154,63,91,8.0,Hello
mackco01m,1922,PHA,AL,1,155,65,89,7.0,Hello
mcgeami01m,1875,PH2,NA,1,63,34,27,5.0,Да.
hattogr01m,1966,HOU,NL,1,163,72,90,8.0,Hello
tannech01m,1982,PIT,NL,1,162,84,78,4.0,Hello
westrwe01m,1975,SFN,NL,1,161,80,81,3.0,Hello
jennihu01m,1911,DET,AL,1,154,89,65,2.0,Hello
chapmja01m,1889,LS2,AA,4,7,1,6,8.0,Hello
birmijo01m,1913,CLE,AL,1,155,86,66,3.0,Да.
rigglji99m,1992,SDN,NL,2,12,4,8,3.0,Hello
narroje01m,2007,CIN,NL,1,82,31,51,6.0,Hello
lowebo01m,1904,DET,AL,2,78,30,44,7.0,Да.
johnswa01m,1930,WS1,AL,1,154,94,60,2.0,Hello
owenspa99m,1972,PHI,NL,2,80,33,47,6.0,Hello
mccarjo99m,1946,NYA,AL,1,35,22,13,3.0,Hello
higgipi01m,1960,BOS,AL,3,105,48,57,7.0,Hello
duffyhu01m,1911,CHA,AL,1,154,77,74,4.0,Hello
bochybr01m,2008,SFN,NL,1,162,72,90,4.0,Hello
careyma01m,1933,BRO,NL,1,157,65,88,6.0,Hello
berrayo01m,1985,NYA,AL,1,16,6,10,2.0,Hello
willidi02m,1975,CAL,AL,1,161,72,89,6.0,Hello
dressch01m,1953,BRO,NL,1,155,105,49,1.0,Hello
gordojo01m,1961,KC1,AL,1,60,26,33,9.0,Hello
borosst01m,1983,OAK,AL,1,162,74,88,4.0,Hello
robinfr02m,1990,BAL,AL,1,162,76,85,5.0,Hello
cottich01m,1985,SEA,AL,1,162,74,88,6.0,Hello
alstowa01m,1973,LAN,NL,1,162,95,66,2.0,Hello
mccarjo99m,1929,CHN,NL,1,156,98,54,1.0,Hello
andersp01m,1976,CIN,NL,1,162,102,60,1.0,Hello
johnsda02m,1987,NYN,NL,1,162,92,70,2.0,Hello
kellyto01m,2000,MIN,AL,1,162,69,93,5.0,Hello
martibu01m,2001,TOR,AL,1,162,80,82,3.0,Hello
schalra01m,1928,CHA,AL,1,75,32,42,5.0,Да.
hanlone01m,1894,BLN,NL,1,129,89,39,1.0,Hello
hackst01m,1955,CHN,NL,1,154,72,81,6.0,Hello
mccarto01m,1890,SL4,AA,5,5,4,1,3.0,Да.
houkra01m,1983,BOS,AL,1,162,78,84,6.0,Hello
sharsbi99m,1891,PH4,AA,1,18,6,11,4.0,Hello
hanlone01m,1900,BRO,NL,1,142,82,54,1.0,Hello
maddojo99m,2009,TBA,AL,1,162,84,78,3.0,Hello
altobjo01m,1985,BAL,AL,1,55,29,26,4.0,Hello
richapa01m,1956,BAL,AL,1,154,69,85,6.0,Hello
schlala01m,1914,BUF,FL,1,156,80,71,4.0,Да.
herzowh01m,1976,KCA,AL,1,162,90,72,1.0,Hello
mcgrajo01m,1912,NY1,NL,1,154,103,48,1.0,Hello
friscfr01m,1941,PIT,NL,1,156,81,73,4.0,Hello
applilu01m,1967,KC1,AL,2,40,10,30,10.0,Hello
tracyji01m,2010,COL,NL,1,162,83,79,3.0,Hello
buckeal99m,1889,CL6,AA,1,140,60,78,6.0,Hello
rodgebu01m,1991,MON,NL,1,49,20,29,6.0,Hello
lachere01m,2002,CHN,NL,2,1,0,1,5.0,Hello
bristda99m,1971,ML4,AL,1,161,69,92,6.0,Hello
willidi02m,1974,CAL,AL,3,84,36,48,6.0,Hello
hargrmi01m,1994,CLE,AL,1,113,66,47,2.0,Hello
schoere01m,1966,SLN,NL,1,162,83,79,6.0,Hello
mcgrajo01m,1919,NY1,NL,1,140,87,53,2.0,Hello
grimmch01m,1945,CHN,NL,1,155,98,56,1.0,Hello
mackco01m,1939,PHA,AL,1,62,25,37,7.0,Hello
deaneha01m,1871,FW1,NA,2,5,2,3,8.0,Да.
willsma01m,1981,SEA,AL,1,25,6,18,6.0,Hello
lemonbo01m,1977,CHA,AL,1,162,90,72,3.0,Hello
mitchfr01m,1918,CHN,NL,1,131,84,45,1.0,Hello
hutchfr01m,1953,DET,AL,1,158,60,94,6.0,Да.
dykesji01m,1946,CHA,AL,1,30,10,20,5.0,Hello
tracyji01m,2012,COL,NL,1,162,64,98,5.0,Hello
bevinte99m,1996,CHA,AL,1,163,85,77,2.0,Hello
chapmja01m,1892,LS3,NL,1,54,21,33,11.0,Hello
gastoci01m,1990,TOR,AL,1,162,86,76,2.0,Hello
hornsro01m,1930,CHN,NL,2,4,4,0,2.0,Да.
robinfr02m,2002,MON,NL,1,162,83,79,2.0,Hello
littlgr99m,2007,LAN,NL,1,162,82,80,4.0,Hello
grimmch01m,1946,CHN,NL,1,155,82,71,3.0,Hello
michage01m,1986,CHN,NL,3,102,46,56,5.0,Hello
fohlle01m,1926,BOS,AL,1,154,46,107,8.0,Hello
dykesji01m,1960,DET,AL,1,96,44,52,6.0,Hello
martibi02m,1982,OAK,AL,1,162,68,94,5.0,Hello
haneyfr01m,1957,ML1,NL,1,155,95,59,1.0,Hello
wathajo01m,1992,CAL,AL,2,89,39,50,5.0,Hello
mackco01m,1902,PHA,AL,1,137,83,53,1.0,Hello
lasorto01m,1989,LAN,NL,1,160,77,83,4.0,Hello
bambege01m,1979,ML4,AL,1,161,95,66,2.0,Hello
mauchge01m,1968,PHI,NL,1,54,27,27,7.0,Hello
torboje01m,1993,NYN,NL,1,38,13,25,7.0,Hello
raderdo02m,1989,CAL,AL,1,162,91,71,3.0,Hello
corrapa01m,1987,CLE,AL,1,87,31,56,7.0,Hello
mccarjo99m,1950,BOS,AL,1,59,31,28,3.0,Hello
stallge01m,1920,BSN,NL,1,153,62,90,7.0,Hello
comisch01m,1884,SL4,AA,2,25,16,7,4.0,Да.
burkeji01m,1905,SLN,NL,2,90,34,56,6.0,Да.
melvibo01m,2003,SEA,AL,1,162,93,69,2.0,Hello
owenspa99m,1984,PHI,NL,1,162,81,81,4.0,Hello
higgipi01m,1961,BOS,AL,1,163,76,86,6.0,Hello
clappjo01m,1883,NY1,NL,1,98,46,50,6.0,Да.
mcguide01m,1909,CLE,AL,2,41,14,25,6.0,Hello
watkibi01m,1886,DTN,NL,1,126,87,36,2.0,Hello
tappeel01m,1961,CHN,NL,4,2,2,0,7.0,Hello
malonfe01m,1874,CH2,NA,1,36,18,18,5.0,Да.
oneilst01m,1937,CLE,AL,1,156,83,71,4.0,Hello
pinielo01m,1997,SEA,AL,1,162,90,72,1.0,Hello
mauchge01m,1965,PHI,NL,1,162,85,76,6.0,Hello
martibi02m,1977,NYA,AL,1,162,100,62,1.0,Hello
shettbi99m,1901,PHI,NL,1,140,83,57,2.0,Hello
youngni99m,1871,WS3,NA,1,32,15,15,4.0,Hello
willidi02m,1973,OAK,AL,1,162,94,68,1.0,Hello
dressch01m,1965,DET,AL,2,120,65,55,4.0,Hello
gardnbi02m,1983,MIN,AL,1,162,70,92,6.0,Hello
stanked01m,1952,SLN,NL,1,154,88,66,3.0,Да.
gomezpr01m,1972,SDN,NL,1,11,4,7,6.0,Hello
mcnamjo99m,1985,BOS,AL,1,163,81,81,5.0,Hello
buffich01m,1890,PHP,PL,2,116,61,54,5.0,Да.
mackco01m,1942,PHA,AL,1,154,55,99,8.0,Hello
cronijo01m,1943,BOS,AL,1,155,68,84,7.0,Да.
sisledi01m,1964,CIN,NL,4,47,29,18,2.0,Hello
skinnbo01m,1968,PHI,NL,3,107,48,59,7.0,Hello
lachere01m,1995,FLO,NL,1,143,67,76,4.0,Hello
hastisc01m,1871,RC1,NA,1,25,4,21,9.0,Да.
mathech01m,1916,CIN,NL,3,69,25,43,7.0,Да.
callani01m,1914,CHA,AL,1,157,70,84,7.0,Hello
howsedi01m,1986,KCA,AL,1,88,40,48,3.0,Hello
dyered01m,1946,SLN,NL,1,156,98,58,1.0,Hello
cottich01m,1984,SEA,AL,2,27,15,12,5.0,Hello
harribu01m,1937,WS1,AL,1,158,73,80,6.0,Hello
mcnamjo99m,1977,SDN,NL,1,48,20,28,5.0,Hello
mckeoja99m,2003,FLO,NL,2,124,75,49,2.0,Hello
barnibi01m,1887,BL2,AA,1,141,77,58,3.0,Hello
hackst01m,1954,CHN,NL,1,154,64,90,7.0,Hello
fitzsfr01m,1943,PHI,NL,2,63,25,37,7.0,Hello
mackco01m,1905,PHA,AL,1,152,92,56,1.0,Hello
hargrmi01m,2006,SEA,AL,1,162,78,84,4.0,Hello
sawyeed99m,1952,PHI,NL,1,63,28,35,4.0,Hello
gaffnjo99m,1886,WS8,NL,2,43,15,25,8.0,Hello
lajoina01m,1908,CLE,AL,1,157,90,64,2.0,Да.
hendrja01m,1926,CIN,NL,1,157,87,67,2.0,Hello
mcnamjo99m,1987,BOS,AL,1,162,78,84,5.0,Hello
sawyeed99m,1948,PHI,NL,3,63,23,40,6.0,Hello
killebi01m,1930,SLA,AL,1,154,64,90,6.0,Hello
mckecbi01m,1936,BSN,NL,1,157,71,83,6.0,Hello
garneph01m,1998,MIL,NL,1,162,74,88,5.0,Hello
pinielo01m,2009,CHN,NL,1,161,83,78,2.0,Hello
williji03m,2002,HOU,NL,1,162,84,78,2.0,Hello
rignebi01m,1956,NY1,NL,1,154,67,87,6.0,Hello
stahlja01m,1906,WS1,AL,1,151,55,95,7.0,Да.
winklbo99m,1978,OAK,AL,1,39,24,15,6.0,Hello
lamonge01m,1994,CHA,AL,1,113,67,46,1.0,Hello
manueje01m,2003,CHA,AL,1,162,86,76,2.0,Hello
torrejo01m,2005,NYA,AL,1,162,95,67,1.0,Hello
fregoji01m,1993,PHI,NL,1,162,97,65,1.0,Hello
rickebr01m,1923,SLN,NL,1,154,79,74,5.0,Hello
hutchfr01m,1961,CIN,NL,1,154,93,61,1.0,Hello
coxbo01m,2004,ATL,NL,1,162,96,66,1.0,Hello
mackco01m,1945,PHA,AL,1,153,52,98,8.0,Hello
trebeto99m,1994,CHN,NL,1,113,49,64,5.0,Hello
wrighha01m,1886,PHI,NL,1,119,71,43,4.0,Hello
lasorto01m,1977,LAN,NL,1,162,98,64,1.0,Hello
lopezal01m,1968,CHA,AL,5,36,15,21,8.0,Hello
mcnamjo99m,1983,CAL,AL,1,162,70,92,5.0,Hello
dykesji01m,1961,CLE,AL,1,160,77,83,5.0,Hello
larkihe01m,1890,CLP,PL,1,79,34,45,7.0,Да.
oneilst01m,1935,CLE,AL,2,60,36,23,3.0,Hello
wagnehe01m,1930,BOS,AL,1,154,52,102,8.0,Hello
knighra01m,2003,CIN,NL,2,1,1,0,5.0,Hello
mccarjo99m,1937,NYA,AL,1,157,102,52,1.0,Hello
mauchge01m,1978,MIN,AL,1,162,73,89,4.0,Hello
mcgrajo01m,1907,NY1,NL,1,155,82,71,4.0,Hello
durocle01m,1966,CHN,NL,1,162,59,103,10.0,Hello
fonsele01m,1933,CHA,AL,1,151,67,83,6.0,Да.
larusto01m,2007,SLN,NL,1,162,78,84,3.0,Hello
lasorto01m,1988,LAN,NL,1,162,94,67,1.0,Hello
richapa01m,1961,BAL,AL,1,136,78,57,3.0,Hello
stengca01m,1935,BRO,NL,1,154,70,83,5.0,Hello
mackco01m,1906,PHA,AL,1,149,78,67,4.0,Hello
alstowa01m,1969,LAN,NL,1,162,85,77,4.0,Hello
hoeyfr99m,1899,NY1,NL,2,87,31,55,10.0,Hello
fletcar01m,1929,NYA,AL,2,11,6,5,2.0,Hello
bakerdu01m,2008,CIN,NL,1,162,74,88,5.0,Hello
altobjo01m,1979,SFN,NL,1,140,61,79,4.0,Hello
dressch01m,1952,BRO,NL,1,155,96,57,1.0,Hello
mckeoja99m,1999,CIN,NL,1,163,96,67,2.0,Hello
millera99m,1998,BAL,AL,1,162,79,83,4.0,Hello
harrilu01m,1965,HOU,NL,1,162,65,97,9.0,Hello
lamonge01m,1999,PIT,NL,1,161,78,83,3.0,Hello
bresnro01m,1910,SLN,NL,1,153,63,90,7.0,Да.
brenlbo01m,2002,ARI,NL,1,162,98,64,1.0,Hello
virdobi01m,1974,NYA,AL,1,162,89,73,2.0,Hello
willidi02m,1983,SDN,NL,1,163,81,81,4.0,Hello
bragabo01m,1966,ATL,NL,1,112,52,59,5.0,Hello
pikeli01m,1877,CN1,NL,1,14,3,11,6.0,Да.
speaktr01m,1923,CLE,AL,1,153,82,71,3.0,Да.
millsbr01m,2010,HOU,NL,1,162,76,86,4.0,Hello
mccarjo99m,1942,NYA,AL,1,154,103,51,1.0,Hello
holmeto01m,1951,BSN,NL,2,95,48,47,4.0,Да.
maddojo99m,2007,TBA,AL,1,162,66,96,5.0,Hello
rosepe01m,1989,CIN,NL,1,125,59,66,5.0,Hello
martibi02m,1975,TEX,AL,1,95,44,51,3.0,Hello
hodgegi01m,1963,WS2,AL,3,121,42,79,10.0,Hello
michage01m,1987,CHN,NL,1,136,68,68,6.0,Hello
dahlebi01m,1913,BRO,NL,1,152,65,84,6.0,Hello
hodgegi01m,1971,NYN,NL,1,162,83,79,3.0,Hello
mckecbi01m,1941,CIN,NL,1,154,88,66,3.0,Hello
collite99m,1994,HOU,NL,1,115,66,49,2.0,Hello
virdobi01m,1983,MON,NL,1,163,82,80,3.0,Hello
ottme01m,1944,NY1,NL,1,155,67,87,5.0,Да.
coxbo01m,1991,ATL,NL,1,162,94,68,1.0,Hello
mckeoja99m,2004,FLO,NL,1,162,83,79,3.0,Hello
mckecbi01m,1915,NEW,FL,2,102,54,45,5.0,Да.
gonzafr99m,2011,ATL,NL,1,162,89,73,2.0,Hello
stovage01m,1914,KCF,FL,1,154,67,84,6.0,Да.
andersp01m,1990,DET,AL,1,162,79,83,3.0,Hello
showabu99m,1995,NYA,AL,1,145,79,65,2.0,Hello
stengca01m,1943,BSN,NL,2,107,47,60,6.0,Hello
stengca01m,1964,NYN,NL,1,163,53,109,10.0,Hello
mcgrajo01m,1925,NY1,NL,3,106,55,51,2.0,Hello
mortoch01m,1884,TL1,AA,1,110,46,58,8.0,Да.
yostne01m,2008,MIL,NL,1,150,83,67,2.0,Hello
murtada01m,1973,PIT,NL,2,26,13,13,3.0,Hello
francte01m,2007,BOS,AL,1,162,96,66,1.0,Hello
cavarph01m,1953,CHN,NL,1,155,65,89,7.0,Да.
bakerdu01m,1998,SFN,NL,1,163,89,74,2.0,Hello
melesa01m,1962,MIN,AL,1,163,91,71,2.0,Hello
howleda01m,1928,SLA,AL,1,154,82,72,3.0,Hello
harrebu01m,1990,NYN,NL,2,120,71,49,2.0,Hello
bondto01m,1882,WOR,NL,2,6,2,4,8.0,Да.
mackco01m,1937,PHA,AL,1,120,39,80,7.0,Hello
johnsda02m,1995,CIN,NL,1,144,85,59,1.0,Hello
cochrmi01m,1937,DET,AL,3,47,26,20,2.0,Да.
hanlone01m,1899,BRO,NL,1,150,101,47,1.0,Hello
andersp01m,1989,DET,AL,1,162,59,103,7.0,Hello
rowlapa99m,1917,CHA,AL,1,156,100,54,1.0,Hello
owenspa99m,1983,PHI,NL,2,77,47,30,1.0,Hello
garneph01m,1994,ML4,AL,1,115,53,62,5.0,Hello
mckecbi01m,1935,BSN,NL,1,153,38,115,8.0,Hello
hutchfr01m,1956,SLN,NL,1,156,76,78,4.0,Hello
tayloza02m,1946,SLA,AL,2,31,13,17,7.0,Hello
colliji01m,1906,BOS,AL,1,115,35,79,8.0,Да.
leylaji99m,2012,DET,AL,1,162,88,74,1.0,Hello
tebbebi01m,1954,CIN,NL,1,154,74,80,5.0,Hello
martibi02m,1969,MIN,AL,1,162,97,65,1.0,Hello
rappve99m,1978,SLN,NL,1,17,6,11,5.0,Hello
howear01m,1993,HOU,NL,1,162,85,77,3.0,Hello
durocle01m,1942,BRO,NL,1,155,104,50,2.0,Hello
mckeoja99m,1974,KCA,AL,1,162,77,85,5.0,Hello
harribu01m,1951,WS1,AL,1,154,62,92,7.0,Hello
glassja01m,1892,SLN,NL,1,4,1,3,9.0,Да.
johnsda01m,1978,SEA,AL,1,160,56,104,7.0,Hello
bushdo01m,1927,PIT,NL,1,156,94,60,1.0,Hello
wardjo01m,1890,BRP,PL,1,133,76,56,2.0,Да.
mcguide01m,1908,BOS,AL,1,115,53,62,5.0,Да.
moranpa01m,1920,CIN,NL,1,154,82,71,3.0,Hello
robinwi01m,1928,BRO,NL,1,155,77,76,6.0,Hello
terrybi01m,1932,NY1,NL,2,114,55,59,6.0,Да.
eliale01m,1982,CHN,NL,1,162,73,89,5.0,Hello
wardjo01m,1891,BRO,NL,1,137,61,76,6.0,Да.
willite01m,1969,WS2,AL,1,162,86,76,4.0,Hello
clappjo01m,1872,MID,NA,1,24,5,19,9.0,Да.
howsedi01m,1984,KCA,AL,1,162,84,78,1.0,Hello
plummbi01m,1992,SEA,AL,1,162,64,98,7.0,Hello
gomezpr01m,1974,HOU,NL,1,162,81,81,4.0,Hello
matheed01m,1972,ATL,NL,2,50,23,27,4.0,Hello
watkibi01m,1893,SLN,NL,1,135,57,75,10.0,Hello
aloufe01m,1999,MON,NL,1,162,68,94,4.0,Hello
tannech01m,1978,PIT,NL,1,161,88,73,2.0,Hello
wardjo01m,1880,PRO,NL,2,32,18,13,2.0,Да.
eliale01m,1983,CHN,NL,1,123,54,69,5.0,Hello
lopezal01m,1958,CHA,AL,1,155,82,72,2.0,Hello
larusto01m,2000,SLN,NL,1,162,95,67,1.0,Hello
chapmbe01m,1945,PHI,NL,2,85,28,57,8.0,Да.
johnsda02m,1989,NYN,NL,1,162,87,75,2.0,Hello
clarkfr01m,1911,PIT,NL,1,156,85,69,3.0,Да.
houkra01m,1974,DET,AL,1,162,72,90,6.0,Hello
hargrmi01m,1993,CLE,AL,1,162,76,86,6.0,Hello
bancrda01m,1927,BSN,NL,1,155,60,94,7.0,Да.
pinielo01m,2005,TBA,AL,1,162,67,95,5.0,Hello
grimmch01m,1936,CHN,NL,1,154,87,67,3.0,Да.
normabi01m,1958,DET,AL,2,105,56,49,5.0,Hello
tennefr02m,1907,BSN,NL,1,152,58,90,7.0,Да.
mccarjo99m,1933,NYA,AL,1,152,91,59,2.0,Hello
hurdlcl01m,2002,COL,NL,2,140,67,73,4.0,Hello
andersp01m,1985,DET,AL,1,161,84,77,3.0,Hello
addybo01m,1877,CN1,NL,2,24,5,19,6.0,Да.
callani01m,1916,PIT,NL,1,157,65,89,6.0,Hello
lajoina01m,1907,CLE,AL,1,158,85,67,4.0,Да.
gomezpr01m,1970,SDN,NL,1,162,63,99,6.0,Hello
alstowa01m,1975,LAN,NL,1,162,88,74,2.0,Hello
mcbridi01m,1873,PH1,NA,1,52,28,23,4.0,Да.
