playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
niehadi01,1915,1,SLN,NL,2,1,15,2,0,0,0,136,48,20,2,22,21,0.0,3.0,,2.0,1.0,0,202.0,9.0,35,,,
myersbr01,2002,1,PHI,NL,4,5,12,12,1,0,0,216,73,34,11,29,34,,4.0,1.0,2.0,6.0,1,307.0,0.0,38,,,
chesbja01,1901,1,PIT,NL,21,10,36,28,26,6,1,863,261,76,4,52,129,0.0,2.0,,5.0,14.0,0,1187.0,8.0,104,,,
klippjo01,1966,1,MIN,AL,1,1,26,0,0,0,3,119,35,15,2,20,26,0.0,3.0,2.0,1.0,2.0,0,172.0,16.0,15,,,
ruethdu01,1917,2,CIN,NL,1,2,7,4,1,1,0,107,43,14,0,14,12,0.0,3.0,,0.0,2.0,0,154.0,3.0,17,,,
lidleco01,2006,2,NYA,AL,4,3,10,9,0,0,0,136,49,26,11,19,32,,5.0,1.0,1.0,3.0,0,203.0,0.0,26,,,
brusswa01,1979,1,PHI,NL,1,0,13,0,0,0,1,43,23,11,1,4,3,0.0,6.0,2.0,0.0,0.0,0,66.0,4.0,12,,,
schulba01,1965,1,SLN,NL,2,2,34,0,0,0,2,127,39,18,8,11,38,0.0,3.0,3.0,1.0,0.0,0,175.0,18.0,22,,,
marbefi01,1923,1,WS1,AL,4,0,11,4,2,0,0,134,42,14,1,17,18,0.0,2.0,,0.0,3.0,0,190.0,5.0,16,,,
hansean01,1953,1,PHI,NL,0,2,30,1,0,0,3,154,60,23,6,24,17,0.0,4.0,,0.0,1.0,0,231.0,14.0,30,,,
ohkato01,2009,1,CLE,AL,1,5,18,6,0,0,0,213,77,47,18,19,31,,5.0,1.0,3.0,4.0,0,306.0,5.0,47,,,
anderbr02,2003,1,CLE,AL,9,10,25,24,0,0,0,444,162,61,21,32,72,0.0,3.0,3.0,2.0,4.0,1,623.0,0.0,88,,,
figueed01,1980,2,TEX,AL,0,7,8,8,0,0,0,119,62,26,9,12,9,0.0,5.0,0.0,3.0,0.0,1,186.0,0.0,29,,,
warddu01,1986,1,ATL,NL,0,1,10,0,0,0,0,48,22,13,2,8,8,0.0,7.0,0.0,0.0,0.0,1,73.0,6.0,13,,,
tomkobr01,2008,1,KCA,AL,2,7,16,10,0,0,0,182,80,47,11,13,40,,6.0,0.0,4.0,0.0,0,271.0,1.0,49,,,
rijojo01,1993,1,CIN,NL,14,9,36,36,2,1,0,772,218,71,19,62,227,0.0,2.0,2.0,0.0,2.0,1,1029.0,0.0,76,,,
johnsco01,1956,2,BAL,AL,9,10,26,25,9,2,0,551,165,70,12,62,130,0.0,3.0,3.0,3.0,1.0,1,766.0,0.0,79,,,
martide01,1976,1,BAL,AL,1,2,4,2,1,0,0,83,23,8,1,8,18,0.0,2.0,0.0,1.0,0.0,0,106.0,1.0,8,,,
arrigge01,1967,1,CIN,NL,6,6,32,5,1,1,1,222,61,26,6,35,56,0.0,3.0,5.0,5.0,4.0,1,312.0,10.0,31,,,
draveda01,1989,1,SFN,NL,2,0,2,2,0,0,0,39,8,5,2,4,5,0.0,3.0,0.0,1.0,1.0,0,50.0,0.0,5,,,
cookest01,1997,1,PIT,NL,9,15,32,32,0,0,0,502,184,80,15,77,109,0.0,4.0,11.0,8.0,9.0,1,756.0,0.0,95,,,
hallto01,1974,1,CIN,NL,3,1,40,1,0,0,1,192,54,29,9,30,48,0.0,4.0,0.0,5.0,0.0,0,269.0,16.0,32,,,
washbge01,1941,1,NYA,AL,0,1,1,1,0,0,0,6,2,3,0,5,1,0.0,13.0,,1.0,0.0,0,12.0,0.0,4,,,
bridgto01,1943,1,DET,AL,12,7,25,22,11,3,0,575,159,51,9,61,124,0.0,2.0,,3.0,0.0,0,774.0,3.0,57,,,
hardeme01,1935,1,CLE,AL,22,11,42,35,17,4,2,862,313,105,6,53,95,0.0,3.0,,1.0,0.0,0,1206.0,7.0,120,,,
maasdu01,1957,1,DET,AL,10,14,45,26,8,2,6,658,210,80,23,65,116,0.0,3.0,7.0,1.0,4.0,0,925.0,13.0,92,,,
schuler01,1995,1,MIN,AL,0,0,37,0,0,0,0,141,66,36,8,22,21,0.0,6.0,1.0,5.0,1.0,0,225.0,16.0,36,,,
schmege01,1952,2,BOS,AL,0,0,2,1,0,0,0,18,9,2,0,2,2,0.0,3.0,,1.0,0.0,0,28.0,1.0,2,,,
roberri01,1969,1,SFN,NL,1,3,17,7,1,1,0,133,53,27,4,21,20,0.0,5.0,1.0,4.0,1.0,0,207.0,6.0,32,,,
mccalla01,1978,1,NYA,AL,1,1,5,1,0,0,0,48,20,10,2,6,7,0.0,5.0,0.0,3.0,1.0,1,71.0,3.0,10,,,
fischha01,1966,3,BOS,AL,2,3,6,5,1,0,0,93,35,10,4,11,26,0.0,2.0,1.0,1.0,1.0,0,135.0,0.0,12,,,
jimenmi01,1993,1,OAK,AL,1,0,5,4,0,0,0,81,27,12,5,16,13,0.0,4.0,0.0,0.0,1.0,0,120.0,0.0,12,,,
coreybr01,2002,1,LAN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,3.0,1.0,0,,,
mcdermi03,1957,1,KC1,AL,1,4,29,4,0,0,0,207,68,42,9,50,29,0.0,5.0,2.0,5.0,0.0,0,316.0,14.0,47,,,
zachach02,1971,1,SLN,NL,3,10,23,12,1,1,0,269,114,53,3,26,48,0.0,5.0,7.0,3.0,4.0,0,399.0,4.0,58,,,
mcclubo01,1980,1,ML4,AL,5,8,52,5,2,1,10,272,83,31,6,37,47,0.0,3.0,2.0,0.0,2.0,2,390.0,23.0,34,,,
joycedi01,1965,1,KC1,AL,0,1,5,3,0,0,0,39,12,4,0,4,7,0.0,2.0,0.0,2.0,0.0,1,55.0,2.0,7,,,
woodwi01,1969,1,CHA,AL,10,11,76,0,0,0,15,359,113,40,13,40,73,0.0,3.0,15.0,5.0,3.0,0,511.0,50.0,48,,,
nancesh01,2002,1,MIL,NL,0,0,4,0,0,0,0,19,4,3,1,4,5,,4.0,0.0,0.0,0.0,0,27.0,0.0,3,,,
johnsjo06,1992,1,KCA,AL,0,0,5,0,0,0,0,8,3,4,2,2,0,0.0,13.0,0.0,1.0,0.0,0,13.0,1.0,4,,,
robindo01,1978,1,PIT,NL,14,6,35,32,9,1,1,685,203,88,20,57,135,0.0,3.0,4.0,9.0,3.0,4,937.0,1.0,98,,,
farrejo03,1993,1,CAL,AL,3,12,21,17,0,0,0,272,110,74,22,44,45,0.0,7.0,3.0,3.0,7.0,0,420.0,1.0,74,,,
hootobu01,1985,1,TEX,AL,5,8,29,20,2,0,0,372,149,72,18,40,62,0.0,5.0,2.0,2.0,0.0,0,546.0,2.0,78,,,
magnami01,1993,1,KCA,AL,1,2,7,6,0,0,0,106,37,16,3,11,16,0.0,4.0,1.0,1.0,1.0,0,145.0,0.0,16,,,
mccrale01,1950,1,PHA,AL,0,0,2,0,0,0,0,4,7,4,0,0,2,0.0,27.0,,0.0,1.0,0,12.0,0.0,4,,,
lowdegr01,1917,1,SLA,AL,2,1,3,2,2,1,0,57,16,3,0,4,9,0.0,1.0,,0.0,0.0,0,82.0,1.0,5,,,
harnipe01,1997,1,NYN,NL,0,1,6,5,0,0,0,77,35,23,5,11,12,0.0,8.0,1.0,1.0,1.0,0,121.0,0.0,24,,,
quantpa01,1998,1,TOR,AL,3,4,82,0,0,0,7,240,88,23,5,22,59,,2.0,6.0,1.0,3.0,0,345.0,32.0,26,,,
willida07,2006,1,CIN,NL,2,3,8,8,0,0,0,120,54,32,9,16,16,,7.0,0.0,1.0,4.0,1,194.0,0.0,34,,,
muncrbo01,1941,1,SLA,AL,13,9,36,24,12,2,1,643,221,87,18,53,67,0.0,3.0,,2.0,5.0,0,898.0,8.0,95,,,
holdsfr01,1977,2,MON,NL,3,3,14,6,0,0,0,127,35,15,6,18,21,0.0,3.0,0.0,1.0,0.0,1,173.0,1.0,17,,,
jacksmi02,1999,1,CLE,AL,3,4,72,0,0,0,39,206,60,31,11,26,55,0.0,4.0,1.0,0.0,2.0,1,291.0,65.0,32,,,
mussero01,1984,1,TOR,AL,0,2,11,0,0,0,1,64,18,5,2,10,9,0.0,2.0,2.0,0.0,0.0,0,93.0,4.0,7,,,
blongjo01,1877,1,SL3,NL,10,9,25,21,17,0,0,562,203,57,0,38,51,0.0,2.0,,29.0,,0,813.0,4.0,121,,,
schulal01,1916,1,CIN,NL,8,19,44,22,10,0,2,645,208,75,4,93,95,0.0,3.0,,5.0,5.0,1,900.0,15.0,100,,,
several01,1972,1,SDN,NL,0,1,17,0,0,0,1,64,13,6,1,7,9,0.0,2.0,1.0,1.0,2.0,0,85.0,9.0,8,,,
shawkbo01,1915,2,NYA,AL,4,7,16,9,5,1,0,257,78,31,2,35,31,0.0,3.0,,1.0,2.0,0,331.0,6.0,38,,,
rusieam01,1891,1,NY1,NL,33,20,61,57,52,6,1,1501,391,142,7,262,337,0.0,2.0,,17.0,0.0,1,0.0,4.0,244,,,
telemam01,1997,1,CHN,NL,0,3,10,5,0,0,0,114,47,26,4,11,29,0.0,6.0,0.0,1.0,0.0,0,169.0,2.0,26,,,
maddumi01,1986,1,PHI,NL,3,7,16,16,0,0,0,234,88,47,6,34,44,0.0,5.0,4.0,4.0,3.0,2,351.0,0.0,56,,,
woodjo02,1910,1,BOS,AL,12,13,35,17,14,3,0,596,155,37,3,56,145,0.0,1.0,,5.0,10.0,0,771.0,13.0,81,,,
ellisge01,1920,1,CLE,AL,0,0,1,0,0,0,0,3,0,0,0,2,1,0.0,0.0,,0.0,0.0,0,7.0,1.0,0,,,
fienelo01,1909,1,CHA,AL,2,5,13,6,4,0,0,216,75,33,1,18,24,0.0,4.0,,0.0,5.0,0,287.0,6.0,37,,,
smithda05,1994,1,TEX,AL,1,2,13,0,0,0,0,44,18,7,2,12,9,0.0,4.0,0.0,2.0,0.0,0,76.0,2.0,11,,,
taylobr01,1978,1,DET,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0,,,
jonesgo01,1957,1,NY1,NL,0,1,10,0,0,0,0,35,16,8,1,3,5,0.0,6.0,1.0,2.0,1.0,0,57.0,3.0,9,,,
pressto01,1941,1,CHN,NL,5,3,29,1,0,0,1,210,69,24,2,23,27,0.0,3.0,,0.0,4.0,0,301.0,11.0,26,,,
coaklan01,1905,1,PHA,AL,18,8,35,31,21,3,0,765,227,52,2,73,145,0.0,1.0,,3.0,6.0,2,0.0,3.0,93,,,
finlech01,2002,1,CLE,AL,4,11,18,18,1,0,0,316,114,52,6,48,91,,4.0,3.0,1.0,0.0,0,458.0,0.0,56,,,
hoppele01,1898,1,BRO,NL,0,2,2,2,2,0,0,33,14,6,0,5,5,0.0,4.0,,1.0,0.0,0,54.0,0.0,11,,,
neaglde01,1992,1,PIT,NL,4,6,55,6,0,0,2,259,81,43,9,43,77,0.0,4.0,8.0,3.0,2.0,2,380.0,8.0,46,,,
macrasc01,2001,1,CIN,NL,0,1,24,0,0,0,0,94,33,14,0,8,18,,4.0,0.0,1.0,2.0,0,136.0,7.0,15,,,
carmora01,1999,1,SEA,AL,1,0,9,0,0,0,0,34,18,10,3,9,0,0.0,7.0,1.0,0.0,0.0,0,57.0,3.0,11,,,
maricju01,1973,1,SFN,NL,11,15,34,32,9,2,0,622,231,88,22,37,87,0.0,3.0,7.0,2.0,1.0,3,888.0,1.0,104,,,
barbest02,1970,1,MIN,AL,0,0,18,0,0,0,2,82,26,14,1,18,14,0.0,4.0,2.0,4.0,2.0,0,125.0,10.0,14,,,
laniema01,1940,1,SLN,NL,9,6,35,11,4,2,3,315,113,39,1,38,49,0.0,3.0,,4.0,1.0,0,458.0,14.0,50,,,
whiteha01,1953,1,SLA,AL,0,0,10,0,0,0,0,31,8,3,1,3,2,0.0,2.0,,0.0,1.0,0,45.0,3.0,3,,,
atkinal01,1884,2,CHU,UA,6,10,16,16,16,1,0,420,127,43,1,21,104,,2.0,,0.0,,0,,0.0,52,,,
mcdowro01,1985,1,NYN,NL,6,5,62,2,0,0,17,382,108,40,9,37,70,0.0,2.0,8.0,6.0,1.0,2,516.0,36.0,43,,,
burgmto01,1978,1,BOS,AL,2,1,35,1,0,0,4,184,74,30,7,23,24,0.0,4.0,1.0,0.0,3.0,0,276.0,13.0,33,,,
caudibi01,1980,1,CHN,NL,4,6,72,2,0,0,1,383,100,31,10,59,112,0.0,2.0,12.0,2.0,1.0,4,528.0,27.0,37,,,
mahayro01,2003,1,TEX,AL,3,3,35,0,0,0,0,136,33,16,3,20,38,0.0,3.0,7.0,4.0,0.0,0,189.0,5.0,19,,,
fifieja01,1898,1,PHI,NL,11,9,21,21,18,2,0,514,170,63,2,60,31,0.0,3.0,,7.0,18.0,0,0.0,0.0,91,,,
mecirji01,2005,1,FLO,NL,1,4,52,0,0,0,0,130,39,15,2,17,34,,3.0,2.0,0.0,5.0,0,184.0,13.0,17,,,
deleojo01,1985,1,PIT,NL,2,19,31,25,1,0,3,488,138,85,15,89,149,0.0,4.0,3.0,7.0,3.0,1,700.0,5.0,93,,,
blasiwa01,1972,1,HOU,NL,0,0,10,0,0,0,0,25,4,8,1,8,9,0.0,8.0,0.0,1.0,2.0,0,40.0,3.0,9,,,
ridzist01,1964,1,WS2,AL,5,5,49,3,0,0,2,336,96,36,10,31,60,0.0,2.0,6.0,4.0,7.0,0,458.0,17.0,46,,,
mikkepe01,1967,2,CHN,NL,0,0,7,0,0,0,0,21,9,5,1,5,0,0.0,6.0,0.0,3.0,1.0,0,36.0,3.0,6,,,
doschja01,1903,2,BRO,NL,0,0,3,0,0,0,0,21,8,6,1,9,4,0.0,7.0,,0.0,1.0,0,37.0,2.0,8,,,
odellbi01,1963,1,SFN,NL,14,10,36,33,10,3,1,667,218,78,14,70,116,0.0,3.0,12.0,6.0,7.0,0,951.0,1.0,90,,,
gossari01,1978,1,NYA,AL,10,11,63,0,0,0,27,403,87,30,9,59,122,0.0,2.0,8.0,5.0,2.0,0,543.0,55.0,41,,,
borbope01,1970,1,CIN,NL,0,2,12,1,0,0,0,52,21,13,2,6,6,0.0,6.0,1.0,0.0,3.0,1,79.0,2.0,15,,,
johnsjo09,2008,1,FLO,NL,7,1,14,14,1,0,0,262,91,35,7,27,77,,3.0,1.0,4.0,1.0,0,365.0,0.0,36,,,
weilabo01,1929,1,CHA,AL,2,4,15,9,1,0,1,186,62,40,3,43,25,0.0,5.0,,3.0,3.0,1,284.0,2.0,42,,,
suzukma01,2002,1,KCA,AL,0,2,7,1,0,0,0,63,24,21,2,17,15,,9.0,2.0,6.0,0.0,1,100.0,1.0,21,,,
fieldna01,2007,1,FLO,NL,0,0,1,0,0,0,0,3,3,3,0,1,2,,27.0,0.0,0.0,0.0,0,7.0,1.0,3,,,
boydoi01,1983,1,BOS,AL,4,8,15,13,5,0,0,296,103,36,9,23,43,0.0,3.0,0.0,3.0,1.0,1,413.0,2.0,46,,,
elliocl01,1905,1,NY1,NL,0,1,10,2,2,0,6,114,41,17,3,12,20,0.0,4.0,,1.0,1.0,0,165.0,8.0,20,,,
facero01,1967,1,PIT,NL,7,5,61,0,0,0,17,223,62,20,5,22,41,0.0,2.0,11.0,2.0,0.0,0,298.0,45.0,23,,,
jacksal01,1964,1,NYN,NL,11,16,40,31,11,3,1,640,229,101,18,60,112,0.0,4.0,3.0,4.0,4.0,0,916.0,2.0,115,,,
farmeed01,1978,1,ML4,AL,1,0,3,0,0,0,1,33,7,1,1,4,6,0.0,0.0,0.0,0.0,0.0,0,45.0,2.0,1,,,
myersel01,1917,1,PHA,AL,9,16,38,23,13,2,3,605,221,99,2,79,88,0.0,4.0,,10.0,5.0,0,895.0,12.0,122,,,
washbra01,1967,1,SLN,NL,10,7,27,27,3,1,0,559,190,73,14,42,98,0.0,3.0,7.0,2.0,4.0,0,777.0,0.0,78,,,
jonesba01,1991,1,MON,NL,4,9,77,0,0,0,13,266,76,33,8,33,46,0.0,3.0,8.0,1.0,1.0,1,353.0,46.0,35,,,
navarja01,2000,1,MIL,NL,0,5,5,5,0,0,0,56,34,26,6,18,7,0.0,12.0,3.0,1.0,0.0,0,105.0,0.0,31,,,
wagnech01,1946,1,BOS,AL,1,0,8,4,0,0,0,92,32,20,6,19,14,0.0,5.0,,0.0,0.0,0,137.0,1.0,21,,,
ruckeda01,1986,1,PHI,NL,0,2,19,0,0,0,0,75,34,16,4,14,14,0.0,5.0,3.0,2.0,0.0,0,119.0,5.0,19,,,
salvoma01,1939,1,NY1,NL,4,10,32,18,4,0,1,408,150,70,11,75,69,0.0,4.0,,3.0,5.0,0,626.0,7.0,84,,,
rozekdi01,1950,1,CLE,AL,0,0,12,2,0,0,0,76,28,14,3,19,14,0.0,4.0,,1.0,0.0,0,119.0,5.0,15,,,
mcculla01,1990,1,NYA,AL,1,0,11,0,0,0,0,45,14,6,2,6,11,0.0,3.0,2.0,3.0,0.0,0,65.0,7.0,8,,,
borbope01,1979,1,CIN,NL,2,2,30,0,0,0,2,134,48,17,2,8,23,0.0,3.0,4.0,0.0,0.0,0,188.0,18.0,17,,,
tessmja01,1998,1,NYA,AL,1,0,7,0,0,0,0,26,4,3,1,4,6,,3.0,0.0,1.0,0.0,0,33.0,3.0,3,,,
pattima01,1971,1,ML4,AL,14,14,36,36,9,5,0,794,225,92,29,73,169,0.0,3.0,11.0,1.0,4.0,0,1057.0,0.0,100,,,
smithmi06,2002,1,TOR,AL,0,3,14,6,0,0,0,106,43,26,3,20,16,,6.0,0.0,2.0,7.0,0,174.0,3.0,28,,,
posedbi01,1940,1,BSN,NL,12,17,35,32,18,0,1,699,263,107,16,81,86,0.0,4.0,,3.0,1.0,0,1008.0,2.0,118,,,
lohseky01,2010,1,SLN,NL,4,8,18,18,0,0,0,276,129,67,9,35,54,,6.0,2.0,1.0,3.0,0,431.0,0.0,75,,,
meadole01,1915,1,SLN,NL,13,11,39,26,14,1,0,732,232,81,5,88,104,0.0,2.0,,7.0,5.0,0,1017.0,10.0,112,,,
jonessa01,1920,1,BOS,AL,13,16,37,33,21,3,0,822,302,120,9,79,86,0.0,3.0,,6.0,4.0,2,1149.0,4.0,143,,,
martiti01,1978,1,BAL,AL,3,3,42,0,0,0,5,207,77,37,4,40,57,0.0,4.0,2.0,6.0,1.0,1,318.0,16.0,41,,,
loiseri01,1999,1,PIT,NL,3,2,13,0,0,0,0,46,16,9,2,9,14,0.0,5.0,2.0,1.0,2.0,0,69.0,6.0,9,,,
evansba02,1998,1,KCA,AL,0,0,8,0,0,0,0,27,7,2,1,0,7,,2.0,0.0,0.0,0.0,0,34.0,3.0,3,,,
aasedo01,1978,1,CAL,AL,11,8,29,29,6,1,0,536,185,80,14,80,93,0.0,4.0,4.0,3.0,2.0,0,773.0,0.0,88,,,
conwaje01,1920,1,WS1,AL,0,0,1,0,0,0,0,6,1,0,0,1,0,0.0,0.0,,0.0,0.0,0,7.0,1.0,0,,,
darnebo01,1954,1,BRO,NL,0,0,6,1,0,0,0,43,15,5,2,7,5,0.0,3.0,,0.0,0.0,0,62.0,1.0,7,,,
wittbo01,2000,1,CLE,AL,0,1,7,2,0,0,0,46,28,13,4,6,6,0.0,7.0,1.0,2.0,0.0,0,77.0,2.0,13,,,
nelsoge01,1987,1,OAK,AL,6,5,54,6,0,0,3,371,120,54,12,35,94,0.0,3.0,0.0,7.0,5.0,0,530.0,15.0,58,,,
miranan01,1995,1,ML4,AL,4,5,30,10,0,0,1,222,83,43,8,49,45,0.0,5.0,2.0,5.0,0.0,1,339.0,5.0,47,,,
calica01,2005,1,SLN,NL,0,0,6,0,0,0,0,18,10,7,3,6,5,,10.0,1.0,1.0,0.0,0,33.0,3.0,8,,,
blackbu02,1989,1,CLE,AL,12,11,33,32,6,3,0,667,213,83,14,52,88,0.0,3.0,0.0,13.0,1.0,5,912.0,0.0,95,,,
poholto01,1954,1,SLN,NL,5,7,25,13,4,0,0,318,101,36,11,20,55,0.0,3.0,,0.0,4.0,1,434.0,9.0,43,,,
castrbi01,1981,1,NYA,AL,1,1,11,0,0,0,0,57,26,8,2,5,4,0.0,3.0,1.0,0.0,0.0,0,86.0,6.0,13,,,
duboser01,2002,1,BAL,AL,0,0,4,0,0,0,0,18,7,2,1,1,4,,3.0,0.0,0.0,1.0,0,25.0,2.0,2,,,
jacobel01,1918,1,PIT,NL,0,1,8,4,0,0,0,70,31,15,0,14,2,0.0,5.0,,0.0,0.0,0,111.0,1.0,18,,,
haranaa01,2006,1,CIN,NL,16,11,36,35,6,2,0,703,242,98,28,56,216,,3.0,8.0,6.0,8.0,1,993.0,0.0,109,,,
clemema01,2005,1,BOS,AL,13,6,32,32,1,0,0,573,192,97,18,68,146,,4.0,1.0,13.0,16.0,0,830.0,0.0,102,,,
johnsea01,1940,1,BOS,AL,6,2,17,10,2,0,0,211,69,32,0,39,26,0.0,4.0,,3.0,2.0,0,309.0,2.0,33,,,
tiefebo01,1964,1,ML1,NL,4,6,46,0,0,0,13,219,61,26,6,15,48,0.0,3.0,2.0,3.0,3.0,0,296.0,37.0,33,,,
colliri01,1921,1,NYA,AL,11,5,28,16,7,2,0,412,158,83,6,78,64,0.0,5.0,,6.0,10.0,0,641.0,4.0,103,,,
odeapa01,1944,1,CLE,AL,0,0,3,0,0,0,0,13,5,1,0,6,0,0.0,2.0,,0.0,0.0,1,22.0,2.0,1,,,
sallesl01,1915,1,SLN,NL,13,17,46,33,17,2,3,826,245,87,6,57,91,0.0,2.0,,0.0,3.0,0,1128.0,13.0,121,,,
corbejo01,1904,1,SLN,NL,5,8,14,14,12,0,0,326,110,53,2,51,68,0.0,4.0,,3.0,8.0,0,517.0,0.0,75,,,
kileda01,2000,1,SLN,NL,20,9,34,34,5,1,0,697,215,101,33,58,192,0.0,3.0,1.0,8.0,13.0,1,960.0,0.0,109,,,
persoro01,2001,1,PHI,NL,15,7,33,33,3,1,0,625,179,97,34,80,183,,4.0,3.0,10.0,8.0,1,867.0,0.0,103,,,
ridgwja01,1914,1,BLF,FL,0,1,4,1,0,0,0,27,20,11,1,3,2,9.0,11.0,,0.0,0.0,0,0.0,1.0,11,,,
sweenbi01,1882,1,PH4,AA,9,10,20,20,18,0,0,510,178,55,4,42,48,,2.0,,0.0,,0,0.0,0.0,119,,,
benneer01,1996,1,MIN,AL,2,0,24,0,0,0,1,82,33,24,7,16,13,0.0,7.0,1.0,1.0,2.0,0,130.0,10.0,24,,,
mossido01,1961,1,DET,AL,15,7,35,34,12,1,1,721,237,79,29,47,137,0.0,2.0,3.0,1.0,0.0,2,981.0,1.0,97,,,
humphbe01,1911,1,PHI,NL,3,1,11,5,2,0,1,123,56,19,1,10,13,0.0,4.0,,0.0,6.0,0,181.0,6.0,25,,,
striccu01,1888,1,CL3,AA,1,0,2,0,0,0,0,36,16,6,0,2,5,,4.0,,0.0,0.0,0,0.0,2.0,6,,,
giustda01,1968,1,HOU,NL,11,14,37,34,12,2,1,753,226,89,15,67,186,0.0,3.0,7.0,11.0,4.0,2,1031.0,1.0,95,,,
scharbi01,1912,1,BRO,NL,0,1,7,0,0,0,1,62,25,10,1,6,7,0.0,4.0,,0.0,2.0,0,91.0,6.0,13,,,
bernhbi01,1899,1,PHI,NL,6,6,21,12,10,1,0,397,120,39,3,36,23,0.0,2.0,,7.0,6.0,2,0.0,9.0,66,,,
renkost01,1977,2,CHA,AL,5,0,8,8,0,0,0,160,55,21,3,17,36,0.0,3.0,0.0,0.0,1.0,0,223.0,0.0,23,,,
creekdo01,2002,2,SEA,AL,1,1,23,0,0,0,0,55,18,10,2,14,19,,4.0,1.0,2.0,4.0,0,90.0,11.0,10,,,
johnsto02,1976,1,MIN,AL,3,1,18,1,0,0,0,145,44,14,2,8,37,0.0,2.0,1.0,2.0,0.0,0,191.0,5.0,14,,,
drysddo01,1968,1,LAN,NL,14,12,31,31,12,8,0,717,201,57,11,56,155,0.0,2.0,10.0,4.0,12.0,0,954.0,0.0,68,,,
hendrma01,2009,1,BAL,AL,6,5,53,11,0,0,1,315,116,51,16,33,61,,4.0,4.0,2.0,2.0,1,457.0,12.0,59,,,
meredcl01,2008,1,SDN,NL,0,3,73,0,0,0,0,211,79,32,6,24,49,,4.0,3.0,2.0,1.0,0,302.0,19.0,34,,,
brennto01,1984,1,CHA,AL,0,1,4,1,0,0,0,20,8,3,1,3,3,0.0,4.0,0.0,0.0,0.0,0,30.0,1.0,5,,,
jonesje01,1980,1,OAK,AL,1,3,35,0,0,0,5,133,32,14,2,26,34,0.0,2.0,2.0,3.0,1.0,0,192.0,13.0,21,,,
wightbi01,1950,1,CHA,AL,10,16,30,28,13,3,0,618,213,82,10,79,62,0.0,3.0,,3.0,0.0,0,885.0,2.0,89,,,
steinra01,1923,1,PIT,NL,2,0,15,2,1,0,0,165,58,29,3,18,23,0.0,4.0,,0.0,2.0,0,233.0,6.0,30,,,
skopejo01,1901,1,CHA,AL,6,3,9,9,6,0,0,205,62,24,1,45,24,0.0,3.0,,8.0,8.0,0,0.0,0.0,39,,,
bielemi01,1996,1,ATL,NL,4,3,40,5,0,0,2,226,63,22,8,33,71,0.0,2.0,6.0,2.0,0.0,0,317.0,8.0,24,,,
zettlge01,1875,2,PH2,NA,12,8,21,21,20,1,0,541,208,48,0,10,10,,2.0,,,,0,,,121,,,
blaziro01,1996,1,PHI,NL,3,1,27,0,0,0,0,115,49,25,6,10,25,0.0,5.0,3.0,3.0,0.0,0,173.0,9.0,30,,,
kaufmto01,1925,1,CHN,NL,13,13,31,23,14,2,2,588,221,98,9,77,49,0.0,4.0,,0.0,7.0,0,856.0,6.0,107,,,
mossra01,1930,1,BRO,NL,9,6,36,11,5,0,1,355,127,67,13,55,30,0.0,5.0,,1.0,4.0,0,538.0,10.0,78,,,
hootobu01,1982,1,LAN,NL,4,7,21,21,2,2,0,362,130,54,5,33,51,0.0,4.0,2.0,4.0,2.0,0,514.0,0.0,57,,,
niekrph01,1982,1,ATL,NL,17,4,35,35,4,2,0,703,225,94,23,73,144,0.0,3.0,1.0,4.0,3.0,1,969.0,0.0,106,,,
clancji01,1986,1,TOR,AL,14,14,34,34,6,3,0,658,202,96,24,63,126,0.0,3.0,0.0,4.0,4.0,0,913.0,0.0,100,,,
drottdi01,1961,1,CHN,NL,1,4,35,8,0,0,0,294,75,46,13,51,48,0.0,4.0,0.0,7.0,1.0,1,414.0,12.0,54,,,
palldo01,1994,2,CHN,NL,0,0,2,0,0,0,0,12,8,2,1,1,2,0.0,4.0,0.0,0.0,0.0,0,19.0,0.0,2,,,
pfeffje01,1917,1,BRO,NL,11,15,30,30,24,3,0,798,225,66,4,66,115,0.0,2.0,,4.0,16.0,0,1081.0,0.0,84,,,
geyerru01,1913,1,SLN,NL,1,5,30,4,2,0,1,236,83,46,6,38,21,0.0,5.0,,3.0,2.0,0,349.0,20.0,57,,,
slagljo01,1891,1,CN3,AA,0,0,1,0,0,0,1,4,3,0,0,1,1,,0.0,,0.0,0.0,0,0.0,1.0,0,,,
morrijo04,1926,1,PIT,NL,6,8,26,13,6,2,2,367,119,46,2,44,39,0.0,3.0,,1.0,2.0,0,513.0,6.0,52,,,
quinnja01,1922,1,BOS,AL,13,16,40,32,16,4,0,768,263,99,9,59,67,0.0,3.0,,3.0,3.0,1,1093.0,6.0,119,,,
osterfr01,1947,1,PIT,NL,12,10,26,24,12,3,0,549,181,78,18,68,66,0.0,3.0,,5.0,1.0,0,789.0,0.0,94,,,
weirro01,1938,1,BSN,NL,1,0,5,0,0,0,0,40,14,10,4,6,3,0.0,6.0,,0.0,0.0,0,59.0,0.0,10,,,
