schoolid,schoolname,schoolcity,schoolstate,schoolnick
maryhrdbay,Университет Мэри Хардин-Бейлор,Белтон,ТХ,Крестоносцы
ekentucky,Восточный университет Кентукки,Ричмонд,Ки,Колонели
charlsouth,Чарлстонский университет Южного штата,Чарлстон,SC,Банкиры
bakerks,Университет Бэйкера,Город Baldwin,КС,Дикие кошки
nwestern,Северо-Западный университет,Эванстон,ЕЛ,Дикие кошки
maryland,Университет Мэриленда,Колледж-Парк,МД,Терратины
freedhrdmn,Университет Freed-Hardeman,Хендерсон,ТН,Львы
econnst,Восточный государственный университет Коннектикута,Виллимантик,СЧ,Воины
sarkansas,Университет Южного Арканзаса,Магнолия,АР,Мулериды
providence,Провиденсский колледж,Проживение,Ри,Фрейры
denisonoh,Университет Денисона,Гранвилл,О,Большой Красный
flagler,Флаглерский колледж,Сент-Огастин,ФЛ,Святые
umassdartm,Университет Массачусетса в Дартмуте,Северный Данбар,МА,Корсары
delawarest,デルاوエア州立大学,Дувр,ДЕ,Пчелиные рояли
hardinsimm,Университет Хардина-Симмонса,Абилин,ТХ,Ковбои
olivetmi,Колледж Оливет,Оливет,МИ,Кометы
vatech,Вирджинский политехнический институт и государственный университет,Блэксвилл,ВА,Хокиес
butler,Университет Батлера,Индианаполис,В,Бульдоги
weberst,Университет Вебера,Огген,УТ,Дикие кошки
dallasbapt,Университет Далласа Баптистский,Даллас,ТХ,Патриоты
forthays,Государственный университет Форт-Хейс,Хейс,КС,Тигры
calpolypom,Калифорнийский политехнический университет в Помбоне,Помона,Калифорния,Бонансы
ptlomanaz,Университет Назараен Пойнт-Лома,Сан-Диего,Калифорния,Морские львы
uofsouth,Университет Юга,Соуани,ТН,Тигры
lenoirrhyn,Колледж Ленор-Райн,Хикори,Н/Д,Медведи
hartwickny,Колледж Хартвик,Онеонта,Нय,Соколы
carthagewi,Картахзинский колледж,Кеноша,ВИ,Редмен
ballst,Университет Бalla штата,Мунси,В,Кардиналы
oregon,Университет Орегона,Евгений,О'Р,Утиные
bartonnc,Колледж Бартона,Уилсон,Н/Д,Бульдоги
bloomsburg,Блумсбургский университет Пенсильвании,Блумбург,ПА,Хаски
beloitwi,Белоитский колледж,Белоит,ВИ,Банкиры
wrightst,Вэйлский государственный университет,Дейтона,О,Ниндзя
lee,Университет Ли,Кливленд,ТН,Пламя
alcornst,Университет штата Алкорн,Лормана,МС,Храбрые
ecarolina,Восточно-Каролинский университет,Гринвилл,Н/Д,Пираты
wabashin,Вабашский колледж,Крафтсвилль,В,Маленькие гиганты
lincolnmo,Университет Линкольна Миссури,Джеймc-кi,Мо,Сине-тигровые
brdgwatrva,Бриджвотер Колледж,Бриджвотер,ВА,Орлы
warnerpac,Варнер Тихоокеанский колледж,Портленд,О'Р,Рыцари
muhlenberg,Колледж Мёлленберг,Алланта,ПА,Мулы
elizbthtwn,Колледж Элизабеттаун,Элизабеттаун,ПА,Блю Джейс
tusculum,Тускулский колледж,Гринвилл,ТН,Пионеры
bostonuniv,Бостонский университет,Бостон,МА,Терьеры
estroud,Университет Восточной Стройбургской области Пенсильвании,Восточный Страдсбург,ПА,Воины
sanfran,Университет Сан-Франциско,Сан-Франциско,Калифорния,Дон
nwokstate,Северо-западный университет штата Оклахома,Альва,Хорошо. Начнем перевод.,Рэнджеры
valdostast,Валья-Дэ-Гро Вью Стейт Университет,Валдоста,ГА,Блузки
ohio,Университет Огайо,Афины,О,Бобкаты
adrianmi,Адриан Колледж,Адриан,МИ,Бульдоги
michigan,Университет Мичигана,Анн-Арбор,МИ,Вольверины
clarion,Клярунский университет в Пенсильвании,Кларион,ПА,Золотые орлы
umass,Университет Массачусетса в Амхерсте,Амхерст,МА,Минутмены
fairfield,Университет Фейрфакс,Фэрфилд,СЧ,Олень
middlbryvt,Средний колледж,Миддлбери,ВТ,Пантеры
hawaii,Университет Гавайи в Маноа,Хонолулу,Здравствуйте!,彩虹
susquehnna,Университет Сусквана,Селинсгроув,ПА,Крестоносцы
mansfield,Университет Мэнсфилда Пенсильвании,Мэнсфилд,ПА,Горные альпинисты
niagara,Ниагарский университет,Льюисон,Нय,Фиолетовые орлы
floridaam,Флоридский университет сельского хозяйства и механизации,Таллахасси,ФЛ,Раттлеры
olddom,Университет Олд Доминион,Норфолк,ВА,Монархи
thielpa,Колледж Тийл,Гринвилл,ПА,Томкаты
narizona,Северо-Аризонский университет,Флагстафф,АЗ,Лесорубы
rosehulman,Институт Роза-Хулмана,Тере-Хут,В,Инженеры
temple,Темплский университет,Филадельфия,ПА,Сыры
jacksonvil,Джексонвиллский университет,Джексонвилл,ФЛ,Дельфины
wileytx,Уилыйский колледж,Маршалл,ТХ,
pittsburgh,Университет Питтсбурга,Питтсбург,ПА,Пантеры
virginiast,Вашингтонский государственный университет,Санкт-Петербург,ВА,Троянские кони
friendsks,Университет Фриндс,Вичита,КС,Соколы
catawba,Колледж Катауба,Салисбери,Н/Д,Индийцы
michiganst,Мичиганский государственный университет,Восточный Λάνсинг,МИ,Спартаны
santaclara,Университет Санта-Клары,Сан-Клара,Калифорния,Бонансы
pompitzer,Колледж Пома,Кларомонт,Калифорния,Саженци
winthrop,Университет Уинтхора,Рок-Хилл,SC,Орлы
rollins,Колледж Роллза,Зимний парк,ФЛ,Тарс
wvstate,Вест-Вирджинийский государственный колледж,Институт,Западная Вирджиния,Желтые жакеты
georgetown,Джорджтаунский университет,Вашингтон,ДК,Хоя
stthomasmn,Университет Святого Томаса,Сент-Пол,MN - МН,Томмины
randmacon,Колледж Рэндольф-Макон,Ашленд,ВА,Желтые жакеты
westmontca,Вестмонтский колледж,Сан-Барбара,Калифорния,Воины
franklinin,Франклинский колледж,Франклин,В,Гризли
hopemi,Хоп-колледж,Голландия,МИ,Летящие голландцы
illinoisst,Иллинойский государственный университет,Да,ЕЛ,Красно-птичьи
yale,Ялонский университет,Нью-Хейвен,СЧ,Бульдоги
clemson,Университет Клемсона,Клемсон,SC,Тигры
mosouthern,"Миссури Южный государственный университет, Joplin",Джоплин,Мо,Львы
uncashe,Университет Северной Каролины в Ашвилле,Ашвилл,Н/Д,Бульдоги
unlv,"Университет Невады, Лас-Вегас",Las-Вегас,НВ,Восставшие
ursinus,Урсинус Колледж,Колледжвилл,ПА,Медведи
laverneca,Университет Ла-Верне,Лейверн,Калифорния,Леопарды
chicost,Калифорнийский университет в Чико,Чико,Калифорния,Дикие кошки
sdakotast,Южный Дакота Государственный Университет,Брукингс,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите направление перевода (с английского на русский).",jackrabbit
dayton,Университет Дейтона,Дейтона,О,Флайеры
stfranpa,Университет Святого Франциска,Лорето,ПА,Красный Флеш
murrayst,Мюррейский государственный университет,Мюррей,Ки,Кавалерии
widenerpa,Университет Вайднера,Честер,ПА,Пионеры
vandy,Вандербильтский университет,Нашвилл,ТН,Коммодоры
tamucomm,Техасский университет A&M в Коммерсе,Коммерция,ТХ,Львы
carsnewm,Колледж Карсон-Ньюман,Джеймc-кi,ТН,Орлы
bradley,Брадли Университет,Пеориа,ЕЛ,Храбрые
stmarysca,Святой Марии Колледж в Калифорнии,Морага,Калифорния,Гэловы
marquette,Маркетский университет,Милуоки,ВИ,Золотые орлы
mobileal,Университет Мобила,Мобильный,АЛ,Рамсы
wlibertyst,Государственный колледж Уэст-Либерти,Западная Либерта,Западная Вирджиния,Хиллтопперы
hamlinemn,Университет Хэмилтона,Сент-Пол,MN - МН,Пиперы
illinois,Университет Иллинойса в Урбане-Шампейне,Шампанское,ЕЛ,Борящиеся Иллинойсы
toledo,Университет Толедо,Толедо,О,Ракеты
idaho,Университет Идахо,Москва,"Пожалуйста, предоставьте текст для перевода.",Вандалы
wiscmilw,Университет Висконсина — Милуоки,Милуоки,ВИ,Пантеры
arkansaslr,Университет Арканзаса в Литл-Роке,Малая Рок,АР,Троянские кони
tntech,Теннеси-технологический университет,Кукловилль,ТН,Золотые орлы
swesterntx,Университет Южного Запада,Джорджтаун,ТХ,Пираты
maine,Университет штата Мэн,Ороно,Я,Чёрные медведи
loyolachi,Лойола-Университет в Чикаго,Чикаго,ЕЛ,Рамблеры
wheaton,Вэтонский колледж,Вэтон,ЕЛ,Гром
montana,Университет Монтаны в Миссоуле,Миссоула,МТ,Гризли
syracuse,Университет Сиракуз,Сиракузы,Нय,Орангемен
sonomast,Сономский государственный университет,Рохнет Парк,Калифорния,Сирены
willinois,Западный Иллинойс Университет,Макомб,ЕЛ,Кожаные шеи
arizona,Университет Аризоны,Тусон,АЗ,Дикие кошки
neastern,Норт-Восточный университет,Бостон,МА,Хаски
albanyst,Универсиитет штата Альбани,Альбани,ГА,Золотые рыси
hiramoh,Хирам Колледж,Хирам,О,Терьеры
georgefox,Университет Джорджа Фокса,Нейберг,О'Р,Брюинс
missvalley,Университет штата Миссисипи долины Миссисипи,Ита Бенна,МС,Дельта-Дьяволы
rider,Райдерский университет,Ларенсвилл,Н/Д,Бронки
kansasst,Канзасский государственный университет,Мане́хэн,КС,Дикие кошки
azusapac,Азуса-Пакинистский университет,Азуса,Калифорния,Пума
ncolorado,Университет Севера Колорадо,Грелли,КОНТРОЛЬНАЯ ВЕРИФИКАЦИЯ,Медведи
chicagost,Чикагский государственный университет,Чикаго,ЕЛ,Пума
wyoming,Университет Вайоминга,Ларамие,В,Ковбои
vanguardca,Университет Вангарда Южной Калифорнии,Коста-Меса,Калифорния,Львы
newesleyan,Университет Небраски в Линкольне,Линкольн,НЕ,Волки-пистачи
messiah,Колледж Мессия,Грентем,ПА,Соколы
ulamo,Университет Луизианы в Монро,Монро,Лос-Анджелес,Индийцы
mcdaniel,Колледж МакДэниелс,Вестминстер,МД,Зелёный террор
akron,Университет Акрона,Акрон,О,Зипы
gettysburg,Колледж Геттисбург,Геттисберг,ПА,•
okcity,Оклахома-Сити Университет,Оклахома-Сити,Хорошо. Начнем перевод.,Звёзды
canisius,Колледж Канисиса,Баффало,Нय,Гриффы
crdstritch,Университет Кардинал Стрич,Милуоки,ВИ,Волки
kutztown,Кузтаунский университет Пенсильвании,Кузтаун,ПА,Золотой Медведь
morrbrown,Моррис Браун Колледж,Атланта,ГА,Вольверины
mscollege,Миссисипи Колледж,Клинтон,МС,Чоктацы
seoklahoma,Университет штата Оклахома юго-востока,Дориан,Хорошо. Начнем перевод.,Бесчувственные дикари
whitmanwa,Витманский колледж,Волла Волла,WA,Миссионеры
trinityct,Тройственный колледж,Хартфорд,СЧ,Бантеры
millikin,Университет Милликин,Декейр,ЕЛ,«Большая синяя»
ncstate,Северный Кароли́на Ста́нфордский университе́т,Рали,Н/Д,«Вульфпэк»
charleston,Колледж Чарльстона,Чарлстон,SC,Пума
montreatnc,Колледж Монрет,Монтриет,Н/Д,Кавалеристы
ilwesleyan,Иллинойсский университет в Уэйколе,Блумингтон,ЕЛ,Титаники
sunybing,Государственный университет Нью-Йорка в Бингхеме,Бингемтон,Нय,Медвежьи коты
wlmcarey,Колледж Уильяма Кэри,Хаттиسبерг,МС,Крестоносцы
stjohns,Университет Св. Иоанна,Ямайка,Нय,Красный шторм
waynestne,Уэйн-Стейт-Колледж,Вэйн,НЕ,Дикие кошки
savstate,Штатный университет Саванны,Саванна,ГА,Тигры
norfolkst,Норфолкский государственный университет,Норфолк,ВА,Спартаны
tulsa,Тулсаский университет,Тульса,Хорошо. Начнем перевод.,Золотой Шторм
swarthmore,Сwarthmore College,Свартоун,ПА,Гранитовый прилив
wheatonma,Уэстонский колледж (Массачусетс),Вэтон,МА,Лионы
uscaiken,Университет Южной Каролины Эйкен,Айкен,SC,Пэйсерс
coastcar,Университет Прибрежных Урожайных Регионов,Конвей,SC,Хохотчики
washleeva,Вашингтонский и Лиский университет,Лексингтон,ВА,Генералы
ucirvine,"Университет Калифорнии, Ирвин",Ирвин,Калифорния,Лори́ки
cmichigan,Центральный университет Мичигана,Гора-Плесант,МИ,Чиппевасы
sulrossst,Государственный университет Суль Росса,Альпини́йский,ТХ,волки
setonhall,Университет Сэтона Хола,Южный Оранж,Н/Д,Пираты
springhill,Колледж Спринг Хилл,Мобильный,АЛ,Косяки
ithacany,Итакский колледж,Итака,Нय,Бомжеры
morehouse,Морхоус Колледж,Атланта,ГА,Мараун-Тигры
schreiner,Университет Шрайнера,Кэррівилл,ТХ,Горные альпинисты
newberry,Нобрный колледж,Ньюбери,SC,Индийцы
ewashington,Восточно-Вашингтонский университет,Чейни,WA,Орлы
newhaven,Университет Нью-Хейвена,Нью-Хейвен,СЧ,Заря
smiss,Университет Южного Миссисипи,Хаттиسبерг,МС,Золотые орлы
wiwhitewtr,Университет Висконсина — Уайтвотер,Белые воды,ВИ,Стригали
ramaponj,Рамапо Колледж Нью-Джерси,Махвау,Н/Д,Путьные лысые
emichigan,Восточный университет Мичигана,Ипсвич,МИ,Орлы
stbonny,Университет Сен-Бонифей,Сент-Бонифаций,Нय,Бонни
detroit,Университет Детройта Мерси,Детройт,МИ,Титаники
grossmont,Колледж Гроссмонт,Эл-Кахон,Калифорния,
uncwilm,Университет Северной Каролины в Уилминге,Уильямтонг,Н/Д,Сиэтл Сихокс
byu,Университет Бригам Янга,Пруво,УТ,Пума
morganst,Университет Моргана штата Мэриленд,Балтимор,МД,Медведи
masslowell,Университет Массачусетса в Лоэлле,Лоуелл,МА,Река Хокс
johnshpkns,Университет Джона Хопкинса,Балтимор,МД,Блю Джейс
olivetnaz,Университет Оливета Назaren,Бурбонский,ЕЛ,Тигры
oberlinoh,Оберинский колледж,Оберин,О,Яман
charlotte,Университет Северной Каролины в Шарлотте,Шарлотта,Н/Д,"""Сан-Франциско Форти Найнерс"""
rutgers,Рутгерский университет,Новый Брунсвик,Н/Д,Красные рыцари
longwoodva,Лонвудский университет,Фервилль,ВА,Ланцеры
wioshkosh,Университет Висконсина в Ошкоше,Ошкош,ВИ,Титаники
njcity,Университет города Нью-Джерси,Джейрси-Сити,Н/Д,Готические рыцари
mercer,Университет Мерцера,Макон,ГА,Медведи
pacificor,Тихоокеанский университет,Лесной Дол,О'Р,Боксеры
alabamast,Алабамский государственный университет,Монгомери,АЛ,Пчелиные рояли
creighton,Университет Крехта,Омаха,НЕ,Blueйи
loyolano,Лойолаский университет в Новом Орлеане,Новый Орлеан,Лос-Анджелес,«Вульфпэк»
sanfranst,Калифорнийский университет в Сан-Франциско,Сан-Франциско,Калифорния,Загеты
colocollege,Колорадский колледж,Колорадо-Спрингс,КОНТРОЛЬНАЯ ВЕРИФИКАЦИЯ,Тигры
grandview,Гранд-Вью Колледж,Дес-Мойнс,Я,Викинги
rice,Рисский университет,Хьюстон,ТХ,Сыры
kentuckyst,Кентуккийский государственный университет,Франкфорт,Ки,Торобреды
cshayward,Калифорнийский университет в Хейварде,Хейвард,Калифорния,Пионеры
sfcc,Южно-Флоридский общинный колледж,Афон-Парк,ФЛ,Пантеры
evansville,Университет Эвансавилля,Эвансвилл,В,Фиолетовые Асы
wake,Универси́тет Вэйк-Форест,Винстон-Сэмит,Н/Д,Дияконы Демоны
aquinasmi,Колледж Айаккуна,Гранд-Рапидс,МИ,Святые
gardwebb,Университет Гарнер-Вебба,Паровые источники,Н/Д,Бульдоги
salabama,Университет Южной Америки,Мобильный,АЛ,Ягуары
whitwrthwa,Колледж Уитворт,Спокан,WA,Пираты
clarksonny,Университет Кларксона,Потсдам,Нय,Рыцари
grinnellia,Колледж Гриннелл,Гриннелл,Я,Пионеры
sfaustin,Стивен Ф. Остин Статный Университет,Наугас-де-Кортес,ТХ,Лесорубы
lamar,Университет Ламара,Бомонт,ТХ,Кардиналы
ashland,Университет Ашленда,Ашленд,О,Орлы
bowdoinme,Боуден Колледж,Брумфилд,Я,Полярные медведи
calstnorth,"Калифорнийский университет штата Калифорния, Нортридж",Нортридж,Калифорния,Боеобзоры
uconn,Университет Коннектикута,Сторрс,СЧ,Хаски
youngst,Университет штата Янгстаун,Молодо́го-Таун,О,Пингвины
trinitytx,Триста-первый университет,Сан-Антонио,ТХ,Тигры
clevst,Университет штата Кливленд,Кливленд,О,Викинги
iawesleyan,Иоουэйкливерский колледж,Гора-Плесант,Я,Тигры
swtexas,Университет штата Техас на юго-западе,Сан-Маркос,ТХ,Бобкаты
genevapa,Жевенский колледж,Падая,ПА,Золотые торнадо
oklahoma,Университет Оклахомы,Норман,Хорошо. Начнем перевод.,Сёнеры
pbsc,Пальм-Бич-Стейт-Колледж,Озеро Ворт,ФЛ,Пантеры
california,Калифорнийский университет,Беркли,Калифорния,Золотой Медведь
hendrsonst,Университет Хендерсон штата Оклахома,Аркэделия,АР,Редды
presbytrn,Пресвитерианский колледж,Клинтон,SC,Сирени тросы
wisconsin,Университет Висконсина в Мадисоне,Мэдисон,ВИ,Косяки
iowa,Университет Иова,Иоа-Сити,Я,Ховайки
otterbein,Колледж Оттербейн,Вестервилл,О,Кардиналы
washst,Вашингтонский государственный университет,Пулман,WA,Пума
sacstate,Калифорнийский университет в Сакраменто,Сакраменто,Калифорния,Пчелиные рояли
ohwesleyan,Университет Уэйкенд-Оуэн,Делавэр,О,Борьба епископов
texas,Университет Техаса в Остине,Остин,ТХ,Лонгорны
norleans,Университет Нового Орлеана,Новый Орлеан,Лос-Анджелес,Пираты
tuskegee,Университет Тускалусы,Тускумга,АЛ,Золотые тигры
concrdiamn,Конкордийский университет,Святой Павел,MN - МН,Золотой Медведь
daviselkins,колледж Дэвиса и Элькинса,Элкинс,Западная Вирджиния,Сенаторы
samford,Университет Самфорд,Бирмингем,АЛ,Бульдоги
uncgreen,Университет Северной Каролины в Гринсборо,Гринсборо,Н/Д,Спартаны
lafayette,Колледж Лафайетт,Восточтон,ПА,Леопарды
nmstate,Нью-Мексико,Лас-Крусес,НМ,Аги
floridast,Флоридский государственный университет,Таллахасси,ФЛ,Семинолы
cconnst,Центральный университет Коннектикута,Новая Британия,СЧ,Синяя Дева
wkentucky,Западный университет Кентукки,Боулинг-Грин,Ки,Хиллтопперы
sanjosest,Сан-Джошский государственный университет,Сан-Хосе,Калифорния,Спартаны
stmarytx,Университет Святого Марии,Сан-Антонио,ТХ,Раттлеры
arkansaspb,Университет Арканзаса в Пайн-Блэффе,Пайн-Блфф,АР,Золотой Лион
ozarks,Университет Озарака,Кларксвилл,АР,Орлы
minnesota,Университет Миннесоты,Миннеаполис,MN - МН,Золотой годзороб
cincy,Университет Цинциннати,Цинциннати,О,Медвежьи коты
ouachitab,Уачитский баптистский университет,Аркэделия,АР,Тигры
baylor,Бэйлорский университет,Вако,ТХ,Медведи
nebellevue,Беллинвьюский университет,Белвью,НЕ,Брюинс
brklyncuny,"Бруклинский колледж, Городской университет Нью-Йорка",Бруклин,Нय,Мосты
lycomingpa,Колледж Ликoming,Уильямспорт,ПА,Воины
mowestern,Missouri Western State College,Святой Иосиф,Мо,Грифоны
hartford,Университет Хартфорда,Хартфорд,СЧ,Соколы
humboldtst,Гумбольдтский государственный университет,Арката,Калифорния,Лесорубы
navy,Цинциннатиский университет,Аннаполис,МД,Мидшипмены
birmsouth,Бирмингем-Саутерн Колледж,Бирмингем,АЛ,Пантеры
utep,Университет Техаса в Эль-Пасо,Эль-Пасо,ТХ,Минеры
lemoynowen,Колледж ЛеМойн-Оуэн,Мемфис,ТН,Волшебники
umbc,"Университет Мэриленда, Балтимора",Кэтонсвилл,МД,Ретриверы
charleswv,Университет Чарлстона,Чарлстон,Западная Вирджиния,Золотые орлы
montevallo,Монtevalloский университет,Монтовелло,АЛ,Соколы
richmond,Университет Ричмонда,Ричмонд,ВА,Птицы
wesleyanct,Університет Веслиана,Миддлтон,СЧ,Кардиналы
wvwesleyan,Западно-Виргинский университетский колледж,Букханнон,Западная Вирджиния,Бобкаты
bridgeport,Университет Бриджпорта,Бриджпорт,СЧ,Фиолетовые рыцари
utsa,Университет Техаса в Сан-Антонио,Сан-Антонио,ТХ,Путьные лысые
occidental,Западный колледж,Лос-Анджелес,Калифорния,Тигры
albany,"Университет Альбани, государственный университет Нью-Йорка",Альбани,Нय,Великая дана
txwesleyan,Техасский методистский университет,Форт-Уорт,ТХ,Рамсы
nevada,"Университет Невады, Рено",Рено,НВ,«Вульфпэк»
emporiast,Университет Эмори,Эмпория,КС,Пчелиные рояли
