lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
2953,coylebi01,,,,,,,,,,,,,,,Билл,Койл,,Уильям Клод,,,,,r,7/7/1893,7/8/1893,,coylebi01,coylebi01,coylb101,coylebi01,coylebi01
2956,crabbro01,,,1890.0,8.0,23.0,США,Я,Монтицелло,1940.0,3.0,30.0,США,МТ,Льюисвилл,Рой,Крабб,,Джеймс Рой,,160.0,71.0,r,r,8/10/1912,9/21/1912,,crabbro01,crabbro01,crabr101,crabbro01,crabbro01
2990,crawfpa01,,,1902.0,1.0,28.0,США,SC,Общество Хилл,1994.0,1.0,25.0,США,Н/Д,Морхед-Сити,Пэт,Кравфорд,,Клайффорд Рэнкин,,170.0,71.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,4/18/1929,9/27/1934,,crawfpa01,crawfpa01,crawp101,crawfpa01,crawfpa01
3003,creelke01,,,1959.0,2.0,4.0,США,ТХ,Даллас,,,,,,,Киет,Креель,,Стивен Кит,,180.0,74.0,r,r,5/25/1982,8/3/1987,Техас,creelke01,creelke01,creek001,creelke01,creelke01
3020,criscto01,,,1915.0,7.0,9.0,США,WA,Волла Волла,2001.0,7.0,10.0,США,Калифорния,Ла-Хойя,Тони,Крисола,,Энтони Пол,,180.0,71.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,4/15/1942,9/30/1944,,criscto01,criscto01,crist101,criscto01,criscto01
3026,cristle01,,,1926.0,12.0,10.0,США,МИ,Детройт,1977.0,8.0,24.0,США,МИ,Дирборн,Лео,Кристант,,Данте Лео,,195.0,73.0,r,r,4/21/1951,9/7/1955,,cristle01,cristle01,crisl101,cristle01,cristle01
3030,crockda01,,,1875.0,10.0,5.0,США,ВА,Роузберг,1961.0,2.0,23.0,США,ВА,Шарлотсвилл,Дэйви,Крокетт,,Даниэль Соломон,,175.0,73.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,7/11/1901,8/12/1901,,crockda01,crockda01,crocd101,crockda01,crockda01
3036,crometr01,,,1967.0,11.0,21.0,США,SC,Городское озеро,,,,,,,Трипп,Кромер,,Рой Бунян (III),,165.0,74.0,r,r,9/7/1993,5/27/2003,,crometr01,crometr01,cromt001,crometr01,crometr01
3048,crosbed01,,,1949.0,5.0,26.0,США,Калифорния,Лонг-Бич,,,,,,,Эд,Кросби,,Эдвард Картон,,175.0,74.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,7/12/1970,5/12/1976,,crosbed01,crosbed01,crose101,crosbed01,crosbed01
3053,crosscl01,,,1856.0,3.0,4.0,США,Мо,Сент-Луис,1931.0,6.0,23.0,США,WA,Сиэтл,Кларенс,Перекрёсток,ولد Clarence Crause,Кларенс,,178.0,67.0,,,5/5/1884,10/10/1887,,crosscl01,crosscl01,crosc101,crosscl01,crosscl01
3066,croucfr01,,,1914.0,7.0,23.0,США,ТХ,Сан-Антонио,1980.0,5.0,21.0,США,ТХ,Хьюстон,Франк,Кручер,,Франк Дональд,Дингль,165.0,71.0,r,r,4/18/1939,9/23/1942,,croucfr01,croucfr01,crouf101,croucfr01,croucfr01
3081,cruiswa01,,cruiswa01h,1890.0,5.0,6.0,США,АЛ,Чайлдербург,1975.0,1.0,9.0,США,АЛ,Силакага,Уолтон,Круиз,,Уолтон Эдвин,,175.0,72.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,4/14/1914,5/22/1924,,cruiswa01,cruiswa01,cruiw101,cruiswa01,cruiswa01
3113,cuetoma01,,,1892.0,2.0,8.0,Куба,,Гуанахая,1942.0,6.0,29.0,Куба,,Регла,Мануэль,Кюето,,Мануэль,Картофель,157.0,65.0,r,r,6/25/1914,6/25/1919,,cuetoma01,cuetoma01,cuetm101,cuetoma01,cuetoma01
3127,culpra01,,culpra01h,1941.0,8.0,6.0,США,ТХ,Эльгин,,,,,,,Рей,Кульп,,Рэямонд Леонард,,200.0,72.0,r,r,4/10/1963,9/3/1973,,culpra01,culpra01,culpr101,culpra01,culpra01
3132,cummijo01,,,1969.0,5.0,10.0,США,Калифорния,Торранс,,,,,,,Джон,Кимз,,Джон Расселл,,200.0,75.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4/10/1993,6/5/1997,,cummijo01,cummijo01,cummj001,cummijo01,cummijo01
3135,cunnawi01,,,1974.0,4.0,24.0,США,Нय,Сафферн,,,,,,,Вилл,Куннэн,,Виллиам Джозеф,,175.0,74.0,r,r,4/3/1997,5/7/2004,,cunnawi01,cunnawi01,cunnw001,cunnawi01,cunnawi01
3150,curricl01,,,1878.0,12.0,30.0,КАН,ОН,Уинзор,1941.0,7.0,15.0,США,ВИ,Маленький Чут,Кларенс,Курри,,Кларенс Франклин,,170.0,70.0,r,r,4/25/1902,9/21/1903,,curricl01,curricl01,currc101,curricl01,curricl01
3154,curryji01,,,1886.0,3.0,10.0,США,Н/Д,Кемден,1938.0,8.0,2.0,США,Н/Д,Гренлок,Джим,Курица,,Джеймс Л.,,160.0,71.0,r,r,10/2/1909,7/12/1918,,curryji01,curryji01,currj101,curryji01,curryji01
3165,curtija01,,,1937.0,1.0,11.0,США,Н/Д,Роудхисс,,,,,,,Джек,Куртис,,Джек Патрик,,175.0,70.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4/22/1961,5/1/1963,,curtija01,curtija01,curtj102,curtija01,curtija01
3175,cuthbne01,cuthbne01m,,1845.0,6.0,20.0,США,ПА,Филадельфия,1905.0,2.0,6.0,США,Мо,Сент-Луис,Нед,Кутберт,,Эдгар Эдвард,,140.0,66.0,r,r,5/20/1871,9/4/1884,,cuthbne01,cuthbne01,cuthn101,cuthbne01,cuthbne01
3182,dacqujo01,,,1951.0,12.0,24.0,США,Калифорния,Сан-Диего,,,,,,,Джон,Д'Аквисто,,Джон Фрэнсис,,205.0,74.0,r,r,9/2/1973,10/1/1982,,dacqjo01,d'acqjo01,dacqj101,dacqjo01,d'acqjo01
3186,dadepa01,,,1951.0,12.0,7.0,США,WA,Сиэтл,,,,,,,Павел,Дейд,,Лонни Пол,,185.0,73.0,r,r,9/12/1975,10/5/1980,,dadepa01,dadepa01,dadep101,dadepa01,dadepa01
3196,dailesa01,,,1904.0,3.0,31.0,США,ЕЛ,Оакфорд,1979.0,12.0,2.0,США,Мо,Колумбия,Сэм,Дэйли,,Сэмюэл Лоуренс,,168.0,71.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,7/4/1929,10/5/1929,,dailesa01,dailesa01,dails101,dailesa01,dailesa01
3202,dalcabr01,,,1942.0,6.0,15.0,США,ПА,Калифорния,,,,,,,Брюс,Дал-Кантон,,Джон Брюс,,205.0,74.0,r,r,9/3/1967,5/27/1977,,dalcabr01,dalcabr01,dalcb101,dalcabr01,dalcabr01
3207,daleybi01,,,1868.0,6.0,27.0,США,Нय,Пуγκитсвилл,1922.0,5.0,4.0,США,Нय,Пуγκитсвилл,Билл,Делей,,Уильям,,140.0,67.0,,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",7/17/1889,6/30/1891,,daleybi01,daleybi01,daleb101,daleybi01,daleybi01
3218,daltomi01,,,1963.0,3.0,27.0,США,Калифорния,Пало-Альто,,,,,,,Майк,Далтон,,Майкл Эдвард,,215.0,72.0,r,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5/31/1991,6/15/1991,Сан-Диего Стейт,daltomi01,daltomi01,daltm001,daltomi01,daltomi01
3219,dalybe01,,,1881.0,4.0,8.0,США,Н/Д,Баян,1952.0,9.0,3.0,США,Н/Д,Баян,Берт,Дали,,Альберт Джозеф,,170.0,69.0,r,r,8/7/1903,9/5/1903,,dalybe01,dalybe01,dalyb101,dalybe01,dalybe01
3222,dalysu01,,,1865.0,1.0,6.0,США,ВТ,Рутленд,1938.0,4.0,30.0,США,Нय,Альбани,Солнце,Дали,,Джеймс Дж.,,184.0,,,,9/30/1892,10/15/1892,,dalysu01,dalysu01,dalys101,dalysu01,dalysu01
3234,daniech02,,,1933.0,9.0,17.0,США,АР,Блфтон,,,,,,,Чак,Дэниел,,Чарльз Эдвард,,195.0,74.0,r,r,9/21/1957,9/21/1957,,daniech02,daniech02,danic102,daniech02,daniech02
3239,danieja02,,,1927.0,12.0,21.0,США,ПА,Честер,,,,,,,Джек,Дэниелс,,Гарольд Джек,Сур-Маш Джек,165.0,70.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4/18/1952,9/28/1952,,danieja02,danieja02,danij102,danieja02,danieja02
3244,dannebu01,,,1891.0,6.0,8.0,США,МА,Дедхэм,1949.0,9.0,19.0,США,МА,Дедхэм,Бук,Даннаер,,Генри Фредерик,,135.0,66.0,r,r,9/17/1915,9/24/1915,,dannebu01,dannebu01,dannb101,dannebu01,dannebu01
3254,darinro01,,,1888.0,11.0,15.0,США,В,Хейден,1974.0,5.0,23.0,США,В,Сайрмур,Ролла,Даринджер,,Ролла Харрисон,,155.0,70.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,9/19/1914,4/23/1915,,darinro01,darinro01,darir101,darinro01,darinro01
3261,darraja01,,,1866.0,7.0,17.0,США,ПА,Эбенсбург,1939.0,8.0,12.0,США,ПА,Рочестер,Джек,Даррагх,,Джеймс С.,,180.0,74.0,,,5/13/1891,5/13/1891,,darraja01,darraja01,darrj101,darraja01,darraja01
3264,darwida01,,darwida01h,1955.0,10.0,25.0,США,ТХ,Бонхэм,,,,,,,Дэнни,Дарвин,,Дэниел Уэйн,"Болтон Буллет, Доктор Смертель",185.0,75.0,r,r,9/8/1978,9/22/1998,Графство Грейсон,darwida01,darwida01,darwd001,darwida01,darwida01
3287,davenji01,davenji01m,,1933.0,8.0,17.0,США,АЛ,Силурия,,,,,,,Джим,Дэвенпорт,,Джеймс Хьюстон,,170.0,71.0,r,r,4/15/1958,6/23/1970,,davenji01,davenji01,davej101,davenji01,davenji01
3302,davieje01,,,1933.0,2.0,10.0,США,МИ,Детройт,,,,,,,Жери,Дэви,,Жерар Ли,,180.0,72.0,r,r,4/14/1959,6/9/1959,,davieje01,davieje01,davij105,davieje01,davieje01
3325,davisge03,,,1958.0,12.0,25.0,США,Н/Д,Трентон,,,,,,,Гери,Дэвис,,Жеральд Эдвард,,185.0,72.0,r,r,9/20/1983,10/6/1985,Ховард,davisge03,davisge03,davig002,davisge03,davisge03
3336,davisjo04,,,1963.0,1.0,5.0,США,ЕЛ,Чикаго,,,,,,,Джон,Дэвис,,Джон Кирк,,215.0,79.0,r,r,7/24/1987,8/15/1990,,davisjo04,davisjo04,davij003,davisjo04,davisjo04
3338,daviska01,,,1975.0,6.0,25.0,США,Западная Вирджиния,Рипли,,,,,,,Кейн,Дэвис,,,,194.0,75.0,r,r,6/12/2000,9/23/2007,,daviska01,daviska01,davik001,daviska01,daviska01
3340,davisla01,,,1976.0,9.0,1.0,США,ФЛ,Зимний Гавен,,,,,,,Ланс,Дэвис,,,,170.0,72.0,r,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",6/16/2001,10/7/2001,,davisla01,davisla01,davil001,davisla01,davisla01
3345,davisod01,,,1955.0,8.0,13.0,США,ТХ,Сан-Антонио,,,,,,,Оди,Дэвис,,Оди Эрнест,,178.0,73.0,r,r,9/3/1980,10/5/1980,Прарий-Вью А&М,davisod01,davisod01,davio101,davisod01,davisod01
3365,dawkitr01,,,1979.0,5.0,12.0,США,SC,Ньюбери,,,,,,,Травис,Дэвис,,,Гуки,180.0,73.0,r,r,9/3/1999,7/23/2003,,dawkitr01,dawkitr01,dawkt001,dawkitr01,dawkitr01
3375,dayetbr01,,,1957.0,1.0,22.0,США,СЧ,Новый Лондон,,,,,,,Брайан,Деньет,,Брайан Келли,,180.0,70.0,r,r,9/11/1983,10/3/1987,Сент-Лейо,dayetbr01,dayetbr01,dayeb001,dayetbr01,dayetbr01
3390,dealsn01,,,1879.0,1.0,21.0,США,ПА,Ланкастер,1944.0,5.0,9.0,США,ПА,Гаррисбург,Змея,Договор,,Джон Уэсли,,164.0,72.0,r,r,7/9/1906,10/7/1906,,dealsn01,dealsn01,deals101,dealsn01,dealsn01
3395,deanha01,,,1915.0,5.0,12.0,США,ГА,Рокмарт,1960.0,6.0,1.0,США,ГА,Рокмарт,Гарри,Дэ́н,,Джеймс Гарри,,185.0,76.0,r,r,4/16/1941,4/20/1941,,deanha01,deanha01,deanh102,deanha01,deanha01
3399,deaneha01,deaneha01m,,1846.0,5.0,6.0,США,Н/Д,Трентон,1925.0,5.0,31.0,США,В,Индианаполис,Гарри,Дээн,,Джон Генри,,150.0,67.0,,,7/12/1871,10/14/1874,,deaneha01,deaneha01,deanh101,deaneha01,deaneha01
3423,deegadu01,,,1874.0,11.0,16.0,США,Нय,Бруклин,1957.0,5.0,17.0,США,Нय,Бруклин,Думми,Деген,,Виллиам Джозеф,,,,,,8/3/1901,8/9/1901,,deegadu01,deegadu01,deegd101,deegadu01,deegadu01
3444,delgrbo01,,,1933.0,4.0,7.0,США,ПА,Питтсбург,,,,,,,Бобби,Дел Греко,,Роберт Джордж,,185.0,70.0,r,r,4/16/1952,5/8/1965,,delgrbo01,delgrbo01,delgb101,delgrbo01,delgrbo01
3447,delahed01,,delahed01h,1867.0,10.0,30.0,США,О,Кливленд,1903.0,7.0,2.0,КАН,ОН,Ниагарский водопад,Эд,Деланти,,Эдвард Джеймс,Большой Эд,170.0,73.0,r,r,5/22/1888,6/25/1903,,delahed01,delahed01,delae101,delahed01,delahed01
3452,delanbi02,,,1911.0,11.0,28.0,США,Н/Д,Гринсборо,1946.0,11.0,28.0,США,АЗ,Финикс,Билл,Деланси,,Вильям Пинкни,,185.0,71.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,9/11/1932,9/8/1940,,delanbi02,delanbi02,delab102,delanbi02,delanbi02
3459,delgapu01,,,1954.0,2.0,2.0,ПР,,Хатилло,,,,,,,Пучи,Делагадо,,Луис Фелипе (Роблес),,170.0,71.0,В,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",9/6/1977,10/2/1977,Пуэрто-Рико,delgapu01,delgapu01,delgp101,delgapu01,delgapu01
3467,delmabe01,,,1911.0,5.0,20.0,США,Калифорния,Сан-Франциско,1979.0,12.0,4.0,США,Калифорния,Х Хантингтон-Бич,Берт,Делмас,,Альберт Чарльз,,165.0,71.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,9/10/1933,10/1/1933,,delmabe01,delmabe01,delmb101,delmabe01,delmabe01
3482,demoldo01,,,1952.0,7.0,5.0,США,Нय,Глен-Ков,,,,,,,Да,Демола,,Дональд Джон,,185.0,74.0,r,r,4/13/1974,9/28/1975,,demoldo01,demoldo01,demod101,demoldo01,demoldo01
3496,dennyjo01,,dennyjo01h,1952.0,11.0,8.0,США,АЗ,Прес,,,,,,,Джон,Денні,,Джон Аллен,,185.0,75.0,r,r,9/12/1974,8/18/1986,Южный Иллинойс,dennyjo01,dennyjo01,dennj001,dennyjo01,dennyjo01
3510,derrimi01,,,1943.0,9.0,19.0,США,SC,Колумбия,,,,,,,Майк,Деррик,,Джеймс Майкл,,190.0,72.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,4/9/1970,6/24/1970,,derrimi01,derrimi01,derrm101,derrimi01,derrimi01
3517,deshide01,,,1969.0,1.0,15.0,США,ДЕ,Сеффорд,,,,,,,Делино,Деши́лдс,,Делино Ламонт,,170.0,73.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,4/9/1990,8/8/2002,Вилнована,deshide01,deshide01,deshd001,deshide01,deshide01
3547,deweyma01,,,1965.0,1.0,3.0,США,МИ,Гранд-Рапидс,,,,,,,Марк,Дьюи,,Марк Алан,,185.0,72.0,r,r,8/24/1990,9/29/1996,Великий Долина штата,deweyma01,deweyma01,dewem001,deweyma01,deweyma01
3565,dickebu01,,,1858.0,10.0,11.0,США,МД,Тяскин,1920.0,7.0,23.0,США,МД,Балтимор,Травка,Дикерсон,,Леопольд Пессано,,140.0,66.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,7/15/1878,6/1/1885,,dickebu01,dickebu01,dickb102,dickebu01,dickebu01
3578,didiebo01,,,1949.0,2.0,16.0,США,МС,Хаттиسبерг,,,,,,,Боб,Дидье,,Роберт Дэниел,,190.0,72.0,В,r,4/7/1969,4/23/1974,,didiebo01,didiebo01,didib101,didiebo01,didiebo01
3585,dietzdu01,,,1912.0,2.0,9.0,США,О,Цинциннати,1972.0,10.0,29.0,США,ТХ,Бомонт,Немецкий,Диец,,Ллойд Артур,,180.0,71.0,r,r,4/26/1940,7/29/1943,,dietzdu01,dietzdu01,dietd102,dietzdu01,dietzdu01
3588,difelmi01,,,1969.0,5.0,28.0,США,ПА,Филадельфия,,,,,,,Майк,Дифелис,,Майкл Уильямс,,205.0,74.0,r,r,9/1/1996,4/18/2008,Теннесси,difelmi01,difelmi01,difem001,difelmi01,difelmi01
3599,dilliha01,,,1894.0,10.0,30.0,США,О,Померой,1959.0,1.0,8.0,США,О,Кливленд,Харлей,Диллингер,,Харлей Хьюз,"Хока, Левый",175.0,71.0,r,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",8/16/1914,10/3/1914,,dilliha01,dilliha01,dillh101,dilliha01,dilliha01
3602,dillopa01,,,,,,,,,,,,,,,Пакки,Диллон,,Патрик,,,,,,5/4/1875,5/8/1875,,dillopa01,dillopa01,dillp102,dillopa01,dillopa01
3612,dingeva01,,,1915.0,5.0,29.0,США,Н/Д,Елизавета,1990.0,10.0,4.0,США,ВА,Гаррисонбург,Вэнс,Динги,,Ванс Джордж,,175.0,74.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4/17/1945,9/15/1946,,dingeva01,dingeva01,dingv101,dingeva01,dingeva01
3625,ditmaar01,,,1929.0,4.0,3.0,США,МА,Уинтроп,,,,,,,Искусство,Дитмар,,Артур Джон,,185.0,74.0,r,r,4/19/1954,5/19/1962,,ditmaar01,ditmaar01,ditma101,ditmaar01,ditmaar01
3627,divismo01,,,1894.0,1.0,16.0,США,О,Кливленд,1955.0,12.0,19.0,США,О,Лейквуд,Мокси,Дивис,,Эдвард Джордж,,,66.0,,,8/4/1916,8/6/1916,,divismo01,divismo01,divim101,divismo01,divismo01
3631,dixonst01,,,1969.0,8.0,3.0,США,О,Цинциннати,,,,,,,Стив,Диксон,,Стивен Росс,,190.0,72.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",9/7/1993,7/18/1994,,dixonst01,dixonst01,dixos001,dixonst01,dixonst01
3647,doddto01,,,1958.0,8.0,15.0,США,О'Р,Портленд,,,,,,,Том,Додд,,Томас Марион,,190.0,72.0,r,r,7/25/1986,8/6/1986,Орегон,doddto01,doddto01,doddt001,doddto01,doddto01
3678,donnebl01,,,1914.0,1.0,21.0,США,MN - МН,Оливия,1976.0,6.0,20.0,США,MN - МН,Оливия,Бликс,Доннелли,,Сильвестр Урбан,,166.0,70.0,r,r,5/6/1944,5/3/1951,,donnebl01,donnebl01,donnb101,donnebl01,donnebl01
3696,donovje01,,,1876.0,9.0,3.0,США,ПА,Лок-Хейвен,1938.0,6.0,27.0,США,ФЛ,Санкт-Петербург,Жери,Донован,,Иеремия Фрэнсис,,,,r,r,4/12/1906,9/21/1906,,donovje01,donovje01,donoj101,donovje01,donovje01
3697,donovmi01,,,1881.0,10.0,18.0,США,Нय,Бруклин,1938.0,2.0,3.0,США,Нय,Нью-Йорк,Майк,Донован,,Майкл Берчман,,155.0,68.0,r,r,5/29/1904,10/8/1908,,donovmi01,donovmi01,donom101,donovmi01,donovmi01
3698,donovpa01,donovpa01m,,1865.0,3.0,16.0,Ирландия,,Графство Корк,1953.0,12.0,25.0,США,МА,Лоуренс,Пэтси,Донован,,Патрик Джозеф,,175.0,71.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4/19/1890,10/5/1907,,donovpa01,donovpa01,donop101,donovpa01,donovpa01
3707,doranto01,,,1880.0,12.0,2.0,США,Нय,Западный округ Вестчестера,1910.0,6.0,22.0,США,Нय,Нью-Йорк,Том,Доран,,Томас Дж.,Длинный Том,152.0,71.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,4/19/1904,8/11/1906,,doranto01,doranto01,dorat101,doranto01,doranto01
3728,doughch01,,,1862.0,2.0,7.0,США,ВИ,Дарлингтон,1925.0,2.0,18.0,США,ВИ,Милуоки,Чарли,Дугертри,,Чарльз Уильям,,,,,,4/17/1884,5/31/1884,,doughch01,doughch01,dougc101,doughch01,doughch01
3734,douglph01,,,1890.0,6.0,17.0,США,ГА,Цедартаун,1952.0,8.0,1.0,США,ТН,Сеятчи,Фил,Дуглас,,Филипп Брукс,Шаффлин Фил,190.0,75.0,r,r,8/30/1912,7/30/1922,,douglph01,douglph01,dougp101,douglph01,douglph01
3735,douglwh01,,,1935.0,2.0,17.0,США,Н/Д,Карбро,,,,,,,Чхамми,Дуглас,,Чарльз Уильям,,185.0,74.0,r,r,7/29/1957,9/17/1957,,douglwh01,douglwh01,dougw101,douglwh01,douglwh01
3737,douglkl01,,,1872.0,5.0,10.0,США,ПА,Бостон,1953.0,12.0,13.0,США,О'Р,Когда,Клондайк,Доуглесс,,Уильям Бингем,,200.0,72.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",r,4/23/1896,4/16/1904,,douglkl01,douglkl01,dougk101,douglkl01,douglkl01
3738,douglse01,,,1979.0,4.0,28.0,США,Калифорния,Ланкастер,,,,,,,Шейн,Доуглесс,,Шейн Рид,,200.0,78.0,r,r,7/18/2001,9/28/2005,,douglse01,douglse01,dougs001,douglse01,douglse01
3739,douthta01,,,1901.0,4.0,22.0,США,АР,Малая Рок,1986.0,5.0,28.0,США,Калифорния,Фрэмтон,Тейлор,Доунит,,Тейлор Ли,,175.0,71.0,r,r,9/14/1923,6/28/1933,,douthta01,douthta01,doutt101,douthta01,douthta01
3775,drabedo01,,drabedo01h,1962.0,7.0,25.0,США,ТХ,Виктория,,,,,,,Дуг,Драбек,,Дуглас Дин,,185.0,73.0,r,r,5/30/1986,9/25/1998,Хьюстон,drabedo01,drabedo01,drabd001,drabedo01,drabedo01
3804,drewti01,,,1978.0,8.0,31.0,США,ГА,Валдоста,,,,,,,Тим,Дрю,,,,195.0,73.0,r,r,5/24/2000,10/2/2004,,drewti01,drewti01,drewt001,drewti01,drewti01
3807,dreyest01,,,1969.0,11.0,19.0,США,Я,Амс,,,,,,,Стив,Дрейер,,Стивен Уильям,,185.0,75.0,r,r,8/8/1993,4/30/1994,,dreyest01,dreyest01,dreys001,dreyest01,dreyest01
3814,drissmi01,,,1864.0,12.0,19.0,США,Мо,Сент-Луис,1913.0,2.0,26.0,США,Мо,Сент-Луис,Майк,Дрёселль,,Майкл Ф.,,,71.0,r,r,9/5/1885,9/11/1885,,drissmi01,drissmi01,drism101,drissmi01,drissmi01
3819,druhoca01,,,1882.0,9.0,1.0,США,О,,1918.0,2.0,5.0,США,О'Р,Портленд,Карл,Друхот,,Карл А.,Колли,150.0,67.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4/18/1906,4/22/1907,,druhoca01,druhoca01,druhc101,druhoca01,druhoca01
3841,duffyhu01,duffyhu01m,duffyhu01h,1866.0,11.0,26.0,США,Ри,Кранстон,1954.0,10.0,19.0,США,МА,Бостон,Хьюг,Дuffy,,Хьюг,Сэр Хью,168.0,67.0,r,r,6/23/1888,4/13/1906,,duffyhu01,duffyhu01,duffh101,duffyhu01,duffyhu01
3870,dungasa01,,,1866.0,7.0,29.0,США,Калифорния,Ферндэл,1939.0,3.0,16.0,США,Калифорния,Сан-Ана,Сэм,Дунгане,,Сэмюэл Моррисон,,180.0,71.0,r,,4/12/1892,9/27/1901,,dungasa01,dungasa01,dungs101,dungasa01,dungasa01
3887,dunnemi01,,,1962.0,10.0,27.0,США,В,Южный Бенд,,,,,,,Майк,Дунне,,Майкл Деннис,,190.0,76.0,r,r,6/5/1987,10/3/1992,Брадли,dunnemi01,dunnemi01,dunnm001,dunnemi01,dunnemi01
3891,dunwoto01,,,1975.0,4.0,11.0,США,В,Ла-Файетт,,,,,,,Тодд,Дунвуди,,Тодд Франклин,,190.0,73.0,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5/10/1997,6/21/2002,,dunwoto01,dunwoto01,dunwt001,dunwoto01,dunwoto01
3905,durhajo01,,,1881.0,10.0,7.0,США,КС,Доуглесс,1949.0,5.0,7.0,США,КС,Коффивилл,Джон,Дурхем,,Джеймс Гарфилд,,175.0,72.0,r,r,9/15/1902,9/28/1902,,durhajo01,durhajo01,durhj102,durhajo01,durhajo01
3907,durhara01,,,1971.0,11.0,30.0,США,Н/Д,Шарлотта,,,,,,,Рей,Дурхем,,Рей,,170.0,68.0,В,r,4/26/1995,9/28/2008,,durhara01,durhara01,durhr001,durhara01,durhara01
3909,durnige01,,,1898.0,5.0,9.0,США,ПА,Филадельфия,1986.0,4.0,18.0,США,ФЛ,Тампа,Джордж,Дёрнинг,,Джордж Дьюи,,175.0,71.0,r,r,9/12/1925,9/26/1925,,durnige01,durnige01,durng101,durnige01,durnige01
3916,dusaker01,,,1920.0,7.0,29.0,США,ЕЛ,Чикаго,1994.0,11.0,6.0,США,ЕЛ,Глендэл-Хайтс,Эрв,Дусак,,Эрвин Франк,Четыре мешка,185.0,74.0,r,r,9/18/1941,6/15/1952,,dusaker01,dusaker01,dusae101,dusaker01,dusaker01
3923,dwyerfr01,dwyerfr01m,,1868.0,3.0,25.0,США,МА,Ли,1943.0,2.0,4.0,США,МА,Питтсфилд,Франк,Дуайер,,Джон Фрэнсис,,145.0,68.0,r,r,9/20/1888,7/24/1899,,dwyerfr01,dwyerfr01,dwyef101,dwyerfr01,dwyerfr01
3925,dwyerjo01,,,,,,,,,,,,,,,Джон,Дуайер,,Джон Э.,Джумбо,,,,,5/16/1882,5/16/1882,,dwyerjo01,dwyerjo01,dwyej102,dwyerjo01,dwyerjo01
