playerid,awardid,yearid,lgid,tie,notes
ruffire01,TSN All-Star,1937,ML,,П
gantro01,TSN All-Star,1991,NL,,ОФ
morgajo02,Gold Glove,1974,NL,,Две вей-системы
trillma01,TSN All-Star,1980,NL,,Две вей-системы
sundbji01,Gold Glove,1976,AL,,С
larsedo01,Babe Ruth Award,1956,AL,,П
ferrida01,Baseball Magazine All-Star,1946,AL,,3P
clemero01,Gold Glove,1964,NL,,ОФ
dawsoan01,TSN Player of the Year,1987,NL,,
whitebi03,Gold Glove,1960,NL,,1б
roberro01,Lou Gehrig Memorial Award,1962,ML,,
piazzmi01,TSN All-Star,1993,NL,,С
boudrlo01,TSN Major League Player of the Year,1948,ML,,
cobbty01,Baseball Magazine All-Star,1914,ML,,ОФ
greenha01,Baseball Magazine All-Star,1945,AL,,LF
goodedw01,Silver Slugger,1992,NL,,П
whitefr01,Gold Glove,1982,AL,,Две вей-системы
marquja01,Silver Slugger,2005,NL,,П
bicheda01,Silver Slugger,1995,NL,,ОФ
cobbty01,Baseball Magazine All-Star,1911,ML,,ЧФ
hernafe02,Cy Young Award,2010,AL,,
mantlmi01,TSN Major League Player of the Year,1956,ML,,
saxst01,TSN All-Star,1986,NL,,Две вей-системы
snidedu01,TSN All-Star,1955,ML,,ОФ
bautijo02,Silver Slugger,2010,AL,,ОФ
piazzmi01,Silver Slugger,1996,NL,,С
lordha01,Baseball Magazine All-Star,1910,AL,,Три B
oglivbe01,Silver Slugger,1980,AL,,ОФ
ramirma02,Silver Slugger,2006,AL,,ОФ
brandja01,Gold Glove,1959,NL,,LF
larkiba01,TSN All-Star,1996,NL,,SS
leecl02,Cy Young Award,2008,AL,,
huffau01,Silver Slugger,2008,AL,,ДХ
walshed01,Baseball Magazine All-Star,1911,ML,,П6
suzukic01,Gold Glove,2004,AL,,ОФ
parrila02,Silver Slugger,1986,AL,,С
zimmery01,Silver Slugger,2009,NL,,Три B
ruthba01,Baseball Magazine All-Star,1923,AL,,ОФ
cartega01,All-Star Game MVP,1984,ML,,
bushdo01,Baseball Magazine All-Star,1916,AL,,SS
cuyleki01,Baseball Magazine All-Star,1926,NL,,ОФ
benchjo01,Most Valuable Player,1972,NL,,
bibbyji01,TSN All-Star,1980,NL,,Правая рука
shantbo01,Gold Glove,1961,NL,,П
fellebo01,Baseball Magazine All-Star,1940,ML,,P1
violafr01,Cy Young Award,1988,AL,,
lowelmi01,Gold Glove,2005,NL,,Три B
fostege01,TSN Player of the Year,1977,NL,,
pujolal01,Gold Glove,2010,NL,,1б
trammal01,TSN All-Star,1987,AL,,SS
murraed02,TSN All-Star,1983,AL,,1б
terryra01,World Series MVP,1962,ML,,
sheffga01,TSN Major League Player of the Year,1992,ML,,
lopezal01,Baseball Magazine All-Star,1933,NL,,С
jonesan01,TSN All-Star,2006,NL,Да.,ОФ
covelst01,Baseball Magazine All-Star,1925,AL,,3P
thomafr04,Silver Slugger,1993,AL,,1б
ruthba01,Baseball Magazine All-Star,1929,AL,,РЭ
kurowwh01,TSN All-Star,1945,ML,,Три B
younger01,Silver Slugger,1996,NL,,Две вей-системы
clarkja01,TSN All-Star,1978,NL,,ОФ
hislela01,TSN All-Star,1977,AL,,ОФ
smithle02,Rolaids Relief Man Award,1991,NL,,
gibsobo01,Babe Ruth Award,1964,NL,,П
kalinal01,Gold Glove,1959,AL,,ЧФ
carewro01,TSN Major League Player of the Year,1977,ML,,
traynpi01,Baseball Magazine All-Star,1933,NL,,Три B
mccanbr01,Silver Slugger,2011,NL,,С
hoffmtr01,Rolaids Relief Man Award,2006,NL,,
leiteal01,Branch Rickey Award,1999,ML,,
clemero01,Most Valuable Player,1966,NL,,
schmija01,TSN All-Star,2004,NL,,П
borowha01,TSN All-Star,1945,ML,,П
kleinch01,Baseball Magazine All-Star,1933,ML,,РЭ
palmera01,TSN Major League Player of the Year,1999,ML,,
friscfr01,Baseball Magazine All-Star,1927,ML,,Две вей-системы
frienbo01,TSN All-Star,1958,ML,,П
warnelo01,Baseball Magazine All-Star,1941,NL,,Пять
yountro01,TSN All-Star,1989,AL,,ОФ
pujolal01,Most Valuable Player,2008,NL,,
rodrial01,Hank Aaron Award,2002,AL,,"Вы хотите, чтобы я перевела этот текст на русский язык?"
collied01,Baseball Magazine All-Star,1913,AL,,Две вей-системы
clemero01,Gold Glove,1966,NL,,ОФ
montawi01,TSN All-Star,1976,NL,,1б
renteed01,Silver Slugger,2000,NL,,SS
wegmabi01,Hutch Award,1991,ML,,
sherrla01,World Series MVP,1959,ML,,
fellebo01,TSN All-Star,1939,ML,,П
soriaal01,Silver Slugger,2006,NL,,ОФ
oswalro01,NLCS MVP,2005,NL,,
bendech01,Baseball Magazine All-Star,1910,ML,,П4
santajo01,Pitching Triple Crown,2006,AL,,
collied01,Baseball Magazine All-Star,1918,ML,,Две вей-системы
mussimi01,Gold Glove,1997,AL,,П
cobbty01,Baseball Magazine All-Star,1915,ML,,LF
minosmi01,Gold Glove,1960,AL,,LF
worreto01,TSN Fireman of the Year,1986,NL,,
gaettga01,Gold Glove,1987,AL,,Три B
antonjo02,TSN Pitcher of the Year,1954,NL,,
jonesto02,Rolaids Relief Man Award,2000,AL,,
belanma01,Gold Glove,1969,AL,,SS
vaughhi01,Baseball Magazine All-Star,1918,NL,,P1
ramirma02,TSN All-Star,2006,AL,,ОФ
rommeed01,Baseball Magazine All-Star,1922,ML,,3P
dennyjo01,TSN All-Star,1983,NL,,Правая рука
fernato01,Gold Glove,1989,AL,,SS
thomeji01,TSN All-Star,1995,AL,,Три B
bagweje01,TSN All-Star,1996,NL,,1б
moseswa01,Baseball Magazine All-Star,1937,AL,,LF
jacksjo01,Baseball Magazine All-Star,1916,AL,,ОФ
camparo01,TSN All-Star,1955,ML,,С
vaughgr01,Silver Slugger,1998,NL,,ОФ
johnsch04,Gold Glove,1997,NL,,С
yountro01,TSN Player of the Year,1982,AL,,
doerrbo01,TSN Player of the Year,1944,AL,,
johnswa01,TSN All-Star,1925,ML,,П
venturo01,Gold Glove,1998,AL,,Три B
mauerjo01,Silver Slugger,2008,AL,,С
derripa01,TSN All-Star,1940,ML,,П
mortoca01,Rookie of the Year,1970,NL,,
davisma01,Cy Young Award,1989,NL,,
fellebo01,Baseball Magazine All-Star,1939,ML,,3P
martiti02,Silver Slugger,1997,AL,,1б
hunteto01,Gold Glove,2001,AL,,ОФ
blackew01,Baseball Magazine All-Star,1947,ML,,P2
griffke02,Silver Slugger,1997,AL,,ОФ
ruthba01,Baseball Magazine All-Star,1927,ML,,LF
treshto01,TSN All-Star,1962,AL,,SS
lezcasi01,Gold Glove,1979,AL,,ОФ
bollifr01,TSN All-Star,1961,NL,,Две вей-системы
yountro01,Silver Slugger,1982,AL,,SS
murphda05,Silver Slugger,1983,NL,,ОФ
jacksjo01,Baseball Magazine All-Star,1911,AL,,РЭ
riddlel01,Baseball Magazine All-Star,1941,ML,,Пять
gossari01,Rolaids Relief Man Award,1978,AL,,
wheatza01,Baseball Magazine All-Star,1918,NL,,ОФ
counscr01,NLCS MVP,2001,NL,,
ottme01,TSN All-Star,1934,ML,,ОФ
trammal01,World Series MVP,1984,ML,,
winfida01,Gold Glove,1983,AL,,ОФ
greenha01,Baseball Magazine All-Star,1940,AL,,LF
greenha01,Most Valuable Player,1940,AL,,
rolensc01,Gold Glove,2000,NL,,Три B
schmimi01,TSN All-Star,1980,NL,,Три B
lopezja01,Silver Slugger,2003,NL,,С
francju01,All-Star Game MVP,1990,ML,,
morneju01,Most Valuable Player,2006,AL,,
montgje01,Rolaids Relief Man Award,1993,AL,,
pujolal01,Lou Gehrig Memorial Award,2009,ML,,
larkiba01,Silver Slugger,1995,NL,,SS
bondsba01,Gold Glove,1991,NL,,ОФ
justida01,TSN All-Star,1997,AL,,ОФ
gwynnto01,Gold Glove,1989,NL,,ОФ
ortizda01,TSN All-Star,2005,AL,,ДХ
mitchke01,Most Valuable Player,1989,NL,,
brancra01,Baseball Magazine All-Star,1947,NL,,P2
owenmi01,TSN All-Star,1942,ML,,С
clemero01,Gold Glove,1965,NL,,ОФ
metzgro01,Gold Glove,1973,NL,,SS
groatdi01,TSN All-Star,1963,NL,,SS
olerujo01,Gold Glove,2002,AL,,1б
carltst01,TSN Pitcher of the Year,1972,NL,,
larsedo01,World Series MVP,1956,ML,,
hartnga01,Baseball Magazine All-Star,1928,NL,,С
greenha01,Baseball Magazine All-Star,1945,ML,,LF
chandsp01,TSN Guide MVP,1943,AL,,
quiseda01,TSN Fireman of the Year,1980,AL,,
robinbr01,Roberto Clemente Award,1972,ML,,
bergewa01,Baseball Magazine All-Star,1935,ML,,ЧФ
palmera01,Silver Slugger,1999,AL,,ДХ
sauerha01,Most Valuable Player,1952,NL,,
valenfe01,TSN Pitcher of the Year,1981,NL,,
warnelo01,Baseball Magazine All-Star,1932,NL,,P1
reganph01,TSN Fireman of the Year,1968,NL,,
robinbr01,TSN All-Star,1972,AL,,Три B
daubeja01,Baseball Magazine All-Star,1916,NL,,1б
barryja01,Baseball Magazine All-Star,1913,AL,,SS
friscfr01,Baseball Magazine All-Star,1927,NL,,Две вей-системы
willite01,TSN Major League Player of the Year,1949,ML,,
rodrial01,TSN Major League Player of the Year,2002,ML,,
allisbo01,Rookie of the Year,1959,AL,,
rolfere01,Baseball Magazine All-Star,1939,ML,,Три B
whitefr01,Gold Glove,1977,AL,,Две вей-системы
collied01,Baseball Magazine All-Star,1912,AL,,Две вей-системы
larkiba01,TSN All-Star,1991,NL,,SS
penato01,Gold Glove,1991,AL,,С
fieldce01,TSN All-Star,1990,AL,,1б
kurowwh01,Baseball Magazine All-Star,1945,ML,,Три B
olivato01,TSN Player of the Year,1971,AL,,
youngmi02,Gold Glove,2008,AL,,SS
johnsho01,Silver Slugger,1991,NL,,Три B
aurilri01,Silver Slugger,2001,NL,,SS
hoffmtr01,Lou Gehrig Memorial Award,2006,ML,,
tettlmi01,TSN All-Star,1991,AL,,С
langsma01,Gold Glove,1988,AL,,П
cobbty01,Baseball Magazine All-Star,1918,AL,,ОФ
berrayo01,Most Valuable Player,1954,AL,,
ruthba01,Baseball Magazine All-Star,1924,ML,,РЭ
varitja01,Silver Slugger,2005,AL,,С
carrocl02,TSN Fireman of the Year,1972,NL,,
collied01,Baseball Magazine All-Star,1923,ML,,Две вей-системы
ceyro01,Lou Gehrig Memorial Award,1982,ML,,
lombaer01,Baseball Magazine All-Star,1942,NL,,С
hootobu01,NLCS MVP,1981,NL,,
bondsbo01,Gold Glove,1974,NL,,ОФ
hunteto01,Gold Glove,2002,AL,,ОФ
trillma01,Gold Glove,1982,NL,,Две вей-системы
martipe02,TSN All-Star,1997,NL,,Правая рука
archeji01,Baseball Magazine All-Star,1910,ML,,С2
quiseda01,Rolaids Relief Man Award,1982,AL,,
speaktr01,Baseball Magazine All-Star,1917,ML,,ОФ
molitpa01,Hutch Award,1987,ML,,
bottoji01,Baseball Magazine All-Star,1925,NL,,1б
simmoal01,Baseball Magazine All-Star,1933,AL,,ОФ
cuyleki01,Baseball Magazine All-Star,1931,NL,,ЧФ
robinaa01,Baseball Magazine All-Star,1946,AL,,С
rojasco01,TSN All-Star,1971,AL,,Две вей-системы
fieldce01,Babe Ruth Award,1996,AL,,ДХ
crigelo01,Baseball Magazine All-Star,1908,AL,,С
arroylu01,TSN Fireman of the Year,1961,AL,,
clemero01,Gold Glove,1963,NL,,ОФ
schulfr01,Most Valuable Player,1911,NL,,
winfida01,Silver Slugger,1984,AL,,ОФ
hudsoor01,Gold Glove,2005,AL,,Две вей-системы
yastrca01,Gold Glove,1968,AL,,ОФ
rolensc01,Gold Glove,2004,NL,,Три B
garvest01,Gold Glove,1977,NL,,1б
mattido01,TSN All-Star,1986,AL,,1б
muellbi02,TSN All-Star,2003,AL,,Три B
suzukic01,Gold Glove,2005,AL,,ОФ
freehbi01,Gold Glove,1969,AL,,С
bondsba01,TSN All-Star,1990,NL,,ОФ
santajo01,Gold Glove,2007,AL,,П
coopemo01,TSN All-Star,1943,ML,,П
murcebo01,TSN All-Star,1973,AL,,ОФ
snidedu01,TSN All-Star,1953,ML,,ОФ
brownji03,Baseball Magazine All-Star,1941,ML,,Три B
hillejo01,Hutch Award,1973,ML,,
yastrca01,Triple Crown,1967,AL,,
templga01,TSN All-Star,1979,NL,,SS
werbebi01,Baseball Magazine All-Star,1934,AL,,Три B
torrejo01,Most Valuable Player,1971,NL,,
mayoed01,TSN Guide MVP,1945,AL,,
sutclri01,TSN Pitcher of the Year,1987,NL,,
buehrma01,Gold Glove,2012,NL,,П
maddoga01,Gold Glove,1979,NL,,ОФ
jackstr01,Baseball Magazine All-Star,1928,NL,,SS
stephve01,Baseball Magazine All-Star,1945,ML,,SS
combsea01,Baseball Magazine All-Star,1929,AL,,ЧФ
holloch01,Baseball Magazine All-Star,1918,NL,,SS
gulledo01,TSN All-Star,1974,NL,,ЛГП
kinerra01,TSN Player of the Year,1950,NL,,
clarkwi02,Silver Slugger,1989,NL,,1б
waltebu01,TSN Guide MVP,1939,NL,,
muellbi02,Silver Slugger,2003,AL,,Три B
coopewa01,TSN All-Star,1947,ML,,С
spahnwa01,Baseball Magazine All-Star,1949,ML,,3P
wyattwh01,Baseball Magazine All-Star,1941,ML,,P2
polleho01,Baseball Magazine All-Star,1949,NL,,P1
robinbr01,TSN All-Star,1968,AL,,Три B
robinbr01,World Series MVP,1970,ML,,
biggicr01,Roberto Clemente Award,2007,ML,,
chandsp01,Baseball Magazine All-Star,1942,AL,,Пять
reesepo01,Gold Glove,1999,NL,,Две вей-системы
kindeel01,TSN All-Star,1949,ML,,П
peckiro01,Baseball Magazine All-Star,1919,ML,,SS
hamptmi01,Silver Slugger,1999,NL,,П
beckejo02,Babe Ruth Award,2003,NL,,П
whitalo01,TSN All-Star,1983,AL,,Две вей-системы
riverma01,Rolaids Relief Man Award,1999,AL,,
lopesda01,Gold Glove,1978,NL,,Две вей-системы
vizquom01,Gold Glove,2001,AL,,SS
drabedo01,Cy Young Award,1990,NL,,
alomasa02,All-Star Game MVP,1997,ML,,
rodrial01,Silver Slugger,2005,AL,,Три B
belleal01,TSN All-Star,1996,AL,,ОФ
adamsba01,Baseball Magazine All-Star,1909,ML,,П4
wertzvi01,Baseball Magazine All-Star,1949,ML,,РЭ
tejadmi01,Silver Slugger,2005,AL,,SS
bondsba01,Most Valuable Player,1990,NL,,
ramirha01,Rookie of the Year,2006,NL,,
koufasa01,Cy Young Award,1963,ML,,
griffke02,Gold Glove,1995,AL,,ОФ
jayjo01,TSN All-Star,1961,NL,,П
medwijo01,Baseball Magazine All-Star,1937,ML,,LF
mattido01,Gold Glove,1986,AL,,1б
crowdal01,Baseball Magazine All-Star,1928,AL,,P1
willite01,TSN All-Star,1942,ML,,ОФ
pepitjo01,Gold Glove,1965,AL,,1б
versazo01,Most Valuable Player,1965,AL,,
garvest01,TSN All-Star,1978,NL,,1б
cabreme01,All-Star Game MVP,2012,NL,,
sosasa01,Silver Slugger,1998,NL,,ОФ
morrijo04,Baseball Magazine All-Star,1923,NL,,P2
campabe01,TSN All-Star,1973,AL,,SS
greenha01,TSN All-Star,1940,ML,,ОФ
greggve01,Baseball Magazine All-Star,1911,AL,,3P
simmote01,TSN All-Star,1977,NL,,С
parkeda01,Gold Glove,1979,NL,,ОФ
barfije01,Gold Glove,1987,AL,,ОФ
dimagjo01,TSN All-Star,1941,ML,,ОФ
killeha01,TSN All-Star,1964,AL,,ОФ
cashno01,TSN All-Star,1961,AL,,1б
belanma01,Gold Glove,1976,AL,,SS
johnsbi03,Baseball Magazine All-Star,1943,AL,,Три B
richabo01,Gold Glove,1963,AL,,Две вей-системы
siebeno01,Gold Glove,1958,AL,,LF
blairpa01,TSN All-Star,1969,AL,,ОФ
sabatcc01,TSN Pitcher of the Year,2007,AL,,
beltrca01,Gold Glove,2008,NL,,ОФ
daviser01,Roberto Clemente Award,1997,ML,,
nichobi01,Baseball Magazine All-Star,1940,NL,,РЭ
hudsoor01,Gold Glove,2007,NL,,Две вей-системы
maddoga01,Gold Glove,1977,NL,,ОФ
sosasa01,TSN All-Star,1999,NL,,ОФ
vaughmo01,TSN All-Star,1995,AL,,1б
jackstr01,TSN All-Star,1927,ML,,SS
carribi02,Baseball Magazine All-Star,1909,AL,,С1
cedence01,Gold Glove,1974,NL,,ОФ
hershor01,World Series MVP,1988,ML,,
hatchbi01,Babe Ruth Award,1990,NL,,ОФ
eastelu01,TSN Player of the Year,1952,AL,,
schmimi01,Most Valuable Player,1981,NL,,
mathemi01,Gold Glove,2000,NL,,С
konstji01,Baseball Magazine All-Star,1950,ML,,3P
cronijo01,TSN All-Star,1939,ML,,SS
archeji01,Baseball Magazine All-Star,1912,NL,,С1
snowjt01,Gold Glove,1995,AL,,1б
bankser01,TSN Player of the Year,1959,NL,,
sandbry01,Gold Glove,1984,NL,,Две вей-системы
tettlmi01,TSN All-Star,1992,AL,,С
beniqju01,Gold Glove,1977,AL,,ОФ
rodriiv01,Gold Glove,1993,AL,,С
gonzaju03,Silver Slugger,1996,AL,,ОФ
cobbty01,Baseball Magazine All-Star,1924,AL,,ЧФ
strawda01,Rookie of the Year,1983,NL,,
applilu01,Baseball Magazine All-Star,1943,AL,,SS
francjo01,Rolaids Relief Man Award,1988,NL,,
landiji01,Gold Glove,1964,AL,,ОФ
knoblch01,Gold Glove,1997,AL,,Две вей-системы
camermi01,Gold Glove,2001,AL,,ОФ
minosmi01,TSN All-Star,1959,ML,,ОФ
holloch01,Baseball Magazine All-Star,1922,ML,,SS
robindo01,Silver Slugger,1982,NL,,П
drabedo01,TSN Pitcher of the Year,1990,NL,,
garcino01,Silver Slugger,1997,AL,,SS
grovele01,TSN All-Star,1930,ML,,П
ruthba01,Baseball Magazine All-Star,1921,ML,,ОФ
brosisc01,Babe Ruth Award,1998,AL,,Три B
clemero02,Pitching Triple Crown,1997,AL,,
myersra01,TSN Fireman of the Year,1993,NL,,
brownke01,TSN All-Star,1998,NL,,Правая рука
santoro01,Gold Glove,1965,NL,,Три B
slaugen01,Baseball Magazine All-Star,1946,ML,,РЭ
palmeji01,TSN All-Star,1971,AL,,Правая рука
hinsker01,Rookie of the Year,2002,AL,,
ortizda01,TSN All-Star,2006,AL,,ДХ
rommeed01,Baseball Magazine All-Star,1922,AL,,3P
sherrla01,Babe Ruth Award,1959,NL,,П
smithoz01,Gold Glove,1986,NL,,SS
gibsobo01,Gold Glove,1971,NL,,П
fellebo01,Baseball Magazine All-Star,1939,AL,,P1
kalinal01,Gold Glove,1962,AL,,ОФ
bellbu01,Gold Glove,1983,AL,,Три B
rosepe01,TSN All-Star,1968,NL,,ОФ
greensh01,TSN All-Star,1999,AL,,ОФ
grovele01,TSN All-Star,1931,ML,,П
malonpa02,Baseball Magazine All-Star,1929,ML,,3P
crandde01,TSN All-Star,1960,ML,,С
leonadu02,Baseball Magazine All-Star,1941,AL,,Пять
fieldce01,TSN All-Star,1991,AL,,1б
cruzjo01,Silver Slugger,1983,NL,,ОФ
musiast01,TSN All-Star,1951,ML,,ОФ
morgajo02,Most Valuable Player,1975,NL,,
willima04,Gold Glove,1997,AL,,Три B
vanslan01,Gold Glove,1991,NL,,ОФ
burleri01,TSN All-Star,1977,AL,,SS
bigbeca01,Baseball Magazine All-Star,1921,NL,,ОФ
murraed02,Gold Glove,1983,AL,,1б
bondsba01,TSN Player of the Year,1991,NL,,
stonest01,TSN Pitcher of the Year,1980,AL,,
bassljo01,Baseball Magazine All-Star,1924,ML,,С
aparilu01,Gold Glove,1958,AL,,SS
spencji01,Gold Glove,1977,AL,,1б
dawsoan01,Hutch Award,1994,ML,,
heltoto01,Hank Aaron Award,2000,NL,,1б
larkiba01,Silver Slugger,1996,NL,,SS
francju01,Silver Slugger,1988,AL,,Две вей-системы
lynnfr01,Rookie of the Year,1975,AL,,
leachto01,Baseball Magazine All-Star,1913,NL,,ОФ
foulkke01,Rolaids Relief Man Award,2003,AL,,
fieldpr01,Silver Slugger,2007,NL,,1б
suzukic01,Silver Slugger,2009,AL,,ОФ
youngro01,Baseball Magazine All-Star,1922,NL,,ОФ
wynnea01,TSN Major League Player of the Year,1959,ML,,
kessido01,Gold Glove,1969,NL,,SS
grovele01,Baseball Magazine All-Star,1929,ML,,P1
biggicr01,TSN All-Star,1995,NL,,Две вей-системы
schilcu01,TSN Pitcher of the Year,2002,NL,,
bunniji01,TSN All-Star,1964,NL,,П
meyerch01,Baseball Magazine All-Star,1912,NL,,С2
piazzmi01,Silver Slugger,1993,NL,,С
puckeki01,Silver Slugger,1989,AL,,ОФ
baylodo01,Silver Slugger,1986,AL,,ДХ
ferrewe01,Baseball Magazine All-Star,1932,AL,,П4
dickebi01,TSN All-Star,1936,ML,,С
beltrad01,Gold Glove,2012,AL,,Три B
mccovwi01,Hutch Award,1977,ML,,
rizzuph01,TSN All-Star,1949,ML,,SS
hargrmi01,Rookie of the Year,1974,AL,,
gordojo01,Baseball Magazine All-Star,1942,ML,,Две вей-системы
victosh01,Gold Glove,2009,NL,,ОФ
hillaa01,Comeback Player of the Year,2009,AL,,
russeje01,Rolaids Relief Man Award,1989,AL,,
gwynnto01,TSN All-Star,1984,NL,,ОФ
sosasa01,Silver Slugger,2000,NL,,ОФ
johnswa01,Baseball Magazine All-Star,1915,AL,,P1
gehrich01,TSN All-Star,1936,ML,,Две вей-системы
munsoth01,TSN All-Star,1975,AL,,С
kellge01,Baseball Magazine All-Star,1946,AL,,Три B
holmeto01,TSN All-Star,1945,ML,,ОФ
hollima01,Silver Slugger,2006,NL,,ОФ
willite01,TSN All-Star,1949,ML,,ОФ
fiskca01,TSN All-Star,1983,AL,,С
jacksda02,TSN All-Star,1994,NL,,ЛГП
jonesch06,Silver Slugger,1999,NL,,Три B
vanceda01,TSN All-Star,1925,ML,,П
benchjo01,TSN All-Star,1973,NL,,С
ferrida01,Baseball Magazine All-Star,1945,AL,,P2
kaatji01,Gold Glove,1974,AL,,П
quiseda01,TSN Fireman of the Year,1982,AL,,
dawsoan01,Gold Glove,1987,NL,,ОФ
ruthba01,TSN All-Star,1926,ML,,ОФ
pagejo01,TSN All-Star,1949,ML,,П
hackst01,TSN All-Star,1940,ML,,Три B
mccanbr01,Silver Slugger,2009,NL,,С
manushe01,Baseball Magazine All-Star,1928,ML,,ОФ
gordoto01,Rolaids Relief Man Award,1998,AL,,
riverma01,Rolaids Relief Man Award,2001,AL,,
soriaal01,Silver Slugger,2005,AL,,Две вей-системы
nehfar01,Baseball Magazine All-Star,1921,NL,,P2
mussimi01,TSN All-Star,1995,AL,,Правая рука
yountro01,TSN Major League Player of the Year,1982,ML,,
grichbo01,Gold Glove,1975,AL,,Две вей-системы
mageesh01,Baseball Magazine All-Star,1910,NL,,LF
marshmi01,TSN Pitcher of the Year,1974,NL,,
lynnfr01,Gold Glove,1980,AL,,ОФ
leonadu01,Baseball Magazine All-Star,1914,AL,,P2
gehrilo01,TSN Guide MVP,1936,AL,,
lollash01,Gold Glove,1957,ML,,С
bondsbo01,TSN All-Star,1973,NL,,ОФ
conceda01,TSN All-Star,1974,NL,,SS
simmoal01,Baseball Magazine All-Star,1925,ML,,ЧФ
victosh01,Branch Rickey Award,2011,ML,,
alomaro01,ALCS MVP,1992,AL,,
piazzmi01,TSN All-Star,2001,NL,,С
samueju01,Silver Slugger,1987,NL,,Две вей-системы
yountro01,TSN All-Star,1978,AL,,SS
spahnwa01,TSN All-Star,1957,ML,,П
mazerbi01,Gold Glove,1967,NL,,Две вей-системы
griffke02,Silver Slugger,1998,AL,,ОФ
chandsp01,TSN All-Star,1943,ML,,П
garvest01,NLCS MVP,1984,NL,,
devermi01,NLCS MVP,1995,NL,,
puckeki01,Gold Glove,1989,AL,,ОФ
fiskca01,TSN All-Star,1977,AL,,С
duganjo01,Baseball Magazine All-Star,1923,AL,,Три B
petrori01,TSN All-Star,1969,AL,,SS
frymatr01,TSN All-Star,1992,AL,,SS
parneme01,Baseball Magazine All-Star,1949,AL,,3P
bellge02,Silver Slugger,1986,AL,,ОФ
loretma01,Hutch Award,2006,ML,,
lemonbo01,TSN Pitcher of the Year,1948,AL,,
gordosi01,Baseball Magazine All-Star,1949,NL,,Три B
smithle02,TSN Fireman of the Year,1994,AL,,
mayswi01,TSN All-Star,1962,NL,,ОФ
palmede01,TSN All-Star,1999,AL,,Три B
wrighda03,Gold Glove,2008,NL,,Три B
hallabi01,Baseball Magazine All-Star,1930,NL,,П4
westsa01,Baseball Magazine All-Star,1933,AL,,ОФ
ruthba01,TSN All-Star,1928,ML,,ОФ
chaveer01,TSN All-Star,2002,AL,,Три B
coleki01,Baseball Magazine All-Star,1910,NL,,3P
musiast01,Baseball Magazine All-Star,1943,NL,,LF
spahnwa01,Baseball Magazine All-Star,1949,NL,,P2
travice01,Baseball Magazine All-Star,1941,ML,,SS
utleych01,Silver Slugger,2008,NL,,Две вей-системы
roushed01,Baseball Magazine All-Star,1923,NL,,ОФ
hillaa01,Silver Slugger,2009,AL,,Две вей-системы
medwijo01,Baseball Magazine All-Star,1939,NL,,LF
lopesda01,TSN All-Star,1978,NL,,Две вей-системы
clemero02,TSN Pitcher of the Year,1997,AL,,
ferrida01,TSN All-Star,1946,ML,,П
fieldpr01,Silver Slugger,2012,AL,,1б
ordonma01,TSN All-Star,2000,AL,,ОФ
lopezja01,NLCS MVP,1996,NL,,
cansejo01,TSN All-Star,1991,AL,,ОФ
roushed01,Baseball Magazine All-Star,1919,NL,,ОФ
pepitjo01,Gold Glove,1969,AL,,1б
rodrial01,TSN All-Star,2007,AL,,Три B
gibsobo01,Gold Glove,1968,NL,,П
schmimi01,TSN All-Star,1976,NL,,Три B
hermabi01,Baseball Magazine All-Star,1938,NL,,Две вей-системы
coneda01,TSN All-Star,1994,AL,,Правая рука
salmoti01,Silver Slugger,1995,AL,,ОФ
eckerde01,TSN Fireman of the Year,1992,AL,,
averiea01,Baseball Magazine All-Star,1933,AL,,ОФ
bridgto01,Baseball Magazine All-Star,1933,AL,,П4
cochrmi01,Baseball Magazine All-Star,1933,AL,,С
cronijo01,Baseball Magazine All-Star,1933,AL,,SS
crowdal01,Baseball Magazine All-Star,1933,AL,,3P
foxxji01,Baseball Magazine All-Star,1933,AL,,1б
gehrich01,Baseball Magazine All-Star,1933,AL,,Две вей-системы
grovele01,Baseball Magazine All-Star,1933,AL,,P1
higgipi01,Baseball Magazine All-Star,1933,AL,,Три B
whiteea01,Baseball Magazine All-Star,1933,AL,,P2
cochrmi01,Baseball Magazine All-Star,1933,ML,,С
cronijo01,Baseball Magazine All-Star,1933,ML,,SS
deandi01,Baseball Magazine All-Star,1933,ML,,П4
foxxji01,Baseball Magazine All-Star,1933,ML,,1б
gehrich01,Baseball Magazine All-Star,1933,ML,,Две вей-системы
grovele01,Baseball Magazine All-Star,1933,ML,,P2
hubbeca01,Baseball Magazine All-Star,1933,ML,,P1
simmoal01,Baseball Magazine All-Star,1933,ML,,LF
traynpi01,Baseball Magazine All-Star,1933,ML,,Три B
whiteea01,Baseball Magazine All-Star,1933,ML,,3P
bergewa01,Baseball Magazine All-Star,1933,NL,,ЧФ
cantwbe01,Baseball Magazine All-Star,1933,NL,,3P
deandi01,Baseball Magazine All-Star,1933,NL,,P2
hubbeca01,Baseball Magazine All-Star,1933,NL,,P1
kleinch01,Baseball Magazine All-Star,1933,NL,,РЭ
medwijo01,Baseball Magazine All-Star,1933,NL,,LF
terrybi01,Baseball Magazine All-Star,1933,NL,,1б
vaughar01,Baseball Magazine All-Star,1933,NL,,SS
warnelo01,Baseball Magazine All-Star,1933,NL,,П4
foxxji01,Most Valuable Player,1933,AL,,
hubbeca01,Most Valuable Player,1933,NL,,
foxxji01,Triple Crown,1933,AL,,
kleinch01,Triple Crown,1933,NL,,
