playerid,award,year,lgid,note,pos
olajuha01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1990,NBA,,C
johnsma02,Первая группа &lt; &lt; Все НБА &gt; &gt;,1985,NBA,,G
onealsh01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1997,NBA,,C
abdulma02,Самый усовершенствованный игрок,1992,NBA,,
thurmna01,Вторая группа общей обороны,1973,NBA,,
pettibo01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1954,NBA,,
bingda01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1973,NBA,,G
onealsh01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1995,NBA,,C
onealsh01,Вторая группа общей обороны,2002,NBA,,
jordami01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1986,NBA,,G
phillbo01,Вторая группа общей обороны,1995,NBA,,
parisro01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1981,NBA,,C
jeannbu01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1947,NBA,,
nashst01,Самый ценный игрок,2005,NBA,,
princta01,Вторая группа общей обороны,2005,NBA,,
schaydo01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1951,NBA,,
gilmoar01,Первая группа &lt; &lt; ABA &gt; &gt;,1973,ABA,,C
taylobr01,Новичок года,1972,ABA,,
costela01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1960,NBA,,G
jacksma01,Новичок года,1987,NBA,,
roundda01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1979,NBA,,
jamesle01,Самый ценный игрок,2009,NBA,,
robinda01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1991,NBA,,C
gordoer01,Вторая команда всех новичков,2008,NBA,,
moonja01,Вторая команда всех новичков,2007,NBA,,
nowitdi01,Самый ценный игрок,2006,NBA,,
isselda01,Вторая группа &lt; &lt; АБА &gt; &gt;,1975,ABA,,C
