managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
shannda01m,1889,LS2,AA,3,58,10,46,8,Y
herzowh01m,1981,SLN,NL,1,103,59,43,2,Н
andersp01m,1986,DET,AL,1,162,87,75,3,Н
fanniji01m,1984,MON,NL,2,30,14,16,5,Н
lavagco01m,1960,WS1,AL,1,154,73,81,5,Н
showabu99m,2005,TEX,AL,1,162,79,83,3,Н
schmegu99m,1888,CN2,AA,1,137,80,54,4,Н
cronijo01m,1941,BOS,AL,1,155,84,70,2,Y
rodgebu01m,1980,ML4,AL,3,23,13,10,3,Н
valenbo02m,2000,NYN,NL,1,162,94,68,2,Н
rickebr01m,1923,SLN,NL,1,154,79,74,5,Н
kingcl01m,1970,SFN,NL,1,42,19,23,3,Н
bellbu01m,2005,KCA,AL,3,112,43,69,5,Н
grammal01m,1969,PIT,NL,2,5,4,1,3,Н
meyerbi01m,1950,PIT,NL,1,154,57,96,8,Н
wrighha01m,1888,PHI,NL,1,132,69,61,3,Н
melvibo01m,2008,ARI,NL,1,162,82,80,2,Н
himslve99m,1961,CHN,NL,1,11,5,6,6,Н
bakerdu01m,2005,CHN,NL,1,162,79,83,4,Н
hartsro01m,1979,TOR,AL,1,162,53,109,7,Н
joycebi01m,1898,NY1,NL,3,92,46,39,7,Y
hanlone01m,1895,BLN,NL,1,132,87,43,1,Н
willidi02m,1982,SDN,NL,1,162,81,81,4,Н
kaskoed01m,1972,BOS,AL,1,155,85,70,2,Н
stengca01m,1940,BSN,NL,1,152,65,87,7,Н
mutriji99m,1885,NY1,NL,1,112,85,27,2,Н
blackbu02m,2007,SDN,NL,1,163,89,74,3,Н
dooinre01m,1911,PHI,NL,1,153,79,73,4,Y
martibi02m,1969,MIN,AL,1,162,97,65,1,Н
hanlone01m,1893,BLN,NL,1,130,60,70,8,Н
pinielo01m,2004,TBA,AL,1,161,70,91,4,Н
colliji01m,1903,BOS,AL,1,141,91,47,1,Y
jurgebi01m,1960,BOS,AL,1,42,15,27,7,Н
gerenbo01m,2010,OAK,AL,1,162,81,81,2,Н
friscfr01m,1949,CHN,NL,2,104,42,62,8,Н
shottbu01m,1948,BRO,NL,3,81,48,33,3,Н
tracyji01m,2010,COL,NL,1,162,83,79,3,Н
corrapa01m,1979,TEX,AL,1,162,83,79,3,Н
michage01m,1986,CHN,NL,3,102,46,56,5,Н
bellbu01m,2007,KCA,AL,1,162,69,93,5,Н
perezto01m,1993,CIN,NL,1,44,20,24,5,Н
coxbo01m,2002,ATL,NL,1,161,101,59,1,Н
coxbo01m,1995,ATL,NL,1,144,90,54,1,Н
leylaji99m,1991,PIT,NL,1,162,98,64,1,Н
yostne01m,2010,KCA,AL,2,127,55,72,5,Н
grimmch01m,1936,CHN,NL,1,154,87,67,3,Y
malonfe01m,1884,PHU,UA,1,67,21,46,8,Y
martibu01m,2002,TOR,AL,1,53,20,33,3,Н
jennihu01m,1913,DET,AL,1,153,66,87,6,Н
mcnamjo99m,1983,CAL,AL,1,162,70,92,5,Н
johnsda02m,2011,WAS,NL,3,83,40,43,3,Н
hutchfr01m,1964,CIN,NL,3,10,6,4,2,Н
hargrmi01m,1996,CLE,AL,1,161,99,62,1,Н
wingoiv01m,1916,CIN,NL,2,2,1,1,7,Y
hanlone01m,1899,BRO,NL,1,150,101,47,1,Н
mcraeha01m,1994,KCA,AL,1,115,64,51,3,Н
seleefr99m,1891,BSN,NL,1,140,87,51,1,Н
traynpi01m,1935,PIT,NL,1,153,86,67,4,Y
gonzami01m,1940,SLN,NL,2,6,1,5,3,Н
hattogr01m,1966,HOU,NL,1,163,72,90,8,Н
stallge01m,1919,BSN,NL,1,140,57,82,6,Н
southbi01m,1940,SLN,NL,3,111,69,40,3,Н
irwinar01m,1891,BS2,AA,1,139,93,42,1,Y
pfefffr01m,1892,LS3,NL,2,100,42,56,9,Y
westrwe01m,1967,NYN,NL,1,151,57,94,10,Н
wardjo01m,1893,NY1,NL,1,136,68,64,5,Y
coxbo01m,2003,ATL,NL,1,162,101,61,1,Н
collite99m,1998,ANA,AL,1,162,85,77,2,Н
winebo01m,1985,ATL,NL,2,41,16,25,5,Н
bicke99m,1884,WS7,AA,2,1,0,1,12,Н
bladera01m,1940,SLN,NL,1,39,14,24,3,Н
bakerde01m,1939,DET,AL,1,155,81,73,5,Н
spaldal01m,1876,CHN,NL,1,66,52,14,1,Y
davidmo99m,1888,LS2,AA,4,90,34,52,7,Н
mutriji99m,1888,NY1,NL,1,138,84,47,1,Н
schmegu99m,1891,CL6,AA,1,138,61,76,6,Н
lasorto01m,1995,LAN,NL,1,144,78,66,1,Н
bushdo01m,1933,CIN,NL,1,153,58,94,8,Н
schmegu99m,1886,SL5,NL,1,126,43,79,6,Н
mauchge01m,1975,MON,NL,1,162,75,87,5,Н
leylaji99m,2011,DET,AL,1,162,95,67,1,Н
schefbo01m,1961,DET,AL,1,163,101,61,2,Н
mackco01m,1928,PHA,AL,1,153,98,55,2,Н
sharsbi99m,1888,PH4,AA,1,137,81,52,3,Н
buckeal99m,1890,CL6,AA,1,80,39,41,2,Н
vittos01m,1939,CLE,AL,1,154,87,67,3,Н
dorgami01m,1879,SR1,NL,1,43,17,26,7,Y
sislege01m,1924,SLA,AL,1,153,74,78,4,Y
guilloz01m,2006,CHA,AL,1,162,90,72,3,Н
gastoci01m,1990,TOR,AL,1,162,86,76,2,Н
kellyto01m,1994,MIN,AL,1,113,53,60,4,Н
altobjo01m,1978,SFN,NL,1,162,89,73,3,Н
murtada01m,1957,PIT,NL,2,51,26,25,7,Н
mckecbi01m,1939,CIN,NL,1,156,97,57,1,Н
bladera01m,1939,SLN,NL,1,155,92,61,2,Н
shawkbo01m,1930,NYA,AL,1,154,86,68,3,Н
parkesa01m,1972,HOU,NL,2,1,1,0,2,Н
wilsoji01m,1937,PHI,NL,1,155,61,92,7,Y
brownmo01m,1914,SLF,FL,1,114,50,63,8,Y
rodgebu01m,1980,ML4,AL,1,47,26,21,3,Н
alstowa01m,1955,BRO,NL,1,154,98,55,1,Н
hartnga01m,1939,CHN,NL,1,156,84,70,4,Y
elliobo01m,1960,KC1,AL,1,155,58,96,8,Н
pedrial01m,2004,ARI,NL,2,83,22,61,5,Н
fregoji01m,1981,CAL,AL,1,47,22,25,4,Н
murtada01m,1973,PIT,NL,2,26,13,13,3,Н
clarkfr01m,1907,PIT,NL,1,157,91,63,2,Y
lavagco01m,1961,MIN,AL,1,49,19,30,7,Н
howleda01m,1930,CIN,NL,1,154,59,95,7,Н
richapa01m,1960,BAL,AL,1,154,89,65,2,Н
hitchbi01m,1967,ATL,NL,1,159,77,82,7,Н
sewellu01m,1949,CIN,NL,2,3,1,2,7,Н
harribu01m,1929,DET,AL,1,155,70,84,6,Y
sciosmi01m,2005,LAA,AL,1,162,95,67,1,Н
michage01m,1982,NYA,AL,2,86,44,42,5,Н
mcraeha01m,1992,KCA,AL,1,162,72,90,5,Н
tayloza02m,1946,SLA,AL,2,31,13,17,7,Н
wrighha01m,1881,BSN,NL,1,83,38,45,6,Н
wallabo01m,1912,SLA,AL,1,40,12,27,7,Y
boonebo01m,1997,KCA,AL,1,82,36,46,5,Н
higgipi01m,1962,BOS,AL,1,160,76,84,8,Н
vittos01m,1940,CLE,AL,1,155,89,65,2,Н
lowebo01m,1904,DET,AL,2,78,30,44,7,Y
rodgebu01m,1992,CAL,AL,1,39,19,20,5,Н
owenspa99m,1972,PHI,NL,2,80,33,47,6,Н
prattal01m,1882,PT1,AA,1,79,39,39,4,Н
barnibi01m,1897,BRO,NL,1,136,61,71,7,Н
mackco01m,1922,PHA,AL,1,155,65,89,7,Н
blackbu02m,2010,SDN,NL,1,162,90,72,2,Н
giffoji99m,1884,IN2,AA,1,87,25,60,11,Н
barroed99m,1903,DET,AL,1,137,65,71,5,Н
mcbridi01m,1872,PH1,,1,47,30,14,2,Y
killebi01m,1931,SLA,AL,1,154,63,91,5,Н
hackech99m,1884,CL2,NL,1,113,35,77,7,Н
applilu01m,1967,KC1,AL,2,40,10,30,10,Н
smithma01m,1967,DET,AL,1,163,91,71,2,Н
comisch01m,1891,SL4,AA,1,141,86,52,2,Y
mcclell01m,2001,PIT,NL,1,162,62,100,6,Н
showabu99m,1995,NYA,AL,1,145,79,65,2,Н
leylaji99m,1995,PIT,NL,1,144,58,86,5,Н
hoffmgl01m,1998,LAN,NL,2,88,47,41,3,Н
glassja01m,1892,SLN,NL,1,4,1,3,9,Y
dressch01m,1955,WS1,AL,1,154,53,101,8,Н
rodgebu01m,1991,MON,NL,1,49,20,29,6,Н
bochybr01m,1995,SDN,NL,1,144,70,74,3,Н
mauchge01m,1977,MIN,AL,1,161,84,77,4,Н
greenda02m,1979,PHI,NL,2,30,19,11,4,Н
torboje01m,1978,CLE,AL,1,159,69,90,6,Н
mcgrajo01m,1923,NY1,NL,1,153,95,58,1,Н
herzobu01m,1916,CIN,NL,1,84,34,49,7,Y
fogelho99m,1902,NY1,NL,1,44,18,23,8,Н
ansonca01m,1888,CHN,NL,1,136,77,58,2,Y
dykesji01m,1946,CHA,AL,1,30,10,20,5,Н
stengca01m,1935,BRO,NL,1,154,70,83,5,Н
girarjo01m,2006,FLO,NL,1,162,78,84,4,Н
ferrami01m,1986,KCA,AL,2,74,36,38,3,Н
maddojo99m,2007,TBA,AL,1,162,66,96,5,Н
tinkejo01m,1914,CHF,FL,1,158,87,67,2,Y
stovage01m,1914,KCF,FL,1,154,67,84,6,Y
torrejo01m,2006,NYA,AL,1,162,97,65,1,Н
lasorto01m,1983,LAN,NL,1,163,91,71,1,Н
lefebji01m,1990,SEA,AL,1,162,77,85,5,Н
hobsobu01m,1992,BOS,AL,1,162,73,89,7,Н
yostne01m,2006,MIL,NL,1,162,75,87,4,Н
johnswa01m,1931,WS1,AL,1,156,92,62,3,Н
mcguide01m,1910,CLE,AL,1,161,71,81,5,Y
skinnbo01m,1969,PHI,NL,1,108,44,64,5,Н
schefbo01m,1963,DET,AL,1,60,24,36,5,Н
mcgunbi01m,1891,PIT,NL,2,59,24,33,8,Н
andersp01m,1983,DET,AL,1,162,92,70,2,Н
freyji99m,1981,KCA,AL,1,70,30,40,1,Н
boonebo01m,2003,CIN,NL,1,104,46,58,5,Н
coombja01m,1919,PHI,NL,1,63,18,44,8,Н
mauchge01m,1964,PHI,NL,1,162,92,70,2,Н
robinfr02m,1981,SFN,NL,1,111,56,55,3,Н
wrighha01m,1892,PHI,NL,1,155,87,66,3,Н
vernomi01m,1963,WS2,AL,1,40,14,26,10,Н
herzowh01m,1985,SLN,NL,1,162,101,61,1,Н
ansonca01m,1885,CHN,NL,1,113,87,25,1,Y
mccarjo99m,1946,NYA,AL,1,35,22,13,3,Н
schlala01m,1915,BUF,FL,1,41,13,28,6,Н
quilifr01m,1974,MIN,AL,1,163,82,80,3,Н
richapa01m,1957,BAL,AL,1,154,76,76,5,Н
fogarji01m,1890,PHP,PL,1,16,7,9,5,Y
tebeapa01m,1899,SLN,NL,1,155,84,67,5,Y
clarkfr01m,1901,PIT,NL,1,140,90,49,1,Y
dyered01m,1949,SLN,NL,1,157,96,58,2,Н
gouldch01m,1875,NH1,,1,23,2,21,8,Y
garneph01m,2004,HOU,NL,2,74,48,26,2,Н
mcnamjo99m,1977,SDN,NL,1,48,20,28,5,Н
jennihu01m,1918,DET,AL,1,128,55,71,7,Y
oatesjo01m,1998,TEX,AL,1,162,88,74,1,Н
sawyeed99m,1958,PHI,NL,2,70,30,40,8,Н
griffcl01m,1910,CIN,NL,1,156,75,79,5,Y
rodgebu01m,1988,MON,NL,1,163,81,81,3,Н
cochrmi01m,1937,DET,AL,3,47,26,20,2,Y
andersp01m,1973,CIN,NL,1,162,99,63,1,Н
cayloop99m,1885,CN2,AA,1,112,63,49,2,Н
lillibo01m,1982,HOU,NL,2,51,28,23,5,Н
lachere01m,1995,FLO,NL,1,143,67,76,4,Н
jonesfi01m,1917,SLA,AL,1,155,57,97,7,Н
tebbebi01m,1962,ML1,NL,1,162,86,76,5,Н
mckecbi01m,1938,CIN,NL,1,151,82,68,4,Н
ozarkda99m,1984,SFN,NL,2,56,24,32,6,Н
showabu99m,1994,NYA,AL,1,113,70,43,1,Н
peckiro01m,1932,CLE,AL,1,153,87,65,4,Н
schefbo01m,1959,CHN,NL,1,155,74,80,6,Н
fregoji01m,1999,TOR,AL,1,162,84,78,3,Н
sawyeed99m,1951,PHI,NL,1,154,73,81,5,Н
lachema01m,1994,CAL,AL,2,75,31,44,4,Н
knighlo01m,1884,PH4,AA,1,109,61,46,7,Y
mackape01m,2005,PIT,NL,2,26,12,14,6,Н
mauchge01m,1986,CAL,AL,1,162,92,70,1,Н
willidi02m,1979,MON,NL,1,160,95,65,2,Н
roystje01m,2002,MIL,NL,2,147,53,94,6,Н
felskjo01m,1985,PHI,NL,1,162,75,87,5,Н
zimmedo01m,1991,CHN,NL,1,37,18,19,4,Н
peckiro01m,1933,CLE,AL,1,51,26,25,4,Н
dressch01m,1960,ML1,NL,1,154,88,66,2,Н
howear01m,2003,NYN,NL,1,161,66,95,5,Н
stahlja01m,1906,WS1,AL,1,151,55,95,7,Y
eversjo01m,1924,CHA,AL,4,103,41,61,8,Н
tannech01m,1974,CHA,AL,1,163,80,80,4,Н
andersp01m,1993,DET,AL,1,162,85,77,4,Н
pinielo01m,2001,SEA,AL,1,162,116,46,1,Н
boyerke01m,1978,SLN,NL,3,143,62,81,5,Н
eversjo01m,1924,CHA,AL,1,21,10,11,6,Н
kellejo01m,1905,CIN,NL,1,155,79,74,5,Y
garcida99m,1980,CLE,AL,1,160,79,81,6,Н
willite01m,1971,WS2,AL,1,159,63,96,5,Н
herzowh01m,1977,KCA,AL,1,162,102,60,1,Н
bristda99m,1976,ATL,NL,1,162,70,92,6,Н
gonzafr99m,2011,ATL,NL,1,162,89,73,2,Н
mckeoja99m,1999,CIN,NL,1,163,96,67,2,Н
craftha01m,1958,KC1,AL,1,156,73,81,7,Н
bragabo01m,1956,PIT,NL,1,157,66,88,7,Н
houkra01m,1981,BOS,AL,1,108,59,49,2,Н
bellbu01m,2000,COL,NL,1,162,82,80,4,Н
berrayo01m,1975,NYN,NL,1,109,56,53,3,Н
stanked01m,1966,CHA,AL,1,163,83,79,4,Н
stallge01m,1910,NYA,AL,1,142,78,59,2,Н
peckiro01m,1929,CLE,AL,1,152,81,71,3,Н
sharsbi99m,1889,PH4,AA,1,138,75,58,3,Н
brenlbo01m,2003,ARI,NL,1,162,84,78,3,Н
streega01m,1930,SLN,NL,1,154,92,62,1,Н
tennefr02m,1906,BSN,NL,1,152,49,102,8,Y
johnsda01m,1975,BOS,AL,1,160,95,65,1,Н
dykesji01m,1951,PHA,AL,1,154,70,84,6,Н
gonzafr99m,2009,FLO,NL,1,162,87,75,2,Н
fergubo01m,1876,HAR,NL,1,69,47,21,3,Y
garcida99m,1977,CAL,AL,2,81,35,46,5,Н
careyma01m,1932,BRO,NL,1,154,81,73,3,Н
rosepe01m,1984,CIN,NL,2,41,19,22,5,Y
lajoina01m,1908,CLE,AL,1,157,90,64,2,Y
jonesfi01m,1905,CHA,AL,1,158,92,60,2,Y
murtada01m,1970,PIT,NL,1,162,89,73,1,Н
robinfr02m,2006,WAS,NL,1,162,71,91,5,Н
terrybi01m,1937,NY1,NL,1,152,95,57,1,Н
kellyjo01m,1887,LS2,AA,1,139,76,60,4,Н
moranpa01m,1920,CIN,NL,1,154,82,71,3,Н
carribi02m,1928,BOS,AL,1,154,57,96,8,Н
rigglji99m,1997,CHN,NL,1,162,68,94,5,Н
fregoji01m,1978,CAL,AL,2,117,62,55,2,Н
hornsro01m,1925,SLN,NL,2,115,64,51,4,Y
bochybr01m,1997,SDN,NL,1,162,76,86,4,Н
wilsoji01m,1941,CHN,NL,1,155,70,84,6,Н
boonebo01m,2001,CIN,NL,1,162,66,96,5,Н
johnsda02m,1984,NYN,NL,1,162,90,72,2,Н
stengca01m,1956,NYA,AL,1,154,97,57,1,Н
lasorto01m,1984,LAN,NL,1,162,79,83,4,Н
phillho99m,1887,PIT,NL,1,125,55,69,6,Н
cantijo99m,1909,WS1,AL,1,156,42,110,8,Н
owenspa99m,1983,PHI,NL,2,77,47,30,1,Н
larusto01m,2009,SLN,NL,1,162,91,71,1,Н
weaveea99m,1969,BAL,AL,1,162,109,53,1,Н
hackst01m,1954,CHN,NL,1,154,64,90,7,Н
hornsro01m,1928,BSN,NL,2,122,39,83,7,Y
bochybr01m,2011,SFN,NL,1,162,86,76,2,Н
neunjo01m,1946,NYA,AL,3,14,8,6,3,Н
robinwi01m,1926,BRO,NL,1,155,71,82,6,Н
bushdo01m,1931,CHA,AL,1,156,56,97,8,Н
lamonge01m,1999,PIT,NL,1,161,78,83,3,Н
dooinre01m,1913,PHI,NL,1,159,88,63,2,Y
rickebr01m,1919,SLN,NL,1,138,54,83,7,Н
barnibi01m,1886,BL2,AA,1,139,48,83,8,Y
girarjo01m,2012,NYA,AL,1,162,95,67,1,Н
bellbu01m,1996,DET,AL,1,162,53,109,5,Н
mcnamjo99m,1990,CLE,AL,1,162,77,85,4,Н
portema01m,1884,KCU,UA,2,16,3,13,8,Y
mcnamjo99m,1980,CIN,NL,1,163,89,73,3,Н
rigglji99m,1993,SDN,NL,1,162,61,101,7,Н
careyto01m,1874,NY2,,1,25,13,12,2,Y
mcaleji01m,1910,WS1,AL,1,157,66,85,7,Н
stallge01m,1915,BSN,NL,1,157,83,69,2,Н
perlosa01m,2005,BAL,AL,2,55,23,32,4,Н
dykesji01m,1945,CHA,AL,1,150,71,78,6,Н
killebi01m,1930,SLA,AL,1,154,64,90,6,Н
hatfijo01m,1873,NY2,,1,28,11,17,4,Y
martibi02m,1978,NYA,AL,1,94,52,42,1,Н
coxbo01m,2008,ATL,NL,1,162,72,90,4,Н
bondto01m,1882,WOR,NL,2,6,2,4,8,Y
diddlha99m,1896,SLN,NL,1,17,7,10,11,Н
valenbo02m,1999,NYN,NL,1,163,97,66,2,Н
ricede01m,1972,CAL,AL,1,155,75,80,5,Н
grimmch01m,1933,CHN,NL,1,154,86,68,3,Y
darkal01m,1966,KC1,AL,1,160,74,86,7,Н
chapmja01m,1878,ML2,NL,1,61,15,45,6,Н
bochybr01m,2007,SFN,NL,1,162,71,91,5,Н
amalfjo01m,1981,CHN,NL,1,106,38,65,5,Н
willidi02m,1983,SDN,NL,1,163,81,81,4,Н
oneilst01m,1947,DET,AL,1,158,85,69,2,Н
wilsoji01m,1936,PHI,NL,1,154,54,100,8,Y
schefbo01m,1962,DET,AL,1,161,85,76,4,Н
burkeji01m,1920,SLA,AL,1,154,76,77,4,Н
ermerca01m,1968,MIN,AL,1,162,79,83,7,Н
corrire01m,1950,CHA,AL,2,125,52,72,6,Н
mckeoja99m,2003,FLO,NL,2,124,75,49,2,Н
gibsoki01m,2010,ARI,NL,2,83,34,49,5,Н
lachere01m,1983,SEA,AL,1,73,26,47,7,Н
fletcar01m,1925,PHI,NL,1,153,68,85,6,Н
mccarto01m,1890,SL4,AA,5,5,4,1,3,Y
gardero01m,2006,MIN,AL,1,162,96,66,1,Н
lopezal01m,1962,CHA,AL,1,162,85,77,5,Н
coxbo01m,1981,ATL,NL,1,107,50,56,4,Н
chapmja01m,1876,LS1,NL,1,69,30,36,5,Y
sciosmi01m,2006,LAA,AL,1,162,89,73,2,Н
stanked01m,1968,CHA,AL,1,79,34,45,8,Н
dykesji01m,1937,CHA,AL,1,154,86,68,3,Y
dykesji01m,1943,CHA,AL,1,155,82,72,4,Н
mcgeami01m,1875,PH2,,1,63,34,27,5,Y
carribi02m,1929,BOS,AL,1,155,58,96,8,Н
mcraeha01m,1993,KCA,AL,1,162,84,78,3,Н
murtada01m,1962,PIT,NL,1,161,93,68,4,Н
bochybr01m,2004,SDN,NL,1,162,87,75,3,Н
oakesre01m,1915,PTF,FL,1,156,86,67,3,Y
hargrmi01m,2005,SEA,AL,1,162,69,93,4,Н
andersp01m,1978,CIN,NL,1,161,92,69,2,Н
mcgrajo01m,1915,NY1,NL,1,155,69,83,8,Н
andersp01m,1984,DET,AL,1,162,104,58,1,Н
oatesjo01m,1995,TEX,AL,1,144,74,70,3,Н
terrybi01m,1936,NY1,NL,1,154,92,62,1,Y
skinnbo01m,1977,SDN,NL,2,1,1,0,5,Н
scanlmi99m,1886,WS8,NL,1,82,13,67,8,Н
mcguide01m,1909,CLE,AL,2,41,14,25,6,Н
torrejo01m,2010,LAN,NL,1,162,80,82,4,Н
tayloza02m,1948,SLA,AL,1,155,59,94,6,Н
lemonbo01m,1970,KCA,AL,2,110,46,64,4,Н
kerinjo01m,1888,LS2,AA,3,7,3,4,7,Y
durocle01m,1945,BRO,NL,1,155,87,67,3,Y
hydebr99m,2011,FLO,NL,2,1,0,1,5,Н
virdobi01m,1977,HOU,NL,1,162,81,81,3,Н
leylaji99m,2008,DET,AL,1,162,74,88,5,Н
collite99m,1994,HOU,NL,1,115,66,49,2,Н
mauchge01m,1962,PHI,NL,1,161,81,80,7,Н
rodgebu01m,1992,CAL,AL,3,34,14,20,5,Н
mortoch01m,1890,TL2,AA,1,134,68,64,4,Н
parkesa01m,1967,NYN,NL,2,11,4,7,10,Н
showabu99m,2010,BAL,AL,3,57,34,23,5,Н
baylodo01m,2000,CHN,NL,1,162,65,97,6,Н
stoveha01m,1881,WOR,NL,2,27,8,18,8,Y
mckeoja99m,2000,CIN,NL,1,163,85,77,2,Н
larusto01m,2001,SLN,NL,1,162,93,69,2,Н
bragabo01m,1966,ATL,NL,1,112,52,59,5,Н
craftha01m,1964,HOU,NL,1,149,61,88,9,Н
zimmedo01m,1990,CHN,NL,1,162,77,85,5,Н
skinnbo01m,1968,PHI,NL,3,107,48,59,7,Н
toscaca99m,2004,TOR,AL,1,111,47,64,5,Н
vukovjo01m,1986,CHN,NL,2,2,1,1,5,Н
wrighha01m,1882,PRO,NL,1,84,52,32,2,Н
berrayo01m,1974,NYN,NL,1,162,71,91,5,Н
harribu01m,1933,DET,AL,1,153,73,79,5,Н
lavagco01m,1961,MIN,AL,3,10,4,6,7,Н
mckeoja99m,1975,KCA,AL,1,96,50,46,2,Н
mackea01m,1937,PHA,AL,2,34,15,17,7,Н
virdobi01m,1975,NYA,AL,1,104,53,51,3,Н
martibi02m,1988,NYA,AL,1,68,40,28,5,Н
friscfr01m,1941,PIT,NL,1,156,81,73,4,Н
perkicy01m,1937,DET,AL,5,15,6,9,2,Н
mcphebi01m,1902,CIN,NL,1,65,27,37,4,Н
chapmja01m,1884,DTN,NL,1,114,28,84,8,Н
hitchbi01m,1960,DET,AL,2,1,1,0,6,Н
mcbridi01m,1875,PH1,,1,69,49,18,2,Y
bancrfr99m,1902,CIN,NL,2,16,9,7,4,Н
wagnehe01m,1930,BOS,AL,1,154,52,102,8,Н
sullibi03m,1909,CHA,AL,1,159,78,74,4,Y
armoubi99m,1902,CLE,AL,1,137,69,67,5,Н
seleefr99m,1899,BSN,NL,1,153,95,57,2,Н
russebi01m,1996,LAN,NL,2,86,49,37,2,Н
ansonca01m,1898,NY1,NL,2,22,9,13,7,Н
mitchfr01m,1918,CHN,NL,1,131,84,45,1,Н
shottbu01m,1928,PHI,NL,1,152,43,109,8,Н
gordojo01m,1958,CLE,AL,2,86,46,40,4,Н
tebbebi01m,1954,CIN,NL,1,154,74,80,5,Н
pinielo01m,1996,SEA,AL,1,161,85,76,2,Н
shettbi99m,1901,PHI,NL,1,140,83,57,2,Н
millsbu01m,1953,CIN,NL,2,8,4,4,6,Н
oneilst01m,1950,BOS,AL,2,95,63,32,3,Н
ansonca01m,1882,CHN,NL,1,84,55,29,1,Y
aloufe01m,1998,MON,NL,1,162,65,97,4,Н
mcaleji01m,1907,SLA,AL,1,155,69,83,6,Y
gardero01m,2005,MIN,AL,1,162,83,79,3,Н
rickebr01m,1925,SLN,NL,1,38,13,25,4,Н
gardero01m,2003,MIN,AL,1,162,90,72,1,Н
zimmedo01m,1972,SDN,NL,2,142,54,88,6,Н
mccarjo99m,1931,NYA,AL,1,155,94,59,2,Н
lopezal01m,1960,CHA,AL,1,154,87,67,3,Н
marshji01m,1979,OAK,AL,1,162,54,108,7,Н
mcgrajo01m,1925,NY1,NL,3,106,55,51,2,Н
dowdto01m,1896,SLN,NL,5,63,25,38,11,Y
comisch01m,1889,SL4,AA,1,141,90,45,2,Y
cravebi01m,1875,PH3,,1,14,2,12,11,Y
adcocjo01m,1967,CLE,AL,1,162,75,87,8,Н
ozarkda99m,1976,PHI,NL,1,162,101,61,1,Н
ripkeca99m,1987,BAL,AL,1,162,67,95,6,Н
mauchge01m,1969,MON,NL,1,162,52,110,6,Н
haneyfr01m,1958,ML1,NL,1,154,92,62,1,Н
williji03m,1997,BOS,AL,1,162,78,84,4,Н
speaktr01m,1925,CLE,AL,1,155,70,84,6,Y
lasorto01m,1978,LAN,NL,1,162,95,67,1,Н
darkal01m,1977,SDN,NL,3,113,48,65,5,Н
dyered01m,1950,SLN,NL,1,153,78,75,5,Н
mackco01m,1929,PHA,AL,1,151,104,46,1,Н
buckeal99m,1894,PIT,NL,1,110,53,55,7,Н
bragabo01m,1964,ML1,NL,1,162,88,74,5,Н
mitchfr01m,1919,CHN,NL,1,140,75,65,3,Н
penato01m,2003,KCA,AL,1,162,83,79,3,Н
moranpa01m,1923,CIN,NL,1,154,91,63,2,Н
simmojo01m,1884,WIL,UA,1,18,2,16,12,Н
cobbty01m,1923,DET,AL,1,155,83,71,2,Y
andersp01m,1981,DET,AL,1,109,60,49,2,Н
mcgrajo01m,1905,NY1,NL,1,155,105,48,1,Y
grimmch01m,1949,CHN,NL,1,50,19,31,8,Н
gleaski01m,1921,CHA,AL,1,154,62,92,7,Н
matheed01m,1973,ATL,NL,1,162,76,85,5,Н
bancrfr99m,1881,DTN,NL,1,84,41,43,4,Н
howleda01m,1928,SLA,AL,1,154,82,72,3,Н
kenneke99m,1996,BOS,AL,1,162,85,77,3,Н
virdobi01m,1979,HOU,NL,1,162,89,73,2,Н
bochybr01m,1996,SDN,NL,1,162,91,71,1,Н
smithma01m,1968,DET,AL,1,164,103,59,1,Н
garcida99m,1979,CLE,AL,2,66,38,28,6,Н
gastoci01m,1989,TOR,AL,2,126,77,49,1,Н
gorege01m,1892,SLN,NL,4,16,6,9,11,Y
barnibi01m,1889,BL2,AA,1,139,70,65,5,Н
kerinjo01m,1890,SL4,AA,2,17,9,8,3,Y
hanlone01m,1897,BLN,NL,1,136,90,40,2,Н
swiftbo01m,1966,DET,AL,2,57,32,25,3,Н
larusto01m,2005,SLN,NL,1,162,100,62,1,Н
johnsda02m,1993,CIN,NL,2,118,53,65,5,Н
southbi01m,1946,BSN,NL,1,154,81,72,4,Н
sharsbi99m,1886,PH4,AA,2,41,22,17,6,Н
bakerdu01m,2003,CHN,NL,1,162,88,74,1,Н
coxbo01m,2010,ATL,NL,1,162,91,71,2,Н
johnsda02m,1990,NYN,NL,1,42,20,22,2,Н
ozarkda99m,1978,PHI,NL,1,162,90,72,1,Н
millera99m,1999,BAL,AL,1,162,78,84,4,Н
dykesji01m,1934,CHA,AL,2,138,49,88,8,Y
gibsoki01m,2012,ARI,NL,1,162,81,81,3,Н
wathajo01m,1987,KCA,AL,2,36,21,15,2,Н
davidmo99m,1888,LS2,AA,2,3,1,2,7,Н
mackco01m,1936,PHA,AL,1,154,53,100,8,Н
fohlle01m,1922,SLA,AL,1,154,93,61,2,Н
hobsobu01m,1994,BOS,AL,1,115,54,61,4,Н
dykesji01m,1960,CLE,AL,3,58,26,32,4,Н
lachere01m,1981,SEA,AL,2,85,38,47,5,Н
sveumda01m,2008,MIL,NL,2,12,7,5,2,Н
durocle01m,1972,HOU,NL,3,31,16,15,2,Н
