schoolid,schoolname,schoolcity,schoolstate,schoolnick
batesme,Колледж Бейтса,Льюистон,Я,Бобкоты
valdostast,Государственный университет Вальдоста,Вальдоста,GA,Блейзеры
montevallo,Университет Монтевальо,Монтевальо,AL,Соколы
fairldick,Университет Фейрли Дикинсона,Тинек,NJ,Рыцари
colocollege,Колорадский колледж,Колорадо Спрингс,CO,Тигры
ulala,Университет Луизианы в Лафайетте,Лафайетт,Лос-Анджелес,Волшебные каджуны
belmont,Белмонтский университет,Нэшвилл,TN,Бруины
hawaiihilo,Гавайский университет в Хило,Хило,Привет.,Вулканцы
montanast,Университет штата Монтана,Боземан,МТ,Бобкоты
hiramoh,Колледж &lt; &lt; Хирам &gt; &gt;,Хирам,Ооо.,Терьеры
ucsb,"Калифорнийский университет, Санта-Барбара",Санта-Барбара,КА,Гаучос
umkc,Университет Миссури-Кансас-Сити,Канзас-Сити,МО,Кангуру
unc,Университет Северной Каролины,Чапел Хилл,НС,Тарелки
texas,Техасский университет в Остине,Остин,TX,Лонгхорны
oglethrpga,Оглеторпский университет,Атланта,GA,Сторми Петрельс
arkmont,Университет Арканзаса-Монтичелло,Монтичелло,ОАР,Болл Уитвилз
oberlinoh,Оберлинский колледж,Оберлин,Ооо.,Ёман
azusapac,Тихоокеанский университет Азузы,Азуза,КА,Кугары
depauwin,Университет ДеПоу,Гринкасл,ВНУТРЕННИЕ,Тигры
ithacany,Колледж &lt; &lt; Итака &gt; &gt;,Итака,Нью-Йорк,Бомбардировщики
sacheart,Университет Святого Сердца,Фэрфилд,КТ,Пионеры
ouachitab,Баптистский университет Уачита,Аркадельфия,ОАР,Тигры
clarksonny,Университет Кларксона,Потсдам,Нью-Йорк,Рыцари
salabama,Университет Южной Алабамы,Мобильный,AL,Ягуары
arizonast,Университет штата Аризона,Температура,AZ,Солнечные дьяволы
bowlgreen,Университет &lt; &lt; Боулинг зеленый &gt; &gt;,Зеленый боулинг,Ооо.,Соколы
uncgreen,Университет Северной Каролины в Гринсборо,Гринсборо,НС,Спартанцы
huntercuny,"Охотничий колледж, Университет города Нью-Йорка",Нью-Йорк,Нью-Йорк,Ястребы
tamukvill,Техасский университет АиМ-Кингсвиль,Кингсвилль,TX,Javelinas
tulane,Университет Тулейна,Новый Орлеан,Лос-Анджелес,Зеленая волна
maine,Университет Мэна,Ороно,Я,Черные медведи
depaul,Университет ДеПола,Чикаго,Ил,Синие демоны
mcneese,Университет штата Макнез,Озеро Чарльз,Лос-Анджелес,Ковбои
mtolive,Колледж Маунт-Олив,Оливковая гора,НС,Троянцы
mansfield,Мэнсфилдский университет Пенсильвании,Мэнсфилд,ПА,Горные горы
washcolltn,Вашингтонский колледж (ТН),Джонсборо,TN,
salemintl,Международный университет Салема,Салем,WV,Тигры
cincy,Университет Цинциннати,Цинциннати,Ооо.,Медвежие
cmissouri,Центральный государственный университет Миссури,Уорренсбург,МО,Мулы
baruchcuny,"Колледж Баруха, Университет города Нью-Йорка",Нью-Йорк,Нью-Йорк,Медвежие
samhouston,Сэм Хьюстонский государственный университет,Хантсвилль,TX,Медведи
lewclarkst,Государственный колледж Льюис-Кларк,Льюистон,Идентификационный номер,Воины
kywesleyan,Кентукки Уэслианский колледж,Оуэнсборо,KY,Пантеры
tuftsma,Университет Тафтса,Медфорд,МЭТ,Jumbos
oregon,Орегонский университет,Юджин,ИЛИ,Утки
trnsylvnia,Университет Трансильвании,Лексингтон,KY,Пионеры
thielpa,Тильский колледж,Гринвилль,ПА,Томкоты
pittsbst,Питтсбургский государственный университет,Питтсбург,KS,Гориллы
washburn,Уошбернский университет Топеки,Топека,KS,Икабоды
georgiasou,Южный университет Грузии,Соединенные Штатыboro,GA,Орлы
utarl,Техасский университет в Арлингтоне,Арлингтон,TX,Маверики
marist,Маристский колледж,Покипси,Нью-Йорк,Красные лисы
stedwardtx,Университет Св. Эдварда,Остин,TX,Подземные охотники
jamesmad,Университет Джеймса Мэдисона,Харрисонбург,VA,Дюки
austinpeay,Остинский государственный университет,Кларксвилль,TN,Губернаторы
iona,Колледж Иона,Новая Рошель,Нью-Йорк,Галстук
prairview,Прерийский университет A&M,Вид прерии,TX,Пантеры
macmurryil,МакМюррейский колледж,Джексонвилль,Ил,Горцы
stpeters,Колледж Святого Петра,Город Джерси,NJ,Павлины
davidson,Колледж Дэвидсона,Дэвидсон,НС,Дикие кошки
loyolamd,Колледж Лойолы в Мэриленде,Балтимор,MD,Грейхаунды
johnbrwnar,Университет Джона Брауна,Шилоам Спрингс,ОАР,Золотые орехи
sarkansas,Университет Южного Арканзаса,Магнолия,ОАР,Мулеридеры
iawesleyan,Айова Уэслианский колледж,Гора Плезант,IA,Тигры
winthrop,Университет Уинтропа,Рок Хилл,ПК,Орлы
emoryga,Университет им. Эмори,Атланта,GA,Орлы
muhlenberg,Мухленбергский колледж,Аллентаун,ПА,Мулы
arizona,Университет Аризоны,Тусон,AZ,Дикие кошки
wrightst,Государственный университет Райта,Дейтон,Ооо.,Рейдеры
nwstate,Северо-западный государственный университет Луизианы,Начотосы,Лос-Анджелес,Демоны
utahst,Университет штата Юта,Логан,UT,Агги
waynesburg,Уэйнесбургский колледж,Уэйнесбург,ПА,Желтые пекарни
nflorida,Университет Северной Флориды,Джексонвилль,ФЛ,Оспрей
wesleyanct,Уэслианский университет,Мидлтаун,КТ,Кардиналы
grovecity,Городской колледж Гроув,Город Гроув,ПА,Извержение
washjeffpa,Колледж Вашингтона и Джефферсона,Вашингтон,ПА,Президенты
michigan,Мичиганский университет,Энн Арбор,МИ,Извержение
elizbthtwn,Элизабеттаунский колледж,Элизабеттаун,ПА,Голубые Джеи
mosouthern,Университет Южного штата Миссури (Джоплин),Джоплин,МО,Львы
stmartinwa,Колледж Святого Мартина,Лейси,WA,Святые
macollege,Массачусетский колледж либерального искусства,Северный Адамс,МЭТ,Трубопроводы
arkansaspb,Арканзасский университет в Пайн-Блафф,Сосновой блеф,ОАР,Золотые львы
hendrsonst,Университет штата Хендерсон,Аркадельфия,ОАР,Редди
linfieldor,Линфилдский колледж,МакМиннвилль,ИЛИ,Дикие кошки
crdstritch,Университет им. кардинала Стрича,Милуоки,ЖИ,Волки
swtexas,Юго-западный университет штата Техас,Сан-Маркос,TX,Бобкоты
wlmpennia,Университет Уильяма Пенна,Оскалуса,IA,Государственные деятели
bakerks,Университет Бейкера,Город Болдуин,KS,Дикие кошки
wflorida,Университет Западной Флориды,Пенсакола,ФЛ,Аргонавты
tennessee,Теннессийский университет,Ноксвилль,TN,Добровольцы
colorado,Университет Колорадо,Пулевой пузырь,CO,Буйволы
nycortland,Колледж Нью-Йоркского университета в Кортланде,Кортленд,Нью-Йорк,Красные драконы
ric,Колледж Род-Айленда,Провидение,РИ,Анкормены
pittsburgh,Питтсбургский университет,Питтсбург,ПА,Пантеры
wichitast,Университет штата Вичита,Уичита,KS,Ужасы
denver,Денверский университет,Денвер,CO,Пионеры
nwestern,Северо-западный университет,Эванстон,Ил,Дикие кошки
savcolad,Колледж искусств и дизайна Саванны,Саванна,GA,Пчёлы
highpoint,Университет высокого уровня,Высокий пункт,НС,Пантеры
arkansasst,Арканзасский государственный университет,Джонсборо,ОАР,Индейцы
calstfull,"Калифорнийский государственный университет, Фуллертон",Фуллертон,КА,Титаны
youngst,Университет штата Янгстаун,Янгстаун,Ооо.,Пингвины
dallasbapt,Баптистский университет Далласа,Даллас,TX,Патриоты
forthays,Государственный университет Форт Хейс,Хейс,KS,Тигры
morrbrown,Колледж им. Морриса Брауна,Атланта,GA,Извержение
utep,Техасский университет в Эль-Пасо,Эль-Пасо,TX,Горнодобывающие предприятия
santaclara,Университет Санта-Клары,Санта-Клара,КА,Бронкос
randmacon,Колледж Рэндольф-Макон,Эшланд,VA,Желтые пекарни
auburn,Университет Оберна,Оберн,AL,Тигры
econnst,Государственный университет Восточного Коннектикута,Виллимантика,КТ,Воины
flatlantic,Флоридский Атлантический университет,Бока Ратон,ФЛ,Совы
lycomingpa,Лайвинг-колледж,Вильямспорт,ПА,Воины
mtunionoh,Колледж Маунт Юнион,Альянс,Ооо.,Рейдеры
indiana,Индианский университет,Блумингтон,ВНУТРЕННИЕ,Гусеницы
hopemi,Колледж &lt; &lt; Надежда &gt; &gt;,Голландия,МИ,Летающие голландцы
ohdominican,Доминиканский университет Огайо,Колумб,Ооо.,Пантеры
troyst,Тройский государственный университет,Трой,AL,Троянцы
susquehnna,Университет Сускеханны,Селинсгроув,ПА,Крестоносцы
springhill,Колледж Спринг Хилл,Мобильный,AL,Барсуки
stfranpa,Университет Сент-Фрэнсиса,Лоретто,ПА,Красный Флэш
casewestrn,Университет западной резервной системы,Кливленд,Ооо.,Спартанцы
sdcity,Городской колледж Сан-Диего,Сан-Диего,КА,Рыцари
bloomsburg,Блумсбургский университет Пенсильвании,Блумсбург,ПА,Хаски
sfloridacc,Южная Флорида,Парк Эйвон,ФЛ,
lewclarkor,Колледж Льюиса и Кларка,Портленд,ИЛИ,Пионеры
charleston,Чарльстонский колледж,Чарльстон,ПК,Кугары
dubuque,Университет Дубуке,Дюбук,IA,Спартанцы
erskine,Эрскинский колледж,Дежурный Вест,ПК,Летающий флот
flinternat,Международный университет Флориды,Майами,ФЛ,Золотые пантеры
kentuckyst,Кентукский государственный университет,Frankfort,KY,Трубки
shenandoah,Университет Шенандоа,Винчестер,VA,Шершень
tuskegee,Университет Таскеги,Таскеги,AL,Золотые тигры
mtvernnaz,Университет им. Маунт-Вернона Назарена,Гора Вернон,Ооо.,Кугары
etennst,Восточный Теннессиский государственный университет,Джонсон Сити,TN,Букканеры
houstnbapt,Хьюстонский баптистский университет,Хьюстон,TX,Хаски
wilkespa,Университет Уилкса,Уилкс-Барре,ПА,Полковники
betheltn,Вефильский колледж,Маккензи,TN,Королевские власти
hillsdale,Колледж Хиллсдейл,Хиллсдейл,МИ,Зарядные устройства
wileytx,Колледж Уайли,Маршалл,TX,
cwashngton,Центральный Вашингтонский университет,Элленсбург,WA,Дикие кошки
jacksonvil,Университет Джексонвиля,Джексонвилль,ФЛ,Дельфины
pace,Университет Пейс,Нью-Йорк,Нью-Йорк,Заряды
missvalley,Государственный университет долины Миссисипи,Итта Бена,MS,Дельта Дьяволов
stmarytx,Университет Св. Марии,Сан-Антонио,TX,Крысы
ferrumva,Колледж Феррума,Феррум,VA,Пантеры
stmarysca,Колледж Святой Марии в Калифорнии,Морага,КА,Галстук
muskingum,Мускиндумский колледж,Новый Конкорд,Ооо.,Борьба с мусками
wheatonma,Колледж Уитона (Масс),Уитон,МЭТ,Лионы
widenerpa,Вайднерский университет,Честер,ПА,Пионеры
freedhrdmn,Университет им. Фрида Хардемана,Хендерсон,TN,Львы
chapmanca,Университет Чапмана,Апельсиновый,КА,Пантеры
wyoming,Университет Вайоминга,Ларами,WY,Ковбои
wvirginia,Университет Западной Вирджинии,Моргантаун,WV,Горные горы
adelphi,Адельфийский университет,Садовой город,Нью-Йорк,Пантеры
arkansaslr,Университет Арканзаса в Литтл-Рок,Маленький камень,ОАР,Троянцы
centenary,Сентенарный колледж Луизианы,Шревпорт,Лос-Анджелес,Джентльмены
wiscgbay,Университет Висконсин-Зеленый залив,Зеленый залив,ЖИ,Феникс
mryvilletn,Мэривильский колледж,Мэривилль,TN,Борьба со шотландцами
georgtwnky,Джорджтаунский колледж,Джорджтаун,KY,Тигры
cornellia,Корнеллский колледж,Гора Вернон,IA,Рамс
illchicago,Университет Иллинойса в Чикаго,Чикаго,Ил,Пламя
nyoneonta,Колледж Государственного университета в Одинонте,Одинонта,Нью-Йорк,Красные драконы
california,Калифорнийский университет,Беркли,КА,Золотые медведи
albertsnid,Альбертсонский колледж Айдахо,Колдвелл,Идентификационный номер,Койоты
kenyonoh,Кеньонский колледж,Гамбиер,Ооо.,Лорды
sandiegost,Сан-Диегоский государственный университет,Сан-Диего,КА,Ацтеки
indianapa,Университет Индианы Пенсильвании,Индианаa,ПА,Индейцы
ozarks,Озарский университет,Кларксвилль,ОАР,Орлы
colgate,Университет Колгейта,Гамильтон,Нью-Йорк,Рейдеры
gettysburg,Геттисбургский колледж,Геттисбург,ПА,Пули
woosteroh,Колледж Вустера,Вустер,Ооо.,Борьба со шотландцами
army,Военная академия Соединенных Штатов,Вест-Пойнт,Нью-Йорк,Черные рыцари
illinois,Иллинойский университет в Урбане-Чампайне,Шампайн,Ил,Борьба с Иллини
pompitzer,Колледж помоны,Клэрмонт,КА,Сейгены
hampton,Хэмптонский университет,Хэмптон,VA,Пираты
liberty,Университет свободы,Линчбург,VA,Пламя
daviselkins,Колледж Дэвиса и Элкинса,Элкинс,WV,Сенаторы
howrdpayne,Университет Говарда Пейна,Brownwood,TX,Желтые пекарни
ncat,Сельскохозяйственный и технический государственный университет Северной Каролины,Гринсборо,НС,Агги
stanford,Стэнфордский университет,Palo Alto,КА,Кардинал
morehead,Морехедский государственный университет,Морехед,KY,Орлы
boisest,Государственный университет &lt; &lt; Бойз &gt; &gt;,Бойз,Идентификационный номер,Бронкос
virginia,Университет Вирджинии,Шарлоттвилль,VA,Кавалеры
sanjosest,Государственный университет Сан-Хосе,Сан-Хосе,КА,Спартанцы
gallaudet,Университет Галлодета,Вашингтон,РС,Бизон
kentucky,Кентукский университет,Лексингтон,KY,Дикие кошки
hobartny,Хобарт и Уильям Смит колледжи,Женева,Нью-Йорк,Государственные деятели
rhodestn,Родосский колледж,Мемфис,TN,Линкс
mit,Массачусетский технологический институт,Кембридж,МЭТ,Инженеры
flsouthern,Южный колледж Флориды,Лейкленд,ФЛ,Мокасины
dayton,Дейтонский университет,Дейтон,Ооо.,Флаеры
chicago,Чикагский университет,Чикаго,Ил,Маруны
mscollege,Колледж Миссисипи,Клинтон,MS,Шоколадки
washst,Университет штата Вашингтон,Пульман,WA,Кугары
cflorida,Университет Центральной Флориды,Орландо,ФЛ,Золотые Рыцари
umass,Массачусетский университет Амхерста,Амхерст,МЭТ,Минуты
calstnorth,"Калифорнийский государственный университет, Нортридж",Нортридж,КА,Матадоры
stthomasfl,Университет Сент-Томаса,Майами,ФЛ,Бобкоты
manchester,Манчестерский колледж,Северный Манчестер,ВНУТРЕННИЕ,Спартанцы
eillinois,Восточный Иллинойский университет,Чарльстон,Ил,Пантеры
psubehrend,"Пенсильванский государственный университет Эри, Бехрендский колледж",Эри,ПА,Львы
whitwrthwa,Колледж Уитворта,Спокан,WA,Пираты
drexel,Университет Дрекселя,Филадельфия,ПА,Драконы
fltech,Флоридский технологический институт,Мельбурн,ФЛ,Пантеры
ashland,Ашландский университет,Эшланд,Ооо.,Орлы
american,Американский университет,Вашингтон,РС,Орлы
beloitwi,Белой колледж,Предательство,ЖИ,Букканеры
pacific,Тихоокеанский университет,Стоктон,КА,Тигры
gannon,Университет Гэннона,Эри,ПА,Золотые Рыцари
vcu,Университет Содружества Вирджинии,Ричмонд,VA,Рамс
millsapsms,Колледж Миллсапса,Джексон,MS,Меньшинства
ccri,Общинный колледж Род-Айленда,Уорвик,РИ,Рыцари
brklyncuny,"Бруклинский колледж, Университет города Нью-Йорка",Бруклин,Нью-Йорк,Мосты
texasam,Техасский университет A&M,Станция колледжа,TX,Агги
rider,Водительский университет,Лоуренсвилль,NJ,Бронки
mrningside,Утренний колледж,Город Сиу,IA,Мустанги
eckerd,Экердский колледж,Санкт-Петербург,ФЛ,Тритоны
marshall,Маршаллский университет,Хантингтон,WV,Громкое стадо
appalst,Аппалачский государственный университет,Бун,НС,Горные горы
ewashington,Университет Восточного Вашингтона,Чейни,WA,Орлы
washleeva,Университет Вашингтона и Ли,Лексингтон,VA,Генералы
iupufw,Индианский университет-Пурдуский университет Форт-Уэйн,Форт Уэйн,ВНУТРЕННИЕ,Мастодоны
wilacrosse,Университет Висконсин-Ла-Кросс,Кросс,ЖИ,Орлы
arkansas,Университет Арканзаса,Фейетвилль,ОАР,Бритва
augsburgmn,Авгсбургский колледж,Миннеаполис,МН,Огги
tampa,Университет Тампы,Тампа,ФЛ,Спартанцы
schreiner,Университет Шрейнера,Керрвилль,TX,Горные горы
uab,Университет Алабамы в Бирмингеме,Бирмингем,AL,Блейзеры
frankmarsh,Колледж им. Франклина и Маршалла,Ланкастер,ПА,Дипломаты
catholic,Католический университет Америки,Вашингтон,РС,Кардиналы
concrdiatx,Университет Конкордии в Остине,Остин,TX,Торнадо
furman,Университет Фурмана,Гринвилль,ПК,Паладины
bridgwtrst,Государственный колледж &lt; &lt; Бриджвотер &gt; &gt;,Бриджвотер,МЭТ,Медведи
houston,Хьюстонский университет,Хьюстон,TX,Кугары
idahost,Государственный университет Айдахо,Покателло,Идентификационный номер,Бенгалы
lambuthtn,Университет Лумбута,Джексон,TN,Орлы
delaware,Университет Делавэра,Ньюарк,DE,Синие курицы
stfrncisil,Университет Сент-Фрэнсиса,Джулиет,Ил,Боевые святые
sela,Юго-восточный университет Луизианы,Хаммонд,Лос-Анджелес,Львы
michiganst,Мичиганский государственный университет,Восточная Лансинг,МИ,Спартанцы
nyfredonia,Колледж Нью-Йоркского университета в Фредонии,Фредония,Нью-Йорк,Голубые дьяволы
newesleyan,Небраска Уэслианский университет,Линкольн,Нет,Волки Прейри
ncentralil,Северный центральный колледж,Напервиль,Ил,Кардиналы
nmexico,Университет Нью-Мексико,Альбукерке,НМ,Лобос
bartonnc,Бартонский колледж,Уилсон,НС,Бульдоги
carsnewm,Колледж Карсон-Ньюман,Город Джефферсон,TN,Орлы
willamette,Университет Уилламета,Салем,ИЛИ,Медвежие
sfcc,Муниципальный колледж Южной Флориды,Парк Эйвон,ФЛ,Пантеры
butler,Батлерский университет,Индианаполис,ВНУТРЕННИЕ,Бульдоги
sdakotast,Университет штата Южная Дакота,Брукингский,УР,Джекраббиты
athensst,Афинский государственный университет,Афины,AL,Медведи
wlibertyst,Государственный колледж &lt; &lt; Западная свобода &gt; &gt;,&lt; &lt; Западная свобода &gt; &gt;,WV,Подземные охотники
stfranny,Колледж Сент-Фрэнсиса,Бруклинские высоты,Нью-Йорк,Терьеры
sanfranst,Университет штата Сан-Франциско,Сан-Франциско,КА,Гейтеры
tennst,Теннессиский государственный университет,Нэшвилл,TN,Тигры
whitmanwa,Уитманский колледж,Уолла Уолла,WA,Миссионеры
sillinois,Университет Южного Иллинойса,Карбондейл,Ил,Салукис
rhodeisle,Университет Род-Айленда,Кингстон,РИ,Рамс
guilfordnc,Гилфордский колледж,Гринсборо,НС,Квакеры
rollins,Коллегия Роллинз,Зимний парк,ФЛ,Тары
tnwesleyan,Теннесси Уэслианский колледж,Афины,TN,Бульдоги
utah,Университет Юты,Солт-Лейк-Сити,UT,Utes
wiwhitewtr,Висконсинский университет - белая вода,Белая вода,ЖИ,Вархауки
brewparker,Колледж Брютон-Паркер,Гора Вернон,GA,Бароны
heidelberg,Колледж Гейдельберга,Тиффин,Ооо.,Принцы
juniatapa,Колледж Джуниата,Хантингдон,ПА,Орлы
indpolis,Индианаполисский университет,Индианаполис,ВНУТРЕННИЕ,Грейхаунды
roanokeva,Колледж Роанок,Салем,VA,Маруны
