playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
woodstr01,1988,LAN,NL,WS,1B,3,0,19.0,6,1,0,0,0,,,
belanma01,1979,BAL,AL,ALCS,СС,3,1,43.0,0,6,0,0,0,,,
nixontr01,2005,BOS,AL,ОДЛС1,RF,3,3,75.0,6,0,0,0,0,,,
colemgo01,1961,CIN,NL,WS,1B,5,5,132.0,30,4,1,6,0,,,
kimby01,2001,ARI,NL,NLCS,Р,3,0,15.0,0,0,0,0,0,,0.0,0.0
vizquom01,2001,CLE,AL,ОДЛС1,СС,5,5,129.0,6,20,1,3,0,,,
loaizes01,2004,NYA,AL,ОДЛС2,Р,1,0,6.0,0,0,0,0,0,,0.0,2.0
moyerja01,2001,SEA,AL,ALCS,Р,1,1,21.0,0,1,0,0,0,,0.0,0.0
winfida01,1981,NYA,AL,AEDIV,LF,5,5,135.0,10,1,0,0,0,,,
justida01,1992,ATL,NL,WS,RF,6,6,163.0,15,0,1,0,0,,,
hockide01,2002,MIN,AL,ОДЛС2,2B,1,1,27.0,7,2,0,1,0,,,
ruschgl01,2000,NYN,NL,NLCS,Р,2,0,11.0,0,0,0,0,0,,0.0,0.0
cabrejo02,2001,CLE,AL,ОДЛС1,LF,2,0,15.0,0,0,0,0,0,,,
rolliji01,2009,PHI,NL,WS,СС,6,6,156.0,9,7,1,3,0,,,
ofarrbo01,1918,CHN,NL,WS,C,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
belinst01,1990,PIT,NL,NLCS,Р,3,0,11.0,0,0,0,0,0,,1.0,0.0
hoppjo01,1942,SLN,NL,WS,1B,5,5,135.0,46,3,1,2,0,,,
oberkke01,1982,SLN,NL,WS,3B,7,7,168.0,3,21,1,2,0,,,
daviser01,1997,BAL,AL,ALCS,RF,3,2,60.0,3,0,0,0,0,,,
henrydo01,1999,HOU,NL,НЛДС1,Р,2,0,11.0,0,0,0,0,0,,1.0,0.0
lemkema01,1991,ATL,NL,NLCS,2B,7,6,168.0,12,11,1,2,0,,,
rosebjo01,1969,MIN,AL,ALCS,C,2,1,29.0,6,1,0,0,0,0.0,0.0,0.0
slaglji01,1907,CHN,NL,WS,CF,5,5,144.0,13,0,1,0,0,,,
crawfwi01,1974,LAN,NL,WS,RF,2,1,27.0,1,0,0,0,0,,,
batesja01,1995,COL,NL,НЛДС1,3B,1,0,6.0,0,1,0,0,0,,,
broxtjo01,2006,LAN,NL,НЛДС1,Р,2,0,6.0,0,0,0,0,0,,1.0,0.0
fultzaa01,2007,CLE,AL,ОДЛС2,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
clemero02,2003,NYA,AL,ОДЛС1,Р,1,1,21.0,1,0,0,0,0,,1.0,0.0
glavito02,2006,NYN,NL,NLCS,Р,2,2,33.0,1,1,0,0,0,,1.0,1.0
agnewsa01,1918,BOS,AL,WS,C,4,4,96.0,12,6,0,0,0,0.0,1.0,3.0
bladera01,1930,SLN,NL,WS,RF,3,3,66.0,10,0,0,0,0,,,
garcino01,2008,LAN,NL,NLCS,1B,1,1,21.0,9,0,0,0,0,,,
ledeeri01,1999,NYA,AL,ALCS,LF,2,2,45.0,3,0,1,0,0,,,
camermi01,2006,SDN,NL,НЛДС2,CF,4,4,105.0,5,1,0,0,0,,,
smithlo01,1980,PHI,NL,WS,LF,5,4,96.0,4,1,0,0,0,,,
grossgr01,1981,PHI,NL,НЕДIV,RF,1,0,3.0,0,0,0,0,0,,,
jeterde01,1996,NYA,AL,ALCS,СС,5,5,141.0,6,13,0,0,0,,,
mabryjo01,2002,OAK,AL,ОДЛС2,1B,1,0,6.0,2,0,0,1,0,,,
fernato01,1997,CLE,AL,WS,2B,5,3,110.0,9,14,2,3,0,,,
strawda01,1996,NYA,AL,ALCS,LF,2,2,42.0,2,0,0,0,0,,,
cabremi01,2003,FLO,NL,NLCS,СС,1,0,9.0,0,0,0,0,0,,,
lezcasi01,1983,PHI,NL,NLCS,LF,1,0,5.0,0,0,0,0,0,,,
myershy01,1916,BRO,NL,WS,CF,5,5,142.0,9,1,0,1,0,,,
anderbr02,1999,ARI,NL,НЛДС2,Р,1,1,21.0,1,1,0,0,0,,0.0,0.0
willibe02,2000,NYA,AL,ALCS,CF,6,6,159.0,14,0,0,0,0,,,
abreubo01,2009,LAA,AL,ALCS,RF,6,6,172.0,13,0,1,0,0,,,
mesajo01,1997,CLE,AL,WS,Р,5,0,15.0,1,1,0,0,0,,1.0,0.0
thomair01,1910,PHA,AL,WS,C,4,4,110.0,27,8,1,1,0,0.0,2.0,6.0
mcdougi01,1951,NYA,AL,WS,3B,5,2,75.0,2,8,1,1,0,,,
westda01,1991,MIN,AL,ALCS,Р,2,0,17.0,0,0,0,0,0,,0.0,0.0
giambja01,2007,NYA,AL,ОДЛС2,1B,2,1,21.0,3,0,0,0,0,,,
alomasa02,1997,CLE,AL,ALCS,C,6,6,174.0,49,1,0,1,0,0.0,3.0,1.0
muellle01,1945,DET,AL,WS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
jonesly01,1984,KCA,AL,ALCS,RF,2,0,12.0,2,0,0,0,0,,,
zitoba01,2006,OAK,AL,ОДЛС2,Р,1,1,24.0,0,1,0,0,0,,0.0,1.0
thurmma01,1984,SDN,NL,WS,Р,2,2,16.0,0,2,0,0,0,,2.0,2.0
edmonji01,2005,SLN,NL,НЛДС1,CF,3,3,81.0,11,0,0,0,0,,,
wohlema01,1996,ATL,NL,NLCS,Р,3,0,9.0,0,0,0,0,0,,0.0,0.0
sundbji01,1985,KCA,AL,WS,C,7,7,186.0,47,3,0,1,0,1.0,2.0,3.0
lewisma01,1995,CIN,NL,NLCS,3B,2,2,51.0,2,3,0,0,0,,,
masonro01,1992,PIT,NL,NLCS,Р,2,0,10.0,2,0,0,0,0,,0.0,0.0
anderga01,2002,ANA,AL,WS,LF,7,7,183.0,17,1,1,0,0,,,
jonesan01,1999,ATL,NL,WS,CF,4,4,99.0,10,0,0,0,0,,,
huttoto01,1977,PHI,NL,NLCS,1B,1,0,9.0,5,0,0,0,0,,,
castrju01,2009,LAN,NL,NLCS,3B,1,0,3.0,0,0,0,0,0,,,
wilsoha01,1929,CHN,NL,WS,CF,5,5,131.0,14,0,1,0,0,,,
jonesch06,1996,ATL,NL,НЛДС1,3B,3,3,84.0,1,3,0,0,0,,,
guthrma01,1996,LAN,NL,НЛДС1,Р,1,0,1.0,0,0,0,0,0,,0.0,0.0
kaatji01,1970,MIN,AL,ALCS,Р,1,1,6.0,0,0,0,0,0,,0.0,0.0
coopece01,1982,ML4,AL,ALCS,1B,5,5,129.0,37,3,2,5,0,,,
hurstbr01,1986,BOS,AL,ALCS,Р,2,2,45.0,1,2,0,0,0,,0.0,1.0
parkeda01,1988,OAK,AL,ALCS,LF,1,1,18.0,1,0,1,0,0,,,
parenma01,1996,BAL,AL,ALCS,C,2,2,48.0,14,0,0,0,0,0.0,2.0,0.0
suzukic01,2001,SEA,AL,ОДЛС1,RF,5,5,132.0,9,0,1,0,0,,,
counscr01,2001,ARI,NL,WS,2B,6,6,168.0,11,16,0,5,0,,,
moyerja01,2008,PHI,NL,WS,Р,1,1,19.0,0,0,0,0,0,,2.0,0.0
hawpebr01,2007,COL,NL,NLCS,RF,4,4,114.0,6,0,0,0,0,,,
alfonan01,2003,CHN,NL,НЛДС2,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
fingero01,1972,OAK,AL,WS,Р,6,0,31.0,0,2,0,0,0,,5.0,1.0
wheelda01,2008,TBA,AL,ALCS,Р,3,0,15.0,0,0,0,0,0,,0.0,0.0
pizarju01,1974,PIT,NL,NLCS,Р,1,0,2.0,0,0,0,0,0,,0.0,0.0
clemero01,1972,PIT,NL,NLCS,RF,5,5,131.0,10,0,0,0,0,,,
duncach01,2006,SLN,NL,WS,RF,2,2,39.0,2,0,1,0,0,,,
womacto01,2001,ARI,NL,WS,СС,7,7,195.0,7,23,1,2,0,,,
daviser01,1990,CIN,NL,WS,LF,4,4,87.0,4,0,0,0,0,,,
bandosa01,1974,OAK,AL,ALCS,3B,4,4,108.0,3,8,0,2,0,,,
cruzju02,2003,CHN,NL,НЛДС2,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
nolesdi01,1981,PHI,NL,НЕДIV,Р,1,1,12.0,0,1,0,0,0,,1.0,0.0
plunker01,1995,CLE,AL,ALCS,Р,3,0,6.0,0,0,0,0,0,,2.0,0.0
gaettga01,1987,MIN,AL,ALCS,3B,5,5,132.0,8,7,0,1,0,,,
werbebi01,1940,CIN,NL,WS,3B,7,7,183.0,9,16,2,3,0,,,
hoffmtr01,1998,SDN,NL,WS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
stottto01,1996,SLN,NL,NLCS,Р,3,2,24.0,0,0,0,0,0,,1.0,0.0
mathech01,1913,NY1,NL,WS,Р,2,2,57.0,0,5,0,0,0,,0.0,0.0
nelsoge01,1989,OAK,AL,WS,Р,2,0,3.0,0,0,0,0,0,,0.0,0.0
thomade01,1981,LAN,NL,WS,3B,2,0,15.0,0,0,0,0,0,,,
outlaji01,1945,DET,AL,WS,3B,7,7,197.0,5,15,0,0,0,,,
burksel01,1995,COL,NL,НЛДС1,CF,2,2,46.0,4,0,1,0,0,,,
hunteto01,2003,MIN,AL,ОДЛС1,CF,4,4,105.0,11,0,0,0,0,,,
hadlebu01,1939,NYA,AL,WS,Р,1,0,24.0,1,1,1,0,0,,0.0,0.0
mccolal01,1933,WS1,AL,WS,Р,1,0,6.0,0,1,0,0,0,,0.0,0.0
ruthba01,1918,BOS,AL,WS,Р,2,2,51.0,0,5,0,1,0,,0.0,0.0
greenmi01,1988,BOS,AL,ALCS,LF,4,4,102.0,4,0,0,0,0,,,
olivejo01,2000,SEA,AL,ALCS,C,4,2,60.0,22,1,0,0,0,0.0,1.0,1.0
welchbo01,1983,LAN,NL,NLCS,Р,1,1,4.0,0,0,0,0,0,,0.0,0.0
johnsda02,1977,PHI,NL,NLCS,1B,1,1,18.0,8,0,0,0,0,,,
chaveer01,2003,OAK,AL,ОДЛС2,3B,5,5,145.0,7,7,2,3,0,,,
olsongr02,1991,ATL,NL,WS,C,7,7,193.0,47,6,0,1,0,0.0,7.0,3.0
dunstsh01,2002,SFN,NL,NLCS,RF,1,0,6.0,0,0,0,0,0,,,
bluevi01,1975,OAK,AL,ALCS,Р,1,1,9.0,0,0,0,0,0,,0.0,0.0
fontemi01,2008,CHN,NL,НЛДС1,2B,1,1,24.0,1,3,0,0,0,,,
mcenawi01,1976,CIN,NL,WS,Р,2,0,14.0,1,0,0,0,0,,0.0,0.0
doteloc01,1999,NYN,NL,NLCS,Р,1,0,9.0,0,0,0,0,0,,1.0,0.0
myersra01,1998,SDN,NL,NLCS,Р,4,0,6.0,0,0,0,0,0,,0.0,0.0
buforda01,1999,BOS,AL,ALCS,CF,4,1,36.0,4,0,0,0,0,,,
hamptmi01,2000,NYN,NL,NLCS,Р,2,2,48.0,1,0,0,0,0,,0.0,0.0
guttedo01,1946,BOS,AL,WS,2B,2,1,28.0,0,2,0,0,0,,,
benarma01,2000,SFN,NL,НЛДС2,RF,1,0,4.0,0,0,0,0,0,,,
willimi02,1989,CHN,NL,NLCS,Р,2,0,3.0,0,0,0,0,0,,1.0,0.0
fordwh01,1958,NYA,AL,WS,Р,3,3,46.0,1,1,0,0,0,,0.0,0.0
ibanera01,2009,PHI,NL,WS,LF,4,4,105.0,9,1,1,0,0,,,
goochjo01,1925,PIT,NL,WS,C,3,1,30.0,9,3,0,0,0,0.0,1.0,1.0
pfiesja01,1910,CHN,NL,WS,Р,1,0,20.0,0,1,0,0,0,,0.0,1.0
steinte01,1989,OAK,AL,ALCS,C,3,3,78.0,17,0,0,0,0,0.0,6.0,0.0
maddoga01,1977,PHI,NL,NLCS,CF,2,2,54.0,6,0,0,0,0,,,
chandsp01,1941,NYA,AL,WS,Р,1,1,15.0,0,0,0,0,0,,0.0,0.0
sandere02,1995,CIN,NL,NLCS,RF,4,4,111.0,7,0,1,0,0,,,
lowede01,2004,BOS,AL,WS,Р,1,1,21.0,1,2,0,0,0,,0.0,0.0
coopemo01,1944,SLN,NL,WS,Р,2,2,48.0,0,6,0,0,0,,0.0,0.0
porteda02,1982,SLN,NL,WS,C,7,7,180.0,33,2,0,1,0,0.0,1.0,2.0
lewisdu01,1912,BOS,AL,WS,LF,8,8,222.0,14,0,1,0,0,,,
jurgebi01,1932,CHN,NL,WS,СС,3,3,78.0,11,8,2,5,0,,,
hitchst01,2001,NYA,AL,WS,Р,2,0,12.0,0,0,0,0,0,,0.0,0.0
varitja01,2005,BOS,AL,ОДЛС1,C,3,2,57.0,9,2,0,0,0,0.0,1.0,1.0
eichhma01,1993,TOR,AL,WS,Р,1,0,1.0,0,0,0,0,0,,0.0,0.0
ackerji01,1989,TOR,AL,ALCS,Р,5,0,19.0,1,1,0,0,0,,1.0,0.0
ramirma02,1997,CLE,AL,ALCS,RF,6,6,174.0,14,0,1,0,0,,,
nelsoje01,1997,NYA,AL,ОДЛС1,Р,4,0,12.0,0,0,0,0,0,,1.0,1.0
rhodear01,2011,SLN,NL,NLCS,Р,2,0,,0,1,0,0,0,,,
hayesch01,1996,NYA,AL,WS,3B,4,3,87.0,2,6,0,0,0,,,
nenro01,2002,SFN,NL,НЛДС1,Р,4,0,8.0,0,0,0,0,0,,1.0,0.0
bartedi01,1936,NY1,NL,WS,СС,6,6,159.0,8,13,1,4,0,,,
reedri01,2000,NYN,NL,WS,Р,1,1,18.0,0,1,0,0,0,,0.0,0.0
collira01,1912,BOS,AL,WS,Р,2,1,43.0,0,3,0,0,0,,1.0,3.0
utleych01,2009,PHI,NL,NLCS,2B,5,5,132.0,17,13,2,1,0,,,
lamabja01,1967,SLN,NL,WS,Р,3,0,8.0,0,1,0,1,0,,0.0,1.0
posadjo01,1998,NYA,AL,WS,C,3,2,63.0,20,0,0,0,0,0.0,0.0,0.0
conceda01,1970,CIN,NL,NLCS,СС,2,0,9.0,1,2,0,0,0,,,
cuellmi01,1969,BAL,AL,ALCS,Р,1,1,24.0,0,0,0,0,0,,0.0,0.0
foxxji01,1931,PHA,AL,WS,1B,7,7,183.0,69,2,1,4,0,,,
lidgebr01,2008,PHI,NL,WS,Р,2,0,6.0,0,0,0,0,0,,1.0,0.0
mcmicgr01,1993,ATL,NL,NLCS,Р,4,0,12.0,0,1,0,0,0,,0.0,0.0
ceyro01,1981,LAN,NL,WS,3B,6,6,141.0,4,11,0,1,0,,,
brookto01,1984,DET,AL,ALCS,3B,1,0,18.0,0,2,1,0,0,,,
vaughgr01,1998,SDN,NL,NLCS,LF,2,2,39.0,3,0,0,0,0,,,
russebi01,1978,LAN,NL,NLCS,СС,4,4,111.0,3,14,0,3,0,,,
stewash01,2004,MIN,AL,ОДЛС2,LF,3,3,89.0,6,0,0,0,0,,,
jonesch06,1998,ATL,NL,NLCS,3B,6,6,162.0,1,12,0,1,0,,,
thomago01,1981,ML4,AL,AEDIV,CF,3,3,81.0,12,0,0,0,0,,,
renicri01,1970,MIN,AL,ALCS,3B,1,1,27.0,1,3,0,0,0,,,
blakesh01,1929,CHN,NL,WS,Р,2,0,4.0,0,0,0,0,0,,0.0,0.0
chrisru01,1948,CLE,AL,WS,Р,1,0,0.0,0,0,0,0,0,,0.0,0.0
kosloda01,1951,NY1,NL,WS,Р,2,2,45.0,2,1,0,0,0,,0.0,0.0
loganjo01,1957,ML1,NL,WS,СС,7,7,186.0,13,25,0,6,0,,,
wheatza01,1916,BRO,NL,WS,LF,5,5,142.0,14,0,1,0,0,,,
wheelda01,2005,HOU,NL,НЛДС2,Р,3,0,13.0,0,1,0,0,0,,0.0,0.0
saberbr01,1985,KCA,AL,ALCS,Р,2,2,22.0,2,1,0,0,0,,0.0,0.0
whitefr01,1980,KCA,AL,WS,2B,6,6,156.0,13,20,2,6,0,,,
boggswa01,1986,BOS,AL,WS,3B,7,7,188.0,4,15,0,2,0,,,
harvich01,2004,HOU,NL,НЛДС2,Р,1,0,2.0,0,0,0,0,0,,0.0,0.0
ramirma02,1997,CLE,AL,WS,RF,7,7,191.0,16,1,1,0,0,,,
perezto01,1976,CIN,NL,NLCS,1B,3,3,81.0,28,2,1,2,0,,,
mendora01,2001,NYA,AL,WS,Р,2,0,8.0,0,1,0,0,0,,0.0,0.0
leema02,1989,TOR,AL,ALCS,2B,2,2,54.0,4,1,0,1,0,,,
freehbi01,1972,DET,AL,ALCS,C,3,3,84.0,24,3,0,1,0,0.0,5.0,1.0
mcclell01,1989,CHN,NL,NLCS,LF,1,0,8.0,0,0,0,0,0,,,
morrija02,1984,DET,AL,WS,Р,2,2,54.0,5,1,0,0,0,,1.0,1.0
johnsra05,2002,ARI,NL,НЛДС2,Р,1,1,18.0,0,0,0,0,0,,1.0,1.0
duncach01,2006,SLN,NL,NLCS,LF,1,1,21.0,1,0,0,0,0,,,
burrose01,2011,ARI,NL,НЛДС2,3B,1,0,,1,0,0,0,0,,,
treanma01,2010,TEX,AL,WS,C,1,1,24.0,8,1,0,0,0,0.0,0.0,0.0
randowi01,1990,OAK,AL,WS,2B,4,4,106.0,14,12,0,5,0,,,
reedri01,2000,NYN,NL,NLCS,Р,1,1,10.0,0,0,0,0,0,,0.0,0.0
kazmisc01,2008,TBA,AL,ALCS,Р,2,2,31.0,0,0,0,0,0,,0.0,0.0
morelke01,1984,CHN,NL,NLCS,RF,5,5,118.0,10,0,0,0,0,,,
thondi01,1986,HOU,NL,NLCS,СС,6,3,92.0,6,9,0,2,0,,,
schaege01,1907,DET,AL,WS,2B,5,5,138.0,11,18,0,2,0,,,
waltoje01,1997,BAL,AL,ALCS,RF,1,0,6.0,0,0,0,0,0,,,
cowenal01,1977,KCA,AL,ALCS,CF,1,1,18.0,0,0,0,0,0,,,
coneda01,1988,NYN,NL,NLCS,Р,3,2,36.0,1,0,0,0,0,,0.0,0.0
brilene01,1968,SLN,NL,WS,Р,2,2,34.0,0,2,0,0,0,,0.0,0.0
reedro01,1983,PHI,NL,WS,Р,3,0,10.0,0,0,0,0,0,,1.0,0.0
grissma02,2003,SFN,NL,НЛДС1,CF,4,4,101.0,7,1,1,1,0,,,
eldreca01,2004,SLN,NL,WS,Р,2,0,5.0,0,0,0,0,0,,0.0,0.0
reisepe01,1947,BRO,NL,WS,CF,3,3,45.0,6,0,1,0,0,,,
beltrca01,2012,SLN,NL,NLCS,RF,6,6,129.0,7,0,0,0,0,0.0,0.0,0.0
snodgfr01,1913,NY1,NL,WS,1B,1,1,6.0,1,1,0,0,0,,,
vinafe01,2000,SLN,NL,NLCS,2B,5,5,129.0,14,10,1,2,0,,,
merlolo01,1999,BOS,AL,ОДЛС1,СС,3,1,39.0,3,2,1,0,0,,,
chambch01,1978,NYA,AL,ALCS,1B,4,4,105.0,28,1,0,1,0,,,
timlimi01,2004,BOS,AL,ОДЛС1,Р,3,0,9.0,0,0,0,0,0,,0.0,0.0
seaneru01,2001,ATL,NL,НЛДС1,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
roberbi01,1997,CLE,AL,ОДЛС1,LF,4,3,84.0,4,0,0,0,0,,,
jonesan01,2005,ATL,NL,НЛДС2,CF,4,4,130.0,19,0,0,0,0,,,
mayswi01,1962,SFN,NL,WS,CF,7,7,183.0,19,0,0,0,0,,,
youngro01,1924,NY1,NL,WS,LF,1,0,1.0,0,0,0,0,0,,,
jonesda01,1909,DET,AL,WS,LF,7,7,180.0,14,0,1,0,0,,,
demerla01,1975,PIT,NL,NLCS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
loftoke01,2001,CLE,AL,ОДЛС1,CF,5,5,129.0,9,0,0,0,0,,,
willist02,1959,LAN,NL,WS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
biggicr01,1997,HOU,NL,НЛДС2,2B,3,3,75.0,4,8,1,2,0,,,
clemero02,2001,NYA,AL,ОДЛС2,Р,2,2,25.0,0,3,0,0,0,,3.0,0.0
bochybr01,1980,HOU,NL,NLCS,C,1,0,9.0,5,1,0,1,0,0.0,1.0,0.0
mordemi01,1995,ATL,NL,NLCS,СС,1,0,6.0,0,0,0,0,0,,,
chrismc01,2000,CHA,AL,ОДЛС2,CF,1,0,4.0,0,0,0,0,0,,,
breuema01,1942,NYA,AL,WS,Р,1,0,0.0,0,0,1,0,0,,0.0,0.0
gamblos01,1981,NYA,AL,ALCS,RF,1,1,24.0,4,0,0,0,0,,,
borbope01,1976,CIN,NL,NLCS,Р,2,0,13.0,0,0,0,0,0,,0.0,0.0
eldreca01,2005,SLN,NL,НЛДС1,Р,1,0,2.0,0,0,0,0,0,,1.0,0.0
heredfe01,2003,NYA,AL,ОДЛС1,Р,1,0,6.0,0,2,0,1,0,,0.0,0.0
morrija02,1984,DET,AL,ALCS,Р,1,1,21.0,1,1,0,0,0,,0.0,0.0
durbich01,2009,PHI,NL,WS,Р,2,0,4.0,0,1,0,0,0,,1.0,0.0
lacorfr01,1981,HOU,NL,NWDIV,Р,2,0,11.0,0,0,0,0,0,,0.0,0.0
batismi01,2001,ARI,NL,WS,Р,2,1,24.0,0,1,0,0,0,,0.0,1.0
riverju01,2003,NYA,AL,WS,RF,2,1,33.0,5,0,0,0,0,,,
davisha01,1910,PHA,AL,WS,1B,5,5,137.0,44,2,3,6,0,,,
pujolal01,2005,SLN,NL,НЛДС1,1B,3,3,81.0,31,1,0,7,0,,,
charlno01,1990,CIN,NL,NLCS,Р,4,0,15.0,1,0,0,1,0,,1.0,0.0
millibo01,1953,BRO,NL,WS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
mcdougi01,1958,NYA,AL,WS,2B,7,7,191.0,20,22,0,3,0,,,
alouma01,1962,SFN,NL,WS,RF,2,1,33.0,0,0,0,0,0,,,
cepedor01,1969,ATL,NL,NLCS,1B,3,3,78.0,29,1,2,2,0,,,
pennohe01,1932,NYA,AL,WS,Р,2,0,12.0,0,1,0,0,0,,1.0,0.0
luzingr01,1980,PHI,NL,WS,LF,1,1,18.0,1,0,0,0,0,,,
micelda01,2004,HOU,NL,НЛДС2,Р,3,0,10.0,0,0,0,0,0,,1.0,0.0
lollash01,1959,CHA,AL,WS,C,6,6,156.0,29,5,0,0,0,1.0,5.0,1.0
fitzsfr01,1933,NY1,NL,WS,Р,1,1,21.0,0,1,0,0,0,,1.0,1.0
bellira01,1992,ATL,NL,WS,СС,3,0,15.0,1,2,0,1,0,,,
zitoba01,2001,OAK,AL,ОДЛС2,Р,1,1,24.0,0,0,0,0,0,,0.0,0.0
lowede01,2008,LAN,NL,НЛДС1,Р,1,1,18.0,0,0,0,0,0,,0.0,0.0
parkeda01,1988,OAK,AL,WS,LF,2,2,42.0,4,0,0,0,0,,,
ibanera01,2009,PHI,NL,НЛДС2,LF,4,4,100.0,9,0,1,0,0,,,
posadjo01,2002,NYA,AL,ОДЛС1,C,4,4,102.0,19,2,1,0,0,0.0,4.0,0.0
millake01,2003,BOS,AL,ОДЛС2,1B,5,5,146.0,37,10,0,1,0,,,
ramirma02,1995,CLE,AL,WS,RF,6,6,144.0,8,0,0,0,0,,,
tinslle01,1995,BOS,AL,ОДЛС1,CF,1,1,38.0,1,0,0,0,0,,,
morgabo01,1952,BRO,NL,WS,3B,1,0,3.0,0,1,0,0,0,,,
sabatcc01,2009,NYA,AL,WS,Р,2,2,41.0,0,0,0,0,0,,1.0,0.0
lucasga01,1986,CAL,AL,ALCS,Р,4,0,7.0,0,0,0,0,0,,0.0,0.0
rautzla01,1977,LAN,NL,NLCS,Р,1,0,1.0,0,0,0,0,0,,0.0,0.0
lockmwh01,1954,NY1,NL,WS,1B,4,4,111.0,40,1,0,2,0,,,
ashbyal01,1980,HOU,NL,NLCS,C,2,1,42.0,11,2,0,0,0,0.0,0.0,1.0
treanma01,2010,TEX,AL,ОДЛС1,C,1,1,27.0,10,0,0,0,0,0.0,0.0,0.0
greenda03,1982,SLN,NL,WS,CF,1,1,27.0,2,0,0,0,0,,,
remlimi01,2003,CHN,NL,NLCS,Р,5,0,10.0,0,1,0,0,0,,0.0,0.0
olerujo01,1992,TOR,AL,WS,1B,4,4,105.0,25,3,0,2,0,,,
snydefr01,1922,NY1,NL,WS,C,4,4,111.0,23,5,1,1,0,0.0,1.0,1.0
smithza01,1990,PIT,NL,NLCS,Р,2,1,27.0,0,1,0,0,0,,0.0,0.0
pennohe01,1927,NYA,AL,WS,Р,1,1,27.0,1,1,0,0,0,,0.0,0.0
radkebr01,2006,MIN,AL,ОДЛС2,Р,1,1,12.0,0,0,1,0,0,,0.0,0.0
ankieri01,2010,ATL,NL,НЛДС2,CF,4,4,108.0,5,0,1,0,0,,,
belchti01,1988,LAN,NL,NLCS,Р,2,2,46.0,1,0,0,0,0,,0.0,1.0
swishni01,2012,NYA,AL,ALCS,RF,3,3,87.0,6,0,0,0,0,0.0,0.0,0.0
kucksjo01,1955,NYA,AL,WS,Р,2,0,9.0,0,1,0,0,0,,0.0,0.0
lowrepe01,1945,CHN,NL,WS,LF,7,7,195.0,23,1,0,0,0,,,
tomlida01,1979,CIN,NL,NLCS,Р,3,0,9.0,1,1,0,0,0,,2.0,0.0
walkbo01,1982,ATL,NL,NLCS,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
minchdo01,1965,MIN,AL,WS,1B,7,7,180.0,51,4,0,0,0,,,
schulfr01,1907,CHN,NL,WS,RF,5,5,144.0,4,2,1,0,0,,,
ruthba01,1928,NYA,AL,WS,LF,2,2,54.0,4,1,0,0,0,,,
clemero02,1988,BOS,AL,ALCS,Р,1,1,21.0,0,0,1,0,0,,0.0,1.0
torreyo01,2011,TEX,AL,ОДЛС2,C,1,0,,0,0,0,0,0,,,
tayloro01,1969,NYN,NL,NLCS,Р,2,0,10.0,1,0,0,0,0,,0.0,0.0
etchean01,1969,BAL,AL,ALCS,C,2,1,36.0,11,0,0,0,0,0.0,1.0,0.0
smithha03,1903,PIT,NL,WS,C,1,1,24.0,2,1,1,0,0,0.0,2.0,0.0
mondari01,1977,LAN,NL,NLCS,CF,3,2,51.0,6,0,0,0,0,,,
riverma01,2006,NYA,AL,ОДЛС1,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
ericksc01,1997,BAL,AL,ALCS,Р,2,2,38.0,0,5,0,1,0,,1.0,0.0
campabe01,1979,CAL,AL,ALCS,СС,1,0,2.0,0,0,0,0,0,,,
lylesp01,1977,NYA,AL,ALCS,Р,4,0,28.0,0,0,0,0,0,,1.0,0.0
lowntu01,1959,CHA,AL,WS,Р,3,0,10.0,0,0,0,0,0,,1.0,0.0
oneilpa01,2000,NYA,AL,ОДЛС1,RF,5,5,132.0,8,1,0,0,0,,,
holmeto01,1948,BSN,NL,WS,RF,6,6,156.0,10,2,0,1,0,,,
huffau01,2010,SFN,NL,WS,1B,4,4,102.0,40,0,1,4,0,,,
reynoar02,1995,COL,NL,НЛДС1,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
rivermi01,1978,NYA,AL,WS,CF,4,4,81.0,7,0,0,0,0,,,
clontbr01,1995,ATL,NL,WS,Р,2,0,10.0,0,0,0,0,0,,0.0,1.0
greendi01,1972,OAK,AL,ALCS,2B,5,5,75.0,5,7,0,1,0,,,
zambrca01,2007,CHN,NL,НЛДС1,Р,1,1,18.0,0,0,0,0,0,,1.0,0.0
yeagest01,1977,LAN,NL,WS,C,6,6,150.0,32,6,0,0,0,0.0,1.0,0.0
downial01,1974,LAN,NL,NLCS,Р,1,0,12.0,0,0,1,0,0,,0.0,0.0
offerjo01,1999,BOS,AL,ОДЛС1,2B,5,5,130.0,11,9,0,3,0,,,
justida01,1995,ATL,NL,WS,RF,6,6,158.0,16,0,0,0,0,,,
