lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
3501,denzero01,,,1871.0,10.0,5.0,США,МН,Лесьер,1949.0,9.0,18.0,США,МН,Лесер,Вас понял.,Дензер,,Вас понял.,Мирная долина,180.0,72.0,L,Р,4/24/1897,8/28/1901,,denzero01,denzero01,denzr101,denzero01,denzero01
3502,depanmi01,,,1858.0,9.0,11.0,США,КА,Мэрисвилль,1915.0,7.0,7.0,США,КА,Сан-Франциско,Майк,ДеПангер,,Майкл Энтони,,190.0,68.0,L,,8/8/1884,9/11/1884,,depanmi01,depanmi01,depam101,depanmi01,depanmi01
3504,dephito01,,,1912.0,9.0,20.0,США,Нью-Йорк,Нью-Йорк,1994.0,5.0,5.0,США,Нью-Йорк,Порт-Джефферсон,Тони,ДеФилипсы,,Энтони Эндрю,,185.0,74.0,Р,Р,4/25/1943,9/12/1943,,dephito01,dephito01,depht101,dephito01,dephito01
3527,dettoto01,,,1947.0,11.0,17.0,США,ПА,Канонсбург,,,,,,,Том,Деттор,,Томас Энтони (Дж.,,200.0,76.0,L,Р,6/11/1973,4/21/1976,,dettoto01,dettoto01,dettt101,dettoto01,dettoto01
3534,devinji01,,,1860.0,,,США,Нью-Йорк,Бруклин,1914.0,5.0,30.0,США,NJ,Нутли,Фрэнк,Девин,,Фрэнк Роберт,,,,,L,5/9/1883,9/29/1886,,devinji01,devinji01,devij101,devinji01,devinji01
3567,dickebi01,dickebi01m,dickebi01h,1907.0,6.0,6.0,США,Лос-Анджелес,Бастроп,1993.0,11.0,12.0,США,ОАР,Маленький камень,Билл,Дики,,Уильям Малкольм,,185.0,73.0,L,Р,8/15/1928,9/8/1946,,dickebi01,dickebi01,dickb101,dickebi01,dickebi01
3587,difanja01,,,1922.0,12.0,21.0,США,МО,Кристальный город,2003.0,12.0,3.0,США,МО,Кристальный город,Джей,Дифани,,Кларенс Джозеф,,170.0,72.0,Р,Р,4/23/1948,4/28/1949,,difanja01,difanja01,difaj101,difanja01,difanja01
3607,dimagjo01,,dimagjo01h,1914.0,11.0,25.0,США,КА,Мартинес,1999.0,3.0,8.0,США,ФЛ,Голливуд,Джо,ДиМаджио,Родился Джузеппе Паоло ДиМаджио,Иосиф Павел (Дж.,"Джо, Клиппер Янки.",193.0,74.0,Р,Р,5/3/1936,9/30/1951,,dimagjo01,dimagjo01,dimaj101,dimagjo01,dimagjo01
3612,dingeva01,,,1915.0,5.0,29.0,США,NJ,Элизабет,1990.0,10.0,4.0,США,VA,Харрисонбург,Вэнс,Песни,,Вэнс Джордж,,175.0,74.0,L,L,4/17/1945,9/15/1946,,dingeva01,dingeva01,dingv101,dingeva01,dingeva01
3623,distebe01,,,1962.0,1.0,23.0,США,Нью-Йорк,Бруклин,,,,,,,Бенни,Distefano,,Бенито Джеймс,,195.0,73.0,L,L,5/18/1984,8/5/1992,Элвин Дж.К.,distebe01,distebe01,distb001,distebe01,distebe01
3632,dixonto01,,,1955.0,4.0,23.0,США,ФЛ,Орландо,,,,,,,Том,Диксон,,Томас Эрл,,175.0,71.0,Р,Р,7/30/1977,9/23/1983,,dixonto01,dixonto01,dixot101,dixonto01,dixonto01
3634,doanewa01,,,1887.0,3.0,12.0,США,Идентификационный номер,Бельвью,1935.0,10.0,19.0,США,ПА,Коутсвилль,Уолт,Доан,"Ранее Дуэйн, родившийся Уолтером Рудольфом Холлидей",Уолтер Рудольф,,165.0,72.0,L,Р,9/20/1909,9/14/1910,,doanewa01,doanewa01,doanw101,doanewa01,doanewa01
3641,dobsojo01,,,1917.0,1.0,20.0,США,Хорошо.,Дюрант,1994.0,6.0,23.0,США,ФЛ,Джексонвилль,Джо,Добсон,,Джозеф Гордон,Бёррхед,197.0,74.0,Р,Р,4/26/1939,4/30/1954,,dobsojo01,dobsojo01,dobsj101,dobsojo01,dobsojo01
3643,dobyla01,dobyla01m,dobyla01h,1923.0,12.0,13.0,США,ПК,Кэмден,2003.0,6.0,18.0,США,NJ,Монтклер,Ларри,Доби,,Лоуренс Юджин,,180.0,73.0,L,Р,7/5/1947,7/26/1959,,dobyla01,dobyla01,dobyl101,dobyla01,dobyla01
3652,doerrbo01,,doerrbo01h,1918.0,4.0,7.0,США,КА,Лос-Анджелес,,,,,,,Бобби,Доктор,,Роберт Першинг,,175.0,71.0,Р,Р,4/20/1937,9/7/1951,,doerrbo01,doerrbo01,doerb101,doerrbo01,doerrbo01
3655,doherjo02,,,1967.0,6.0,11.0,США,Нью-Йорк,Нью-Йорк,,,,,,,Джон,Дохерти,,Джон Гарольд,,190.0,76.0,Р,Р,4/8/1992,4/15/1996,Конкордия,doherjo02,doherjo02,dohej001,doherjo02,doherjo02
3669,donahpa01,,,1884.0,11.0,8.0,США,Ооо.,Спрингфилд,1966.0,1.0,31.0,США,Ооо.,Спрингфилд,Пэт,Донахью,,Патрик Уильям,,175.0,72.0,Р,Р,5/29/1908,9/5/1910,,donahpa01,donahpa01,donap101,donahpa01,donahpa01
3709,dorgami01,dorgami01m,,1853.0,10.0,2.0,США,КТ,Мидлтаун,1909.0,4.0,26.0,США,КТ,Хартфорд,Майк,Дорган,,Майкл Корнилий,,180.0,69.0,Р,Р,5/8/1877,6/9/1890,,dorgami01,dorgami01,dorgm101,dorgami01,dorgami01
3710,dorisha01,,,1921.0,7.0,13.0,США,ПА,Свойерсвилль,2000.0,12.0,31.0,США,ПА,Уилкс-Барре,Гарри,Дориш,,Гарри,Фриц,204.0,71.0,Р,Р,4/15/1947,9/28/1956,,dorisha01,dorisha01,dorif101,dorisha01,dorisha01
3731,doughto01,,,1881.0,5.0,30.0,США,Ил,Чикаго,1953.0,11.0,6.0,США,ЖИ,Милуоки,Том,Доэрти,,Томас Джеймс,Сладкий мальчик,195.0,71.0,L,Р,4/24/1904,4/24/1904,,doughto01,doughto01,dougt101,doughto01,doughto01
3733,douglla01,,,1890.0,6.0,5.0,США,TN,Йеллико,1949.0,11.0,4.0,США,TN,Йеллико,Ларри,Дуглас,,Лоуренс Говард,,175.0,75.0,,,6/17/1915,6/25/1915,,douglla01,douglla01,dougl101,douglla01,douglla01
3768,doylejo02,,,1858.0,,,КАН,НС,Галифакс,1915.0,12.0,24.0,США,РИ,Провидение,Джон,Дойл,,Джон Алоизий,,160.0,70.0,,Р,7/26/1882,8/5/1882,,doylejo02,doylejo02,doylj104,doylejo02,doylejo02
3772,doziebu01,,,1928.0,8.0,31.0,США,TX,Вако,2005.0,11.0,24.0,США,TX,Вако,Базз,Дозир,,Уильям Джозеф,,185.0,75.0,Р,Р,9/12/1947,9/20/1949,,doziebu01,doziebu01,dozib101,doziebu01,doziebu01
3822,drysddo01,,drysddo01h,1936.0,7.0,23.0,США,КА,Ван-Найс,1993.0,7.0,3.0,КАН,PQ,Монреаль,Дон,Драйсдейл,,Дональд Скотт,,190.0,77.0,Р,Р,4/17/1956,8/5/1969,,drysddo01,drysddo01,drysd101,drysddo01,drysddo01
3825,dubucje01,,,1888.0,9.0,15.0,США,VT,Сент-Джонсбери,1958.0,8.0,28.0,США,ФЛ,Форт Майерс,Джин,Дюбук,,Жан Джозеф Октав Артур,Чонси,185.0,70.0,Р,Р,6/25/1908,9/26/1919,,dubucje01,dubucje01,dubuj101,dubucje01,dubucje01
3861,duncada01,,,1945.0,9.0,26.0,США,TX,Даллас,,,,,,,Дэйв,Дункан,,Дэвид Эдвин,,190.0,74.0,Р,Р,5/6/1964,10/1/1976,,duncada01,duncada01,duncd101,duncada01,duncada01
3864,duncapa01,,,1893.0,10.0,6.0,США,Ооо.,Угольтон,1960.0,7.0,17.0,США,Ооо.,Колумб,Пэт,Дункан,,Луи Бэрд,,170.0,69.0,Р,Р,7/16/1915,9/28/1924,,duncapa01,duncapa01,duncp101,duncapa01,duncapa01
3883,dunnro01,,,1950.0,1.0,24.0,США,Хорошо.,Город Оклахома,,,,,,,Рон,Данн,,Рональд Рэй,,180.0,71.0,Р,Р,9/3/1974,9/21/1975,,dunnro01,dunnro01,dunnr101,dunnro01,dunnro01
3917,duserca01,,,1932.0,7.0,22.0,США,ПА,Хазлтон,,,,,,,Карл,Duser,,Карл Роберт,,175.0,73.0,L,L,9/15/1956,4/23/1958,,duserca01,duserca01,dusec101,duserca01,duserca01
3922,dwyerdo01,,,1903.0,3.0,27.0,США,NJ,Апельсиновый,1992.0,10.0,21.0,США,NJ,Глен Ридж,Двойной Джо,Дуайер,,Джозеф Майкл,Двойной,186.0,69.0,L,L,4/20/1937,5/17/1937,,dwyerdo01,dwyerdo01,dwyej101,dwyerdo01,dwyerdo01
3926,dybzije01,,,1955.0,7.0,7.0,США,Ооо.,Кливленд,,,,,,,Джерри,Дюбзински,,Джером Мэттью,,180.0,74.0,Р,Р,4/11/1980,5/1/1985,Кливлендский штат,dybzije01,dybzije01,dybzj001,dybzije01,dybzije01
3933,dygerji01,,,1884.0,7.0,5.0,США,Нью-Йорк,Утика,1936.0,2.0,8.0,США,Лос-Анджелес,Новый Орлеан,Джимми,Дигерт,,Джеймс Генри,Солнечный Джим,158.0,70.0,Р,Р,9/8/1905,10/6/1910,,dygerji01,dygerji01,dygej101,dygerji01,dygerji01
3938,eaddydo01,,,1934.0,2.0,16.0,США,МИ,Великие быстрые,,,,,,,Дон,Эдди,,Дональд Джонсон,,165.0,71.0,Р,Р,4/24/1959,9/25/1959,,eaddydo01,eaddydo01,eaddd101,eaddydo01,eaddydo01
3940,eagantr01,,,1877.0,8.0,10.0,США,КА,Сан-Франциско,1949.0,3.0,19.0,США,КА,Сан-Франциско,Грузовой автомобиль,Иган,,Чарльз Юджин,,190.0,71.0,Р,Р,5/1/1901,5/30/1901,,eagantr01,eagantr01,eagat101,eagantr01,eagantr01
3953,easlelo01,,,1961.0,11.0,4.0,США,UT,Солт-Лейк-Сити,,,,,,,Логан,Озли,,Кеннет Логан,,185.0,73.0,Р,Р,4/9/1987,5/28/1989,Южный Айдахо Дж.К.,easlelo01,easlelo01,easll001,easlelo01,easlelo01
3975,ebrighi01,,,1859.0,6.0,12.0,США,ПА,Округ Ланкастер,1916.0,10.0,24.0,США,ЖИ,Милуоки,Привет.,Эбрайт,,Хирам К.,Бак,180.0,69.0,Р,Р,4/24/1889,6/11/1889,,ebrighi01,ebrighi01,ebrih101,ebrighi01,ebrighi01
3979,eckerde01,,eckerde01h,1954.0,10.0,3.0,США,КА,Окленд,,,,,,,Дэннис,Экерсли,,Деннис Ли,Эк,190.0,74.0,Р,Р,4/12/1975,9/26/1998,,eckerde01,eckerde01,ecked001,eckerde01,eckerde01
3983,eckstda01,,,1975.0,1.0,20.0,США,ФЛ,Сэнфорд,,,,,,,Дэвид,Экштейн,,,"Х-фактор, хватит.",175.0,67.0,Р,Р,4/3/2001,,Флорида,eckstda01,eckstda01,ecksd001,eckstda01,eckstda01
3986,eddyst01,,,1957.0,8.0,21.0,США,Ил,Стерлинг,,,,,,,Стив,Эдди,,Стивен Аллен,,185.0,74.0,Р,Р,6/13/1979,8/5/1979,,eddyst01,eddyst01,eddys101,eddyst01,eddyst01
4006,edwarbr01,,,1923.0,7.0,15.0,США,Ил,Квинси,1975.0,4.0,25.0,США,КА,Сакраменто,Брюс,Эдвардс,,Чарльз Брюс,Булл,180.0,68.0,Р,Р,6/23/1946,9/13/1956,,edwarbr01,edwarbr01,edwab101,edwarbr01,edwarbr01
4012,edwarjo01,,edwarjo01h,1938.0,6.0,10.0,США,Ооо.,Колумб,,,,,,,Джонни,Эдвардс,,Джон Альбан,,220.0,76.0,L,Р,6/27/1961,10/2/1974,,edwarjo01,edwarjo01,edwaj101,edwarjo01,edwarjo01
4019,eenhoro01,,,1968.0,2.0,9.0,Нидерланды,,Роттердам,,,,,,,Роберт,Енхорн,,Роберт Фрэнсискус,,170.0,75.0,Р,Р,4/27/1994,9/28/1997,Дэвидсон,eenhoro01,eenhoro01,eenhr001,eenhoro01,eenhoro01
4035,eichhma01,,,1960.0,11.0,21.0,США,КА,Сан-Хосе,,,,,,,Марк,Эйхорн,,Марк Энтони,,200.0,76.0,Р,Р,8/30/1982,9/14/1996,Кабрилло Дж.К.,eichhma01,eichhma01,eichm001,eichhma01,eichhma01
4038,eilerda01,,,1936.0,12.0,3.0,США,TX,Олденбург,,,,,,,Дэйв,Эйлеры,,Дэвид Луи,,188.0,71.0,Р,Р,7/27/1964,9/26/1967,,eilerda01,eilerda01,eiled101,eilerda01,eilerda01
4048,elderge01,,,1921.0,3.0,10.0,США,KY,Ливан,,,,,,,Джордж,Старейшина,,Джордж Резин,,180.0,71.0,L,Р,7/22/1949,9/25/1949,,elderge01,elderge01,eldeg101,elderge01,elderge01
4084,elshro01,,,1891.0,3.0,1.0,США,NJ,Пеннс Гроув,1978.0,11.0,12.0,США,ПА,Филадельфия,Рой,Эльш,,Юджин Рэйболд,,165.0,69.0,Р,Р,4/19/1923,10/4/1925,,elshro01,elshro01,elshr101,elshro01,elshro01
4099,emmersl01,,,1919.0,9.0,29.0,США,ПА,Аллентаун,1998.0,9.0,17.0,США,ПА,Аллентаун,Слайд,Эммерих,,Уильям Питер,,170.0,73.0,Р,Р,5/14/1945,4/26/1946,,emmersl01,emmersl01,emmes101,emmersl01,emmersl01
4105,endertr01,,,1974.0,12.0,22.0,США,ЖИ,Милуоки,,,,,,,Тревор,Окончание,,,,205.0,73.0,Р,L,9/2/2000,9/29/2000,Калифорнийское государство Coll. WV (J.C.),endertr01,endertr01,endet001,endertr01,endertr01
4114,engligi01,,,1909.0,7.0,2.0,США,НС,Гленола,1996.0,8.0,31.0,США,НС,Троица,Гил,Английский,,Гилберт Раймонд,,180.0,71.0,Р,Р,9/20/1931,6/11/1944,,engligi01,engligi01,englg101,engligi01,engligi01
4119,enrigja01,,,1895.0,11.0,29.0,США,TX,Жилье стоит,1975.0,8.0,18.0,США,ФЛ,Пляж помпано,Джек,Правильно.,,Джексон Перси,,177.0,71.0,Р,Р,9/26/1917,9/26/1917,,enrigja01,enrigja01,enrij101,enrigja01,enrigja01
4135,erdosto01,,,1973.0,11.0,21.0,США,ПА,Вашингтон,,,,,,,Тодд,Эрдос,,Тодд Майкл,,205.0,73.0,Р,Р,6/8/1997,10/5/2001,,erdosto01,erdosto01,erdot001,erdosto01,erdosto01
4150,erwinte01,,,1885.0,12.0,22.0,США,TX,Форни,1953.0,4.0,5.0,США,Нью-Йорк,Рочестер,Текс,Эрвин,,Росс Эмиль,,185.0,72.0,L,Р,8/26/1907,7/23/1914,,erwinte01,erwinte01,erwit101,erwinte01,erwinte01
4151,esaskni01,,,1960.0,2.0,24.0,США,ФЛ,Хиалея,,,,,,,Ник,Эсаски,,Николас Эндрю,,200.0,75.0,Р,Р,6/19/1983,4/21/1990,,esaskni01,esaskni01,esasn001,esaskni01,esaskni01
4152,escalni01,,,1929.0,12.0,1.0,П.Р.,,Защитник,,,,,,,Нино,Эскадра,,Сатурнино Куадрадо,,165.0,70.0,L,Р,4/17/1954,9/25/1954,,escalni01,escalni01,escan101,escalni01,escalni01
4162,esperdu01,,,1868.0,7.0,28.0,США,NJ,Салем,1910.0,8.0,31.0,США,ПА,Филадельфия,Дюк,Эсфирь,Родился Чарльз Эсбахер,Чарльз Х.,,185.0,71.0,,L,4/18/1890,7/12/1898,,esperdu01,esperdu01,esped101,esperdu01,esperdu01
4182,estraos01,,,1904.0,2.0,15.0,Куба,,Гавана,1978.0,1.0,2.0,Куба,,Гавана,Оскар,&lt; &lt; Эстрада &gt; &gt;,,Оскар,,160.0,68.0,L,L,4/21/1929,4/21/1929,,estraos01,estraos01,estro101,estraos01,estraos01
4193,eunicfr01,,,1892.0,4.0,22.0,США,MD,Балтимор,1959.0,12.0,9.0,США,MD,Балтимор,Ферд,Юник,также известный как Фред Юник,Фернандас Боуэн,Датч,148.0,66.0,Р,Р,8/29/1917,8/29/1917,,eunicfr01,eunicfr01,eunif101,eunicfr01,eunicfr01
4200,evansba02,,,1970.0,12.0,30.0,США,МО,Спрингфилд,,,,,,,Барт,Эванс,,,,210.0,74.0,Р,Р,6/16/1998,8/27/1998,,evansba02,evansba02,evanb001,evansba02,evansba02
4202,evansbi02,,,1919.0,3.0,25.0,США,TX,Куана,1983.0,11.0,30.0,США,CO,Большой блок,Билл,Эванс,,Уильям Лоуренс,,180.0,74.0,Р,Р,4/21/1949,6/21/1951,,evansbi02,evansbi02,evanb103,evansbi02,evansbi02
4206,evansdw01,,evansdw01h,1951.0,11.0,3.0,США,КА,Санта-Моника,,,,,,,Дуайт,Эванс,,Дуайт Майкл,Дьюи,180.0,74.0,Р,Р,9/16/1972,10/6/1991,,evansdw01,evansdw01,evand002,evansdw01,evansdw01
4214,evereca01,,,1971.0,6.0,3.0,США,ФЛ,Тампа,,,,,,,Карл,Эверетт,,Карл Эдвард,"С-Рекс, Юрасик Карл",181.0,72.0,B,Р,7/1/1993,7/25/2006,,evereca01,evereca01,everc001,evereca01,evereca01
4224,ewingbu01,ewingbu01m,ewingbu01h,1859.0,10.0,17.0,США,Ооо.,Хогленд,1906.0,10.0,20.0,США,Ооо.,Цинциннати,Бак,Ювинг,,Уильям,,188.0,70.0,Р,Р,9/9/1880,5/27/1897,,ewingbu01,ewingbu01,ewinb101,ewingbu01,ewingbu01
4233,faberre01,,faberre01h,1888.0,9.0,6.0,США,IA,Каскад,1976.0,9.0,25.0,США,Ил,Чикаго,Красный,Фабер,,Городской кларенс,,180.0,74.0,B,Р,4/17/1914,9/20/1933,,faberre01,faberre01,faber101,faberre01,faberre01
4261,fallobo01,,,1960.0,2.0,18.0,США,Нью-Йорк,Бронкс,,,,,,,Боб,Фаллон,,Роберт Джозеф,,200.0,75.0,L,L,4/26/1984,6/23/1985,&quot; Майами-Дейд Си &quot;,fallobo01,fallobo01,fallb001,fallobo01,fallobo01
4264,falsepe01,,,1891.0,4.0,24.0,США,КТ,Нью-Хейвен,1976.0,5.0,23.0,США,КА,Лос-Анджелес,Пит,Ложь,,Питер Джеймс,,132.0,66.0,L,L,7/16/1914,8/5/1914,,falsepe01,falsepe01,falsp101,falsepe01,falsepe01
4269,fanniji01,fanniji01m,,1927.0,9.0,14.0,США,Ил,Чикаго,,,,,,,Джим,Зажигание,,Уильям Джеймс,,180.0,71.0,Р,Р,9/11/1954,9/29/1957,,fanniji01,fanniji01,fannj101,fanniji01,fanniji01
4272,fanslst01,,,1965.0,2.0,12.0,США,WV,Элкинс,,,,,,,Стэн,Фанслер,,Стэнли Роберт,,180.0,71.0,Р,Р,9/6/1986,10/4/1986,,fanslst01,fanslst01,fanss001,fanslst01,fanslst01
4275,fariepa01,,,1965.0,2.0,20.0,США,КА,Беркли,,,,,,,Пол,Стрелки,,Пол Тайррелл,,165.0,70.0,Р,Р,9/6/1990,9/26/1993,Пеппердин,fariepa01,fariepa01,farip001,fariepa01,fariepa01
4277,farlebo01,,,1937.0,11.0,15.0,США,ПА,Ватсон-таун,,,,,,,Боб,Фарли,,Роберт Джейкоб,,200.0,74.0,L,L,4/15/1961,9/26/1962,,farlebo01,farlebo01,farlb101,farlebo01,farlebo01
4295,farrejo01,,,1857.0,,,США,Нью-Йорк,Бруклин,1893.0,4.0,17.0,США,Нью-Йорк,Бруклин,Джо,Фаррелл,,Джозеф Ф.,,160.0,66.0,Р,,5/1/1882,8/29/1886,,farrejo01,farrejo01,farrj102,farrejo01,farrejo01
4314,febleca01,,,1976.0,5.0,24.0,Д.Р.,,Эль-Сейбо,,,,,,,Карлос,Фейблы,,,,170.0,71.0,Р,Р,9/14/1998,8/10/2003,,febleca01,febleca01,feblc001,febleca01,febleca01
4318,feinbed01,,,1917.0,9.0,29.0,США,ПА,Филадельфия,1986.0,4.0,20.0,США,ФЛ,Голливуд,Эдди,Файнберг,,Эдвард Исадор,Извлекайся.,165.0,69.0,B,Р,9/11/1938,5/23/1939,,feinbed01,feinbed01,feine101,feinbed01,feinbed01
4326,fellebo01,,fellebo01h,1918.0,11.0,3.0,США,IA,Ван-Метер,,,,,,,Боб,Феллер,,Роберт Уильям Эндрю,Быстрый Роберт,185.0,72.0,Р,Р,7/19/1936,9/30/1956,,fellebo01,fellebo01,fellb101,fellebo01,fellebo01
4327,felleja01,,,1936.0,12.0,10.0,США,МИ,Эдриан,,,,,,,Джек,Феллер,,Джек Лиланд,,185.0,70.0,Р,Р,9/13/1958,9/13/1958,,felleja01,felleja01,fellj101,felleja01,felleja01
4339,ferguch02,,,1875.0,5.0,10.0,США,МИ,Окемос,1931.0,5.0,17.0,США,МИ,Солт Сте.Мари,Чарли,Фергюсон,,Чарльз Августус,,,71.0,,Р,9/20/1901,9/20/1901,,ferguch02,ferguch02,fergc102,ferguch02,ferguch02
4341,fergujo01,,fergujo01h,1946.0,9.0,19.0,США,КА,Сан-Франциско,,,,,,,Джо,Фергюсон,,Джозеф Вэнс,,200.0,74.0,Р,Р,9/12/1970,6/17/1983,,fergujo01,fergujo01,fergj101,fergujo01,fergujo01
4343,fermira01,,,1972.0,11.0,25.0,Д.Р.,,Сан-Франциско де Макорис,,,,,,,Рамон,Фермин,,Рамон Антонио (Вентура),,180.0,75.0,Р,Р,8/6/1995,8/6/1995,,fermira01,fermira01,fermr001,fermira01,fermira01
4366,ferrida01,,,1921.0,12.0,5.0,США,MS,Шоу,,,,,,,Дэйв,Феррисс,,Дэвид Мидоу,Бу,208.0,74.0,L,Р,4/29/1945,4/18/1950,,ferrida01,ferrida01,ferrd101,ferrida01,ferrida01
4382,fieldce01,,fieldce01h,1963.0,9.0,21.0,США,КА,Лос-Анджелес,,,,,,,Сесил,Полевой,,Сесил Грант,Большой папочка,230.0,75.0,Р,Р,7/20/1985,9/13/1998,ПООНО,fieldce01,fieldce01,fielc001,fieldce01,fieldce01
4386,fienelo01,,,1884.0,12.0,29.0,США,IA,Форт Додж,1964.0,12.0,22.0,США,Ил,Чикаго,Лу,Фине,,Луис Генри,Большой Финн,175.0,72.0,Р,Р,5/7/1906,8/15/1909,,fienelo01,fienelo01,fienl101,fienelo01,fienelo01
4398,filesa01,,,1922.0,5.0,18.0,США,ПА,Честер,,,,,,,Сэм,Файл,,Лоуренс Самуэль,,160.0,71.0,Р,Р,9/10/1940,9/29/1940,,filesa01,filesa01,files101,filesa01,filesa01
4399,filerto01,,,1956.0,12.0,1.0,США,ПА,Филадельфия,,,,,,,Том,Файлир,,Томас Карсон,,195.0,73.0,Р,Р,6/8/1982,8/7/1992,Ла Салле,filerto01,filerto01,filet001,filerto01,filerto01
4408,fineto01,,,1914.0,10.0,10.0,США,TX,Клебурн,2005.0,1.0,10.0,США,TX,Маленькая ложечка,Томми,Хорошо.,,Томас Морган,,180.0,72.0,B,Р,4/26/1947,6/28/1950,,fineto01,fineto01,finet101,fineto01,fineto01
4409,fingero01,,fingero01h,1946.0,8.0,25.0,США,Ооо.,Стюбенвилль,,,,,,,Ролли,Пальцы,,Роланд Глен,,190.0,76.0,Р,Р,9/15/1968,9/17/1985,,fingero01,fingero01,fingr001,fingero01,fingero01
4430,fischje01,,,1963.0,8.0,17.0,США,ФЛ,Западный Палм Бич,,,,,,,Джефф,Фишер,,Джеффри Томас,,185.0,75.0,Р,Р,6/19/1987,9/23/1989,Южный Иллинойс,fischje01,fischje01,fiscj001,fischje01,fischje01
4433,fischwi01,,,1891.0,3.0,2.0,США,Нью-Йорк,Нью-Йорк,1945.0,9.0,4.0,США,VA,Ричмонд,Уильям,Фишер,,Уильям Чарльз,,174.0,72.0,L,Р,6/9/1913,9/29/1917,,fischwi01,fischwi01,fiscw101,fischwi01,fischwi01
4434,fischmi01,,,1955.0,9.0,13.0,США,КА,Сакраменто,,,,,,,Майк,Фишлин,,Майкл Томас,,165.0,73.0,Р,Р,9/3/1977,5/11/1987,Государство Сакраменто,fischmi01,fischmi01,fiscm001,fischmi01,fischmi01
4435,fishbsa01,,,1893.0,5.0,15.0,США,МЭТ,Хаверхилл,1965.0,4.0,11.0,США,ПА,Вифлеем,Сэм,Рыбоброн,,Самуэль Э.,,157.0,69.0,Р,Р,5/30/1919,7/9/1919,,fishbsa01,fishbsa01,fishs102,fishbsa01,fishbsa01
4441,fishebr01,,,1962.0,3.0,18.0,США,Привет.,Гонолулу,,,,,,,Брайан,Фишер,,Брайан Кевин,,210.0,76.0,Р,Р,5/7/1985,10/4/1992,Колумбия,fishebr01,fishebr01,fishb001,fishebr01,fishebr01
4457,fishera01,,,1887.0,10.0,4.0,США,VT,Миддлбери,1982.0,11.0,3.0,США,МИ,Энн Арбор,Рэй,Фишер,,Рэй Лайл,Выбрать,180.0,71.0,Р,Р,7/2/1910,10/2/1920,,fishera01,fishera01,fishr101,fishera01,fishera01
4459,fishesh01,,,1899.0,1.0,16.0,США,IA,Уэсли,1994.0,5.0,15.0,США,МН,Сент-Клод,Показать шлюпку,Фишер,,Джордж Алоис,,170.0,70.0,L,Р,4/24/1923,8/4/1932,,fishesh01,fishesh01,fishs101,fishesh01,fishesh01
4463,fiskca01,,fiskca01h,1947.0,12.0,26.0,США,VT,Пусковые водопады,,,,,,,Карлтон,Фиск,,Карлтон Эрнест,Тужься,200.0,75.0,Р,Р,9/18/1969,6/22/1993,Нью-Гэмпшир,fiskca01,fiskca01,fiskc001,fiskca01,fiskca01
4470,fitzgho01,,,1902.0,5.0,16.0,США,TX,Орелское озеро,1959.0,2.0,27.0,США,TX,Мэттьюс,Хоуи,Фитцджеральд,,Говард Чамни,Левый,163.0,71.0,L,L,9/17/1922,8/6/1926,,fitzgho01,fitzgho01,fitzh101,fitzgho01,fitzgho01
4477,fitzgmi03,,,1964.0,3.0,28.0,США,GA,Саванна,,,,,,,Майк,Фитцджеральд,,Майкл Патрик,,196.0,73.0,Р,Р,6/23/1988,7/10/1988,Средняя Грузия,fitzgmi03,fitzgmi03,fitzm002,fitzgmi03,fitzgmi03
4478,fitzgra01,,,1904.0,12.0,5.0,США,МЭТ,Чикопи,1977.0,9.0,6.0,США,МЭТ,Вестфилд,Рэй,Фитцджеральд,,Рэймонд Фрэнсис,,168.0,69.0,Р,Р,4/18/1931,4/18/1931,,fitzgra01,fitzgra01,fitzr101,fitzgra01,fitzgra01
4491,flahepa01,,,1866.0,1.0,31.0,США,МО,Сент-Луис,1946.0,1.0,28.0,США,Ил,Чикаго,Пэт,Флаэрти,,Патрик Генри,,166.0,69.0,,,7/11/1894,8/25/1894,,flahepa01,flahepa01,flahp102,flahepa01,flahepa01
4492,flahepa02,,,1876.0,6.0,29.0,США,ПА,Мэнсфилд,1968.0,1.0,23.0,США,Лос-Анджелес,Александрия,Пэтси,Флаэрти,,Патрик Джозеф,,165.0,68.0,L,L,9/8/1899,9/14/1911,,flahepa02,flahepa02,flahp101,flahepa02,flahepa02
4494,flanach01,,,1891.0,12.0,31.0,США,КА,Окленд,1930.0,1.0,8.0,США,КА,Сан-Франциско,Чарли,Фланниган,также Flanagan,Чарльз Джозеф,,175.0,72.0,Р,Р,7/9/1913,8/5/1913,,flanach01,flanach01,flanc101,flanach01,flanach01
4498,flanira01,,,1923.0,1.0,8.0,США,WV,Моргантаун,1993.0,3.0,28.0,США,MD,Балтимор,Рэй,Флэниган,,Рэймонд Артур,,190.0,72.0,Р,Р,9/20/1946,9/28/1946,,flanira01,flanira01,flanr101,flanira01,flanira01
4505,fleetfr01,,,1848.0,,,США,Нью-Йорк,Нью-Йорк,1900.0,6.0,13.0,США,Нью-Йорк,Нью-Йорк,Фрэнк,Флот,,Фрэнк Х.,,,,,,10/18/1871,10/9/1875,,fleetfr01,fleetfr01,fleef101,fleetfr01,fleetfr01
