schoolid,schoolname,schoolcity,schoolstate,schoolnick
sarkansas,Университет Южного Арканзаса,Магнолия,ОАР,Мулеридеры
creighton,Крейтонский университет,Омаха,Нет,Bluejays
trumanst,Труманский государственный университет,Кирксвилль,МО,Бульдоги
mobileal,Мобильный университет,Мобильный,AL,Рамс
stmarysmn,"Университет Сент-Мэри, Миннесота",Винона,МН,Кардиналы
nyfredonia,Колледж Нью-Йоркского университета в Фредонии,Фредония,Нью-Йорк,Голубые дьяволы
biolaca,Университет &lt; &lt; Биола &gt; &gt;,Ла Мирада,КА,Орлы
oglethrpga,Оглеторпский университет,Атланта,GA,Сторми Петрельс
randmacon,Колледж Рэндольф-Макон,Эшланд,VA,Желтые пекарни
harvard,Гарвардский университет,Кембридж,МЭТ,Красота
lee,Университет Ли,Кливленд,TN,Пламя
silledward,Университет Южного Иллинойса,Эдвардсвилль,Ил,Кугары
rutgers,Университет Рутгерса,Нью-Брансуик,NJ,Скарлет рыцари
depauwin,Университет ДеПоу,Гринкасл,ВНУТРЕННИЕ,Тигры
huntercuny,"Охотничий колледж, Университет города Нью-Йорка",Нью-Йорк,Нью-Йорк,Ястребы
strose,Колледж Святой Розы,Олбани,Нью-Йорк,Золотые Рыцари
whitmanwa,Уитманский колледж,Уолла Уолла,WA,Миссионеры
cincy,Университет Цинциннати,Цинциннати,Ооо.,Медвежие
alcornst,Университет штата Алькорн,Лорман,MS,Храбрые
army,Военная академия Соединенных Штатов,Вест-Пойнт,Нью-Йорк,Черные рыцари
kentst,Кентский государственный университет,Кент,Ооо.,Золотые флэшки
liberty,Университет свободы,Линчбург,VA,Пламя
tuftsma,Университет Тафтса,Медфорд,МЭТ,Jumbos
umbc,"Университет Мэриленда, округ Балтимор",Катонсвилль,MD,Ретриверы
villanova,Университет Вильяновой,Вильянова,ПА,Дикие кошки
wittnbrgoh,Виттенбергский университет,Спрингфилд,Ооо.,Тигры
arkansaslr,Университет Арканзаса в Литтл-Рок,Маленький камень,ОАР,Троянцы
detroit,Университет Детройта Мерси,Детройт,МИ,Титаны
citadel,Цитадель,Чарльстон,ПК,Бульдоги
wflorida,Университет Западной Флориды,Пенсакола,ФЛ,Аргонавты
richmond,Ричмондский университет,Ричмонд,VA,Пауки
sindiana,Университет Южной Индииa,Эвансвилль,ВНУТРЕННИЕ,Кричащие орехи
carthagewi,Карфагенный колледж,Кеноша,ЖИ,Редмены
texasam,Техасский университет A&M,Станция колледжа,TX,Агги
tuskegee,Университет Таскеги,Таскеги,AL,Золотые тигры
brown,Университет Брауна,Провидение,РИ,Медведи
olemiss,Университет Миссисипи,Оксфорд,MS,Повстанцы
ohvalley,Университет долины Огайо,Вена,WV,Борьба со шотландцами
kennesawst,Кеннесовский государственный университет,Кеннезау,GA,Совы
thomasmore,Колледж Томаса Мора,Криствью Хиллз,KY,Святые
ucsb,"Калифорнийский университет, Санта-Барбара",Санта-Барбара,КА,Гаучос
memphis,Мемфисский университет,Мемфис,TN,Тигры
wiwhitewtr,Висконсинский университет - белая вода,Белая вода,ЖИ,Вархауки
philly,Филадельфийский университет,Филадельфия,ПА,Рамс
hendrsonst,Университет штата Хендерсон,Аркадельфия,ОАР,Редди
emporiast,Университет штата Эмпория,Эмпория,KS,Шершень
genevapa,Женевский колледж,Бивер Фоллс,ПА,Золотые торнадо
chicagost,Чикагский государственный университет,Чикаго,Ил,Кугары
crdstritch,Университет им. кардинала Стрича,Милуоки,ЖИ,Волки
neillinois,Северо-восточный Иллинойский университет,Чикаго,Ил,
lenoirrhyn,Ленуар-Райнский колледж,Хикори,НС,Медведи
montevallo,Университет Монтевальо,Монтевальо,AL,Соколы
bucknell,Бакнеллский университет,Льюисбург,ПА,Бизон
prairview,Прерийский университет A&M,Вид прерии,TX,Пантеры
flatlantic,Флоридский Атлантический университет,Бока Ратон,ФЛ,Совы
messiah,Мессианский колледж,Грэнтэм,ПА,Соколы
rosehulman,Технологический институт Роуз-Хулман,&lt; &lt; Терра хаут &gt; &gt;,ВНУТРЕННИЕ,Инженеры
gardwebb,Гарднер-Уэббский университет,Кипящие источники,НС,Бульдоги
clarion,Кларионский университет Пенсильвании,Кларион,ПА,Золотые орехи
umass,Массачусетский университет Амхерста,Амхерст,МЭТ,Минуты
manhattan,Манхэттенский колледж,Ривердейл,Нью-Йорк,Джасперсы
emoryhenry,Колледж Эмори и Генри,Эмори,VA,Осы
arkansas,Университет Арканзаса,Фейетвилль,ОАР,Бритва
wisconsin,Университет Висконсин-Мэдисон,Мэдисон,ЖИ,Барсуки
nebkearney,Университет Небраски в Керни,Керни,Нет,Лоуперс
clemson,Университет Клемсона,Клемсон,ПК,Тигры
ohio,Университет Огайо,Афины,Ооо.,Бобкоты
towson,Университет Тоусона,Тоусон,MD,Тигры
stambrseia,Сент-Амброузский университет,Давенпорт,IA,Боевые пчёлы
rollins,Коллегия Роллинз,Зимний парк,ФЛ,Тары
marquette,Маркеттский университет,Милуоки,ЖИ,Золотые орехи
vcu,Университет Содружества Вирджинии,Ричмонд,VA,Рамс
sutah,Университет Южной Юты,Седар-Сити,UT,Громкие птицы
uncwilm,Университет Северной Каролины в Уилмингтоне,Уилмингтон,НС,Морские ястребы
hofstra,Университет Хофстра,Хэмпстед,Нью-Йорк,Гордость
wmichigan,Университет Западного Мичигана,Каламазоо,МИ,Бронкос
grovecity,Городской колледж Гроув,Город Гроув,ПА,Извержение
seattle,Университет Сиэтла,Сиэтл,WA,Красные ястребы
middlbryvt,Колледж Миддлбери,Миддлбери,VT,Пантеры
sonomast,Государственный университет Сономы,Ронерт Парк,КА,Морские волки
jacksonvil,Университет Джексонвиля,Джексонвилль,ФЛ,Дельфины
robertmor,Университет Роберта Морриса,Лунный поселок,ПА,Колониальные
grcanyon,Большой каньонский университет,Феникс,AZ,Антелопы
lorasia,Колледж Лораса,Дюбук,IA,Дохауки
walabama,Университет Западной Алабамы,Ливингстон,AL,Тигры
austincol,Остинский колледж,Шерман,TX,Кангуру
uscaiken,Университет Южной Каролины Айкен,Айкен,ПК,Пейцеры
weberst,Веберский государственный университет,Огден,UT,Дикие кошки
nflorida,Университет Северной Флориды,Джексонвилль,ФЛ,Оспрей
illinois,Иллинойский университет в Урбане-Чампайне,Шампайн,Ил,Борьба с Иллини
jamesmad,Университет Джеймса Мэдисона,Харрисонбург,VA,Дюки
dayton,Дейтонский университет,Дейтон,Ооо.,Флаеры
wkentucky,Западный Кентукский университет,Зеленый боулинг,KY,Подземные охотники
eckerd,Экердский колледж,Санкт-Петербург,ФЛ,Тритоны
denver,Денверский университет,Денвер,CO,Пионеры
wlmcarey,Колледж Уильяма Кэри,Хэттисбург,MS,Крестоносцы
howrdpayne,Университет Говарда Пейна,Brownwood,TX,Желтые пекарни
sandiego,Университет Сан-Диего,Сан-Диего,КА,Торерос
longisland,"Лонг-Айлендский университет, Бруклинский кампус",Бруклин,Нью-Йорк,Черные птицы
buenavista,Университет Буэна-Виста,Бурное озеро,IA,Биверы
belmont,Белмонтский университет,Нэшвилл,TN,Бруины
loyolachi,Чикагский университет Лойолы,Чикаго,Ил,Рамблеры
upenn,Университет Пенсильвании,Филадельфия,ПА,Квакеры
calpolypom,Калифорнийский политехнический университет - Помона,Помона,КА,Бронкос
wilacrosse,Университет Висконсин-Ла-Кросс,Кросс,ЖИ,Орлы
sdcity,Городской колледж Сан-Диего,Сан-Диего,КА,Рыцари
sfaustin,Стивен Ф. Остинский государственный университет,Накодохи,TX,Ломбардировщики
kentuckyst,Кентукский государственный университет,Frankfort,KY,Трубки
quinnipiac,Университет Квиннипиака,Хамден,КТ,Бобкоты
scranton,Скрэнтонский университет,Скрэнтон,ПА,Королевские власти
baylor,Бейлорский университет,Вако,TX,Медведи
idahost,Государственный университет Айдахо,Покателло,Идентификационный номер,Бенгалы
chapmanca,Университет Чапмана,Апельсиновый,КА,Пантеры
sela,Юго-восточный университет Луизианы,Хаммонд,Лос-Анджелес,Львы
carsnewm,Колледж Карсон-Ньюман,Город Джефферсон,TN,Орлы
hobartny,Хобарт и Уильям Смит колледжи,Женева,Нью-Йорк,Государственные деятели
masslowell,Массачусетский университет Лоуэлла,Лоуэлл,МЭТ,Река Ястребы
adelphi,Адельфийский университет,Садовой город,Нью-Йорк,Пантеры
crngmellon,Университет им. Карнеги Меллона,Питтсбург,ПА,Тартаны
midlndluth,Мидлендский лютеранский колледж,Фремонт,Нет,Воины
appalst,Аппалачский государственный университет,Бун,НС,Горные горы
akron,Акронский университет,Акрон,Ооо.,Зипсы
stanselm,Сент-Ансельмский колледж,Манчестер,NH,Ястребы
ferrumva,Колледж Феррума,Феррум,VA,Пантеры
florida,Университет Флориды,Гейнсвилль,ФЛ,Гейтеры
tamucc,Техасский университет &lt; &lt; АиМ &gt; &gt; -- &lt; &lt; Корпус Кристи &gt; &gt;,Корпус Кристи,TX,Жители островов
hillsdale,Колледж Хиллсдейл,Хиллсдейл,МИ,Зарядные устройства
wlibertyst,Государственный колледж &lt; &lt; Западная свобода &gt; &gt;,&lt; &lt; Западная свобода &gt; &gt;,WV,Подземные охотники
brklyncuny,"Бруклинский колледж, Университет города Нью-Йорка",Бруклин,Нью-Йорк,Мосты
rice,Университет риса,Хьюстон,TX,Совы
calstla,"Калифорнийский государственный университет, Лос-Анджелес",Лос-Анджелес,КА,Золотые орехи
arkmont,Университет Арканзаса-Монтичелло,Монтичелло,ОАР,Болл Уитвилз
sacstate,"Калифорнийский государственный университет, Сакраменто",Сакраменто,КА,Шершень
edinboro,Пенсильванский университет им. Эдинборо,Эдинборо,ПА,Борьба со шотландцами
murrayst,Мюррейский государственный университет,Мюррей,KY,Тяжелые костюмы
holycross,Колледж Святого Креста,Вихрь,МЭТ,Крестоносцы
occidental,Колледж им.,Лос-Анджелес,КА,Тигры
sfloridacc,Южная Флорида,Парк Эйвон,ФЛ,
ucsd,"Калифорнийский университет, Сан-Диего",Ля Джолла,КА,Тритоны
emichigan,Университет Восточного Мичигана,Ипсиланти,МИ,Орлы
viterbowi,Университет Витербо,Лакросс,ЖИ,Ястребы
ulamo,Университет Луизианы в Монро,Монро,Лос-Анджелес,Индейцы
portland,Портлендский университет,Портленд,ИЛИ,Экспериментальные проекты
georgia,Университет Грузии,Афины,GA,Бульдоги
csdomhills,"Калифорнийский государственный университет, Домингес-Хиллс",Карсон,КА,Торос
gatech,Грузинский технологический институт,Атланта,GA,Желтые пекарни
nmexico,Университет Нью-Мексико,Альбукерке,НМ,Лобос
susquehnna,Университет Сускеханны,Селинсгроув,ПА,Крестоносцы
drexel,Университет Дрекселя,Филадельфия,ПА,Драконы
catholic,Католический университет Америки,Вашингтон,РС,Кардиналы
ithacany,Колледж &lt; &lt; Итака &gt; &gt;,Итака,Нью-Йорк,Бомбардировщики
presbytrn,Пресвитерианский колледж,Клинтон,ПК,Голубая лошадь
mastersca,Магистратский колледж,Санта Кларита,КА,Мустанги
charlotte,"Университет Северной Каролины, Шарлотта",Шарлотта,НС,49 ч. 00 м.
ursinus,Урсинусский колледж,Коллегия,ПА,Медведи
sandiegost,Сан-Диегоский государственный университет,Сан-Диего,КА,Ацтеки
lsu,Университет штата Луизиана,&lt; &lt; Батон красный &gt; &gt;,Лос-Анджелес,Тигры
stetson,Стетсонский университет,Обезвреживание,ФЛ,Шляпы
hampsydney,Колледж Хэмпден-Сидни,Хэмпден-Сидни,VA,Тигры
piedmontga,Колледж Пьемонта,Демократия,GA,Львы
canisius,Колледж Канисия,Буффало,Нью-Йорк,Грифы
ashland,Ашландский университет,Эшланд,Ооо.,Орлы
albionmi,Албионский колледж,Альбион,МИ,Британцы
unlv,"Университет Невады, Лас-Вегас",Лас-Вегас,NV,Повстанцы
houstnbapt,Хьюстонский баптистский университет,Хьюстон,TX,Хаски
otterbein,Колледж Оттербейн,Вестервилль,Ооо.,Кардиналы
michiganst,Мичиганский государственный университет,Восточная Лансинг,МИ,Спартанцы
hartwickny,Хартвикский колледж,Одинонта,Нью-Йорк,Ястребы
trinitytx,Университет Троицы,Сан-Антонио,TX,Тигры
bakerks,Университет Бейкера,Город Болдуин,KS,Дикие кошки
ilcollege,Иллинойский колледж,Джексонвилль,Ил,Синяя мальчишка
montreatnc,Колледж Монхея,Монгу,НС,Кавалеры
elon,Элонский университет,Элон,НС,Феникс
swtexas,Юго-западный университет штата Техас,Сан-Маркос,TX,Бобкоты
ozarks,Озарский университет,Кларксвилль,ОАР,Орлы
notredame,Нотр-Дамский университет,Южное изгиб,ВНУТРЕННИЕ,Борьба с ирландцами
brdgwatrva,Колледж Бриджвотер,Бриджвотер,VA,Орлы
utah,Университет Юты,Солт-Лейк-Сити,UT,Utes
lipscomb,Липскомбский университет,Нэшвилл,TN,Бизонс
bethanywv,Колледж Бетани,Бетани,WV,Бизон
thielpa,Тильский колледж,Гринвилль,ПА,Томкоты
cumbrlndtn,Камберлендский университет,Ливан,TN,Бульдоги
indianapa,Университет Индианы Пенсильвании,Индианаa,ПА,Индейцы
monroecc,Муниципальный колледж Монро,Брайтон,Нью-Йорк,Трибуны
trinityct,Тринити-колледж,Хартфорд,КТ,Бантамы
sillinois,Университет Южного Иллинойса,Карбондейл,Ил,Салукис
wminstermo,Вестминстерский колледж,Фултон,МО,Голубые Джеи
rowannj,Университет Роуэна,Стеклоборо,NJ,Профессоры
swesterntx,Юго-западный университет,Джорджтаун,TX,Пираты
floridast,Флоридский государственный университет,Таллахасси,ФЛ,Семинолы
lebvalley,Ливанский колледж долины,Эннвилль,ПА,Летающие голландцы
ewashington,Университет Восточного Вашингтона,Чейни,WA,Орлы
michigan,Мичиганский университет,Энн Арбор,МИ,Извержение
flbarry,Университет Барри,Майами Шорс,ФЛ,Букканеры
psubehrend,"Пенсильванский государственный университет Эри, Бехрендский колледж",Эри,ПА,Львы
seoklahoma,Юго-восточный Оклахомский государственный университет,Дюрант,Хорошо.,Сагусы
ccri,Общинный колледж Род-Айленда,Уорвик,РИ,Рыцари
westmontca,Вестмонтский колледж,Санта-Барбара,КА,Воины
cornellia,Корнеллский колледж,Гора Вернон,IA,Рамс
minnesota,Университет Миннесоты,Миннеаполис,МН,Золотые гоферы
calstnorth,"Калифорнийский государственный университет, Нортридж",Нортридж,КА,Матадоры
mscollege,Колледж Миссисипи,Клинтон,MS,Шоколадки
missouri,Университет Миссури,Колумбия,МО,Тигры
washburn,Уошбернский университет Топеки,Топека,KS,Икабоды
hawaiihilo,Гавайский университет в Хило,Хило,Привет.,Вулканцы
mtolive,Колледж Маунт-Олив,Оливковая гора,НС,Троянцы
quincy,Университет Квинси,Квинси,Ил,Ястребы
blackbrnil,Колледж Блэкберн,Карлинвилль,Ил,Бэтлин Биверс
temple,Темплский университет,Филадельфия,ПА,Совы
montanast,Университет штата Монтана,Боземан,МТ,Бобкоты
wagner,Вагнерский колледж,Стейтен-Айленд,Нью-Йорк,Морские ястребы
stjohns,Университет Св. Иоанна,Чили,Нью-Йорк,Красный шторм
radford,Рэдфордский университет,Рэдфорд,VA,Горцы
sacheart,Университет Святого Сердца,Фэрфилд,КТ,Пионеры
tnmartin,"Теннессийский университет, Мартин",Мартин,TN,Скайхоуки
savcolad,Колледж искусств и дизайна Саванны,Саванна,GA,Пчёлы
louisville,Университет Луивиля,Луисвилль,KY,Кардиналы
shipnsburg,Шиппенсбургский университет Пенсильвании,Шиппенсбург,ПА,Красные бойцы
beloitwi,Белой колледж,Предательство,ЖИ,Букканеры
texas,Техасский университет в Остине,Остин,TX,Лонгхорны
calutheran,Калифорнийский лютеранский университет,Тысяча огурцов,КА,Корольцы
stfrncisil,Университет Сент-Фрэнсиса,Джулиет,Ил,Боевые святые
virginiast,Университет штата Вирджиния,Санкт-Петербург,VA,Троянцы
newesleyan,Небраска Уэслианский университет,Линкольн,Нет,Волки Прейри
georgiasou,Южный университет Грузии,Соединенные Штатыboro,GA,Орлы
adrianmi,Колледж Эдриан,Эдриан,МИ,Бульдоги
oregon,Орегонский университет,Юджин,ИЛИ,Утки
coppinst,Копинский государственный колледж,Балтимор,MD,Орлы
winstsalst,Уинстон-Салемский государственный университет,Уинстон-Салем,НС,Рамс
ecentralok,Восточный центральный университет,Ада,Хорошо.,Тигры
harding,Университет Хардинга,Циркуляция,ОАР,Бизон
ekentucky,Восточный Кентукский университет,Ричмонд,KY,Полковники
hiramoh,Колледж &lt; &lt; Хирам &gt; &gt;,Хирам,Ооо.,Терьеры
newberry,Ньюберри-колледж,Ньюберри,ПК,Индейцы
fordham,Фордхемский университет,Бронкс,Нью-Йорк,Рамс
lemoyne,Колледж ЛеМойна,Сиракуз,Нью-Йорк,Дельфины
washcollmd,Вашингтонский колледж,Честертаун,MD,Шормены
wpaterson,Университет Уильяма Патерсона,Уэйн,NJ,Пионеры
lutheria,Лютер Колледж,Декора,IA,Норвежский
pace,Университет Пейс,Нью-Йорк,Нью-Йорк,Заряды
eutah,Колледж Восточной Юты,Цена,UT,Золотые орехи
inbethel,Вефильский колледж,Мишавака,ВНУТРЕННИЕ,Экспериментальные проекты
plymouth,Плимутский государственный университет,Плимут,NH,Пантеры
bethcook,Колледж Бетун-Кукман,Пляж Дейтона,ФЛ,Дикие кошки
bridgwtrst,Государственный колледж &lt; &lt; Бриджвотер &gt; &gt;,Бриджвотер,МЭТ,Медведи
arkansasst,Арканзасский государственный университет,Джонсборо,ОАР,Индейцы
pbsc,Государственный колледж Палм-Бич,Озеро &lt; &lt; Уорт &gt; &gt;,ФЛ,Пантеры
lehigh,Лехайский университет,Вифлеем,ПА,Горные Ястребы
frankmarsh,Колледж им. Франклина и Маршалла,Ланкастер,ПА,Дипломаты
azusapac,Тихоокеанский университет Азузы,Азуза,КА,Кугары
ucla,"Калифорнийский университет, Лос-Анджелес",Лос-Анджелес,КА,Бруины
calipa,Калифорнийский университет Пенсильвании,Калифорния,ПА,Вулканцы
stlouis,Университет Сент-Луиса,Сент-Луис,МО,Билликен
milligantn,Миллиганский колледж,Миллиганский колледж,TN,Буйволы
georgemas,Университет Джорджа Мейсона,Фэрфакс,VA,Патриоты
mansfield,Мэнсфилдский университет Пенсильвании,Мэнсфилд,ПА,Горные горы
wistvnspt,Висконсинско-Стивенсский университет,Стивенс Пойнт,ЖИ,Указатели
nmhighland,Нью-Мексикоский Хайлендский университет,Лас-Вегас,НМ,Ковбои
eurekail,Колледж Эврика,Эврика,Ил,Красные дьяволы
duke,Университет Дюка,Дурхем,НС,Голубые дьяволы
lincolnmo,Линкольнский университет Миссури,Город Джефферсон,МО,&lt; &lt; Синие тигры &gt; &gt;
lasalle,Университет ЛаСалле,Филадельфия,ПА,Исследователи
mesast,Государственный колледж &lt; &lt; Меса &gt; &gt;,Большой блок,CO,Маверики
indiana,Индианский университет,Блумингтон,ВНУТРЕННИЕ,Гусеницы
kansas,Канзасский университет,Лоуренс,KS,Джейхокс
mntclairst,Монклерский государственный университет,Верхний Монтклер,NJ,Красные ястребы
loyolano,Новый Орлеанский университет Лойола,Новый Орлеан,Лос-Анджелес,Вольфпак
smethodist,Южный методистский университет,Даллас,TX,Мустанги
lockhaven,Университет Лок Хейвена Пенсильвании,Замок Хэйвен,ПА,Лысые орехи
oregonst,Орегонский государственный университет,Корвальис,ИЛИ,Биверы
bridgeport,Бриджпортский университет,Бриджпорт,КТ,Пурпурные рыцари
georgewash,Университет Джорджа Вашингтона,Вашингтон,РС,Колониальные
cwashngton,Центральный Вашингтонский университет,Элленсбург,WA,Дикие кошки
grinnellia,Колледж Гриннелла,Гриннелл,IA,Пионеры
stmarytx,Университет Св. Марии,Сан-Антонио,TX,Крысы
mrningside,Утренний колледж,Город Сиу,IA,Мустанги
morrbrown,Колледж им. Морриса Брауна,Атланта,GA,Извержение
bowdoinme,Колледж Боудуэна,Брансуик,Я,Полярные медведи
maine,Университет Мэна,Ороно,Я,Черные медведи
neastern,Северо-восточный университет,Бостон,МЭТ,Хаски
woosteroh,Колледж Вустера,Вустер,Ооо.,Борьба со шотландцами
nalabama,Университет Северной Алабамы,Флоренция,AL,Львы
betheltn,Вефильский колледж,Маккензи,TN,Королевские власти
cornell,Корнельский университет,Итака,Нью-Йорк,Большой красный
oklahoma,Оклахомский университет,Норман,Хорошо.,Рановато
grandview,Колледж Гранд-Вью,Де Мойнс,IA,Викинги
txchrist,Техасский христианский университет,Жилье стоит,TX,Рыжие лягушатники
tntech,Технологический университет Теннесси,Кукевиль,TN,Золотые орехи
clevst,Кливлендский государственный университет,Кливленд,Ооо.,Викинги
illchicago,Университет Иллинойса в Чикаго,Чикаго,Ил,Пламя
miamioh,Университет Майами,Оксфорд,Ооо.,Красные ястребы
scstate,Университет штата Южная Каролина,Оранжбург,ПК,Бульдоги
upperiowa,Верхний университет Айовы,Фейетт,IA,Павлины
pittsburgh,Питтсбургский университет,Питтсбург,ПА,Пантеры
concrdiatx,Университет Конкордии в Остине,Остин,TX,Торнадо
wake,Университет Уэйк Форест,Уинстон-Салем,НС,Демонские демоны
auburn,Университет Оберна,Оберн,AL,Тигры
ncat,Сельскохозяйственный и технический государственный университет Северной Каролины,Гринсборо,НС,Агги
swmost,Государственный университет Миссури,Спрингфилд,МО,Медведи
xavier,Ксавьерский университет,Цинциннати,Ооо.,Мушкетеры
ric,Колледж Род-Айленда,Провидение,РИ,Анкормены
sunybuff,Университет штата Нью-Йорк в Буффало,Буффало,Нью-Йорк,Буллс
cncrdiacol,Колледж Конкордии,Мятежник,МН,Кобберы
maryhrdbay,Университет Мэри Хардин-Бейлор,Белтон,TX,Крестоносцы
butler,Батлерский университет,Индианаполис,ВНУТРЕННИЕ,Бульдоги
coastcar,Прибрежный университет Каролины,Конвей,ПК,Шантажисты
etxbaptist,Баптистский университет Восточного Техаса,Маршалл,TX,Тигры
grambling,Грамблиозный государственный университет,Храмирование,Лос-Анджелес,Тигры
brewparker,Колледж Брютон-Паркер,Гора Вернон,GA,Бароны
gaswestern,Юго-западный государственный университет Грузии,Америкус,GA,Ураганы
nycortland,Колледж Нью-Йоркского университета в Кортланде,Кортленд,Нью-Йорк,Красные драконы
staugustne,Колледж Святого Августина,Роли,НС,Соколы
ucriver,"Калифорнийский университет, Риверсайд",Риверсайд,КА,Горцы
widenerpa,Вайднерский университет,Честер,ПА,Пионеры
grvalleyst,Государственный университет Гранд-Вэлли,Аллендейл,МИ,Лейкеры
furman,Университет Фурмана,Гринвилль,ПК,Паладины
knoxil,Колледж Нокса (и Ломбардский колледж),Гейлсбург,Ил,Огонь в прериях
okstate,Оклахомский государственный университет,Стилуотер,Хорошо.,Ковбои
lewclarkst,Государственный колледж Льюис-Кларк,Льюистон,Идентификационный номер,Воины
lubbchrist,Луббокский христианский университет,Любобок,TX,Чарралы
kentucky,Кентукский университет,Лексингтон,KY,Дикие кошки
cwpost,"Лонг-Айлендский университет, К.В., Пост-кампус",Бруквилль,Нью-Йорк,Пионеры
tamucomm,Техасский университет A&M - торговля,Торговля,TX,Львы
samford,Сэмфордский университет,Бирмингем,AL,Бульдоги
ulala,Университет Луизианы в Лафайетте,Лафайетт,Лос-Анджелес,Волшебные каджуны
utep,Техасский университет в Эль-Пасо,Эль-Пасо,TX,Горнодобывающие предприятия
springhill,Колледж Спринг Хилл,Мобильный,AL,Барсуки
juniatapa,Колледж Джуниата,Хантингдон,ПА,Орлы
pepperdine,Пеппердинский университет,Малибу,КА,Волны
sfcc,Муниципальный колледж Южной Флориды,Парк Эйвон,ФЛ,Пантеры
hawaii,Университет Хавайи в Маноа,Гонолулу,Привет.,Радуги
pacific,Тихоокеанский университет,Стоктон,КА,Тигры
franklinin,Колледж Франклина,Франклин,ВНУТРЕННИЕ,Гризли
depaul,Университет ДеПола,Чикаго,Ил,Синие демоны
sanfran,Университет Сан-Франциско,Сан-Франциско,КА,Доны
vanguardca,Университет вангарда Южной Калифорнии,Коста-Меса,КА,Львы
stmartinwa,Колледж Святого Мартина,Лейси,WA,Святые
mtstmarys,Колледж и семинария Маунт-Сент-Мэри,Эммитсбург,MD,Горные горы
illinoisst,Иллинойский государственный университет,Обычный,Ил,Красные птицы
schreiner,Университет Шрейнера,Керрвилль,TX,Горные горы
arktech,Технологический университет Арканзаса,Расселвиль,ОАР,Чудесные мальчики
flagler,Флаглерский колледж,Сент-Августин,ФЛ,Святые
millsapsms,Колледж Миллсапса,Джексон,MS,Меньшинства
niagara,Университет Ниагары,Льюистон,Нью-Йорк,Фиолетовые орехи
eillinois,Восточный Иллинойский университет,Чарльстон,Ил,Пантеры
nebomaha,Небраскский университет в Омахе,Омаха,Нет,Маверики
navy,Морская академия Соединенных Штатов,Аннаполис,MD,Мидмаршруты
grossmont,Колледж Гросмонта,Эль-Каджон,КА,
newhaven,Университет Нью-Хейвена,Нью-Хейвен,КТ,Зарядные устройства
econnst,Государственный университет Восточного Коннектикута,Виллимантика,КТ,Воины
willamette,Университет Уилламета,Салем,ИЛИ,Медвежие
arizona,Университет Аризоны,Тусон,AZ,Дикие кошки
birmsouth,Бирмингем-Южный колледж,Бирмингем,AL,Пантеры
sdakotast,Университет штата Южная Дакота,Брукингский,УР,Джекраббиты
concordny,Колледж Конкордии,Бронксвилль,Нью-Йорк,Клипперы
iawesleyan,Айова Уэслианский колледж,Гора Плезант,IA,Тигры
