playerid,yearid,stint,teamid,lgid,pos,g,gs,innouts,po,a,e,dp,pb,wp,sb,cs,zr
rileser01,1990,1,SFN,NL,2B,24,17.0,402.0,28.0,48.0,2.0,6.0,,,,,
lynchja01,1887,1,NY4,AA,Р,21,,,7.0,48.0,6.0,1.0,,,,,
brodist01,1896,1,BLN,NL,В ЛЮБОЙ ЧАСТИ,132,,,320.0,22.0,10.0,6.0,,,,,
pinknge01,1887,1,BR3,AA,СС,2,,,1.0,4.0,0.0,0.0,,,,,
spiezsc01,2002,1,ANA,AL,RF,2,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
pellaed01,1951,1,PHI,NL,СС,8,,,15.0,10.0,3.0,3.0,,,,,
whitefr01,1981,1,KCA,AL,2B,93,93.0,2473.0,226.0,263.0,6.0,70.0,,,,,
yosted01,1948,1,WS1,AL,3B,145,,,189.0,240.0,15.0,21.0,,,,,
henderi01,2002,1,BOS,AL,RF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
bertore01,1956,1,DET,AL,2B,18,18.0,453.0,51.0,57.0,2.0,18.0,,,,,
seaveto01,1977,1,NYN,NL,Р,13,13.0,288.0,6.0,17.0,1.0,0.0,,,,,
pacioto01,1976,1,ATL,NL,3B,1,0.0,10.0,0.0,1.0,1.0,0.0,,,,,
stiebda01,1983,1,TOR,AL,Р,36,36.0,834.0,28.0,33.0,2.0,1.0,,,,,
lopezal02,1995,1,CLE,AL,Р,6,2.0,69.0,1.0,2.0,0.0,0.0,,,,,
verblge01,1951,1,WS1,AL,2B,19,,,43.0,50.0,2.0,9.0,,,,,
parkeda01,1973,1,PIT,NL,LF,4,1.0,45.0,5.0,0.0,0.0,0.0,,,,,
foxxji01,1928,1,PHA,AL,3B,60,,,59.0,129.0,12.0,9.0,,,,,
goochjo01,1924,1,PIT,NL,C,69,,,198.0,47.0,3.0,12.0,4.0,,,,
jeterde01,2006,1,NYA,AL,СС,150,149.0,3877.0,214.0,381.0,15.0,81.0,,,,,
eckerde01,1994,1,OAK,AL,Р,45,0.0,133.0,2.0,1.0,0.0,0.0,,,,,
ewingsa01,1977,1,TOR,AL,RF,32,29.0,741.0,44.0,0.0,3.0,0.0,,,,,
bautide01,2008,1,DET,AL,Р,16,0.0,57.0,1.0,1.0,0.0,0.0,,,,,
bostoda01,1989,1,CHA,AL,CF,2,1.0,33.0,3.0,0.0,0.0,0.0,,,,,
jonesod01,1975,1,PIT,NL,Р,2,0.0,9.0,0.0,1.0,0.0,0.0,,,,,
holkewa01,1925,1,PHI,NL,1B,23,,,164.0,12.0,1.0,16.0,,,,,
wheelge01,1899,1,PHI,NL,Р,6,,,1.0,11.0,1.0,0.0,,,,,
gladdda01,1989,1,MIN,AL,ДГ,2,,,,,,,,,,,
gibsobo01,1967,1,SLN,NL,Р,24,24.0,526.0,19.0,23.0,0.0,0.0,,,,,
hannage01,1978,1,LAN,NL,Р,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
fabrejo01,1997,2,CHA,AL,C,92,83.0,2180.0,519.0,46.0,7.0,8.0,8.0,34.0,59.0,33.0,0.0
hermabi01,1941,1,CHN,NL,2B,11,,,33.0,20.0,6.0,5.0,,,,,
portebo01,1955,1,WS1,AL,Р,30,27.0,534.0,8.0,28.0,1.0,2.0,,,,,
stinele01,1936,1,CIN,NL,Р,40,,,8.0,33.0,0.0,1.0,,,,,
wilsofi01,1915,1,BRF,FL,Р,18,,,6.0,29.0,2.0,2.0,,,,,
brinked01,1974,1,DET,AL,3B,2,2.0,45.0,2.0,5.0,0.0,1.0,,,,,
blairwa01,1914,1,BUF,FL,C,128,,,604.0,194.0,13.0,17.0,11.0,,,,
jacksda04,1997,2,CIN,NL,СС,6,5.0,132.0,6.0,14.0,0.0,2.0,,,,,
mottoch01,2001,1,FLO,NL,LF,2,0.0,12.0,1.0,0.0,0.0,0.0,,,,,
reichdi01,1923,1,BOS,AL,1B,2,,,10.0,0.0,0.0,1.0,,,,,
saylebi01,1939,1,BOS,AL,Р,5,,,0.0,3.0,0.0,0.0,,,,,
kellemi02,1977,1,CHN,NL,СС,14,5.0,247.0,13.0,27.0,0.0,5.0,,,,,
bellke01,1977,1,CHA,AL,3B,4,3.0,78.0,4.0,8.0,0.0,2.0,,,,,
macheda01,1979,1,DET,AL,2B,11,7.0,201.0,15.0,20.0,1.0,6.0,,,,,
marshru01,1912,1,PHI,NL,Р,2,,,0.0,1.0,0.0,0.0,,,,,
harpeha01,1913,1,WS1,AL,Р,4,,,1.0,4.0,2.0,1.0,,,,,
marshmi02,1990,2,BOS,AL,1B,8,7.0,156.0,42.0,7.0,0.0,5.0,,,,,
reachbo01,1872,1,WS3,,СС,2,,,2.0,6.0,3.0,0.0,,,,,
pattejo02,2004,1,MON,NL,Р,19,19.0,295.0,8.0,11.0,1.0,0.0,,,,,
vealebo01,1965,1,PIT,NL,Р,39,37.0,798.0,3.0,36.0,2.0,1.0,,,,,
hammoje01,1993,1,BAL,AL,RF,10,8.0,207.0,19.0,1.0,1.0,0.0,,,,,
stahlla01,1966,1,KC1,AL,LF,68,51.0,1463.0,104.0,2.0,2.0,1.0,,,,,
oconnja01,1888,1,CN2,AA,В ЛЮБОЙ ЧАСТИ,34,,,54.0,8.0,16.0,0.0,,,,,
tarasto01,1998,1,CIN,NL,LF,4,3.0,86.0,9.0,0.0,0.0,0.0,,,,,
riceha01,1925,1,SLA,AL,2B,1,,,0.0,0.0,0.0,0.0,,,,,
mabryjo01,2002,2,OAK,AL,В ЛЮБОЙ ЧАСТИ,53,43.0,1068.0,85.0,1.0,2.0,0.0,,,,,
oliveal01,1978,1,TEX,AL,CF,8,7.0,174.0,24.0,1.0,0.0,0.0,,,,,
littlbr01,1985,1,CHA,AL,2B,68,54.0,1366.0,100.0,164.0,3.0,33.0,,,,,
wolfji01,1884,1,LS2,AA,C,11,,,37.0,13.0,6.0,0.0,20.0,,,,
kingji01,1965,1,WS2,AL,В ЛЮБОЙ ЧАСТИ,88,61.0,1768.0,127.0,7.0,1.0,1.0,,,,,
riverlu01,1992,1,BOS,AL,LF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
wilkecu01,1984,1,TEX,AL,СС,116,102.0,2706.0,151.0,285.0,26.0,50.0,,,,,
nichoal01,1877,1,LS1,NL,СС,1,,,2.0,7.0,0.0,2.0,,,,,
amorvi01,1955,1,CHN,NL,Р,4,0.0,18.0,0.0,4.0,0.0,0.0,,,,,
reedro01,1975,2,SLN,NL,Р,24,24.0,527.0,11.0,21.0,1.0,0.0,,,,,
jamesch01,1961,1,SLN,NL,В ЛЮБОЙ ЧАСТИ,90,84.0,2262.0,151.0,3.0,6.0,1.0,,,,,
tayloza02,1920,1,BRO,NL,C,9,,,11.0,4.0,2.0,0.0,1.0,,,,
ramirmi01,1971,1,SLN,NL,СС,4,3.0,81.0,11.0,7.0,1.0,1.0,,,,,
melesa01,1955,2,CIN,NL,RF,1,0.0,18.0,1.0,0.0,0.0,0.0,,,,,
furilca01,1958,1,LAN,NL,RF,116,100.0,2781.0,183.0,5.0,5.0,0.0,,,,,
smithma03,1996,1,BAL,AL,ДГ,6,,,,,,,,,,,
parrila02,1989,1,CAL,AL,ДГ,2,,,,,,,,,,,
dukesja01,1970,1,WS2,AL,Р,5,0.0,20.0,1.0,1.0,0.0,0.0,,,,,
pennibr01,1996,2,CAL,AL,Р,8,0.0,22.0,0.0,0.0,0.0,0.0,,,,,
matteal01,1908,1,BSN,NL,Р,5,,,1.0,8.0,0.0,0.0,,,,,
stobbch01,1949,1,BOS,AL,Р,26,,,5.0,25.0,3.0,4.0,,,,,
knothge01,1932,1,PHI,NL,2B,5,,,4.0,8.0,1.0,2.0,,,,,
sierrru01,1994,1,OAK,AL,RF,97,96.0,2452.0,152.0,8.0,9.0,2.0,,,,,
thornan01,1977,1,CLE,AL,1B,117,114.0,3065.0,1026.0,71.0,6.0,97.0,,,,,
dolanto01,1883,1,SL4,AA,C,42,,,214.0,51.0,12.0,4.0,38.0,,,,
floydcl01,2009,1,SDN,NL,ДГ,2,,,,,,,0.0,,0.0,0.0,
wilsopr01,1998,1,NYN,NL,LF,4,3.0,75.0,5.0,0.0,0.0,0.0,,,,,
knottja01,1938,1,SLA,AL,Р,7,,,0.0,5.0,0.0,0.0,,,,,
edmonji01,1996,1,CAL,AL,ДГ,1,,,,,,,,,,,
pizarju01,1968,1,PIT,NL,Р,12,0.0,33.0,1.0,0.0,1.0,0.0,,,,,
abernbr01,2003,2,KCA,AL,2B,9,6.0,184.0,12.0,20.0,0.0,4.0,,,,,
polonlu01,2000,1,DET,AL,RF,26,19.0,457.0,40.0,2.0,0.0,0.0,,,,,
frienda01,1897,1,CHN,NL,Р,24,,,18.0,32.0,7.0,6.0,,,,,
garrigi01,1968,1,ATL,NL,СС,17,14.0,396.0,26.0,51.0,1.0,12.0,,,,,
drabomo01,1959,1,CHN,NL,Р,31,23.0,424.0,12.0,21.0,2.0,1.0,,,,,
thronfa01,1958,1,WS1,AL,RF,8,7.0,177.0,5.0,0.0,0.0,0.0,,,,,
barnhcl01,1923,1,PIT,NL,В ЛЮБОЙ ЧАСТИ,92,,,179.0,14.0,3.0,1.0,,,,,
anthoer01,1996,2,COL,NL,RF,10,6.0,163.0,7.0,0.0,0.0,0.0,,,,,
bordepa01,1989,1,TOR,AL,C,68,44.0,1296.0,261.0,27.0,6.0,1.0,3.0,25.0,38.0,21.0,3.0
mesajo01,2007,1,DET,AL,Р,16,0.0,35.0,0.0,1.0,0.0,0.0,,,,,
phillbu02,1958,1,CHA,AL,RF,5,4.0,99.0,10.0,0.0,0.0,0.0,,,,,
mclaide01,1971,1,WS2,AL,Р,33,32.0,650.0,27.0,26.0,0.0,1.0,,,,,
maldoca01,1994,1,CLE,AL,ДГ,25,,,,,,,,,,,
kingmda01,1975,1,NYN,NL,3B,12,12.0,303.0,6.0,28.0,3.0,1.0,,,,,
huntebr01,1991,1,ATL,NL,В ЛЮБОЙ ЧАСТИ,6,1.0,51.0,2.0,0.0,0.0,0.0,,,,,
francte01,1989,1,ML4,AL,RF,16,5.0,183.0,19.0,1.0,0.0,0.0,,,,,
gorbogl01,1955,2,PHI,NL,RF,53,44.0,1225.0,108.0,10.0,2.0,2.0,,,,,
winteje01,1922,1,PHI,NL,Р,34,,,5.0,36.0,3.0,2.0,,,,,
figgich01,2005,1,LAA,AL,В ЛЮБОЙ ЧАСТИ,72,65.0,1744.0,170.0,3.0,2.0,1.0,,,,,
simmote01,1987,1,ATL,NL,1B,28,23.0,596.0,216.0,23.0,4.0,24.0,,,,,
fiskca01,1980,1,BOS,AL,В ЛЮБОЙ ЧАСТИ,5,5.0,123.0,13.0,0.0,0.0,0.0,,,,,
allenje01,1998,2,KCA,AL,В ЛЮБОЙ ЧАСТИ,27,18.0,522.0,54.0,0.0,1.0,0.0,,,,,
stockwe01,1962,1,BAL,AL,Р,53,0.0,195.0,4.0,23.0,0.0,4.0,,,,,
pittmjo01,1982,1,HOU,NL,3B,3,0.0,18.0,1.0,1.0,0.0,0.0,,,,,
bellju01,1991,1,BAL,AL,В ЛЮБОЙ ЧАСТИ,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
grubeke01,1991,1,TOR,AL,3B,111,109.0,2932.0,97.0,231.0,13.0,16.0,,,,,
bergda01,1999,1,FLO,NL,СС,37,29.0,775.0,39.0,87.0,4.0,12.0,,,,,
richaha01,1879,1,BFN,NL,C,1,,,11.0,0.0,0.0,0.0,3.0,,,,
zernigu01,1953,1,PHA,AL,В ЛЮБОЙ ЧАСТИ,141,,,300.0,17.0,9.0,2.0,,,,,
wilsore01,1958,1,DET,AL,C,101,90.0,2389.0,565.0,34.0,5.0,6.0,9.0,14.0,25.0,18.0,1.0
manguan01,1972,1,OAK,AL,RF,52,45.0,1187.0,105.0,2.0,4.0,0.0,,,,,
amesre01,1911,1,NY1,NL,Р,34,,,7.0,69.0,7.0,0.0,,,,,
piercbi02,1950,1,CHA,AL,Р,33,,,4.0,30.0,1.0,1.0,,,,,
abbotgl01,1980,1,SEA,AL,Р,31,31.0,645.0,25.0,39.0,1.0,1.0,,,,,
morried01,1884,1,CL5,AA,Р,52,,,19.0,88.0,23.0,3.0,,,,,
lockwmi01,1884,1,WSU,UA,Р,11,,,5.0,19.0,3.0,0.0,,,,,
maddele01,1912,1,CHN,NL,Р,6,,,0.0,3.0,2.0,0.0,,,,,
hovlest01,1969,1,SE1,AL,RF,49,40.0,1182.0,80.0,6.0,2.0,4.0,,,,,
parsoca01,1987,1,CLE,AL,ДГ,5,,,,,,,,,,,
taylojo01,1958,2,BAL,AL,LF,3,1.0,38.0,5.0,0.0,0.0,0.0,,,,,
francju01,1997,2,ML4,AL,1B,13,13.0,364.0,108.0,11.0,1.0,20.0,,,,,
snydepo01,1878,1,BSN,NL,В ЛЮБОЙ ЧАСТИ,2,,,0.0,0.0,0.0,0.0,,,,,
howarmi01,1982,1,NYN,NL,LF,9,0.0,58.0,5.0,1.0,0.0,0.0,,,,,
brinkch01,1970,1,CHA,AL,C,9,7.0,181.0,32.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0
yarnaru01,1926,1,PHI,NL,Р,1,,,0.0,1.0,0.0,0.0,,,,,
snyderu01,1962,1,BAL,AL,LF,45,16.0,630.0,39.0,2.0,1.0,0.0,,,,,
riceji01,1978,1,BOS,AL,ДГ,49,,,,,,,,,,,
whitfte01,1974,1,NYA,AL,CF,1,1.0,27.0,0.0,0.0,0.0,0.0,,,,,
schmida01,1988,1,BAL,AL,Р,41,9.0,389.0,18.0,20.0,1.0,2.0,,,,,
santira01,2009,1,DET,AL,2B,29,17.0,470.0,33.0,52.0,0.0,15.0,0.0,,0.0,0.0,
mccovwi01,1964,1,SFN,NL,RF,5,5.0,105.0,7.0,1.0,1.0,0.0,,,,,
vangiel01,1920,1,SLA,AL,Р,24,,,1.0,28.0,2.0,2.0,,,,,
reevebo01,1929,1,BOS,AL,3B,131,,,152.0,242.0,38.0,27.0,,,,,
molinya01,2008,1,SLN,NL,1B,2,1.0,33.0,13.0,3.0,0.0,1.0,,,,,
bondto01,1882,1,WOR,NL,В ЛЮБОЙ ЧАСТИ,8,,,10.0,0.0,4.0,0.0,,,,,
avenbr01,1997,1,CLE,AL,LF,10,2.0,111.0,8.0,0.0,0.0,0.0,,,,,
tayloha01,1890,1,LS2,AA,C,1,,,0.0,0.0,0.0,0.0,0.0,,,,
sheetla01,1987,1,BAL,AL,RF,58,55.0,1408.0,105.0,4.0,2.0,1.0,,,,,
ryanro02,2000,1,ARI,NL,В ЛЮБОЙ ЧАСТИ,2,2.0,31.0,1.0,0.0,0.0,0.0,,,,,
prendmi01,1919,1,PHI,NL,Р,5,,,1.0,5.0,1.0,1.0,,,,,
samueju01,1988,1,PHI,NL,2B,152,151.0,4023.0,343.0,385.0,16.0,92.0,,,,,
romanjo01,1967,1,SLN,NL,C,20,19.0,462.0,111.0,3.0,2.0,1.0,3.0,5.0,5.0,1.0,0.0
vandejo02,2003,1,MIL,NL,В ЛЮБОЙ ЧАСТИ,89,87.0,2124.0,177.0,4.0,3.0,2.0,,,,,
baumhfr01,1956,1,PHI,NL,В ЛЮБОЙ ЧАСТИ,15,12.0,318.0,23.0,2.0,1.0,0.0,,,,,
javiest01,1986,1,OAK,AL,CF,49,33.0,954.0,114.0,2.0,0.0,1.0,,,,,
perraro01,1961,1,LAN,NL,Р,53,1.0,275.0,5.0,17.0,1.0,1.0,,,,,
princto01,1992,1,PIT,NL,3B,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
uribeju01,2003,1,COL,NL,СС,74,69.0,1795.0,143.0,242.0,11.0,57.0,,,,,
smithha01,1877,1,CHN,NL,2B,14,,,32.0,32.0,11.0,2.0,,,,,
moorera01,1937,1,BRO,NL,C,10,,,27.0,5.0,4.0,0.0,0.0,,,,
keelebu01,1909,1,WS1,AL,Р,2,,,0.0,7.0,0.0,0.0,,,,,
mejiaro01,1959,1,PIT,NL,CF,22,16.0,436.0,49.0,1.0,3.0,1.0,,,,,
gallemi01,1991,1,OAK,AL,СС,55,26.0,816.0,40.0,76.0,5.0,21.0,,,,,
abbated01,1909,1,PIT,NL,СС,18,,,45.0,67.0,4.0,6.0,,,,,
vitiejo01,1996,1,KCA,AL,RF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
mcmilno01,1928,1,CHN,NL,2B,19,,,32.0,53.0,2.0,12.0,,,,,
hundlto01,2003,1,LAN,NL,C,10,7.0,191.0,49.0,3.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0
menefjo01,1903,1,CHN,NL,1B,2,,,18.0,0.0,0.0,0.0,,,,,
peelho01,1929,1,PHI,NL,В ЛЮБОЙ ЧАСТИ,39,,,94.0,2.0,1.0,1.0,,,,,
fernach01,1963,2,NYN,NL,2B,3,2.0,63.0,6.0,4.0,0.0,0.0,,,,,
reedje01,1986,1,SEA,AL,Р,11,4.0,104.0,4.0,3.0,0.0,0.0,,,,,
huntke01,1963,1,LAA,AL,LF,22,12.0,372.0,29.0,0.0,1.0,0.0,,,,,
larkian01,1996,1,FLO,NL,Р,1,1.0,15.0,1.0,0.0,0.0,0.0,,,,,
fischmi01,1982,1,CLE,AL,3B,8,0.0,66.0,2.0,1.0,1.0,0.0,,,,,
briggjo02,1969,1,PHI,NL,1B,2,2.0,54.0,16.0,0.0,0.0,2.0,,,,,
stanaos01,1909,1,DET,AL,C,77,,,324.0,80.0,15.0,12.0,3.0,,,,
pridecu01,1996,1,DET,AL,LF,45,36.0,888.0,81.0,0.0,3.0,0.0,,,,,
borkobo01,1950,1,CHN,NL,В ЛЮБОЙ ЧАСТИ,65,,,150.0,3.0,4.0,1.0,,,,,
foremfr01,1884,2,KCU,UA,Р,1,,,6.0,3.0,1.0,0.0,,,,,
bresnro01,1904,1,NY1,NL,СС,4,,,7.0,7.0,0.0,4.0,,,,,
sandlmi01,1953,1,PIT,NL,C,64,,,290.0,49.0,3.0,4.0,15.0,,,,
mantoje01,1998,1,CLE,AL,2B,1,0.0,13.0,0.0,1.0,0.0,1.0,,,,,
blairpa01,1970,1,BAL,AL,3B,1,0.0,15.0,0.0,0.0,1.0,0.0,,,,,
phillda01,1960,1,PHI,NL,LF,2,0.0,14.0,0.0,0.0,0.0,0.0,,,,,
merlolo01,2004,1,CLE,AL,1B,42,38.0,893.0,282.0,14.0,1.0,18.0,,,,,
finigji01,1954,1,PHA,AL,3B,136,133.0,3475.0,151.0,305.0,25.0,34.0,,,,,
muncrbo01,1947,1,SLA,AL,Р,31,,,6.0,29.0,0.0,2.0,,,,,
seeryem01,1888,1,IN3,NL,СС,1,,,2.0,2.0,1.0,0.0,,,,,
alexama02,1998,1,CHN,NL,В ЛЮБОЙ ЧАСТИ,1,0.0,1.0,1.0,0.0,0.0,0.0,,,,,
smithwi02,1967,1,CLE,AL,LF,4,3.0,81.0,4.0,0.0,1.0,0.0,,,,,
hickmch01,1906,1,WS1,AL,2B,1,,,4.0,4.0,0.0,0.0,,,,,
marsaar01,1913,1,CIN,NL,В ЛЮБОЙ ЧАСТИ,94,,,170.0,12.0,7.0,2.0,,,,,
allenha02,1967,1,WS2,AL,В ЛЮБОЙ ЧАСТИ,99,63.0,1960.0,148.0,1.0,3.0,1.0,,,,,
willimi03,2000,1,PIT,NL,Р,72,0.0,216.0,4.0,11.0,0.0,2.0,,,,,
mullira01,1989,1,TOR,AL,ДГ,73,,,,,,,,,,,
steelel01,1907,1,BOS,AL,Р,4,,,0.0,4.0,0.0,0.0,,,,,
hermage01,1953,2,PIT,NL,В ЛЮБОЙ ЧАСТИ,13,,,26.0,0.0,0.0,0.0,,,,,
valenjo02,1999,1,BOS,AL,3B,111,110.0,2857.0,84.0,208.0,14.0,16.0,,,,,
mayda01,1974,1,ML4,AL,ДГ,8,,,,,,,,,,,
allenha02,1968,1,WS2,AL,LF,12,2.0,111.0,4.0,0.0,1.0,0.0,,,,,
hinsker01,2008,1,TBA,AL,RF,49,47.0,1018.0,88.0,2.0,1.0,0.0,,,,,
mcgresc01,1978,1,BAL,AL,Р,35,32.0,699.0,11.0,38.0,2.0,5.0,,,,,
reevebo01,1927,1,WS1,AL,2B,2,,,7.0,8.0,1.0,1.0,,,,,
breedma01,1961,1,BAL,AL,2B,80,62.0,1781.0,179.0,179.0,11.0,53.0,,,,,
shannsp01,1906,1,SLN,NL,В ЛЮБОЙ ЧАСТИ,80,,,165.0,9.0,5.0,3.0,,,,,
searske01,1943,1,NYA,AL,C,50,,,233.0,31.0,7.0,5.0,6.0,,,,
lopesda01,1984,2,CHN,NL,LF,2,1.0,21.0,1.0,0.0,0.0,0.0,,,,,
rileyma01,2003,1,BAL,AL,Р,2,2.0,30.0,1.0,0.0,0.0,0.0,,,,,
merklfr01,1919,1,CHN,NL,1B,132,,,1494.0,56.0,23.0,66.0,,,,,
johnspe01,1918,1,SLA,AL,3B,4,,,3.0,3.0,2.0,0.0,,,,,
fischru01,1944,1,NY1,NL,Р,38,,,2.0,17.0,0.0,0.0,,,,,
popeda01,1956,2,CLE,AL,LF,4,4.0,96.0,4.0,0.0,0.0,0.0,,,,,
braggda01,1997,1,BOS,AL,LF,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
russebi01,1984,1,LAN,NL,CF,18,16.0,404.0,32.0,2.0,0.0,0.0,,,,,
stoutal01,1934,1,CIN,NL,Р,41,,,4.0,29.0,1.0,0.0,,,,,
terreto01,1886,1,LS2,AA,В ЛЮБОЙ ЧАСТИ,1,,,0.0,0.0,0.0,0.0,,,,,
sislege01,1918,1,SLA,AL,1B,114,,,1244.0,95.0,13.0,64.0,,,,,
baldwje01,1990,1,HOU,NL,В ЛЮБОЙ ЧАСТИ,3,0.0,19.0,1.0,0.0,0.0,0.0,,,,,
zeileto01,1990,1,SLN,NL,C,105,98.0,2653.0,533.0,56.0,7.0,3.0,10.0,32.0,93.0,43.0,0.0
reedst01,2003,1,COL,NL,Р,67,0.0,190.0,4.0,14.0,0.0,2.0,,,,,
whitero01,1967,1,NYA,AL,LF,5,5.0,117.0,4.0,1.0,0.0,0.0,,,,,
repkoja01,2009,1,LAN,NL,LF,2,0.0,6.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,
kavanma01,1914,1,DET,AL,1B,4,,,36.0,1.0,2.0,0.0,,,,,
webstmi01,1988,2,CHN,NL,LF,8,5.0,163.0,15.0,0.0,0.0,0.0,,,,,
reitzke01,1978,1,SLN,NL,3B,150,144.0,3884.0,111.0,314.0,12.0,18.0,,,,,
pilaral01,1961,1,KC1,AL,CF,2,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
gonzare01,1990,1,BAL,AL,RF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
musiast01,1952,1,SLN,NL,Р,1,,,0.0,0.0,0.0,0.0,,,,,
doylebr01,1980,1,NYA,AL,2B,20,12.0,318.0,28.0,33.0,3.0,5.0,,,,,
smithma03,2000,1,FLO,NL,В ЛЮБОЙ ЧАСТИ,49,33.0,910.0,65.0,4.0,0.0,1.0,,,,,
wehrmda01,1981,1,NYA,AL,Р,5,0.0,21.0,1.0,2.0,0.0,0.0,,,,,
snydefr01,1926,1,NY1,NL,C,55,,,168.0,38.0,4.0,3.0,2.0,,,,
almonbi01,1986,1,PIT,NL,В ЛЮБОЙ ЧАСТИ,54,28.0,801.0,53.0,5.0,1.0,0.0,,,,,
ochoaal01,2000,1,CIN,NL,LF,74,24.0,882.0,65.0,3.0,1.0,0.0,,,,,
batiski01,1996,1,SFN,NL,3B,25,22.0,579.0,24.0,37.0,11.0,7.0,,,,,
luzingr01,1972,1,PHI,NL,В ЛЮБОЙ ЧАСТИ,145,145.0,3784.0,255.0,9.0,11.0,2.0,,,,,
orourti01,1890,1,SR2,AA,3B,87,,,117.0,168.0,44.0,9.0,,,,,
parrajo01,1995,2,MIN,AL,Р,12,12.0,185.0,4.0,8.0,2.0,1.0,,,,,
morriha02,1989,1,NYA,AL,В ЛЮБОЙ ЧАСТИ,5,1.0,45.0,4.0,0.0,0.0,0.0,,,,,
lynnfr01,1981,1,CAL,AL,CF,69,67.0,1767.0,179.0,4.0,4.0,1.0,,,,,
howelro02,1978,1,TOR,AL,3B,131,131.0,3499.0,109.0,306.0,22.0,27.0,,,,,
rodrijo03,2006,1,SLN,NL,LF,41,28.0,683.0,47.0,1.0,0.0,0.0,,,,,
menecfr01,2002,1,OAK,AL,2B,32,31.0,834.0,37.0,90.0,1.0,10.0,,,,,
lidleco01,2005,1,PHI,NL,Р,31,31.0,554.0,16.0,28.0,1.0,1.0,,,,,
naymimi01,1939,1,CLE,AL,Р,2,,,0.0,0.0,0.0,0.0,,,,,
harmote01,1976,1,PHI,NL,3B,5,1.0,48.0,2.0,4.0,0.0,0.0,,,,,
flowebe01,1956,1,SLN,NL,Р,3,3.0,35.0,2.0,2.0,0.0,0.0,,,,,
spangal01,1965,1,HOU,NL,RF,1,0.0,9.0,1.0,0.0,0.0,0.0,,,,,
russejo02,1993,1,TEX,AL,LF,1,0.0,12.0,1.0,0.0,0.0,0.0,,,,,
boyleja01,1893,1,PHI,NL,2B,2,,,6.0,7.0,1.0,0.0,,,,,
keelewi01,1898,1,BLN,NL,В ЛЮБОЙ ЧАСТИ,128,,,210.0,14.0,9.0,2.0,,,,,
anthoer01,1991,1,HOU,NL,В ЛЮБОЙ ЧАСТИ,37,36.0,842.0,64.0,5.0,1.0,1.0,,,,,
augusda01,1974,1,PIT,NL,CF,6,4.0,114.0,14.0,0.0,0.0,0.0,,,,,
smithbo06,1998,1,TBA,AL,ДГ,7,,,,,,,,,,,
fordybr01,2004,1,TBA,AL,C,51,46.0,1202.0,274.0,11.0,3.0,3.0,1.0,15.0,23.0,9.0,0.0
matthga01,1976,1,SFN,NL,LF,156,155.0,4123.0,262.0,8.0,7.0,0.0,,,,,
moorera01,1935,1,BSN,NL,В ЛЮБОЙ ЧАСТИ,78,,,161.0,10.0,9.0,3.0,,,,,
willste01,1960,1,BOS,AL,Р,15,0.0,91.0,1.0,7.0,0.0,0.0,,,,,
rivaslu01,2002,1,MIN,AL,2B,93,91.0,2434.0,147.0,205.0,5.0,51.0,,,,,
gallada01,1992,1,NYN,NL,LF,22,11.0,371.0,30.0,2.0,2.0,1.0,,,,,
gastrha01,1892,1,WAS,NL,Р,11,,,1.0,10.0,1.0,2.0,,,,,
hamilda02,2001,1,NYN,NL,RF,3,3.0,66.0,8.0,1.0,0.0,0.0,,,,,
foxch02,2008,1,CHN,NL,Р,3,0.0,10.0,0.0,1.0,0.0,0.0,,,,,
beckejo02,2010,1,BOS,AL,Р,21,21.0,383.0,9.0,20.0,1.0,0.0,0.0,,0.0,0.0,
skopejo01,1901,1,CHA,AL,Р,9,,,3.0,32.0,3.0,1.0,,,,,
dundoed01,1883,1,CL5,AA,В ЛЮБОЙ ЧАСТИ,9,,,14.0,2.0,1.0,0.0,,,,,
gatesbr01,1997,1,SEA,AL,LF,1,0.0,6.0,1.0,0.0,0.0,0.0,,,,,
southbi01,1922,1,BSN,NL,В ЛЮБОЙ ЧАСТИ,41,,,100.0,7.0,5.0,0.0,,,,,
tomkobr01,2002,1,SDN,NL,Р,32,32.0,613.0,19.0,26.0,1.0,1.0,,,,,
francju01,1990,1,TEX,AL,2B,152,152.0,3929.0,310.0,444.0,19.0,101.0,,,,,
klausbi01,1961,1,WS2,AL,LF,1,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
steinbl01,2000,1,KCA,AL,Р,17,17.0,323.0,8.0,8.0,1.0,0.0,,,,,
shaffta01,1884,1,ALT,UA,3B,1,,,2.0,1.0,1.0,0.0,,,,,
