yearid,teamid,lgid,playerid,salary
1988,SLN,NL,pendlte01,660000
1997,COL,NL,burksel01,4000000
1995,CHA,AL,devermi01,1350000
2006,ARI,NL,vargacl01,1275000
2010,NYA,AL,canoro01,9000000
2006,SFN,NL,ellisja01,345000
1995,LAN,NL,fonvich01,109000
1997,HOU,NL,montgra01,155000
1994,NYA,AL,reardje01,250000
1996,OAK,AL,stairma01,130000
1988,CHA,AL,lapoida01,425000
2006,NYA,AL,crosbbu01,354250
1998,DET,AL,powelbr01,170000
1997,PHI,NL,gracemi02,185000
1992,CLE,AL,kirbywa01,119000
2000,SLN,NL,thompma01,400000
1997,CHA,AL,baldwja01,250000
2010,NYN,NL,bayja01,8625000
1986,ATL,NL,garbege01,786667
2003,CIN,NL,caseyse01,5600000
2007,KCA,AL,gobblji01,712500
2007,DET,AL,caseyse01,4000000
2011,LAA,AL,wellsve01,26187500
1990,HOU,NL,deshaji01,1050000
1994,SDN,NL,floribr01,109000
1990,MON,NL,galaran01,1950000
2004,CHN,NL,merckke01,1200000
2006,CLE,AL,hollato01,900000
2006,LAN,NL,drewjd01,11400000
1995,CIN,NL,smilejo01,4975000
2007,SDN,NL,youngch03,600000
2004,SFN,NL,snowjt01,1500000
1998,ATL,NL,millwke01,175000
1990,PIT,NL,merceor01,100000
1998,MON,NL,perezca01,1500000
1997,CHA,AL,snopech01,185000
2008,WAS,NL,riversa01,436000
2003,CHA,AL,marteda01,330000
1988,ATL,NL,assenpa01,81000
1997,NYN,NL,jonesbo03,1925000
2004,FLO,NL,nunezab02,300000
2003,ATL,NL,jonesan01,12000000
2006,LAN,NL,alomasa02,650000
2010,TEX,AL,wilsocj01,3100000
1998,CHN,NL,gracema01,4225000
1999,ANA,AL,palmeor01,276000
1999,LAN,NL,rojasme01,4583334
1998,PHI,NL,ryanke01,990000
1989,SDN,NL,rasmude01,802500
1998,CHA,AL,thomafr04,7000000
1994,SFN,NL,beckro01,750000
2011,DET,AL,wellsca01,418000
1994,KCA,AL,appieke01,3800000
1992,CAL,AL,stevele01,130000
1997,SFN,NL,delgawi01,150000
1985,CAL,AL,mooredo01,407500
2007,DET,AL,guillca01,5000000
2006,HOU,NL,wilsopr01,4000000
1997,KCA,AL,dyeje01,175000
1990,NYA,AL,cadargr01,265000
2011,BAL,AL,gonzami02,6000000
1990,SEA,AL,obriepe03,1187500
1998,MIL,NL,owenser01,180000
2001,CHA,AL,ramirju01,200000
1996,BAL,AL,devermi01,900000
1986,NYN,NL,siskdo01,275000
2006,PHI,NL,floydga01,330000
1987,CIN,NL,powerte01,500000
1995,CHN,NL,francma01,109000
1998,CLE,AL,colonba01,180000
1993,DET,AL,bergmse01,109000
1995,SEA,AL,bosioch01,4250000
2002,MIL,NL,queveru01,252500
1990,ML4,AL,sveumda01,230000
2002,NYA,AL,castial01,650000
2007,BOS,AL,mirabdo01,750000
1987,NYA,AL,guidrro01,850000
1992,KCA,AL,gwynnch01,425000
1989,CLE,AL,farrejo03,175000
1989,CLE,AL,skinnjo01,200000
2004,ATL,NL,perezed02,625000
1993,SDN,NL,masonro01,300000
2002,SFN,NL,sandere02,1750000
1993,ATL,NL,pecotbi01,675000
1990,SLN,NL,jonesti02,100000
1988,SEA,AL,renteri01,65500
1986,PHI,NL,schuri01,100000
2000,MON,NL,henlebo01,200000
2001,NYA,AL,colemmi01,204000
2000,DET,AL,palmede01,7000000
1988,NYN,NL,magadda01,112500
2008,SEA,AL,garcian01,390000
1997,ATL,NL,bellira01,250000
1993,CAL,AL,salmoti01,127500
1991,CHA,AL,patteke01,160000
1987,MON,NL,sebrabo01,62500
1995,MON,NL,martipe02,270000
2006,LAN,NL,osorifr01,328500
2005,CLE,AL,rhodear01,3700000
2004,MIN,AL,romerjc01,820000
1989,TEX,AL,guantce01,445000
1997,SEA,AL,amarari01,550000
2012,CHA,AL,peavyja01,17000000
1991,HOU,NL,biggicr01,437500
2000,FLO,NL,bergda01,295000
1990,MIN,AL,puckeki01,2816667
2006,MIL,NL,moellch01,700000
2009,COL,NL,embreal01,2000000
2004,MIL,NL,sheetbe01,2425000
1994,CAL,AL,grahejo01,925000
2009,CHA,AL,macdomi01,2650000
1988,SFN,NL,maldoca01,750000
1985,DET,AL,grubbjo01,250000
1990,ML4,AL,elvirna01,100000
2012,BAL,AL,arrieja01,488500
1989,BAL,AL,olsongr01,70000
1986,BOS,AL,schirca01,75000
2009,TOR,AL,hallaro01,14250000
1998,FLO,NL,staniro01,185000
1998,ATL,NL,martide01,550000
1988,SFN,NL,uribejo01,535000
1999,TOR,AL,persoro01,379000
1999,PHI,NL,gantro01,6000000
2007,BOS,AL,matsuda01,6333333
1987,CHA,AL,huletti01,185000
1993,BAL,AL,olsongr01,2300000
1991,NYN,NL,fernasi01,2166667
1989,SDN,NL,readyra01,370000
1999,NYA,AL,sojolu01,800000
2001,KCA,AL,mccarda01,750000
2007,TOR,AL,zambrvi01,500000
2002,TBA,AL,johnsru01,575000
2002,FLO,NL,baezbe01,202000
1990,PIT,NL,kippebo01,525000
2004,BOS,AL,crespce01,309000
1988,SLN,NL,deleojo01,375000
1991,HOU,NL,mclemma01,165000
1998,OAK,AL,fettemi01,2475000
2003,ATL,NL,derosma01,340000
1995,DET,AL,hennemi01,4833334
2008,TOR,AL,hillaa01,410000
2006,MIL,NL,ohkato01,4530000
2006,ATL,NL,thomsjo01,4750000
1991,SEA,AL,valleda01,666667
1994,NYN,NL,vinafe01,120000
1988,MIN,AL,nietoto01,103500
1986,OAK,AL,langfri01,500000
1997,SLN,NL,jacksda02,4600000
2008,WAS,NL,millela02,402500
2009,SFN,NL,lowryno01,4750000
2008,TEX,AL,germafr01,390000
2001,TEX,AL,sheldsc01,265000
1991,LAN,NL,cartega01,500000
2008,DET,AL,seaybo01,780000
1998,CHA,AL,navarja01,5000000
1996,LAN,NL,hallda01,175000
1997,TOR,AL,merceor01,2700000
2000,TBA,AL,willige02,2373439
1991,HOU,NL,tolenjo01,118000
2012,PIT,NL,mccutan01,708333
2009,NYA,AL,verasjo01,432975
1991,CLE,AL,jonesdo01,2050000
1996,SFN,NL,manwaki01,1875000
1989,MON,NL,garcida01,200000
1987,SFN,NL,hammaat01,380000
2008,NYA,AL,farnsky01,5916666
1996,LAN,NL,guthrma01,870000
1999,SDN,NL,nevinph01,265000
2010,WAS,NL,cappsma01,3500000
1994,ML4,AL,reedjo01,750000
2007,SEA,AL,burkeja02,380000
1996,PHI,NL,jordake01,109000
2004,KCA,AL,gonzaju03,4000000
1992,SEA,AL,harrige01,130000
2008,TBA,AL,orvelch01,400700
1992,MIN,AL,harpebr01,2500000
2009,ATL,NL,schafjo02,400000
1996,FLO,NL,natalro01,165000
1986,CHA,AL,dotsori01,975000
1994,BAL,AL,gomezle02,550000
2011,CHA,AL,vizquom01,1750000
2002,MON,NL,guerrvl01,8000000
2005,KCA,AL,pickeca01,323500
1998,BAL,AL,ponsosi01,170000
2010,CIN,NL,balenwl01,416000
2003,MIL,NL,hammoje01,8200000
2001,KCA,AL,morenor01,202500
2005,CHN,NL,borowjo01,2300000
1991,CHA,AL,corajo01,120000
1990,HOU,NL,youngge02,280000
1986,CHN,NL,speiech01,275000
2010,SDN,NL,ramosce01,401300
1985,SLN,NL,braunst01,160000
2007,PIT,NL,torresa01,2733333
2007,TEX,AL,gagneer01,6000000
2002,MIN,AL,pierzaj01,250000
1993,PHI,NL,moranmi01,300000
2005,KCA,AL,castial01,450000
2007,ATL,NL,orrpe01,400000
2011,SEA,AL,ryanbr01,1000000
2001,MIL,NL,sheetbe01,200000
1987,MIN,AL,violafr01,830000
2007,FLO,NL,kensilo01,380000
1985,MON,NL,roberbe01,95000
2009,LAN,NL,motagu01,2350000
2010,BOS,AL,papeljo01,9350000
2005,LAN,NL,saenzol01,650000
1991,LAN,NL,murraed02,2628164
2006,PHI,NL,liebejo01,7583333
2000,PIT,NL,peterch01,550000
2007,FLO,NL,gardnle01,390000
2008,WAS,NL,mackoro01,1500000
2010,CHN,NL,marshse01,950000
1996,FLO,NL,leiteal01,2750000
1986,KCA,AL,brettge01,1471429
2001,CHA,AL,thomafr04,9927000
2011,NYN,NL,dickera01,2750000
1992,NYA,AL,hayesch01,280000
2001,MIN,AL,carrahe01,400000
2006,OAK,AL,kendaja01,11492454
2002,COL,NL,jimenjo01,1937500
2003,KCA,AL,lopezme01,300000
1991,PIT,NL,lindjo01,575000
2002,TEX,AL,davisdo02,310000
1993,DET,AL,gohrgr01,109000
2009,PHI,NL,cairomi01,500000
1999,FLO,NL,castrra01,200000
1995,SLN,NL,morgami01,3375000
1989,NYN,NL,milleke01,85000
2007,DET,AL,ledezwi01,415000
1992,MIN,AL,leiussc01,175000
1996,CAL,AL,percitr01,355000
1997,COL,NL,pulliha01,150000
2003,TBA,AL,grievbe01,5500000
1994,FLO,NL,johnsch04,109000
2000,CLE,AL,burbada01,5000000
1995,BAL,AL,jonesdo01,1300000
1997,NYN,NL,borlato02,262500
2000,LAN,NL,parkch01,3850000
2012,ATL,NL,pastoty01,480000
1994,ML4,AL,harpebr01,1000000
2010,TOR,AL,richmsc01,409900
1996,SFN,NL,jonesda05,109000
2002,CHA,AL,johnsma02,320000
1986,ATL,NL,palmeda01,390000
2009,SFN,NL,ishiktr01,401000
2012,BOS,AL,doubrfe01,484000
2008,CLE,AL,martivi01,4450000
1990,MON,NL,thompri01,104500
1998,KCA,AL,pendlte01,425000
2012,HOU,NL,myersbr01,12000000
1994,NYA,AL,howest01,2100000
1992,CAL,AL,fitzgmi02,350000
2011,SFN,NL,zitoba01,18500000
1989,BAL,AL,tettlmi01,290000
1990,BAL,AL,mcdonbe01,241667
1992,PHI,NL,lindeji01,260000
2007,TOR,AL,wellsve01,8787500
2000,CHA,AL,myettaa01,200000
2007,NYN,NL,seleaa01,1000000
2008,TBA,AL,floydcl01,2750000
1999,ARI,NL,johnsra05,9700000
2000,CHA,AL,simasbi01,1350000
1985,CIN,NL,parkeda01,970000
1997,CLE,AL,klinest02,150000
2007,ATL,NL,thormsc01,380000
2006,BOS,AL,ramirma02,18279238
1993,TEX,AL,diazma01,165000
2002,NYN,NL,weathda01,1833333
1989,MON,NL,grosske01,850000
1991,TEX,AL,bohanbr01,105000
1991,OAK,AL,mooremi01,1591667
2011,MIL,NL,stettmi01,427000
1987,CLE,AL,bandoch01,305000
1994,CHA,AL,alvarwi01,285000
1993,PHI,NL,krukjo01,2450000
1999,NYN,NL,prattto02,350000
2006,SLN,NL,schumsk01,329000
1990,DET,AL,clarkph02,100000
2003,NYA,AL,liebejo01,550000
2003,COL,NL,uribeju01,300000
1994,CIN,NL,jarvike01,109000
1999,SLN,NL,lankfra01,6600000
2012,BAL,AL,pauliro01,1000000
1989,CLE,AL,brownje01,125000
1990,OAK,AL,howarst01,100000
2011,CHA,AL,pierrju01,8500000
1989,TEX,AL,brownke01,72500
1988,KCA,AL,blackbu02,635000
2010,DET,AL,sizemsc01,400000
2010,ATL,NL,rossda01,1600000
1993,TEX,AL,palmera01,4550000
2007,PHI,NL,ruizca01,380000
1993,SFN,NL,carrema01,300000
1985,CLE,AL,jacobbr01,140000
1992,OAK,AL,quirkja01,525000
2006,TOR,AL,hinsker01,4425000
2007,WAS,NL,bowiemi01,435000
1991,CHA,AL,palldo01,448000
2000,ARI,NL,holmeda01,1916667
2002,MIL,NL,stairma01,500000
2009,LAA,AL,matthga02,10400000
1990,DET,AL,romered01,350000
2001,SEA,AL,moyerja01,6500000
2006,BOS,AL,timlimi01,3023894
2011,NYA,AL,jonesan01,1500000
2008,BAL,AL,cherrro01,390000
1995,HOU,NL,mcmurcr01,275000
1995,BAL,AL,anderbr01,3333333
2011,SFN,NL,garcija01,1300000
1998,PIT,NL,desseel01,180000
2004,ATL,NL,estrajo01,312500
1997,PIT,NL,cordofr01,210000
2006,BAL,AL,hernara02,4000000
2009,SFN,NL,cainma01,2900000
2003,CHA,AL,olivomi01,300000
1994,SEA,AL,kingke01,109000
1993,CIN,NL,boonebr01,120000
2002,ATL,NL,hammoch01,450000
2004,TOR,AL,douglse01,305000
1999,COL,NL,heltoto01,750000
2012,PHI,NL,hamelco01,15000000
1995,HOU,NL,bagweje01,6875000
2005,SFN,NL,alfoned01,7500000
2007,SDN,NL,cruzjo02,650000
1996,SLN,NL,bordepa01,375000
2002,MON,NL,bergepe01,250000
1994,SEA,AL,thigpbo01,200000
2005,SDN,NL,roberda07,1350000
1992,OAK,AL,welchbo01,3450000
2001,TOR,AL,quantpa01,1800000
1993,ML4,AL,austiji02,150000
2006,PIT,NL,burnije01,6000000
1985,OAK,AL,heathmi02,425000
1985,OAK,AL,bochtbr01,350000
1996,CHA,AL,mccaski01,800000
1994,ML4,AL,surhobj01,2500000
2012,MIN,AL,spande01,3000000
1989,PHI,NL,daultda01,285000
1987,OAK,AL,polonlu01,62500
2001,BOS,AL,bicheda01,7000000
1994,CIN,NL,boonebr01,175000
1990,HOU,NL,davisgl01,1985000
1988,LAN,NL,guerrpe01,1720000
1996,DET,AL,milletr02,109000
1997,TOR,AL,spoljpa01,185000
2007,CIN,NL,rossda01,1600000
2001,PHI,NL,liebemi01,6333333
2005,ARI,NL,aquingr01,325000
1993,MIN,AL,maksumi01,110000
1988,KCA,AL,macfami01,62500
1995,COL,NL,johnsho01,400000
1992,NYN,NL,rosenst01,155000
1993,DET,AL,leitema01,500000
2009,COL,NL,spilbry01,415000
1997,SDN,NL,hitchst01,1200000
1986,MON,NL,webstmi01,120000
2009,CIN,NL,vottojo01,437500
1996,ML4,AL,kiefema01,130000
1990,PIT,NL,bonilbo01,1250000
1988,PHI,NL,russejo02,150000
2007,PHI,NL,condrcl01,385000
1997,TOR,AL,britoti01,160000
2001,MIN,AL,allench01,240000
2008,NYN,NL,anderma02,1050000
2003,BOS,AL,giambje01,2000000
2010,CHA,AL,thornma01,2250000
1993,BOS,AL,ortizlu01,109000
1988,BOS,AL,greenmi01,205000
1998,OAK,AL,spiezsc01,205000
1989,NYN,NL,innisje01,78000
1986,OAK,AL,hendest01,200000
2012,SFN,NL,linceti01,18250000
1998,BOS,AL,martipe02,7575000
1989,SFN,NL,nixondo01,102500
1990,DET,AL,nunezed01,400000
1993,ML4,AL,kmakjo01,109000
1997,DET,AL,micelda01,475000
1994,SLN,NL,murphro01,600000
2007,OAK,AL,dinarle01,389750
2009,SLN,NL,pineijo01,7500000
2000,CHN,NL,lorraan01,245000
1995,COL,NL,bailero01,109000
1991,NYA,AL,guettle01,1050000
1996,BOS,AL,moyerja01,825000
1995,PHI,NL,dykstle01,6200000
2000,MIN,AL,hawkila01,1115000
1990,DET,AL,hennemi01,335000
1986,CLE,AL,candito01,80000
1993,TOR,AL,sojolu01,290000
2006,KCA,AL,buckjo01,349500
1991,SFN,NL,basske01,1333333
1997,MIN,AL,stahosc01,275000
1988,BAL,AL,thurmma01,435000
2001,CHA,AL,buehrma01,225000
2001,NYA,AL,bellicl01,230000
1995,CHN,NL,bullesc01,115000
1999,BOS,AL,merlolo01,200000
2005,CHN,NL,barremi01,3133333
2010,SFN,NL,sanchfr01,6000000
1992,ATL,NL,justida01,555000
2011,PIT,NL,mortoch02,441000
1995,ML4,AL,seitzke01,938890
2010,OAK,AL,ramired01,427400
1994,CAL,AL,langsma01,3550000
1996,OAK,AL,wengedo01,117000
2011,BOS,AL,lowrije01,450000
1986,SDN,NL,mcculla01,72000
1989,CHN,NL,lancale01,120000
1994,LAN,NL,piazzmi01,600000
1994,CLE,AL,kirbywa01,190000
2010,CLE,AL,laporma01,402700
2009,OAK,AL,wuertmi01,1100000
1992,PHI,NL,brantje01,109000
2000,KCA,AL,reichda01,205000
1997,CHN,NL,pattebo01,1050000
2005,BAL,AL,gibboja01,2600000
2010,LAN,NL,troncra01,416000
1993,NYA,AL,kellypa03,160000
1993,SLN,NL,perryge01,966667
1986,BOS,AL,nippeal01,265000
2006,CLE,AL,sabatcc01,7000000
1996,HOU,NL,kileda01,1250000
1986,PIT,NL,lezcasi01,500000
1995,FLO,NL,colbrgr01,225000
1998,PIT,NL,lawrese01,170000
1999,SLN,NL,renteed01,2000000
1997,DET,AL,myersmi01,235000
2002,ARI,NL,mccraqu01,500000
2003,COL,NL,elartsc01,300000
1996,FLO,NL,valdema01,118000
1999,NYA,AL,irabuhi01,3125000
2010,BOS,AL,bonsebo01,650000
1994,COL,NL,botteke01,187500
1999,CHN,NL,meyerch02,200000
2011,WAS,NL,ramoswi01,415000
2012,PHI,NL,victosh01,9500000
2010,TOR,AL,frasoja01,2650000
2001,CIN,NL,sadledo01,225000
2012,PIT,NL,alvarpe01,2200000
2005,ARI,NL,cintral01,360000
2011,SEA,AL,fistedo01,436500
1986,BOS,AL,romered01,375000
2004,COL,NL,starkde01,321000
2009,TBA,AL,shousbr01,1350000
1998,PIT,NL,allenje01,260000
1997,MON,NL,andresh01,225000
1999,NYA,AL,watsoal01,200000
1988,TOR,AL,fernato01,875000
2007,OAK,AL,gaudich01,400000
1992,BAL,AL,alexama02,109000
1998,NYA,AL,brosisc01,2650000
2008,CHN,NL,guzmaan01,401000
1988,DET,AL,lemonch01,828571
1993,CIN,NL,sandere02,275000
1999,CHN,NL,goodwcu01,308000
2010,ARI,NL,parrage01,405500
1992,BAL,AL,milacbo01,1180000
2001,PHI,NL,mesajo01,2900000
1987,BAL,AL,sheetla01,145000
1989,MON,NL,reardje01,1400000
2004,KCA,AL,gobblji01,304000
1990,KCA,AL,stillku01,795000
2012,TOR,AL,lawribr01,482500
1991,BAL,AL,robinje02,575000
1988,ML4,AL,schrobi01,372500
1988,ATL,NL,murphda05,2000000
2011,SDN,NL,richacl01,468800
2010,TEX,AL,nippedu01,665000
1997,CLE,AL,mesajo01,1947223
1993,CHN,NL,sandbry01,5975000
2001,NYN,NL,crousri01,255000
1993,NYA,AL,abbotji01,2350000
1999,CHA,AL,parquji01,230000
1995,CHN,NL,sosasa01,4300000
1999,PIT,NL,wallaje01,206000
2009,OAK,AL,garcija01,420000
1995,COL,NL,owensja02,123500
2003,TEX,AL,diazei01,1837500
2001,TBA,AL,rupery01,242500
2003,MON,NL,maciajo01,825000
2004,CIN,NL,griffke02,12500000
1990,SDN,NL,harrigr02,715000
2001,MON,NL,lloydgr01,3000000
2009,WAS,NL,lannajo01,424000
2001,SLN,NL,stechge01,205000
2009,ARI,NL,garlajo01,6250000
1987,CHN,NL,lancale01,62500
1998,TOR,AL,almanca01,172500
1994,DET,AL,mooremi01,3333334
2011,LAA,AL,aybarer01,3000000
1994,TEX,AL,cansejo01,5100000
1986,CHN,NL,morelke01,760000
1994,BOS,AL,trlicri01,165000
1996,SDN,NL,floribr01,172500
2008,NYN,NL,sanchdu01,850000
1995,SFN,NL,aurilri01,109000
1993,SDN,NL,walteda01,132500
2006,BOS,AL,wakefti01,4000000
1989,HOU,NL,clancji01,1225000
2007,SFN,NL,morrima01,10037283
1994,PHI,NL,borlato02,109000
2000,PHI,NL,byrdpa01,1885000
1990,NYN,NL,coneda01,1300000
2001,MON,NL,motagu01,233000
2005,CHA,AL,marteda01,1250000
2007,DET,AL,sheffga01,10916071
2002,MIL,NL,hammoje01,7500000
2000,SDN,NL,martial03,1750000
1993,SFN,NL,clarkwi02,4750000
1990,PIT,NL,bellira01,380000
1994,ML4,AL,miranan01,112000
2001,SLN,NL,tabakje01,400000
1999,FLO,NL,alfonan01,250000
2006,BAL,AL,lopezja01,9000000
2004,TEX,AL,blaloha01,550000
1989,SLN,NL,colemvi01,775000
2003,SEA,AL,moyerja01,6500000
1989,CIN,NL,francjo01,1067500
2008,NYN,NL,paganan01,401500
1989,SEA,AL,brilegr01,68000
1995,BOS,AL,smithza01,1525000
1994,OAK,AL,mohlemi01,115000
2012,LAA,AL,bourjpe01,500000
2001,TOR,AL,simmobr01,225000
2011,BOS,AL,saltaja01,750000
1999,CHA,AL,lundqda01,200000
2007,CLE,AL,garkory01,383100
2007,LAN,NL,kuoho01,384000
2012,TBA,AL,peraljo01,2175000
2010,SFN,NL,renteed01,10000000
1990,SDN,NL,hernaje02,100000
2009,SEA,AL,gutiefr01,455000
2001,DET,AL,nitkocj01,1200000
1988,SFN,NL,clarkwi02,320000
2003,SLN,NL,simonja01,315000
2010,CHN,NL,ramirar01,16750000
1988,MON,NL,stclara01,100000
1995,BAL,AL,gomezle02,925000
2001,MON,NL,bergepe01,242500
1993,LAN,NL,offerjo01,300000
1986,PIT,NL,diazmi01,66500
2009,SDN,NL,gilesbr02,9000000
1987,ML4,AL,molitpa01,1260000
2005,CLE,AL,wickmbo01,2750000
1988,HOU,NL,deshaji01,205000
2000,TOR,AL,fletcda01,2500000
1994,CHA,AL,radinsc01,1150000
2002,ANA,AL,appieke01,9500000
2005,ATL,NL,kolbda01,3400000
2008,ATL,NL,acostma01,392500
2004,SLN,NL,pujolal01,7000000
1997,BAL,AL,keyji01,2340000
1994,MIN,AL,parksde01,116000
1994,CIN,NL,pughti01,170000
1999,PIT,NL,willimi03,650000
1993,DET,AL,kruegbi01,1200000
1999,BOS,AL,stanlmi02,3500000
1999,MON,NL,motagu01,200000
2008,NYA,AL,mussimi01,11071029
2008,SDN,NL,ledezwi01,620000
2005,CLE,AL,elartsc01,850000
1990,HOU,NL,masonro01,100000
2010,TOR,AL,lindad01,550000
1998,DET,AL,catalfr01,170000
1986,SLN,NL,pendlte01,190000
2003,LAN,NL,dreifda01,12400000
1997,LAN,NL,hallda01,365000
1998,TEX,AL,gonzaju03,7800000
1998,BOS,AL,garceri01,190000
2009,BAL,AL,huffau01,8000000
2006,CHA,AL,mackoro01,2250000
2001,BAL,AL,madurca01,210000
2004,SEA,AL,winnra01,3500000
2010,CLE,AL,lewisje01,422400
2006,ATL,NL,orrpe01,340000
2005,LAN,NL,bakopa01,650000
2011,CIN,NL,leakemi01,425000
2004,ATL,NL,ortizru01,6200000
2001,MIN,AL,princto01,400000
2009,MIN,AL,bonsebo01,450000
1987,KCA,AL,balbost01,625000
1990,LAN,NL,brookhu01,1366667
1998,ARI,NL,foxan01,240000
1990,SDN,NL,corajo01,100000
2004,DET,AL,youngdm01,7750000
1993,HOU,NL,hernaxa01,900000
1992,CAL,AL,felixju01,640000
1998,SLN,NL,deshide01,3000000
2001,COL,NL,perezne01,3550000
2012,HOU,NL,snydech02,750000
2008,CIN,NL,cuetojo01,390000
2004,LAN,NL,rossda01,310000
2001,BAL,AL,hentgpa01,4500000
2005,SFN,NL,ellisja01,316500
2012,COL,NL,gomezhe01,480000
2006,PIT,NL,santovi01,500000
1989,SLN,NL,guerrpe01,1833333
2011,LAN,NL,blakeca01,5500000
1997,MIN,AL,knoblch01,6150000
1996,SLN,NL,stottto01,4000000
1997,ML4,AL,wickmbo01,1216000
2008,TBA,AL,kazmisc01,3785000
1996,CAL,AL,harripe01,109000
1992,PIT,NL,bellja01,875000
1991,NYA,AL,sandesc01,2125000
1991,CAL,AL,whitede03,800000
2001,BAL,AL,trombmi01,2333333
1990,PIT,NL,littlsc01,100000
2006,CHN,NL,wuertmi01,355000
2007,HOU,NL,rodriwa01,406000
2007,TEX,AL,lairdge01,400322
1992,CLE,AL,embreal01,109000
1992,PHI,NL,hollida01,180000
1998,NYA,AL,pettian01,3800000
2006,NYN,NL,sanchdu01,399500
1991,HOU,NL,finlest01,280000
1986,KCA,AL,kingemi01,60000
2000,SDN,NL,boonebr01,3750000
1998,CHN,NL,mieskma01,550000
1994,MON,NL,whitero02,112000
1997,CHA,AL,darwida01,475000
1997,SEA,AL,moyerja01,1700000
2003,SEA,AL,carragi01,400000
2007,KCA,AL,hudsolu01,422000
1997,CHA,AL,belleal01,10000000
2010,TBA,AL,zobribe01,438100
1994,CLE,AL,merulma01,160000
1990,CHA,AL,venturo01,100000
1987,BAL,AL,rayfofl01,248000
2003,PHI,NL,mesajo01,5200000
2009,SLN,NL,lohseky01,7437500
1992,KCA,AL,montgje01,2460000
2000,BOS,AL,lowede01,625000
2004,ARI,NL,sadledo01,400000
1987,MIN,AL,blylebe01,1150000
2007,MIN,AL,heintch01,380000
1990,TOR,AL,stiebda01,1750000
1996,SDN,NL,hoffmtr01,955000
1994,CAL,AL,magrajo01,1500000
1999,MIL,NL,berryse01,1050000
1991,TEX,AL,stanlmi02,145000
1985,NYN,NL,staubru01,300000
1995,COL,NL,girarjo01,1850000
2009,SFN,NL,lewisfr02,440000
2001,SDN,NL,trammbu01,335000
2003,SDN,NL,hoffmtr01,9600000
1999,PIT,NL,phillja03,200000
2008,FLO,NL,treanma01,705000
2012,OAK,AL,godfrgr01,480000
1998,SDN,NL,gomezch02,1150000
2001,CHN,NL,fyhrimi01,240000
2003,BAL,AL,bauerri01,325000
1998,TEX,AL,simmsmi01,275000
2011,BOS,AL,tazawju01,1500000
1997,KCA,AL,roberbi01,1950000
1990,PIT,NL,smilejo01,840000
1993,PIT,NL,petkoma01,109000
2008,SLN,NL,duncach01,439000
2009,ATL,NL,anderga01,2500000
2001,KCA,AL,sweenmi01,5000000
1999,LAN,NL,perezca01,2333333
2006,ARI,NL,webbbr01,2500000
2004,TOR,AL,catalfr01,2300000
1991,LAN,NL,grosske01,2166667
2009,CHA,AL,jenksbo01,5600000
2001,LAN,NL,donnech01,300000
1993,CAL,AL,vanbuty01,109000
1999,CLE,AL,cabrejo02,203000
2006,TOR,AL,burneaj01,2200000
1988,BAL,AL,kennete02,850000
2003,KCA,AL,asencmi01,314000
1995,NYA,AL,tartada01,5300000
2006,HOU,NL,wheelda01,930000
1992,BAL,AL,parenma01,180000
1993,ATL,NL,olsongr02,925000
2001,CHN,NL,tavarju01,2275000
1992,SFN,NL,blackbu02,2750000
1985,NYA,AL,bystrma01,250000
1997,NYN,NL,francma01,160000
1986,BOS,AL,clemero02,340000
1996,SDN,NL,hamiljo02,325000
1989,OAK,AL,steinte01,350000
2009,BAL,AL,hillri01,445000
2005,WAS,NL,ohkato01,2750000
2001,BAL,AL,deshide01,4333667
1987,NYN,NL,oroscje01,925000
1995,DET,AL,chrismi02,156000
2009,COL,NL,streehu01,4500000
2012,MIA,NL,sanchga01,483000
1986,NYA,AL,mattido01,1375000
1993,CLE,AL,chrismi02,123000
1991,TEX,AL,buechst01,775000
2009,SDN,NL,cabreev01,400000
1987,BOS,AL,sambijo01,360000
2010,TEX,AL,hurleer01,401000
1986,TEX,AL,obriepe03,337500
1987,CHA,AL,bostoda01,75000
2012,HOU,NL,wrighwe01,512000
2002,SFN,NL,dunstsh01,1150000
1987,SFN,NL,spilmha01,175000
1988,SFN,NL,hammaat01,750000
2009,SEA,AL,tuiasma01,400000
1999,TBA,AL,flahejo01,1280000
2008,NYN,NL,delgaca01,16000000
1993,OAK,AL,karsast01,109000
2003,MIN,AL,mientdo01,1750000
1995,CIN,NL,mcelrch01,850000
1987,TOR,AL,cerutjo01,115000
1986,PHI,NL,carmado01,165000
2008,OAK,AL,foulkke01,700000
2004,KCA,AL,asencmi01,328500
2011,DET,AL,thomabr01,800000
1998,ANA,AL,delucri01,400000
2000,MIL,NL,lopezlu02,775000
2007,OAK,AL,embreal01,2356496
1996,MON,NL,grudzma01,135000
1994,COL,NL,leskacu01,122000
1993,SFN,NL,righeda01,2250000
2000,PHI,NL,telemam01,375000
1992,CIN,NL,rijojo01,3520833
2004,KCA,AL,grimsja01,1000000
1989,ATL,NL,lillide01,68000
1991,NYA,AL,farrst01,2400000
2003,CLE,AL,rodriri03,302400
2005,PIT,NL,redmati01,336500
1997,ATL,NL,bielemi01,707500
2010,LAA,AL,ortegan01,400000
2012,NYA,AL,riverma01,14940025
1991,CAL,AL,polonlu01,845000
2005,CHA,AL,contrjo01,8500000
1995,CLE,AL,vizquom01,2900000
1997,TEX,AL,pavliro01,2850000
1991,SFN,NL,mitchke01,3750000
1998,ANA,AL,fieldce01,2800000
