playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
evansdw01,1975,BOS,AL,ALCS,RF,3,3,81.0,7,0,0,0,0,,,
larkiba01,1995,CIN,NL,NLCS,СС,4,4,111.0,10,15,1,2,0,,,
donnebr01,2002,ANA,AL,ОДЛС1,Р,3,0,6.0,0,0,0,0,0,,0.0,0.0
hernara02,2000,OAK,AL,ОДЛС1,C,5,5,129.0,35,2,1,0,0,0.0,1.0,2.0
walketo04,2006,SDN,NL,НЛДС2,2B,3,2,53.0,6,8,0,7,0,,,
wathajo01,1977,KCA,AL,ALCS,1B,2,1,33.0,17,0,0,0,0,,,
jonesch06,2004,ATL,NL,НЛДС2,3B,5,5,138.0,3,8,0,3,0,,,
rossda01,2010,ATL,NL,НЛДС2,C,1,0,3.0,1,0,0,0,0,0.0,0.0,0.0
flanami01,1979,BAL,AL,WS,Р,3,2,45.0,0,4,0,0,0,,0.0,1.0
cruzne02,2011,TEX,AL,WS,RF,7,7,,13,0,0,0,0,,,
sutclri01,1984,CHN,NL,NLCS,Р,2,2,40.0,0,0,0,0,0,,0.0,0.0
riverma01,1996,NYA,AL,WS,Р,4,0,17.0,0,2,0,0,0,,0.0,1.0
soriaal01,2003,NYA,AL,WS,RF,1,0,3.0,0,0,0,0,0,,,
bentoru01,1917,NY1,NL,WS,Р,2,2,42.0,1,2,0,0,0,,0.0,2.0
salazlu01,1984,SDN,NL,WS,CF,2,0,15.0,1,0,0,0,0,,,
puhlte01,1980,HOU,NL,NLCS,CF,3,2,75.0,8,0,0,0,0,,,
crawfca02,2008,TBA,AL,ALCS,LF,7,7,194.0,11,0,0,0,0,,,
victosh01,2008,PHI,NL,НЛДС2,CF,4,4,105.0,5,0,0,0,0,,,
wadebe01,1953,BRO,NL,WS,Р,2,0,7.0,0,0,0,0,0,,1.0,0.0
greerru01,1998,TEX,AL,ОДЛС2,LF,3,3,75.0,4,1,0,0,0,,,
credejo01,2005,CHA,AL,ОДЛС1,3B,3,3,81.0,4,11,1,1,0,,,
mcdonji04,1953,NYA,AL,WS,Р,1,1,23.0,2,0,0,0,0,,0.0,0.0
wilsoda01,1997,SEA,AL,ОДЛС2,C,4,4,102.0,29,1,0,0,0,0.0,2.0,2.0
pettian01,2003,NYA,AL,ОДЛС1,Р,1,1,21.0,1,2,0,0,0,,0.0,0.0
durstce01,1928,NYA,AL,WS,CF,4,2,48.0,3,0,0,0,0,,,
brettge01,1981,KCA,AL,AWDIV,3B,3,3,78.0,1,6,1,0,0,,,
myersmi01,2002,ARI,NL,НЛДС2,Р,2,0,5.0,1,1,0,0,0,,0.0,1.0
hillke01,1995,CLE,AL,WS,Р,2,1,19.0,1,2,0,0,0,,1.0,0.0
martibu01,1976,KCA,AL,ALCS,C,5,5,123.0,15,4,0,1,0,0.0,3.0,3.0
varitja01,2005,BOS,AL,ОДЛС1,C,3,2,57.0,9,2,0,0,0,0.0,1.0,1.0
ordonma01,2006,DET,AL,ALCS,RF,4,4,108.0,8,0,0,0,0,,,
shielsc01,2007,LAA,AL,ОДЛС1,Р,2,0,12.0,0,0,0,0,0,,0.0,0.0
rhodear01,2001,SEA,AL,ALCS,Р,2,0,6.0,0,0,0,0,0,,0.0,0.0
crosbbu01,2004,NYA,AL,ALCS,RF,1,0,3.0,0,0,0,0,0,,,
newcodo01,1956,BRO,NL,WS,Р,2,2,14.0,0,2,0,0,0,,1.0,0.0
phillda01,1954,CLE,AL,WS,RF,2,2,48.0,1,0,0,0,0,,,
willido03,2003,FLO,NL,НЛДС1,Р,2,1,17.0,0,0,0,0,0,,0.0,0.0
fingero01,1972,OAK,AL,WS,Р,6,0,31.0,0,2,0,0,0,,5.0,1.0
guerrvl01,2007,LAA,AL,ОДЛС1,RF,2,2,48.0,1,0,0,0,0,,,
brechha01,1946,SLN,NL,WS,Р,3,2,60.0,0,2,0,1,0,,0.0,0.0
groteje01,1977,LAN,NL,WS,C,1,0,9.0,3,3,0,0,0,0.0,0.0,0.0
vandejo01,1940,CIN,NL,WS,Р,1,0,9.0,0,0,0,0,0,,0.0,0.0
appieke01,2002,ANA,AL,ОДЛС1,Р,1,1,15.0,0,2,0,0,0,,0.0,0.0
kauffbe01,1917,NY1,NL,WS,CF,6,6,153.0,6,0,1,0,0,,,
lackejo01,2002,ANA,AL,WS,Р,3,2,37.0,2,2,0,0,0,,1.0,0.0
hebneri01,1972,PIT,NL,NLCS,3B,5,5,131.0,6,10,0,1,0,,,
kennead01,2002,ANA,AL,ОДЛС1,2B,4,2,63.0,6,7,0,3,0,,,
curtich01,1999,NYA,AL,ALCS,CF,1,0,3.0,0,0,0,0,0,,,
cabreme01,2009,NYA,AL,ОДЛС1,RF,1,0,3.0,0,0,0,0,0,,,
scottlu01,2005,HOU,NL,НЛДС2,RF,1,0,3.0,0,0,0,0,0,,,
theriry01,2012,SFN,NL,NLCS,2B,1,0,12.0,2,5,0,0,0,0.0,0.0,0.0
aikenwi01,1981,KCA,AL,AWDIV,1B,3,3,75.0,28,1,0,1,0,,,
martida01,2001,ATL,NL,NLCS,LF,1,0,3.0,1,0,0,0,0,,,
ibanera01,2012,NYA,AL,ОДЛС1,ДГ,2,0,0.0,0,0,0,0,0,0.0,0.0,0.0
borbope01,1976,CIN,NL,WS,Р,1,0,5.0,0,1,0,0,0,,0.0,0.0
olerujo01,1992,TOR,AL,WS,1B,4,4,105.0,25,3,0,2,0,,,
kuoho01,2006,LAN,NL,НЛДС1,Р,1,1,13.0,0,0,0,0,0,,0.0,0.0
wilsocj01,2011,TEX,AL,WS,Р,3,2,,0,2,1,0,0,,,
woodke02,1998,CHN,NL,НЛДС1,Р,1,1,15.0,1,0,0,0,0,,1.0,0.0
hendrge01,1986,CAL,AL,ALCS,1B,1,1,33.0,14,2,0,0,0,,,
thomeji01,1997,CLE,AL,WS,1B,7,7,191.0,57,5,1,8,0,,,
kubelja01,2009,MIN,AL,ОДЛС1,RF,2,2,51.0,2,0,0,0,0,,,
morame01,1999,NYN,NL,НЛДС2,LF,3,0,15.0,2,1,0,0,0,,,
hayesch01,1996,NYA,AL,WS,3B,4,3,87.0,2,6,0,0,0,,,
smoltjo01,1991,ATL,NL,NLCS,Р,2,2,46.0,3,0,0,0,0,,1.0,0.0
blantjo01,2010,PHI,NL,NLCS,Р,1,1,14.0,0,0,0,0,0,,0.0,0.0
belchti01,1993,CHA,AL,ALCS,Р,1,0,11.0,1,1,0,0,0,,0.0,0.0
javiest01,1988,OAK,AL,ALCS,LF,2,1,36.0,5,0,0,0,0,,,
crispco01,2012,OAK,AL,ОДЛС2,CF,5,5,131.0,7,0,1,0,0,0.0,0.0,0.0
hurdlcl01,1980,KCA,AL,WS,RF,4,4,96.0,8,0,0,0,0,,,
clarkwi02,2000,SLN,NL,NLCS,1B,5,5,129.0,39,4,2,3,0,,,
corajo01,1995,SEA,AL,ОДЛС2,2B,5,5,147.0,10,12,1,2,0,,,
johnsda02,1977,PHI,NL,NLCS,1B,1,1,18.0,8,0,0,0,0,,,
millake01,2004,BOS,AL,ALCS,1B,7,7,165.0,49,7,0,3,0,,,
weaveje01,2009,LAN,NL,НЛДС1,Р,1,0,4.0,0,1,0,0,0,,0.0,0.0
hernaor01,2005,CHA,AL,ОДЛС1,Р,1,0,9.0,1,0,0,0,0,,0.0,0.0
jonesdo01,1998,CLE,AL,ОДЛС1,Р,1,0,8.0,0,0,0,0,0,,0.0,0.0
ryanro01,1922,NY1,NL,WS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
duncama01,1990,CIN,NL,NLCS,2B,6,6,147.0,6,11,1,0,0,,,
rueteki01,2002,SFN,NL,WS,Р,2,1,30.0,1,3,0,1,0,,0.0,0.0
shielsc01,2005,LAA,AL,ALCS,Р,4,0,18.0,0,0,0,0,0,,1.0,2.0
alomaro01,1997,BAL,AL,ALCS,2B,6,6,174.0,10,17,2,2,0,,,
hunteto01,2008,LAA,AL,ОДЛС1,CF,4,4,116.0,11,0,1,0,0,,,
koufasa01,1966,LAN,NL,WS,Р,1,1,18.0,0,1,0,0,0,,0.0,0.0
lopezja02,2010,SFN,NL,НЛДС2,Р,2,0,2.0,0,0,0,0,0,,0.0,0.0
ferrito01,1950,NYA,AL,WS,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
reyesan01,2006,SLN,NL,WS,Р,1,1,24.0,0,0,0,0,0,,0.0,0.0
klingjo01,1910,CHN,NL,WS,C,3,3,75.0,11,7,0,0,0,0.0,3.0,6.0
jamesmi01,2000,SLN,NL,НЛДС1,Р,2,0,13.0,0,0,0,0,0,,0.0,1.0
quiseda01,1980,KCA,AL,WS,Р,6,0,31.0,1,1,0,0,0,,0.0,0.0
washicl01,1974,OAK,AL,WS,CF,1,0,3.0,0,0,0,0,0,,,
pettian01,1995,NYA,AL,ОДЛС2,Р,1,1,21.0,0,3,0,0,0,,0.0,2.0
greento02,2001,NYA,AL,WS,C,1,0,12.0,4,0,0,0,0,0.0,0.0,0.0
posadjo01,2001,NYA,AL,WS,C,7,7,178.0,69,4,1,2,0,0.0,2.0,2.0
smoltjo01,1998,ATL,NL,NLCS,Р,2,2,41.0,2,5,1,0,0,,0.0,0.0
bartlja01,2008,TBA,AL,ALCS,СС,7,7,191.0,13,13,2,4,0,,,
hancojo01,2006,SLN,NL,NLCS,Р,2,0,1.0,0,0,0,0,0,,0.0,0.0
koskico01,2003,MIN,AL,ОДЛС1,3B,4,4,105.0,4,2,0,0,0,,,
smoltjo01,1997,ATL,NL,НЛДС2,Р,1,1,27.0,0,0,0,0,0,,0.0,0.0
rodnefe01,2006,DET,AL,ALCS,Р,3,0,11.0,1,0,0,1,0,,0.0,0.0
bentoal01,1945,DET,AL,WS,Р,3,0,14.0,0,3,0,0,0,,0.0,2.0
kennejo04,2006,OAK,AL,ALCS,Р,4,0,11.0,0,0,0,0,0,,0.0,0.0
downske01,1992,OAK,AL,ALCS,Р,2,0,7.0,0,0,0,0,0,,0.0,0.0
butersa01,1987,MIN,AL,WS,C,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
lazzeto01,1932,NYA,AL,WS,2B,4,4,108.0,8,11,1,1,0,,,
figueed01,1976,NYA,AL,WS,Р,1,1,24.0,0,1,0,0,0,,2.0,2.0
batesja01,1995,COL,NL,НЛДС1,3B,1,0,6.0,0,1,0,0,0,,,
pizarju01,1974,PIT,NL,NLCS,Р,1,0,2.0,0,0,0,0,0,,0.0,0.0
passecl01,1945,CHN,NL,WS,Р,3,2,50.0,1,3,0,0,0,,1.0,0.0
gallemi01,1988,OAK,AL,WS,2B,1,0,3.0,0,0,0,0,0,,,
watsobo01,1981,NYA,AL,AEDIV,1B,5,5,126.0,37,3,1,1,0,,,
lohseky01,2003,MIN,AL,ОДЛС1,Р,1,1,15.0,1,1,0,0,0,,0.0,0.0
mathemi01,2002,SLN,NL,NLCS,C,5,5,131.0,38,4,0,0,0,0.0,1.0,0.0
speiery01,2007,COL,NL,НЛДС2,Р,1,0,4.0,0,0,0,0,0,,1.0,0.0
danniha01,1936,NY1,NL,WS,C,1,0,6.0,3,0,1,0,0,0.0,0.0,0.0
mcintha01,1910,CHN,NL,WS,Р,2,0,16.0,0,1,1,0,0,,0.0,1.0
stottto01,1998,TEX,AL,ОДЛС2,Р,1,1,24.0,0,1,0,0,0,,0.0,2.0
bengobe01,1928,NYA,AL,WS,C,4,4,99.0,33,2,0,0,0,0.0,3.0,2.0
colonba01,2004,ANA,AL,ОДЛС1,Р,1,1,18.0,0,0,0,0,0,,0.0,0.0
marshmi01,1974,LAN,NL,NLCS,Р,2,0,9.0,0,0,0,0,0,,0.0,0.0
stahlja01,1912,BOS,AL,WS,1B,8,8,222.0,76,3,0,4,0,,,
mcreyke01,1984,SDN,NL,NLCS,CF,4,4,99.0,10,0,0,0,0,,,
mabryjo01,2004,SLN,NL,WS,LF,1,1,21.0,2,0,0,0,0,,,
jonescl01,1973,NYN,NL,NLCS,RF,1,1,15.0,0,0,1,0,0,,,
cervbo01,1960,NYA,AL,WS,LF,3,3,81.0,8,0,1,0,0,,,
alexama02,1998,CHN,NL,НЛДС1,СС,1,1,28.0,2,2,0,0,0,,,
polanpl01,2010,PHI,NL,NLCS,3B,6,6,158.0,7,5,1,2,0,,,
derosma01,2007,CHN,NL,НЛДС1,2B,3,3,75.0,5,8,0,3,0,,,
morrija02,1992,TOR,AL,ALCS,Р,2,2,37.0,0,4,0,1,0,,2.0,0.0
abreubo01,2007,NYA,AL,ОДЛС2,RF,4,4,110.0,7,0,0,0,0,,,
fermife01,1995,SEA,AL,ALCS,СС,1,0,6.0,0,0,0,0,0,,,
martira03,2003,CHN,NL,NLCS,СС,3,0,9.0,1,1,0,1,0,,,
fingero01,1974,OAK,AL,ALCS,Р,2,0,9.0,0,0,0,0,0,,0.0,0.0
terryra01,1961,NYA,AL,WS,Р,2,2,28.0,1,2,0,0,0,,0.0,0.0
breuema01,1942,NYA,AL,WS,Р,1,0,0.0,0,0,1,0,0,,0.0,0.0
richepe01,1971,BAL,AL,WS,Р,1,0,2.0,0,0,0,0,0,,0.0,0.0
splitpa01,1978,KCA,AL,ALCS,Р,1,1,22.0,0,0,0,0,0,,0.0,0.0
benitar01,1997,BAL,AL,ОДЛС2,Р,3,0,9.0,0,0,0,0,0,,0.0,0.0
lewisco01,2010,TEX,AL,ОДЛС1,Р,1,1,15.0,1,0,0,0,0,,0.0,0.0
pennohe01,1927,NYA,AL,WS,Р,1,1,27.0,1,1,0,0,0,,0.0,0.0
kotsama01,2008,BOS,AL,ОДЛС1,1B,2,2,54.0,22,0,0,0,0,,,
johnsde01,1973,OAK,AL,WS,1B,2,2,42.0,8,1,0,0,0,,,
watsomu01,1924,NY1,NL,WS,Р,1,0,2.0,0,0,0,0,0,,0.0,0.0
weisswa01,1989,OAK,AL,ALCS,СС,4,3,87.0,5,9,0,2,0,,,
tinkejo01,1908,CHN,NL,WS,СС,5,5,135.0,8,20,0,2,0,,,
mathije01,2009,LAA,AL,ОДЛС2,C,2,1,30.0,7,0,1,0,0,0.0,0.0,0.0
balbost01,1985,KCA,AL,WS,1B,7,7,186.0,70,3,0,1,0,,,
keyji01,1985,TOR,AL,ALCS,Р,2,2,26.0,0,3,0,0,0,,1.0,1.0
burrepa01,2010,SFN,NL,НЛДС2,LF,4,4,69.0,9,0,1,0,0,,,
barneje01,1921,NY1,NL,WS,Р,3,0,49.0,1,1,0,0,0,,2.0,2.0
neaglde01,1997,ATL,NL,NLCS,Р,2,1,36.0,1,0,0,0,0,,0.0,0.0
aybarma01,2002,SFN,NL,НЛДС1,Р,2,0,8.0,0,0,0,0,0,,0.0,0.0
verlaju01,2012,DET,AL,ALCS,Р,1,1,25.0,0,2,0,0,0,0.0,0.0,0.0
marteda01,2005,CHA,AL,ОДЛС1,Р,1,0,0.0,0,0,0,0,0,,0.0,0.0
spilbry01,2007,COL,NL,NLCS,CF,1,0,3.0,1,0,0,0,0,,,
saundjo01,2008,LAA,AL,ОДЛС1,Р,1,1,14.0,0,0,0,0,0,,0.0,0.0
turlebo01,1957,NYA,AL,WS,Р,3,2,35.0,2,2,0,1,0,,0.0,0.0
walkela01,2004,SLN,NL,НЛДС1,RF,4,4,105.0,7,0,0,0,0,,,
lefebjo01,1983,PHI,NL,NLCS,RF,1,1,15.0,3,0,0,0,0,,,
borowjo01,2003,CHN,NL,НЛДС2,Р,2,0,6.0,0,0,0,0,0,,0.0,0.0
aloumo01,2003,CHN,NL,НЛДС2,LF,5,5,132.0,10,0,0,0,0,,,
rootch01,1932,CHN,NL,WS,Р,1,1,13.0,0,0,0,0,0,,0.0,1.0
schilcu01,2007,BOS,AL,ОДЛС1,Р,1,1,21.0,0,0,0,0,0,,0.0,0.0
rosepe01,1980,PHI,NL,NLCS,1B,5,5,148.0,54,6,0,5,0,,,
murraed02,1983,BAL,AL,WS,1B,5,5,135.0,45,1,1,5,0,,,
reynocr01,1981,HOU,NL,NWDIV,СС,1,1,21.0,1,2,0,0,0,,,
hernawi01,1983,PHI,NL,WS,Р,3,0,12.0,1,0,0,0,0,,0.0,0.0
rivaslu01,2002,MIN,AL,ALCS,2B,5,5,117.0,5,13,0,3,0,,,
cabreme01,2010,ATL,NL,НЛДС2,LF,3,1,42.0,1,1,0,1,0,,,
jonesto01,1909,DET,AL,WS,1B,7,7,180.0,73,1,1,1,0,,,
quinlro01,2005,LAA,AL,ALCS,3B,1,1,26.0,1,2,0,0,0,,,
reussje01,1981,LAN,NL,WS,Р,2,2,35.0,1,3,0,0,0,,1.0,0.0
jonesmi02,1984,KCA,AL,ALCS,Р,1,0,4.0,0,0,0,0,0,,0.0,0.0
brettge01,1978,KCA,AL,ALCS,3B,4,4,102.0,3,8,1,1,0,,,
cerutjo01,1989,TOR,AL,ALCS,Р,2,0,8.0,0,2,0,0,0,,0.0,1.0
gatesbr01,1997,SEA,AL,ОДЛС2,3B,2,1,27.0,1,2,0,0,0,,,
tagucso01,2005,SLN,NL,NLCS,LF,3,1,32.0,3,0,0,0,0,,,
moorege03,1944,SLA,AL,WS,RF,6,6,163.0,8,0,0,0,0,,,
clemero01,1960,PIT,NL,WS,RF,7,7,186.0,19,0,0,0,0,,,
hernaor01,1999,NYA,AL,WS,Р,1,1,21.0,2,1,0,0,0,,0.0,1.0
gentrga01,1969,NYN,NL,WS,Р,1,1,20.0,0,0,0,0,0,,0.0,0.0
milleda02,2001,ARI,NL,WS,C,6,6,155.0,54,0,1,0,0,0.0,1.0,0.0
chrisla01,1981,PHI,NL,НЕДIV,Р,1,1,18.0,0,0,0,0,0,,0.0,0.0
coraal01,2005,BOS,AL,ОДЛС1,СС,1,0,3.0,0,0,0,0,0,,,
johnsni01,2003,NYA,AL,WS,1B,5,4,111.0,31,1,0,4,0,,,
didiebo01,1969,ATL,NL,NLCS,C,3,3,75.0,24,2,0,0,0,1.0,5.0,1.0
schulfr01,1910,CHN,NL,WS,RF,5,5,132.0,4,0,0,0,0,,,
murraed02,1979,BAL,AL,ALCS,1B,4,4,109.0,44,3,2,4,0,,,
ripplji01,1936,NY1,NL,WS,CF,5,4,111.0,8,0,0,0,0,,,
honeyri01,1988,OAK,AL,WS,Р,3,0,10.0,0,0,0,0,0,,0.0,0.0
wagneho01,1909,PIT,NL,WS,СС,7,7,183.0,13,25,3,1,0,,,
grissma02,2003,SFN,NL,НЛДС1,CF,4,4,101.0,7,1,1,1,0,,,
hudsoti01,2001,OAK,AL,ОДЛС2,Р,2,1,29.0,1,4,0,1,0,,1.0,0.0
pujolal01,2004,SLN,NL,НЛДС1,1B,4,4,105.0,43,1,0,3,0,,,
schoupe01,1998,BOS,AL,ОДЛС1,Р,1,1,16.0,2,1,0,0,0,,1.0,1.0
herrto01,1985,SLN,NL,NLCS,2B,6,6,156.0,12,12,0,3,0,,,
hernake01,1986,NYN,NL,WS,1B,7,7,189.0,48,4,1,4,0,,,
pennybr01,2011,DET,AL,ALCS,Р,1,0,,0,1,0,0,0,,,
rosepe01,1976,CIN,NL,NLCS,3B,3,3,81.0,1,5,1,1,0,,,
manguan01,1973,OAK,AL,WS,CF,1,0,9.0,1,0,0,0,0,,,
leibrch01,1991,ATL,NL,WS,Р,2,1,12.0,0,1,0,0,0,,2.0,0.0
paskedo01,1915,PHI,NL,WS,CF,5,5,131.0,17,0,0,0,0,,,
suppaje01,2006,SLN,NL,WS,Р,1,1,18.0,0,0,0,0,0,,0.0,0.0
wilsomo01,1989,TOR,AL,ALCS,LF,3,3,81.0,7,0,0,0,0,,,
cruzne01,2001,HOU,NL,НЛДС1,Р,2,0,8.0,1,0,0,1,0,,0.0,0.0
utleych01,2009,PHI,NL,WS,2B,6,6,156.0,10,9,0,1,0,,,
cookaa01,2007,COL,NL,WS,Р,1,1,18.0,1,2,0,0,0,,0.0,0.0
eisenji01,1993,PHI,NL,NLCS,RF,5,3,93.0,6,0,0,0,0,,,
lordbr01,1910,PHA,AL,WS,LF,4,4,110.0,6,0,0,0,0,,,
craftha01,1939,CIN,NL,WS,CF,4,4,88.0,7,1,0,0,0,,,
wettejo01,1996,NYA,AL,WS,Р,5,0,13.0,0,0,0,0,0,,0.0,0.0
brilene01,1972,PIT,NL,NLCS,Р,1,1,18.0,1,1,0,0,0,,1.0,0.0
andremi01,1973,OAK,AL,WS,2B,1,0,12.0,1,0,2,0,0,,,
harriwi01,2005,CHA,AL,ОДЛС1,2B,1,0,3.0,1,0,0,0,0,,,
riverma01,1998,NYA,AL,WS,Р,3,0,13.0,0,0,0,0,0,,0.0,0.0
schanwa01,1918,BOS,AL,WS,C,5,2,63.0,9,5,0,0,0,1.0,2.0,2.0
pooleji02,1995,CLE,AL,WS,Р,2,0,7.0,0,0,0,0,0,,0.0,0.0
harenda01,2004,SLN,NL,WS,Р,2,0,14.0,1,1,0,0,0,,0.0,0.0
damonjo01,2009,NYA,AL,WS,LF,6,6,141.0,7,0,0,0,0,,,
collira01,1912,BOS,AL,WS,Р,2,1,43.0,0,3,0,0,0,,1.0,3.0
wrighja02,2003,ATL,NL,НЛДС2,Р,4,0,12.0,1,1,0,0,0,,1.0,0.0
tinnibu01,1932,CHN,NL,WS,Р,2,0,7.0,0,1,0,0,0,,0.0,0.0
collijo01,1951,NYA,AL,WS,1B,6,4,126.0,40,2,0,6,0,,,
quiseda01,1981,KCA,AL,AWDIV,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
johnske02,1961,CIN,NL,WS,Р,1,0,2.0,0,0,0,0,0,,0.0,0.0
smithel02,1920,CLE,AL,WS,RF,5,4,90.0,7,1,0,0,0,,,
hadlebu01,1939,NYA,AL,WS,Р,1,0,24.0,1,1,1,0,0,,0.0,0.0
lopezja01,1995,ATL,NL,WS,C,6,4,123.0,32,4,0,0,0,0.0,6.0,3.0
hernali01,2000,SFN,NL,НЛДС2,Р,1,1,23.0,0,0,0,0,0,,0.0,0.0
spencsh01,1998,NYA,AL,ОДЛС2,LF,2,2,45.0,1,0,0,0,0,,,
borbope02,1995,ATL,NL,НЛДС1,Р,1,0,3.0,0,0,0,0,0,,1.0,0.0
jonesch06,1996,ATL,NL,НЛДС1,3B,3,3,84.0,1,3,0,0,0,,,
miltoer01,2002,MIN,AL,ALCS,Р,1,1,18.0,0,0,0,0,0,,0.0,0.0
zachato01,1925,WS1,AL,WS,Р,1,0,5.0,0,3,0,0,0,,0.0,0.0
coneda01,1998,NYA,AL,ОДЛС2,Р,1,1,17.0,0,1,0,0,0,,0.0,1.0
justida01,1991,ATL,NL,WS,RF,7,7,196.0,21,1,1,0,0,,,
bordimi01,1997,BAL,AL,ALCS,СС,6,6,164.0,5,15,0,1,0,,,
reussje01,1983,LAN,NL,NLCS,Р,2,2,36.0,0,1,0,0,0,,0.0,0.0
belinst01,1991,PIT,NL,NLCS,Р,3,0,15.0,0,1,0,0,0,,0.0,0.0
barajro01,2001,ARI,NL,WS,C,2,1,40.0,9,2,0,0,0,0.0,0.0,1.0
klippjo01,1959,LAN,NL,WS,Р,1,0,6.0,0,1,0,0,0,,0.0,0.0
sherrge01,2009,LAN,NL,NLCS,Р,3,0,6.0,0,0,0,0,0,,0.0,0.0
jenksbo01,2005,CHA,AL,ОДЛС1,Р,2,0,9.0,1,1,0,0,0,,0.0,0.0
cadyhi01,1915,BOS,AL,WS,C,4,2,72.0,14,4,0,0,0,0.0,2.0,4.0
thompbr01,2006,SLN,NL,WS,Р,1,0,2.0,0,0,0,0,0,,0.0,0.0
stennre01,1975,PIT,NL,NLCS,СС,1,0,3.0,0,0,0,0,0,,,
remlimi01,2001,ATL,NL,NLCS,Р,3,0,7.0,0,0,0,0,0,,0.0,0.0
devermi01,1996,BAL,AL,ALCS,LF,3,1,30.0,1,0,0,0,0,,,
castivi02,2003,ATL,NL,НЛДС2,3B,5,5,129.0,3,14,2,3,0,,,
northji01,1968,DET,AL,WS,LF,4,0,24.0,1,0,0,0,0,,,
victosh01,2007,PHI,NL,НЛДС2,RF,2,2,51.0,6,0,0,0,0,,,
giambja01,2007,NYA,AL,ОДЛС2,1B,2,1,21.0,3,0,0,0,0,,,
proctsc01,2006,NYA,AL,ОДЛС1,Р,3,0,12.0,0,1,0,0,0,,0.0,0.0
podsesc01,2005,CHA,AL,ALCS,LF,5,5,135.0,10,0,0,0,0,,,
embreal01,2004,BOS,AL,ALCS,Р,6,0,14.0,0,1,0,0,0,,0.0,0.0
martiti02,1998,NYA,AL,ALCS,1B,6,6,165.0,47,4,1,5,0,,,
sierrru01,2003,NYA,AL,ОДЛС1,RF,1,0,6.0,0,0,0,0,0,,,
manueje01,1981,MON,NL,НЕДIV,2B,5,5,120.0,12,19,3,5,0,,,
warddu01,1989,TOR,AL,ALCS,Р,2,0,11.0,1,0,0,0,0,,1.0,0.0
hernawi01,1984,DET,AL,ALCS,Р,3,0,12.0,0,0,0,0,0,,0.0,0.0
vizcajo01,2005,HOU,NL,НЛДС2,2B,1,0,3.0,0,1,0,1,0,,,
upshawi01,1985,TOR,AL,ALCS,1B,7,7,186.0,53,7,1,3,0,,,
nixondo01,1989,SFN,NL,WS,CF,1,0,3.0,0,0,0,0,0,,,
beckro01,1997,SFN,NL,НЛДС1,Р,1,0,4.0,0,0,0,0,0,,0.0,0.0
santira01,2011,DET,AL,ОДЛС1,СС,4,4,,6,7,0,2,0,,,
alfonan01,2007,PHI,NL,НЛДС2,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
castivi02,1995,COL,NL,НЛДС1,3B,4,4,102.0,3,13,1,1,0,,,
zambrca01,2003,CHN,NL,NLCS,Р,2,2,33.0,0,3,0,0,0,,0.0,1.0
valenjo02,1995,BOS,AL,ОДЛС1,СС,3,3,89.0,5,5,1,0,0,,,
shelbjo01,1988,LAN,NL,WS,CF,5,5,133.0,14,0,0,0,0,,,
schumsk01,2011,SLN,NL,НЛДС1,2B,4,3,,3,3,0,0,0,,,
mejiami01,1996,SLN,NL,NLCS,CF,2,0,18.0,2,0,0,0,0,,,
marteda01,2009,NYA,AL,WS,Р,4,0,8.0,0,0,0,0,0,,0.0,0.0
uptonbj01,2010,TBA,AL,ОДЛС1,CF,5,5,135.0,8,1,0,1,0,,,
galaran01,2000,ATL,NL,НЛДС1,1B,3,3,75.0,26,1,0,0,0,,,
molinjo01,2009,NYA,AL,ALCS,C,2,2,36.0,7,3,0,0,0,0.0,2.0,0.0
goochjo01,1925,PIT,NL,WS,C,3,1,30.0,9,3,0,0,0,0.0,1.0,1.0
piazzmi01,1995,LAN,NL,НЛДС2,C,3,3,78.0,31,0,0,0,0,0.0,9.0,0.0
counscr01,2008,MIL,NL,НЛДС2,3B,2,2,47.0,3,3,0,1,0,,,
planked01,1911,PHA,AL,WS,Р,2,1,29.0,0,2,0,0,0,,0.0,0.0
wynnea01,1959,CHA,AL,WS,Р,3,3,39.0,1,3,0,0,0,,2.0,0.0
aybarwi01,2008,TBA,AL,ОДЛС2,1B,2,1,48.0,14,0,0,1,0,,,
speaktr01,1912,BOS,AL,WS,CF,8,8,222.0,21,2,2,2,0,,,
maddugr01,2008,LAN,NL,НЛДС1,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
mancugu01,1933,NY1,NL,WS,C,5,5,141.0,32,4,0,2,0,0.0,1.0,2.0
quallch01,2010,TBA,AL,ОДЛС1,Р,2,0,5.0,0,0,0,0,0,,0.0,0.0
hogsech01,1935,DET,AL,WS,Р,1,0,3.0,1,0,0,0,0,,0.0,0.0
reuscri01,1987,SFN,NL,NLCS,Р,2,2,30.0,0,3,1,0,0,,0.0,2.0
ojedabo01,1986,NYN,NL,NLCS,Р,2,2,42.0,1,5,0,0,0,,1.0,1.0
coraal01,2008,BOS,AL,ОДЛС1,СС,2,1,33.0,1,4,0,0,0,,,
