playerid,yearid,stint,glf,gcf,grf
campbpa01,1942,1,0.0,4.0,0.0
moseswa01,1936,1,0.0,136.0,9.0
dimagvi01,1943,1,0.0,156.0,0.0
weldami01,1907,1,4.0,8.0,3.0
ketchfr01,1899,1,4.0,1.0,10.0
evansja01,1882,1,0.0,4.0,64.0
killied01,1907,1,0.0,0.0,2.0
lehnepa01,1947,1,2.0,125.0,0.0
comptpe01,1911,1,0.0,0.0,28.0
evansst01,1909,1,0.0,0.0,141.0
muelldo01,1952,1,0.0,0.0,120.0
odoulle01,1933,1,41.0,0.0,0.0
spragch01,1887,1,0.0,1.0,0.0
sisledi01,1951,1,111.0,0.0,0.0
coulsbo01,1908,1,4.0,1.0,1.0
fittepa01,1914,1,0.0,1.0,0.0
thomaro01,1909,1,75.0,2.0,0.0
manseto01,1879,2,0.0,0.0,1.0
barnere01,1928,1,8.0,96.0,1.0
chartmi01,1943,1,0.0,0.0,77.0
jeffcha01,1951,1,14.0,39.0,34.0
crossla01,1888,1,2.0,0.0,10.0
selbaki01,1901,1,125.0,0.0,0.0
mollwfr01,1919,1,0.0,0.0,1.0
mitchda01,1953,1,125.0,0.0,0.0
kerinjo01,1889,2,0.0,2.0,0.0
cahiljo01,1884,1,56.0,0.0,0.0
brownbo03,1949,1,1.0,0.0,2.0
mccrewa01,1903,1,0.0,0.0,56.0
cooledu01,1898,1,0.0,149.0,0.0
galvipu01,1888,1,1.0,0.0,0.0
hoffmda01,1911,1,0.0,23.0,0.0
schmicr01,1892,1,0.0,0.0,1.0
mullipa01,1953,1,10.0,0.0,4.0
dalyto01,1891,1,0.0,0.0,7.0
crothdo01,1884,1,0.0,1.0,0.0
martipe01,1932,1,5.0,64.0,0.0
hallijo01,1890,1,1.0,5.0,37.0
merribi01,1894,2,2.0,0.0,0.0
neisbe01,1927,2,6.0,9.0,7.0
ansonca01,1874,1,0.0,0.0,8.0
mostijo01,1925,1,0.0,153.0,0.0
dickebu01,1885,1,2.0,3.0,0.0
oconnja01,1888,1,11.0,21.0,2.0
wolteha01,1907,3,1.0,6.0,2.0
clemewa01,1908,1,8.0,0.0,0.0
smithpa03,1953,1,19.0,0.0,0.0
brownwi01,1890,1,2.0,0.0,11.0
barreji01,1903,1,0.0,136.0,0.0
ripplji01,1940,2,27.0,0.0,3.0
stumpge01,1932,1,17.0,2.0,32.0
smithel01,1901,2,4.0,0.0,11.0
metroch01,1944,1,9.0,10.0,2.0
mcmilto01,1908,1,0.0,14.0,0.0
oconnja01,1898,1,2.0,1.0,12.0
wheelha01,1879,1,0.0,0.0,1.0
heathje01,1946,2,83.0,0.0,0.0
shugafr01,1895,1,0.0,22.0,5.0
vollmcl01,1951,1,2.0,8.0,97.0
sullijo01,1894,1,0.0,0.0,1.0
myershy01,1915,1,0.0,153.0,0.0
watkige01,1936,1,17.0,0.0,0.0
hattogr01,1946,1,2.0,0.0,0.0
deaslpa01,1885,1,0.0,2.0,0.0
clappjo01,1872,1,0.0,1.0,0.0
donlimi01,1905,1,4.0,147.0,0.0
princwa01,1884,1,0.0,0.0,7.0
houcksa01,1886,1,0.0,1.0,0.0
glenned01,1884,1,43.0,0.0,0.0
oberbhe01,1884,2,3.0,3.0,1.0
lewisdu01,1913,1,142.0,0.0,0.0
smithed02,1883,1,0.0,30.0,0.0
almadme01,1939,2,0.0,32.0,0.0
summaho01,1929,1,18.0,0.0,16.0
phillda01,1941,1,2.0,0.0,0.0
chambel01,1888,2,0.0,0.0,1.0
vanhage01,1897,1,0.0,129.0,0.0
zitzmbi01,1927,1,17.0,36.0,7.0
rheamcy01,1915,1,12.0,4.0,6.0
sothede01,1930,1,3.0,81.0,0.0
zitzmbi01,1928,1,46.0,12.0,23.0
fitzgho01,1922,1,0.0,0.0,6.0
moranhe01,1912,1,2.0,73.0,55.0
kalinal01,1955,1,0.0,0.0,152.0
wilsopa01,1898,1,1.0,0.0,0.0
holmeto01,1951,1,2.0,0.0,1.0
zitzmbi01,1926,1,22.0,5.0,2.0
wingoal01,1919,1,15.0,0.0,0.0
sommejo01,1888,1,30.0,0.0,14.0
purcebl01,1888,1,7.0,1.0,95.0
connojo04,1915,1,81.0,3.0,9.0
hoopeha01,1917,1,0.0,0.0,151.0
gardeal01,1945,1,0.0,1.0,0.0
mannija01,1873,1,2.0,0.0,3.0
seerepa01,1949,1,0.0,0.0,2.0
moorera01,1933,1,12.0,0.0,110.0
casege01,1946,1,118.0,0.0,0.0
sullimi02,1894,1,0.0,0.0,1.0
saffeto01,1951,1,1.0,13.0,3.0
vicksa01,1919,1,0.0,0.0,100.0
zitzmbi01,1929,1,15.0,0.0,7.0
eastete01,1910,1,0.0,0.0,32.0
abramca01,1952,2,31.0,18.0,0.0
jacobme01,1926,1,2.0,53.0,32.0
aderhmo01,1945,1,7.0,0.0,1.0
comorad01,1933,1,30.0,0.0,0.0
byrdsa01,1935,1,39.0,76.0,0.0
kemmlru01,1882,2,0.0,0.0,1.0
jenkito01,1926,1,12.0,1.0,0.0
bockmed01,1947,1,1.0,0.0,0.0
vogelot01,1924,1,12.0,1.0,40.0
johnsro02,1931,1,0.0,5.0,148.0
ennisde01,1955,1,143.0,0.0,3.0
wheatza01,1922,1,152.0,0.0,0.0
rickema01,1946,1,75.0,19.0,10.0
leipeja01,1891,1,0.0,0.0,1.0
connoje01,1892,1,0.0,0.0,1.0
milleel01,1918,1,3.0,53.0,6.0
hoppjo01,1945,1,2.0,26.0,89.0
peppera01,1936,1,2.0,5.0,11.0
butleki01,1884,1,37.0,7.0,9.0
clarksu01,1923,1,0.0,0.0,0.0
rothrja01,1935,1,1.0,1.0,125.0
barrofr01,1871,1,13.0,0.0,4.0
mullipa01,1946,1,0.0,1.0,75.0
strunam01,1919,1,0.0,48.0,0.0
sweenpe01,1889,2,0.0,1.0,0.0
maulal01,1894,1,1.0,0.0,11.0
dolanto01,1884,2,0.0,1.0,1.0
niemabo01,1952,1,32.0,0.0,94.0
quinnpa02,1875,2,0.0,1.0,2.0
striccu01,1893,1,0.0,0.0,12.0
phillda01,1955,1,2.0,0.0,32.0
mcgarch01,1890,1,0.0,0.0,1.0
pendlji01,1955,1,0.0,1.0,0.0
menzete01,1918,1,1.0,0.0,0.0
johnswa01,1913,1,0.0,1.0,0.0
cuthbne01,1884,1,0.0,44.0,0.0
cobbty01,1919,1,0.0,123.0,0.0
hoodwa01,1920,1,0.0,2.0,3.0
lehanja01,1884,1,1.0,0.0,0.0
millebi02,1934,1,4.0,0.0,42.0
clarkfr01,1902,1,110.0,0.0,4.0
mcnaier01,1930,1,0.0,0.0,1.0
frencwa01,1927,1,8.0,5.0,81.0
winseto01,1937,1,100.0,1.0,0.0
reisbo01,1936,1,0.0,2.0,0.0
galatmi01,1935,1,8.0,18.0,56.0
paynefr01,1906,1,1.0,12.0,4.0
tayloda01,1930,1,52.0,0.0,0.0
addybo01,1876,1,3.0,0.0,29.0
hoydu01,1889,1,1.0,126.0,0.0
walkedi02,1936,1,0.0,5.0,0.0
mageesh01,1911,1,120.0,0.0,1.0
cassijo01,1877,1,0.0,1.0,57.0
coopecl01,1913,1,6.0,10.0,0.0
bartovi01,1931,1,0.0,0.0,61.0
cavarph01,1946,1,7.0,13.0,78.0
brickfr01,1929,1,14.0,0.0,13.0
millebi02,1933,1,10.0,3.0,18.0
striccu01,1888,1,0.0,0.0,6.0
maddeki01,1889,1,0.0,0.0,2.0
bechtge01,1874,1,1.0,0.0,28.0
mannle01,1919,1,78.0,0.0,0.0
schreos01,1902,2,0.0,1.0,0.0
vosmijo01,1934,1,104.0,0.0,0.0
allenet01,1937,1,12.0,54.0,14.0
reidybi01,1902,1,1.0,0.0,0.0
moorejo01,1929,1,10.0,4.0,1.0
millebi02,1932,1,5.0,0.0,79.0
selbaki01,1899,1,101.0,39.0,0.0
wanerpa01,1927,1,0.0,0.0,143.0
fusseed01,1884,1,1.0,2.0,1.0
riverji01,1952,1,8.0,81.0,0.0
millewa02,1916,1,3.0,0.0,133.0
crowlbi01,1875,1,0.0,4.0,0.0
emersch01,1911,1,0.0,1.0,6.0
batesjo02,1906,1,7.0,133.0,0.0
dooinre01,1904,1,1.0,2.0,0.0
dingeva01,1946,1,1.0,0.0,0.0
maguija01,1950,1,4.0,0.0,5.0
borkobo01,1955,2,3.0,2.0,4.0
peterjo01,1881,1,0.0,0.0,1.0
yeatmbi01,1872,1,0.0,0.0,1.0
sislege01,1928,1,5.0,0.0,0.0
ellicjo01,1884,2,0.0,0.0,1.0
mccormo01,1904,2,18.0,0.0,48.0
ryanji01,1888,1,0.0,127.0,1.0
mcnulpa01,1922,1,1.0,19.0,2.0
wolfji01,1891,1,0.0,0.0,133.0
millebi02,1931,1,0.0,0.0,137.0
meekijo01,1892,1,0.0,0.0,1.0
veachbo01,1917,1,154.0,0.0,0.0
cunnibi02,1921,1,1.0,18.0,1.0
blaisdi01,1884,1,0.0,0.0,1.0
callale01,1913,1,2.0,4.0,2.0
willeed01,1909,1,,,
burkeje01,1901,1,142.0,0.0,0.0
tayloja01,1895,1,0.0,0.0,1.0
smithel02,1922,2,2.0,0.0,9.0
altenje01,1916,1,4.0,2.0,0.0
kemmlru01,1883,1,0.0,2.0,0.0
duncapa01,1924,1,82.0,0.0,1.0
jackstr01,1926,1,0.0,0.0,1.0
stenzja01,1899,1,8.0,21.0,4.0
shankho01,1912,1,111.0,0.0,2.0
clymeot01,1913,1,0.0,24.0,2.0
gudatma01,1932,1,5.0,1.0,9.0
delsiji01,1954,1,90.0,5.0,16.0
riceha02,1950,1,33.0,0.0,4.0
hoganke01,1921,1,0.0,1.0,0.0
caldwra02,1911,1,5.0,0.0,5.0
rothrja01,1928,1,26.0,12.0,19.0
fletcge01,1872,1,0.0,0.0,2.0
brodist01,1902,1,0.0,109.0,0.0
howelha01,1909,1,0.0,1.0,0.0
thielja01,1907,1,1.0,0.0,0.0
oneilti01,1889,1,134.0,0.0,0.0
kleinch01,1939,2,30.0,0.0,37.0
meyerbe01,1915,2,73.0,0.0,15.0
greered01,1886,2,0.0,66.0,4.0
riceha01,1927,1,0.0,44.0,87.0
oneilbi01,1904,2,14.0,79.0,0.0
cramedo01,1945,1,0.0,140.0,0.0
baumhfr01,1949,1,13.0,0.0,7.0
galanau01,1938,1,103.0,0.0,0.0
moriage01,1892,1,47.0,0.0,0.0
comorad01,1930,1,130.0,30.0,0.0
deaglre01,1884,2,0.0,1.0,2.0
shankho01,1920,1,32.0,0.0,3.0
watsomo01,1887,1,1.0,0.0,0.0
martipe01,1944,1,0.0,7.0,22.0
housech02,1884,1,40.0,0.0,0.0
bauerha01,1954,1,8.0,0.0,104.0
farreja01,1874,1,0.0,3.0,0.0
gracejo01,1946,2,60.0,0.0,14.0
paskedo01,1915,1,19.0,74.0,1.0
sistisi01,1950,1,0.0,0.0,1.0
thomahe01,1924,1,0.0,32.0,0.0
seyboso01,1905,1,0.0,0.0,133.0
nichofr02,1921,1,57.0,0.0,3.0
hartsto01,1910,1,83.0,0.0,0.0
blakeha01,1894,1,0.0,4.0,69.0
leighjo01,1890,1,0.0,7.0,0.0
clintji01,1872,1,0.0,8.0,3.0
burkebi01,1887,1,0.0,0.0,1.0
stonege01,1905,1,155.0,0.0,0.0
piersji01,1952,1,0.0,1.0,21.0
collizi01,1921,1,0.0,20.0,0.0
wilkibo01,1945,1,4.0,0.0,0.0
flynnjo01,1884,1,2.0,0.0,41.0
workmch01,1944,1,0.0,0.0,103.0
wasdeji01,1937,1,3.0,0.0,4.0
mcallsp01,1902,1,1.0,0.0,0.0
sigmatr01,1929,1,5.0,5.0,0.0
germale01,1896,2,0.0,1.0,0.0
marshma01,1943,1,0.0,0.0,129.0
stahlja01,1904,1,0.0,23.0,0.0
mcfarhe01,1896,1,3.0,18.0,9.0
boylehe01,1886,1,0.0,5.0,1.0
dunlagr01,1953,1,0.0,0.0,1.0
mcnulpa01,1924,1,11.0,20.0,44.0
crawfge01,1890,1,0.0,0.0,4.0
bresnro01,1904,1,7.0,81.0,5.0
wittwh01,1917,1,7.0,0.0,0.0
foleycu01,1881,1,3.0,4.0,50.0
paborch01,1873,1,55.0,0.0,0.0
hahnno01,1902,1,0.0,1.0,0.0
denniot01,1942,1,2.0,0.0,0.0
lenhado01,1954,2,13.0,0.0,0.0
fogarji01,1889,1,0.0,128.0,0.0
heathje01,1946,1,47.0,0.0,0.0
millebi01,1902,1,0.0,0.0,1.0
schreos01,1899,2,0.0,0.0,1.0
careyma01,1910,1,2.0,0.0,0.0
dunlafr01,1883,1,0.0,0.0,1.0
mcaleji01,1891,1,124.0,13.0,0.0
oliveto01,1933,1,0.0,86.0,0.0
cramedo01,1935,1,0.0,149.0,0.0
kennebo01,1947,1,14.0,1.0,91.0
kauffbe01,1914,1,33.0,54.0,68.0
millewa01,1909,1,1.0,10.0,4.0
dwyerfr01,1891,1,0.0,0.0,3.0
milledo03,1910,2,6.0,0.0,127.0
mitchmi01,1914,1,0.0,0.0,76.0
clarkfr01,1899,1,144.0,0.0,0.0
stonejo01,1928,1,26.0,0.0,0.0
leibone01,1920,1,3.0,4.0,98.0
gilliba01,1885,1,1.0,0.0,0.0
grossem01,1883,1,1.0,1.0,0.0
bigbeca01,1925,1,30.0,2.0,10.0
grantge01,1929,1,19.0,0.0,0.0
paynefr01,1910,1,0.0,0.0,2.0
moorera01,1927,1,0.0,0.0,4.0
johnspa01,1921,1,6.0,24.0,2.0
moorege03,1936,1,0.0,0.0,151.0
vanroma01,1939,1,25.0,0.0,0.0
deaglre01,1883,1,0.0,1.0,0.0
mayered01,1891,1,4.0,24.0,1.0
canneri01,1904,1,15.0,10.0,69.0
demarfr02,1941,1,1.0,8.0,1.0
mclauto01,1883,1,8.0,9.0,1.0
wagneho01,1909,1,1.0,0.0,0.0
addybo01,1877,1,0.0,1.0,56.0
frazijo01,1954,1,2.0,0.0,8.0
hermaba01,1928,1,0.0,0.0,127.0
holmeto01,1945,1,32.0,2.0,121.0
slaglji01,1899,1,0.0,146.0,0.0
welchcu01,1892,2,1.0,25.0,0.0
meyerle01,1872,1,0.0,0.0,26.0
evansjo01,1922,1,30.0,17.0,3.0
cuthbne01,1875,1,65.0,2.0,0.0
cuppyni01,1901,1,4.0,0.0,0.0
maisefr01,1916,1,0.0,26.0,0.0
ripplji01,1938,1,0.0,17.0,115.0
dagrean01,1955,1,1.0,0.0,4.0
leibeha01,1938,1,2.0,86.0,4.0
niemabo01,1953,1,74.0,0.0,64.0
rikarcu01,1941,1,3.0,3.0,0.0
dahlebi01,1895,1,0.0,1.0,0.0
chapmbe01,1935,1,0.0,138.0,0.0
wheatma01,1917,1,9.0,1.0,0.0
moolige01,1886,1,0.0,0.0,2.0
jacobba01,1926,2,6.0,57.0,36.0
sowdebi01,1889,2,0.0,2.0,0.0
collizi01,1915,2,4.0,0.0,0.0
duffech01,1893,1,4.0,0.0,0.0
saffeto01,1950,1,0.0,42.0,2.0
nichobi01,1950,1,0.0,0.0,15.0
harribu01,1928,1,0.0,0.0,1.0
tuttlbi01,1955,1,0.0,154.0,0.0
reilljo01,1887,1,1.0,6.0,2.0
orrda01,1884,1,0.0,0.0,3.0
summaho01,1925,1,18.0,1.0,35.0
robinya01,1886,1,0.0,1.0,0.0
seymocy01,1896,1,0.0,1.0,0.0
shafeti01,1909,1,0.0,1.0,1.0
reillch02,1892,1,5.0,8.0,2.0
townsha01,1904,1,0.0,0.0,2.0
mccarja01,1904,1,25.0,90.0,0.0
peltzjo01,1888,1,1.0,0.0,0.0
stonejo01,1936,1,109.0,0.0,6.0
orourji01,1879,1,2.0,0.0,56.0
dormare01,1928,1,5.0,19.0,0.0
delahjo01,1908,1,138.0,0.0,0.0
delahed01,1888,1,10.0,1.0,6.0
harrida01,1931,1,3.0,0.0,57.0
hillje01,1935,1,94.0,0.0,0.0
mageesh01,1913,1,106.0,8.0,9.0
wilsoha01,1934,2,5.0,0.0,1.0
shetzjo01,1882,1,0.0,0.0,1.0
wittwh01,1923,1,0.0,144.0,0.0
larkite01,1878,1,1.0,0.0,0.0
shankho01,1922,1,21.0,0.0,6.0
burreha01,1891,1,0.0,0.0,2.0
thomaro01,1904,1,0.0,139.0,0.0
soltemo01,1938,1,40.0,0.0,6.0
haasmu01,1925,1,0.0,1.0,1.0
goodmiv01,1944,1,23.0,14.0,0.0
lushjo01,1907,1,0.0,3.0,1.0
fournja01,1915,1,38.0,13.0,6.0
stovage01,1908,1,0.0,5.0,0.0
gearda01,1897,1,0.0,6.0,0.0
manushe01,1934,1,130.0,1.0,0.0
berarjo01,1951,1,1.0,0.0,0.0
learyja01,1884,2,0.0,3.0,0.0
schaege01,1907,1,0.0,0.0,1.0
jacksjo01,1908,1,0.0,5.0,0.0
richaha01,1886,1,80.0,0.0,0.0
hummejo01,1912,1,0.0,0.0,44.0
murphfr01,1901,2,12.0,0.0,0.0
frencwa01,1929,1,6.0,1.0,3.0
doyleja01,1893,1,0.0,21.0,8.0
eubanjo01,1906,1,0.0,0.0,2.0
whitege01,1913,1,4.0,4.0,3.0
metroch01,1945,1,53.0,1.0,4.0
allisdo01,1883,1,0.0,1.0,0.0
mountfr01,1883,1,8.0,4.0,0.0
tippeji01,1875,1,8.0,32.0,3.0
colliha01,1899,1,0.0,4.0,2.0
clarkbo01,1890,1,0.0,0.0,1.0
burgobi01,1943,1,17.0,0.0,0.0
griggar01,1910,1,6.0,0.0,43.0
jordadu01,1903,1,1.0,0.0,3.0
wills01,1884,1,1.0,3.0,0.0
moorejo01,1934,1,0.0,0.0,10.0
sauerha01,1953,1,42.0,0.0,64.0
dalryab01,1882,1,84.0,0.0,0.0
solommo01,1923,1,0.0,0.0,2.0
wilsoha01,1933,1,75.0,8.0,7.0
goodwi01,1918,1,1.0,33.0,1.0
barrebi02,1930,1,0.0,0.0,5.0
moorejo02,1938,1,114.0,0.0,0.0
pickeol01,1908,1,0.0,27.0,71.0
rogelbi01,1930,1,1.0,0.0,0.0
millsbu01,1937,1,107.0,10.0,5.0
hoppjo01,1948,1,1.0,71.0,8.0
dolanco01,1905,2,0.0,0.0,111.0
foxpe01,1936,1,5.0,0.0,50.0
collish01,1917,1,9.0,0.0,64.0
lindebo01,1901,1,0.0,0.0,3.0
washige01,1935,1,0.0,0.0,79.0
clarkfr01,1896,1,131.0,0.0,0.0
hostech01,1945,1,6.0,1.0,1.0
tysonty01,1927,1,40.0,1.0,2.0
allenja01,1879,1,0.0,0.0,3.0
himesja01,1906,1,0.0,32.0,8.0
maulal01,1898,1,0.0,1.0,0.0
meyerbe01,1914,1,12.0,2.0,118.0
dungasa01,1894,2,0.0,0.0,8.0
snydepo01,1877,1,0.0,0.0,1.0
smithel02,1915,1,21.0,0.0,102.0
jeffrir01,1931,1,0.0,1.0,0.0
quinnjo02,1885,1,27.0,13.0,17.0
fultzda01,1903,1,1.0,73.0,3.0
reynoca01,1931,1,11.0,18.0,90.0
stengca01,1915,1,1.0,0.0,128.0
thomahe01,1927,2,1.0,0.0,2.0
hoagmy01,1934,1,29.0,17.0,50.0
silbeed01,1937,1,2.0,6.0,15.0
milesde01,1939,1,1.0,20.0,57.0
munyajo01,1887,1,3.0,3.0,6.0
lazzeto01,1938,1,1.0,0.0,0.0
mannfr01,1884,1,0.0,97.0,0.0
stumpge01,1936,1,4.0,0.0,0.0
vittos01,1913,1,0.0,2.0,0.0
griffcl01,1902,1,2.0,0.0,1.0
gorbogl01,1955,1,5.0,0.0,0.0
shaffta01,1884,2,0.0,0.0,41.0
whitedo01,1907,1,0.0,0.0,2.0
kinnewa01,1918,1,1.0,0.0,0.0
keelewi01,1908,1,2.0,0.0,86.0
mullige01,1903,1,1.0,0.0,0.0
roushed01,1926,1,0.0,143.0,0.0
zimmebi01,1915,1,0.0,0.0,18.0
walketi01,1913,1,23.0,0.0,0.0
peelho01,1933,1,35.0,9.0,1.0
averiea01,1933,1,0.0,149.0,0.0
stranpa01,1924,1,0.0,39.0,5.0
knighlo01,1876,1,0.0,3.0,6.0
hulenbi01,1896,1,0.0,12.0,0.0
ryanjo01,1877,1,1.0,5.0,0.0
moorejo01,1936,1,78.0,0.0,35.0
radclri01,1941,2,85.0,0.0,2.0
cravaga01,1919,1,2.0,1.0,53.0
mccosba01,1946,1,0.0,24.0,0.0
lathaar01,1890,2,0.0,0.0,1.0
oconnji01,1924,1,1.0,15.0,14.0
schuljo03,1919,1,2.0,2.0,46.0
swarted01,1886,1,0.0,20.0,103.0
welchcu01,1890,1,0.0,103.0,0.0
murrare01,1913,1,32.0,1.0,116.0
brownge01,1908,1,12.0,17.0,109.0
mcguide01,1886,1,0.0,0.0,1.0
powelja03,1930,1,1.0,0.0,1.0
johnsji01,1920,1,0.0,0.0,7.0
riceha01,1924,1,1.0,0.0,1.0
sievero01,1949,1,51.0,76.0,0.0
melesa01,1952,1,0.0,1.0,6.0
schweal01,1911,1,9.0,8.0,51.0
tebeage01,1888,1,121.0,0.0,0.0
rothfr01,1910,1,1.0,0.0,0.0
simmoal01,1936,1,7.0,134.0,0.0
averiea01,1934,1,0.0,154.0,0.0
rawlijo01,1918,1,0.0,0.0,18.0
culloni02,1931,1,83.0,0.0,0.0
shubage01,1952,1,66.0,0.0,1.0
laporfr01,1907,1,14.0,13.0,36.0
plattwh01,1948,1,114.0,0.0,0.0
paskedo01,1907,1,0.0,16.0,0.0
gessldo01,1908,1,0.0,0.0,126.0
shankho01,1919,1,6.0,0.0,0.0
brownfr01,1901,1,3.0,0.0,2.0
merklfr01,1920,1,1.0,0.0,0.0
grifffr01,1894,1,1.0,0.0,1.0
collish01,1920,1,2.0,1.0,10.0
winseto01,1935,1,0.0,0.0,2.0
finnelo01,1933,1,17.0,1.0,46.0
shanewa01,1926,1,48.0,0.0,0.0
adamsbu01,1943,1,0.0,6.0,0.0
flemile01,1946,1,0.0,0.0,1.0
thompsa01,1889,1,0.0,0.0,128.0
mallole01,1935,1,0.0,0.0,1.0
seeryem01,1890,1,104.0,0.0,0.0
garrifo01,1945,1,5.0,0.0,0.0
clarkme01,1951,1,1.0,0.0,6.0
cartebl01,1926,1,3.0,0.0,1.0
gallajo02,1939,1,0.0,0.0,12.0
stoveha01,1886,1,0.0,46.0,17.0
klingjo01,1905,1,0.0,0.0,4.0
peltzjo01,1890,1,0.0,98.0,0.0
weathro01,1943,1,0.0,68.0,0.0
jamiech01,1916,1,24.0,2.0,15.0
donovpa01,1903,1,0.0,0.0,105.0
donovbi01,1903,1,0.0,1.0,0.0
orourti01,1892,1,2.0,1.0,1.0
smithja03,1916,1,1.0,109.0,11.0
gunsojo01,1884,1,0.0,10.0,9.0
skinnal01,1884,1,0.0,0.0,1.0
willike01,1921,1,145.0,0.0,0.0
thompfr01,1875,1,0.0,0.0,1.0
foxpe01,1943,1,3.0,0.0,122.0
manushe01,1931,1,143.0,0.0,0.0
malonbi01,1906,1,0.0,149.0,2.0
stearec01,1885,1,0.0,2.0,1.0
harrida01,1932,1,7.0,8.0,20.0
fogarji01,1884,1,0.0,72.0,6.0
kingly01,1936,1,7.0,12.0,15.0
lynchje01,1955,1,40.0,0.0,32.0
jonesfi01,1908,1,0.0,149.0,0.0
chappla01,1917,1,0.0,1.0,0.0
wolfji01,1889,1,0.0,0.0,88.0
studlse01,1872,1,0.0,5.0,0.0
riceha01,1933,1,0.0,10.0,131.0
montere01,1944,1,0.0,0.0,9.0
cookedu01,1934,1,9.0,14.0,21.0
cullero01,1938,1,17.0,0.0,0.0
stoveha01,1891,1,39.0,0.0,96.0
saucifr01,1951,1,1.0,0.0,2.0
hofmaso01,1913,1,0.0,23.0,2.0
barrsc01,1908,1,1.0,1.0,0.0
mannija01,1880,1,0.0,2.0,47.0
cooledu01,1901,1,29.0,24.0,0.0
thompsa01,1886,1,0.0,0.0,122.0
catonho01,1919,1,0.0,1.0,0.0
ganzech01,1891,1,5.0,1.0,7.0
archdma01,1923,1,0.0,18.0,2.0
dowdto01,1901,1,137.0,0.0,0.0
barrbo01,1884,1,1.0,4.0,0.0
brownpe01,1885,1,0.0,112.0,0.0
paskedo01,1917,1,0.0,138.0,0.0
gilliji01,1955,1,41.0,4.0,7.0
beckebe01,1908,1,0.0,0.0,17.0
hoopeha01,1924,1,0.0,0.0,123.0
andreed01,1888,1,0.0,124.0,0.0
hankifr01,1884,1,0.0,1.0,0.0
murphjo01,1884,1,0.0,0.0,2.0
holmeto01,1949,1,0.0,0.0,103.0
fittepa01,1917,1,0.0,2.0,0.0
piersji01,1950,1,0.0,2.0,0.0
metkoca01,1946,1,6.0,2.0,73.0
traffbi01,1885,1,0.0,5.0,5.0
johnsbi02,1916,1,0.0,4.0,0.0
brutobi01,1953,1,0.0,150.0,0.0
stephri01,1926,1,73.0,0.0,1.0
willidi02,1951,1,15.0,0.0,0.0
demarfr02,1935,1,0.0,69.0,29.0
greenji01,1884,1,0.0,0.0,1.0
willite01,1949,1,155.0,0.0,0.0
morgaed02,1937,1,1.0,1.0,5.0
babinch01,1915,1,2.0,11.0,1.0
dugdada01,1894,1,2.0,0.0,0.0
schlala01,1902,1,0.0,0.0,5.0
campaco01,1888,1,0.0,0.0,70.0
flinndo01,1917,1,7.0,1.0,4.0
brady01,1875,1,0.0,1.0,0.0
polhema01,1887,1,0.0,0.0,20.0
whitegu01,1885,1,8.0,0.0,24.0
kellyki01,1887,1,1.0,0.0,61.0
carrocl01,1885,1,104.0,0.0,0.0
irwinch01,1900,1,1.0,0.0,5.0
wilsoch01,1915,1,3.0,70.0,33.0
westbu01,1884,1,0.0,33.0,0.0
crossla01,1891,1,0.0,0.0,43.0
mcginju01,1886,2,1.0,1.0,0.0
cunnibe01,1888,1,1.0,0.0,0.0
taittdo01,1929,2,0.0,0.0,30.0
haasbe01,1943,1,0.0,18.0,0.0
rayir01,1891,1,0.0,0.0,64.0
combsea01,1927,1,0.0,152.0,0.0
donahjo01,1923,1,0.0,0.0,9.0
rappea01,1952,1,0.0,0.0,7.0
cronida01,1884,2,1.0,0.0,0.0
hotalpe01,1883,1,0.0,100.0,0.0
jamiech01,1915,1,17.0,0.0,0.0
rainejo01,1890,1,0.0,0.0,28.0
bealljo01,1913,2,0.0,17.0,0.0
schulfr02,1927,1,0.0,49.0,0.0
murphda02,1914,1,1.0,0.0,45.0
sommejo01,1889,1,4.0,3.0,99.0
batesch01,1927,1,0.0,1.0,8.0
mccorha01,1882,1,0.0,0.0,2.0
derbyge01,1883,1,2.0,1.0,0.0
oakesre01,1913,1,0.0,145.0,0.0
olinfr01,1884,3,26.0,0.0,0.0
craneed01,1885,2,10.0,3.0,0.0
cervbo01,1955,1,13.0,7.0,1.0
wolfji01,1883,1,0.0,1.0,77.0
brainda01,1904,1,7.0,11.0,1.0
booneik01,1932,1,2.0,0.0,6.0
holdsji01,1877,1,0.0,55.0,0.0
mitchcl01,1917,1,5.0,0.0,0.0
jonesfi01,1896,1,0.0,0.0,103.0
glenned01,1888,1,3.0,0.0,0.0
staintu01,1944,1,4.0,4.0,17.0
bailege01,1920,2,9.0,16.0,15.0
brownea01,1936,1,4.0,0.0,0.0
freylo01,1936,1,0.0,1.0,0.0
oharato01,1907,1,24.0,0.0,23.0
obrieto02,1897,1,13.0,1.0,10.0
wilsoha01,1932,1,1.0,8.0,116.0
northro01,1950,2,0.0,0.0,27.0
lauerch01,1884,1,0.0,2.0,8.0
hoovech01,1889,1,3.0,0.0,0.0
gamblle01,1938,1,9.0,0.0,0.0
murphed02,1914,1,0.0,0.0,148.0
orsater01,1933,1,6.0,96.0,5.0
koehlbe01,1906,1,1.0,34.0,17.0
jonesfi01,1915,1,0.0,1.0,2.0
kronejo01,1936,1,0.0,0.0,1.0
coonejo01,1940,1,0.0,98.0,1.0
widnewi01,1889,1,,,
woodbo01,1901,1,1.0,0.0,2.0
