playerid,awardid,yearid,lgid,tie,notes
gehrich01,Baseball Magazine All-Star,1935,AL,,2B
kleinch01,TSN All-Star,1933,ML,,В ЛЮБОЙ ЧАСТИ
michaca01,Baseball Magazine All-Star,1949,AL,,2B
edmonji01,Gold Glove,1997,AL,,В ЛЮБОЙ ЧАСТИ
clemero01,TSN All-Star,1966,NL,,В ЛЮБОЙ ЧАСТИ
bellbu01,Gold Glove,1982,AL,,3B
friscfr01,Baseball Magazine All-Star,1923,ML,,3B
puckeki01,TSN All-Star,1986,AL,,В ЛЮБОЙ ЧАСТИ
hermabi01,Baseball Magazine All-Star,1937,NL,,2B
wilsowi02,Gold Glove,1980,AL,,В ЛЮБОЙ ЧАСТИ
goodedw01,Cy Young Award,1985,NL,,
carewro01,TSN All-Star,1975,AL,,2B
salmoti01,Hutch Award,2002,ML,,
jacksjo01,Baseball Magazine All-Star,1919,AL,,В ЛЮБОЙ ЧАСТИ
cartega01,TSN All-Star,1986,NL,,C
nathajo01,TSN All-Star,2005,AL,Y,РП
blackew01,Baseball Magazine All-Star,1947,NL,,С1
hermabi01,TSN All-Star,1943,ML,,2B
hunteto01,Gold Glove,2008,AL,,В ЛЮБОЙ ЧАСТИ
verbaem01,Baseball Magazine All-Star,1944,NL,,2B
guidrro01,Gold Glove,1984,AL,,Р
hoytla01,Cy Young Award,1983,AL,,
alfonan01,Rolaids Relief Man Award,2000,NL,,
kressre01,Baseball Magazine All-Star,1929,AL,,СС
lucasre01,Baseball Magazine All-Star,1929,NL,,С3
yastrca01,TSN All-Star,1967,AL,,В ЛЮБОЙ ЧАСТИ
maricju01,TSN All-Star,1963,NL,,Р
greenha01,TSN Guide MVP,1935,AL,,
sherrla01,Babe Ruth Award,1959,NL,,Р
riceji01,TSN All-Star,1979,AL,,В ЛЮБОЙ ЧАСТИ
jeterde01,Roberto Clemente Award,2009,ML,,
belleal01,TSN All-Star,1993,AL,,В ЛЮБОЙ ЧАСТИ
brettge01,Lou Gehrig Memorial Award,1986,ML,,
rolliji01,Silver Slugger,2007,NL,,СС
lucasre01,Baseball Magazine All-Star,1929,ML,,С4
speaktr01,Baseball Magazine All-Star,1920,ML,,В ЛЮБОЙ ЧАСТИ
hartnga01,TSN All-Star,1937,ML,,C
terrybi01,Baseball Magazine All-Star,1929,ML,,1B
radboch01,Pitching Triple Crown,1884,NL,,
keefeti01,Pitching Triple Crown,1888,NL,,
clarkjo01,Pitching Triple Crown,1889,NL,,
rusieam01,Pitching Triple Crown,1894,NL,,
duffyhu01,Triple Crown,1894,NL,,
youngcy01,Pitching Triple Crown,1901,AL,,
wadderu01,Pitching Triple Crown,1905,AL,,
mathech01,Pitching Triple Crown,1905,NL,,
chaseha01,Baseball Magazine All-Star,1908,AL,,1B
cobbty01,Baseball Magazine All-Star,1908,AL,,RF
crawfsa01,Baseball Magazine All-Star,1908,AL,,CF
crigelo01,Baseball Magazine All-Star,1908,AL,,C
jossad01,Baseball Magazine All-Star,1908,AL,,С4
lajoina01,Baseball Magazine All-Star,1908,AL,,2B
lordha01,Baseball Magazine All-Star,1908,AL,,3B
stonege01,Baseball Magazine All-Star,1908,AL,,LF
sullibi03,Baseball Magazine All-Star,1908,AL,,C
wadderu01,Baseball Magazine All-Star,1908,AL,,С3
wallabo01,Baseball Magazine All-Star,1908,AL,,СС
walshed01,Baseball Magazine All-Star,1908,AL,,С1
youngcy01,Baseball Magazine All-Star,1908,AL,,С2
bresnro01,Baseball Magazine All-Star,1908,NL,,C
brownmo01,Baseball Magazine All-Star,1908,NL,,С1
clarkfr01,Baseball Magazine All-Star,1908,NL,,LF
devliar01,Baseball Magazine All-Star,1908,NL,,3B
klingjo01,Baseball Magazine All-Star,1908,NL,,C
reulbed01,Baseball Magazine All-Star,1908,NL,,С-5
ruckena01,Baseball Magazine All-Star,1908,NL,,С3
tennefr02,Baseball Magazine All-Star,1908,NL,,1B
wagneho01,Baseball Magazine All-Star,1908,NL,,СС
willivi01,Baseball Magazine All-Star,1908,NL,,С4
mathech01,Pitching Triple Crown,1908,NL,,
bushdo01,Baseball Magazine All-Star,1909,AL,,СС
carribi02,Baseball Magazine All-Star,1909,AL,,C1
chaseha01,Baseball Magazine All-Star,1909,AL,,1B
cobbty01,Baseball Magazine All-Star,1909,AL,,RF
crawfsa01,Baseball Magazine All-Star,1909,AL,,LF
johnswa01,Baseball Magazine All-Star,1909,AL,,С3
lordha01,Baseball Magazine All-Star,1909,AL,,3B
mullige01,Baseball Magazine All-Star,1909,AL,,С4
planked01,Baseball Magazine All-Star,1909,AL,,С2
speaktr01,Baseball Magazine All-Star,1909,AL,,CF
streega01,Baseball Magazine All-Star,1909,AL,,C3
sullibi03,Baseball Magazine All-Star,1909,AL,,C2
walshed01,Baseball Magazine All-Star,1909,AL,,С1
woodjo02,Baseball Magazine All-Star,1909,AL,,С-5
adamsba01,Baseball Magazine All-Star,1909,NL,,С-5
bresnro01,Baseball Magazine All-Star,1909,NL,,C3
brownmo01,Baseball Magazine All-Star,1909,NL,,С2
camniho01,Baseball Magazine All-Star,1909,NL,,С4
chancfr01,Baseball Magazine All-Star,1909,NL,,1B
clarkfr01,Baseball Magazine All-Star,1909,NL,,LF
eversjo01,Baseball Magazine All-Star,1909,NL,,2B
gibsoge01,Baseball Magazine All-Star,1909,NL,,C2
hofmaso01,Baseball Magazine All-Star,1909,NL,,RF
leachto01,Baseball Magazine All-Star,1909,NL,,CF
mathech01,Baseball Magazine All-Star,1909,NL,,С1
reulbed01,Baseball Magazine All-Star,1909,NL,,С3
wagneho01,Baseball Magazine All-Star,1909,NL,,СС
cobbty01,Triple Crown,1909,AL,,
bendech01,Baseball Magazine All-Star,1910,AL,,С3
chaseha01,Baseball Magazine All-Star,1910,AL,,1B
cobbty01,Baseball Magazine All-Star,1910,AL,,RF
coombja01,Baseball Magazine All-Star,1910,AL,,С2
lajoina01,Baseball Magazine All-Star,1910,AL,,2B
lordha01,Baseball Magazine All-Star,1910,AL,,3B
stonege01,Baseball Magazine All-Star,1910,AL,,LF
sweened01,Baseball Magazine All-Star,1910,AL,,C2
thomair01,Baseball Magazine All-Star,1910,AL,,C1
wallabo01,Baseball Magazine All-Star,1910,AL,,СС
walshed01,Baseball Magazine All-Star,1910,AL,,С1
archeji01,Baseball Magazine All-Star,1910,NL,,C2
chancfr01,Baseball Magazine All-Star,1910,NL,,1B
coleki01,Baseball Magazine All-Star,1910,NL,,С3
bresnro01,Baseball Magazine All-Star,1908,ML,,C
brownmo01,Baseball Magazine All-Star,1908,ML,,С4
chaseha01,Baseball Magazine All-Star,1908,ML,,1B
cobbty01,Baseball Magazine All-Star,1908,ML,,RF
devliar01,Baseball Magazine All-Star,1908,ML,,3B
donlimi01,Baseball Magazine All-Star,1908,ML,,CF
klingjo01,Baseball Magazine All-Star,1908,ML,,C
mathech01,Baseball Magazine All-Star,1908,ML,,С2
ruckena01,Baseball Magazine All-Star,1908,ML,,С-5
wagneho01,Baseball Magazine All-Star,1908,ML,,СС
