id,year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l
334,1986,"Кофеин, серотонин, фенилэтиламин",М,LAL,NBA,GSW,NBA,4,1
335,1986,"Кофеин, серотонин, фенилэтиламин",М,SEA,NBA,HOU,NBA,4,2
336,1987,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",DET,NBA,BOS,NBA,4,2
337,1987,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",BOS,NBA,NYK,NBA,3,1
338,1987,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",ATL,NBA,MIL,NBA,3,2
340,1987,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DET,NBA,WSB,NBA,3,2
341,1987,"Кофеин, серотонин, фенилэтиламин",М,DET,NBA,CHI,NBA,4,1
345,1987,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",LAL,NBA,SAS,NBA,3,0
346,1987,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DAL,NBA,HOU,NBA,3,1
347,1987,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",UTA,NBA,POR,NBA,3,1
348,1987,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DEN,NBA,SEA,NBA,3,2
351,1988,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",DET,NBA,CHI,NBA,4,2
353,1988,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",NYK,NBA,PHI,NBA,3,0
357,1988,"Кофеин, серотонин, фенилэтиламин",М,CHI,NBA,NYK,NBA,4,2
360,1988,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",LAL,NBA,POR,NBA,3,0
362,1988,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SEA,NBA,HOU,NBA,3,1
363,1988,"Кофеин, серотонин, фенилэтиламин",М,LAL,NBA,SEA,NBA,4,0
364,1988,"Кофеин, серотонин, фенилэтиламин",М,PHO,NBA,GSW,NBA,4,1
365,1989,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",DET,NBA,CHI,NBA,4,3
366,1989,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DET,NBA,IND,NBA,3,0
372,1989,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",О,DET,NBA,POR,NBA,4,1
374,1989,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",POR,NBA,DAL,NBA,3,0
375,1989,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAS,NBA,DEN,NBA,3,0
378,1989,"Кофеин, серотонин, фенилэтиламин",М,PHO,NBA,LAL,NBA,4,1
381,1990,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",CHI,NBA,NYK,NBA,3,0
382,1990,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",PHI,NBA,MIL,NBA,3,0
383,1990,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",BOS,NBA,IND,NBA,3,2
384,1990,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DET,NBA,ATL,NBA,3,2
385,1990,"Кофеин, серотонин, фенилэтиламин",М,CHI,NBA,PHI,NBA,4,1
386,1990,"Кофеин, серотонин, фенилэтиламин",М,DET,NBA,BOS,NBA,4,2
388,1990,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",LAL,NBA,POR,NBA,4,2
389,1990,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",LAL,NBA,HOU,NBA,3,0
391,1990,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",UTA,NBA,PHO,NBA,3,1
392,1990,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",POR,NBA,SEA,NBA,3,2
393,1990,"Кофеин, серотонин, фенилэтиламин",М,LAL,NBA,GSW,NBA,4,1
395,1991,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",CHI,NBA,CLE,NBA,4,2
397,1991,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",CHI,NBA,MIA,NBA,3,0
399,1991,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",NYK,NBA,DET,NBA,3,2
400,1991,"Кофеин, серотонин, фенилэтиламин",М,CHI,NBA,NYK,NBA,4,3
402,1991,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",О,CHI,NBA,POR,NBA,4,2
404,1991,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",PHO,NBA,SAS,NBA,3,0
406,1991,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SEA,NBA,GSW,NBA,3,1
409,1991,"Кофеин, серотонин, фенилэтиламин",М,UTA,NBA,SEA,NBA,4,1
410,1992,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",CHI,NBA,NYK,NBA,4,2
411,1992,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",CHI,NBA,ATL,NBA,3,0
414,1992,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",CLE,NBA,NJN,NBA,3,2
415,1992,"Кофеин, серотонин, фенилэтиламин",М,CHI,NBA,CLE,NBA,4,0
416,1992,"Кофеин, серотонин, фенилэтиламин",М,NYK,NBA,CHH,NBA,4,1
419,1992,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAS,NBA,POR,NBA,3,1
423,1992,"Кофеин, серотонин, фенилэтиламин",М,PHO,NBA,SAS,NBA,4,2
424,1992,"Кофеин, серотонин, фенилэтиламин",М,SEA,NBA,HOU,NBA,4,3
425,1993,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",NYK,NBA,IND,NBA,4,3
427,1993,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",IND,NBA,ORL,NBA,3,0
429,1993,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",ATL,NBA,MIA,NBA,3,2
431,1993,"Кофеин, серотонин, фенилэтиламин",М,NYK,NBA,CHI,NBA,4,3
432,1993,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",О,HOU,NBA,NYK,NBA,4,3
438,1993,"Кофеин, серотонин, фенилэтиламин",М,HOU,NBA,PHO,NBA,4,3
442,1994,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",CHI,NBA,CHH,NBA,3,1
443,1994,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",NYK,NBA,CLE,NBA,3,1
444,1994,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",ORL,NBA,BOS,NBA,3,1
445,1994,"Кофеин, серотонин, фенилэтиламин",М,ORL,NBA,CHI,NBA,4,2
448,1994,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",HOU,NBA,SAS,NBA,4,2
450,1994,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAS,NBA,DEN,NBA,3,0
453,1994,"Кофеин, серотонин, фенилэтиламин",М,SAS,NBA,LAL,NBA,4,2
454,1994,"Кофеин, серотонин, фенилэтиламин",М,HOU,NBA,PHO,NBA,4,3
456,1995,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",CHI,NBA,MIA,NBA,3,0
459,1995,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",ATL,NBA,IND,NBA,3,2
460,1995,"Кофеин, серотонин, фенилэтиламин",М,CHI,NBA,NYK,NBA,4,1
461,1995,"Кофеин, серотонин, фенилэтиламин",М,ORL,NBA,ATL,NBA,4,1
462,1995,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",О,CHI,NBA,SEA,NBA,4,2
464,1995,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",HOU,NBA,LAL,NBA,3,1
466,1995,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SEA,NBA,SAC,NBA,3,1
467,1995,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",UTA,NBA,POR,NBA,3,2
468,1995,"Кофеин, серотонин, фенилэтиламин",М,SEA,NBA,HOU,NBA,4,0
472,1996,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",NYK,NBA,CHH,NBA,3,0
473,1996,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",ATL,NBA,DET,NBA,3,2
476,1996,"Кофеин, серотонин, фенилэтиламин",М,MIA,NBA,NYK,NBA,4,3
478,1996,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",UTA,NBA,HOU,NBA,4,2
479,1996,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",HOU,NBA,MIN,NBA,3,0
481,1996,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",LAL,NBA,POR,NBA,3,1
482,1996,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SEA,NBA,PHO,NBA,3,2
484,1996,"Кофеин, серотонин, фенилэтиламин",М,HOU,NBA,SEA,NBA,4,3
485,1997,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",CHI,NBA,IND,NBA,4,3
487,1997,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",CHH,NBA,ATL,NBA,3,1
489,1997,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",NYK,NBA,MIA,NBA,3,2
490,1997,"Кофеин, серотонин, фенилэтиламин",М,CHI,NBA,CHH,NBA,4,1
493,1997,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",UTA,NBA,LAL,NBA,4,0
495,1997,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAS,NBA,PHO,NBA,3,1
496,1997,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SEA,NBA,MIN,NBA,3,2
497,1997,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",UTA,NBA,HOU,NBA,3,2
499,1997,"Кофеин, серотонин, фенилэтиламин",М,UTA,NBA,SAS,NBA,4,1
500,1998,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",NYK,NBA,IND,NBA,4,2
503,1998,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",ATL,NBA,DET,NBA,3,2
504,1998,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",NYK,NBA,MIA,NBA,3,2
505,1998,"Кофеин, серотонин, фенилэтиламин",М,IND,NBA,PHI,NBA,4,0
508,1998,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",SAS,NBA,POR,NBA,4,0
511,1998,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAS,NBA,MIN,NBA,3,1
513,1998,"Кофеин, серотонин, фенилэтиламин",М,SAS,NBA,LAL,NBA,4,0
514,1998,"Кофеин, серотонин, фенилэтиламин",М,POR,NBA,UTA,NBA,4,2
517,1999,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",NYK,NBA,TOR,NBA,3,0
520,1999,"Кофеин, серотонин, фенилэтиламин",М,IND,NBA,PHI,NBA,4,2
521,1999,"Кофеин, серотонин, фенилэтиламин",М,NYK,NBA,MIA,NBA,4,3
527,1999,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",UTA,NBA,SEA,NBA,3,2
528,1999,"Кофеин, серотонин, фенилэтиламин",М,LAL,NBA,PHO,NBA,4,1
529,1999,"Кофеин, серотонин, фенилэтиламин",М,POR,NBA,UTA,NBA,4,1
530,2000,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",PHI,NBA,MIL,NBA,4,3
534,2000,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",TOR,NBA,NYK,NBA,3,2
535,2000,"Кофеин, серотонин, фенилэтиламин",М,MIL,NBA,CHH,NBA,4,3
538,2000,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",LAL,NBA,SAS,NBA,4,0
539,2000,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",LAL,NBA,POR,NBA,3,0
540,2000,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAC,NBA,PHO,NBA,3,1
541,2000,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAS,NBA,MIN,NBA,3,1
542,2000,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DAL,NBA,UTA,NBA,3,2
544,2000,"Кофеин, серотонин, фенилэтиламин",М,SAS,NBA,DAL,NBA,4,1
545,2001,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",NJN,NBA,BOS,NBA,4,2
546,2001,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",CHH,NBA,ORL,NBA,3,1
548,2001,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DET,NBA,TOR,NBA,3,2
549,2001,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",NJN,NBA,IND,NBA,3,2
554,2001,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DAL,NBA,MIN,NBA,3,0
557,2001,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAS,NBA,SEA,NBA,3,2
558,2001,"Кофеин, серотонин, фенилэтиламин",М,LAL,NBA,SAS,NBA,4,1
559,2001,"Кофеин, серотонин, фенилэтиламин",М,SAC,NBA,DAL,NBA,4,1
560,2002,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",NJN,NBA,DET,NBA,4,0
563,2002,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",PHI,NBA,NOH,NBA,4,2
565,2002,"Кофеин, серотонин, фенилэтиламин",М,NJN,NBA,BOS,NBA,4,0
567,2002,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",О,SAS,NBA,NJN,NBA,4,2
569,2002,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAC,NBA,UTA,NBA,4,1
570,2002,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",LAL,NBA,MIN,NBA,4,2
571,2002,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAS,NBA,PHO,NBA,4,2
573,2002,"Кофеин, серотонин, фенилэтиламин",М,SAS,NBA,LAL,NBA,4,2
574,2002,"Кофеин, серотонин, фенилэтиламин",М,DAL,NBA,SAC,NBA,4,3
575,2003,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",DET,NBA,IND,NBA,4,2
578,2003,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DET,NBA,MIL,NBA,4,1
580,2003,"Кофеин, серотонин, фенилэтиламин",М,IND,NBA,MIA,NBA,4,2
583,2003,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",LAL,NBA,MIN,NBA,4,2
584,2003,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAS,NBA,MEM,NBA,4,0
586,2003,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",MIN,NBA,DEN,NBA,4,1
589,2003,"Кофеин, серотонин, фенилэтиламин",М,MIN,NBA,SAC,NBA,4,3
590,2004,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",DET,NBA,MIA,NBA,4,3
591,2004,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",MIA,NBA,NJN,NBA,4,0
593,2004,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",WAS,NBA,CHI,NBA,4,2
597,2004,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",О,SAS,NBA,DET,NBA,4,3
601,2004,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SEA,NBA,SAC,NBA,4,1
602,2004,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DAL,NBA,HOU,NBA,4,3
605,2005,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",MIA,NBA,DET,NBA,4,2
606,2005,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DET,NBA,MIL,NBA,4,1
607,2005,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",CLE,NBA,WAS,NBA,4,2
608,2005,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",MIA,NBA,CHI,NBA,4,2
609,2005,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",NJN,NBA,IND,NBA,4,2
610,2005,"Кофеин, серотонин, фенилэтиламин",М,MIA,NBA,NJN,NBA,4,1
611,2005,"Кофеин, серотонин, фенилэтиламин",М,DET,NBA,CLE,NBA,4,3
613,2005,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",DAL,NBA,PHO,NBA,4,2
614,2005,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",DAL,NBA,MEM,NBA,4,0
615,2005,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",LAC,NBA,DEN,NBA,4,1
616,2005,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAS,NBA,SAC,NBA,4,2
617,2005,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",PHO,NBA,LAL,NBA,4,3
618,2005,"Кофеин, серотонин, фенилэтиламин",М,DAL,NBA,SAS,NBA,4,3
619,2005,"Кофеин, серотонин, фенилэтиламин",М,PHO,NBA,LAC,NBA,4,3
621,2006,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",CHI,NBA,MIA,NBA,4,0
624,2006,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",NJN,NBA,TOR,NBA,4,2
628,2006,CF,"Hello! I can help you translate your text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",SAS,NBA,UTA,NBA,4,1
629,2006,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",PHO,NBA,LAL,NBA,4,1
630,2006,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",SAS,NBA,DEN,NBA,4,1
631,2006,КФР,"Добро пожаловать в Coral! Я готов помочь вам с переводом или ответить на любые ваши вопросы. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас.",GSW,NBA,DAL,NBA,4,2
