id,playerid,year,stint,tmid,lgid,gp,gs,minutes,points,orebounds,drebounds,rebounds,assists,steals,blocks,turnovers,pf,fgattempted,fgmade,ftattempted,ftmade,threeattempted,threemade,postgp,postgs,postminutes,postpoints,postorebounds,postdrebounds,postrebounds,postassists,poststeals,postblocks,postturnovers,postpf,postfgattempted,postfgmade,postftattempted,postftmade,postthreeattempted,postthreemade,note
4771,dantlad01,1976,1,BUF,NBA,77,0,2816,1564,251,336,587,144,91,15,0,215,1046,544,582,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4788,dantomi01,1973,1,KCO,NBA,52,0,989,247,24,69,93,123,75,15,0,112,266,107,47,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4830,daviebo01,1949,1,ROC,NBA,64,0,0,895,0,0,0,294,0,0,0,187,887,317,347,261,0,0,2,0,0,15,0,0,0,9,0,0,0,11,17,4,8,7,0,0,
4919,davisda01,2002,1,POR,NBA,78,0,2283,579,233,331,564,94,51,70,71,189,438,237,166,105,0,0,6,0,162,45,20,28,48,9,5,2,10,11,24,14,26,17,0,0,
4986,davisjo02,2011,1,MEM,NBA,15,0,130,28,16,11,27,6,7,1,3,19,27,10,8,4,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5048,daviste01,1990,1,MIA,NBA,55,0,996,300,107,159,266,39,18,28,36,129,236,115,124,69,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5053,daviste01,1995,1,DAL,NBA,28,0,501,137,43,74,117,21,10,4,25,66,108,55,47,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5077,daviswa03,1983,1,PHO,NBA,78,0,2546,1557,38,164,202,429,107,12,213,202,1274,652,270,233,87,20,17,0,623,423,15,31,46,109,29,3,43,55,327,175,78,70,11,3,
5088,dawkida01,1975,1,PHI,NBA,37,0,165,90,15,34,49,3,2,9,0,40,82,41,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5403,diopde01,2001,1,CHH,NBA,18,0,109,25,5,12,17,5,1,10,12,19,29,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5422,dischte01,1970,1,DET,NBA,65,0,1855,769,0,0,339,113,0,0,0,189,568,304,211,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5480,donalja01,1985,1,LAC,NBA,14,0,441,143,28,103,131,12,5,29,38,33,84,43,70,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5509,dorseja01,1977,1,DEN,NBA,7,0,37,9,5,15,20,2,2,2,3,9,12,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5569,dragigo01,2008,1,PHO,NBA,55,0,730,246,33,70,103,111,29,3,73,87,224,88,65,50,54,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5585,drewbr01,1999,1,HOU,NBA,72,0,1293,420,23,80,103,162,41,1,66,79,413,158,53,45,163,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5654,duckwke01,1993,1,WSB,NBA,69,0,1485,456,103,222,325,56,37,35,101,223,441,184,132,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5697,duffybo02,1963,3,DET,NBA,42,0,606,214,0,0,54,74,0,0,0,48,207,88,56,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5717,dumarjo01,1986,1,DET,NBA,79,0,2439,931,50,117,167,352,83,5,171,194,749,369,246,184,22,9,15,0,473,190,8,11,19,72,12,1,27,26,145,78,41,32,3,2,
5740,duncaan01,1948,1,ROC,NBA,55,0,0,407,0,0,0,51,0,0,0,179,391,162,135,83,0,0,4,0,0,6,0,0,0,2,0,0,0,5,13,3,1,0,0,0,
5751,duncati01,2005,1,SAS,NBA,80,0,2784,1485,231,650,881,253,70,162,198,219,1185,574,533,335,5,2,13,0,493,336,33,104,137,43,11,25,34,50,211,121,131,94,2,0,
5787,dunntr01,1980,1,DEN,NBA,82,0,1427,371,133,168,301,81,66,29,56,141,354,146,121,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5893,eddledi01,1949,1,TRI,NBA,64,0,0,826,0,0,0,142,0,0,0,254,906,332,260,162,0,0,3,0,0,49,0,0,0,7,0,0,0,17,45,17,25,15,0,0,
5925,edwarco02,1939,0,OSH,NBL,28,0,0,361,0,0,0,0,0,0,0,69,0,111,203,139,0,0,8,0,0,93,0,0,0,0,0,0,0,0,0,33,0,27,0,0,
5952,edwarja01,1982,1,CLE,NBA,15,0,382,184,37,59,96,13,7,14,30,61,150,73,61,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5953,edwarja01,1982,2,PHO,NBA,16,0,285,141,19,40,59,27,5,5,19,49,113,55,47,31,0,0,3,0,54,28,6,12,18,4,1,1,5,7,26,11,6,6,0,0,
5985,eganjo01,1962,1,DET,NBA,46,0,752,273,0,0,59,114,0,0,0,70,296,110,69,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6040,eliasdo01,1946,1,BOS,NBA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6147,ellispe01,1989,1,SAC,NBA,34,0,866,271,64,132,196,65,16,57,62,132,251,111,78,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6246,englisc01,1974,1,SDA,ABA,71,0,1316,490,130,233,363,88,47,20,88,115,494,210,89,69,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6266,erdense01,2010,2,CLE,NBA,4,1,64,13,6,5,11,1,2,3,2,12,14,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6442,feeribo01,1946,1,WSC,NBA,55,0,0,926,0,0,0,69,0,0,0,142,908,364,260,198,0,0,6,0,0,90,0,0,0,6,0,0,0,22,110,35,27,20,0,0,
6484,fergude01,2003,1,POR,NBA,7,0,32,13,0,4,4,1,0,0,1,0,12,5,2,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6498,ferraal01,1959,1,STL,NBA,71,0,1567,608,0,0,162,188,0,0,0,205,523,216,225,176,0,0,9,0,142,40,0,0,9,15,0,0,0,13,38,15,18,10,0,0,
6523,ferrybo01,1965,1,BAL,NBA,66,0,1229,481,0,0,334,111,0,0,0,134,457,188,157,105,0,0,3,0,82,31,0,0,25,3,0,0,0,10,20,11,13,9,0,0,
6564,finkeha01,1970,1,BOS,NBA,80,0,1234,521,0,0,343,79,0,0,0,196,489,214,127,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6639,fleisje01,1949,1,PHW,NBA,65,0,0,297,0,0,0,118,0,0,0,129,353,102,151,93,0,0,2,0,0,2,0,0,0,3,0,0,0,6,3,1,1,0,0,0,
6707,fordch01,1976,1,DET,NBA,82,0,2539,1005,96,174,270,337,179,26,0,192,918,437,170,131,0,0,3,0,101,41,8,11,19,12,7,0,0,11,44,18,9,5,0,0,
6713,fordch01,1981,1,BOS,NBA,76,0,1591,435,52,56,108,142,42,10,52,143,450,188,56,39,63,20,12,0,138,47,6,9,15,15,3,1,3,15,42,20,7,5,7,2,
6788,fosteje01,1999,1,IND,NBA,19,0,86,43,12,20,32,5,5,1,2,18,23,13,25,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6794,fosteje01,2005,1,IND,NBA,63,0,1581,372,224,350,574,50,41,27,64,191,250,138,159,96,4,0,4,0,80,11,11,13,24,3,4,1,0,9,11,4,4,3,0,0,
6849,foxri01,1998,1,LAL,NBA,44,0,944,394,26,63,89,89,28,10,56,114,330,148,89,66,95,32,8,0,181,53,9,13,22,12,4,5,14,26,60,24,1,1,21,4,
6881,francch01,1945,0,INK,NBL,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6891,francst01,2006,1,NYK,NBA,44,0,1237,497,33,124,157,170,41,12,100,126,343,140,211,175,111,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6898,frankte01,1991,1,MIN,NBA,10,0,140,46,8,18,26,8,5,4,5,24,33,18,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6901,frankwi01,1974,1,SAA,ABA,24,0,179,79,39,43,82,10,3,2,18,37,85,32,23,15,1,0,2,0,10,4,3,2,5,0,0,0,0,2,5,2,0,0,0,0,
6904,franzro01,1968,1,NOB,ABA,73,0,2195,1059,163,355,518,189,0,0,174,233,850,381,388,286,31,11,11,0,261,102,0,0,47,18,0,0,24,28,112,38,37,25,7,1,
6977,fryech01,2011,1,PHO,NBA,64,59,1669,674,71,308,379,88,42,70,63,176,613,255,82,73,263,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7006,fundela01,2001,1,SAC,NBA,56,0,722,264,76,122,198,32,11,18,33,65,245,115,56,34,3,0,5,0,20,6,1,1,2,0,0,0,0,5,3,2,2,2,0,0,
7022,gaborbi01,1951,1,SYR,NBA,57,0,1085,488,0,0,93,86,0,0,0,188,538,173,183,142,0,0,7,0,80,34,0,0,6,10,0,0,0,16,33,11,16,12,0,0,
7135,garcifr02,1944,0,CAT,NBL,25,0,0,40,0,0,0,0,0,0,0,0,0,16,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7145,gardnth01,2007,1,CHI,NBA,4,0,46,21,3,1,4,1,0,0,4,4,23,9,2,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7181,garneke01,1997,1,MIN,NBA,82,0,3222,1518,222,564,786,348,139,150,192,224,1293,635,332,245,16,3,5,0,194,79,17,31,48,20,4,12,22,17,75,36,9,7,0,0,
7270,gatlich01,1995,1,GSW,NBA,47,0,862,426,78,164,242,26,19,29,60,135,308,171,132,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7294,gayru01,2007,1,MEM,NBA,81,0,3000,1632,139,359,498,158,111,79,190,230,1355,625,316,248,387,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7296,gayru01,2009,1,MEM,NBA,80,0,3175,1567,115,357,472,153,118,64,169,201,1288,600,400,301,202,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7372,gervige01,1975,1,SAA,ABA,81,0,2748,1768,179,367,546,201,110,119,217,288,1414,706,399,342,55,14,7,0,288,190,23,41,64,19,4,14,17,22,128,67,69,56,0,0,
7375,gervige01,1978,1,SAS,NBA,80,0,2888,2365,142,258,400,219,137,91,286,275,1749,947,570,471,0,0,14,0,513,400,33,49,82,35,27,15,40,51,295,158,104,84,0,0,
7402,gibbsjo01,1947,0,FNT,NBL,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7657,goodrga01,1976,1,NOJ,NBA,27,0,609,340,25,36,61,74,22,2,0,43,305,136,85,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7693,govange01,1969,1,NOB,ABA,84,0,3701,1053,285,932,1217,385,0,0,272,273,1044,422,285,208,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7717,grabojo01,1961,3,SYR,NBA,23,0,323,118,0,0,105,20,0,0,0,45,133,48,38,22,0,0,4,0,24,3,0,0,4,0,0,0,0,3,7,1,1,1,0,0,
7730,grahajo01,2006,1,TOR,NBA,79,0,1319,503,55,193,248,44,30,4,49,161,388,192,131,110,31,9,6,0,110,16,1,19,20,2,4,0,6,12,21,6,5,4,1,0,
7741,grahapa01,1993,1,ATL,NBA,21,0,128,58,4,8,12,13,4,5,5,11,57,21,17,13,13,3,1,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,
7750,grandji01,1990,1,DAL,NBA,26,0,168,79,20,30,50,8,2,8,11,33,58,30,21,10,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7757,grangda01,2005,1,IND,NBA,78,0,1765,587,131,253,384,90,58,62,80,211,478,221,148,115,93,30,6,0,162,49,7,24,31,10,4,7,7,20,34,18,4,4,16,9,
7760,grangda01,2008,1,IND,NBA,67,0,2426,1728,49,292,341,183,69,97,165,207,1277,571,460,404,450,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7901,greenac01,1996,1,PHO,NBA,27,0,548,153,33,105,138,17,18,1,20,34,128,61,48,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7940,greenje02,2010,2,BOS,NBA,26,2,612,254,16,70,86,19,13,16,23,68,202,98,63,50,27,8,9,0,173,66,6,18,24,2,5,4,12,20,53,23,18,13,16,7,
8011,greensi01,1960,1,STL,NBA,76,0,1968,700,0,0,380,258,0,0,0,234,718,263,247,174,0,0,12,0,350,137,0,0,71,48,0,0,0,38,148,56,37,25,0,0,
8155,grunfer01,1981,1,KCK,NBA,81,0,1892,1030,55,127,182,276,72,39,148,191,822,420,229,188,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8204,gunnike01,1937,0,WHT,NBL,15,0,0,105,0,0,0,0,0,0,0,0,0,37,0,31,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,3,0,5,0,0,
8261,hagancl01,1969,1,DLC,ABA,3,0,27,17,1,2,3,6,0,0,4,2,13,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8322,halimsh01,1970,2,POR,NBA,79,0,1629,707,0,0,415,211,0,0,0,178,775,300,161,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8352,hamilde01,1967,1,LAL,NBA,44,0,378,121,0,0,72,30,0,0,0,46,108,54,13,13,0,0,2,0,11,2,0,0,2,1,0,0,0,0,3,1,0,0,0,0,
8412,hammoto01,1996,1,DEN,NBA,81,0,1758,506,135,266,401,64,16,24,88,205,398,191,172,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8474,hanzlbi01,1986,1,DEN,NBA,73,0,1990,952,79,177,256,280,87,28,132,245,746,307,402,316,80,22,3,0,76,25,0,6,6,7,4,0,3,6,25,8,15,9,2,0,
8535,hargeir01,1968,1,OAK,ABA,78,0,2095,661,269,547,816,96,0,0,222,245,578,269,200,123,0,0,16,0,445,114,0,0,192,20,0,0,31,50,108,45,39,24,0,0,
8574,harpemi01,1981,1,POR,NBA,68,0,1433,464,127,212,339,54,55,82,92,229,370,184,153,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8583,harpero01,1993,1,LAC,NBA,75,0,2856,1508,129,331,460,344,144,54,242,167,1335,569,418,299,236,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8627,harribi01,1974,1,SDA,ABA,76,0,1221,609,58,64,122,111,55,6,79,166,664,264,96,65,73,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8693,harriot01,2002,1,NOH,NBA,74,0,1851,573,165,311,476,62,12,23,90,231,443,225,150,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8702,harrist01,1987,2,GSW,NBA,44,0,885,452,41,64,105,70,42,6,50,74,401,189,97,74,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8767,hassebi01,1947,0,TRI,NBL,56,0,0,601,0,0,0,0,0,0,0,145,0,199,269,203,0,0,6,0,0,53,0,0,0,0,0,0,0,0,0,18,26,17,0,0,
8831,hawessp01,2010,1,PHI,NBA,81,81,1718,584,129,336,465,121,29,71,97,201,568,264,88,47,37,9,5,5,98,26,5,14,19,9,0,2,2,11,33,12,4,2,1,0,
8863,hawkihe01,1993,1,CHH,NBA,82,0,2648,1180,89,288,377,216,135,22,158,167,859,395,362,312,235,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9035,hendege01,1987,1,NYK,NBA,6,0,69,14,1,9,10,13,2,0,8,14,14,5,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9041,hendege01,1991,1,HOU,NBA,8,0,34,12,1,1,2,5,0,0,4,4,11,4,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9076,henrybi01,1947,0,HMV,PBLA,2,0,0,27,0,0,0,0,0,0,0,4,0,10,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9088,henryxa01,2011,1,NOH,NBA,45,0,759,239,24,82,106,35,26,8,35,59,228,90,85,52,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9119,herreca01,1998,1,VAN,NBA,4,0,42,6,5,3,8,3,0,0,4,3,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9235,hightwa01,1971,1,CAR,ABA,13,0,141,70,17,26,43,11,0,0,12,19,64,20,36,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9268,hillgr01,1994,1,DET,NBA,70,0,2678,1394,125,320,445,353,124,62,202,203,1064,508,511,374,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9269,hillgr01,1995,1,DET,NBA,80,0,3260,1618,127,656,783,548,100,48,263,242,1221,564,646,485,26,5,3,0,115,57,4,18,22,11,3,0,8,13,39,22,14,12,2,1,
9270,hillgr01,1996,1,DET,NBA,80,0,3147,1710,123,598,721,583,144,48,259,186,1259,625,633,450,33,10,5,0,203,118,13,21,34,27,4,5,19,14,103,45,39,28,0,0,
9271,hillgr01,1997,1,DET,NBA,81,0,3294,1712,93,530,623,551,143,53,285,196,1361,615,647,479,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9273,hillgr01,1999,1,DET,NBA,74,0,2776,1906,97,393,490,385,103,43,240,190,1422,696,604,480,98,34,2,0,55,22,0,11,11,9,1,0,10,7,16,6,10,9,2,1,
9274,hillgr01,2000,1,ORL,NBA,4,0,133,55,8,17,25,25,5,2,11,9,43,19,26,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9277,hillgr01,2004,1,ORL,NBA,67,0,2338,1317,77,241,318,220,97,28,161,144,1015,517,341,280,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9283,hillgr01,2010,1,PHO,NBA,80,80,2409,1056,77,261,338,200,64,35,134,184,825,399,257,213,114,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9359,hobsoda01,2011,1,MIL,NBA,5,0,39,4,0,3,3,6,0,0,2,1,13,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9377,hodgedo01,1995,2,CHH,NBA,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9407,hoibefr01,1997,1,IND,NBA,65,0,874,261,14,109,123,45,40,3,22,101,222,85,69,59,85,32,2,0,20,9,1,3,4,1,1,0,0,2,8,3,2,2,2,1,
9426,hollabr01,1981,2,MIL,NBA,1,0,9,0,0,0,0,2,0,0,1,1,5,0,2,0,0,0,1,0,3,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,
9523,hopsode01,1991,2,SAC,NBA,69,0,1304,741,105,101,206,102,66,39,100,113,591,275,253,179,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9621,howardw01,2004,1,ORL,NBA,82,0,2670,981,287,536,823,75,77,136,165,232,677,352,413,277,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9631,howarjo01,2003,1,DAL,NBA,67,0,1589,575,149,219,368,97,69,54,67,168,532,229,138,97,66,20,5,0,86,27,17,15,32,4,6,6,7,12,36,8,11,10,5,1,
9634,howarjo01,2006,1,DAL,NBA,70,0,2455,1321,130,345,475,127,82,56,123,180,1075,493,294,243,239,92,6,0,249,128,15,44,59,17,13,5,12,22,99,51,27,19,18,7,
9703,hudsole01,2011,2,MEM,NBA,3,0,20,9,0,0,0,1,0,0,2,0,11,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9705,hudsolo01,1967,1,STL,NBA,46,0,966,574,0,0,193,65,0,0,0,113,500,227,164,120,0,0,6,0,181,130,0,0,43,14,0,0,0,21,99,44,47,42,0,0,
9707,hudsolo01,1969,1,ATL,NBA,80,0,3091,2031,0,0,373,276,0,0,0,225,1564,830,450,371,0,0,9,0,360,197,0,0,40,33,0,0,0,34,187,78,50,41,0,0,
9920,imhofda01,1963,1,DET,NBA,58,0,871,277,0,0,283,56,0,0,0,167,251,104,114,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9924,imhofda01,1967,1,LAL,NBA,82,0,2271,763,0,0,893,206,0,0,0,264,613,293,286,177,0,0,15,0,440,114,0,0,163,30,0,0,0,56,89,44,51,26,0,0,
10011,jacksal01,1967,1,CIN,NBA,2,0,17,0,0,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10012,jacksbo01,1997,1,DEN,NBA,68,0,2042,790,78,224,302,317,105,11,184,160,791,310,183,149,81,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10059,jacksji01,1997,2,GSW,NBA,31,0,1258,585,61,112,173,158,38,2,118,74,572,230,128,103,79,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10079,jackslu02,2004,1,CLE,NBA,10,0,43,29,2,4,6,3,0,0,2,4,27,10,6,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10080,jackslu02,2005,1,CLE,NBA,36,0,315,96,16,24,40,25,11,2,31,30,85,29,33,26,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10166,jacksto01,1968,3,HSM,ABA,60,0,1423,750,99,138,237,138,0,0,151,143,583,210,336,298,145,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10244,jamesti01,2000,1,CHH,NBA,30,0,197,45,15,20,35,8,2,5,8,27,52,16,14,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10296,jeannbu01,1948,1,BLB,NBA,56,0,0,313,0,0,0,124,0,0,0,157,199,73,213,167,0,0,3,0,0,8,0,0,0,5,0,0,0,11,13,2,4,4,0,0,
10453,johnscl01,1981,1,IND,NBA,79,0,1979,747,184,387,571,127,60,112,138,241,641,312,189,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10633,johnske02,1994,1,PHO,NBA,47,0,1352,730,32,83,115,360,47,18,105,88,523,246,289,234,26,4,10,0,371,248,7,34,41,93,9,4,34,25,150,86,84,71,10,5,
10694,johnsmi01,1981,1,MIL,NBA,76,0,1934,978,133,321,454,215,72,45,191,240,757,372,291,233,7,1,6,0,206,119,15,17,32,18,8,4,13,27,75,43,39,33,1,0,
10718,johnsne02,1972,1,VIR,ABA,69,0,1442,523,156,208,364,158,0,0,131,232,429,210,156,103,1,0,5,0,98,32,7,14,21,5,0,0,7,16,26,13,8,6,0,0,
10726,johnsol01,1978,1,CHI,NBA,71,0,1734,650,58,169,227,163,54,33,114,182,540,281,110,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10883,jonesda01,2001,1,DET,NBA,67,0,1083,340,13,90,103,140,23,1,61,83,284,114,59,43,186,69,10,0,181,43,1,20,21,25,5,0,6,14,42,16,4,3,27,8,
10900,jonesdo01,1997,1,BOS,NBA,15,0,91,44,3,6,9,5,2,3,11,12,57,19,0,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10961,jonesja02,2006,1,PHO,NBA,76,0,1376,485,33,143,176,45,28,42,28,115,440,162,81,71,238,90,11,0,171,55,3,12,15,3,2,2,4,11,36,19,11,9,18,8,
10974,jonesji01,1974,1,WSB,NBA,73,0,1424,517,36,101,137,162,76,10,0,190,400,207,142,103,0,0,11,0,206,68,5,17,22,21,16,1,0,21,64,29,11,10,0,0,
11156,jordoph01,1962,1,STL,NBA,73,0,1420,478,0,0,319,103,0,0,0,172,527,211,101,56,0,0,7,0,82,21,0,0,15,7,0,0,0,10,24,9,4,3,0,0,
11163,jorgeno01,1948,0,SHE,NBL,63,0,0,630,0,0,0,0,0,0,0,189,0,218,255,194,0,0,2,0,0,29,0,0,0,0,0,0,0,0,0,11,8,7,0,0,
11211,kaplora01,1946,1,NYK,NBA,27,0,0,194,0,0,0,25,0,0,0,57,274,71,71,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11218,kaponja01,2007,1,TOR,NBA,81,0,1533,580,30,89,119,65,34,2,58,132,497,243,43,37,118,57,5,0,152,78,2,11,13,4,2,0,2,9,53,31,4,3,24,13,
11355,kennejo01,1968,1,SEA,NBA,72,0,1241,446,0,0,241,60,0,0,0,158,441,174,124,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11379,kenvibi01,1959,1,DET,NBA,25,0,365,127,0,0,71,46,0,0,0,31,131,47,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11487,kilpaca01,1979,1,UTA,NBA,2,0,6,3,1,3,4,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11504,kingal01,1981,1,NJN,NBA,76,0,1694,918,105,207,312,142,64,36,180,261,812,391,171,133,13,3,2,0,58,40,3,5,8,6,5,1,5,8,33,18,5,4,0,0,
11593,kinnebo01,1950,0,AND,NPBL,23,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11712,knighbr03,2011,1,DET,NBA,66,60,2128,847,33,178,211,251,49,10,171,154,769,319,137,104,276,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11736,knorele01,1947,1,NYK,NBA,48,0,0,259,0,0,0,50,0,0,0,171,369,99,120,61,0,0,3,0,0,38,0,0,0,5,0,0,0,10,34,14,13,10,0,0,
11742,kofoeba01,1987,1,UTA,NBA,36,0,225,46,4,11,15,23,6,1,18,42,48,18,13,8,7,2,10,0,109,21,3,11,14,11,1,0,9,18,23,9,2,2,5,1,
11833,kraffvi01,1948,0,DAY,NBL,3,0,0,6,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11872,krstine01,2009,1,OKC,NBA,76,0,1741,639,134,249,383,52,32,45,58,177,560,281,106,76,5,1,6,6,129,43,15,20,35,4,3,4,5,15,37,15,14,13,0,0,
11944,kupchmi01,1979,1,WSB,NBA,40,0,451,186,32,73,105,16,8,8,40,49,160,67,75,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
