playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
harrism01,1920,VML,PCHA,Лазурный,5,2,1,3,6
berlilo01,1918,MTL,NHL,Лазурный,5,1,1,2,0
grahale01,1914,OT1,NHA,Лазурный,3,1,0,1,0
haldeha01,1924,VIC,WCHL,r,4,2,1,3,8
cookll01,1922,VAM,PCHA,Да,4,0,1,1,4
phillme01,1925,MTM,NHL,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",4,1,1,2,0
foystfr01,1918,SEA,PCHA,Лазурный,5,9,1,10,0
camerha01,1917,TOA,NHL,Да,5,3,1,4,0
bouchfr01,1923,VAM,PCHA,С,2,1,1,2,2
broadpu01,1922,OTS,NHL,r,6,6,1,7,12
rickero01,1916,SEA,PCHA,Да,4,0,1,1,23
adamsja01,1920,VML,PCHA,С,5,2,1,3,6
walkeja01,1918,SEA,PCHA,С,5,3,0,3,9
randake01,1917,TOA,NHL,r/d,5,1,0,1,0
cookll01,1922,VAM,PCHA,Да,4,0,1,1,4
mcgifro01,1913,TBS,NHA,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",3,2,0,2,25
taylocy01,1914,VML,PCHA,/r/l,3,7,3,10,3
gerared01,1922,OTS,NHL,Да,6,1,0,1,4
cotchch01,1922,VAM,PCHA,Лазурный,2,0,0,0,0
vezinge01,1915,MOC,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",5,0,0,0,0
mackami01,1921,VML,PCHA,Лазурный,5,1,0,1,6
bouchge01,1920,OTS,NHL,Да,5,2,0,2,9
smailwa01,1912,VA1,PCHA,Лазурный,1,0,0,0,0
loughcl01,1925,VIC,WCHL,Да,4,1,0,1,8
fredrfr01,1925,VIC,WCHL,С,4,1,1,2,10
morrijo01,1922,EDE,WCHL,r,2,1,0,1,0
meekiha01,1917,TOA,NHL,Лазурный,5,1,2,3,0
oatmaru01,1925,VIC,WCHL,r,4,0,0,0,10
foystfr01,1913,TBS,NHA,С,3,2,0,2,3
halljo01,1912,QU1,NHA,Да,3,0,0,0,7
rowebo01,1919,SEA,PCHA,Да,5,2,1,3,13
ulricja01,1913,VA1,PCHA,r,3,0,0,0,3
smithto01,1916,MOC,NHA,С,4,2,0,2,3
morenho01,1923,MTL,NHL,С,4,4,2,6,4
cleghsp01,1920,OTS,NHL,Да,5,1,2,3,0
foystfr01,1924,VIC,WCHL,С,4,1,0,1,0
stuarbi01,1921,TRS,NHL,Да,5,0,2,2,6
frasego01,1924,VIC,WCHL,Да,4,2,1,3,6
camerha01,1913,TBS,NHA,Да,2,1,0,1,4
griffsi01,1917,VML,PCHA,Да,5,1,0,1,9
mackeja01,1920,OTS,NHL,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",4,0,0,0,0
siebeba01,1925,MTM,NHL,Лазурный,4,1,2,3,4
mummeha01,1917,TOA,NHL,Да,5,0,6,6,0
darraja01,1920,OTS,NHL,/r/l,5,5,0,5,12
nighbfr01,1914,VML,PCHA,С,3,4,6,10,6
rossar01,1914,OT1,NHA,Да,3,0,0,0,12
oliveha01,1923,CAT,WCHL,r,2,0,0,0,0
dennecy01,1920,OTS,NHL,Лазурный,5,2,2,4,10
denneco01,1921,TRS,NHL,Л/Ц,5,3,2,5,2
joliaau01,1924,MTL,NHL,Лазурный,4,2,0,2,16
moranpa01,1912,QU1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",3,0,0,0,0
arbouam01,1915,MOC,NHA,Лазурный,4,3,0,3,8
stewane01,1925,MTM,NHL,С,4,6,1,7,14
