year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1972,NHL,MNS,26,8,5.0,,11,22,6.0,,,,,,4,5,1,,9,2,2,,6,7,1,,3.0,5.0,4.0,,7.0,7.0,0.0,,8,4,3,,,,,
1988,NHL,NJD,17,18,5.0,,10,23,7.0,,,,,,4,6,1,,4,6,3,,5,7,3,,5.0,6.0,2.0,,3.0,6.0,3.0,,5,9,0,,1,1,0,
1974,WHA,QUN,27,12,0.0,,19,20,0.0,,,,,,4,1,0,,8,6,0,,7,8,0,,11.0,2.0,0.0,,9.0,4.0,0.0,,4,10,0,,3,1,0,
1921,NHL,MTL,8,3,1.0,,4,8,0.0,,,,,,,,,,,,,,2,3,0,,3.0,5.0,0.0,,4.0,3.0,1.0,,3,0,0,,,,,
1988,NHL,LAK,25,12,3.0,,17,19,4.0,,,,,,6,5,0,,10,4,0,,8,5,1,,3.0,7.0,3.0,,5.0,5.0,2.0,,8,5,1,,2,0,0,
1956,NHL,DET,23,7,5.0,,15,13,7.0,,,,,,5,0,2,,7,3,2,,7,5,3,,8.0,4.0,1.0,,5.0,4.0,3.0,,6,4,1,,,,,
1998,NHL,WAS,16,23,2.0,,15,22,4.0,,,,,,3,3,3,,4,8,0,,4,8,0,,5.0,7.0,1.0,,9.0,4.0,1.0,,4,8,1,,2,7,0,
1984,NHL,CAL,23,11,6.0,,18,16,6.0,,,,,,7,4,0,,7,4,1,,5,7,2,,7.0,4.0,4.0,,5.0,6.0,0.0,,9,2,3,,1,0,2,
1976,WHA,CAC,26,12,2.0,,5,31,5.0,,,,,,3,6,1,,6,5,1,,5,6,0,,5.0,7.0,2.0,,5.0,7.0,1.0,,6,10,0,,1,2,2,
1943,NHL,BOS,15,8,2.0,,4,18,3.0,,,,,,0,0,1,,5,6,1,,5,2,2,,3.0,8.0,0.0,,3.0,6.0,0.0,,3,4,1,,,,,
1973,NHL,NYR,26,7,6.0,,14,17,8.0,,,,,,3,4,2,,7,3,4,,7,4,3,,7.0,4.0,1.0,,8.0,1.0,2.0,,6,7,2,,2,1,0,
1983,NHL,MNS,22,14,4.0,,17,17,6.0,,,,,,3,7,1,,9,2,2,,6,6,1,,9.0,5.0,0.0,,4.0,9.0,2.0,,8,2,4,,,,,
1971,NHL,NYR,26,6,7.0,,22,11,6.0,,,,,,6,1,4,,9,2,0,,10,2,2,,6.0,4.0,2.0,,10.0,2.0,2.0,,7,4,3,,0,2,0,
1978,NHL,BUF,19,13,8.0,,17,15,8.0,,,,,,2,4,2,,6,4,4,,7,5,3,,4.0,6.0,2.0,,6.0,4.0,0.0,,10,3,4,,1,2,1,
1920,NHL,OTS,8,4,0.0,,6,6,0.0,,,,,,,,,,,,,,3,0,0,,6.0,3.0,0.0,,3.0,6.0,0.0,,2,1,0,,,,,
1923,NHL,HAM,7,5,0.0,,2,10,0.0,,,,,,,,,,,,,,1,4,0,,4.0,5.0,0.0,,3.0,5.0,0.0,,1,1,0,,,,,
1995,NHL,SJS,12,26,3.0,,8,29,4.0,,,,,,0,7,3,,3,10,1,,5,8,0,,3.0,10.0,0.0,,3.0,7.0,2.0,,4,9,1,,2,4,0,
1992,NHL,BUF,25,15,2.0,,13,21,8.0,,,,,,6,3,2,,4,8,2,,6,4,2,,10.0,5.0,0.0,,5.0,4.0,1.0,,7,5,3,,0,7,0,
1979,NHL,STL,20,13,7.0,,14,21,5.0,,,,,,3,4,3,,5,9,1,,5,5,2,,8.0,3.0,3.0,,6.0,4.0,1.0,,4,9,2,,3,0,0,
1976,NHL,MTL,33,1,6.0,,27,7,6.0,,,,,,9,3,1,,10,1,2,,8,1,3,,10.0,2.0,2.0,,10.0,0.0,2.0,,11,1,2,,2,0,0,
1975,WHA,CLC,23,15,2.0,,12,25,3.0,,,,,,3,3,0,,6,6,2,,3,11,0,,7.0,5.0,2.0,,7.0,6.0,1.0,,7,7,0,,2,2,0,
1992,NHL,TBL,12,27,3.0,,11,27,4.0,,,,,,4,7,1,,6,8,1,,4,8,0,,3.0,10.0,1.0,,2.0,7.0,2.0,,3,9,0,,1,5,2,
1982,NHL,PIT,14,22,4.0,,4,31,5.0,,,,,,3,9,1,,5,3,3,,3,9,2,,1.0,12.0,1.0,,3.0,11.0,0.0,,3,7,2,,0,2,0,
2009,NHL,LAK,22,13,,6,24,14,,3,,,,,8,4,,2,7,6,,0,8,5,,1,10.0,4.0,,0,4.0,1.0,,1,6,7,,2,3,0,,3
2011,NHL,TBL,25,14,,2,13,22,,6,,,,,5,4,,2,6,7,,0,6,6,,1,5.0,6.0,,1,7.0,5.0,,2,7,7,,1,2,1,,1
2009,NHL,WAS,30,5,,6,24,10,,7,,,,,8,2,,3,8,3,,3,8,5,,0,13.0,2.0,,0,4.0,1.0,,2,8,2,,4,5,0,,1
1969,NHL,LAK,12,22,4.0,,2,30,6.0,,,,,,2,5,0,,1,10,1,,3,5,4,,3.0,13.0,0.0,,0.0,9.0,3.0,,4,9,2,,1,1,0,
1911,PCHA,NWR,4,3,0.0,,5,3,0.0,,,,,,,,,,,,,,,,,,4.0,2.0,0.0,,2.0,3.0,0.0,,3,1,0,,,,,
1998,NHL,NAS,15,22,4.0,,13,25,3.0,,,,,,3,5,1,,6,7,0,,4,6,2,,5.0,9.0,1.0,,3.0,6.0,2.0,,5,8,1,,2,6,0,
1932,NHL,NYR,12,7,5.0,,11,10,3.0,,,,,,,,,,3,1,1,,7,3,2,,6.0,5.0,1.0,,4.0,4.0,3.0,,3,4,1,,,,,
1953,NHL,BOS,22,8,5.0,,10,20,5.0,,,,,,5,3,0,,5,4,4,,5,7,1,,6.0,8.0,1.0,,5.0,5.0,1.0,,6,1,3,,,,,
1975,NHL,WAS,6,26,8.0,,5,33,2.0,,,,,,2,9,1,,1,9,1,,0,11,3,,2.0,13.0,0.0,,3.0,6.0,4.0,,2,9,1,,1,2,0,
1928,NHL,NYR,12,6,4.0,,9,7,6.0,,,,,,,,,,4,1,1,,5,3,2,,7.0,3.0,3.0,,3.0,4.0,3.0,,2,2,1,,,,,
1985,NHL,HAR,21,17,2.0,,19,19,2.0,,,,,,6,4,0,,5,7,0,,8,5,1,,7.0,6.0,0.0,,2.0,10.0,1.0,,9,3,2,,3,1,0,
2009,NHL,DET,25,10,,6,19,14,,8,,,,,5,4,,3,8,5,,1,7,5,,2,6.0,5.0,,4,2.0,2.0,,2,12,2,,1,4,1,,1
1976,WHA,PHR,20,18,2.0,,8,30,2.0,,,,,,5,5,0,,7,5,2,,2,10,0,,6.0,7.0,0.0,,4.0,9.0,1.0,,3,11,1,,1,1,0,
1975,NHL,BOS,27,5,8.0,,21,10,9.0,,,,,,4,3,2,,8,3,4,,8,3,2,,10.0,1.0,1.0,,10.0,1.0,2.0,,7,3,5,,1,1,1,
2002,NHL,COL,21,9,8.0,3,21,10,5.0,5,,,,,4,1,3,2,4,5,5,1,6,3,1,2,6.0,5.0,2.0,0,10.0,1.0,0.0,2,10,3,2,1,2,1,0,0
1919,NHL,QUB,4,8,0.0,,0,12,0.0,,,,,,,,,,,,,,0,2,0,,2.0,8.0,0.0,,1.0,7.0,0.0,,1,3,0,,,,,
1971,NHL,MNS,22,11,6.0,,15,18,6.0,,,,,,7,2,2,,9,2,1,,4,7,2,,7.0,4.0,3.0,,5.0,6.0,1.0,,5,7,3,,0,1,0,
1977,NHL,TOR,21,13,6.0,,20,16,4.0,,,,,,4,1,2,,8,4,1,,9,5,1,,5.0,5.0,3.0,,7.0,2.0,3.0,,7,8,0,,1,4,0,
1979,NHL,LAK,18,13,9.0,,12,23,5.0,,,,,,5,3,2,,5,5,3,,7,4,1,,4.0,8.0,3.0,,4.0,10.0,0.0,,4,4,5,,1,2,0,
1914,NHA,MOC,4,5,0.0,,2,9,0.0,,,,,,,,,,,,,,0,2,0,,2.0,7.0,0.0,,4.0,4.0,0.0,,0,1,0,,,,,
1980,NHL,CAL,25,5,10.0,,14,22,4.0,,,,,,5,4,2,,5,5,3,,6,3,3,,6.0,7.0,3.0,,9.0,2.0,1.0,,6,6,2,,2,0,0,
1973,NHL,BUF,23,10,6.0,,9,24,6.0,,,,,,7,3,0,,3,7,1,,7,5,3,,5.0,7.0,1.0,,4.0,4.0,3.0,,5,6,4,,1,2,0,
1923,WCHL,CAT,13,2,0.0,,5,9,1.0,,,,,,,,,,,,,,6,1,0,,7.0,5.0,0.0,,5.0,5.0,0.0,,0,0,1,,,,,
2001,NHL,NYI,21,13,5.0,2,21,15,3.0,2,,,,,9,0,1,1,6,5,3,0,4,6,1,1,7.0,7.0,0.0,1,3.0,1.0,2.0,0,7,8,0,1,6,1,1,0
2001,NHL,NYR,19,19,2.0,1,17,19,2.0,3,,,,,6,6,1,0,9,3,1,1,7,6,1,1,3.0,8.0,1.0,1,2.0,4.0,0.0,0,5,9,0,1,4,2,0,0
1924,NHL,BOS,3,12,0.0,,3,12,0.0,,,,,,,,,,,,,,1,8,0,,1.0,9.0,0.0,,2.0,6.0,0.0,,2,1,0,,,,,
1995,NHL,ANA,22,15,4.0,,13,24,4.0,,,,,,3,8,0,,8,5,1,,3,9,3,,4.0,5.0,1.0,,5.0,8.0,0.0,,7,3,2,,5,1,1,
2001,NHL,WAS,21,12,6.0,2,15,21,5.0,0,,,,,5,6,1,0,5,7,2,0,5,4,4,0,5.0,9.0,1.0,1,4.0,1.0,1.0,0,9,5,1,0,3,1,1,1
1934,NHL,BOS,17,7,0.0,,9,9,6.0,,,,,,,,,,4,3,0,,5,5,1,,7.0,3.0,2.0,,5.0,3.0,2.0,,5,2,1,,,,,
2010,NHL,CAL,23,13,,5,18,16,,7,,,,,6,5,,0,4,7,,2,7,6,,1,7.0,3.0,,3,8.0,2.0,,3,6,6,,2,3,0,,1
1996,NHL,HAR,23,15,3.0,,9,24,8.0,,,,,,5,2,2,,6,5,3,,6,6,1,,3.0,10.0,1.0,,4.0,6.0,2.0,,5,7,1,,3,3,1,
2000,NHL,OTT,26,7,5.0,3,22,14,4.0,1,,,,,7,1,3,0,6,6,1,0,6,5,2,0,10.0,2.0,1.0,1,7.0,3.0,1.0,1,10,3,1,1,2,1,0,1
1980,NHL,NYR,17,13,10.0,,13,23,4.0,,,,,,3,7,1,,3,7,3,,7,6,1,,6.0,4.0,3.0,,5.0,7.0,1.0,,4,4,5,,2,1,0,
1916,PCHA,VML,12,1,0.0,,2,8,0.0,,,,,,,,,,,,,,4,4,0,,4.0,3.0,0.0,,5.0,2.0,0.0,,1,0,0,,,,,
1994,NHL,MTL,15,5,4.0,,3,18,3.0,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,5.0,6.0,3.0,,4,7,1,,7,6,2,
1990,NHL,NYR,22,11,7.0,,14,20,6.0,,,,,,11,3,0,,5,5,5,,5,5,2,,6.0,5.0,2.0,,5.0,4.0,3.0,,4,9,1,,,,,
1994,NHL,BUF,15,8,1.0,,7,11,6.0,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,4.0,5.0,2.0,,7,5,2,,6,7,2,
1996,NHL,BUF,24,11,6.0,,16,19,6.0,,,,,,5,6,0,,8,5,1,,7,4,2,,7.0,4.0,2.0,,5.0,1.0,5.0,,6,6,1,,2,4,1,
1920,NHL,TRS,9,3,0.0,,6,6,0.0,,,,,,,,,,,,,,1,2,0,,5.0,4.0,0.0,,6.0,3.0,0.0,,3,0,0,,,,,
1988,NHL,WIN,17,18,5.0,,9,24,7.0,,,,,,3,4,2,,6,4,2,,5,6,3,,4.0,8.0,2.0,,3.0,9.0,1.0,,4,11,2,,1,0,0,
1913,NHA,OT1,7,3,0.0,,4,6,0.0,,,,,,,,,,,,,,0,2,0,,8.0,1.0,0.0,,3.0,5.0,0.0,,0,1,0,,,,,
1972,NHL,CHI,26,9,4.0,,16,18,5.0,,,,,,6,4,1,,7,4,1,,9,5,0,,6.0,4.0,3.0,,8.0,4.0,2.0,,6,6,1,,0,0,1,
1975,NHL,NYI,24,8,8.0,,18,13,9.0,,,,,,5,1,4,,6,7,1,,9,2,1,,7.0,2.0,3.0,,6.0,5.0,4.0,,8,3,3,,1,1,1,
1940,NHL,BOS,15,4,5.0,,12,4,8.0,,,,,,,,,,2,3,3,,6,4,2,,6.0,0.0,4.0,,7.0,1.0,2.0,,6,0,2,,,,,
1991,NHL,CHI,23,9,8.0,,13,20,7.0,,,,,,6,5,3,,4,6,2,,5,5,4,,9.0,3.0,1.0,,3.0,5.0,3.0,,9,3,2,,0,2,0,
1930,NHL,NYR,10,9,3.0,,9,7,6.0,,,,,,,,,,3,3,2,,5,3,2,,2.0,6.0,3.0,,6.0,2.0,1.0,,3,2,1,,,,,
1918,PCHA,VML,6,4,0.0,,6,4,0.0,,,,,,,,,,,,,,,,,,4.0,5.0,0.0,,6.0,2.0,0.0,,2,1,0,,,,,
1986,NHL,NYR,18,18,4.0,,16,20,4.0,,,,,,2,4,4,,5,7,2,,8,6,0,,5.0,6.0,2.0,,7.0,5.0,0.0,,7,7,0,,0,3,0,
1971,NHL,STL,17,17,5.0,,11,22,6.0,,,,,,3,6,1,,4,6,3,,3,9,2,,7.0,5.0,1.0,,5.0,7.0,2.0,,6,4,2,,0,2,0,
1987,NHL,NYR,22,13,5.0,,14,21,5.0,,,,,,4,5,3,,4,8,0,,6,6,2,,6.0,6.0,1.0,,7.0,4.0,2.0,,8,5,1,,1,0,1,
1982,NHL,EDM,25,9,6.0,,22,12,6.0,,,,,,4,6,3,,7,3,3,,8,3,2,,10.0,3.0,2.0,,6.0,4.0,1.0,,11,2,0,,1,0,1,
2001,NHL,ATL,11,21,9.0,0,8,26,2.0,5,,,,,3,4,1,2,2,11,1,0,3,8,3,1,5.0,8.0,1.0,1,2.0,3.0,1.0,0,4,10,1,0,0,3,3,1
1933,NHL,BOS,11,11,2.0,,7,14,3.0,,,,,,,,,,4,5,0,,5,3,2,,2.0,9.0,1.0,,2.0,7.0,2.0,,5,1,0,,,,,
2000,NHL,MIN,14,13,10.0,4,11,26,3.0,1,,,,,2,7,3,0,5,7,1,1,5,3,3,1,6.0,5.0,1.0,1,4.0,7.0,0.0,0,2,8,4,2,1,2,1,0
1986,NHL,STL,21,12,7.0,,11,21,8.0,,,,,,3,3,2,,6,6,2,,5,7,2,,5.0,6.0,3.0,,4.0,6.0,2.0,,6,5,4,,3,0,0,
1924,WCHL,CAT,9,5,0.0,,8,6,0.0,,,,,,,,,,,,,,5,3,0,,6.0,5.0,0.0,,5.0,3.0,0.0,,1,0,0,,,,,
1993,NHL,CHI,21,16,5.0,,18,20,4.0,,,,,,4,7,2,,8,2,0,,6,5,2,,5.0,6.0,2.0,,6.0,7.0,1.0,,6,7,2,,4,2,0,
1945,NHL,NYR,8,12,5.0,,5,16,4.0,,,,,,0,1,0,,3,8,1,,2,6,2,,3.0,6.0,1.0,,2.0,4.0,5.0,,3,3,0,,,,,
1979,NHL,HAR,22,12,6.0,,5,22,13.0,,,,,,2,4,4,,6,4,2,,1,8,3,,6.0,6.0,1.0,,7.0,5.0,2.0,,3,5,7,,2,2,0,
1914,NHA,OT1,9,1,0.0,,5,5,0.0,,,,,,,,,,,,,,2,0,0,,6.0,3.0,0.0,,5.0,3.0,0.0,,1,0,0,,,,,
1976,NHL,NYR,17,18,5.0,,12,19,9.0,,,,,,5,7,1,,5,4,3,,5,4,6,,3.0,6.0,3.0,,5.0,7.0,0.0,,6,7,1,,0,2,0,
1974,WHA,MFS,26,13,0.0,,16,20,3.0,,,,,,2,4,0,,4,7,0,,10,5,0,,9.0,4.0,0.0,,6.0,7.0,2.0,,9,3,1,,2,3,0,
1960,NHL,MTL,24,6,5.0,,17,13,5.0,,,,,,6,5,2,,6,2,2,,11,2,1,,4.0,4.0,3.0,,7.0,4.0,2.0,,7,2,0,,,,,
1980,NHL,DET,16,15,9.0,,3,28,9.0,,,,,,2,7,1,,1,8,3,,7,4,3,,3.0,7.0,4.0,,5.0,6.0,1.0,,1,9,5,,0,2,1,
1997,NHL,PIT,21,10,10.0,,19,14,8.0,,,,,,7,5,2,,7,4,3,,7,3,3,,8.0,3.0,2.0,,1.0,2.0,3.0,,6,3,4,,4,4,1,
1977,WHA,WIJ,28,11,2.0,,22,17,0.0,,,,,,7,2,0,,5,6,1,,9,4,0,,7.0,6.0,1.0,,13.0,0.0,0.0,,8,6,0,,1,4,0,
1976,WHA,IND,24,13,3.0,,12,24,5.0,,,,,,3,5,1,,9,5,1,,6,4,0,,5.0,7.0,2.0,,4.0,8.0,3.0,,8,6,1,,1,2,0,
1980,NHL,LAK,22,11,7.0,,21,13,6.0,,,,,,7,1,1,,9,5,0,,8,4,3,,7.0,5.0,3.0,,3.0,6.0,2.0,,9,2,3,,0,1,1,
2000,NHL,VAN,21,12,5.0,3,15,16,6.0,4,,,,,6,2,2,1,7,6,1,1,6,3,1,2,8.0,7.0,0.0,0,6.0,3.0,1.0,1,2,4,6,2,1,3,0,0
1999,NHL,MTL,18,17,5.0,1,17,17,4.0,3,,,,,3,8,1,0,6,5,0,1,3,7,3,0,5.0,3.0,3.0,1,8.0,4.0,0.0,1,8,5,2,0,2,2,0,1
2002,NHL,PHO,17,16,6.0,2,14,19,5.0,3,,,,,4,7,0,1,4,5,4,0,5,4,2,2,6.0,5.0,1.0,1,6.0,5.0,1.0,0,5,9,1,1,1,0,2,0
1950,NHL,TOR,22,8,5.0,,19,8,8.0,,,,,,5,1,2,,9,3,2,,6,5,3,,5.0,2.0,3.0,,7.0,1.0,3.0,,9,4,0,,,,,
2005,NHL,BUF,27,11,,3,25,13,,3,,,,,7,4,,0,8,5,,1,11,2,,1,6.0,4.0,,1,4.0,0.0,,2,9,7,,1,7,2,,0
1974,WHA,TOT,24,15,0.0,,19,18,2.0,,,,,,6,1,0,,8,7,1,,6,5,0,,7.0,6.0,1.0,,6.0,7.0,0.0,,8,6,0,,2,1,0,
1977,WHA,NEW,26,14,1.0,,18,17,4.0,,,,,,6,1,1,,9,3,2,,8,4,0,,6.0,8.0,1.0,,5.0,6.0,0.0,,7,8,0,,3,1,1,
1999,NHL,FLO,26,9,4.0,2,17,18,2.0,4,,,,,6,3,1,2,7,3,1,0,7,4,1,1,9.0,4.0,1.0,0,5.0,6.0,0.0,2,7,6,1,0,2,1,1,1
1912,PCHA,VML,5,3,0.0,,2,4,0.0,,,,,,,,,,,,,,2,1,0,,2.0,2.0,0.0,,2.0,4.0,0.0,,1,0,0,,,,,
1946,NHL,TOR,20,8,2.0,,11,11,8.0,,,,,,3,0,2,,6,4,1,,9,2,1,,6.0,5.0,2.0,,2.0,5.0,3.0,,5,3,1,,,,,
1971,NHL,CHI,28,3,8.0,,18,14,7.0,,,,,,9,3,0,,7,3,2,,9,2,1,,9.0,2.0,2.0,,5.0,6.0,3.0,,5,1,7,,2,0,0,
2011,NHL,CHI,27,8,,6,18,18,,5,,,,,7,2,,2,7,6,,1,10,2,,1,5.0,5.0,,3,5.0,9.0,,0,10,2,,2,1,0,,2
1972,WHA,OTN,21,15,3.0,,14,24,1.0,,,,,,5,4,0,,5,6,1,,6,8,2,,3.0,11.0,0.0,,6.0,7.0,1.0,,10,2,0,,0,1,0,
1921,WCHL,EDE,8,4,1.0,,7,5,0.0,,,,,,,,,,,,,,2,2,1,,3.0,5.0,0.0,,9.0,2.0,0.0,,1,0,0,,,,,
1994,NHL,WIN,10,10,4.0,,6,15,3.0,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,5.0,6.0,2.0,,3,8,2,,7,5,2,
2007,NHL,NJD,25,14,,2,21,15,,5,,,,,4,6,,1,9,4,,1,8,4,,1,7.0,5.0,,0,9.0,3.0,,3,6,6,,1,3,1,,0
2000,NHL,ATL,10,23,6.0,2,13,22,6.0,0,,,,,1,3,5,0,4,7,1,1,10,5,0,0,1.0,10.0,3.0,1,2.0,8.0,1.0,0,4,9,2,0,1,3,0,0
1926,NHL,NYA,10,10,2.0,,7,15,0.0,,,,,,,,,,2,4,0,,5,3,1,,5.0,6.0,0.0,,4.0,5.0,1.0,,1,7,0,,,,,
1979,NHL,MNS,25,8,7.0,,11,20,9.0,,,,,,6,2,1,,4,4,5,,8,3,1,,4.0,7.0,3.0,,7.0,4.0,2.0,,7,6,2,,0,2,2,
1998,NHL,TBL,12,25,4.0,,7,29,5.0,,,,,,4,6,1,,2,8,1,,3,10,1,,2.0,9.0,1.0,,2.0,8.0,1.0,,4,9,1,,2,4,3,
2001,NHL,PIT,16,20,4.0,1,12,21,4.0,4,,,,,4,6,1,1,6,4,2,1,4,7,2,0,8.0,6.0,0.0,1,1.0,4.0,1.0,1,5,7,1,1,0,7,1,0
1996,NHL,PHI,23,12,6.0,,22,12,7.0,,,,,,6,7,0,,7,5,1,,11,0,2,,5.0,2.0,4.0,,7.0,3.0,2.0,,7,5,2,,2,2,2,
1937,NHL,BOS,18,3,3.0,,12,8,4.0,,,,,,,,,,6,0,2,,6,5,0,,6.0,3.0,2.0,,8.0,1.0,1.0,,4,2,2,,,,,
1984,NHL,WAS,27,11,2.0,,19,14,7.0,,,,,,4,3,2,,5,5,3,,12,2,2,,10.0,3.0,0.0,,7.0,3.0,2.0,,6,8,0,,2,1,0,
1996,NHL,CAL,21,18,2.0,,11,23,7.0,,,,,,7,5,1,,3,9,1,,3,7,3,,5.0,5.0,1.0,,8.0,5.0,1.0,,6,5,1,,0,5,1,
1991,NHL,TOR,21,16,3.0,,9,27,4.0,,,,,,3,8,1,,4,8,3,,3,9,1,,5.0,5.0,0.0,,7.0,6.0,1.0,,7,5,1,,1,2,0,
1940,NHL,MTL,11,9,4.0,,5,17,2.0,,,,,,,,,,2,6,2,,5,4,0,,3.0,6.0,2.0,,3.0,7.0,2.0,,3,3,0,,,,,
2008,NHL,EDM,18,17,,6,20,18,,3,,,,,4,4,,1,6,7,,1,7,5,,1,8.0,4.0,,0,6.0,6.0,,2,5,6,,4,2,3,,0
2008,NHL,TOR,16,16,,9,18,19,,4,,,,,4,3,,3,4,6,,3,7,7,,0,4.0,7.0,,2,6.0,3.0,,4,6,6,,1,3,3,,0
1993,NHL,FLO,15,18,9.0,,18,16,8.0,,,,,,4,5,3,,4,8,0,,7,2,3,,6.0,2.0,4.0,,5.0,9.0,0.0,,6,6,3,,1,2,4,
1978,NHL,DET,15,17,8.0,,8,24,8.0,,,,,,4,2,3,,2,8,3,,2,10,5,,2.0,7.0,3.0,,4.0,6.0,0.0,,7,6,2,,2,2,0,
1913,NHA,QU1,8,2,0.0,,4,6,0.0,,,,,,,,,,,,,,1,1,0,,4.0,5.0,0.0,,6.0,2.0,0.0,,1,0,0,,,,,
2001,NHL,PHO,27,8,3.0,3,13,19,6.0,3,,,,,5,3,2,1,5,6,1,2,7,5,3,0,6.0,5.0,1.0,1,3.0,3.0,1.0,1,10,2,1,1,4,3,0,0
1941,NHL,DET,14,7,3.0,,5,18,1.0,,,,,,,,,,3,7,1,,3,4,1,,5.0,8.0,0.0,,4.0,5.0,1.0,,4,1,1,,,,,
1980,NHL,MTL,31,7,2.0,,14,15,11.0,,,,,,3,6,1,,9,4,1,,8,3,2,,7.0,5.0,2.0,,9.0,0.0,3.0,,7,4,4,,2,0,0,
1979,NHL,DET,14,21,5.0,,12,22,6.0,,,,,,2,5,2,,4,5,2,,5,7,3,,8.0,6.0,0.0,,3.0,7.0,2.0,,4,10,2,,0,3,0,
2008,NHL,ATL,18,21,,2,17,20,,4,,,,,2,6,,2,6,6,,1,4,9,,2,5.0,8.0,,0,6.0,5.0,,1,9,4,,0,3,3,,0
2010,NHL,COL,16,21,,4,14,23,,4,,,,,6,4,,1,7,5,,1,7,4,,3,5.0,6.0,,1,1.0,11.0,,1,2,10,,1,2,4,,0
1950,NHL,BOS,13,12,10.0,,9,18,8.0,,,,,,0,4,3,,4,7,2,,6,6,3,,6.0,3.0,3.0,,3.0,4.0,5.0,,3,6,2,,,,,
1971,NHL,VAN,14,20,5.0,,6,30,3.0,,,,,,4,7,2,,3,7,2,,2,8,0,,5.0,6.0,1.0,,2.0,12.0,1.0,,3,10,2,,1,0,0,
1974,WHA,NEW,28,8,3.0,,15,22,2.0,,,,,,5,1,0,,9,4,0,,5,8,1,,8.0,6.0,1.0,,6.0,4.0,1.0,,8,5,2,,2,2,0,
1976,WHA,EDO,24,15,1.0,,10,28,3.0,,,,,,4,5,0,,6,9,0,,6,6,1,,5.0,8.0,1.0,,4.0,7.0,0.0,,7,7,1,,2,1,1,
1915,PCHA,SEA,7,3,0.0,,2,6,0.0,,,,,,,,,,,,,,3,2,0,,1.0,5.0,0.0,,5.0,2.0,0.0,,,,,,,,,
2003,NHL,ANA,19,11,7.0,4,10,24,3.0,4,,,,,4,5,1,1,4,2,3,4,5,8,0,0,3.0,7.0,4.0,1,7.0,4.0,1.0,2,5,9,1,0,1,0,0,0
1990,NHL,BOS,26,9,5.0,,18,15,7.0,,,,,,6,4,2,,8,3,2,,6,5,4,,10.0,4.0,0.0,,7.0,4.0,0.0,,7,4,4,,,,,
1981,NHL,WIN,18,13,9.0,,15,20,5.0,,,,,,5,3,2,,5,6,2,,3,9,4,,6.0,4.0,3.0,,3.0,5.0,2.0,,11,4,1,,0,2,0,
1939,NHL,TOR,15,3,6.0,,10,14,0.0,,,,,,,,,,5,2,1,,8,4,2,,4.0,6.0,1.0,,5.0,3.0,1.0,,3,2,1,,,,,
2010,NHL,BUF,21,16,,4,22,13,,6,,,,,3,7,,2,6,6,,1,6,5,,1,8.0,3.0,,1,6.0,4.0,,2,10,4,,2,4,0,,1
2000,NHL,SJS,22,14,4.0,1,18,13,8.0,2,,,,,6,2,1,0,9,3,1,0,7,4,3,0,7.0,5.0,3.0,0,5.0,5.0,2.0,0,3,8,2,2,3,0,0,1
1932,NHL,TOR,16,4,4.0,,8,14,2.0,,,,,,,,,,4,2,1,,6,4,1,,6.0,4.0,2.0,,5.0,3.0,1.0,,3,5,1,,,,,
1970,NHL,CLF,17,21,1.0,,3,32,4.0,,,,,,1,7,2,,5,8,0,,5,7,0,,4.0,10.0,1.0,,2.0,11.0,0.0,,3,8,2,,0,2,0,
1961,NHL,TOR,25,5,5.0,,12,17,6.0,,,,,,4,2,1,,9,4,2,,6,4,2,,8.0,3.0,2.0,,5.0,6.0,1.0,,5,3,3,,,,,
2010,NHL,STL,23,13,,5,15,20,,6,,,,,6,1,,2,6,7,,1,8,4,,2,2.0,8.0,,2,6.0,5.0,,2,7,7,,1,3,1,,1
1937,NHL,NYA,10,9,5.0,,9,9,6.0,,,,,,,,,,4,3,1,,4,5,1,,2.0,4.0,4.0,,4.0,3.0,3.0,,5,3,2,,,,,
1995,NHL,NYI,14,21,6.0,,8,29,4.0,,,,,,2,6,2,,3,9,1,,4,7,3,,4.0,5.0,2.0,,5.0,8.0,0.0,,2,12,0,,2,3,2,
2005,NHL,TOR,26,12,,3,15,21,,5,,,,,6,4,,2,8,5,,1,8,5,,0,3.0,8.0,,2,2.0,4.0,,0,7,6,,1,7,1,,2
2006,NHL,FLO,23,12,,6,12,19,,10,,,,,5,7,,2,3,7,,3,7,5,,2,4.0,4.0,,3,6.0,3.0,,3,9,4,,1,1,1,,2
1941,NHL,BOS,17,4,3.0,,8,13,3.0,,,,,,,,,,8,2,0,,5,2,3,,6.0,4.0,2.0,,2.0,6.0,0.0,,4,3,1,,,,,
1972,WHA,MFS,24,14,1.0,,14,23,2.0,,,,,,2,5,1,,10,4,0,,8,7,1,,5.0,7.0,1.0,,6.0,6.0,0.0,,7,8,0,,,,,
