lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
1411,boyerke01,boyerke01m,boyerke01h,1931.0,5.0,20.0,USA,MO,Liberty,1982.0,9.0,7.0,USA,MO,St.Louis,Ken,Boyer,,Kenton Lloyd,,190.0,73.0,R,R,4/12/1955,8/9/1969,,boyerke01,boyerke01,boyek101,boyerke01,boyerke01
1442,bradlmi01,,,1978.0,4.0,15.0,USA,CA,Harbor City,,,,,,,Milton,Bradley,,,,215.0,72.0,B,R,7/19/2000,,,bradlmi01,bradlmi01,bradm001,bradlmi01,bradlmi01
1443,bradlph01,,,1959.0,3.0,11.0,USA,IN,Bloomington,,,,,,,Phil,Bradley,,Philip Poole,,185.0,72.0,R,R,9/2/1983,9/29/1990,Missouri,bradlph01,bradlph01,bradp001,bradlph01,bradlph01
1482,brandja01,,,1934.0,4.0,28.0,USA,NE,Omaha,,,,,,,Jackie,Brandt,,John George (Jr.),,165.0,71.0,R,R,4/21/1956,9/2/1967,,brandja01,brandja01,branj101,brandja01,brandja01
1592,brocklo01,,brocklo01h,1939.0,6.0,18.0,USA,AR,El Dorado,,,,,,,Lou,Brock,,Louis Clark,,170.0,71.0,L,L,9/10/1961,9/30/1979,,brocklo01,brocklo01,brocl102,brocklo01,brocklo01
1613,brosisc01,,brosisc01h,1966.0,8.0,15.0,USA,OR,Hillsboro,,,,,,,Scott,Brosius,,Scott David,,185.0,73.0,R,R,8/7/1991,10/6/2001,Linfield,brosisc01,brosisc01,bross001,brosisc01,brosisc01
2593,cobbty01,cobbty01m,cobbty01h,1886.0,12.0,18.0,USA,GA,Narrows,1961.0,7.0,17.0,USA,GA,Atlanta,Ty,Cobb,,Tyrus Raymond,The Georgia Peach,175.0,73.0,L,R,8/30/1905,9/11/1928,,cobbty01,cobbty01,cobbt101,cobbty01,cobbty01
3643,dobyla01,dobyla01m,dobyla01h,1923.0,12.0,13.0,USA,SC,Camden,2003.0,6.0,18.0,USA,NJ,Montclair,Larry,Doby,,Lawrence Eugene,,180.0,73.0,L,R,7/5/1947,7/26/1959,,dobyla01,dobyla01,dobyl101,dobyla01,dobyla01
3803,drewjd01,,,1975.0,11.0,20.0,USA,GA,Valdosta,,,,,,,J.D.,Drew,,David Jonathan,,200.0,73.0,L,R,9/8/1998,,,drewj01,drewj.01,drewj001,drewj01,drewj.01
3890,dunstsh01,,dunstsh01h,1963.0,3.0,21.0,USA,NY,Brooklyn,,,,,,,Shawon,Dunston,,Shawon Donnell,,175.0,73.0,R,R,4/9/1985,9/29/2002,,dunstsh01,dunstsh01,dunss001,dunstsh01,dunstsh01
3906,durhale01,,,1957.0,7.0,31.0,USA,OH,Cincinnati,,,,,,,Leon,Durham,,Leon,Bull,185.0,73.0,L,L,5/27/1980,9/17/1989,,durhale01,durhale01,durhl001,durhale01,durhale01
3907,durhara01,,,1971.0,11.0,30.0,USA,NC,Charlotte,,,,,,,Ray,Durham,,Ray,,170.0,68.0,B,R,4/26/1995,9/28/2008,,durhara01,durhara01,durhr001,durhara01,durhara01
3928,dyeje01,,,1974.0,1.0,28.0,USA,CA,Oakland,,,,,,,Jermaine,Dye,,Jermaine Terrell,,210.0,76.0,R,R,5/17/1996,,Consumnes River CC,dyeje01,dyeje01,dye-j001,dyeje01,dyeje01
3936,dykstle01,,dykstle01h,1963.0,2.0,10.0,USA,CA,Santa Ana,,,,,,,Lenny,Dykstra,,Leonard Kyle,"Nails,Dude",160.0,70.0,L,L,5/3/1985,5/18/1996,,dykstle01,dykstle01,dyksl001,dykstle01,dykstle01
3952,easleda01,,,1969.0,11.0,11.0,USA,NY,New York,,,,,,,Damion,Easley,,Jacinto Damion,,155.0,71.0,R,R,8/13/1992,9/28/2008,Long Beach City Coll.,easleda01,easleda01,easld001,easleda01,easleda01
3998,edmonji01,,,1970.0,6.0,27.0,USA,CA,Fullerton,,,,,,,Jim,Edmonds,,James Patrick,,210.0,73.0,L,L,9/9/1993,,,edmonji01,edmonji01,edmoj001,edmonji01,edmonji01
4149,erstada01,,,1974.0,6.0,4.0,USA,ND,Jamestown,,,,,,,Darin,Erstad,,Darin Charles,,195.0,74.0,L,L,6/14/1996,,Nebraska,erstada01,erstada01,erstd001,erstada01,erstada01
4206,evansdw01,,evansdw01h,1951.0,11.0,3.0,USA,CA,Santa Monica,,,,,,,Dwight,Evans,,Dwight Michael,Dewey,180.0,74.0,R,R,9/16/1972,10/6/1991,,evansdw01,evansdw01,evand002,evansdw01,evansdw01
4214,evereca01,,,1971.0,6.0,3.0,USA,FL,Tampa,,,,,,,Carl,Everett,,Carl Edward,"C-Rex,Jurassic Carl",181.0,72.0,B,R,7/1/1993,7/25/2006,,evereca01,evereca01,everc001,evereca01,evereca01
4217,eversho01,,,1921.0,2.0,8.0,USA,MO,St. Louis,1991.0,1.0,25.0,USA,TX,Houston,Hoot,Evers,,Walter Arthur,,180.0,74.0,R,R,9/16/1941,9/30/1956,,eversho01,eversho01,everh101,eversho01,eversho01
4252,fairlro01,,fairlro01h,1938.0,7.0,12.0,USA,GA,Macon,,,,,,,Ron,Fairly,,Ronald Ray,,175.0,70.0,L,L,9/9/1958,9/23/1978,,fairlro01,fairlro01,fairr101,fairlro01,fairlro01
4416,finlest01,,finlest01h,1965.0,3.0,12.0,USA,TN,Union City,,,,,,,Steve,Finley,,Steven Allen,,175.0,74.0,L,L,4/3/1989,6/3/2007,Southern Illinois,finlest01,finlest01,finls001,finlest01,finlest01
4529,floodcu01,,floodcu01h,1938.0,1.0,18.0,USA,TX,Houston,1997.0,1.0,20.0,USA,CA,Los Angeles,Curt,Flood,,Curtis Charles,,165.0,69.0,R,R,9/9/1956,4/25/1971,,floodcu01,floodcu01,flooc101,floodcu01,floodcu01
4543,floydcl01,,,1972.0,12.0,5.0,USA,IL,Chicago,,,,,,,Cliff,Floyd,,Cornelius Cliff,,220.0,77.0,L,R,9/18/1993,,,floydcl01,floydcl01,floyc001,floydcl01,floydcl01
4620,fostege01,,fostege01h,1948.0,12.0,1.0,USA,AL,Tuscaloosa,,,,,,,George,Foster,,George Arthur,,180.0,73.0,R,R,9/10/1969,9/6/1986,El Camino JC,fostege01,fostege01,fostg001,fostege01,fostege01
4658,foxxji01,,foxxji01h,1907.0,10.0,22.0,USA,MD,Sudlersville,1967.0,7.0,21.0,USA,FL,Miami,Jimmie,Foxx,,James Emory,"Beast,Double X",195.0,72.0,R,R,5/1/1925,9/23/1945,,foxxji01,foxxji01,foxxj101,foxxji01,foxxji01
4669,francti01,,,1933.0,11.0,4.0,USA,PA,Aliquippa,,,,,,,Tito,Francona,,John Patsy,,190.0,71.0,L,L,4/17/1956,9/29/1970,,francti01,francti01,frant101,francti01,francti01
4797,furilca01,,furilca01h,1922.0,3.0,8.0,USA,PA,Stony Creek Mills,1989.0,1.0,21.0,USA,PA,Stony Creek Mills,Carl,Furillo,,Carl Anthony,"Skoonj,The Reading Rifle",190.0,72.0,R,R,4/16/1946,5/7/1960,,furilca01,furilca01,furic101,furilca01,furilca01
4874,gantro01,,gantro01h,1965.0,3.0,2.0,USA,TX,Victoria,,,,,,,Ron,Gant,,Ronald Edwin,,172.0,72.0,R,R,9/6/1987,5/25/2003,,gantro01,gantro01,gantr001,gantro01,gantro01
4943,garrra01,,,1945.0,12.0,12.0,USA,LA,Monroe,,,,,,,Ralph,Garr,,Ralph Allen,"Road Runner,Gator",185.0,71.0,L,R,9/3/1968,6/4/1980,,garrra01,garrra01,garrr101,garrra01,garrra01
4966,gastoci01,gastoci01m,,1944.0,3.0,17.0,USA,TX,San Antonio,,,,,,,Cito,Gaston,,Clarence Edwin,,190.0,75.0,R,R,9/14/1967,10/1/1978,,gastoci01,gastoci01,gastc101,gastoci01,gastoci01
4996,gehrilo01,,gehrilo01h,1903.0,6.0,19.0,USA,NY,New York,1941.0,6.0,2.0,USA,NY,Riverdale,Lou,Gehrig,also known as Ludwig Heinrich Gehrig,Henry Louis,"The Iron Horse,Biscuit Pants",200.0,72.0,L,L,6/15/1923,4/30/1939,Columbia,gehrilo01,gehrilo01,gehrl101,gehrilo01,gehrilo01
5112,gilesbr02,,,1971.0,1.0,20.0,USA,CA,ElCajon,,,,,,,Brian,Giles,,Brian Stephen,,195.0,71.0,L,L,9/16/1995,,,gilesbr02,gilesbr02,gileb002,gilesbr02,gilesbr02
5135,gilliji01,,,1928.0,10.0,17.0,USA,TN,Nashville,1978.0,10.0,8.0,USA,CA,Inglewood,Jim,Gilliam,,James William,Junior,175.0,70.0,B,R,4/14/1953,9/30/1966,,gilliji01,gilliji01,gillj102,gilliji01,gilliji01
6552,hornsro01,hornsro01m,hornsro01h,1896.0,4.0,27.0,USA,TX,Winters,1963.0,1.0,5.0,USA,IL,Chicago,Rogers,Hornsby,,Rogers,Rajah,175.0,71.0,R,R,9/10/1915,7/20/1937,,hornsro01,hornsro01,hornr101,hornsro01,hornsro01
7589,kleinch01,,kleinch01h,1904.0,10.0,7.0,USA,IN,Indianapolis,1958.0,3.0,28.0,USA,IN,Indianapolis,Chuck,Klein,,Charles Herbert,,185.0,72.0,L,R,7/30/1928,6/11/1944,,kleinch01,kleinch01,kleic101,kleinch01,kleinch01
7874,lajoina01,lajoina01m,lajoina01h,1874.0,9.0,5.0,USA,RI,Woonsocket,1959.0,2.0,7.0,USA,FL,Daytona Beach,Nap,Lajoie,,Napoleon,"Larry,Poli",195.0,73.0,R,R,8/12/1896,8/26/1916,,lajoina01,lajoina01,lajon101,lajoina01,lajoina01
8785,mantlmi01,,mantlmi01h,1931.0,10.0,20.0,USA,OK,Spavinaw,1995.0,8.0,13.0,USA,TX,Dallas,Mickey,Mantle,,Mickey Charles,"The Mick,The Commerce Comet,Muscles",195.0,71.0,B,R,4/17/1951,9/28/1968,,mantlmi01,mantlmi01,mantm101,mantlmi01,mantlmi01
9468,medwijo01,,medwijo01h,1911.0,11.0,24.0,USA,NJ,Carteret,1975.0,3.0,21.0,USA,FL,St.Petersburg,Joe,Medwick,,Joseph Michael,"Ducky,Muscles",187.0,70.0,R,R,9/2/1932,7/25/1948,,medwijo01,medwijo01,medwj101,medwijo01,medwijo01
12068,robinfr02,robinfr02m,robinfr02h,1935.0,8.0,31.0,USA,TX,Beaumont,,,,,,,Frank,Robinson,,Frank,The Judge,183.0,73.0,R,R,4/17/1956,9/18/1976,,robinfr02,robinfr02,robif103,robinfr02,robinfr02
15275,willite01,willite01m,willite01h,1918.0,8.0,30.0,USA,CA,San Diego,2002.0,7.0,5.0,USA,FL,Inverness,Ted,Williams,birth certificate reads Teddy Samuel,Theodore Samuel,"The Kid,Teddy Ballgame,Splendid Splinter,Thumper",205.0,75.0,L,R,4/20/1939,9/28/1960,,willite01,willite01,willt103,willite01,willite01
15607,yastrca01,,yastrca01h,1939.0,8.0,22.0,USA,NY,Southampton,,,,,,,Carl,Yastrzemski,,Carl Michael,Yaz,175.0,71.0,L,R,4/11/1961,10/2/1983,,yastrca01,yastrca01,yastc101,yastrca01,yastrca01
