yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1958,ML1,NL,roachme01,44,,44,44,0,0,1,27,0,0,4,0,3,7,,
1928,CHA,AL,blackge02,30,,30,30,0,0,0,0,0,0,20,0,0,20,,
1939,WS1,AL,evansal01,7,,7,7,0,6,0,0,0,0,0,0,0,0,,
1980,SDN,NL,eicheju01,15,13.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1969,MIN,AL,grzenjo01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1978,MIN,AL,suttojo01,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,CHA,AL,osunaan01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1904,PHI,NL,marshdo01,8,,8,8,0,7,0,0,0,0,0,0,0,0,,
1989,BAL,AL,melvibo01,85,77.0,85,75,0,75,0,0,0,0,0,0,0,0,5.0,6.0
1901,CIN,NL,dobbsjo01,109,,109,109,0,0,0,0,8,0,0,100,0,100,,
1996,BAL,AL,corbiar01,18,0.0,0,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1885,DTN,NL,gastfed01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1981,SDN,NL,shower01,15,0.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,SLA,AL,bettela01,74,,74,74,0,0,0,0,0,0,2,0,56,58,,
1903,SLN,NL,miltola01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1986,CHA,AL,bostoda01,56,52.0,56,53,0,0,0,0,0,0,0,53,0,53,0.0,1.0
1939,CLE,AL,haleod01,108,,108,108,0,0,0,73,2,0,0,0,0,0,,
1896,PIT,NL,bierblo01,59,,59,59,0,0,0,59,0,0,0,0,0,0,,
1920,DET,AL,bushdo01,141,,141,141,0,0,0,0,0,140,0,0,0,0,,
1968,LAN,NL,boyerke01,83,,83,83,0,0,32,0,34,0,0,0,0,0,,
1884,CL5,AA,baueral01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1993,CIN,NL,brumfja01,103,64.0,103,98,0,0,0,4,0,0,24,68,5,96,0.0,7.0
1994,NYN,NL,brognri01,39,33.0,39,35,0,0,35,0,0,0,0,0,0,0,0.0,4.0
1931,BRO,NL,gilbewa01,145,,145,145,0,0,0,0,145,0,0,0,0,0,,
1961,MIN,AL,jacobja01,4,,4,4,0,0,0,0,0,0,0,3,0,3,,
1963,PIT,NL,skinnbo01,34,,34,34,0,0,0,0,0,0,32,0,0,32,,
1913,DET,AL,lorenle01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1952,CHN,NL,addisbo01,93,,93,93,0,0,0,0,0,0,3,42,37,79,,
1990,PHI,NL,jordari02,92,81.0,92,84,0,0,84,0,0,0,0,0,0,0,0.0,8.0
1974,MIN,AL,butlebi02,26,0.0,0,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,CHA,AL,whitejo02,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
2007,OAK,AL,harderi01,7,0.0,1,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1911,DET,AL,schmibo01,28,,28,28,0,9,0,0,0,0,0,0,1,1,,
1935,CIN,NL,sladego01,71,,71,71,0,0,0,19,7,30,8,0,0,8,,
2006,NYA,AL,willibe02,131,104.0,131,89,0,0,0,0,0,0,5,28,58,89,27.0,23.0
1968,CLE,AL,hargast01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1915,CLE,AL,goochle01,2,,2,2,0,0,0,0,0,0,0,0,0,0,,
1997,COL,NL,minchna01,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,BAL,AL,mottoch01,6,3.0,6,5,0,0,0,0,0,0,3,0,2,5,0.0,1.0
1991,TEX,AL,barfijo01,28,0.0,0,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,LAN,NL,perraro01,59,,59,59,59,0,0,0,0,0,0,0,0,0,,
1992,CHA,AL,drahmbr01,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1993,BAL,AL,baineha01,118,110.0,118,0,0,0,0,0,0,0,0,0,0,0,110.0,8.0
1943,CHN,NL,pafkoan01,13,,13,13,0,0,0,0,0,0,0,13,0,13,,
2001,ANA,AL,potelo01,44,0.0,5,44,44,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,TOR,AL,spraged02,22,10.0,22,20,0,15,4,0,1,0,0,0,0,0,1.0,3.0
1964,CHN,NL,bertedi01,112,,112,112,0,110,0,0,0,0,0,0,0,0,,
2001,DET,AL,palmede01,57,57.0,57,0,0,0,0,0,0,0,0,0,0,0,57.0,0.0
1962,PIT,NL,mazerbi01,159,,159,159,0,0,0,159,0,0,0,0,0,0,,
1945,SLA,AL,finnelo01,57,,57,57,0,0,22,0,1,0,24,0,13,36,,
1929,BRO,NL,mossra01,42,,42,42,39,0,0,0,0,0,0,0,0,0,,
1924,NY1,NL,grohhe01,145,,145,145,0,0,0,0,145,0,0,0,0,0,,
1994,TEX,AL,bohanbr01,11,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1968,BOS,AL,olivege01,16,,16,16,0,10,0,0,0,0,0,0,1,1,,
1999,PHI,NL,bennejo02,5,3.0,4,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1902,NY1,NL,walljo01,6,,6,6,0,0,0,0,0,0,0,0,3,3,,
1978,CAL,AL,frostda01,11,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1928,BSN,NL,sislege01,118,,118,118,1,0,118,0,0,0,0,0,0,0,,
1932,WS1,AL,cronijo01,143,,143,143,0,0,0,0,0,141,0,0,0,0,,
1985,BAL,AL,rayfofl01,105,88.0,105,103,0,29,0,0,78,0,0,0,0,0,0.0,10.0
1908,PHA,AL,shaugsh01,8,,8,8,0,0,0,0,0,0,0,8,0,8,,
1896,CIN,NL,milledu01,125,,125,125,0,0,0,0,0,0,1,0,124,125,,
1942,CHA,AL,grantji02,12,,12,12,0,0,0,0,10,0,0,0,0,0,,
2009,CHA,AL,podsesc01,132,128.0,132,116,0,0,0,0,0,0,78,50,3,116,12.0,2.0
1902,CIN,NL,seymocy01,62,,62,62,1,0,0,0,1,0,0,61,0,61,,
2005,BAL,AL,chenbr01,34,2.0,2,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,PIT,NL,weaveji01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1912,BRO,NL,cutshge01,102,,102,102,0,0,0,91,5,1,0,0,0,0,,
1916,CIN,NL,rodgebi01,3,,3,3,0,0,0,0,0,1,0,0,0,0,,
1935,PHA,AL,newsosk01,59,,59,59,0,0,0,13,4,24,0,0,1,1,,
1907,BOS,AL,whitege01,4,,4,4,0,0,0,0,0,0,2,0,0,2,,
1967,PHI,NL,loughla01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
2008,DET,AL,fossuca01,31,0.0,2,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,BOS,AL,evansdw01,159,159.0,159,152,0,0,0,0,0,0,0,0,152,152,7.0,0.0
1939,WS1,AL,myerbu01,83,,83,83,0,0,0,65,0,0,0,0,0,0,,
1969,OAK,AL,pizarju01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1950,DET,AL,grothjo01,157,,157,157,0,0,0,0,0,0,0,157,0,157,,
1889,WS8,NL,donneji01,4,,4,4,0,0,0,0,4,0,0,0,0,0,,
1939,SLA,AL,kressre01,13,,13,13,0,0,0,0,0,13,0,0,0,0,,
1947,CHA,AL,yorkru01,102,,102,102,0,0,102,0,0,0,0,0,0,0,,
1940,SLA,AL,kenneve01,35,,35,35,34,0,0,0,0,0,0,0,0,0,,
1960,LAN,NL,sherrla01,57,,57,57,57,0,0,0,0,0,0,0,0,0,,
1988,TEX,AL,vandeed01,26,0.0,0,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,CHA,AL,andujlu01,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,TOR,AL,bailobo01,130,107.0,130,124,0,0,0,0,10,0,4,5,113,118,0.0,5.0
1984,SFN,NL,deerro01,13,8.0,13,9,0,0,0,0,0,0,9,0,0,9,0.0,3.0
1981,TEX,AL,jenkife01,19,0.0,0,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0
1927,BSN,NL,richbla01,115,,115,115,0,0,0,0,0,0,0,3,107,110,,
1933,SLN,NL,allenet01,91,,91,91,0,0,0,0,0,0,0,46,21,67,,
1996,PIT,NL,hopejo01,5,4.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1919,WS1,AL,janvrha01,61,,61,61,0,0,0,56,0,2,0,0,0,0,,
1967,HOU,NL,owensji01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1982,SFN,NL,mcgafan01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1921,CHN,NL,twombba01,87,,87,87,0,0,0,0,0,0,10,29,6,45,,
1946,SLA,AL,johnsch03,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1969,SFN,NL,wagnele01,11,,11,11,0,0,0,0,0,0,1,0,0,1,,
1910,NYA,AL,hemphch01,102,,102,102,0,0,0,0,0,0,0,63,31,94,,
1987,BOS,AL,dodsopa01,26,10.0,26,21,0,0,21,0,0,0,0,0,0,0,0.0,5.0
1900,PHI,NL,connbe01,6,,6,6,4,0,0,0,0,0,0,0,0,0,,
1974,SDN,NL,tolanbo01,95,84.0,95,88,0,0,0,0,0,0,0,10,84,88,0.0,9.0
1939,CIN,NL,naktepe01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1977,TEX,AL,boggsto01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,SDN,NL,verasqu01,138,130.0,138,132,0,0,0,132,0,0,0,0,0,0,0.0,7.0
1970,CHA,AL,secrido01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1940,CHA,AL,weilaed01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1990,ATL,NL,esaskni01,9,9.0,9,9,0,0,9,0,0,0,0,0,0,0,0.0,0.0
1942,CHA,AL,wrighta01,85,,85,85,0,0,0,0,0,0,81,0,1,81,,
1956,KC1,AL,powervi01,127,,127,127,0,0,76,47,0,0,7,0,0,7,,
1930,SLA,AL,melilsk01,149,,149,149,0,0,0,148,0,0,0,0,0,0,,
1978,SFN,NL,sadekmi01,40,32.0,40,37,0,37,0,0,0,0,0,0,0,0,0.0,0.0
1981,NYA,AL,frazige01,16,0.0,0,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,TEX,AL,rodriiv01,153,147.0,153,147,0,147,0,0,0,0,0,0,0,0,6.0,5.0
2001,TEX,AL,rodriiv01,111,106.0,111,106,0,106,0,0,0,0,0,0,0,0,5.0,2.0
1963,LAN,NL,olivena01,65,,65,65,0,0,0,57,0,2,0,0,0,0,,
1975,ML4,AL,travebi01,28,0.0,0,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1993,BOS,AL,zupcibo01,141,72.0,141,122,0,0,0,0,0,0,48,37,54,122,0.0,9.0
1959,KC1,AL,brunege01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1975,TEX,AL,howelro02,125,110.0,125,115,0,0,0,0,115,0,0,0,0,0,4.0,13.0
1950,NYA,AL,johnsbi03,108,,108,108,0,0,5,0,100,0,0,0,0,0,,
1925,CHA,AL,ashke01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1976,HOU,NL,barlomi01,16,0.0,16,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,KC1,AL,greendi01,133,,133,133,0,0,0,126,0,0,0,0,0,0,,
1944,CIN,NL,alenoch01,50,,50,50,0,0,3,0,42,3,0,0,0,0,,
1973,CHA,AL,bradfbu01,53,,53,53,0,0,0,0,0,0,1,48,2,51,,
1985,MON,NL,shinera01,47,4.0,47,6,1,0,5,0,0,0,0,0,0,0,0.0,40.0
2010,NYA,AL,marteda01,30,0.0,4,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1964,CIN,NL,jayjo01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1948,BOS,AL,wrighto01,3,,3,3,0,0,0,0,0,0,0,0,0,0,,
1996,BOS,AL,seleaa01,29,0.0,0,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1905,NY1,NL,stransa01,111,,111,111,0,0,1,47,1,9,4,7,27,38,,
1904,PIT,NL,ritchcl01,156,,156,156,0,0,0,156,0,2,0,0,0,0,,
1937,BSN,NL,fletcel01,148,,148,148,0,0,148,0,0,0,0,0,0,0,,
1973,SFN,NL,arnolch01,49,,49,49,0,9,0,1,1,0,0,0,0,0,,
2000,SDN,NL,darrmi02,58,52.0,58,57,0,0,0,0,0,0,8,19,47,57,0.0,3.0
1976,DET,AL,wagnema01,39,38.0,39,39,0,0,0,0,0,39,0,0,0,0,0.0,0.0
1999,NYA,AL,buddimi01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1944,BSN,NL,barrere01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1931,WS1,AL,andrubi01,3,,3,3,0,0,0,0,2,0,0,0,0,0,,
1931,CHN,NL,kreevmi01,5,,5,5,0,0,0,0,0,0,1,1,2,4,,
1999,NYN,NL,mcraebr01,96,78.0,96,87,0,0,0,0,0,0,0,87,0,87,0.0,13.0
1947,PIT,NL,lyonsal01,15,,15,15,13,0,0,0,0,0,0,0,0,0,,
1929,PHA,AL,haasmu01,139,,139,139,0,0,0,0,0,0,1,139,0,139,,
2007,SDN,NL,wellsda01,22,22.0,22,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0
1939,CIN,NL,wilsoji01,4,,4,4,0,1,0,0,0,0,0,0,0,0,,
1987,SFN,NL,brenlbo01,123,105.0,123,115,0,108,6,0,2,0,0,0,0,0,0.0,9.0
1993,CAL,AL,butchmi01,23,0.0,0,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1972,DET,AL,foorji01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1984,PIT,NL,mazzile01,111,71.0,111,75,0,0,5,0,0,0,74,0,0,74,0.0,39.0
1982,SFN,NL,evansda01,141,126.0,141,134,0,0,49,0,84,13,0,0,0,0,0.0,14.0
1955,BAL,AL,robinbr01,6,,6,6,0,0,0,0,6,0,0,0,0,0,,
1954,CHA,AL,minosmi01,153,,153,153,0,0,0,0,9,0,120,16,13,146,,
1967,KC1,AL,caterda01,142,,142,142,0,0,44,0,56,0,55,0,0,55,,
1890,CL6,AA,wheelbo01,52,,52,52,0,0,0,0,0,52,0,0,0,0,,
1995,CHA,AL,hammaat01,13,0.0,0,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,CLE,AL,cruzvi01,61,0.0,0,61,61,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,WS1,AL,spencro01,145,,145,145,0,145,0,0,0,0,0,0,0,0,,
1943,BSN,NL,burnsjo03,52,,52,52,0,0,0,0,34,0,1,1,2,4,,
1980,HOU,NL,fischmi01,1,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
1979,CHN,NL,lampde01,38,32.0,38,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0
1983,BAL,AL,flanami01,20,0.0,0,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
1973,CHN,NL,marqugo01,19,,19,19,0,0,18,0,0,0,0,0,0,0,,
1908,BSN,NL,dahlebi01,144,,144,144,0,0,0,0,0,144,0,0,0,0,,
2001,NYN,NL,benitar01,73,0.0,71,73,73,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,WS1,AL,jordabu01,9,,9,9,0,0,7,0,0,0,0,0,0,0,,
1995,TOR,AL,coneda01,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,SDN,NL,mcreyke01,152,150.0,152,150,0,0,0,0,0,0,0,150,0,150,0.0,2.0
1946,BRO,NL,schulho01,90,,90,90,0,0,87,0,0,0,0,0,0,0,,
1918,PHA,AL,munchja01,22,,22,22,0,0,2,0,0,0,0,1,2,3,,
1941,SLN,NL,brownji03,132,,132,132,0,0,0,11,123,0,0,0,0,0,,
1957,BAL,AL,beamoch01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1963,MIN,AL,zimmeje01,39,,39,39,0,39,0,0,0,0,0,0,0,0,,
2011,HOU,NL,rodriwa01,30,30.0,29,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1901,PIT,NL,eagantr01,4,,4,4,0,0,0,0,0,3,0,0,0,0,,
1904,BRO,NL,vanbude01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1965,ML1,NL,aloufe01,143,,143,143,0,0,69,0,2,1,66,24,9,91,,
1966,HOU,NL,nichoda01,100,,100,100,0,0,0,0,0,0,13,5,73,90,,
1916,NY1,NL,palmeem01,5,,5,5,4,0,0,0,0,0,0,0,0,0,,
1998,FLO,NL,hernali01,35,32.0,34,33,33,0,0,0,0,0,0,0,0,0,0.0,2.0
1935,BRO,NL,koenele01,100,,100,100,0,0,0,0,0,0,16,68,7,91,,
1998,SLN,NL,claytro01,90,86.0,90,89,0,0,0,0,0,89,0,0,0,0,0.0,3.0
1990,NYA,AL,carych01,28,0.0,0,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1944,BSN,NL,drewsfr01,46,,46,46,0,0,0,46,0,0,0,0,0,0,,
1963,CIN,NL,henrybi01,47,,47,47,47,0,0,0,0,0,0,0,0,0,,
1993,PIT,NL,clarkda05,110,75.0,110,91,0,0,0,0,0,0,41,0,52,91,0.0,29.0
1933,SLA,AL,ferreri01,22,,22,22,0,21,0,0,0,0,0,0,0,0,,
1919,PHA,AL,thompha01,5,,5,5,3,0,0,0,0,0,0,0,0,0,,
1997,PHI,NL,leitema01,31,30.0,30,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1917,BRO,NL,stengca01,150,,150,150,0,0,0,0,0,0,0,1,149,150,,
1976,CHN,NL,tyronwa01,30,12.0,30,17,0,0,5,0,5,0,6,0,1,7,0.0,16.0
1935,DET,AL,rowesc01,45,,45,45,42,0,0,0,0,0,0,0,0,0,,
1960,DET,AL,semprra01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1989,ATL,NL,castito02,12,0.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,SFN,NL,greenda03,106,80.0,106,89,0,0,79,0,0,0,1,0,11,12,0.0,18.0
1966,CAL,AL,adcocjo01,83,,83,83,0,0,71,0,0,0,0,0,0,0,,
1991,DET,AL,bernato01,6,1.0,6,2,0,0,0,2,0,0,0,0,0,0,1.0,3.0
1935,SLN,NL,orsater01,90,,90,90,0,0,0,0,0,0,6,26,28,60,,
1993,PIT,NL,shousbr01,6,0.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1907,BSN,NL,boultja01,29,,29,29,24,0,0,0,2,2,1,0,0,1,,
2004,CHA,AL,contrjo01,13,0.0,0,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1917,BSN,NL,wilhojo01,54,,54,54,0,0,0,0,0,0,0,0,52,52,,
1946,SLA,AL,mcquigl01,59,,59,59,0,0,0,0,0,0,44,0,5,48,,
1983,DET,AL,johnsho01,27,19.0,27,21,0,0,0,0,21,0,0,0,0,0,1.0,6.0
1885,PHI,NL,cusicto01,39,,39,39,0,38,0,0,0,0,0,1,0,1,,
1924,SLN,NL,bottoji01,137,,137,137,0,0,133,1,0,0,0,0,0,0,,
2010,ARI,NL,quallch01,43,0.0,41,43,43,0,0,0,0,0,0,0,0,0,0.0,0.0
2003,COL,NL,oliveda02,35,31.0,34,33,33,0,0,0,0,0,0,0,0,0,0.0,2.0
2000,CHA,AL,baldwja01,29,2.0,2,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,FLO,NL,dempsry01,18,15.0,15,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1897,CHN,NL,terryad01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1878,IN1,NL,nolanth01,38,,38,38,38,0,0,0,0,0,0,1,0,1,,
1962,PIT,NL,siskto01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1983,TOR,AL,barfije01,128,99.0,128,119,0,0,0,0,0,0,1,1,118,119,4.0,18.0
1917,CIN,NL,wingoiv01,121,,121,121,0,120,0,0,0,0,0,0,0,0,,
1968,NYN,NL,jorgemi01,8,,8,8,0,0,4,0,0,0,0,0,0,0,,
1903,BRO,NL,jonesos01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1970,PIT,NL,paganjo01,95,,95,95,0,0,1,1,53,0,1,0,3,4,,
1927,CHN,NL,haneyfr01,4,,4,4,0,0,0,0,0,0,0,0,0,0,,
1940,WS1,AL,evansal01,14,,14,14,0,9,0,0,0,0,0,0,0,0,,
1976,ATL,NL,devinad01,48,1.0,48,48,48,0,0,0,0,0,0,0,0,0,0.0,0.0
1908,PHA,AL,hartsto01,129,,129,129,0,0,0,0,0,0,129,0,0,129,,
1924,PHI,NL,wendele01,21,,21,21,0,17,0,0,0,0,0,0,0,0,,
1916,WS1,AL,shawji01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1989,CHA,AL,martica02,109,95.0,109,105,0,0,34,0,68,0,10,0,0,10,0.0,6.0
1913,BSN,NL,jamesbi02,24,,24,24,24,0,0,0,0,0,0,0,0,0,,
1936,CHN,NL,stephwa01,6,,6,6,0,4,0,0,0,0,0,0,0,0,,
1994,MIN,AL,knoblch01,109,108.0,109,109,0,0,0,109,0,1,0,0,0,0,0.0,0.0
2005,KCA,AL,campsh01,29,0.0,0,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1898,WSN,NL,evansro01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1951,PHA,AL,joosted01,140,,140,140,0,0,0,0,0,140,0,0,0,0,,
1955,CHA,AL,keegabo01,18,,18,18,18,0,0,0,0,0,0,0,0,0,,
1909,BOS,AL,kargeed01,12,,12,12,12,0,0,0,0,0,0,0,0,0,,
1980,NYA,AL,blairpa01,12,0.0,12,12,0,0,0,0,0,0,5,1,7,12,0.0,0.0
1931,BOS,AL,moorewi01,53,,53,53,53,0,0,0,0,0,0,0,0,0,,
1884,BFN,NL,lilliji01,114,,114,114,2,0,0,0,0,0,0,0,114,114,,
1930,PIT,NL,frencla01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1971,ATL,NL,garrigi01,79,,79,79,0,0,0,18,28,32,0,0,0,0,,
1972,CHN,NL,hendrel01,17,,17,17,0,16,0,0,0,0,0,0,0,0,,
1921,CHA,AL,collied01,139,,139,139,0,0,0,136,0,0,0,0,0,0,,
1980,KCA,AL,jonesmi02,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,PIT,NL,stricge01,23,,23,23,0,0,0,0,1,19,0,0,0,0,,
1967,PHI,NL,boozejo01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1888,DTN,NL,scheifr01,1,,1,1,0,0,0,0,0,1,0,0,0,0,,
1970,PHI,NL,lisjo01,13,,13,13,0,0,0,0,0,0,9,0,0,9,,
1907,CHN,NL,hofmaso01,134,,134,134,0,0,18,3,4,42,12,23,35,69,,
1947,PIT,NL,wolffro01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
1945,PHA,AL,fowledi01,11,,11,11,7,0,0,0,0,0,0,0,0,0,,
1996,SFN,NL,willima04,105,102.0,105,104,0,0,13,0,92,1,0,0,0,0,0.0,3.0
1975,DET,AL,walketo02,36,0.0,0,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0
1958,SLN,NL,amaroru01,40,,40,40,0,0,0,1,0,36,0,0,0,0,,
1888,PIT,NL,morried01,55,,55,55,55,0,0,0,0,0,0,0,0,0,,
1992,SFN,NL,benjami01,40,25.0,40,35,0,0,0,0,2,33,0,0,0,0,0.0,3.0
1950,DET,AL,grayte01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
2002,HOU,NL,wardda01,136,118.0,136,122,0,0,0,0,0,0,122,0,0,122,1.0,16.0
1998,KCA,AL,offerjo01,158,157.0,158,152,0,0,0,152,0,0,0,0,0,0,5.0,1.0
1895,PIT,NL,weyhigu01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1984,OAK,AL,conroti01,38,0.0,0,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0
1892,SLN,NL,vandybi01,4,,4,4,0,0,0,0,0,0,0,4,0,4,,
1962,BAL,AL,powelbo01,124,,124,124,0,0,1,0,0,0,112,0,0,112,,
1912,SLN,NL,geyerru01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1960,CHN,NL,drakesa01,15,,15,15,0,0,0,2,6,0,0,0,0,0,,
1988,CHA,AL,johnsla03,33,27.0,33,31,0,0,0,0,0,0,0,31,0,31,0.0,3.0
1938,SLN,NL,bordafr01,81,,81,81,0,0,0,0,4,0,6,14,9,29,,
1950,CHA,AL,masiph01,122,,122,122,0,114,0,0,0,0,0,0,0,0,,
1956,CIN,NL,lawrebr01,49,,49,49,49,0,0,0,0,0,0,0,0,0,,
1940,PHI,NL,scharge01,7,,7,7,0,0,0,0,0,7,0,0,0,0,,
2009,TBA,AL,cormila01,53,0.0,4,53,53,0,0,0,0,0,0,0,0,0,0.0,0.0
1904,CHN,NL,schulfr01,20,,20,20,0,0,0,0,0,0,20,0,0,20,,
1999,NYN,NL,haltesh01,7,0.0,7,2,0,0,0,0,0,1,0,1,1,2,0.0,0.0
1960,LAN,NL,nealch01,139,,139,139,0,0,0,136,0,3,0,0,0,0,,
2005,PIT,NL,cotahu01,93,77.0,93,87,0,87,0,0,0,0,0,0,0,0,0.0,6.0
1993,CAL,AL,javiest01,92,51.0,92,74,0,0,12,2,0,0,36,16,16,64,0.0,32.0
1998,PIT,NL,mccurje01,16,0.0,16,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1930,CLE,AL,myattgl01,86,,86,86,0,71,0,0,0,0,0,0,0,0,,
1930,SLN,NL,wilsoji01,107,,107,107,0,99,0,0,0,0,0,0,0,0,,
2000,DET,AL,encarju01,141,138.0,141,141,0,0,0,0,0,0,0,141,0,141,0.0,0.0
1976,KCA,AL,quirkja01,64,21.0,64,24,0,0,2,0,11,12,0,0,0,0,19.0,34.0
1995,CAL,AL,myersgr01,85,68.0,85,61,0,61,0,0,0,0,0,0,0,0,15.0,13.0
1882,BL2,AA,nichotr01,26,,26,26,16,0,0,0,0,0,0,14,0,14,,
1936,CHA,AL,morrijo05,17,,17,17,0,0,0,1,9,4,0,0,0,0,,
1954,SLN,NL,lintro01,31,,31,31,30,0,0,0,0,0,0,0,0,0,,
1916,SLA,AL,baumgge01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1979,TOR,AL,lemonma01,18,0.0,0,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1919,WS1,AL,gharrpa01,111,,111,111,0,60,7,0,0,0,30,2,1,33,,
1976,PIT,NL,medicdo01,29,26.0,29,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,CHN,NL,buhlbo01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1903,BSN,NL,gremmed01,140,,140,140,0,0,0,0,140,0,0,0,0,0,,
1886,CN2,AA,keenaji01,44,,44,44,2,30,4,0,5,0,0,0,7,7,,
1899,CL4,NL,hillbi01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
