playerid,yearid,stint,glf,gcf,grf
fultzda01,1898,1,8.0,3.0,3.0
burkeed01,1895,1,39.0,0.0,0.0
langebi01,1898,1,0.0,111.0,0.0
mchenau01,1921,1,146.0,0.0,6.0
treacfr01,1873,1,1.0,51.0,0.0
kuehnbi01,1887,1,0.0,1.0,2.0
stimmar01,1901,1,0.0,0.0,2.0
dicksjo01,1938,1,5.0,0.0,5.0
dahlebi01,1893,1,5.0,8.0,4.0
bressru01,1927,1,120.0,0.0,0.0
bluelu01,1926,1,0.0,1.0,0.0
lewisbu01,1941,1,0.0,0.0,96.0
kleeol01,1925,1,0.0,1.0,0.0
meloapa01,1910,1,0.0,0.0,65.0
almadme01,1939,1,3.0,31.0,0.0
titusjo01,1912,2,1.0,0.0,96.0
rossch01,1943,1,73.0,0.0,0.0
mitchfr01,1902,2,0.0,1.0,0.0
murrare01,1909,1,29.0,0.0,120.0
cooledu01,1898,1,0.0,149.0,0.0
beachja01,1884,1,1.0,0.0,7.0
sievero01,1951,1,9.0,19.0,0.0
bennech01,1881,1,1.0,2.0,0.0
geerbi01,1875,1,4.0,11.0,3.0
matthst01,1884,1,0.0,2.0,0.0
hartzro01,1915,1,105.0,0.0,2.0
mayespa01,1911,1,0.0,0.0,0.0
kesslhe01,1876,1,0.0,2.0,14.0
vanhage01,1903,1,3.0,70.0,2.0
kingle02,1919,1,2.0,1.0,3.0
mageesh01,1917,2,29.0,0.0,12.0
vosmijo01,1944,1,5.0,0.0,7.0
roweda01,1883,1,2.0,0.0,48.0
lordbr01,1909,1,48.0,3.0,16.0
brougca01,1884,1,1.0,4.0,0.0
merrill01,1950,1,2.0,81.0,1.0
devorjo01,1914,2,23.0,20.0,0.0
talbobo01,1954,1,0.0,111.0,0.0
hermage01,1951,2,3.0,0.0,60.0
murphmo01,1890,1,0.0,1.0,0.0
dugdada01,1886,1,0.0,1.0,5.0
yorkto01,1881,1,85.0,0.0,0.0
milleed02,1918,1,1.0,0.0,3.0
mowryjo01,1934,1,4.0,0.0,16.0
crossla01,1892,1,8.0,17.0,0.0
barrejo01,1946,1,0.0,12.0,9.0
dyerbe01,1918,1,1.0,0.0,1.0
evansjo01,1921,1,47.0,0.0,0.0
woodge01,1890,1,128.0,0.0,4.0
mertesa01,1903,1,137.0,0.0,0.0
gilleto01,1884,1,1.0,0.0,0.0
gunsojo01,1893,1,1.0,0.0,4.0
werbebi01,1937,1,1.0,2.0,0.0
moorejo02,1937,1,140.0,0.0,0.0
darlide01,1887,1,0.0,0.0,20.0
furilca01,1951,1,0.0,0.0,157.0
jamiech01,1929,1,93.0,0.0,0.0
chapmbe01,1936,2,0.0,97.0,0.0
abbeych01,1893,1,31.0,0.0,0.0
douthta01,1926,1,1.0,137.0,0.0
bottajo01,1937,1,1.0,0.0,0.0
kanefr01,1915,1,2.0,0.0,0.0
cummica01,1872,1,1.0,0.0,1.0
sweench01,1884,2,13.0,0.0,0.0
murrare01,1914,1,16.0,0.0,34.0
batesch01,1927,1,0.0,1.0,8.0
ketchfr01,1899,1,4.0,1.0,10.0
orourto01,1888,1,0.0,0.0,1.0
gilksbo01,1893,1,1.0,0.0,15.0
weihepo01,1883,1,0.0,1.0,0.0
nichoki01,1894,1,1.0,0.0,0.0
donovbi01,1898,1,6.0,6.0,8.0
seerepa01,1943,1,16.0,0.0,0.0
brownjo01,1884,1,0.0,1.0,9.0
oharato01,1907,1,24.0,0.0,23.0
ramsebi01,1945,1,30.0,13.0,0.0
vosmijo01,1930,1,1.0,4.0,0.0
bechtge01,1874,1,1.0,0.0,28.0
mariore01,1943,1,4.0,0.0,0.0
winklge01,1883,1,3.0,1.0,0.0
johnsto01,1873,1,1.0,0.0,0.0
kinnewa01,1918,1,1.0,0.0,0.0
farreja02,1881,1,0.0,3.0,0.0
cobbty01,1908,1,0.0,0.0,150.0
stallge01,1897,1,0.0,0.0,1.0
hessot01,1905,1,27.0,0.0,1.0
wrighjo01,1895,1,0.0,43.0,17.0
smithal01,1898,1,17.0,5.0,5.0
wolteha01,1917,1,3.0,2.0,94.0
reidybi01,1902,1,1.0,0.0,0.0
mullato01,1884,1,14.0,0.0,4.0
flynnjo03,1911,1,0.0,0.0,1.0
schreha01,1914,1,1.0,0.0,0.0
chiozlo01,1936,1,4.0,85.0,1.0
peltyba01,1909,1,0.0,0.0,1.0
quinnpa01,1875,1,0.0,1.0,1.0
stonejo01,1936,1,109.0,0.0,6.0
sullida01,1882,1,0.0,3.0,1.0
kuehnbi01,1886,1,24.0,5.0,24.0
walljo01,1901,1,0.0,0.0,1.0
rileyji01,1910,1,1.0,0.0,0.0
lockmwh01,1950,1,123.0,6.0,0.0
jensewo01,1935,1,138.0,0.0,2.0
ottme01,1930,1,0.0,0.0,146.0
brennad01,1910,1,0.0,1.0,0.0
geninfr01,1895,1,14.0,3.0,12.0
staffge01,1896,1,53.0,0.0,0.0
weyhigu01,1887,1,0.0,3.0,0.0
peterbo01,1906,1,1.0,0.0,0.0
averiea01,1939,2,75.0,5.0,0.0
scarsle01,1937,1,12.0,0.0,2.0
mertesa01,1906,2,53.0,0.0,0.0
orrda01,1884,1,0.0,0.0,3.0
muelldo01,1951,1,0.0,0.0,115.0
oharabi01,1910,1,0.0,4.0,0.0
cramedo01,1940,1,16.0,96.0,37.0
estalbo01,1945,1,9.0,118.0,0.0
floweja01,1933,1,0.0,0.0,1.0
kerwida01,1903,1,2.0,0.0,0.0
bannoto01,1896,1,1.0,1.0,0.0
goodfmi01,1888,1,11.0,0.0,52.0
bradlal01,1884,1,0.0,1.0,0.0
chiozlo01,1934,1,13.0,0.0,4.0
paskedo01,1910,1,6.0,126.0,8.0
walkege02,1943,1,15.0,75.0,17.0
simmoal01,1926,1,0.0,147.0,0.0
quinnjo02,1898,1,1.0,0.0,0.0
dickebu01,1878,1,10.0,19.0,0.0
duffyhu01,1896,1,114.0,6.0,0.0
wasdeji01,1941,1,8.0,0.0,46.0
reardje02,1886,2,0.0,1.0,0.0
sugdejo01,1898,1,0.0,1.0,14.0
nichoki01,1901,1,4.0,2.0,1.0
mcveyca01,1871,1,0.0,0.0,5.0
schulfr02,1937,1,1.0,1.0,2.0
warnefr01,1883,1,0.0,0.0,1.0
clarkjo02,1905,1,2.0,5.0,19.0
tanneje01,1902,1,5.0,0.0,11.0
milleel02,1929,1,0.0,0.0,4.0
gilhofr01,1915,1,0.0,0.0,1.0
donlimi01,1911,1,0.0,2.0,1.0
corkhpo01,1884,1,0.0,0.0,92.0
maggeha01,1912,1,39.0,17.0,5.0
wagneho01,1904,1,6.0,2.0,0.0
bechtge01,1873,1,0.0,1.0,51.0
flahepa02,1904,2,0.0,2.0,0.0
mcallsp01,1899,1,9.0,3.0,70.0
filipst01,1944,1,6.0,4.0,0.0
eckhaox01,1936,1,0.0,0.0,10.0
kellyki01,1892,1,1.0,0.0,1.0
smithal04,1953,1,4.0,0.0,35.0
mccorha01,1881,1,0.0,0.0,3.0
munyajo01,1890,1,0.0,2.0,0.0
budd01,1890,1,1.0,0.0,0.0
whitejo01,1938,1,21.0,34.0,1.0
gilmogr01,1914,1,0.0,10.0,122.0
strunam01,1910,1,0.0,14.0,0.0
danieja02,1952,1,13.0,0.0,75.0
jeffcha01,1953,1,2.0,99.0,0.0
woodge01,1883,1,96.0,3.0,0.0
vicksa01,1921,1,0.0,0.0,14.0
carrocl01,1891,1,0.0,1.0,130.0
mcnamdi01,1927,1,0.0,3.0,0.0
tenerjo01,1885,1,0.0,0.0,1.0
tiernmi01,1896,1,0.0,0.0,133.0
carnepa01,1903,1,3.0,0.0,90.0
morrido01,1937,1,2.0,1.0,0.0
bashaal01,1918,1,0.0,0.0,0.0
hendrha01,1927,1,15.0,0.0,64.0
welchmi01,1886,1,0.0,3.0,0.0
trottsa01,1885,1,0.0,0.0,4.0
durrere01,1945,1,0.0,4.0,0.0
webbea01,1933,2,5.0,0.0,11.0
oakesre01,1915,1,0.0,152.0,1.0
trambre01,1940,1,0.0,0.0,1.0
brodist01,1891,1,1.0,102.0,31.0
goodwi01,1909,1,0.0,0.0,80.0
driscde01,1883,1,0.0,2.0,2.0
shubage01,1952,1,66.0,0.0,1.0
murnati01,1876,1,2.0,1.0,0.0
demarfr02,1938,1,9.0,0.0,119.0
mcgarch01,1884,1,5.0,0.0,1.0
thornwa01,1896,1,0.0,2.0,1.0
callani01,1903,1,6.0,0.0,2.0
millebi02,1936,1,7.0,0.0,7.0
rohege01,1906,1,1.0,0.0,0.0
pondar01,1897,1,1.0,0.0,0.0
mccarja01,1893,1,10.0,1.0,37.0
sulliji01,1895,1,0.0,0.0,1.0
connoro01,1882,1,5.0,19.0,0.0
chadbch01,1907,1,10.0,0.0,0.0
hoovebu01,1884,1,37.0,0.0,0.0
finnelo01,1944,1,1.0,0.0,1.0
walshde01,1915,1,0.0,21.0,24.0
galanau01,1945,1,49.0,0.0,0.0
kressre01,1932,2,16.0,0.0,49.0
oneilti01,1887,1,124.0,0.0,0.0
adamsdi01,1947,1,1.0,0.0,2.0
gosligo01,1932,1,148.0,1.0,0.0
seech01,1920,1,0.0,14.0,4.0
miggila01,1952,1,23.0,0.0,2.0
nillra01,1908,1,2.0,0.0,2.0
dextech01,1903,1,2.0,82.0,21.0
stewabu01,1951,1,52.0,1.0,14.0
veachbo01,1915,1,152.0,0.0,0.0
moorete01,1936,1,0.0,133.0,0.0
melesa01,1948,1,3.0,0.0,52.0
archdma01,1925,1,1.0,0.0,0.0
baumapa01,1917,1,4.0,1.0,2.0
moolige01,1886,1,0.0,0.0,2.0
ripplji01,1938,1,0.0,17.0,115.0
hoffebi01,1898,1,2.0,2.0,0.0
paskedo01,1913,1,1.0,119.0,0.0
burnsoy01,1891,1,0.0,0.0,113.0
seymocy01,1907,1,0.0,126.0,0.0
callani01,1905,1,71.0,1.0,21.0
funkli01,1932,1,4.0,115.0,1.0
leboube01,1919,1,15.0,0.0,2.0
tucketh01,1948,1,0.0,66.0,0.0
pitleja01,1917,1,1.0,0.0,1.0
battijo01,1875,1,0.0,1.0,0.0
cample01,1893,1,0.0,11.0,0.0
slattmi01,1891,2,3.0,12.0,0.0
goodmbi01,1947,1,0.0,0.0,1.0
brownge01,1908,1,12.0,17.0,109.0
cramedo01,1942,1,0.0,150.0,0.0
powelja03,1936,2,42.0,42.0,0.0
stenzja01,1890,1,0.0,0.0,6.0
bergewa01,1931,1,0.0,156.0,0.0
addybo01,1877,1,0.0,1.0,56.0
greenda01,1905,1,0.0,7.0,100.0
walketi01,1923,1,26.0,0.0,0.0
northro01,1949,1,0.0,0.0,73.0
beaveed01,1872,1,1.0,0.0,0.0
marshma01,1942,1,43.0,11.0,79.0
hoppjo01,1952,2,4.0,0.0,0.0
bakerph01,1884,1,0.0,32.0,0.0
kellyjo01,1883,1,0.0,1.0,12.0
kressch01,1954,1,0.0,0.0,1.0
mollwfr01,1916,2,4.0,0.0,2.0
henryjo01,1890,1,34.0,1.0,3.0
moorejo02,1941,1,112.0,4.0,0.0
dusaker01,1947,1,22.0,28.0,47.0
donahji01,1886,1,12.0,21.0,1.0
simmoha01,1914,1,61.0,0.0,12.0
mcgeami01,1880,2,0.0,0.0,2.0
loberha01,1906,1,0.0,1.0,0.0
careyma01,1926,1,0.0,82.0,0.0
simmojo02,1949,1,18.0,0.0,8.0
orthal01,1905,1,0.0,0.0,1.0
dunlafr01,1886,1,0.0,1.0,0.0
judniwa01,1940,1,0.0,133.0,0.0
rothbr01,1915,2,0.0,39.0,0.0
stanljo02,1903,1,11.0,32.0,34.0
jonesjo02,1932,1,0.0,0.0,1.0
bielaos01,1873,1,2.0,0.0,36.0
osborfr02,1908,1,0.0,146.0,6.0
maskrle01,1884,1,97.0,0.0,7.0
cruiswa01,1923,1,8.0,0.0,1.0
tysonty01,1926,1,12.0,83.0,0.0
zinngu01,1911,1,2.0,4.0,2.0
hanfoch01,1914,1,0.0,155.0,0.0
fostepo01,1901,2,0.0,0.0,9.0
almadme01,1937,1,4.0,2.0,21.0
stonejo01,1938,1,29.0,1.0,26.0
olearda01,1882,1,0.0,6.0,0.0
dalledo01,1941,1,69.0,62.0,0.0
brownle01,1879,1,0.0,0.0,6.0
dimagdo01,1952,1,0.0,123.0,0.0
gardeal01,1945,1,0.0,1.0,0.0
niemabo01,1955,1,29.0,0.0,52.0
milledu02,1902,1,46.0,1.0,4.0
lachaca01,1898,1,11.0,2.0,0.0
halldi01,1955,1,1.0,3.0,0.0
portedi01,1934,1,0.0,0.0,10.0
thorpji01,1918,1,2.0,33.0,12.0
kellyki01,1884,1,0.0,0.0,63.0
mcgeaja01,1888,1,2.0,6.0,109.0
kennebo01,1954,1,1.0,0.0,0.0
coombja01,1914,1,0.0,2.0,0.0
hickmji01,1915,1,0.0,20.0,0.0
milancl01,1914,1,1.0,112.0,0.0
heilmha01,1928,1,0.0,0.0,125.0
forceda01,1881,1,0.0,0.0,3.0
boothed01,1875,1,3.0,1.0,60.0
thompsa01,1886,1,0.0,0.0,122.0
alexani01,1884,1,0.0,2.0,0.0
keelewi01,1906,1,1.0,0.0,151.0
schulfr01,1904,1,20.0,0.0,0.0
fothebo01,1930,2,8.0,0.0,22.0
sistisi01,1942,1,0.0,1.0,0.0
tremani01,1935,1,0.0,0.0,4.0
poormto01,1887,1,0.0,0.0,135.0
flackma01,1922,2,0.0,1.0,65.0
eayrsed01,1921,2,0.0,0.0,1.0
averiea01,1937,1,0.0,156.0,0.0
gilleca01,1940,1,5.0,2.0,0.0
mullipa01,1952,1,60.0,2.0,5.0
griffmi01,1888,1,0.0,137.0,0.0
yorkto01,1878,1,62.0,0.0,0.0
bradyst01,1886,1,0.0,0.0,123.0
galanau01,1946,1,60.0,0.0,0.0
emerysp01,1924,1,1.0,0.0,0.0
rogerem01,1890,1,1.0,0.0,0.0
wilhojo01,1917,3,0.0,2.0,10.0
coangi01,1955,3,1.0,2.0,4.0
winkege01,1886,1,0.0,0.0,1.0
oneilbi01,1906,1,0.0,7.0,87.0
obrieto03,1950,2,2.0,0.0,1.0
muelldo01,1949,1,2.0,0.0,4.0
terryad01,1888,1,2.0,4.0,1.0
jonesda01,1912,1,72.0,5.0,4.0
mooreal01,1925,1,2.0,0.0,0.0
dolanto01,1884,2,0.0,1.0,1.0
clemech01,1939,1,7.0,0.0,0.0
smithja03,1926,2,10.0,59.0,15.0
grothjo01,1951,1,0.0,112.0,0.0
clintji01,1874,1,0.0,1.0,0.0
devoral01,1918,1,0.0,0.0,1.0
barrocu01,1909,1,5.0,0.0,0.0
reilljo01,1890,1,0.0,1.0,0.0
hoydu01,1901,1,0.0,132.0,0.0
murph01,1884,1,1.0,0.0,0.0
riceha01,1928,1,0.0,129.0,0.0
manniji01,1887,1,10.0,0.0,0.0
straujo02,1885,1,1.0,0.0,0.0
wolfji01,1886,1,5.0,0.0,119.0
gilhofr01,1917,1,0.0,0.0,46.0
richmjo01,1880,1,0.0,1.0,0.0
johnssp01,1889,1,0.0,0.0,69.0
lynchmi01,1902,1,0.0,7.0,0.0
stumpbi01,1912,1,0.0,1.0,0.0
striccu01,1893,1,0.0,0.0,12.0
mclaned01,1907,1,0.0,0.0,1.0
hoppjo01,1943,1,40.0,12.0,0.0
dailejo01,1875,2,0.0,0.0,2.0
tippeji01,1874,1,45.0,0.0,0.0
sheckji01,1910,1,143.0,0.0,0.0
uhlirch01,1934,1,6.0,0.0,0.0
durstce01,1926,1,5.0,42.0,10.0
hotalpe01,1880,1,2.0,76.0,0.0
clarkfr01,1907,1,144.0,0.0,0.0
rehgwa01,1914,1,16.0,0.0,27.0
hankifr01,1884,1,0.0,1.0,0.0
kenneed01,1883,1,94.0,0.0,0.0
slaglji01,1902,1,94.0,20.0,0.0
mcintma01,1901,1,82.0,0.0,0.0
bohnch01,1882,1,0.0,2.0,0.0
bowesfr01,1890,1,4.0,2.0,13.0
libkeal01,1945,1,27.0,0.0,82.0
nichofr02,1922,1,20.0,0.0,44.0
cermaed01,1901,1,0.0,0.0,1.0
walkecu01,1924,1,0.0,0.0,20.0
sweenbi03,1928,1,3.0,0.0,0.0
smithea01,1921,2,3.0,4.0,36.0
wanerll01,1938,1,0.0,144.0,0.0
dunleja01,1903,1,6.0,0.0,32.0
moonwa01,1954,1,10.0,139.0,0.0
mcfarhe01,1898,1,13.0,3.0,1.0
millibi01,1901,1,0.0,0.0,1.0
gilhofr01,1912,1,0.0,11.0,0.0
chouife01,1915,1,1.0,1.0,0.0
farmebi01,1888,1,0.0,0.0,1.0
lockmwh01,1951,1,34.0,0.0,0.0
colemed01,1933,1,1.0,0.0,88.0
kreevmi01,1938,1,0.0,127.0,1.0
gharrpa01,1919,1,30.0,2.0,1.0
kokosdi01,1949,1,0.0,0.0,138.0
adamshe01,1949,1,14.0,33.0,1.0
travice01,1935,1,16.0,0.0,0.0
bresnro01,1907,1,0.0,2.0,0.0
paschbe01,1926,1,12.0,17.0,47.0
hoopeha01,1919,1,0.0,0.0,128.0
greybi01,1896,1,1.0,0.0,2.0
bannoji01,1895,1,1.0,0.0,121.0
steinha01,1900,1,0.0,0.0,2.0
cuthbne01,1882,1,60.0,0.0,0.0
mcaleji01,1902,1,0.0,1.0,1.0
crawfsa01,1904,1,1.0,0.0,149.0
boothed01,1872,2,6.0,0.0,8.0
triplco01,1938,1,6.0,2.0,1.0
bresnro01,1901,1,7.0,0.0,1.0
gedeojo01,1913,1,14.0,0.0,0.0
mauroca01,1953,1,0.0,0.0,1.0
nelsoro01,1951,2,12.0,0.0,0.0
yorkru01,1938,1,14.0,0.0,0.0
corbejo01,1897,1,1.0,0.0,0.0
gessldo01,1906,2,0.0,19.0,2.0
neaglja01,1879,1,0.0,1.0,1.0
hambuch01,1890,1,133.0,0.0,0.0
bordafr01,1943,1,28.0,6.0,20.0
lockmwh01,1948,1,53.0,91.0,0.0
smithja03,1921,1,0.0,19.0,84.0
dobbsjo01,1902,1,63.0,0.0,0.0
donahre01,1906,1,0.0,0.0,1.0
bernacu01,1901,1,0.0,8.0,7.0
ciaffla01,1951,1,1.0,0.0,0.0
addisbo01,1950,1,2.0,1.0,4.0
bolgeji01,1954,1,0.0,2.0,0.0
jackstr01,1926,1,0.0,0.0,1.0
wanerll01,1929,1,0.0,151.0,0.0
ewingbu01,1893,1,0.0,1.0,112.0
singtfr01,1937,1,14.0,0.0,50.0
chapmbe01,1941,1,26.0,0.0,0.0
moranhe01,1908,1,0.0,10.0,9.0
felscha01,1918,1,0.0,53.0,0.0
mannle01,1922,1,10.0,47.0,0.0
walkefl01,1884,1,1.0,0.0,0.0
walshji02,1916,2,1.0,3.0,2.0
simmojo01,1875,1,0.0,9.0,1.0
nelsote01,1955,1,6.0,0.0,0.0
cassijo01,1875,1,1.0,0.0,11.0
godarjo01,1892,1,0.0,0.0,5.0
willeed01,1909,1,,,
coonejo01,1941,1,0.0,111.0,0.0
powelja03,1934,1,0.0,9.0,0.0
singtfr01,1938,1,0.0,0.0,17.0
delahfr01,1915,1,11.0,0.0,0.0
hafeych01,1927,1,71.0,3.0,22.0
hempdu01,1890,2,2.0,7.0,0.0
swarted01,1884,1,0.0,2.0,77.0
bolanbe01,1917,1,0.0,0.0,1.0
duffyhu01,1900,1,44.0,5.0,0.0
weathro01,1942,1,0.0,117.0,0.0
carrodi02,1919,1,6.0,8.0,1.0
altizda01,1908,2,0.0,20.0,4.0
olmolu01,1950,1,18.0,11.0,24.0
holdebi01,1914,1,3.0,37.0,6.0
mazzeme01,1938,1,25.0,8.0,14.0
fittepa01,1914,1,0.0,1.0,0.0
whitedo01,1908,1,0.0,2.0,1.0
mcsortr01,1875,1,6.0,1.0,
repulri01,1953,1,0.0,153.0,0.0
brainas01,1873,1,0.0,0.0,2.0
cassijo01,1883,1,1.0,0.0,87.0
terryad01,1884,1,2.0,7.0,4.0
ryanja01,1895,1,0.0,0.0,1.0
dugasgu01,1930,1,0.0,0.0,9.0
jacobba01,1915,2,3.0,3.0,26.0
hartsto01,1904,1,122.0,25.0,0.0
yeagejo01,1898,1,2.0,1.0,1.0
hoodwa01,1921,1,3.0,9.0,7.0
jamiech01,1926,1,143.0,0.0,0.0
woodge01,1881,1,80.0,0.0,0.0
murphda02,1913,1,0.0,0.0,9.0
pafkoan01,1949,1,1.0,89.0,9.0
carutbo01,1887,1,3.0,2.0,50.0
ricesa01,1919,1,0.0,0.0,141.0
cobbty01,1926,1,15.0,39.0,1.0
wagneho01,1905,1,2.0,0.0,0.0
heidrem01,1902,1,0.0,109.0,0.0
hostech01,1945,1,6.0,1.0,1.0
murphco01,1890,1,0.0,0.0,3.0
harrijo03,1914,1,1.0,0.0,0.0
cochrmi01,1932,1,1.0,0.0,0.0
sullibi04,1932,1,1.0,0.0,2.0
mullato01,1891,1,6.0,5.0,1.0
gantejo01,1940,1,1.0,0.0,0.0
aderhmo01,1944,1,11.0,0.0,2.0
prattal01,1871,1,5.0,0.0,2.0
vaughfa01,1899,1,0.0,0.0,1.0
powelab01,1884,1,0.0,12.0,18.0
smilebi01,1882,1,1.0,0.0,1.0
hanlone01,1885,1,0.0,104.0,0.0
herzobu01,1909,1,26.0,0.0,4.0
reynoca01,1932,1,0.0,0.0,95.0
comptpe01,1916,1,3.0,26.0,1.0
wiliede01,1911,1,11.0,3.0,2.0
grothjo01,1946,1,0.0,4.0,0.0
worthre01,1931,1,114.0,0.0,10.0
martibi02,1951,1,0.0,1.0,0.0
dooinre01,1910,1,1.0,1.0,1.0
metkoca01,1945,1,0.0,29.0,14.0
webbea01,1930,1,0.0,0.0,116.0
hoodwa01,1920,1,0.0,2.0,3.0
stephri01,1929,1,130.0,0.0,0.0
dahlebi01,1895,1,0.0,1.0,0.0
clarkjo02,1898,1,2.0,0.0,4.0
sulli01,1875,1,0.0,0.0,2.0
leachfr01,1924,1,7.0,0.0,0.0
hoelsar01,1907,1,0.0,6.0,2.0
wanerll01,1931,1,0.0,153.0,0.0
creebi01,1911,1,122.0,7.0,3.0
hoagmy01,1934,1,29.0,17.0,50.0
ganlebo01,1907,1,62.0,13.0,78.0
walkedi02,1944,1,19.0,0.0,125.0
oliveto01,1932,1,0.0,116.0,0.0
chadbch01,1918,1,0.0,27.0,0.0
arnovmo01,1940,1,36.0,0.0,1.0
tiernmi01,1893,1,0.0,0.0,125.0
mccosba01,1951,2,4.0,7.0,1.0
berarjo01,1951,1,1.0,0.0,0.0
kellejo01,1902,1,1.0,47.0,0.0
allenja01,1879,2,0.0,2.0,0.0
hallji01,1874,1,0.0,0.0,1.0
goodwi01,1911,1,0.0,41.0,2.0
thielja01,1905,1,0.0,0.0,1.0
welchcu01,1891,1,1.0,112.0,0.0
daniebe01,1911,1,8.0,86.0,26.0
bayha01,1903,1,26.0,114.0,0.0
visnejo01,1885,1,0.0,2.0,2.0
rowened01,1882,1,0.0,0.0,48.0
wickebo01,1901,1,,,
caldwra02,1919,1,2.0,0.0,0.0
muellhe01,1925,1,2.0,57.0,13.0
demarfr02,1943,1,12.0,0.0,12.0
zinnji01,1920,1,0.0,0.0,1.0
lindejo01,1945,1,0.0,41.0,0.0
tutwigu01,1911,1,3.0,0.0,0.0
yorkto01,1879,1,81.0,0.0,0.0
kopfla01,1920,1,0.0,1.0,0.0
dalryab01,1888,1,56.0,0.0,1.0
mackife01,1941,1,0.0,1.0,2.0
jenseja01,1952,2,0.0,7.0,142.0
rothrja01,1930,1,1.0,0.0,8.0
flickel01,1903,1,6.0,0.0,134.0
donlimi01,1905,1,4.0,147.0,0.0
carrocl01,1887,1,102.0,1.0,0.0
baldwma01,1887,1,1.0,1.0,3.0
nichobi01,1946,1,0.0,0.0,80.0
bolaned01,1935,1,2.0,2.0,6.0
bowench01,1919,1,0.0,1.0,1.0
crossam01,1887,1,0.0,0.0,1.0
trostmi01,1890,1,0.0,3.0,1.0
bladera01,1932,1,13.0,0.0,49.0
heathje01,1945,1,101.0,0.0,0.0
kreevmi01,1941,1,0.0,113.0,0.0
hinespa01,1876,1,0.0,64.0,0.0
weintph01,1933,1,0.0,0.0,6.0
pitkoal01,1938,1,0.0,0.0,7.0
whitede01,1872,1,2.0,1.0,3.0
eversho01,1946,1,1.0,76.0,0.0
bailege01,1917,1,4.0,0.0,0.0
mclaufr01,1882,1,0.0,1.0,0.0
hardyja01,1903,1,0.0,0.0,5.0
sewared01,1889,1,0.0,6.0,2.0
leahyto01,1897,2,2.0,8.0,0.0
ewingbo01,1907,1,2.0,0.0,1.0
pattige01,1884,1,1.0,0.0,1.0
earlho01,1890,1,0.0,0.0,49.0
rheamcy01,1914,1,1.0,0.0,0.0
dahlebi01,1905,1,1.0,0.0,0.0
milledo01,1894,1,2.0,0.0,2.0
welchfr01,1924,1,0.0,2.0,72.0
mccarja01,1906,1,83.0,3.0,0.0
holmedu01,1899,1,137.0,0.0,1.0
thronfa01,1952,1,11.0,4.0,71.0
pitzhe01,1890,2,0.0,1.0,0.0
mccarja01,1905,1,18.0,19.0,0.0
martial01,1874,1,1.0,0.0,0.0
jonesch01,1877,3,38.0,0.0,0.0
wilsoar03,1952,2,14.0,10.0,0.0
chartmi01,1942,3,0.0,0.0,64.0
gorbogl01,1955,2,0.0,4.0,53.0
rehgwa01,1917,1,0.0,0.0,86.0
wittwh01,1917,1,7.0,0.0,0.0
pikeli01,1871,1,0.0,0.0,18.0
canneri01,1904,1,15.0,10.0,69.0
remseja01,1878,1,0.0,56.0,0.0
mccarja01,1904,1,25.0,90.0,0.0
anderjo01,1903,1,2.0,3.0,2.0
gosligo01,1921,1,1.0,0.0,14.0
rickebr01,1906,1,0.0,0.0,1.0
riceha02,1951,1,48.0,0.0,16.0
healyjo01,1886,1,1.0,0.0,0.0
mcintma01,1909,1,119.0,3.0,0.0
ganzech01,1888,1,0.0,0.0,5.0
brownji01,1884,3,0.0,0.0,1.0
johnsji01,1926,2,1.0,7.0,6.0
taylodu01,1904,1,1.0,0.0,0.0
wasdeji01,1945,1,17.0,13.0,37.0
welajjo01,1940,1,15.0,35.0,3.0
strunam01,1914,1,12.0,108.0,0.0
hoagmy01,1945,1,0.0,27.0,6.0
stransa01,1901,1,0.0,0.0,5.0
goodahe01,1890,1,0.0,1.0,0.0
deckege01,1893,1,23.0,0.0,10.0
stephri01,1922,1,2.0,0.0,1.0
fullich01,1930,1,1.0,1.0,0.0
campbso01,1941,1,20.0,59.0,0.0
snydepo01,1878,1,0.0,0.0,2.0
hartucl01,1950,1,1.0,0.0,1.0
westsa01,1933,1,0.0,127.0,0.0
cobbty01,1924,1,0.0,155.0,0.0
cooledu01,1899,1,0.0,14.0,0.0
fothebo01,1928,1,70.0,0.0,20.0
powerph01,1880,1,1.0,1.0,1.0
walshji02,1914,2,25.0,26.0,6.0
brodist01,1899,1,0.0,136.0,1.0
doughpa01,1904,1,49.0,0.0,0.0
galvipu01,1884,1,1.0,0.0,0.0
vanhage01,1901,1,0.0,135.0,0.0
quinnjo02,1898,2,0.0,0.0,1.0
spencbe01,1913,1,7.0,1.0,0.0
mcgeaja01,1891,2,38.0,0.0,3.0
greenji02,1954,1,137.0,0.0,0.0
reisbo01,1938,1,9.0,0.0,1.0
deckefr01,1879,1,0.0,0.0,1.0
richmle01,1882,1,1.0,1.0,9.0
colmafr01,1947,1,6.0,0.0,0.0
archdma01,1924,1,0.0,77.0,0.0
dierich01,1949,1,0.0,123.0,1.0
swansev01,1933,1,6.0,8.0,129.0
wallaja02,1947,1,22.0,0.0,0.0
bellbe01,1939,2,37.0,0.0,0.0
pedroch01,1902,1,0.0,0.0,2.0
fainfe01,1951,1,1.0,0.0,10.0
finnelo01,1931,1,0.0,0.0,8.0
sewarge01,1882,1,6.0,2.0,27.0
meierdu01,1906,1,29.0,6.0,18.0
fersoal01,1890,1,0.0,0.0,1.0
bryancl01,1939,1,0.0,1.0,0.0
