playerid,yearid,round,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
pennybr01,2003,NLCS,FLO,NL,1,1,3,1,0,0,0,12,9,7,2,3,0,0.0,15.0,1.0,0.0,0.0,0.0,24.0,0,7,1.0,0.0,0.0
hutchfr01,1940,WS,DET,AL,0,0,1,0,0,0,0,3,1,1,1,1,1,0.0,9.0,0.0,0.0,0.0,0.0,5.0,1,1,0.0,0.0,0.0
guthrma01,1995,NLDS2,LAN,NL,0,0,3,0,0,0,0,4,2,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,6.0,0,1,0.0,0.0,1.0
houghch01,1977,NLCS,LAN,NL,0,0,1,0,0,0,0,6,2,1,0,0,3,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0,1,1.0,0.0,0.0
pettian01,1999,ALDS2,NYA,AL,1,0,1,1,0,0,0,22,7,1,1,0,5,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0,1,0.0,0.0,2.0
shockur01,1926,WS,NYA,AL,0,1,2,1,0,0,0,23,13,5,2,0,3,0.0,5.0,0.0,0.0,0.0,0.0,36.0,0,7,1.0,0.0,0.0
thomsjo01,2005,NLDS2,ATL,NL,0,0,1,0,0,0,0,6,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0
benesan01,1996,NLCS,SLN,NL,0,0,3,2,0,0,0,46,19,9,3,3,9,0.0,5.0,0.0,0.0,0.0,0.0,67.0,0,9,1.0,0.0,1.0
broweji01,2005,NLDS2,ATL,NL,0,0,3,0,0,0,0,16,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1,0,1.0,1.0,2.0
bradfch01,2002,ALDS2,OAK,AL,0,0,2,0,0,0,0,9,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0,0,0.0,0.0,1.0
nelsoje01,2001,ALCS,SEA,AL,0,0,2,0,0,0,0,7,1,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,0,0.0,0.0,1.0
oswalro01,2004,NLCS,HOU,NL,0,0,2,1,0,0,0,24,11,6,1,4,2,0.0,6.0,0.0,0.0,0.0,0.0,37.0,1,6,2.0,1.0,1.0
fingero01,1972,ALCS,OAK,AL,1,0,3,0,0,0,0,16,4,1,1,1,3,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1,1,1.0,0.0,2.0
saundjo01,2009,ALCS,LAA,AL,0,1,2,2,0,0,0,31,13,5,1,6,5,0.0,4.0,0.0,0.0,0.0,0.0,48.0,0,5,1.0,0.0,3.0
fuentbr01,2007,NLDS2,COL,NL,1,0,3,0,0,0,0,7,1,0,0,3,4,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0,0,0.0,0.0,0.0
petkoma01,1996,NLDS2,SLN,NL,0,0,1,0,0,0,0,6,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0.0,0.0,0.0
pottene01,1944,WS,SLA,AL,0,1,2,2,0,0,0,29,10,1,0,3,6,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0,5,1.0,0.0,0.0
smithsh01,1916,WS,BRO,NL,0,1,1,1,1,0,0,40,7,2,0,6,2,0.0,1.0,1.0,0.0,0.0,0.0,51.0,0,2,3.0,0.0,1.0
lohseky01,2012,NLCS,SLN,NL,1,1,2,2,0,0,0,23,13,6,0,6,3,0.0,7.0,1.0,0.0,0.0,,40.0,0,6,,,2.0
miltoer01,2002,ALCS,MIN,AL,0,0,1,1,0,0,0,18,5,1,1,2,4,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,1,0.0,0.0,0.0
merckke01,1993,NLCS,ATL,NL,0,0,5,0,0,0,0,15,3,1,0,2,4,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0,1,0.0,0.0,0.0
chipmbo01,1945,WS,CHN,NL,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0
robinje02,1987,ALCS,DET,AL,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0,0.0,0.0,0.0
suppaje01,2008,NLDS2,MIL,NL,0,1,1,1,0,0,0,9,6,5,3,2,3,0.0,15.0,1.0,1.0,0.0,0.0,16.0,0,5,0.0,0.0,1.0
tudorjo01,1985,WS,SLN,NL,2,1,3,3,1,1,0,54,15,6,1,7,14,0.0,3.0,0.0,0.0,1.0,0.0,74.0,0,6,0.0,0.0,0.0
marquja01,2004,NLDS1,SLN,NL,0,0,1,1,0,0,0,10,4,3,3,4,0,0.0,8.0,0.0,0.0,0.0,0.0,17.0,0,3,0.0,0.0,1.0
bonhati01,1943,WS,NYA,AL,0,1,1,1,0,0,0,24,6,4,2,3,9,0.0,4.0,0.0,0.0,0.0,0.0,33.0,0,4,1.0,0.0,0.0
palicer01,1949,WS,BRO,NL,0,0,1,0,0,0,0,6,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0.0,0.0,0.0
martide01,1979,ALCS,BAL,AL,0,0,1,1,0,0,0,25,8,3,1,0,4,0.0,3.0,0.0,0.0,0.0,0.0,32.0,0,3,0.0,0.0,1.0
gryboke01,2002,NLDS1,ATL,NL,0,0,3,0,0,0,0,11,2,0,0,2,3,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1,0,0.0,0.0,0.0
priorma01,2003,NLDS2,CHN,NL,1,0,1,1,1,0,0,27,2,1,0,4,7,0.0,1.0,0.0,1.0,1.0,0.0,34.0,0,1,0.0,1.0,1.0
schmija01,2002,WS,SFN,NL,1,0,2,2,0,0,0,31,16,6,2,4,14,0.0,5.0,0.0,1.0,0.0,0.0,51.0,0,6,0.0,1.0,0.0
mcmicgr01,1996,NLCS,ATL,NL,0,1,3,0,0,0,0,6,4,2,1,1,3,0.0,9.0,0.0,0.0,0.0,0.0,11.0,1,2,0.0,0.0,0.0
verlaju01,2006,ALCS,DET,AL,1,0,1,1,0,0,0,16,7,4,2,1,6,0.0,6.0,0.0,1.0,0.0,1.0,24.0,0,4,0.0,0.0,0.0
penaal01,1995,NLDS1,ATL,NL,2,0,3,0,0,0,0,9,3,0,0,1,2,0.0,0.0,1.0,0.0,1.0,0.0,14.0,1,0,0.0,0.0,0.0
wagnebi02,2009,ALDS2,BOS,AL,0,0,2,0,0,0,0,3,2,2,0,1,2,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0,2,0.0,0.0,0.0
johnsra05,2001,NLDS2,ARI,NL,0,1,1,1,0,0,0,24,6,3,1,2,9,0.0,3.0,0.0,0.0,0.0,0.0,31.0,0,3,1.0,1.0,2.0
stottto01,1993,ALCS,TOR,AL,0,1,1,1,0,0,0,18,6,5,2,4,4,0.0,7.0,0.0,0.0,0.0,1.0,26.0,0,5,0.0,0.0,1.0
honeyri01,1996,NLCS,SLN,NL,0,0,5,0,0,0,0,12,5,4,2,3,3,0.0,9.0,0.0,0.0,0.0,0.0,22.0,1,4,0.0,0.0,0.0
timlimi01,1993,WS,TOR,AL,0,0,2,0,0,0,0,7,2,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,0,0.0,0.0,1.0
magnami01,2000,ALDS1,OAK,AL,0,0,2,0,0,0,0,9,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0.0,0.0,1.0
zachrpa01,1976,WS,CIN,NL,1,0,1,1,0,0,0,20,6,2,1,5,6,0.0,2.0,0.0,0.0,0.0,0.0,30.0,0,2,0.0,0.0,0.0
venafmi01,1999,ALDS2,TEX,AL,0,0,2,0,0,0,0,3,2,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1,2,0.0,0.0,0.0
hoytwa01,1921,WS,NYA,AL,2,1,3,3,3,1,0,81,18,0,0,11,18,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0,2,2.0,0.0,1.0
maysca01,1921,WS,NYA,AL,1,2,3,3,3,1,0,78,20,5,0,0,9,0.0,1.0,0.0,0.0,1.0,0.0,97.0,0,6,2.0,0.0,2.0
rincori01,2001,ALDS1,CLE,AL,0,0,3,0,0,0,0,6,2,2,0,0,3,0.0,9.0,0.0,1.0,0.0,0.0,8.0,0,2,1.0,0.0,0.0
violafr01,1987,ALCS,MIN,AL,1,0,2,2,0,0,0,36,14,7,2,5,9,0.0,5.0,0.0,0.0,0.0,0.0,56.0,0,8,0.0,0.0,0.0
koufasa01,1963,WS,LAN,NL,2,0,2,2,2,0,0,54,12,3,2,3,23,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0,3,0.0,0.0,1.0
rautzla01,1978,WS,LAN,NL,0,0,2,0,0,0,0,6,4,3,0,0,0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0,3,0.0,0.0,1.0
nelsoje01,2003,WS,NYA,AL,0,0,3,0,0,0,0,12,4,0,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1,0,0.0,0.0,0.0
byerlbu01,1944,WS,SLN,NL,0,0,1,0,0,0,0,4,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
rixeyep01,1915,WS,PHI,NL,0,1,1,0,0,0,0,20,4,3,2,2,2,0.0,4.0,0.0,0.0,1.0,0.0,27.0,1,3,0.0,0.0,1.0
reardje01,1992,WS,ATL,NL,0,1,2,0,0,0,0,4,2,2,1,1,1,0.0,,0.0,0.0,0.0,0.0,7.0,2,2,0.0,0.0,0.0
gurala01,1980,WS,KCA,AL,0,0,2,2,0,0,0,37,8,3,1,3,4,0.0,2.0,0.0,0.0,0.0,0.0,46.0,0,4,0.0,1.0,1.0
nathajo01,2012,ALWC,TEX,AL,0,0,1,0,0,0,0,3,2,2,0,1,1,0.0,18.0,0.0,0.0,0.0,,6.0,1,2,,,0.0
borbope01,1973,NLCS,CIN,NL,1,0,4,0,0,0,1,14,3,1,0,1,3,0.0,1.0,1.0,0.0,0.0,0.0,18.0,4,1,0.0,0.0,0.0
doteloc01,2001,NLDS1,HOU,NL,0,0,2,0,0,0,0,10,5,2,1,0,5,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0,2,0.0,0.0,0.0
stewale01,1933,WS,WS1,AL,0,1,1,1,0,0,0,6,6,2,1,0,0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,0,4,0.0,0.0,0.0
schoupe01,1998,ALDS1,BOS,AL,0,0,1,1,0,0,0,16,2,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0.0,0.0,0.0
slatoji01,1982,ALCS,ML4,AL,0,0,2,0,0,0,1,14,3,1,1,1,3,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1,2,0.0,0.0,0.0
gulledo01,1977,WS,NYA,AL,0,1,2,2,0,0,0,38,13,9,1,7,10,0.0,6.0,0.0,0.0,1.0,0.0,58.0,0,10,0.0,1.0,0.0
rincoju01,2003,ALDS1,MIN,AL,0,0,3,0,0,0,0,7,1,0,0,4,1,0.0,,0.0,0.0,0.0,0.0,11.0,2,0,0.0,0.0,1.0
marquru01,1913,WS,NY1,NL,0,1,2,1,0,0,0,27,10,7,1,3,3,0.0,7.0,0.0,0.0,0.0,0.0,39.0,1,7,1.0,0.0,0.0
leecl02,2009,NLDS2,PHI,NL,1,0,2,2,1,0,0,49,11,2,0,3,10,0.0,1.0,0.0,2.0,0.0,0.0,62.0,0,4,0.0,0.0,1.0
donnebr01,2004,ALDS1,ANA,AL,0,0,2,0,0,0,0,10,3,4,0,2,5,0.0,10.0,2.0,1.0,0.0,0.0,15.0,1,4,0.0,0.0,0.0
jacksmi02,1997,ALCS,CLE,AL,0,0,5,0,0,0,0,13,1,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,0,0.0,0.0,1.0
scuddsc01,1990,WS,CIN,NL,0,0,1,0,0,0,0,4,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0.0,0.0,0.0
rijojo01,1990,WS,CIN,NL,2,0,2,2,0,0,0,46,9,1,0,5,14,0.0,0.0,1.0,0.0,0.0,0.0,59.0,0,1,0.0,0.0,1.0
cormirh01,1999,ALDS1,BOS,AL,0,0,2,0,0,0,0,12,2,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0.0,0.0,1.0
saucike01,1980,NLCS,PHI,NL,0,0,2,0,0,0,0,2,1,0,0,2,0,0.0,,1.0,0.0,0.0,0.0,5.0,1,0,0.0,0.0,0.0
benitar01,1996,ALDS1,BAL,AL,2,0,3,0,0,0,0,12,1,1,1,2,6,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0,1,0.0,1.0,0.0
hernaor01,2000,WS,NYA,AL,0,1,1,1,0,0,0,22,9,4,1,3,12,0.0,4.0,0.0,0.0,0.0,0.0,34.0,0,4,1.0,0.0,0.0
millebo04,1971,WS,PIT,NL,0,1,3,0,0,0,0,14,7,2,0,1,2,0.0,3.0,0.0,0.0,0.0,0.0,22.0,2,2,0.0,1.0,0.0
mcnalda01,1966,WS,BAL,AL,1,0,2,2,1,1,0,34,6,2,1,7,5,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0,2,0.0,0.0,2.0
frankry01,2009,NLDS1,SLN,NL,0,1,2,0,0,0,0,4,3,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2,2,0.0,0.0,0.0
beardda01,1981,AWDIV,OAK,AL,0,0,1,0,0,0,1,4,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
pettian01,2010,ALDS2,NYA,AL,1,0,1,1,0,0,0,21,5,2,1,1,4,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0,2,0.0,1.0,1.0
beckejo02,2008,ALDS1,BOS,AL,0,0,1,1,0,0,0,15,9,4,2,4,6,0.0,7.0,0.0,0.0,0.0,0.0,28.0,0,4,0.0,0.0,0.0
gallomi01,2005,WS,HOU,NL,0,0,2,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0
neaglde01,1998,NLCS,ATL,NL,0,0,2,1,0,0,0,23,8,3,1,2,9,0.0,3.0,0.0,0.0,0.0,0.0,33.0,1,3,0.0,0.0,0.0
morrima01,2000,NLCS,SLN,NL,0,0,2,0,0,0,0,11,3,2,0,2,2,0.0,4.0,1.0,0.0,0.0,0.0,16.0,0,2,0.0,0.0,0.0
wrighja02,2006,ALDS1,NYA,AL,0,1,1,1,0,0,0,8,5,3,2,1,1,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0,4,0.0,0.0,0.0
mcdowro01,1986,WS,NYN,NL,1,0,5,0,0,0,0,22,10,4,0,6,2,0.0,4.0,2.0,0.0,0.0,0.0,37.0,2,5,1.0,1.0,0.0
warddu01,1989,ALCS,TOR,AL,0,0,2,0,0,0,0,11,6,3,0,3,5,0.0,7.0,0.0,1.0,0.0,0.0,19.0,1,3,0.0,0.0,0.0
jamesbi02,1914,WS,BSN,NL,2,0,2,1,1,1,0,33,2,0,0,6,9,0.0,0.0,1.0,0.0,0.0,0.0,37.0,1,0,0.0,0.0,1.0
wainwad01,2006,NLCS,SLN,NL,0,0,3,0,0,0,2,9,2,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0,0.0,0.0,0.0
jonesmi02,1981,AWDIV,KCA,AL,0,1,1,1,0,0,0,24,9,2,0,0,2,0.0,2.0,0.0,0.0,0.0,0.0,33.0,0,2,2.0,0.0,0.0
pooleji02,1998,ALDS1,CLE,AL,0,0,2,0,0,0,0,3,1,0,0,1,2,0.0,,0.0,0.0,0.0,0.0,5.0,0,0,1.0,0.0,0.0
fasseje01,1997,ALDS2,SEA,AL,1,0,1,1,0,0,0,24,3,1,0,4,3,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0,1,1.0,0.0,0.0
delcama01,2007,ALCS,BOS,AL,0,0,3,0,0,0,0,5,4,3,1,2,3,0.0,16.0,0.0,0.0,0.0,0.0,11.0,1,3,0.0,0.0,0.0
foggjo01,2007,WS,COL,NL,0,1,1,1,0,0,0,8,10,6,0,2,2,0.0,20.0,1.0,0.0,0.0,0.0,19.0,0,6,0.0,0.0,0.0
maddugr01,2008,NLDS1,LAN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
gurala01,1980,ALCS,KCA,AL,1,0,1,1,1,0,0,27,10,2,2,1,4,0.0,2.0,0.0,0.0,0.0,0.0,38.0,0,2,1.0,0.0,0.0
harvich01,2004,NLCS,HOU,NL,0,0,3,0,0,0,0,4,3,2,1,1,3,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0,2,0.0,0.0,0.0
splitpa01,1976,ALCS,KCA,AL,1,0,2,0,0,0,0,28,7,2,0,5,2,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0,2,0.0,1.0,0.0
smoltjo01,1997,NLCS,ATL,NL,0,1,1,1,0,0,0,18,5,5,1,5,9,0.0,7.0,2.0,0.0,0.0,0.0,27.0,0,5,0.0,0.0,0.0
gallomi01,2005,NLDS2,HOU,NL,0,0,3,0,0,0,0,5,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1,0,0.0,0.0,1.0
wheelda01,2008,ALDS2,TBA,AL,0,0,1,0,0,0,1,3,1,1,1,0,1,0.0,9.0,0.0,0.0,0.0,0.0,4.0,1,1,0.0,0.0,0.0
johnsbo03,1972,NLCS,PIT,NL,0,0,2,0,0,0,0,18,4,2,0,2,7,0.0,3.0,1.0,1.0,0.0,0.0,22.0,0,2,0.0,0.0,1.0
feldmsc01,2011,ALCS,TEX,AL,1,0,3,0,0,0,0,17,1,0,0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0,0,,,0.0
klinest02,2004,NLDS1,SLN,NL,0,0,2,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2,0,0.0,0.0,0.0
turneji01,1940,WS,CIN,NL,0,1,1,1,0,0,0,18,8,5,2,0,4,0.0,7.0,0.0,0.0,0.0,0.0,25.0,0,5,0.0,0.0,1.0
hunteca01,1976,WS,NYA,AL,0,1,1,1,1,0,0,26,10,3,0,4,5,0.0,3.0,1.0,0.0,0.0,0.0,40.0,0,4,0.0,1.0,0.0
dragodi01,1975,WS,BOS,AL,0,1,2,0,0,0,0,12,3,1,0,1,1,0.0,2.0,1.0,0.0,1.0,0.0,16.0,1,1,0.0,0.0,0.0
nenro01,2002,NLDS1,SFN,NL,0,0,4,0,0,0,2,8,4,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0,0.0,0.0,2.0
beckejo02,2007,ALDS1,BOS,AL,1,0,1,1,1,1,0,27,4,0,0,0,8,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0,0,0.0,0.0,0.0
carrocl02,1975,NLCS,CIN,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0.0,0.0,0.0
neaglde01,2000,WS,NYA,AL,0,0,1,1,0,0,0,14,4,2,1,2,3,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0,2,0.0,0.0,0.0
ditmaar01,1957,WS,NYA,AL,0,0,2,0,0,0,0,18,2,0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0,0,1.0,0.0,1.0
rogerke01,2006,ALDS1,DET,AL,1,0,1,1,0,0,0,23,5,0,0,2,8,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0,0,0.0,0.0,1.0
hillke01,1995,ALDS1,CLE,AL,1,0,1,0,0,0,0,4,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,0,0.0,0.0,0.0
smithza01,1995,ALDS1,BOS,AL,0,1,1,0,0,0,0,4,1,1,1,0,0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,1,1,0.0,0.0,0.0
colliri01,1921,WS,NYA,AL,0,0,1,0,0,0,0,2,4,4,0,1,0,1.0,54.0,0.0,0.0,0.0,0.0,6.0,0,4,0.0,1.0,0.0
kaatji01,1982,WS,SLN,NL,0,0,4,0,0,0,0,7,4,1,0,2,2,0.0,,1.0,1.0,0.0,0.0,12.0,0,1,0.0,0.0,1.0
pineijo01,2001,ALCS,SEA,AL,0,0,1,0,0,0,0,6,4,1,0,2,5,0.0,4.0,0.0,1.0,0.0,0.0,12.0,0,1,0.0,0.0,0.0
valvejo01,2011,ALCS,DET,AL,0,1,3,0,0,0,1,13,5,4,1,2,3,0.0,8.0,2.0,0.0,1.0,0.0,20.0,1,4,,,1.0
maddugr01,1995,NLDS1,ATL,NL,1,0,2,2,0,0,0,42,19,7,3,2,7,0.0,4.0,1.0,0.0,1.0,0.0,58.0,0,7,1.0,1.0,5.0
lowede01,2012,ALDS1,NYA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,1.0,1,0,,,0.0
boddimi01,1988,ALCS,BOS,AL,0,1,1,1,0,0,0,8,8,6,3,1,2,0.0,20.0,0.0,0.0,0.0,0.0,15.0,0,6,0.0,0.0,0.0
wettejo01,1995,ALDS2,NYA,AL,0,1,3,0,0,0,0,13,8,7,2,2,5,0.0,,0.0,0.0,1.0,0.0,24.0,1,7,0.0,0.0,0.0
landrbi01,1990,NLCS,PIT,NL,0,0,2,0,0,0,0,6,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,0,0.0,0.0,0.0
nolesdi01,1980,WS,PHI,NL,0,0,1,0,0,0,0,14,5,1,1,2,6,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0,1,0.0,0.0,0.0
mcnalda01,1970,WS,BAL,AL,1,0,1,1,1,0,0,27,9,3,0,2,5,0.0,3.0,0.0,0.0,0.0,0.0,37.0,0,3,0.0,1.0,1.0
lowede01,2008,NLCS,LAN,NL,0,1,2,2,0,0,0,31,12,4,2,2,6,0.0,3.0,0.0,0.0,0.0,0.0,44.0,0,5,0.0,0.0,2.0
derripa01,1931,WS,SLN,NL,0,2,3,2,0,0,0,38,14,6,1,7,14,0.0,4.0,0.0,1.0,0.0,0.0,59.0,1,10,1.0,0.0,0.0
hernali01,2002,WS,SFN,NL,0,2,2,2,0,0,0,17,9,9,0,9,4,0.0,14.0,3.0,0.0,1.0,0.0,36.0,0,10,1.0,0.0,0.0
reynosh01,1999,NLDS1,HOU,NL,1,1,2,2,0,0,0,33,16,5,0,3,5,0.0,4.0,0.0,0.0,0.0,0.0,49.0,0,5,2.0,1.0,2.0
charlno01,1997,ALDS2,SEA,AL,0,0,2,0,0,0,0,7,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,0,0.0,0.0,0.0
donalat01,1941,WS,NYA,AL,0,0,1,1,0,0,0,12,6,4,1,3,2,0.0,9.0,0.0,0.0,0.0,0.0,21.0,0,4,0.0,0.0,0.0
lowede01,1998,ALDS1,BOS,AL,0,0,2,0,0,0,0,13,3,1,0,1,2,0.0,2.0,1.0,0.0,1.0,0.0,17.0,0,1,0.0,0.0,1.0
wellsbo01,1997,ALDS2,SEA,AL,0,0,1,0,0,0,0,4,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0
bradfch01,2006,NLDS1,NYN,NL,0,0,2,0,0,0,0,1,1,0,0,1,0,0.0,,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0
reuscri01,1989,WS,SFN,NL,0,1,1,1,0,0,0,12,5,5,1,4,2,0.0,11.0,0.0,0.0,0.0,0.0,20.0,0,5,0.0,0.0,1.0
riverma01,2000,WS,NYA,AL,0,0,4,0,0,0,2,18,4,2,1,1,7,0.0,3.0,0.0,0.0,1.0,0.0,24.0,3,2,0.0,0.0,0.0
pattima01,1980,WS,KCA,AL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0
gomezle01,1937,WS,NYA,AL,2,0,2,2,2,0,0,54,16,3,1,2,8,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0,3,0.0,0.0,1.0
carlsha01,1929,WS,CHN,NL,0,0,2,0,0,0,0,12,7,3,1,1,3,0.0,6.0,0.0,0.0,0.0,0.0,18.0,1,3,2.0,0.0,1.0
glavito02,1997,NLCS,ATL,NL,1,1,2,2,0,0,0,40,13,8,0,11,9,0.0,5.0,3.0,0.0,1.0,0.0,62.0,0,8,2.0,0.0,2.0
eckerde01,1996,NLCS,SLN,NL,1,0,3,0,0,0,1,10,2,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0,0.0,0.0,0.0
ligteke01,1997,NLCS,ATL,NL,0,0,2,0,0,0,0,9,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,1.0,0.0,1.0
burneaj01,2009,ALDS1,NYA,AL,0,0,1,1,0,0,0,18,3,1,0,5,6,0.0,1.0,0.0,0.0,2.0,0.0,27.0,0,1,0.0,0.0,0.0
worreti01,2002,WS,SFN,NL,1,1,6,0,0,0,0,17,4,2,1,1,4,0.0,3.0,0.0,0.0,0.0,0.0,22.0,2,3,0.0,0.0,0.0
clemero02,2000,ALDS1,NYA,AL,0,2,2,2,0,0,0,33,13,10,1,8,10,0.0,8.0,1.0,1.0,0.0,0.0,52.0,0,10,1.0,0.0,1.0
smithpe02,1992,NLCS,ATL,NL,0,0,2,0,0,0,0,11,2,1,0,3,3,0.0,,0.0,0.0,0.0,0.0,15.0,0,1,0.0,1.0,0.0
redmama01,2003,WS,FLO,NL,0,1,1,1,0,0,0,7,5,4,1,2,2,0.0,15.0,0.0,1.0,1.0,0.0,13.0,0,4,0.0,0.0,0.0
burbada01,1995,NLDS2,CIN,NL,1,0,1,0,0,0,0,3,2,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0.0,0.0,0.0
hootobu01,1978,WS,LAN,NL,1,1,2,2,0,0,0,25,13,6,0,3,6,0.0,6.0,1.0,1.0,1.0,0.0,42.0,0,7,0.0,0.0,1.0
millwke01,2000,NLDS1,ATL,NL,0,1,1,1,0,0,0,14,4,4,2,3,3,0.0,7.0,0.0,0.0,0.0,1.0,21.0,0,4,0.0,0.0,0.0
aguilri01,1991,ALCS,MIN,AL,0,0,3,0,0,0,3,10,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3,0,0.0,0.0,0.0
planked01,1905,WS,PHA,AL,0,2,2,2,2,0,0,51,15,3,0,4,11,0.0,1.0,1.0,1.0,1.0,0.0,71.0,0,4,3.0,0.0,0.0
walkeja01,2006,ALCS,DET,AL,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
larocda01,1981,WS,NYA,AL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
oswalro01,2010,NLCS,PHI,NL,1,1,3,2,0,0,0,44,14,3,1,3,14,0.0,1.0,0.0,0.0,1.0,0.0,60.0,1,4,1.0,1.0,2.0
gibsobo01,1964,WS,SLN,NL,2,1,3,3,2,0,0,81,23,9,4,8,31,0.0,3.0,2.0,1.0,2.0,0.0,113.0,0,11,0.0,1.0,2.0
