playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
dobbsgr01,2008,PHI,NL,NLCS,3B,2,2,33.0,1,0,1,0,0,,,
grissma02,1997,CLE,AL,ALCS,CF,6,6,174.0,13,1,0,0,0,,,
motagu01,2006,NYN,NL,NLCS,P,5,0,13.0,0,1,0,0,0,,0.0,0.0
watted01,1969,BAL,AL,ALCS,P,1,0,6.0,0,0,0,0,0,,0.0,0.0
leebi03,1981,MON,NL,NLCS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
hawkian01,1984,SDN,NL,NLCS,P,3,0,11.0,0,1,0,1,0,,0.0,2.0
retteme01,1973,BAL,AL,ALCS,RF,3,3,84.0,3,0,0,0,0,,,
figueed01,1976,NYA,AL,WS,P,1,1,24.0,0,1,0,0,0,,2.0,2.0
schulfr01,1908,CHN,NL,WS,RF,5,5,135.0,3,1,0,0,0,,,
fellebo01,1948,CLE,AL,WS,P,2,2,43.0,2,4,0,0,0,,1.0,0.0
mondera01,1995,LAN,NL,NLDS2,RF,3,3,69.0,8,0,0,0,0,,,
gentrga01,1969,NYN,NL,NLCS,P,1,1,6.0,0,0,0,0,0,,0.0,0.0
remlimi01,1999,ATL,NL,WS,P,2,0,3.0,0,1,0,0,0,,0.0,1.0
hammoje01,2003,SFN,NL,NLDS1,CF,1,0,9.0,1,0,0,0,0,,,
finlest01,1998,SDN,NL,NLDS2,CF,4,3,82.0,6,0,0,0,0,,,
jimenda01,2006,OAK,AL,ALCS,2B,4,4,99.0,13,9,2,2,0,,,
wilsoar01,1911,NY1,NL,WS,C,1,0,3.0,1,0,0,0,0,0.0,0.0,0.0
hayesch01,1996,NYA,AL,WS,1B,1,0,6.0,1,0,0,1,0,,,
mizejo01,1952,NYA,AL,WS,1B,4,4,96.0,26,3,0,4,0,,,
ackerji01,1991,TOR,AL,ALCS,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
benesan01,1996,SLN,NL,NLCS,P,3,2,46.0,1,4,0,0,0,,0.0,1.0
pfiesja01,1910,CHN,NL,WS,P,1,0,20.0,0,1,0,0,0,,0.0,1.0
cedenro01,1999,NYN,NL,NLCS,RF,4,4,90.0,12,0,0,0,0,,,
landrke01,1981,LAN,NL,NWDIV,CF,5,5,139.0,16,0,0,0,0,,,
kraneed01,1973,NYN,NL,NLCS,LF,1,1,15.0,2,0,0,0,0,,,
martida01,2001,ATL,NL,NLCS,LF,1,0,3.0,1,0,0,0,0,,,
martira02,1999,BOS,AL,ALCS,P,1,1,20.0,0,2,0,0,0,,0.0,1.0
marshmi01,1974,LAN,NL,NLCS,P,2,0,9.0,0,0,0,0,0,,0.0,0.0
downibr01,1986,CAL,AL,ALCS,LF,7,7,192.0,18,0,0,0,0,,,
hootobu01,1981,LAN,NL,WS,P,2,2,34.0,1,0,0,0,0,,1.0,0.0
coraal01,2007,BOS,AL,WS,SS,1,0,6.0,1,0,0,0,0,,,
martiti02,2000,NYA,AL,ALDS1,1B,5,5,132.0,51,1,1,6,0,,,
grichbo01,1986,CAL,AL,ALCS,2B,3,3,84.0,3,7,2,0,0,,,
anderga01,2002,ANA,AL,WS,LF,7,7,183.0,17,1,1,0,0,,,
jonesan01,1999,ATL,NL,WS,CF,4,4,99.0,10,0,0,0,0,,,
floodcu01,1968,SLN,NL,WS,CF,7,7,186.0,12,0,0,0,0,,,
schatda01,1987,MIN,AL,ALCS,P,2,0,13.0,1,1,0,0,0,,1.0,0.0
sheripa01,1989,SFN,NL,WS,RF,1,1,13.0,0,0,0,0,0,,,
lemonch01,1984,DET,AL,ALCS,CF,3,3,87.0,8,0,0,0,0,,,
aukerel01,1934,DET,AL,WS,P,2,2,34.0,0,2,0,1,0,,1.0,1.0
grosswa01,1981,OAK,AL,AWDIV,3B,1,1,27.0,1,4,0,2,0,,,
palmeor01,2005,HOU,NL,NLDS2,LF,2,2,51.0,4,0,0,0,0,,,
johnto01,1981,NYA,AL,AEDIV,P,1,1,21.0,0,3,0,0,0,,0.0,1.0
hafeych01,1926,SLN,NL,WS,LF,7,7,189.0,20,1,0,0,0,,,
coneda01,1998,NYA,AL,ALCS,P,2,2,39.0,2,2,0,0,0,,1.0,0.0
castivi02,2003,ATL,NL,NLDS2,3B,5,5,129.0,3,14,2,3,0,,,
howeljp01,2008,TBA,AL,ALCS,P,6,0,16.0,0,1,0,0,0,,1.0,0.0
hunteca01,1978,NYA,AL,ALCS,P,1,1,18.0,0,1,0,0,0,,1.0,1.0
powelbo01,1971,BAL,AL,ALCS,1B,3,3,81.0,28,2,0,3,0,,,
reardje01,1981,MON,NL,NLCS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
huntebr01,1999,ATL,NL,NLCS,1B,6,3,118.0,31,2,1,2,0,,,
simonra01,2003,CHN,NL,NLCS,1B,5,4,112.0,33,0,1,3,0,,,
holmwa01,1926,SLN,NL,WS,CF,3,3,84.0,7,0,0,0,0,,,
galaran01,2003,SFN,NL,NLDS1,1B,1,1,20.0,10,1,0,0,0,,,
sheffga01,2003,ATL,NL,NLDS2,RF,4,4,105.0,4,1,0,0,0,,,
lemkema01,1995,ATL,NL,WS,2B,6,6,162.0,10,24,1,2,0,,,
marquja01,2004,SLN,NL,NLDS1,P,1,1,10.0,0,0,0,0,0,,0.0,0.0
jurisal01,1944,SLN,NL,WS,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
stanked01,1947,BRO,NL,WS,2B,7,7,174.0,18,18,1,5,0,,,
theriry01,2011,SLN,NL,NLDS1,2B,3,2,,2,9,0,1,0,,,
sheripa01,1987,DET,AL,ALCS,RF,4,3,81.0,7,2,0,0,0,,,
mclemma01,1999,TEX,AL,ALDS2,2B,3,3,75.0,2,9,0,1,0,,,
gilliji01,1963,LAN,NL,WS,3B,4,4,108.0,2,2,0,0,0,,,
rhodear01,1997,BAL,AL,ALCS,P,2,0,7.0,0,1,0,0,0,,0.0,0.0
cruzju01,1983,CHA,AL,ALCS,2B,4,4,108.0,10,14,0,3,0,,,
anderbr01,1997,BAL,AL,ALDS2,CF,4,4,108.0,6,0,0,0,0,,,
nehfar01,1923,NY1,NL,WS,P,2,2,49.0,0,6,0,1,0,,0.0,0.0
morgami01,2001,ARI,NL,NLDS2,P,3,0,4.0,0,0,0,0,0,,1.0,0.0
lockhke01,1999,ATL,NL,NLCS,2B,1,0,25.0,1,3,0,1,0,,,
michaja01,2007,CLE,AL,ALDS2,RF,1,1,21.0,0,0,0,0,0,,,
mahompa01,1999,NYN,NL,NLDS2,P,1,0,5.0,0,0,0,0,0,,0.0,0.0
oneilbi01,1906,CHA,AL,WS,RF,1,0,12.0,1,0,0,0,0,,,
derosma01,2008,CHN,NL,NLDS1,RF,1,1,24.0,2,0,0,0,0,,,
paquecr01,2001,SLN,NL,NLDS2,3B,1,0,3.0,0,1,0,0,0,,,
heredfe01,2003,NYA,AL,ALDS1,P,1,0,6.0,0,2,0,1,0,,0.0,0.0
eyresc01,2008,PHI,NL,WS,P,2,0,2.0,0,0,0,0,0,,0.0,0.0
roberbo01,1975,PIT,NL,NLCS,1B,1,0,3.0,1,0,0,0,0,,,
martijo02,1924,WS1,AL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
cepedor01,1969,ATL,NL,NLCS,1B,3,3,78.0,29,1,2,2,0,,,
mcgrifr01,1996,ATL,NL,NLDS1,1B,3,3,84.0,25,3,0,1,0,,,
clarkwi02,1989,SFN,NL,WS,1B,4,4,102.0,40,2,0,2,0,,,
bradfch01,2000,CHA,AL,ALDS2,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
sosael01,1981,MON,NL,NLCS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
kosloda01,1951,NY1,NL,WS,P,2,2,45.0,2,1,0,0,0,,0.0,0.0
etchean01,1969,BAL,AL,WS,C,2,2,51.0,16,0,0,0,0,0.0,1.0,0.0
agbaybe01,2000,NYN,NL,NLCS,LF,5,5,129.0,11,0,1,0,0,,,
holtzke01,1972,OAK,AL,WS,P,3,2,38.0,0,3,1,1,0,,1.0,0.0
rhodear01,2011,SLN,NL,WS,P,3,0,,0,0,0,0,0,,,
lemkema01,1992,ATL,NL,WS,2B,6,6,157.0,19,13,0,5,0,,,
cliftfl01,1935,DET,AL,WS,3B,4,4,111.0,2,9,1,0,0,,,
hernaor01,2005,CHA,AL,WS,P,1,0,3.0,0,0,1,0,0,,1.0,0.0
eisenji01,1993,PHI,NL,NLCS,RF,5,3,93.0,6,0,0,0,0,,,
skowrbi01,1962,NYA,AL,WS,1B,6,6,150.0,52,1,0,3,0,,,
oneilpa01,1996,NYA,AL,ALCS,RF,4,4,99.0,9,1,0,1,0,,,
nehfar01,1921,NY1,NL,WS,P,3,3,78.0,1,4,1,0,0,,3.0,2.0
spencsh01,1998,NYA,AL,WS,LF,1,1,21.0,2,1,0,0,0,,,
thomsjo01,2005,ATL,NL,NLDS2,P,1,0,6.0,0,0,0,0,0,,0.0,0.0
culbele01,1946,BOS,AL,WS,CF,1,0,3.0,0,0,0,0,0,,,
jeterde01,1996,NYA,AL,ALCS,SS,5,5,141.0,6,13,0,0,0,,,
koufasa01,1966,LAN,NL,WS,P,1,1,18.0,0,1,0,0,0,,0.0,0.0
littema01,1976,KCA,AL,ALCS,P,3,0,14.0,0,1,0,0,0,,2.0,0.0
snydefr01,1923,NY1,NL,WS,C,5,4,129.0,24,3,0,1,0,0.0,0.0,0.0
florera01,2005,SLN,NL,NLDS1,P,3,0,6.0,0,1,0,0,0,,0.0,0.0
kaatji01,1982,SLN,NL,WS,P,4,0,7.0,0,0,0,0,0,,0.0,0.0
fernato01,1997,CLE,AL,WS,2B,5,3,110.0,9,14,2,3,0,,,
barmecl01,2009,COL,NL,NLDS2,2B,4,4,105.0,8,19,1,2,0,,,
bandosa01,1974,OAK,AL,WS,3B,5,5,132.0,2,10,0,0,0,,,
martivi01,2009,BOS,AL,ALDS2,C,3,3,75.0,20,3,0,1,0,0.0,3.0,1.0
colemvi01,1987,SLN,NL,WS,LF,7,7,177.0,10,2,0,0,0,,,
burkejo03,2003,BOS,AL,ALDS2,P,1,1,16.0,1,0,0,0,0,,0.0,0.0
riverju01,2003,NYA,AL,WS,RF,2,1,33.0,5,0,0,0,0,,,
reussje01,1981,LAN,NL,NLCS,P,1,1,21.0,0,0,0,0,0,,0.0,0.0
yeagest01,1977,LAN,NL,WS,C,6,6,150.0,32,6,0,0,0,0.0,1.0,0.0
hernaca01,2000,SLN,NL,NLCS,C,5,4,97.0,15,2,1,0,0,0.0,2.0,1.0
webbbr01,2007,ARI,NL,NLDS1,P,1,1,21.0,1,1,0,0,0,,0.0,0.0
raineti01,1993,CHA,AL,ALCS,LF,6,6,159.0,13,2,0,0,0,,,
riverma01,2001,NYA,AL,WS,P,4,0,19.0,1,2,1,0,0,,0.0,0.0
berrayo01,1956,NYA,AL,WS,C,7,7,185.0,50,3,0,0,0,0.0,1.0,2.0
trammal01,1987,DET,AL,ALCS,SS,5,5,129.0,6,9,1,1,0,,,
keyji01,1996,NYA,AL,ALCS,P,1,1,24.0,1,0,0,0,0,,0.0,0.0
herndla01,1987,DET,AL,ALCS,RF,2,2,48.0,2,0,1,0,0,,,
melhuad01,2003,OAK,AL,ALDS2,C,1,1,24.0,2,0,0,0,0,0.0,0.0,0.0
powelbo01,1969,BAL,AL,WS,1B,5,5,129.0,46,2,1,3,0,,,
ordonma01,2011,DET,AL,ALCS,RF,1,1,,1,0,0,0,0,,,
leiteal01,2000,NYN,NL,NLCS,P,1,1,21.0,0,0,0,0,0,,3.0,0.0
hattesc01,2003,OAK,AL,ALDS2,1B,5,5,145.0,44,1,0,4,0,,,
erskica01,1955,BRO,NL,WS,P,1,1,9.0,0,1,0,0,0,,1.0,0.0
jimenda01,2006,OAK,AL,ALDS2,2B,2,1,30.0,1,6,0,2,0,,,
steinte01,1990,OAK,AL,ALCS,C,3,3,81.0,11,0,0,0,0,0.0,0.0,0.0
pryorgr01,1985,KCA,AL,WS,3B,1,0,3.0,0,1,0,0,0,,,
johnsra05,2001,ARI,NL,WS,P,3,2,52.0,0,1,0,0,0,,0.0,0.0
penaca01,2008,TBA,AL,WS,1B,5,5,123.0,34,1,1,3,0,,,
podsesc01,2005,CHA,AL,ALCS,LF,5,5,135.0,10,0,0,0,0,,,
moonwa01,1959,LAN,NL,WS,CF,1,0,3.0,0,0,0,0,0,,,
conceon01,1985,KCA,AL,WS,SS,2,0,12.0,0,2,0,0,0,,,
perezne01,2003,SFN,NL,NLDS1,2B,1,0,11.0,2,0,0,0,0,,,
martiti02,1998,NYA,AL,ALDS2,1B,3,3,81.0,27,1,0,2,0,,,
stottto01,1993,TOR,AL,WS,P,1,1,6.0,0,0,0,0,0,,1.0,0.0
eisenji01,1997,FLO,NL,WS,1B,2,0,17.0,3,1,0,1,0,,,
davisst02,1983,BAL,AL,ALCS,P,1,1,18.0,0,0,0,0,0,,2.0,0.0
willima04,2001,ARI,NL,WS,3B,7,7,195.0,2,13,0,2,0,,,
guerrvl01,2007,LAA,AL,ALDS1,RF,2,2,48.0,1,0,0,0,0,,,
honeyri01,1988,OAK,AL,ALCS,P,3,0,6.0,0,0,0,0,0,,0.0,0.0
willibe02,1995,NYA,AL,ALDS2,CF,5,5,150.0,13,0,0,0,0,,,
brusswa01,1981,PHI,NL,NEDIV,P,2,0,11.0,0,0,0,0,0,,2.0,0.0
burnsge01,1921,NY1,NL,WS,CF,8,8,213.0,9,0,0,0,0,,,
davisha01,1905,PHA,AL,WS,1B,5,5,129.0,51,1,0,2,0,,,
pierzaj01,2005,CHA,AL,ALDS1,C,3,3,81.0,15,0,0,0,0,0.0,0.0,0.0
bellde01,1997,HOU,NL,NLDS2,RF,3,3,75.0,3,0,0,0,0,,,
hidalri01,1998,HOU,NL,NLDS2,CF,1,1,24.0,1,0,0,0,0,,,
ashbyal01,1986,HOU,NL,NLCS,C,6,6,188.0,59,1,0,0,0,2.0,4.0,0.0
cainma01,2010,SFN,NL,WS,P,1,1,23.0,0,0,0,0,0,,1.0,0.0
dickebi01,1941,NYA,AL,WS,C,5,5,132.0,24,2,0,1,0,0.0,0.0,1.0
terrewa01,1987,DET,AL,ALCS,P,1,1,18.0,0,1,0,0,0,,0.0,1.0
hudsoti01,2010,ATL,NL,NLDS2,P,1,1,21.0,4,0,0,0,0,,1.0,1.0
whitege01,1918,BOS,AL,WS,LF,6,6,152.0,15,2,1,1,0,,,
mclemma01,2001,SEA,AL,ALCS,SS,3,3,73.0,6,2,0,3,0,,,
clarkfr01,1903,PIT,NL,WS,LF,8,8,210.0,18,0,1,0,0,,,
arroybr01,2003,BOS,AL,ALCS,P,3,0,10.0,1,0,0,0,0,,0.0,0.0
marreel01,2002,SLN,NL,NLCS,RF,1,1,27.0,5,0,0,0,0,,,
francje01,2007,COL,NL,NLDS2,P,1,1,18.0,0,0,0,0,0,,1.0,0.0
quinnja01,1930,PHA,AL,WS,P,1,0,6.0,0,1,0,0,0,,0.0,0.0
hunteca01,1974,OAK,AL,WS,P,2,1,23.0,1,1,0,0,0,,2.0,0.0
welchbo01,1981,LAN,NL,NLCS,P,3,0,5.0,0,0,0,0,0,,0.0,0.0
luzingr01,1980,PHI,NL,WS,LF,1,1,18.0,1,0,0,0,0,,,
maymi01,1972,PIT,NL,NLCS,C,1,1,18.0,8,1,0,0,0,0.0,0.0,1.0
stennre01,1979,PIT,NL,NLCS,2B,1,0,3.0,0,1,0,0,0,,,
breweji01,1974,LAN,NL,WS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
cadyhi01,1916,BOS,AL,WS,C,2,2,53.0,11,1,0,1,0,1.0,0.0,0.0
kuheljo01,1933,WS1,AL,WS,1B,5,5,138.0,59,3,0,4,0,,,
miksied01,1949,BRO,NL,WS,3B,2,2,45.0,3,3,1,1,0,,,
fermife01,1995,SEA,AL,ALDS2,2B,1,0,7.0,2,2,0,1,0,,,
wellsda01,2003,NYA,AL,WS,P,2,2,24.0,0,2,0,0,0,,1.0,0.0
hamilda01,1972,OAK,AL,WS,P,2,0,4.0,0,0,0,0,0,,1.0,0.0
ashbyal01,1981,HOU,NL,NWDIV,C,3,3,75.0,24,2,0,0,0,0.0,2.0,0.0
kotchca01,2007,LAA,AL,ALDS1,1B,2,2,50.0,13,4,0,4,0,,,
batismi01,2001,ARI,NL,NLCS,P,2,1,21.0,1,1,0,0,0,,0.0,0.0
ortizra01,2002,ANA,AL,ALDS1,P,1,1,8.0,0,0,0,0,0,,0.0,0.0
johnsra05,1997,SEA,AL,ALDS2,P,2,2,39.0,0,3,0,0,0,,2.0,1.0
parkeda01,1979,PIT,NL,WS,RF,7,7,186.0,13,1,1,1,0,,,
morrija02,1991,MIN,AL,WS,P,3,3,69.0,3,3,0,0,0,,2.0,0.0
calerki01,2004,SLN,NL,NLDS1,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
phillbu02,1959,CHA,AL,WS,3B,3,3,63.0,3,3,0,0,0,,,
ruthba01,1932,NYA,AL,WS,RF,2,2,54.0,4,0,1,0,0,,,
affelje01,2007,COL,NL,NLDS2,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
mapescl01,1949,NYA,AL,WS,RF,4,4,90.0,8,0,1,0,0,,,
osinsda01,1967,BOS,AL,WS,P,2,0,4.0,0,0,0,0,0,,0.0,0.0
laneja01,2004,HOU,NL,NLCS,LF,1,0,3.0,1,0,0,0,0,,,
jamesbi01,1919,CHA,AL,WS,P,1,0,14.0,0,0,0,0,0,,2.0,1.0
penaal01,1981,LAN,NL,NLCS,P,2,0,7.0,0,0,0,0,0,,0.0,0.0
leonaje01,1980,HOU,NL,NLCS,RF,1,0,9.0,2,1,0,1,0,,,
doughpa01,1903,BOS,AL,WS,LF,8,8,213.0,13,3,1,1,0,,,
mantlmi01,1958,NYA,AL,WS,CF,7,7,191.0,16,0,0,0,0,,,
ruthba01,1921,NYA,AL,WS,LF,5,5,129.0,9,0,0,0,0,,,
reesepe01,1953,BRO,NL,WS,SS,6,6,154.0,7,14,0,0,0,,,
mathije01,2008,LAA,AL,ALDS1,C,1,1,15.0,3,0,0,0,0,0.0,0.0,0.0
pujolal01,2005,SLN,NL,NLDS1,1B,3,3,81.0,31,1,0,7,0,,,
mckayda01,1981,OAK,AL,ALCS,2B,3,3,75.0,7,6,1,0,0,,,
heganji01,1954,CLE,AL,WS,C,4,4,102.0,27,3,0,0,0,0.0,0.0,1.0
javiest01,1989,OAK,AL,ALCS,RF,1,1,18.0,1,0,0,0,0,,,
goliami01,1950,PHI,NL,WS,2B,4,4,105.0,13,9,1,0,0,,,
willige02,1999,ATL,NL,NLDS1,LF,4,4,108.0,4,0,0,0,0,,,
alicelu01,1996,SLN,NL,NLCS,2B,4,2,60.0,5,7,0,1,0,,,
hammaat01,1987,SFN,NL,NLCS,P,2,2,24.0,0,1,0,0,0,,1.0,1.0
wilsowi02,1980,KCA,AL,WS,LF,6,6,156.0,15,1,0,0,0,,,
portuma01,1995,CIN,NL,NLCS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
gurala01,1977,KCA,AL,ALCS,P,2,1,6.0,0,0,0,0,0,,0.0,0.0
cravaga01,1915,PHI,NL,WS,RF,5,5,128.0,5,0,0,0,0,,,
valenfe01,1981,LAN,NL,WS,P,1,1,27.0,0,1,0,0,0,,0.0,1.0
martiti02,1998,NYA,AL,ALCS,1B,6,6,165.0,47,4,1,5,0,,,
wheelda01,2008,TBA,AL,ALCS,P,3,0,15.0,0,0,0,0,0,,0.0,0.0
berrayo01,1952,NYA,AL,WS,C,7,7,192.0,59,7,1,1,0,1.0,5.0,4.0
koenima01,1927,NYA,AL,WS,SS,4,4,108.0,6,8,0,1,0,,,
aurilri01,2002,SFN,NL,NLCS,SS,5,5,131.0,9,12,1,3,0,,,
damonjo01,2009,NYA,AL,ALDS1,LF,3,3,81.0,3,0,0,0,0,,,
lynnfr01,1975,BOS,AL,ALCS,CF,3,3,81.0,12,1,1,1,0,,,
claytro01,1998,TEX,AL,ALDS2,SS,3,3,75.0,5,8,1,3,0,,,
weeksri01,2008,MIL,NL,NLDS2,2B,2,2,23.0,1,1,1,0,0,,,
mcgeewi01,1995,BOS,AL,ALDS1,RF,1,1,24.0,0,0,0,0,0,,,
wortmch01,1918,CHN,NL,WS,2B,1,0,6.0,1,0,0,0,0,,,
lopezhe01,1964,NYA,AL,WS,RF,1,0,3.0,0,0,0,0,0,,,
sheehja01,1920,BRO,NL,WS,3B,3,3,72.0,3,5,2,0,0,,,
perezed01,2002,SLN,NL,NLCS,RF,1,1,18.0,1,0,0,0,0,,,
madsory01,2010,PHI,NL,NLCS,P,5,0,20.0,0,0,0,0,0,,0.0,1.0
lopesda01,1981,LAN,NL,NLCS,2B,5,5,129.0,13,13,0,5,0,,,
grubeke01,1992,TOR,AL,WS,3B,6,6,165.0,5,5,1,0,0,,,
murphjo04,1938,NYA,AL,WS,P,1,0,6.0,0,0,0,0,0,,0.0,0.0
adamssp01,1931,SLN,NL,WS,3B,2,2,15.0,0,1,0,0,0,0.0,0.0,0.0
westbja01,2007,CLE,AL,ALDS2,P,1,1,15.0,2,1,0,0,0,,0.0,0.0
lawleto01,1987,SLN,NL,WS,3B,3,3,75.0,3,6,1,1,0,,,
smoltjo01,1997,ATL,NL,NLCS,P,1,1,18.0,0,1,0,0,0,,0.0,0.0
reynoal01,1950,NYA,AL,WS,P,2,1,31.0,1,2,0,0,0,,1.0,0.0
washbja01,2005,LAA,AL,ALCS,P,1,1,14.0,0,3,1,0,0,,0.0,0.0
uribeju01,2005,CHA,AL,ALCS,SS,5,5,135.0,7,26,1,3,0,,,
wohlema01,1995,ATL,NL,NLDS1,P,3,0,8.0,0,0,0,0,0,,0.0,0.0
smithda02,1986,HOU,NL,NLCS,P,2,0,6.0,0,0,0,0,0,,0.0,0.0
feldmsc01,2011,TEX,AL,ALCS,P,3,0,,0,2,0,0,0,,,
popovpa01,1974,PIT,NL,NLCS,SS,3,0,21.0,1,0,0,0,0,,,
jackstr01,1924,NY1,NL,WS,SS,7,7,200.0,8,20,3,3,0,,,
tuckemi01,1998,ATL,NL,NLDS1,RF,3,3,69.0,6,0,0,0,0,,,
strawda01,1996,NYA,AL,ALCS,RF,2,1,39.0,3,0,0,0,0,,,
knoblch01,2001,NYA,AL,WS,LF,4,3,67.0,1,1,0,0,0,,,
ingebr01,2006,DET,AL,ALCS,3B,4,4,108.0,3,10,0,1,0,,,
belchti01,1988,LAN,NL,WS,P,2,2,26.0,0,0,0,0,0,,0.0,0.0
buhlbo01,1957,ML1,NL,WS,P,2,2,10.0,0,2,1,0,0,,0.0,1.0
holmwa01,1928,SLN,NL,WS,RF,1,1,27.0,4,0,0,0,0,,,
broxtjo01,2008,LAN,NL,NLDS1,P,3,0,10.0,0,0,0,0,0,,1.0,0.0
koosmje01,1969,NYN,NL,WS,P,2,2,53.0,0,2,0,0,0,,1.0,0.0
mondari01,1978,LAN,NL,NLCS,RF,2,0,15.0,2,0,0,0,0,,,
mcquige02,1944,SLA,AL,WS,1B,6,6,163.0,50,2,0,3,0,,,
brettge01,1977,KCA,AL,ALCS,3B,5,5,132.0,5,12,2,2,0,,,
powelja04,1998,HOU,NL,NLDS2,P,3,0,7.0,2,0,0,0,0,,0.0,0.0
cookde01,1999,NYN,NL,NLDS2,P,1,0,5.0,1,0,0,0,0,,0.0,0.0
molitpa01,1993,TOR,AL,WS,3B,2,2,48.0,0,2,0,0,0,,,
reardje01,1987,MIN,AL,WS,P,4,0,14.0,0,0,0,0,0,,3.0,0.0
milletr02,2009,SLN,NL,NLDS1,P,2,0,2.0,0,0,0,0,0,,0.0,0.0
sainjo01,1952,NYA,AL,WS,P,1,0,18.0,0,2,0,0,0,,0.0,0.0
burleri01,1986,CAL,AL,ALCS,2B,2,1,42.0,3,5,0,0,0,,,
seaneru01,2005,SDN,NL,NLDS1,P,2,0,9.0,1,0,0,0,0,,0.0,0.0
karsast01,2002,NYA,AL,ALDS1,P,4,0,8.0,0,0,0,0,0,,1.0,0.0
jeterde01,2003,NYA,AL,ALDS1,SS,4,4,108.0,3,9,1,1,0,,,
abbotku01,2000,NYN,NL,NLDS2,SS,1,0,12.0,0,0,0,0,0,,,
gillepa01,1945,CHN,NL,WS,C,1,1,24.0,3,0,0,0,0,0.0,0.0,0.0
stephri01,1929,CHN,NL,WS,LF,5,5,131.0,13,1,0,0,0,,,
bellja01,2001,ARI,NL,NLCS,2B,1,1,27.0,1,3,0,0,0,,,
alleyge01,1971,PIT,NL,WS,SS,2,1,24.0,1,4,0,0,0,,,
walkbo01,1982,ATL,NL,NLCS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
seminan01,1950,PHI,NL,WS,C,4,4,98.0,14,2,1,0,0,0.0,1.0,1.0
brownto05,1990,CIN,NL,NLCS,P,2,2,33.0,1,1,0,0,0,,1.0,1.0
wilsoda01,2000,SEA,AL,ALDS2,C,2,1,33.0,5,0,1,0,0,0.0,3.0,0.0
magnami01,1997,HOU,NL,NLDS2,P,2,0,6.0,0,1,0,0,0,,0.0,0.0
molinjo01,2009,NYA,AL,ALCS,C,2,2,36.0,7,3,0,0,0,0.0,2.0,0.0
bicheda01,1995,COL,NL,NLDS1,LF,4,4,108.0,9,0,0,0,0,,,
aurilri01,2000,SFN,NL,NLDS2,SS,4,4,104.0,10,11,1,4,0,,,
counscr01,1997,FLO,NL,NLDS1,2B,3,1,48.0,5,2,1,0,0,,,
leachte01,1988,NYN,NL,NLCS,P,3,0,15.0,1,0,0,0,0,,1.0,0.0
popeda01,1954,CLE,AL,WS,RF,1,0,7.0,0,0,0,0,0,,,
orsater01,1928,SLN,NL,WS,CF,1,1,27.0,4,0,0,0,0,,,
brosisc01,2000,NYA,AL,ALDS1,3B,5,5,132.0,5,8,0,3,0,,,
hartsto01,1905,PHA,AL,WS,LF,5,5,129.0,9,1,1,1,0,,,
castibo01,1985,LAN,NL,NLCS,P,1,0,16.0,1,1,0,0,0,,0.0,0.0
cabremi01,2003,FLO,NL,NLCS,3B,3,3,65.0,1,5,0,0,0,,,
molitpa01,1981,ML4,AL,AEDIV,CF,2,2,51.0,5,0,0,0,0,,,
knowlda01,1973,OAK,AL,WS,P,7,0,19.0,0,1,1,1,0,,0.0,0.0
jacksda02,1993,PHI,NL,WS,P,1,1,15.0,0,0,0,0,0,,0.0,0.0
oestero01,1990,CIN,NL,NLCS,2B,2,0,12.0,0,1,0,0,0,,,
carrocl02,1970,CIN,NL,NLCS,P,2,0,4.0,0,0,0,0,0,,0.0,0.0
veresda01,2000,SLN,NL,NLDS1,P,2,0,6.0,0,0,0,0,0,,0.0,0.0
worthal01,1969,MIN,AL,ALCS,P,1,0,4.0,0,0,0,0,0,,0.0,0.0
vizquom01,1998,CLE,AL,ALCS,SS,6,6,165.0,11,26,1,7,0,,,
mcmicgr01,1996,ATL,NL,WS,P,2,0,3.0,0,0,0,0,0,,0.0,0.0
jonesch06,2001,ATL,NL,NLCS,3B,5,5,132.0,2,9,2,1,0,,,
kennead01,2002,ANA,AL,ALDS1,2B,4,2,63.0,6,7,0,3,0,,,
lewisdu01,1912,BOS,AL,WS,LF,8,8,222.0,14,0,1,0,0,,,
fingero01,1972,OAK,AL,ALCS,P,3,0,16.0,0,0,0,0,0,,0.0,1.0
spiveju01,2002,ARI,NL,NLDS2,2B,3,3,78.0,8,11,0,1,0,,,
robinja02,1955,BRO,NL,WS,3B,6,6,153.0,4,18,2,3,0,,,
masonro01,1991,PIT,NL,NLCS,P,3,0,13.0,0,0,0,0,0,,0.0,0.0
millebi02,1930,PHA,AL,WS,RF,6,6,156.0,13,0,0,0,0,,,
