schoolid,schoolname,schoolcity,schoolstate,schoolnick
murrayst,Murray State University,Murray,KY,Thoroughbreds
marshall,Marshall University,Huntington,WV,Thundering Herd
washington,University of Washington,Seattle,WA,Huskies
ursinus,Ursinus College,Collegeville,PA,Bears
usc,University of Southern California,Los Angeles,CA,Trojans
louisville,University of Louisville,Louisville,KY,Cardinals
montevallo,University of Montevallo,Montevallo,AL,Falcons
belmontab,Belmont Abbey College,Belmont,NC,Crusaders
cmissouri,Central Missouri State University,Warrensburg,MO,Mules
pompitzer,Pomona College,Claremont,CA,Sagehens
fayetvilst,Fayetteville State University,Fayetteville,NC,Broncos
lycomingpa,Lycoming College,Williamsport,PA,Warriors
bradley,Bradley University,Peoria,IL,Braves
stlouis,Saint Louis University,Saint Louis,MO,Billikens
tuskegee,Tuskegee University,Tuskegee,AL,Golden Tigers
uconn,University of Connecticut,Storrs,CT,Huskies
sanfran,University of San Francisco,San Francisco,CA,Dons
wshngtonmo,Washington University in Saint Louis,Saint Louis,MO,Bears
flsouthern,Florida Southern College,Lakeland,FL,Moccasins
weberst,Weber State University,Ogden,UT,Wildcats
whittierca,Whittier College,Whittier,CA,Poets
coastcar,Coastal Carolina University,Conway,SC,Chanticleers
lipscomb,Lipscomb University,Nashville,TN,Bisons
samhouston,Sam Houston State University,Huntsville,TX,Bearkats
wabashin,Wabash College,Crawfordsville,IN,Little Giants
sela,Southeastern Louisiana University,Hammond,LA,Lions
deltast,Delta State University,Cleveland,MS,Statesmen
ouachitab,Ouachita Baptist University,Arkadelphia,AR,Tigers
ucdavis,"University of California, Davis",Davis,CA,Aggies
mercer,Mercer University,Macon,GA,Bears
wflorida,University of West Florida,Pensacola,FL,Argonauts
mercyhurst,Mercyhurst College,Erie,PA,Lakers
elizbthtwn,Elizabethtown College,Elizabethtown,PA,Blue Jays
txwesleyan,Texas Wesleyan University,Fort Worth,TX,Rams
betheltn,Bethel College,McKenzie,TN,Royals
wmichigan,Western Michigan University,Kalamazoo,MI,Broncos
stpeters,Saint Peter's College,Jersey City,NJ,Peacocks
gallaudet,Gallaudet University,Washington,DC,Bison
newyorku,New York University,New York,NY,Violets
crdstritch,Cardinal Stritch University,Milwaukee,WI,Wolves
rollins,Rollins College,Winter Park,FL,Tars
kentucky,University of Kentucky,Lexington,KY,Wildcats
dubuque,University of Dubuque,Dubuque,IA,Spartans
xavier,Xavier University,Cincinnati,OH,Musketeers
chapmanca,Chapman University,Orange,CA,Panthers
radford,Radford University,Radford,VA,Highlanders
evansville,University of Evansville,Evansville,IN,Purple Aces
smethodist,Southern Methodist University,Dallas,TX,Mustangs
richmond,University of Richmond,Richmond,VA,Spiders
georgetown,Georgetown University,Washington,DC,Hoyas
maryhrdbay,University of Mary Hardin-Baylor,Belton,TX,Crusaders
gatech,Georgia Institute of Technology,Atlanta,GA,Yellow Jackets
stfranpa,Saint Francis University,Loretto,PA,Red Flash
floridaam,Florida Agricultural and Mechanical University,Tallahassee,FL,Rattlers
wilkespa,Wilkes University,Wilkes-Barre,PA,Colonels
colocollege,Colorado College,Colorado Springs,CO,Tigers
youngst,Youngstown State University,Youngstown,OH,Penguins
rice,Rice University,Houston,TX,Owls
stanford,Stanford University,Palo Alto,CA,Cardinal
ilcollege,Illinois College,Jacksonville,IL,Blueboys
mowestern,Missouri Western State College,Saint Joseph,MO,Griffons
johnshpkns,Johns Hopkins University,Baltimore,MD,Blue Jays
rockhurst,Rockhurst University,Kansas City,MO,Hawks
buenavista,Buena Vista University,Storm Lake,IA,Beavers
umkc,University of Missouri-Kansas City,Kansas City,MO,Kangaroos
citadel,The Citadel,Charleston,SC,Bulldogs
harvard,Harvard University,Cambridge,MA,Crimson
stfranny,St. Francis College,Brooklyn Heights,NY,Terriers
depauwin,DePauw University,Greencastle,IN,Tigers
virginiast,Virginia State University,Petersburg,VA,Trojans
washburn,Washburn University of Topeka,Topeka,KS,Ichabods
piedmontga,Piedmont College,Demorest,GA,Lions
elon,Elon University,Elon,NC,Phoenix
dallasbapt,Dallas Baptist University,Dallas,TX,Patriots
bakerks,Baker University,Baldwin City,KS,Wildcats
brown,Brown University,Providence,RI,Bears
nevada,"University of Nevada, Reno",Reno,NV,Wolfpack
neastern,Northeastern University,Boston,MA,Huskies
aquinasmi,Aquinas College,Grand Rapids,MI,Saints
quincy,Quincy University,Quincy,IL,Hawks
freedhrdmn,Freed-Hardeman University,Henderson,TN,Lions
psubehrend,"Pennsylvania State University Erie, the Behrend College",Erie,PA,Lions
newberry,Newberry College,Newberry,SC,Indians
mariettaoh,Marietta College,Marietta,OH,Pioneers
wminsterpa,Westminster College,New Wilmington,PA,Titans
hopemi,Hope College,Holland,MI,Flying Dutchmen
concrdiamn,Concordia University,Saint Paul,MN,Golden Bears
fairldick,Fairleigh Dickinson University,Teaneck,NJ,Knights
ekentucky,Eastern Kentucky University,Richmond,KY,Colonels
uab,University of Alabama at Birmingham,Birmingham,AL,Blazers
loyolamd,Loyola College in Maryland,Baltimore,MD,Greyhounds
benedctnks,Benedictine College,Atchison,KS,Ravens
wioshkosh,University of Wisconsin-Oshkosh,Oshkosh,WI,Titans
savcolad,Savannah College of Art and Design,Savannah,GA,Bees
emichigan,Eastern Michigan University,Ypsilanti,MI,Eagles
wilbrforce,Wilberforce University,Wilberforce,OH,Bulldogs
uniontn,Union University,Jackson,TN,Bulldogs
txchrist,Texas Christian University,Fort Worth,TX,Horned Frogs
athensst,Athens State University,Athens,AL,Bears
cornellia,Cornell College,Mount Vernon,IA,Rams
monroecc,Monroe Community College,Brighton,NY,Tribunes
santaclara,Santa Clara University,Santa Clara,CA,Broncos
mtolive,Mount Olive College,Mount Olive,NC,Trojans
mryvilletn,Maryville College,Maryville,TN,Fighting Scots
upperiowa,Upper Iowa University,Fayette,IA,Peacocks
wyoming,University of Wyoming,Laramie,WY,Cowboys
ithacany,Ithaca College,Ithaca,NY,Bombers
nebkearney,University of Nebraska at Kearney,Kearney,NE,Lopers
ulala,University of Louisiana at Lafayette,Lafayette,LA,Ragin' Cajuns
allegheny,Allegheny College,Meadville,PA,Gators
washleeva,Washington and Lee University,Lexington,VA,Generals
newhaven,University of New Haven,New Haven,CT,Chargers
creighton,Creighton University,Omaha,NE,Bluejays
dayton,University of Dayton,Dayton,OH,Flyers
morganst,Morgan State University,Baltimore,MD,Bears
lemoyne,LeMoyne College,Syracuse,NY,Dolphins
macmurryil,MacMurray College,Jacksonville,IL,Highlanders
hofstra,Hofstra University,Hempstead,NY,Pride
riogrande,University of Rio Grande,Rio Grande,OH,Redmen
cconnst,Central Connecticut State University,New Britain,CT,Blue Devils
loyolano,Loyola University New Orleans,New Orleans,LA,Wolfpack
cornell,Cornell University,Ithaca,NY,Big Red
masslowell,University of Massachusetts Lowell,Lowell,MA,River Hawks
ucsb,"University of California, Santa Barbara",Santa Barbara,CA,Gauchos
cameronok,Cameron University,Lawton,OK,Aggies
juniatapa,Juniata College,Huntingdon,PA,Eagles
arizonast,Arizona State University,Tempe,AZ,Sun Devils
american,American University,Washington,DC,Eagles
grcanyon,Grand Canyon University,Phoenix,AZ,Antelopes
miamifl,University of Miami,Coral Gables,FL,Hurricanes
grambling,Grambling State University,Grambling,LA,Tigers
tennst,Tennessee State University,Nashville,TN,Tigers
montana,University of Montana-Missoula,Missoula,MT,Grizzlies
towson,Towson University,Towson,MD,Tigers
mrningside,Morningside College,Sioux City,IA,Mustangs
blackbrnil,Blackburn College,Carlinville,IL,Battlin' Beavers
stjosephin,Saint Joseph's College,Renssalaer,IN,Pumas
sandiegost,San Diego State University,San Diego,CA,Aztecs
sandiego,University of San Diego,San Diego,CA,Toreros
lewclarkor,Lewis & Clark College,Portland,OR,Pioneers
otterbein,Otterbein College,Westerville,OH,Cardinals
charleswv,University of Charleston,Charleston,WV,Golden Eagles
indianapa,Indiana University of Pennsylvania,Indiana,PA,Indians
hampsydney,Hampden-Sydney College,Hampden-Sydney,VA,Tigers
floridast,Florida State University,Tallahassee,FL,Seminoles
texas,University of Texas at Austin,Austin,TX,Longhorns
ucla,"University of California, Los Angeles",Los Angeles,CA,Bruins
swesternks,Southwestern College,Winfield,KS,Moundbuilders
coloradost,Colorado State University,Fort Collins,CO,Rams
lebvalley,Lebanon Valley College,Annville,PA,Flying Dutchmen
nwstate,Northwestern State University of Louisiana,Natchitoches,LA,Demons
mntclairst,Montclair State University,Upper Montclair,NJ,Red Hawks
syracuse,Syracuse University,Syracuse,NY,Orangemen
ulamo,University of Louisiana at Monroe,Monroe,LA,Indians
swtexas,Southwest Texas State University,San Marcos,TX,Bobcats
cincy,University of Cincinnati,Cincinnati,OH,Bearcats
vmi,Virginia Military Institute,Lexington,VA,Keydets
woosteroh,College of Wooster,Wooster,OH,Fighting Scots
ucriver,"University of California, Riverside",Riverside,CA,Highlanders
rutgers,Rutgers University,New Brunswick,NJ,Scarlet Knights
harding,Harding University,Searcy,AR,Bison
canisius,Canisius College,Buffalo,NY,Griffs
navy,United States Naval Academy,Annapolis,MD,Midshipmen
frankmarsh,Franklin & Marshall College,Lancaster,PA,Diplomats
cncrdiacol,Concordia College,Moorhead,MN,Cobbers
sterlingks,Sterling University,Sterling,KS,Warriors
cumbrlndtn,Cumberland University,Lebanon,TN,Bulldogs
valdostast,Valdosta State University,Valdosta,GA,Blazers
illchicago,University of Illinois at Chicago,Chicago,IL,Flames
winthrop,Winthrop University,Rock Hill,SC,Eagles
rhodestn,Rhodes College,Memphis,TN,Lynx
humboldtst,Humboldt State University,Arcata,CA,Lumberjacks
ecarolina,East Carolina University,Greenville,NC,Pirates
wileytx,Wiley College,Marshall,TX,
oglethrpga,Oglethorpe University,Atlanta,GA,Stormy Petrels
kentuckyst,Kentucky State University,Frankfort,KY,Thorobreds
calstla,"California State University, Los Angeles",Los Angeles,CA,Golden Eagles
stbonny,St. Bonaventure University,St. Bonaventure,NY,Bonnies
oklahoma,University of Oklahoma,Norman,OK,Sooners
sdakotast,South Dakota State University,Brookings,SD,Jackrabbits
nwmost,Northwest Missouri State University,Maryville,MO,Bearcats
unc,University of North Carolina,Chapel Hill,NC,Tarheels
bowlgreen,Bowling Green State University,Bowling Green,OH,Falcons
miamioh,Miami University,Oxford,OH,Red Hawks
bridgeport,University of Bridgeport,Bridgeport,CT,Purple Knights
pugetsound,University of Puget Sound,Tacoma,WA,Loggers
clevst,Cleveland State University,Cleveland,OH,Vikings
kywesleyan,Kentucky Wesleyan College,Owensboro,KY,Panthers
tennessee,University of Tennessee,Knoxville,TN,Volunteers
georgiasou,Georgia Southern University,Statesboro,GA,Eagles
notredame,University of Notre Dame,South Bend,IN,Fighting Irish
seoklahoma,Southeastern Oklahoma State University,Durant,OK,Savages
norleans,University of New Orleans,New Orleans,LA,Privateers
oakland,Oakland University,Rochester,MI,Grizzlies
manhattan,Manhattan College,Riverdale,NY,Jaspers
tamucc,Texas A&M University-Corpus Christi,Corpus Christi,TX,Islanders
mnmorris,"University of Minnesota, Morris",Morris,MN,Cougars
ptlomanaz,Point Loma Nazarene University,San Diego,CA,Sea Lions
dartmouth,Dartmouth College,Hanover,NH,Big Green
flinternat,Florida International University,Miami,FL,Golden Panthers
umes,University of Maryland Eastern Shore,Princess Anne,MD,Fighting Hawks
armstratl,Armstrong Atlantic State University,Savannah,GA,Pirates
kutztown,Kutztown University of Pennsylvania,Kutztown,PA,Golden Bears
olddom,Old Dominion University,Norfolk,VA,Monarchs
wilacrosse,University of Wisconsin-La Crosse,La Crosse,WI,Eagles
lakeforest,Lake Forest College,Lake Forest,IL,Foresters
daviselkins,Davis and Elkins College,Elkins,WV,Senators
keenest,Keene State College,Keene,NH,Owls
hampton,Hampton University,Hampton,VA,Pirates
furman,Furman University,Greenville,SC,Paladins
wgeorgia,State University of West Georgia,Carrollton,GA,Braves
viterbowi,Viterbo University,LaCrosse,WI,Hawks
calpolypom,California State Polytechnic University-Pomona,Pomona,CA,Broncos
stthomasmn,University of St. Thomas,St. Paul,MN,Tommies
houston,University of Houston,Houston,TX,Cougars
nillinois,Northern Illinois University,DeKalb,IL,Huskies
wake,Wake Forest University,Winston-Salem,NC,Demon Deacons
hendrsonst,Henderson State University,Arkadelphia,AR,Reddies
ballst,Ball State University,Muncie,IN,Cardinals
nebraska,University of Nebraska,Lincoln,NE,Huskers
olivetmi,Olivet College,Olivet,MI,Comets
grvalleyst,Grand Valley State University,Allendale,MI,Lakers
wingate,Wingate University,Wingate,NC,Bulldogs
emoryga,Emory University,Atlanta,GA,Eagles
baylor,Baylor University,Waco,TX,Bears
nkentucky,Northern Kentucky University,Highland Heights,KY,Norse
trumanst,Truman State University,Kirksville,MO,Bulldogs
muhlenberg,Muhlenberg College,Allentown,PA,Mules
csdomhills,"California State University, Dominguez Hills",Carson,CA,Toros
lenoirrhyn,Lenoir-Rhyne College,Hickory,NC,Bears
albionmi,Albion College,Albion,MI,Britons
davidson,Davidson College,Davidson,NC,Wildcats
susquehnna,Susquehanna University,Selinsgrove,PA,Crusaders
nebomaha,University of Nebraska at Omaha,Omaha,NE,Mavericks
stxavieril,Saint Xavier University,Chicago,IL,Cougars
wkentucky,Western Kentucky University,Bowling Green,KY,Hilltoppers
stleo,Saint Leo University,Saint Leo,FL,Lions
drexel,Drexel University,Philadelphia,PA,Dragons
virginia,University of Virginia,Charlottesville,VA,Cavaliers
sacstate,"California State University, Sacramento",Sacramento,CA,Hornets
sanfranst,San Francisco State University,San Francisco,CA,Gators
willinois,Western Illinois University,Macomb,IL,Leathernecks
dickinson,Dickinson College,Carlisle,PA,Red Devils
pace,Pace University,New York,NY,Setters
swarthmore,Swarthmore College,Swarthmore,PA,Garnet Tide
temple,Temple University,Philadelphia,PA,Owls
mesast,Mesa State College,Grand Junction,CO,Mavericks
saginawval,Saginaw Valley State University,University Center,MI,Cardinals
augsburgmn,Augsburg College,Minneapolis,MN,Auggies
wvirginia,West Virginia University,Morgantown,WV,Mountaineers
kansasst,Kansas State University,Manhattan,KS,Wildcats
wheaton,Wheaton College,Wheaton,IL,Thunder
westmontca,Westmont College,Santa Barbara,CA,Warriors
indpolis,University of Indianapolis,Indianapolis,IN,Greyhounds
flbarry,Barry University,Miami Shores,FL,Buccaneers
