playerid,yearid,stint,teamid,lgid,pos,g,gs,innouts,po,a,e,dp,pb,wp,sb,cs,zr
allisdo01,1883,1,BL2,AA,C,1,,,1.0,2.0,0.0,0.0,2.0,,,,
dressch01,1927,1,CIN,NL,SS,2,,,1.0,4.0,4.0,0.0,,,,,
evansdw01,1974,1,BOS,AL,OF,122,107.0,2986.0,294.0,8.0,3.0,2.0,,,,,
johnsjo07,1997,2,OAK,AL,P,5,0.0,19.0,1.0,0.0,0.0,0.0,,,,,
gwynnto01,1996,1,SDN,NL,OF,111,109.0,2880.0,182.0,2.0,2.0,0.0,,,,,
seitzke01,1993,1,OAK,AL,OF,3,1.0,33.0,4.0,0.0,0.0,0.0,,,,,
nixonru01,1968,1,BOS,AL,C,27,23.0,624.0,147.0,6.0,1.0,1.0,2.0,6.0,14.0,7.0,0.0
woodja01,1964,1,DET,AL,1B,11,9.0,245.0,81.0,7.0,1.0,6.0,,,,,
walldo01,2001,1,NYN,NL,P,32,0.0,128.0,4.0,7.0,0.0,0.0,,,,,
mitchmi01,1910,1,CIN,NL,1B,7,,,57.0,3.0,1.0,5.0,,,,,
willsbu01,1980,1,TEX,AL,2B,144,144.0,3808.0,340.0,473.0,13.0,112.0,,,,,
dorgami01,1883,1,NY1,NL,P,1,,,0.0,1.0,0.0,0.0,,,,,
kaplega01,2003,2,BOS,AL,OF,61,41.0,1196.0,77.0,5.0,6.0,1.0,,,,,
samplbi01,1980,1,TEX,AL,LF,16,7.0,213.0,20.0,0.0,0.0,0.0,,,,,
guielaa01,2006,2,NYA,AL,DH,1,,,,,,,,,,,
bivinji01,1935,1,PHI,NL,P,47,,,4.0,32.0,1.0,1.0,,,,,
howarda02,1997,1,KCA,AL,SS,9,3.0,126.0,6.0,15.0,1.0,5.0,,,,,
freedro01,1976,1,MON,NL,1B,3,3.0,72.0,24.0,1.0,0.0,1.0,,,,,
hernali01,2008,2,COL,NL,P,8,8.0,121.0,1.0,9.0,0.0,0.0,,,,,
mortoke01,1991,1,BOS,AL,P,16,15.0,259.0,4.0,16.0,0.0,2.0,,,,,
kittrma01,1899,1,LS3,NL,C,43,,,132.0,59.0,5.0,6.0,8.0,,,,
balfogr01,2012,1,OAK,AL,P,75,0.0,224.0,6.0,7.0,0.0,0.0,,,,,
milneed01,1984,1,CIN,NL,OF,108,79.0,2318.0,285.0,8.0,5.0,4.0,,,,,
dodgejo01,1912,1,PHI,NL,SS,1,,,2.0,3.0,1.0,0.0,,,,,
brandja01,1960,1,BAL,AL,OF,142,127.0,3372.0,284.0,10.0,5.0,2.0,,,,,
mazzile01,1988,1,NYN,NL,LF,13,6.0,227.0,18.0,1.0,0.0,0.0,,,,,
mcmilbi01,2004,1,OAK,AL,1B,3,0.0,15.0,4.0,1.0,0.0,1.0,,,,,
eisenji01,1996,1,PHI,NL,RF,50,43.0,1110.0,90.0,3.0,3.0,1.0,,,,,
heldwo01,1968,2,CHA,AL,2B,1,0.0,3.0,0.0,1.0,0.0,0.0,,,,,
phillto02,1997,2,ANA,AL,CF,2,2.0,51.0,5.0,0.0,0.0,0.0,,,,,
berkmla01,2004,1,HOU,NL,OF,160,158.0,4194.0,243.0,11.0,2.0,2.0,,,,,
jamesbo01,1982,2,DET,AL,P,12,1.0,59.0,0.0,4.0,3.0,0.0,,,,,
bahnsst01,1972,1,CHA,AL,P,43,41.0,757.0,11.0,50.0,2.0,6.0,,,,,
frymatr01,1993,1,DET,AL,3B,69,68.0,1797.0,44.0,120.0,4.0,10.0,,,,,
gumbebi01,1892,1,PIT,NL,OF,1,,,0.0,0.0,1.0,0.0,,,,,
rollsda01,2003,1,TBA,AL,LF,6,5.0,119.0,17.0,0.0,0.0,0.0,,,,,
haranaa01,2006,1,CIN,NL,P,36,35.0,703.0,13.0,31.0,2.0,0.0,,,,,
leyriji01,1992,1,NYA,AL,3B,2,1.0,27.0,1.0,2.0,0.0,0.0,,,,,
oconnda02,1955,1,ML1,NL,SS,1,0.0,18.0,0.0,1.0,0.0,0.0,,,,,
yeagejo01,1906,1,NYA,AL,2B,13,,,35.0,36.0,2.0,3.0,,,,,
spilbry01,2011,1,COL,NL,CF,13,8.0,215.0,30.0,0.0,0.0,0.0,,,,,
webstmi01,1991,2,PIT,NL,RF,20,15.0,429.0,31.0,1.0,2.0,0.0,,,,,
watsobo01,1971,1,HOU,NL,RF,1,1.0,18.0,0.0,0.0,0.0,0.0,,,,,
penaal01,1983,1,LAN,NL,P,34,26.0,531.0,13.0,32.0,4.0,4.0,,,,,
leeca01,2009,1,HOU,NL,DH,6,,,,,,,0.0,,0.0,0.0,
marlodi01,1954,1,DET,AL,P,38,2.0,252.0,5.0,11.0,1.0,0.0,,,,,
drakeso01,1959,1,LAN,NL,CF,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
orsuljo01,1994,1,NYN,NL,LF,18,8.0,246.0,14.0,0.0,0.0,0.0,,,,,
bernato01,1986,1,CLE,AL,2B,146,144.0,3790.0,351.0,442.0,17.0,95.0,,,,,
stonero02,1970,1,PHI,NL,OF,99,76.0,2171.0,148.0,5.0,5.0,0.0,,,,,
santovi01,2004,1,MIL,NL,P,31,28.0,462.0,13.0,4.0,3.0,1.0,,,,,
houckby01,1913,1,PHA,AL,P,41,,,12.0,40.0,1.0,1.0,,,,,
millebo04,1962,1,NYN,NL,P,33,21.0,431.0,14.0,32.0,2.0,3.0,,,,,
simsdu01,1973,1,DET,AL,C,68,62.0,1689.0,375.0,39.0,9.0,7.0,5.0,24.0,46.0,27.0,3.0
simmote01,1982,1,ML4,AL,C,121,120.0,3196.0,570.0,62.0,3.0,8.0,8.0,34.0,96.0,54.0,0.0
whitede01,1876,1,CHN,NL,1B,3,,,15.0,0.0,3.0,0.0,,,,,
schumha02,1931,1,NY1,NL,P,8,,,2.0,7.0,1.0,1.0,,,,,
kubekto01,1961,1,NYA,AL,SS,145,145.0,3779.0,261.0,449.0,30.0,107.0,,,,,
putnapa01,1982,1,TEX,AL,LF,1,0.0,6.0,2.0,0.0,0.0,0.0,,,,,
mcsortr01,1886,1,SL4,AA,SS,5,,,4.0,9.0,4.0,0.0,,,,,
watsobo01,1971,1,HOU,NL,LF,87,87.0,2100.0,132.0,2.0,2.0,0.0,,,,,
mcbrito01,1945,1,BOS,AL,1B,11,,,101.0,8.0,0.0,11.0,,,,,
reedjo01,1993,1,LAN,NL,2B,132,129.0,3404.0,280.0,413.0,5.0,76.0,,,,,
mckecbi01,1911,1,PIT,NL,1B,57,,,524.0,32.0,14.0,28.0,,,,,
feldemi01,1986,1,ML4,AL,CF,7,6.0,162.0,19.0,0.0,0.0,0.0,,,,,
rijojo01,2001,1,CIN,NL,P,13,0.0,51.0,0.0,1.0,1.0,0.0,,,,,
mayda01,1970,2,ML4,AL,OF,99,92.0,2485.0,255.0,6.0,3.0,0.0,,,,,
jamesdi01,1987,1,ATL,NL,OF,126,118.0,3180.0,262.0,4.0,1.0,1.0,,,,,
berryse01,1995,1,MON,NL,3B,83,78.0,2024.0,54.0,162.0,12.0,19.0,,,,,
schmijo01,1952,3,CIN,NL,P,3,,,0.0,1.0,0.0,0.0,,,,,
diehlge01,1942,1,BSN,NL,P,1,,,0.0,1.0,0.0,0.0,,,,,
malarjo01,1896,1,WAS,NL,P,1,,,2.0,1.0,0.0,0.0,,,,,
gaettga01,1981,1,MIN,AL,DH,1,,,,,,,,,,,
lusadsc01,1987,1,DET,AL,RF,16,11.0,319.0,20.0,0.0,1.0,0.0,,,,,
williwa02,1970,1,CHA,AL,CF,3,3.0,60.0,7.0,0.0,1.0,0.0,,,,,
tolmati01,1982,1,HOU,NL,1B,1,1.0,27.0,10.0,1.0,0.0,2.0,,,,,
rudijo01,1973,1,OAK,AL,1B,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
shaffor01,1881,1,CL2,NL,OF,85,,,122.0,24.0,20.0,4.0,,,,,
medwijo01,1944,1,NY1,NL,OF,122,,,290.0,8.0,2.0,2.0,,,,,
phillto02,1993,1,DET,AL,3B,1,1.0,24.0,0.0,1.0,2.0,0.0,,,,,
lowelmi01,2005,1,FLO,NL,3B,135,126.0,3380.0,107.0,243.0,6.0,34.0,,,,,
oldriru01,1905,1,NYA,AL,SS,8,,,24.0,34.0,2.0,4.0,,,,,
klingjo01,1908,1,CHN,NL,C,117,,,596.0,149.0,16.0,11.0,4.0,,,,
breweji01,1964,1,LAN,NL,P,34,5.0,279.0,3.0,11.0,0.0,0.0,,,,,
brenlbo01,1986,1,SFN,NL,1B,19,15.0,381.0,133.0,4.0,3.0,7.0,,,,,
klausbi01,1958,1,BOS,AL,SS,27,8.0,346.0,18.0,35.0,7.0,2.0,,,,,
myersra01,1998,1,TOR,AL,P,41,0.0,127.0,0.0,2.0,0.0,0.0,,,,,
ludwiry01,2004,1,CLE,AL,OF,15,13.0,359.0,32.0,0.0,1.0,0.0,,,,,
wicklal01,1914,1,CHF,FL,OF,157,,,252.0,23.0,11.0,3.0,,,,,
greenmi01,1992,1,BOS,AL,OF,41,41.0,1080.0,85.0,1.0,0.0,0.0,,,,,
weavesa01,1875,1,PH2,NA,P,1,,,0.0,1.0,0.0,0.0,,,,,
molinjo01,2005,1,LAA,AL,1B,4,1.0,30.0,10.0,0.0,0.0,2.0,,,,,
saundjo01,2010,1,LAA,AL,P,20,20.0,362.0,2.0,35.0,1.0,1.0,0.0,,0.0,0.0,
paganjo01,1963,1,SFN,NL,OF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
howarel01,1958,1,NYA,AL,C,67,64.0,1773.0,355.0,26.0,1.0,8.0,3.0,12.0,18.0,17.0,0.0
boudrlo01,1945,1,CLE,AL,SS,97,,,217.0,289.0,9.0,73.0,,,,,
jeffest01,1990,1,BAL,AL,DH,1,,,,,,,,,,,
wilsoga02,1979,1,HOU,NL,P,6,0.0,22.0,0.0,0.0,0.0,0.0,,,,,
sullico01,2009,1,NYN,NL,RF,2,2.0,51.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,
mcdougi01,1956,1,NYA,AL,3B,5,4.0,111.0,5.0,13.0,1.0,4.0,,,,,
knisepe01,1915,1,CHN,NL,OF,33,,,44.0,3.0,3.0,2.0,,,,,
randlle01,1977,1,NYN,NL,SS,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
nolanga01,1968,1,CIN,NL,P,23,22.0,450.0,5.0,16.0,0.0,1.0,,,,,
grimeos01,1943,1,NYA,AL,1B,1,,,8.0,1.0,0.0,3.0,,,,,
stanlfr01,1977,1,NYA,AL,2B,2,2.0,72.0,4.0,5.0,0.0,2.0,,,,,
miksied01,1958,2,CIN,NL,1B,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
sullijo07,1963,1,DET,AL,C,2,2.0,42.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mcandja01,1997,1,ML4,AL,P,5,4.0,58.0,3.0,1.0,1.0,0.0,,,,,
mcnamti01,1923,1,BSN,NL,P,32,,,7.0,23.0,2.0,2.0,,,,,
ashbyal01,1975,1,CLE,AL,DH,1,,,,,,,,,,,
gillesa01,1893,1,PIT,NL,SS,3,,,1.0,5.0,2.0,1.0,,,,,
ortizda01,2006,1,BOS,AL,1B,10,10.0,204.0,62.0,6.0,2.0,8.0,,,,,
slatoji01,1973,1,ML4,AL,P,38,38.0,829.0,19.0,27.0,6.0,4.0,,,,,
encarju01,2004,2,FLO,NL,RF,48,46.0,1196.0,96.0,3.0,2.0,0.0,,,,,
brantje01,1990,1,SFN,NL,P,55,0.0,260.0,6.0,11.0,1.0,1.0,,,,,
wallsle01,1964,1,LAN,NL,OF,6,0.0,18.0,1.0,0.0,0.0,0.0,,,,,
vosbeed01,1996,1,TEX,AL,P,52,0.0,132.0,1.0,11.0,0.0,0.0,,,,,
mazzile01,1987,1,NYN,NL,OF,25,11.0,383.0,24.0,1.0,0.0,0.0,,,,,
ripkeca01,1983,1,BAL,AL,SS,162,162.0,4357.0,272.0,534.0,25.0,113.0,,,,,
esaskni01,1986,1,CIN,NL,OF,42,41.0,908.0,73.0,3.0,0.0,2.0,,,,,
murphda01,1892,1,NY1,NL,C,8,,,39.0,6.0,5.0,1.0,3.0,,,,
hammoje01,1998,1,BAL,AL,RF,29,21.0,567.0,41.0,0.0,1.0,0.0,,,,,
schaeje01,1991,1,SEA,AL,3B,30,5.0,320.0,4.0,20.0,1.0,3.0,,,,,
powelda01,1999,1,ARI,NL,CF,8,4.0,132.0,9.0,0.0,0.0,0.0,,,,,
schmibo02,1965,1,NYA,AL,C,20,11.0,348.0,93.0,4.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0
thurmbo01,1958,1,CIN,NL,LF,33,30.0,774.0,66.0,0.0,2.0,0.0,,,,,
gosgeji01,1968,1,OAK,AL,OF,64,37.0,1160.0,99.0,5.0,0.0,3.0,,,,,
jimerch01,2006,1,HOU,NL,RF,9,0.0,42.0,6.0,0.0,0.0,0.0,,,,,
rogerto01,1919,1,SLA,AL,P,2,,,0.0,0.0,0.0,0.0,,,,,
wehnejo01,1996,1,PIT,NL,OF,29,14.0,399.0,32.0,1.0,1.0,0.0,,,,,
kerinjo01,1889,2,BL2,AA,1B,9,,,50.0,3.0,1.0,1.0,,,,,
wheatza01,1918,1,BRO,NL,OF,105,,,219.0,11.0,5.0,2.0,,,,,
bocachi01,2002,1,LAN,NL,OF,22,11.0,345.0,24.0,0.0,1.0,0.0,,,,,
wrighri01,1983,2,TEX,AL,P,1,0.0,6.0,0.0,0.0,1.0,0.0,,,,,
ibanera01,2012,1,NYA,AL,LF,80,65.0,1635.0,118.0,2.0,0.0,0.0,,,,,
higuete01,1989,1,ML4,AL,P,22,22.0,406.0,5.0,10.0,1.0,0.0,,,,,
tatisfe01,2002,1,MON,NL,3B,99,99.0,2495.0,58.0,180.0,13.0,17.0,,,,,
mccraro01,1991,1,CHA,AL,OF,8,0.0,66.0,10.0,0.0,0.0,0.0,,,,,
oleartr01,2001,1,BOS,AL,OF,89,83.0,2252.0,163.0,3.0,1.0,0.0,,,,,
glassja01,1881,1,CL2,NL,2B,6,,,23.0,22.0,9.0,3.0,,,,,
sarmima01,1979,1,CIN,NL,P,23,1.0,116.0,1.0,4.0,0.0,0.0,,,,,
allisbo01,1965,1,MIN,AL,CF,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
peterca01,1968,1,WS2,AL,LF,14,11.0,303.0,23.0,0.0,0.0,0.0,,,,,
paytoja01,2003,1,COL,NL,CF,8,5.0,160.0,8.0,0.0,0.0,0.0,,,,,
brideji01,1957,1,BAL,AL,2B,1,0.0,6.0,2.0,2.0,0.0,0.0,,,,,
ramosdo01,1983,1,SEA,AL,DH,2,,,,,,,,,,,
tuttlbi01,1961,2,MIN,AL,2B,2,0.0,13.0,3.0,1.0,0.0,0.0,,,,,
gathrjo01,2009,1,CHN,NL,CF,11,1.0,67.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,
brilegr01,1990,1,SEA,AL,DH,4,,,,,,,,,,,
reevebo01,1930,1,BOS,AL,2B,11,,,43.0,42.0,2.0,10.0,,,,,
nettlmo01,1974,1,CAL,AL,OF,54,43.0,1210.0,99.0,0.0,1.0,0.0,,,,,
borkobo01,1952,1,CIN,NL,1B,5,,,39.0,3.0,1.0,3.0,,,,,
jordake01,1996,1,PHI,NL,1B,30,23.0,673.0,227.0,12.0,0.0,19.0,,,,,
milledo01,1892,1,PIT,NL,3B,2,,,1.0,1.0,1.0,0.0,,,,,
zuverge01,1958,1,BAL,AL,P,45,0.0,207.0,4.0,19.0,0.0,1.0,,,,,
falkbi01,1925,1,CHA,AL,OF,153,,,306.0,18.0,14.0,4.0,,,,,
milleco01,2005,1,MIN,AL,C,4,3.0,82.0,24.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0
murphbo01,1890,2,BR4,AA,P,12,,,2.0,32.0,0.0,0.0,,,,,
lugoju01,2009,1,BOS,AL,SS,32,27.0,730.0,39.0,51.0,7.0,8.0,0.0,,0.0,0.0,
mcfaror01,1968,1,CAL,AL,C,9,7.0,167.0,36.0,6.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0
fosteru01,1916,1,BOS,AL,OF,1,,,0.0,0.0,0.0,0.0,,,,,
schmimi01,1973,1,PHI,NL,1B,2,2.0,36.0,14.0,4.0,1.0,2.0,,,,,
joshuvo01,1974,1,LAN,NL,RF,7,2.0,78.0,6.0,0.0,0.0,0.0,,,,,
mcgratu01,1979,1,PHI,NL,P,65,1.0,251.0,6.0,4.0,0.0,0.0,,,,,
thompto02,1936,1,BSN,NL,1B,25,,,265.0,17.0,5.0,19.0,,,,,
kingmda01,1977,2,SDN,NL,RF,1,1.0,18.0,0.0,0.0,0.0,0.0,,,,,
lynnby01,1916,1,CHA,AL,C,13,,,56.0,24.0,4.0,0.0,2.0,,,,
magadda01,1999,1,SDN,NL,3B,52,40.0,1051.0,23.0,70.0,3.0,5.0,,,,,
marisro01,1958,1,CLE,AL,OF,47,44.0,1170.0,113.0,6.0,4.0,1.0,,,,,
vinafe01,1994,1,NYN,NL,LF,6,5.0,111.0,15.0,0.0,0.0,0.0,,,,,
wagnebi01,1917,1,PIT,NL,C,37,,,135.0,46.0,8.0,3.0,3.0,,,,
greenpu01,1959,1,BOS,AL,2B,45,43.0,1168.0,109.0,132.0,7.0,38.0,,,,,
lahoujo01,1973,1,ML4,AL,DH,41,,,,,,,,,,,
heatone01,1988,1,MON,NL,P,32,11.0,292.0,6.0,14.0,1.0,2.0,,,,,
wynnji01,1976,1,ATL,NL,CF,56,48.0,1305.0,119.0,5.0,3.0,0.0,,,,,
johnsab01,1893,1,CHN,NL,P,1,,,0.0,0.0,0.0,0.0,,,,,
ortizju01,1988,1,PIT,NL,C,40,33.0,872.0,152.0,23.0,3.0,2.0,1.0,23.0,33.0,5.0,0.0
benedbr01,1988,1,ATL,NL,C,89,76.0,1953.0,384.0,54.0,5.0,3.0,4.0,10.0,63.0,33.0,0.0
pirklgr01,1996,1,SEA,AL,1B,2,2.0,51.0,14.0,2.0,0.0,2.0,,,,,
lemonch01,1975,1,CHA,AL,3B,6,5.0,129.0,5.0,7.0,1.0,0.0,,,,,
mccoobi01,1965,1,CIN,NL,P,62,2.0,316.0,2.0,15.0,0.0,0.0,,,,,
romanjo01,1967,1,SLN,NL,C,20,19.0,462.0,111.0,3.0,2.0,1.0,3.0,5.0,5.0,1.0,0.0
rodriau01,1968,1,CAL,AL,2B,2,2.0,51.0,4.0,3.0,0.0,0.0,,,,,
nieveme01,1995,1,SDN,NL,RF,15,5.0,207.0,13.0,0.0,0.0,0.0,,,,,
marbefi01,1935,1,DET,AL,P,5,,,0.0,3.0,0.0,0.0,,,,,
garcije01,2002,1,ATL,NL,OF,4,0.0,36.0,5.0,0.0,0.0,0.0,,,,,
willige02,2002,1,NYA,AL,LF,7,0.0,36.0,2.0,0.0,0.0,0.0,,,,,
johnsti01,1976,1,ML4,AL,3B,17,3.0,144.0,4.0,15.0,0.0,0.0,,,,,
grosswa01,1976,1,OAK,AL,DH,3,,,,,,,,,,,
battoch01,1976,1,OAK,AL,P,2,1.0,12.0,0.0,0.0,0.0,0.0,,,,,
blowemi01,1993,1,SEA,AL,3B,117,103.0,2786.0,66.0,225.0,15.0,14.0,,,,,
lopezpe01,2005,1,CHA,AL,SS,1,1.0,27.0,0.0,2.0,0.0,0.0,,,,,
frasewi01,1991,1,TOR,AL,P,13,1.0,79.0,2.0,3.0,0.0,0.0,,,,,
hemphch01,1901,1,BOS,AL,OF,136,,,188.0,22.0,17.0,4.0,,,,,
harriwi01,2006,1,BOS,AL,LF,11,2.0,99.0,10.0,1.0,0.0,0.0,,,,,
popeda01,1955,2,BAL,AL,CF,37,25.0,687.0,75.0,1.0,0.0,0.0,,,,,
helliri01,1995,1,TEX,AL,P,3,3.0,37.0,0.0,1.0,0.0,0.0,,,,,
speiech01,1981,1,MON,NL,SS,96,96.0,2504.0,175.0,280.0,17.0,57.0,,,,,
wolfwa01,1969,1,CAL,AL,P,2,0.0,7.0,0.0,0.0,0.0,0.0,,,,,
maglisa01,1956,2,BRO,NL,P,28,26.0,573.0,9.0,20.0,0.0,5.0,,,,,
grammal01,1957,1,CIN,NL,2B,20,13.0,354.0,31.0,27.0,1.0,6.0,,,,,
lopesda01,1975,1,LAN,NL,SS,14,0.0,65.0,8.0,6.0,1.0,1.0,,,,,
gonzalu01,1999,1,ARI,NL,OF,148,146.0,3965.0,270.0,10.0,5.0,1.0,,,,,
mazzile01,1982,2,NYA,AL,OF,2,2.0,51.0,4.0,0.0,0.0,0.0,,,,,
purkebo01,1964,1,CIN,NL,P,34,25.0,587.0,17.0,44.0,4.0,4.0,,,,,
gonzade01,1985,1,PIT,NL,LF,13,13.0,287.0,21.0,0.0,3.0,0.0,,,,,
hughero01,1938,1,SLA,AL,SS,2,,,0.0,0.0,0.0,0.0,,,,,
whitter01,1991,1,BAL,AL,DH,2,,,,,,,,,,,
ransoje01,1983,1,SFN,NL,C,6,6.0,155.0,32.0,3.0,2.0,0.0,0.0,6.0,16.0,1.0,0.0
fleitan01,1948,1,WS1,AL,SS,7,,,7.0,13.0,1.0,0.0,,,,,
howarla01,1970,1,HOU,NL,OF,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
landrti01,1985,1,SLN,NL,OF,73,38.0,1134.0,91.0,2.0,0.0,1.0,,,,,
mackoro01,2007,1,CHA,AL,3B,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
stockmi01,1925,1,BRO,NL,3B,5,,,10.0,12.0,1.0,1.0,,,,,
naktepe01,1936,1,PHA,AL,P,7,,,1.0,0.0,0.0,0.0,,,,,
weathda01,2009,1,CIN,NL,P,43,0.0,114.0,4.0,6.0,0.0,0.0,0.0,,0.0,0.0,
watsomu01,1921,1,BSN,NL,P,44,,,7.0,72.0,6.0,1.0,,,,,
manwaki01,1989,1,SFN,NL,C,81,54.0,1531.0,289.0,32.0,6.0,3.0,7.0,11.0,31.0,18.0,1.0
hodgegi01,1957,1,BRO,NL,2B,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
hortoto01,1964,1,BOS,AL,1B,8,6.0,168.0,55.0,3.0,2.0,3.0,,,,,
solisma01,1958,1,CHN,NL,P,15,4.0,156.0,5.0,8.0,0.0,0.0,,,,,
waltoje01,1995,1,CIN,NL,LF,36,3.0,262.0,23.0,0.0,0.0,0.0,,,,,
drakelo01,1924,1,CLE,AL,P,5,,,0.0,2.0,1.0,0.0,,,,,
hackeme01,1887,1,IN3,NL,C,40,,,128.0,52.0,12.0,4.0,37.0,,,,
dotsori01,1987,1,CHA,AL,P,31,31.0,634.0,14.0,38.0,2.0,4.0,,,,,
lohrmbi01,1944,2,CIN,NL,P,2,,,0.0,0.0,0.0,0.0,,,,,
bernato01,1980,1,MON,NL,2B,39,30.0,843.0,63.0,103.0,4.0,18.0,,,,,
freigho01,1924,1,SLN,NL,SS,2,,,1.0,1.0,0.0,0.0,,,,,
perrige01,1915,1,KCF,FL,1B,31,,,259.0,14.0,2.0,13.0,,,,,
martima01,1962,1,MIN,AL,3B,1,0.0,6.0,0.0,1.0,0.0,0.0,,,,,
leema02,1989,1,TOR,AL,2B,40,39.0,1035.0,103.0,96.0,3.0,29.0,,,,,
keougjo01,1969,1,KCA,AL,LF,3,1.0,48.0,6.0,0.0,0.0,0.0,,,,,
durazer01,2001,1,ARI,NL,OF,2,2.0,42.0,4.0,1.0,0.0,0.0,,,,,
rachust01,1940,1,BRO,NL,P,2,,,0.0,3.0,0.0,0.0,,,,,
husonje01,1996,1,BAL,AL,RF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
sulargu01,1982,1,SFN,NL,3B,14,7.0,185.0,5.0,11.0,0.0,0.0,,,,,
aaronha01,1962,1,ML1,NL,1B,1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
gonzaal02,2006,1,BOS,AL,SS,111,110.0,2899.0,163.0,305.0,7.0,68.0,,,,,
bathebi01,1986,1,OAK,AL,C,39,34.0,871.0,211.0,11.0,2.0,1.0,2.0,11.0,32.0,10.0,0.0
oneilpa01,1990,1,CIN,NL,CF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
munrope01,2002,1,HOU,NL,P,19,14.0,242.0,13.0,18.0,1.0,1.0,,,,,
redmomi01,2004,1,FLO,NL,C,79,71.0,1813.0,488.0,34.0,2.0,7.0,4.0,15.0,51.0,14.0,1.0
hendrge01,1985,1,PIT,NL,RF,65,64.0,1716.0,127.0,2.0,4.0,0.0,,,,,
willine01,1881,1,CHN,NL,P,3,,,1.0,2.0,0.0,0.0,,,,,
munozpe01,1990,1,MIN,AL,LF,3,2.0,42.0,0.0,0.0,1.0,0.0,,,,,
kerrjo01,1931,1,CHA,AL,SS,1,,,1.0,4.0,0.0,0.0,,,,,
lambmi01,2005,1,HOU,NL,LF,12,11.0,270.0,11.0,0.0,0.0,0.0,,,,,
mcintti01,1993,2,MON,NL,RF,6,0.0,33.0,2.0,0.0,0.0,0.0,,,,,
goodwcu01,1996,1,CIN,NL,RF,6,6.0,162.0,16.0,0.0,0.0,0.0,,,,,
moneydo01,1968,1,PHI,NL,SS,4,4.0,99.0,6.0,8.0,0.0,3.0,,,,,
willidi02,1959,1,KC1,AL,LF,14,7.0,228.0,17.0,0.0,0.0,0.0,,,,,
knighbr01,2008,1,NYN,NL,P,4,2.0,36.0,1.0,2.0,0.0,0.0,,,,,
hollida01,1994,1,PHI,NL,OF,1,1.0,19.0,1.0,0.0,0.0,0.0,,,,,
pilaral01,1957,1,BAL,AL,CF,53,43.0,1198.0,121.0,4.0,0.0,1.0,,,,,
armasto01,1977,1,OAK,AL,SS,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
aberal01,1953,2,DET,AL,P,17,,,0.0,15.0,0.0,1.0,,,,,
dugglbi01,1906,1,PHI,NL,P,42,,,14.0,86.0,5.0,1.0,,,,,
osteecl01,1974,2,SLN,NL,P,8,2.0,68.0,3.0,5.0,1.0,1.0,,,,,
donneji01,1889,1,WS8,NL,3B,4,,,2.0,6.0,4.0,1.0,,,,,
tettlmi01,1990,1,BAL,AL,OF,1,1.0,12.0,1.0,0.0,0.0,0.0,,,,,
nayloro01,1922,1,PHA,AL,P,35,,,10.0,46.0,0.0,3.0,,,,,
reynoro01,1914,1,DET,AL,P,26,,,5.0,19.0,4.0,0.0,,,,,
rushan01,1925,1,BRO,NL,P,4,,,1.0,2.0,0.0,0.0,,,,,
hummeti01,2003,1,CIN,NL,2B,1,1.0,12.0,2.0,3.0,0.0,1.0,,,,,
smithbr01,1992,1,SLN,NL,P,13,1.0,64.0,3.0,3.0,0.0,0.0,,,,,
fregoji01,1966,1,CAL,AL,1B,1,1.0,33.0,2.0,0.0,0.0,0.0,,,,,
klingsc01,1994,1,BAL,AL,P,1,1.0,21.0,1.0,0.0,0.0,0.0,,,,,
fogarjo01,1885,1,SL5,NL,OF,2,,,2.0,0.0,0.0,0.0,,,,,
roberbo01,1979,1,TOR,AL,DH,4,,,,,,,,,,,
hoopeke01,2006,1,DET,AL,DH,1,,,,,,,,,,,
mcjamdo01,1895,1,WAS,NL,P,2,,,0.0,4.0,0.0,0.0,,,,,
holtji01,1975,1,OAK,AL,OF,2,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
leachri01,1986,1,TOR,AL,LF,19,13.0,362.0,20.0,0.0,0.0,0.0,,,,,
bressru01,1920,1,CIN,NL,1B,2,,,16.0,1.0,2.0,1.0,,,,,
usherbo01,1957,2,WS1,AL,OF,95,82.0,2247.0,228.0,7.0,5.0,2.0,,,,,
adamsru01,2006,1,TOR,AL,DH,1,,,,,,,,,,,
