playerid,yearid,stint,teamid,lgid,g,g_batting,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,g_old
huelsfr01,1904,2,DET,AL,4,4.0,18.0,1.0,6.0,1.0,0.0,0.0,4.0,1.0,,1.0,,,0.0,0.0,,,4.0
robinya01,1882,1,DTN,NL,11,11.0,39.0,1.0,7.0,1.0,0.0,0.0,2.0,,,1.0,13.0,,,,,,11.0
leeth01,1933,1,CLE,AL,3,3.0,8.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,3.0
olivebo01,1970,1,KCA,AL,160,160.0,612.0,83.0,159.0,24.0,6.0,27.0,99.0,3.0,3.0,42.0,126.0,4.0,3.0,2.0,3.0,15.0,160.0
mootyja01,1940,1,CHN,NL,24,24.0,38.0,2.0,10.0,0.0,0.0,0.0,2.0,0.0,,1.0,6.0,,0.0,3.0,,2.0,24.0
clemero02,1991,1,BOS,AL,35,0.0,,,,,,,,,,,,,,,,,35.0
garbeba01,1985,1,DET,AL,86,86.0,237.0,27.0,61.0,9.0,1.0,6.0,29.0,3.0,2.0,15.0,37.0,1.0,3.0,0.0,4.0,7.0,86.0
thornan01,1979,1,CLE,AL,143,143.0,515.0,89.0,120.0,31.0,1.0,26.0,93.0,5.0,4.0,90.0,93.0,2.0,4.0,1.0,7.0,8.0,143.0
ellisjo01,1971,1,NYA,AL,83,83.0,238.0,16.0,58.0,12.0,1.0,3.0,34.0,0.0,0.0,23.0,42.0,5.0,6.0,1.0,3.0,12.0,83.0
jorgery01,2008,1,MIN,AL,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
narroje01,1984,1,CAL,AL,69,69.0,150.0,9.0,37.0,5.0,0.0,3.0,17.0,0.0,0.0,8.0,12.0,1.0,1.0,1.0,2.0,7.0,69.0
fisheja01,1959,1,BAL,AL,27,27.0,23.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,27.0
townsle01,1921,1,BSN,NL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
flynndo01,1982,2,MON,NL,58,58.0,193.0,13.0,47.0,6.0,2.0,0.0,20.0,0.0,2.0,4.0,23.0,0.0,0.0,3.0,2.0,6.0,58.0
schotge01,1939,1,PHI,NL,8,8.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.0
readyra01,1991,1,PHI,NL,76,76.0,205.0,32.0,51.0,10.0,1.0,1.0,20.0,2.0,1.0,47.0,25.0,3.0,1.0,1.0,4.0,5.0,76.0
careyma01,1929,1,BRO,NL,19,19.0,23.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,,3.0,2.0,,1.0,0.0,,,19.0
nayloro01,1923,1,PHA,AL,26,26.0,45.0,7.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,21.0,,0.0,0.0,,,26.0
rogerto01,1919,1,SLA,AL,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
jarvike01,2000,1,COL,NL,25,24.0,34.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0,3.0,0.0,0.0,24.0
odellbi01,1965,1,ML1,NL,62,62.0,23.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,0.0,0.0,62.0
freedro01,1979,1,SLN,NL,34,34.0,31.0,2.0,8.0,2.0,0.0,2.0,8.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,34.0
brocado01,1995,1,HOU,NL,37,37.0,16.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,37.0
penabr01,2012,1,KCA,AL,68,,212.0,16.0,50.0,10.0,1.0,2.0,25.0,0.0,1.0,9.0,24.0,0.0,0.0,1.0,4.0,7.0,
guerrpe01,1988,1,LAN,NL,59,59.0,215.0,24.0,64.0,7.0,1.0,5.0,35.0,2.0,1.0,25.0,33.0,2.0,3.0,0.0,3.0,2.0,59.0
reyesan01,2005,1,SLN,NL,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
lynchja01,1887,1,NY4,AA,23,23.0,83.0,4.0,14.0,1.0,0.0,0.0,6.0,3.0,,7.0,,,2.0,,,,23.0
oneilja01,1903,1,SLN,NL,75,75.0,246.0,23.0,58.0,9.0,1.0,0.0,27.0,11.0,,13.0,,,5.0,5.0,,,75.0
edwardo01,1964,1,KC1,AL,97,97.0,294.0,25.0,66.0,10.0,0.0,5.0,28.0,0.0,1.0,13.0,40.0,0.0,3.0,0.0,0.0,12.0,97.0
samueam01,1963,1,ML1,NL,15,15.0,17.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0
davisch01,1991,1,MIN,AL,153,153.0,534.0,84.0,148.0,34.0,1.0,29.0,93.0,5.0,6.0,95.0,117.0,13.0,1.0,0.0,4.0,9.0,153.0
bordepa01,2004,2,MIN,AL,19,19.0,42.0,3.0,12.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,19.0
leebi02,1945,2,BSN,NL,16,16.0,31.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,,4.0,5.0,,0.0,5.0,,0.0,16.0
obriesy01,1972,2,ML4,AL,31,31.0,58.0,5.0,12.0,2.0,0.0,1.0,5.0,0.0,1.0,2.0,13.0,0.0,0.0,3.0,1.0,2.0,31.0
bellja01,1995,1,PIT,NL,138,138.0,530.0,79.0,139.0,28.0,4.0,13.0,55.0,2.0,5.0,55.0,110.0,1.0,4.0,3.0,1.0,13.0,138.0
chrisma01,1949,1,WS1,AL,49,49.0,112.0,8.0,24.0,2.0,0.0,3.0,18.0,0.0,0.0,8.0,7.0,,1.0,1.0,,5.0,49.0
kusiccr01,1973,1,MIN,AL,15,15.0,48.0,4.0,12.0,2.0,0.0,0.0,4.0,0.0,0.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,15.0
suzukma01,1996,1,SEA,AL,1,0.0,,,,,,,,,,,,,,,,,1.0
rowanaa01,2007,1,PHI,NL,161,161.0,612.0,105.0,189.0,45.0,0.0,27.0,89.0,6.0,3.0,47.0,119.0,3.0,19.0,2.0,4.0,18.0,161.0
crowdal01,1932,1,WS1,AL,51,51.0,122.0,11.0,27.0,2.0,2.0,0.0,9.0,0.0,1.0,4.0,10.0,,0.0,5.0,,,51.0
henrybi01,1968,2,PIT,NL,10,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0
blakesh01,1931,2,PHI,NL,14,14.0,25.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,,1.0,7.0,,0.0,0.0,,,14.0
lemasjo01,1978,1,SFN,NL,101,101.0,272.0,23.0,64.0,18.0,3.0,1.0,14.0,6.0,6.0,21.0,45.0,1.0,1.0,14.0,0.0,4.0,101.0
sanguma01,1980,1,PIT,NL,47,47.0,48.0,2.0,12.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,47.0
wambsbi01,1922,1,CLE,AL,142,142.0,538.0,89.0,141.0,22.0,6.0,0.0,47.0,17.0,10.0,60.0,26.0,,4.0,42.0,,,142.0
cissebi01,1933,1,CLE,AL,112,112.0,409.0,53.0,94.0,21.0,3.0,6.0,33.0,6.0,6.0,31.0,29.0,,0.0,9.0,,,112.0
swiftbi02,1994,1,SFN,NL,18,18.0,32.0,5.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,18.0
blancos01,1970,1,CHA,AL,34,34.0,66.0,4.0,13.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,2.0,1.0,34.0
pujolal01,2002,1,SLN,NL,157,157.0,590.0,118.0,185.0,40.0,2.0,34.0,127.0,2.0,4.0,72.0,69.0,13.0,9.0,0.0,4.0,20.0,157.0
ditmaar01,1955,1,KC1,AL,35,35.0,62.0,3.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,4.0,0.0,2.0,35.0
roofph01,1977,1,TOR,AL,3,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
jonesbi02,1912,1,BSN,NL,3,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,0.0,1.0,,0.0,0.0,,,3.0
michaja01,2009,1,HOU,NL,102,102.0,135.0,17.0,32.0,12.0,1.0,4.0,16.0,1.0,2.0,16.0,38.0,0.0,1.0,0.0,0.0,2.0,
carpech01,2010,1,SLN,NL,35,34.0,72.0,2.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,25.0,0.0,1.0,10.0,0.0,2.0,
hoakdo01,1959,1,PIT,NL,155,155.0,564.0,60.0,166.0,29.0,3.0,8.0,65.0,9.0,2.0,71.0,75.0,4.0,4.0,6.0,6.0,18.0,155.0
ripplch01,1946,1,PHI,NL,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hallbi03,2007,1,MIL,NL,136,136.0,452.0,59.0,115.0,35.0,0.0,14.0,63.0,4.0,5.0,40.0,128.0,1.0,3.0,1.0,7.0,9.0,136.0
lovetle01,1873,1,ELI,,1,1.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0
woodwfr01,1923,1,CHA,AL,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
thompja01,1986,1,MON,NL,30,30.0,51.0,6.0,10.0,4.0,0.0,0.0,4.0,0.0,1.0,18.0,12.0,2.0,0.0,0.0,0.0,0.0,30.0
maynabu01,1942,1,NY1,NL,89,89.0,190.0,17.0,47.0,4.0,1.0,4.0,32.0,3.0,,19.0,19.0,,1.0,3.0,,7.0,89.0
jonesgo01,1955,1,SLN,NL,15,15.0,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,15.0
voigtja01,1994,1,BAL,AL,59,59.0,141.0,15.0,34.0,5.0,0.0,3.0,20.0,0.0,0.0,18.0,25.0,1.0,1.0,1.0,2.0,0.0,59.0
walkedi02,1944,1,BRO,NL,147,147.0,535.0,77.0,191.0,37.0,8.0,13.0,91.0,6.0,,72.0,27.0,,1.0,3.0,,6.0,147.0
pattemi01,1981,1,OAK,AL,12,12.0,23.0,4.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0
joynewa01,1995,1,KCA,AL,131,131.0,465.0,69.0,144.0,28.0,0.0,12.0,83.0,3.0,2.0,69.0,65.0,10.0,2.0,5.0,9.0,10.0,131.0
mcgeaja01,1890,1,BRP,PL,104,104.0,443.0,84.0,108.0,24.0,4.0,1.0,65.0,21.0,,19.0,12.0,,2.0,,,,104.0
butlead01,1998,1,ATL,NL,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
groatdi01,1967,2,SFN,NL,34,34.0,70.0,4.0,12.0,1.0,1.0,0.0,4.0,0.0,0.0,6.0,7.0,1.0,0.0,2.0,0.0,3.0,34.0
etchean01,1976,1,CAL,AL,103,103.0,247.0,15.0,56.0,9.0,1.0,0.0,21.0,0.0,2.0,24.0,37.0,0.0,4.0,6.0,0.0,9.0,103.0
coxte01,1970,1,CAL,AL,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
mcglike01,1999,1,ATL,NL,64,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0
baumafr01,1964,1,CHA,AL,22,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0
prietal01,2004,1,MIN,AL,16,16.0,32.0,4.0,8.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,16.0
aurilri01,2004,1,SEA,AL,73,73.0,261.0,27.0,63.0,13.0,0.0,4.0,28.0,1.0,0.0,22.0,43.0,1.0,2.0,6.0,1.0,10.0,73.0
morgara01,1914,1,WS1,AL,147,147.0,491.0,50.0,126.0,22.0,8.0,1.0,49.0,24.0,17.0,62.0,34.0,,10.0,14.0,,,147.0
thompjo01,1951,1,PHI,NL,30,30.0,39.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,9.0,,0.0,1.0,,0.0,30.0
cronijo01,1944,1,BOS,AL,76,76.0,191.0,24.0,46.0,7.0,0.0,5.0,28.0,1.0,4.0,34.0,19.0,,1.0,5.0,,7.0,76.0
germafr01,2005,1,DET,AL,58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
stenhmi01,1985,1,MIN,AL,81,81.0,179.0,23.0,40.0,5.0,0.0,5.0,21.0,1.0,0.0,29.0,18.0,1.0,0.0,0.0,1.0,3.0,81.0
colomje01,2007,1,WAS,NL,61,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0
pitleja01,1918,1,PIT,NL,2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,0.0,,0.0,0.0,,,2.0
torgeea01,1961,2,NYA,AL,22,22.0,18.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,22.0
caseyhu01,1949,2,NYA,AL,4,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,4.0
amarari01,1992,1,SEA,AL,35,35.0,100.0,9.0,24.0,3.0,0.0,1.0,7.0,4.0,2.0,5.0,16.0,0.0,0.0,4.0,0.0,4.0,35.0
balbost01,1988,2,SEA,AL,97,97.0,350.0,44.0,88.0,15.0,1.0,21.0,61.0,0.0,1.0,23.0,67.0,2.0,1.0,0.0,2.0,8.0,97.0
walketi01,1913,1,SLA,AL,23,23.0,85.0,7.0,25.0,4.0,1.0,0.0,11.0,5.0,,2.0,9.0,,0.0,5.0,,,23.0
esterdu01,1882,1,CL2,NL,45,45.0,179.0,13.0,44.0,4.0,3.0,0.0,19.0,,,5.0,12.0,,,,,,45.0
banksbi01,1895,1,BSN,NL,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,0.0,,,1.0
burnsge02,1914,1,DET,AL,137,137.0,478.0,55.0,139.0,22.0,5.0,5.0,57.0,23.0,13.0,32.0,56.0,,12.0,22.0,,,137.0
smithhe01,1898,1,LS3,NL,35,35.0,121.0,14.0,23.0,4.0,0.0,0.0,13.0,6.0,,6.0,,,3.0,5.0,,,35.0
dobsojo01,1948,1,BOS,AL,38,38.0,84.0,9.0,17.0,2.0,0.0,1.0,4.0,0.0,0.0,6.0,27.0,,3.0,8.0,,2.0,38.0
ramirma01,1981,1,SDN,NL,13,13.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,13.0
fuentbr01,2005,1,COL,NL,78,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
sandede02,1990,1,NYA,AL,57,57.0,133.0,24.0,21.0,2.0,2.0,3.0,9.0,8.0,2.0,13.0,27.0,0.0,1.0,1.0,1.0,2.0,57.0
litwhda01,1947,1,BSN,NL,91,91.0,226.0,38.0,59.0,5.0,2.0,7.0,31.0,1.0,,25.0,43.0,,1.0,2.0,,6.0,91.0
ginsbjo01,1953,2,CLE,AL,46,46.0,109.0,10.0,31.0,4.0,0.0,0.0,10.0,0.0,0.0,14.0,4.0,,1.0,3.0,,4.0,46.0
covelst01,1928,1,NYA,AL,12,12.0,19.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,,0.0,4.0,,,12.0
touchcl01,1945,1,CHA,AL,6,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,6.0
disarga01,1994,1,CAL,AL,112,112.0,389.0,53.0,101.0,14.0,2.0,3.0,33.0,3.0,7.0,18.0,28.0,0.0,2.0,10.0,2.0,10.0,112.0
parroji01,1892,1,CHN,NL,78,78.0,333.0,38.0,67.0,8.0,5.0,2.0,22.0,7.0,,8.0,30.0,,1.0,,,,78.0
hoganed02,1887,1,NY4,AA,32,32.0,120.0,22.0,24.0,6.0,1.0,0.0,5.0,12.0,,30.0,,,3.0,,,,32.0
zmiched01,1910,1,SLN,NL,9,9.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,7.0,,0.0,0.0,,,9.0
clarkwa01,1905,1,NYA,AL,9,9.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,9.0
porteco01,2004,1,SLN,NL,23,23.0,35.0,3.0,11.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,23.0
drakelo01,1924,1,CLE,AL,5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,5.0
frencla01,1935,1,CHN,NL,42,42.0,85.0,4.0,12.0,1.0,0.0,0.0,5.0,0.0,,1.0,14.0,,1.0,9.0,,2.0,42.0
thackmo01,1960,1,CHN,NL,54,54.0,90.0,5.0,14.0,1.0,0.0,0.0,6.0,1.0,1.0,14.0,20.0,5.0,0.0,0.0,0.0,3.0,54.0
pearcge01,1916,1,CHN,NL,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
driscde01,1884,1,LS2,AA,13,13.0,48.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,,2.0,,,0.0,,,,13.0
jonesdo01,1998,2,CLE,AL,23,0.0,,,,,,,,,,,,,,,,,23.0
baergca01,2003,1,ARI,NL,105,105.0,207.0,31.0,71.0,13.0,0.0,4.0,39.0,1.0,1.0,18.0,20.0,1.0,2.0,1.0,3.0,6.0,105.0
doakbi01,1921,1,SLN,NL,32,32.0,70.0,4.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,,0.0,10.0,,,32.0
kesteri01,1970,1,ATL,NL,15,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0
conrowi01,1903,1,NYA,AL,126,126.0,503.0,74.0,137.0,23.0,12.0,1.0,45.0,33.0,,32.0,,,5.0,8.0,,,126.0
quirogu01,2005,1,TOR,AL,12,12.0,36.0,3.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,12.0
hardyja01,1909,1,WS1,AL,10,10.0,24.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,,1.0,,,0.0,0.0,,,10.0
bowlebr01,2003,1,TOR,AL,5,0.0,,,,,,,,,,,,,,,,,5.0
hamnegr01,1956,1,PHI,NL,122,122.0,401.0,42.0,90.0,24.0,3.0,4.0,42.0,2.0,0.0,30.0,42.0,5.0,0.0,3.0,4.0,13.0,122.0
demaejo01,1957,1,KC1,AL,135,135.0,461.0,44.0,113.0,14.0,6.0,9.0,33.0,6.0,1.0,22.0,82.0,1.0,2.0,3.0,4.0,14.0,135.0
polanpl01,2002,2,PHI,NL,53,53.0,206.0,28.0,61.0,13.0,1.0,4.0,22.0,2.0,2.0,14.0,14.0,0.0,4.0,4.0,0.0,3.0,53.0
obriebu01,1913,1,BOS,AL,15,15.0,30.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,,3.0,9.0,,0.0,1.0,,,15.0
voylebr01,2003,1,KCA,AL,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ashbyan01,2000,2,ATL,NL,16,16.0,33.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,1.0,16.0
wertzvi01,1952,2,SLA,AL,37,37.0,130.0,22.0,45.0,5.0,0.0,6.0,19.0,0.0,0.0,23.0,20.0,,0.0,1.0,,2.0,37.0
kingje01,1992,1,PIT,NL,130,130.0,480.0,56.0,111.0,21.0,2.0,14.0,65.0,4.0,6.0,27.0,56.0,3.0,2.0,8.0,5.0,8.0,130.0
villoro01,2005,1,SEA,AL,52,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
ripkeca01,1989,1,BAL,AL,162,162.0,646.0,80.0,166.0,30.0,0.0,21.0,93.0,3.0,2.0,57.0,72.0,5.0,3.0,0.0,6.0,22.0,162.0
willima01,1916,1,PHA,AL,10,10.0,19.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,1.0,6.0,,0.0,0.0,,,10.0
pinsova01,1962,1,CIN,NL,155,155.0,619.0,107.0,181.0,31.0,7.0,23.0,100.0,26.0,8.0,45.0,68.0,7.0,4.0,0.0,7.0,12.0,155.0
tenacge01,1973,1,OAK,AL,160,160.0,510.0,83.0,132.0,18.0,2.0,24.0,84.0,2.0,2.0,101.0,94.0,8.0,10.0,8.0,7.0,13.0,160.0
kingje01,1989,1,PIT,NL,75,75.0,215.0,31.0,42.0,13.0,3.0,5.0,19.0,4.0,2.0,20.0,34.0,1.0,2.0,2.0,4.0,3.0,75.0
spencst01,1943,1,WS1,AL,149,149.0,570.0,72.0,152.0,23.0,10.0,12.0,88.0,8.0,1.0,84.0,39.0,,5.0,4.0,,9.0,149.0
paintla01,2001,1,TOR,AL,10,0.0,,,,,,,,,,,,,,,,,10.0
larsedo01,1958,1,NYA,AL,28,28.0,49.0,9.0,15.0,1.0,0.0,4.0,13.0,0.0,2.0,5.0,9.0,0.0,0.0,2.0,1.0,2.0,28.0
torrejo01,1969,1,SLN,NL,159,159.0,602.0,72.0,174.0,29.0,6.0,18.0,101.0,0.0,0.0,66.0,85.0,13.0,5.0,0.0,5.0,10.0,159.0
portebo01,1958,1,BOS,AL,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
muellhe01,1921,1,SLN,NL,55,55.0,176.0,25.0,62.0,10.0,6.0,1.0,34.0,2.0,4.0,11.0,22.0,,2.0,4.0,,,55.0
swanru01,1992,1,SEA,AL,55,0.0,,,,,,,,,,,,,,,,,55.0
brabege01,1970,1,ML4,AL,29,29.0,41.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,27.0,0.0,0.0,3.0,0.0,1.0,29.0
mcmicgr01,1999,1,NYN,NL,19,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
wardpe01,1966,1,CHA,AL,84,84.0,251.0,22.0,55.0,7.0,1.0,3.0,28.0,3.0,1.0,24.0,49.0,0.0,3.0,1.0,5.0,5.0,84.0
barnevi01,1924,1,NY1,NL,35,35.0,77.0,8.0,14.0,0.0,0.0,0.0,4.0,0.0,1.0,6.0,26.0,,0.0,4.0,,,35.0
hoffmiz01,1907,1,BSN,NL,19,19.0,86.0,17.0,24.0,3.0,1.0,0.0,3.0,2.0,,6.0,,,0.0,0.0,,,19.0
whiteje01,1976,1,MON,NL,114,114.0,278.0,32.0,68.0,11.0,1.0,2.0,21.0,15.0,7.0,27.0,31.0,2.0,2.0,2.0,0.0,4.0,114.0
blefacu01,1966,1,BAL,AL,131,131.0,419.0,73.0,107.0,14.0,3.0,23.0,64.0,1.0,4.0,73.0,56.0,3.0,6.0,7.0,3.0,6.0,131.0
noursch01,1909,1,BOS,AL,3,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,3.0
gharrpa01,1923,1,WS1,AL,93,93.0,251.0,26.0,52.0,9.0,4.0,3.0,33.0,6.0,2.0,22.0,27.0,,2.0,6.0,,,93.0
casalje01,1962,1,DET,AL,18,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0
mauchge01,1952,1,SLN,NL,7,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,0.0,0.0,,0.0,7.0
heintke01,1937,1,PIT,NL,1,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,,0.0,1.0
corbira01,1975,1,MIN,AL,18,0.0,,,,,,,,,,,,,,,,,18.0
baynebi01,1921,1,SLA,AL,47,47.0,60.0,11.0,18.0,1.0,1.0,1.0,5.0,0.0,0.0,6.0,8.0,,3.0,0.0,,,47.0
schmibu01,1914,1,BSN,NL,147,147.0,537.0,67.0,153.0,17.0,9.0,1.0,71.0,14.0,,43.0,55.0,,11.0,23.0,,,147.0
bockura01,1989,1,DET,AL,2,0.0,,,,,,,,,,,,,,,,,2.0
keyji01,1990,1,TOR,AL,27,0.0,,,,,,,,,,,,,,,,,27.0
hunnebi01,1928,1,CHA,AL,94,94.0,333.0,42.0,98.0,8.0,3.0,2.0,24.0,16.0,6.0,26.0,24.0,,3.0,6.0,,,94.0
sakatle01,1977,1,ML4,AL,53,53.0,154.0,13.0,25.0,2.0,0.0,2.0,12.0,1.0,3.0,9.0,22.0,0.0,0.0,6.0,0.0,1.0,53.0
millwke01,2001,1,ATL,NL,21,21.0,43.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,1.0,21.0
spillda01,1976,1,SDN,NL,33,33.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,33.0
bruskji01,1997,1,SDN,NL,29,26.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0
schwaje01,1993,1,CHA,AL,41,0.0,,,,,,,,,,,,,,,,,41.0
normafr01,1975,1,CIN,NL,34,34.0,60.0,3.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,19.0,0.0,0.0,9.0,0.0,0.0,34.0
snookfr01,1973,1,SDN,NL,18,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0
