lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
13583,steinbe01,,,1921.0,7.0,28.0,США,ВА,Александрия,1988.0,10.0,27.0,США,ФЛ,Венеция,Бен,Штейнер,,Бенджамин Саундерс,,165.0,71.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,4/17/1945,4/21/1947,,steinbe01,steinbe01,steib101,steinbe01,steinbe01
13596,stennre01,,,1951.0,4.0,5.0,Панама,,Кольцо,,,,,,,Рэнни,Стэннетт,,Ренальдо Антонио (Порта),,160.0,71.0,r,r,7/10/1971,8/24/1981,,stennre01,stennre01,stenr101,stennre01,stennre01
13634,stewafr01,,,1906.0,9.0,8.0,США,МН,Миннеаполис,2001.0,4.0,30.0,США,МН,Стальные воды,Франк,Стюарт,,Франк,Сте́в,180.0,73.0,r,r,10/2/1927,10/2/1927,,stewafr01,stewafr01,stewf101,stewafr01,stewafr01
13661,stinsbo01,,,1945.0,10.0,11.0,США,НЧ,Элкин,,,,,,,Боб,Стинсон,,Роберт Горрелл (III),Шрота,180.0,71.0,Б,r,9/23/1969,8/1/1980,Майами-Дейд КК,stinsbo01,stinsbo01,stinb101,stinsbo01,stinsbo01
13736,stricsc01,,,1976.0,4.0,26.0,США,ТХ,Хьюстон,,,,,,,Скотт,Стрикленд,,,,225.0,71.0,r,r,8/14/1999,,,stricsc02,stricsc02,stris001,stricsc01,stricsc02
13915,sweigha01,,,,,,,,,,,,,,,Хэм,Свигерт,,Гэмптон,,,,,,10/12/1890,10/12/1890,,sweigha01,sweigha01,sweih101,sweigha01,sweigha01
14130,thomale02,,,1923.0,7.0,26.0,США,Калифорния,Турлок,2001.0,3.0,5.0,США,Калифорния,Корд,Лео,Томас,,Лео Рэймонд,Томми,178.0,71.0,r,r,4/29/1950,7/27/1952,,thomale02,thomale02,thoml102,thomale02,thomale02
14201,thumalo01,,,1916.0,12.0,13.0,США,МД,Балтимор,2000.0,12.0,19.0,США,МД,Балтимор,Лу,Туман,,Луи Шарль Франк,,185.0,74.0,r,r,9/8/1939,9/27/1940,,thumalo01,thumalo01,thuml101,thumalo01,thumalo01
14291,torredi01,,,1970.0,5.0,31.0,Венесуэла,,Сур Эдо Арагва,,,,,,,Дилсон,Торрес,,Дилсон Дарью,,200.0,75.0,r,r,4/29/1995,9/27/1995,,torredi01,torredi01,torrd001,torredi01,torredi01
14397,turnbde01,,,1978.0,1.0,25.0,США,ТН,Союз-Сити,,,,,,,Дэрри́к,Тернбоу,,,,235.0,75.0,r,r,4/17/2000,4/30/2008,,turnbde01,turnbde01,turnd001,turnbde01,turnbde01
14591,veltmpa01,,,1906.0,3.0,24.0,США,АЛ,Мобильный,1980.0,10.0,1.0,США,ТХ,Сан-Антонио,Пэт,Вельтман,,Артур Патрик,,175.0,72.0,r,r,4/17/1926,9/30/1934,,veltmpa01,veltmpa01,veltp101,veltmpa01,veltmpa01
14727,walkege02,,,1908.0,3.0,19.0,США,Мएस,Гульфпорт,1981.0,3.0,20.0,США,Мएस,Уитфилд,Гей,Уокер,,Джеральд Холмс,,188.0,71.0,r,r,4/14/1931,9/30/1945,,walkege02,walkege02,walkg101,walkege02,walkege02
15050,wetzebu01,,,1894.0,8.0,25.0,США,Добро.,Джей,1941.0,3.0,7.0,США,АЗ,Глобус,Буз,Ветцель,,Чарльз Эдвард,,162.0,73.0,r,r,7/25/1927,7/28/1927,,wetzebu01,wetzebu01,wetzb101,wetzebu01,wetzebu01
15275,willite01,willite01m,willite01h,1918.0,8.0,30.0,США,Калифорния,Сан-Диего,2002.0,7.0,5.0,США,ФЛ,Инвернесс,Тед,Уильямс,Свидетельство о рождении - Тедди Самюэль,Теодор Сэмюэл,"Ребёнок, Teddy Ballgame, Splendid Splinter, Thumper",205.0,75.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,4/20/1939,9/28/1960,,willite01,willite01,willt103,willite01,willite01
15418,wisema01,,,1975.0,11.0,18.0,США,Калифорния,Монтайн,,,,,,,Матт,Мудрое,,,,190.0,76.0,r,r,8/2/2000,5/26/2008,,wisema01,wisema01,wisem001,wisema01,wisema01
16707,blandna01,,,1974.0,12.0,27.0,США,АЛ,Бирмингем,,,,,,,Нэйт,Бленда,,Натан Гарретт,,190.0,77.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",5/5/2003,6/27/2003,Translation: Нет,,,blann001,,blandna01
16831,katama01,,,1978.0,3.0,14.0,США,О,Авон-Лейк,,,,,,,Матт,Ката,,Матвей Джон,,185.0,73.0,Б,r,6/15/2003,,Вандервент,,,katam001,,katama01
17215,serraji01,,,1976.0,5.0,9.0,США,К,Гранд-Джанкшн,,,,,,,Джимми,Серрано,,Джеймс,,170.0,70.0,r,r,8/7/2004,10/3/2004,Новая Мексика,,,serrj001,,serraji01
17492,zimmery01,,,1984.0,9.0,28.0,США,НЧ,Вашингтон,,,,,,,Райан,Зиммерман,,Райан,,230.0,75.0,r,r,9/1/2005,,Вирджиния,,,zimmr001,,zimmery01
17530,shabaad01,,,1978.0,2.0,6.0,США,ИЛ,Стреатор,,,,,,,Адам,Шабала,,Адам Джейсон,,190.0,73.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,6/16/2005,7/20/2005,Небраска,,,shaba001,,shabaad01
17554,speiery01,,,1979.0,7.0,24.0,США,КГ,Франкфорт,,,,,,,Райан,Спейер,,Райан Эндрю,,210.0,79.0,r,r,4/4/2005,,Радфорд,,,speir001,,speiery01
