playerid,yearid,stint,teamid,lgid,g,g_batting,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,g_old
willibi01,1973,1,CHN,NL,156,156.0,576.0,72.0,166.0,22.0,2.0,20.0,86.0,4.0,3.0,76.0,72.0,14.0,1.0,0.0,6.0,13.0,156.0
willibi01,1974,1,CHN,NL,117,117.0,404.0,55.0,113.0,22.0,0.0,16.0,68.0,4.0,5.0,67.0,44.0,12.0,1.0,0.0,2.0,9.0,117.0
willibi01,1975,1,OAK,AL,155,155.0,520.0,68.0,127.0,20.0,1.0,23.0,81.0,0.0,0.0,76.0,68.0,7.0,2.0,1.0,3.0,9.0,155.0
willibi01,1976,1,OAK,AL,120,120.0,351.0,36.0,74.0,12.0,0.0,11.0,41.0,4.0,2.0,58.0,44.0,15.0,0.0,1.0,3.0,4.0,120.0
pennha01,2006,1,BAL,AL,6,0.0,,,,,,,,,,,,,,,,,6.0
lombaer01,1939,1,CIN,NL,130,130.0,450.0,43.0,129.0,26.0,2.0,20.0,85.0,0.0,,35.0,19.0,,3.0,6.0,,24.0,130.0
sheelea01,1922,1,CHA,AL,149,149.0,526.0,72.0,167.0,37.0,4.0,6.0,80.0,4.0,6.0,60.0,27.0,,5.0,29.0,,,149.0
reynoar02,2002,1,ARI,NL,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
butlebr01,1990,1,SFN,NL,160,160.0,622.0,108.0,192.0,20.0,9.0,3.0,44.0,51.0,19.0,90.0,62.0,1.0,6.0,7.0,7.0,3.0,160.0
schroal01,1958,1,BOS,AL,5,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
lowrepe01,1945,1,CHN,NL,143,143.0,523.0,72.0,148.0,22.0,7.0,7.0,89.0,11.0,,48.0,27.0,,0.0,21.0,,8.0,143.0
malonpa02,1935,1,NYA,AL,29,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,1.0,,,29.0
mclemma01,1988,1,CAL,AL,77,77.0,233.0,38.0,56.0,11.0,2.0,2.0,16.0,13.0,7.0,25.0,28.0,0.0,0.0,5.0,2.0,6.0,77.0
wrighke01,1970,1,KCA,AL,47,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0
colboji01,1971,1,CHN,NL,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
mulvejo01,1888,1,PHI,NL,100,100.0,398.0,37.0,86.0,12.0,3.0,0.0,39.0,18.0,,9.0,33.0,,1.0,,,,100.0
eversho01,1954,2,NY1,NL,12,12.0,11.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,12.0
campbvi01,1911,1,PIT,NL,42,42.0,93.0,12.0,29.0,3.0,1.0,0.0,10.0,6.0,,8.0,7.0,,0.0,2.0,,,42.0
marshda01,1973,1,SDN,NL,39,39.0,49.0,4.0,14.0,5.0,0.0,0.0,4.0,0.0,1.0,8.0,9.0,0.0,1.0,0.0,1.0,4.0,39.0
landrbi01,1993,1,CIN,NL,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0
spraged02,1998,1,TOR,AL,105,105.0,382.0,49.0,91.0,20.0,0.0,17.0,51.0,0.0,2.0,24.0,73.0,1.0,11.0,0.0,2.0,15.0,105.0
neverer01,1928,1,SLA,AL,6,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,6.0
stoutal01,1933,2,CIN,NL,23,23.0,22.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.0,13.0,,0.0,1.0,,1.0,23.0
marrobu01,1932,1,DET,AL,18,18.0,19.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,1.0,,,18.0
bournra01,1994,1,LAN,NL,40,40.0,116.0,2.0,26.0,3.0,1.0,0.0,11.0,0.0,0.0,9.0,5.0,1.0,2.0,5.0,0.0,4.0,40.0
tamulvi01,1938,1,SLA,AL,3,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,,3.0
carrido01,1972,1,SFN,NL,26,26.0,29.0,2.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,26.0
pichahi01,1992,1,KCA,AL,31,0.0,,,,,,,,,,,,,,,,,31.0
bosweda01,1970,1,MIN,AL,20,20.0,25.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0
moffira01,1982,1,HOU,NL,30,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0
grudzma01,2007,1,KCA,AL,116,116.0,453.0,70.0,137.0,32.0,3.0,6.0,51.0,1.0,2.0,23.0,60.0,2.0,8.0,0.0,2.0,14.0,116.0
harriro01,1973,1,ATL,NL,39,39.0,54.0,3.0,3.0,1.0,0.0,2.0,5.0,0.0,0.0,3.0,27.0,0.0,0.0,5.0,0.0,1.0,39.0
larsoda01,1982,1,CHN,NL,12,12.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0
anderbr01,1993,1,BAL,AL,142,142.0,560.0,87.0,147.0,36.0,8.0,13.0,66.0,24.0,12.0,82.0,99.0,4.0,10.0,6.0,6.0,4.0,142.0
northlo01,1922,1,SLN,NL,53,53.0,47.0,5.0,11.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,,0.0,2.0,,,53.0
bostihe01,1915,1,PHA,AL,2,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,1.0,1.0,,0.0,0.0,,,2.0
foutzda01,1894,1,BRO,NL,72,72.0,293.0,40.0,90.0,12.0,9.0,0.0,51.0,14.0,,14.0,13.0,,1.0,,,,72.0
terwidi01,1932,1,SLN,NL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,,,1.0
roajo01,1996,1,CLE,AL,1,0.0,,,,,,,,,,,,,,,,,1.0
wrighto01,1949,1,BOS,AL,5,5.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,5.0
vizcajo01,1989,1,LAN,NL,7,7.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0
merribi01,1899,1,BSN,NL,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,,,1.0
dejohma01,1982,1,DET,AL,24,24.0,21.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,24.0
zachach02,1965,1,HOU,NL,4,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
sandesc01,1985,1,CHN,NL,19,19.0,31.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,1.0,6.0,0.0,0.0,19.0
mannodo01,1940,1,BSN,NL,3,3.0,7.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,,0.0,2.0,,0.0,0.0,,0.0,3.0
corrire01,1913,1,CHN,NL,46,46.0,97.0,13.0,17.0,3.0,0.0,2.0,9.0,4.0,,10.0,14.0,,0.0,2.0,,,46.0
belchti01,1993,2,CHA,AL,12,0.0,,,,,,,,,,,,,,,,,12.0
cavetpu01,1915,1,DET,AL,17,17.0,24.0,3.0,6.0,3.0,0.0,0.0,1.0,1.0,,2.0,12.0,,0.0,1.0,,,17.0
ferrewe01,1927,1,CLE,AL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
malonle01,1916,1,PHA,AL,5,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,,0.0,0.0,,,5.0
leifile01,1910,1,PIT,NL,40,40.0,60.0,6.0,11.0,2.0,0.0,0.0,4.0,0.0,,7.0,15.0,,0.0,9.0,,,40.0
duceyro01,1994,1,TEX,AL,11,11.0,29.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0
milleha01,1918,1,BOS,AL,12,12.0,29.0,2.0,8.0,2.0,0.0,0.0,4.0,0.0,,0.0,4.0,,0.0,0.0,,,12.0
lewisph01,1905,1,BRO,NL,118,118.0,433.0,32.0,110.0,9.0,2.0,3.0,33.0,16.0,,16.0,,,1.0,14.0,,,118.0
fostege01,1973,1,CIN,NL,17,17.0,39.0,6.0,11.0,3.0,0.0,4.0,9.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,17.0
oswalro01,2011,1,PHI,NL,23,23.0,38.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,14.0,0.0,0.0,7.0,0.0,0.0,23.0
hemslro01,1943,1,NYA,AL,62,62.0,180.0,12.0,43.0,6.0,3.0,2.0,24.0,0.0,1.0,13.0,9.0,,0.0,6.0,,4.0,62.0
walkela01,1993,1,MON,NL,138,138.0,490.0,85.0,130.0,24.0,5.0,22.0,86.0,29.0,7.0,80.0,76.0,20.0,6.0,0.0,6.0,8.0,138.0
cruzne01,2001,1,HOU,NL,66,62.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0
evansjo01,1922,1,CLE,AL,75,75.0,145.0,35.0,39.0,6.0,2.0,0.0,22.0,11.0,2.0,8.0,4.0,,0.0,11.0,,,75.0
nolesdi01,1984,1,CHN,NL,21,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0
hebneri01,1973,1,PIT,NL,144,144.0,509.0,73.0,138.0,28.0,1.0,25.0,74.0,0.0,1.0,56.0,60.0,12.0,4.0,3.0,4.0,8.0,144.0
