coachid,award,year,lgid,note
patrile01c,Первая сборная звезд,1933,NHL,
hartce01c,Вторая команда всех звёзд,1936,NHL,
arboual01c,Джек Адамс,1978,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
bylsmda01c,Джек Адамс,2010,NHL,
vigneal01c,Джек Адамс,2006,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
sherofr01c,Джек Адамс,1973,NHL,
boudrbr01c,Джек Адамс,2007,NHL,
burnspa01c,Джек Адамс,1997,NHL,
patrile01c,Первая сборная звезд,1930,NHL,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
gormato01c,Вторая команда всех звёзд,1935,NHL,
ruffli01c,Джек Адамс,2005,NHL,
adamsja01c,Первая сборная звезд,1936,NHL,
burnspa01c,Джек Адамс,1988,NHL,
krommbo01c,Смёрз,1975,WHA,
francbo01c,Джек Адамс,2001,NHL,
demerja01c,Джек Адамс,1986,NHL,
martija02c,Джек Адамс,1998,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
rossar01c,Первая сборная звезд,1938,NHL,
cherrdo01c,Джек Адамс,1975,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
harribi01c,Бальзак,1973,WHA,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
keenami01c,Джек Адамс,1984,NHL,
demerja01c,Джек Адамс,1987,NHL,
lemaija01c,Джек Адамс,2002,NHL,
huculsa01c,Смёрз,1974,WHA,
berenre01c,Джек Адамс,1980,NHL,
tortojo01c,Джек Адамс,2003,NHL,
quennjo01c,Джек Адамс,1999,NHL,
tippeda01c,Джек Адамс,2009,NHL,
huculsa01c,Смёрз,1974,WHA,
bowmasc01c,Джек Адамс,1976,NHL,
quinnpa01c,Джек Адамс,1979,NHL,
vigneal01c,Джек Адамс,2006,NHL,
dineebi01c,Смёрз,1976,WHA,
thomppa01c,Первая сборная звезд,1939,NHL,
weilaco01c,Первая сборная звезд,1940,NHL,
arboual01c,Джек Адамс,1978,NHL,
patrile01c,Первая сборная звезд,1935,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
irvindi01c,Вторая команда всех звёзд,1930,NHL,
nolante01c,Джек Адамс,1996,NHL,
duttore01c,Вторая команда всех звёзд,1938,NHL,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
sathegl01c,Джек Адамс,1985,NHL,
adamsja01c,Первая сборная звезд,1942,NHL,
hitchke01c,Джек Адамс,2011,NHL,
demerja01c,Джек Адамс,1986,NHL,
rossar01c,Первая сборная звезд,1938,NHL,
juliecl01c,Джек Адамс,2008,NHL,
burnspa01c,Джек Адамс,1997,NHL,
cherrdo01c,Джек Адамс,1975,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
rossar01c,Вторая команда всех звёзд,1942,NHL,
francbo01c,Джек Адамс,2001,NHL,
patrile01c,Первая сборная звезд,1930,NHL,
patrile01c,Первая сборная звезд,1933,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
irvindi01c,Первая сборная звезд,1945,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
gormato01c,Вторая команда всех звёзд,1935,NHL,
hartce01c,Вторая команда всех звёзд,1936,NHL,
demerja01c,Джек Адамс,1987,NHL,
krommbo01c,Смёрз,1975,WHA,
krommbo01c,Джек Адамс,1977,NHL,
bylsmda01c,Джек Адамс,2010,NHL,
kelleja01c,Бальзак,1972,WHA,
nolante01c,Джек Адамс,1996,NHL,
burnspa01c,Джек Адамс,1988,NHL,
barbebi01c,Джек Адамс,2000,NHL,
adamsja01c,Вторая команда всех звёзд,1944,NHL,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
krommbo01c,Смёрз,1975,WHA,
gormato01c,Вторая команда всех звёзд,1935,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
patrile01c,Первая сборная звезд,1933,NHL,
irvindi01c,Первая сборная звезд,1943,NHL,
demerja01c,Джек Адамс,1986,NHL,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
bouchfr01c,Первая сборная звезд,1941,NHL,
huculsa01c,Смёрз,1974,WHA,
lemaija01c,Джек Адамс,1993,NHL,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
dineebi01c,Смёрз,1977,WHA,
krommbo01c,Джек Адамс,1977,NHL,
patrile01c,Первая сборная звезд,1930,NHL,
weilaco01c,Первая сборная звезд,1940,NHL,
duttore01c,Вторая команда всех звёзд,1938,NHL,
murrabr01c,Джек Адамс,1983,NHL,
wattto01c,Джек Адамс,1981,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
cherrdo01c,Джек Адамс,1975,NHL,
patrile01c,Первая сборная звезд,1934,NHL,
burnspa01c,Джек Адамс,1992,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
bylsmda01c,Джек Адамс,2010,NHL,
tortojo01c,Джек Адамс,2003,NHL,
brophjo01c,Смёрз,1978,WHA,
rossar01c,Вторая команда всех звёзд,1942,NHL,
tessior01c,Джек Адамс,1982,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
hitchke01c,Джек Адамс,2011,NHL,
tippeda01c,Джек Адамс,2009,NHL,
bowmasc01c,Джек Адамс,1976,NHL,
irvindi01c,Вторая команда всех звёзд,1930,NHL,
demerja01c,Джек Адамс,1987,NHL,
vigneal01c,Джек Адамс,2006,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
quennjo01c,Джек Адамс,1999,NHL,
sherofr01c,Джек Адамс,1973,NHL,
francbo01c,Джек Адамс,2001,NHL,
martija02c,Джек Адамс,1998,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
juliecl01c,Джек Адамс,2008,NHL,
lemaija01c,Джек Адамс,2002,NHL,
suttebr01c,Джек Адамс,1990,NHL,
patrile01c,Первая сборная звезд,1931,NHL,
crawfma01c,Джек Адамс,1994,NHL,
bowmasc01c,Джек Адамс,1976,NHL,
huculsa01c,Смёрз,1974,WHA,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
burnspa01c,Джек Адамс,1988,NHL,
duttore01c,Вторая команда всех звёзд,1938,NHL,
patrile01c,Первая сборная звезд,1934,NHL,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
burnspa01c,Джек Адамс,1992,NHL,
nolante01c,Джек Адамс,1996,NHL,
boudrbr01c,Джек Адамс,2007,NHL,
patrile01c,Первая сборная звезд,1937,NHL,
bowmasc01c,Джек Адамс,1995,NHL,
dineebi01c,Смёрз,1977,WHA,
weilaco01c,Первая сборная звезд,1940,NHL,
gormato01c,Вторая команда всех звёзд,1935,NHL,
burnspa01c,Джек Адамс,1997,NHL,
cherrdo01c,Джек Адамс,1975,NHL,
murrabr01c,Джек Адамс,1983,NHL,
sathegl01c,Джек Адамс,1985,NHL,
irvindi01c,Вторая команда всех звёзд,1930,NHL,
bylsmda01c,Джек Адамс,2010,NHL,
crawfma01c,Джек Адамс,1994,NHL,
juliecl01c,Джек Адамс,2008,NHL,
rossar01c,Первая сборная звезд,1938,NHL,
bouchfr01c,Первая сборная звезд,1941,NHL,
krommbo01c,Джек Адамс,1977,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
tortojo01c,Джек Адамс,2003,NHL,
brophjo01c,Смёрз,1978,WHA,
krommbo01c,Смёрз,1975,WHA,
rossar01c,Вторая команда всех звёзд,1942,NHL,
francbo01c,Джек Адамс,2001,NHL,
demerja01c,Джек Адамс,1986,NHL,
sherofr01c,Джек Адамс,1973,NHL,
adamsja01c,Первая сборная звезд,1936,NHL,
demerja01c,Джек Адамс,1987,NHL,
kelleja01c,Бальзак,1972,WHA,
ruffli01c,Джек Адамс,2005,NHL,
vigneal01c,Джек Адамс,2006,NHL,
quennjo01c,Джек Адамс,1999,NHL,
patrile01c,Первая сборная звезд,1931,NHL,
arboual01c,Джек Адамс,1978,NHL,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
irvindi01c,Первая сборная звезд,1945,NHL,
keenami01c,Джек Адамс,1984,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
martija02c,Джек Адамс,1998,NHL,
patrile01c,Первая сборная звезд,1933,NHL,
adamsja01c,Первая сборная звезд,1942,NHL,
adamsja01c,Вторая команда всех звёзд,1944,NHL,
wattto01c,Джек Адамс,1981,NHL,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
hartce01c,Вторая команда всех звёзд,1936,NHL,
lemaija01c,Джек Адамс,1993,NHL,
lemaija01c,Джек Адамс,2002,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
murdobo01c,Джек Адамс,1989,NHL,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
tippeda01c,Джек Адамс,2009,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
barbebi01c,Джек Адамс,2000,NHL,
irvindi01c,Первая сборная звезд,1943,NHL,
irvindi01c,Вторая команда всех звёзд,1932,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
hitchke01c,Джек Адамс,2011,NHL,
patrile01c,Первая сборная звезд,1935,NHL,
suttebr01c,Джек Адамс,1990,NHL,
dineebi01c,Смёрз,1976,WHA,
tessior01c,Джек Адамс,1982,NHL,
patrile01c,Первая сборная звезд,1930,NHL,
berenre01c,Джек Адамс,1980,NHL,
harribi01c,Бальзак,1973,WHA,
quinnpa01c,Джек Адамс,1979,NHL,
quinnpa01c,Джек Адамс,1991,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
bowmasc01c,Джек Адамс,1976,NHL,
patrile01c,Первая сборная звезд,1930,NHL,
quinnpa01c,Джек Адамс,1991,NHL,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
suttebr01c,Джек Адамс,1990,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
patrile01c,Первая сборная звезд,1935,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
patrile01c,Первая сборная звезд,1933,NHL,
hartce01c,Вторая команда всех звёзд,1936,NHL,
duttore01c,Вторая команда всех звёзд,1938,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
wattto01c,Джек Адамс,1981,NHL,
irvindi01c,Первая сборная звезд,1945,NHL,
irvindi01c,Вторая команда всех звёзд,1930,NHL,
rossar01c,Вторая команда всех звёзд,1942,NHL,
adamsja01c,Первая сборная звезд,1942,NHL,
rossar01c,Первая сборная звезд,1938,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
sherofr01c,Джек Адамс,1973,NHL,
quennjo01c,Джек Адамс,1999,NHL,
quinnpa01c,Джек Адамс,1979,NHL,
huculsa01c,Смёрз,1974,WHA,
patrile01c,Первая сборная звезд,1934,NHL,
irvindi01c,Первая сборная звезд,1943,NHL,
lemaija01c,Джек Адамс,2002,NHL,
bowmasc01c,Джек Адамс,1995,NHL,
juliecl01c,Джек Адамс,2008,NHL,
adamsja01c,Вторая команда всех звёзд,1944,NHL,
berenre01c,Джек Адамс,1980,NHL,
boudrbr01c,Джек Адамс,2007,NHL,
crawfma01c,Джек Адамс,1994,NHL,
hitchke01c,Джек Адамс,2011,NHL,
krommbo01c,Смёрз,1975,WHA,
irvindi01c,Вторая команда всех звёзд,1932,NHL,
sathegl01c,Джек Адамс,1985,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
barbebi01c,Джек Адамс,2000,NHL,
vigneal01c,Джек Адамс,2006,NHL,
nolante01c,Джек Адамс,1996,NHL,
kelleja01c,Бальзак,1972,WHA,
burnspa01c,Джек Адамс,1988,NHL,
tippeda01c,Джек Адамс,2009,NHL,
harribi01c,Бальзак,1973,WHA,
arboual01c,Джек Адамс,1978,NHL,
demerja01c,Джек Адамс,1986,NHL,
tessior01c,Джек Адамс,1982,NHL,
dineebi01c,Смёрз,1976,WHA,
brophjo01c,Смёрз,1978,WHA,
burnspa01c,Джек Адамс,1997,NHL,
demerja01c,Джек Адамс,1987,NHL,
patrile01c,Первая сборная звезд,1931,NHL,
cherrdo01c,Джек Адамс,1975,NHL,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
murdobo01c,Джек Адамс,1989,NHL,
tortojo01c,Джек Адамс,2003,NHL,
ruffli01c,Джек Адамс,2005,NHL,
murrabr01c,Джек Адамс,1983,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
francbo01c,Джек Адамс,2001,NHL,
vigneal01c,Джек Адамс,2006,NHL,
bowmasc01c,Джек Адамс,1995,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
juliecl01c,Джек Адамс,2008,NHL,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
quennjo01c,Джек Адамс,1999,NHL,
brophjo01c,Смёрз,1978,WHA,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
tippeda01c,Джек Адамс,2009,NHL,
quinnpa01c,Джек Адамс,1979,NHL,
irvindi01c,Первая сборная звезд,1945,NHL,
suttebr01c,Джек Адамс,1990,NHL,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
krommbo01c,Смёрз,1975,WHA,
irvindi01c,Вторая команда всех звёзд,1932,NHL,
weilaco01c,Первая сборная звезд,1940,NHL,
nolante01c,Джек Адамс,1996,NHL,
burnspa01c,Джек Адамс,1997,NHL,
sherofr01c,Джек Адамс,1973,NHL,
lemaija01c,Джек Адамс,2002,NHL,
demerja01c,Джек Адамс,1987,NHL,
patrile01c,Первая сборная звезд,1934,NHL,
irvindi01c,Вторая команда всех звёзд,1930,NHL,
boudrbr01c,Джек Адамс,2007,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
rossar01c,Первая сборная звезд,1938,NHL,
demerja01c,Джек Адамс,1986,NHL,
kelleja01c,Бальзак,1972,WHA,
patrile01c,Первая сборная звезд,1935,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
bouchfr01c,Первая сборная звезд,1941,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
krommbo01c,Джек Адамс,1977,NHL,
burnspa01c,Джек Адамс,1988,NHL,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
rossar01c,Вторая команда всех звёзд,1942,NHL,
martija02c,Джек Адамс,1998,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
tessior01c,Джек Адамс,1982,NHL,
sathegl01c,Джек Адамс,1985,NHL,
lemaija01c,Джек Адамс,1993,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
harribi01c,Бальзак,1973,WHA,
berenre01c,Джек Адамс,1980,NHL,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
bowmasc01c,Джек Адамс,1976,NHL,
patrile01c,Первая сборная звезд,1931,NHL,
quinnpa01c,Джек Адамс,1991,NHL,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
bylsmda01c,Джек Адамс,2010,NHL,
adamsja01c,Первая сборная звезд,1942,NHL,
wattto01c,Джек Адамс,1981,NHL,
dineebi01c,Смёрз,1976,WHA,
burnspa01c,Джек Адамс,1992,NHL,
arboual01c,Джек Адамс,1978,NHL,
irvindi01c,Вторая команда всех звёзд,1932,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
patrile01c,Первая сборная звезд,1935,NHL,
harribi01c,Бальзак,1973,WHA,
demerja01c,Джек Адамс,1987,NHL,
adamsja01c,Вторая команда всех звёзд,1944,NHL,
weilaco01c,Первая сборная звезд,1940,NHL,
martija02c,Джек Адамс,1998,NHL,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
tortojo01c,Джек Адамс,2003,NHL,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
lemaija01c,Джек Адамс,2002,NHL,
ruffli01c,Джек Адамс,2005,NHL,
nolante01c,Джек Адамс,1996,NHL,
murrabr01c,Джек Адамс,1983,NHL,
irvindi01c,Первая сборная звезд,1945,NHL,
dineebi01c,Смёрз,1976,WHA,
barbebi01c,Джек Адамс,2000,NHL,
berenre01c,Джек Адамс,1980,NHL,
brophjo01c,Смёрз,1978,WHA,
patrile01c,Первая сборная звезд,1933,NHL,
hartce01c,Вторая команда всех звёзд,1936,NHL,
irvindi01c,Первая сборная звезд,1943,NHL,
burnspa01c,Джек Адамс,1988,NHL,
juliecl01c,Джек Адамс,2008,NHL,
hitchke01c,Джек Адамс,2011,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
crawfma01c,Джек Адамс,1994,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
bylsmda01c,Джек Адамс,2010,NHL,
sathegl01c,Джек Адамс,1985,NHL,
huculsa01c,Смёрз,1974,WHA,
duttore01c,Вторая команда всех звёзд,1938,NHL,
bowmasc01c,Джек Адамс,1995,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
cherrdo01c,Джек Адамс,1975,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
bouchfr01c,Первая сборная звезд,1941,NHL,
patrile01c,Первая сборная звезд,1934,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
krommbo01c,Смёрз,1975,WHA,
cherrdo01c,Джек Адамс,1975,NHL,
juliecl01c,Джек Адамс,2008,NHL,
quennjo01c,Джек Адамс,1999,NHL,
patrile01c,Первая сборная звезд,1930,NHL,
boudrbr01c,Джек Адамс,2007,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
tippeda01c,Джек Адамс,2009,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
bowmasc01c,Джек Адамс,1995,NHL,
wattto01c,Джек Адамс,1981,NHL,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
burnspa01c,Джек Адамс,1997,NHL,
burnspa01c,Джек Адамс,1992,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
harribi01c,Бальзак,1973,WHA,
dineebi01c,Смёрз,1976,WHA,
barbebi01c,Джек Адамс,2000,NHL,
adamsja01c,Вторая команда всех звёзд,1944,NHL,
irvindi01c,Первая сборная звезд,1943,NHL,
huculsa01c,Смёрз,1974,WHA,
quinnpa01c,Джек Адамс,1991,NHL,
bylsmda01c,Джек Адамс,2010,NHL,
duttore01c,Вторая команда всех звёзд,1938,NHL,
gormato01c,Вторая команда всех звёзд,1935,NHL,
adamsja01c,Первая сборная звезд,1936,NHL,
berenre01c,Джек Адамс,1980,NHL,
hitchke01c,Джек Адамс,2011,NHL,
ruffli01c,Джек Адамс,2005,NHL,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
vigneal01c,Джек Адамс,2006,NHL,
suttebr01c,Джек Адамс,1990,NHL,
bouchfr01c,Первая сборная звезд,1941,NHL,
weilaco01c,Первая сборная звезд,1940,NHL,
sherofr01c,Джек Адамс,1973,NHL,
patrile01c,Первая сборная звезд,1935,NHL,
arboual01c,Джек Адамс,1978,NHL,
rossar01c,Вторая команда всех звёзд,1942,NHL,
rossar01c,Первая сборная звезд,1938,NHL,
bowmasc01c,Джек Адамс,1976,NHL,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
quinnpa01c,Джек Адамс,1979,NHL,
patrile01c,Первая сборная звезд,1931,NHL,
keenami01c,Джек Адамс,1984,NHL,
tessior01c,Джек Адамс,1982,NHL,
krommbo01c,Джек Адамс,1977,NHL,
patrile01c,Первая сборная звезд,1937,NHL,
murdobo01c,Джек Адамс,1989,NHL,
murrabr01c,Джек Адамс,1983,NHL,
nolante01c,Джек Адамс,1996,NHL,
martija02c,Джек Адамс,1998,NHL,
demerja01c,Джек Адамс,1987,NHL,
hartce01c,Вторая команда всех звёзд,1936,NHL,
irvindi01c,Вторая команда всех звёзд,1930,NHL,
adamsja01c,Первая сборная звезд,1942,NHL,
patrile01c,Первая сборная звезд,1933,NHL,
irvindi01c,Первая сборная звезд,1945,NHL,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
irvindi01c,Вторая команда всех звёзд,1932,NHL,
tortojo01c,Джек Адамс,2003,NHL,
kelleja01c,Бальзак,1972,WHA,
patrile01c,Первая сборная звезд,1934,NHL,
lemaija01c,Джек Адамс,1993,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
dineebi01c,Смёрз,1977,WHA,
lemaija01c,Джек Адамс,2002,NHL,
demerja01c,Джек Адамс,1986,NHL,
francbo01c,Джек Адамс,2001,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
sathegl01c,Джек Адамс,1985,NHL,
crawfma01c,Джек Адамс,1994,NHL,
brophjo01c,Смёрз,1978,WHA,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
burnspa01c,Джек Адамс,1988,NHL,
adamsja01c,Первая сборная звезд,1942,NHL,
quennjo01c,Джек Адамс,1999,NHL,
sherofr01c,Джек Адамс,1973,NHL,
patrile01c,Первая сборная звезд,1937,NHL,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
crawfma01c,Джек Адамс,1994,NHL,
arboual01c,Джек Адамс,1978,NHL,
tortojo01c,Джек Адамс,2003,NHL,
cherrdo01c,Джек Адамс,1975,NHL,
bouchfr01c,Первая сборная звезд,1941,NHL,
adamsja01c,Вторая команда всех звёзд,1944,NHL,
ruffli01c,Джек Адамс,2005,NHL,
krommbo01c,Смёрз,1975,WHA,
patrile01c,Первая сборная звезд,1935,NHL,
barbebi01c,Джек Адамс,2000,NHL,
krommbo01c,Джек Адамс,1977,NHL,
patrile01c,Первая сборная звезд,1934,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
kelleja01c,Бальзак,1972,WHA,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
burnspa01c,Джек Адамс,1988,NHL,
harribi01c,Бальзак,1973,WHA,
keenami01c,Джек Адамс,1984,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
sathegl01c,Джек Адамс,1985,NHL,
weilaco01c,Первая сборная звезд,1940,NHL,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
rossar01c,Вторая команда всех звёзд,1942,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
lemaija01c,Джек Адамс,1993,NHL,
patrile01c,Первая сборная звезд,1934,NHL,
patrile01c,Первая сборная звезд,1933,NHL,
hartce01c,Вторая команда всех звёзд,1936,NHL,
martija02c,Джек Адамс,1998,NHL,
francbo01c,Джек Адамс,2001,NHL,
gormato01c,Вторая команда всех звёзд,1935,NHL,
adamsja01c,Первая сборная звезд,1942,NHL,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
murdobo01c,Джек Адамс,1989,NHL,
irvindi01c,Первая сборная звезд,1945,NHL,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
quinnpa01c,Джек Адамс,1979,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
irvindi01c,Вторая команда всех звёзд,1932,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
vigneal01c,Джек Адамс,2006,NHL,
crawfma01c,Джек Адамс,1994,NHL,
sherofr01c,Джек Адамс,1973,NHL,
patrile01c,Первая сборная звезд,1935,NHL,
kelleja01c,Бальзак,1972,WHA,
brophjo01c,Смёрз,1978,WHA,
patrile01c,Первая сборная звезд,1937,NHL,
boudrbr01c,Джек Адамс,2007,NHL,
rossar01c,Вторая команда всех звёзд,1942,NHL,
murrabr01c,Джек Адамс,1983,NHL,
barbebi01c,Джек Адамс,2000,NHL,
bowmasc01c,Джек Адамс,1976,NHL,
burnspa01c,Джек Адамс,1992,NHL,
irvindi01c,Первая сборная звезд,1943,NHL,
lemaija01c,Джек Адамс,2002,NHL,
huculsa01c,Смёрз,1974,WHA,
keenami01c,Джек Адамс,1984,NHL,
tessior01c,Джек Адамс,1982,NHL,
duttore01c,Вторая команда всех звёзд,1938,NHL,
quennjo01c,Джек Адамс,1999,NHL,
quinnpa01c,Джек Адамс,1991,NHL,
hitchke01c,Джек Адамс,2011,NHL,
tortojo01c,Джек Адамс,2003,NHL,
demerja01c,Джек Адамс,1987,NHL,
burnspa01c,Джек Адамс,1988,NHL,
wattto01c,Джек Адамс,1981,NHL,
ruffli01c,Джек Адамс,2005,NHL,
weilaco01c,Первая сборная звезд,1940,NHL,
arboual01c,Джек Адамс,1978,NHL,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
burnspa01c,Джек Адамс,1997,NHL,
harribi01c,Бальзак,1973,WHA,
nolante01c,Джек Адамс,1996,NHL,
bouchfr01c,Первая сборная звезд,1941,NHL,
adamsja01c,Первая сборная звезд,1936,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
demerja01c,Джек Адамс,1986,NHL,
irvindi01c,Вторая команда всех звёзд,1930,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
juliecl01c,Джек Адамс,2008,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
rossar01c,Первая сборная звезд,1938,NHL,
suttebr01c,Джек Адамс,1990,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
berenre01c,Джек Адамс,1980,NHL,
adamsja01c,Вторая команда всех звёзд,1944,NHL,
dineebi01c,Смёрз,1976,WHA,
bylsmda01c,Джек Адамс,2010,NHL,
tippeda01c,Джек Адамс,2009,NHL,
patrile01c,Первая сборная звезд,1931,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
bowmasc01c,Джек Адамс,1995,NHL,
patrile01c,Первая сборная звезд,1930,NHL,
cherrdo01c,Джек Адамс,1975,NHL,
krommbo01c,Джек Адамс,1977,NHL,
dineebi01c,Смёрз,1977,WHA,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
sathegl01c,Джек Адамс,1985,NHL,
krommbo01c,Смёрз,1975,WHA,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
bylsmda01c,Джек Адамс,2010,NHL,
suttebr01c,Джек Адамс,1990,NHL,
demerja01c,Джек Адамс,1986,NHL,
burnspa01c,Джек Адамс,1997,NHL,
rossar01c,Первая сборная звезд,1938,NHL,
bowmasc01c,Джек Адамс,1976,NHL,
irvindi01c,Вторая команда всех звёзд,1930,NHL,
kelleja01c,Бальзак,1972,WHA,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
nolante01c,Джек Адамс,1996,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
patrile01c,Первая сборная звезд,1937,NHL,
bouchfr01c,Первая сборная звезд,1941,NHL,
krommbo01c,Джек Адамс,1977,NHL,
bowmasc01c,Джек Адамс,1995,NHL,
burnspa01c,Джек Адамс,1988,NHL,
krommbo01c,Смёрз,1975,WHA,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
irvindi01c,Первая сборная звезд,1945,NHL,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
rossar01c,Вторая команда всех звёзд,1942,NHL,
burnspa01c,Джек Адамс,1992,NHL,
dineebi01c,Смёрз,1976,WHA,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
lemaija01c,Джек Адамс,1993,NHL,
tessior01c,Джек Адамс,1982,NHL,
quinnpa01c,Джек Адамс,1991,NHL,
irvindi01c,Вторая команда всех звёзд,1932,NHL,
weilaco01c,Первая сборная звезд,1940,NHL,
tortojo01c,Джек Адамс,2003,NHL,
krommbo01c,Смёрз,1975,WHA,
burnspa01c,Джек Адамс,1997,NHL,
cherrdo01c,Джек Адамс,1975,NHL,
