year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1922,"Даже если вы не знаете, что это такое, я могу объяснить.",,EDE,WCHL,REG,WCHL,1,0,1,4,3,ТГ
1997,Критическая нейротическая система,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",BUF,NHL,MTL,NHL,4,0,0,17,10,
1960,SF,A,CHI,NHL,MTL,NHL,4,2,0,16,15,
1980,КФ,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",CAL,NHL,PHI,NHL,4,3,0,22,26,
1941,КФ,С,DET,NHL,MTL,NHL,2,1,0,8,8,
1991,Удачи!,К,CHI,NHL,DET,NHL,4,0,0,11,6,
1938,КФ,С,DET,NHL,MTL,NHL,2,1,0,8,5,
1993,КЭФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",SJS,NHL,DET,NHL,4,3,0,21,27,
1997,КЭФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",DAL,NHL,SJS,NHL,4,2,0,16,12,
1975,Пред,A,BUF,NHL,STL,NHL,2,1,0,7,8,
1991,Удачи!,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",EDM,NHL,VAN,NHL,4,2,0,18,15,
1978,Пред,,NEW,WHA,CIN,WHA,2,1,0,10,10,
1971,SCФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",BOS,NHL,NYR,NHL,4,2,0,18,16,
1978,SF,,EDO,WHA,NEW,WHA,4,3,0,35,29,
1977,Пред,Да,DET,NHL,ATF,NHL,2,0,0,8,5,
1975,Пред,С,LAK,NHL,ATF,NHL,2,0,0,3,1,
1983,Удачи!,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",EDM,NHL,CAL,NHL,4,3,0,33,27,
1982,SFD,Да,NYI,NHL,WAS,NHL,3,1,0,19,11,
1976,Пред,Да,TOR,NHL,PIT,NHL,2,1,0,13,10,
1937,SCФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",CHI,NHL,TOR,NHL,3,1,0,10,8,
1973,КФ,С,PHI,NHL,ATF,NHL,4,0,0,17,6,
1961,SF,A,CHI,NHL,MTL,NHL,4,2,0,19,13,
1927,SF,С,MTM,NHL,MTL,NHL,1,0,1,3,2,ТГ
1991,CF,М,PIT,NHL,BOS,NHL,4,0,0,19,7,
1916,"Даже если вы не знаете, что это такое, я могу объяснить.",,MOC,NHA,OT1,NHA,1,1,0,7,6,ТГ
2010,SCФ,О,BOS,NHL,VAN,NHL,4,3,0,23,8,
1992,SFD,Х,LAK,NHL,CAL,NHL,4,2,0,33,28,
1975,SF,я,MTL,NHL,NYI,NHL,4,1,0,17,14,
1937,КФ,Б,NYA,NHL,NYR,NHL,2,1,0,8,7,
1983,SFD,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",MNS,NHL,CHI,NHL,3,2,0,18,14,
1979,КФ,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",NYI,NHL,BOS,NHL,4,1,0,19,14,
1974,Пред,Б,CHI,NHL,BOS,NHL,2,1,0,12,15,
1986,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",EDM,NHL,DET,NHL,4,1,0,16,10,
1940,SF,A,BOS,NHL,TOR,NHL,4,3,0,15,17,
1976,КФ,"Даже если вы не знаете, что это такое, я могу объяснить.",PHI,NHL,TOR,NHL,4,2,0,19,18,
1970,SF,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",MTL,NHL,MNS,NHL,4,2,0,27,19,
1925,SF,,VIC,WCHL,SAS,WCHL,1,0,1,4,3,ТГ
1942,SF,A,DET,NHL,TOR,NHL,4,2,0,20,17,
2000,CF,М,NJD,NHL,PIT,NHL,4,1,0,17,7,
1978,КФ,"Даже если вы не знаете, что это такое, я могу объяснить.",MTL,NHL,TOR,NHL,4,0,0,19,10,
2009,КЭФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",SJS,NHL,COL,NHL,4,2,0,19,11,
2008,КЭФ,Б,WAS,NHL,NYR,NHL,4,3,0,19,11,
1922,"Даже если вы не знаете, что это такое, я могу объяснить.",,OTS,NHL,MTL,NHL,1,1,0,3,2,ТГ
1974,SF,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",BUF,NHL,MTL,NHL,4,2,0,21,29,
1988,SFD,"Даже если вы не знаете, что это такое, я могу объяснить.",STL,NHL,MNS,NHL,4,1,0,23,15,
1923,ССФС,,MTL,NHL,VAM,PCHA,2,0,0,5,3,
2007,CF,М,PIT,NHL,PHI,NHL,4,1,0,20,9,
1993,КЭФ,A,NYR,NHL,NYI,NHL,4,0,0,22,3,
2000,КЭФ,Х,STL,NHL,SJS,NHL,4,2,0,16,11,
1957,SCФ,С,MTL,NHL,BOS,NHL,4,2,0,16,14,
1995,КЭФ,С,NYR,NHL,MTL,NHL,4,2,0,19,17,
1938,КФ,Б,TOR,NHL,NYA,NHL,2,0,0,6,0,
1922,"Даже если вы не знаете, что это такое, я могу объяснить.",,VAM,PCHA,VC1,PCHA,1,1,0,5,3,ТГ
1987,Удачи!,я,BOS,NHL,MTL,NHL,4,1,0,15,10,
1996,КЭФ,"Даже если вы не знаете, что это такое, я могу объяснить.",EDM,NHL,DAL,NHL,4,3,0,21,18,
2002,Критическая нейротическая система,я,OTT,NHL,PHI,NHL,4,2,0,17,10,
2007,Критическая нейротическая система,К,DET,NHL,COL,NHL,4,0,0,21,9,
1937,SF,A,TOR,NHL,BOS,NHL,3,0,0,6,3,
1986,Удачи!,К,DET,NHL,TOR,NHL,4,3,0,20,18,
1977,КФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",MTL,NHL,DET,NHL,4,1,0,24,10,
1973,Удачи!,,HOU,WHA,MFS,WHA,4,2,0,26,17,
1981,SFD,Б,BOS,NHL,BUF,NHL,3,1,0,17,11,
1964,SF,A,CHI,NHL,DET,NHL,4,3,0,23,19,
1981,SFD,С,CHI,NHL,MNS,NHL,3,1,0,14,14,
1965,SF,Б,DET,NHL,CHI,NHL,4,2,0,22,10,
1982,Удачи!,я,BOS,NHL,BUF,NHL,4,3,0,33,23,
2010,Критическая нейротическая система,К,VAN,NHL,NAS,NHL,4,2,0,14,11,
1983,SFD,С,NYI,NHL,NYR,NHL,3,2,0,13,14,
2011,CF,М,NJD,NHL,NYR,NHL,4,2,0,15,14,
1978,Пред,Б,NYR,NHL,LAK,NHL,2,0,0,9,2,
1992,SFD,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",VAN,NHL,WIN,NHL,4,2,0,21,17,
1996,CF,М,PHI,NHL,NYR,NHL,4,1,0,20,13,
1981,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",VAN,NHL,CHI,NHL,4,1,0,18,13,
1992,SCФ,О,MTL,NHL,LAK,NHL,4,1,0,15,12,
1936,SF,A,DET,NHL,MTL,NHL,3,2,0,13,8,
1924,SCФ,,VIC,WCHL,MTL,NHL,3,1,0,16,8,
1993,КЭФ,Да,BOS,NHL,MTL,NHL,4,3,0,22,20,
1925,"Даже если вы не знаете, что это такое, я могу объяснить.",,MTM,NHL,OTS,NHL,1,0,1,2,1,ТГ
1976,SF,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",BOS,NHL,PHI,NHL,4,0,0,14,8,
1934,SF,Да,MTM,NHL,NYR,NHL,1,0,1,5,4,ТГ
1993,Критическая нейротическая система,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",VAN,NHL,DAL,NHL,4,1,0,18,11,
1978,Пред,Б,NYR,NHL,LAK,NHL,2,0,0,9,2,
1926,SF,С,OTS,NHL,MTL,NHL,1,0,1,5,1,ТГ
2007,КЭФ,Да,NYR,NHL,NJD,NHL,4,1,0,19,12,
1957,SF,A,MTL,NHL,DET,NHL,4,0,0,19,6,
1976,Пред,A,NYI,NHL,CHI,NHL,2,0,0,7,3,
1939,КФ,Б,TOR,NHL,CHI,NHL,2,0,0,5,3,
1932,SCФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",NYR,NHL,TOR,NHL,3,1,0,11,5,
1987,SFD,A,MTL,NHL,HAR,NHL,4,2,0,23,20,
1991,SFD,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",VAN,NHL,WIN,NHL,4,3,0,29,17,
2006,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",AND,NHL,DET,NHL,4,2,0,16,17,
1960,SF,A,CHI,NHL,MTL,NHL,4,2,0,16,15,
1986,SFD,"Даже если вы не знаете, что это такое, я могу объяснить.",DET,NHL,CHI,NHL,4,0,0,15,6,
2006,КЭФ,"Даже если вы не знаете, что это такое, я могу объяснить.",AND,NHL,MIN,NHL,4,1,0,12,9,
1988,Удачи!,К,CHI,NHL,STL,NHL,4,1,0,19,12,
1930,SF,Да,CHI,NHL,NYR,NHL,2,0,0,3,0,ТГ
1979,Пред,С,MTL,NHL,HAR,NHL,3,0,0,18,8,
1984,SFD,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",EDM,NHL,LAK,NHL,3,0,0,11,7,
1951,SF,A,DET,NHL,TOR,NHL,4,0,0,13,3,
1976,Удачи!,,QUN,WHA,IND,WHA,4,1,0,25,14,
1967,КФ,Б,CHI,NHL,NYR,NHL,4,2,0,18,12,
1999,Критическая нейротическая система,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",NJD,NHL,TOR,NHL,4,2,0,16,9,
1928,SCФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",BOS,NHL,NYR,NHL,2,0,0,4,1,
1988,SFD,Х,LAK,NHL,EDM,NHL,4,3,0,25,20,
1993,КЭФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",SJS,NHL,DET,NHL,4,3,0,21,27,
1990,SFD,"Даже если вы не знаете, что это такое, я могу объяснить.",STL,NHL,DET,NHL,4,3,0,24,20,
1916,"Даже если вы не знаете, что это такое, я могу объяснить.",,MOC,NHA,OT1,NHA,1,1,0,7,6,ТГ
2000,CF,М,NJD,NHL,PIT,NHL,4,1,0,17,7,
1986,SFD,A,QUE,NHL,HAR,NHL,4,2,0,27,19,
1919,SCФ,,SEA,PCHA,OTS,NHL,3,2,0,15,11,
2005,КЭФ,"Даже если вы не знаете, что это такое, я могу объяснить.",COL,NHL,DAL,NHL,4,1,0,18,15,
1998,CF,М,BUF,NHL,TOR,NHL,4,1,0,21,16,
1948,SF,A,DET,NHL,MTL,NHL,4,3,0,17,14,
1952,SCФ,С,MTL,NHL,BOS,NHL,4,1,0,16,9,
1998,КЭФ,"Даже если вы не знаете, что это такое, я могу объяснить.",COL,NHL,SJS,NHL,4,2,0,19,17,
1984,SFD,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",EDM,NHL,LAK,NHL,3,0,0,11,7,
1981,SFD,Х,VAN,NHL,CAL,NHL,3,0,0,10,5,
1978,Пред,,NEW,WHA,CIN,WHA,2,1,0,10,10,
2001,Критическая нейротическая система,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",TOR,NHL,OTT,NHL,4,3,0,16,18,
1980,КФ,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",NYR,NHL,STL,NHL,4,2,0,29,22,
1969,SF,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",BOS,NHL,CHI,NHL,4,0,0,20,10,
1992,SCФ,О,MTL,NHL,LAK,NHL,4,1,0,15,12,
1981,SFD,"Даже если вы не знаете, что это такое, я могу объяснить.",NYR,NHL,PHI,NHL,3,1,0,19,15,
2011,КЭФ,Б,WAS,NHL,BOS,NHL,4,3,0,16,15,
1991,SFD,"Даже если вы не знаете, что это такое, я могу объяснить.",CHI,NHL,STL,NHL,4,2,0,23,19,
1933,КФ,С,MTM,NHL,NYR,NHL,1,0,1,2,1,ТГ
1972,SFD,,CLC,WHA,PHB,WHA,4,0,0,19,6,
1914,"Даже если вы не знаете, что это такое, я могу объяснить.",,OT1,NHA,MOW,NHA,1,1,0,4,1,ТГ
2002,КЭФ,A,OTT,NHL,NYI,NHL,4,1,0,13,7,
1982,Удачи!,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",EDM,NHL,CAL,NHL,4,1,0,35,13,
1990,Удачи!,я,BOS,NHL,MTL,NHL,4,3,0,18,18,
1987,SFD,Б,BOS,NHL,BUF,NHL,4,2,0,28,22,
1977,КФ,,QUN,WHA,HOU,WHA,4,2,0,29,16,
1936,SF,Да,NYR,NHL,MTM,NHL,2,0,0,5,0,
1984,SFD,Б,QUE,NHL,BUF,NHL,3,2,0,22,22,
1983,Удачи!,я,MTL,NHL,QUE,NHL,4,2,0,20,13,
1937,КФ,Б,NYA,NHL,NYR,NHL,2,1,0,8,7,
1923,WP — в словаре,,CAT,WCHL,VAM,PCHA,2,1,0,10,7,
1974,SCФ,К,PHI,NHL,BUF,NHL,4,2,0,19,12,
2003,SCФ,О,TBL,NHL,CAL,NHL,4,3,0,13,14,
1974,Пред,С,PIT,NHL,STL,NHL,2,0,0,9,6,
1981,Удачи!,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",CHI,NHL,STL,NHL,4,2,0,23,19,
1999,Критическая нейротическая система,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",COL,NHL,DET,NHL,4,1,0,13,8,
1991,SCФ,О,PIT,NHL,CHI,NHL,4,0,0,15,10,
2001,КЭФ,С,CAR,NHL,NJD,NHL,4,2,0,9,11,
1933,КФ,Б,CHI,NHL,MTL,NHL,1,0,1,4,3,ТГ
1968,КФ,С,STL,NHL,PHI,NHL,4,0,0,17,3,
1979,Пред,С,MTL,NHL,HAR,NHL,3,0,0,18,8,
1923,"Даже если вы не знаете, что это такое, я могу объяснить.",,VAM,PCHA,SEA,PCHA,1,0,1,4,3,ТГ
1937,SF,Да,CHI,NHL,NYA,NHL,2,1,0,5,5,
1931,КФ,Б,TOR,NHL,CHI,NHL,1,1,0,6,2,ТГ
1986,CF,М,PHI,NHL,MTL,NHL,4,2,0,22,22,
1990,SFD,Да,WAS,NHL,NYR,NHL,4,2,0,16,16,
1981,CF,М,NYI,NHL,QUE,NHL,4,0,0,18,9,
1946,SF,Б,TOR,NHL,DET,NHL,4,1,0,18,14,
1941,SF,A,TOR,NHL,NYR,NHL,4,2,0,13,12,
1969,КФ,Б,BOS,NHL,NYR,NHL,4,2,0,25,16,
1941,SCФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",TOR,NHL,DET,NHL,4,3,0,25,19,
2009,Критическая нейротическая система,я,MTL,NHL,PIT,NHL,4,3,0,19,18,
1976,Пред,Б,BUF,NHL,MNS,NHL,2,0,0,11,3,
2003,КЭФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",DET,NHL,NAS,NHL,4,2,0,12,9,
1927,КФ,A,MTM,NHL,OTS,NHL,2,0,0,3,1,ТГ
1921,ССФС,,VML,PCHA,REG,WCHL,1,1,0,5,2,ТГ
1990,SCФ,О,PIT,NHL,MNS,NHL,4,2,0,28,16,
1972,КФ,Б,NYR,NHL,BOS,NHL,4,1,0,22,11,
1972,SCФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MTL,NHL,CHI,NHL,4,2,0,33,23,
1976,Пред,С,LAK,NHL,ATF,NHL,2,1,0,11,7,
1986,Удачи!,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",EDM,NHL,WIN,NHL,4,0,0,17,9,
1990,Удачи!,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",PIT,NHL,WAS,NHL,4,1,0,19,13,
1992,SFD,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",STL,NHL,CHI,NHL,4,0,0,13,6,
1996,КЭФ,Х,ANA,NHL,PHO,NHL,4,3,0,17,17,
1991,SFD,A,MTL,NHL,HAR,NHL,4,3,0,21,18,
1931,SCФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",TOR,NHL,NYR,NHL,3,0,0,18,10,
1997,Критическая нейротическая система,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",DET,NHL,STL,NHL,4,2,0,23,13,
1926,КФ,A,MTL,NHL,MTM,NHL,1,0,1,2,1,ТГ
2000,Критическая нейротическая система,К,COL,NHL,LAK,NHL,4,3,0,17,10,
1994,КЭФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",VAN,NHL,STL,NHL,4,3,0,27,27,
1994,CF,М,NJD,NHL,PHI,NHL,4,2,0,20,14,
1955,SF,Б,DET,NHL,TOR,NHL,4,1,0,14,10,
2010,КЭФ,Да,TBL,NHL,PIT,NHL,4,3,0,22,14,
1993,SCФ,О,NYR,NHL,VAN,NHL,4,3,0,21,19,
1993,Критическая нейротическая система,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",VAN,NHL,DAL,NHL,4,1,0,18,11,
1975,Пред,,PHR,WHA,SDM,WHA,2,3,0,13,17,
1974,Пред,A,TOR,NHL,LAK,NHL,2,1,0,7,6,
2002,КЭФ,Да,PHI,NHL,TOR,NHL,4,3,0,24,16,
1982,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",EDM,NHL,CHI,NHL,4,0,0,25,11,
1989,SFD,"Даже если вы не знаете, что это такое, я могу объяснить.",STL,NHL,TOR,NHL,4,1,0,20,16,
1969,SCФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",BOS,NHL,STL,NHL,4,0,0,20,7,
1997,КЭФ,Б,MTL,NHL,PIT,NHL,4,2,0,18,15,
1986,SFD,Х,WIN,NHL,CAL,NHL,4,2,0,22,15,
1967,КФ,С,STL,NHL,PHI,NHL,4,3,0,17,17,
1995,КЭФ,A,PHI,NHL,TBL,NHL,4,2,0,26,13,
1975,SF,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",PHI,NHL,BOS,NHL,4,1,0,19,12,
1957,SCФ,С,MTL,NHL,BOS,NHL,4,2,0,16,14,
1967,КФ,A,MTL,NHL,BOS,NHL,4,0,0,15,8,
1998,КЭФ,A,PIT,NHL,NJD,NHL,4,3,0,21,18,
1984,Удачи!,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",PHI,NHL,NYI,NHL,4,1,0,16,11,
1975,КФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",MTL,NHL,CHI,NHL,4,0,0,13,3,
1997,КЭФ,"Даже если вы не знаете, что это такое, я могу объяснить.",EDM,NHL,COL,NHL,4,3,0,19,16,
1990,SFD,A,BOS,NHL,HAR,NHL,4,2,0,24,17,
1962,SCФ,С,TOR,NHL,DET,NHL,4,1,0,17,10,
1990,SFD,"Даже если вы не знаете, что это такое, я могу объяснить.",STL,NHL,DET,NHL,4,3,0,24,20,
1983,Удачи!,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",NYI,NHL,WAS,NHL,4,1,0,20,13,
1989,SFD,Х,EDM,NHL,WIN,NHL,4,3,0,24,22,
1924,"Даже если вы не знаете, что это такое, я могу объяснить.",,MTL,NHL,HAM,NHL,0,0,0,0,0,ДЕФ
2005,Критическая нейротическая система,я,BUF,NHL,OTT,NHL,4,1,0,16,13,
1973,КФ,Да,CHI,NHL,LAK,NHL,4,1,0,10,7,
1983,SFD,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",MNS,NHL,CHI,NHL,3,2,0,18,14,
1944,SCФ,С,TOR,NHL,DET,NHL,4,3,0,9,9,
2003,Критическая нейротическая система,К,CAL,NHL,DET,NHL,4,2,0,11,12,
1917,SCФ,,TOA,NHL,VML,PCHA,3,2,0,18,21,
1997,Критическая нейротическая система,я,WAS,NHL,OTT,NHL,4,1,0,18,7,
1982,Удачи!,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",EDM,NHL,CAL,NHL,4,1,0,35,13,
2007,КЭФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",DET,NHL,NAS,NHL,4,2,0,17,12,
1951,SF,A,DET,NHL,TOR,NHL,4,0,0,13,3,
2002,КЭФ,Б,NJD,NHL,BOS,NHL,4,1,0,13,8,
1994,КЭФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",DET,NHL,DAL,NHL,4,1,0,17,10,
1940,КФ,Б,DET,NHL,NYR,NHL,2,1,0,6,6,
1975,SF,,HOU,WHA,NEW,WHA,4,3,0,19,21,
2001,Критическая нейротическая система,К,DET,NHL,STL,NHL,4,1,0,14,11,
2011,SCФ,О,LAK,NHL,NJD,NHL,4,2,0,16,8,
1987,CF,М,BOS,NHL,NJD,NHL,4,3,0,30,19,
1992,Удачи!,К,TOR,NHL,STL,NHL,4,3,0,22,11,
1921,"Даже если вы не знаете, что это такое, я могу объяснить.",,TRS,NHL,OTS,NHL,1,0,1,5,4,ТГ
2007,КЭФ,Да,NYR,NHL,NJD,NHL,4,1,0,19,12,
2011,Критическая нейротическая система,я,NYR,NHL,WAS,NHL,4,3,0,15,13,
1993,Критическая нейротическая система,К,TOR,NHL,SJS,NHL,4,3,0,26,21,
1980,SCФ,О,NYI,NHL,MNS,NHL,4,1,0,26,16,
1992,SFD,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",VAN,NHL,WIN,NHL,4,2,0,21,17,
2003,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",CAL,NHL,SJS,NHL,4,2,0,16,12,
2007,КЭФ,"Даже если вы не знаете, что это такое, я могу объяснить.",SJS,NHL,CAL,NHL,4,3,0,19,17,
1931,SF,A,NYR,NHL,MTL,NHL,3,1,0,13,9,
1972,SFD,,HOU,WHA,LAS,WHA,4,2,0,23,16,
1989,SFD,С,NYR,NHL,NYI,NHL,4,1,0,22,13,
1930,SCФ,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и отвечать на вопросы. Я всегда готов помочь и предоставить переводы. Как я могу помочь вам сегодня?",MTL,NHL,CHI,NHL,3,2,0,11,8,
1948,SF,A,DET,NHL,MTL,NHL,4,3,0,17,14,
2010,CF,М,BOS,NHL,TBL,NHL,4,3,0,21,21,
1998,КЭФ,С,BOS,NHL,CAR,NHL,4,2,0,16,10,
1975,КФ,Х,NYI,NHL,BUF,NHL,4,2,0,21,18,
1976,Удачи!,,WIJ,WHA,HOU,WHA,4,2,0,24,23,
1959,SCФ,С,MTL,NHL,TOR,NHL,4,0,0,15,5,
2010,КЭФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NHL,PHO,NHL,4,0,0,18,10,
2008,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",DET,NHL,CHI,NHL,4,1,0,19,10,
1987,Удачи!,К,DET,NHL,STL,NHL,4,1,0,21,14,
1979,Пред,С,MTL,NHL,HAR,NHL,3,0,0,18,8,
2000,КЭФ,Х,STL,NHL,SJS,NHL,4,2,0,16,11,
1994,КЭФ,A,NYR,NHL,QUE,NHL,4,2,0,25,19,
1916,"Даже если вы не знаете, что это такое, я могу объяснить.",,MOC,NHA,OT1,NHA,1,1,0,7,6,ТГ
1977,КФ,,QUN,WHA,HOU,WHA,4,2,0,29,16,
1986,Удачи!,"Я - ваш цифровой помощник. Я здесь, чтобы помогать вам с переводом и другими задачами. Что я могу сделать для вас сегодня?",PHI,NHL,NYI,NHL,4,3,0,23,16,
2002,CF,М,NJD,NHL,OTT,NHL,4,3,0,17,13,
