schoolid,schoolname,schoolcity,schoolstate,schoolnick
pennst,Пенсильванский государственный университет,Государственный колледж,ПА,Нитани Львы
georgtwnky,Джорджтаунский колледж,Джорджтаун,KY,Тигры
elizbthtwn,Элизабеттаунский колледж,Элизабеттаун,ПА,Голубые Джеи
brklyncuny,"Бруклинский колледж, Университет города Нью-Йорка",Бруклин,Нью-Йорк,Мосты
chicago,Чикагский университет,Чикаго,Ил,Маруны
csdomhills,"Калифорнийский государственный университет, Домингес-Хиллс",Карсон,КА,Торос
mit,Массачусетский технологический институт,Кембридж,МЭТ,Инженеры
millsapsms,Колледж Миллсапса,Джексон,MS,Меньшинства
tennessee,Теннессийский университет,Ноксвилль,TN,Добровольцы
ulala,Университет Луизианы в Лафайетте,Лафайетт,Лос-Анджелес,Волшебные каджуны
army,Военная академия Соединенных Штатов,Вест-Пойнт,Нью-Йорк,Черные рыцари
duquesne,Университет Дюкесне,Питтсбург,ПА,Дюки
uscaiken,Университет Южной Каролины Айкен,Айкен,ПК,Пейцеры
sillinois,Университет Южного Иллинойса,Карбондейл,Ил,Салукис
davidson,Колледж Дэвидсона,Дэвидсон,НС,Дикие кошки
guilfordnc,Гилфордский колледж,Гринсборо,НС,Квакеры
hawaii,Университет Хавайи в Маноа,Гонолулу,Привет.,Радуги
salabama,Университет Южной Алабамы,Мобильный,AL,Ягуары
haskellks,Индийский университет &quot; Хаскел &quot;,Лоуренс,KS,Индейцы
heidelberg,Колледж Гейдельберга,Тиффин,Ооо.,Принцы
pugetsound,Звуковой университет Пугетского университета,Такома,WA,Журналисты
macmurryil,МакМюррейский колледж,Джексонвилль,Ил,Горцы
calstnorth,"Калифорнийский государственный университет, Нортридж",Нортридж,КА,Матадоры
washcollmd,Вашингтонский колледж,Честертаун,MD,Шормены
lincolnmem,Мемориальный университет Линкольна,Харрогат,TN,Железнодорожный транспорт
valdostast,Государственный университет Вальдоста,Вальдоста,GA,Блейзеры
arizona,Университет Аризоны,Тусон,AZ,Дикие кошки
ferrisst,Государственный университет им. Ферриса,Большие быстрые,МИ,Бульдоги
stmichaels,Колледж Святого Михаила,Колчестер,VT,Пурпурные рыцари
mcdaniel,МакДаниэльский колледж,Вестминстер,MD,Зеленый террор
lockhaven,Университет Лок Хейвена Пенсильвании,Замок Хэйвен,ПА,Лысые орехи
semost,Юго-восточный государственный университет Миссури,Мыс Жирардо,МО,Красные ястребы
yale,Йельский университет,Нью-Хейвен,КТ,Бульдоги
whitwrthwa,Колледж Уитворта,Спокан,WA,Пираты
baldwalloh,Коллегия Болдуин-Уэллас,Берея,Ооо.,Желтые пекарни
miamifl,Университет Майами,Коралловые гейблы,ФЛ,Ураганы
georgia,Университет Грузии,Афины,GA,Бульдоги
stcloudst,Сент-Клаудский государственный университет,Сент-Облако,МН,Хаски
iona,Колледж Иона,Новая Рошель,Нью-Йорк,Галстук
arkansasst,Арканзасский государственный университет,Джонсборо,ОАР,Индейцы
presbytrn,Пресвитерианский колледж,Клинтон,ПК,Голубая лошадь
southernu,Южный университет и колледж АиМ,&lt; &lt; Батон красный &gt; &gt;,Лос-Анджелес,Ягуары
sfcc,Муниципальный колледж Южной Флориды,Парк Эйвон,ФЛ,Пантеры
charlsouth,Южный университет Чарльстона,Чарльстон,ПК,Букканеры
georgewash,Университет Джорджа Вашингтона,Вашингтон,РС,Колониальные
athensst,Афинский государственный университет,Афины,AL,Медведи
oberlinoh,Оберлинский колледж,Оберлин,Ооо.,Ёман
woosteroh,Колледж Вустера,Вустер,Ооо.,Борьба со шотландцами
stxavieril,Сент-Ксавьеский университет,Чикаго,Ил,Кугары
ewashington,Университет Восточного Вашингтона,Чейни,WA,Орлы
pittsbst,Питтсбургский государственный университет,Питтсбург,KS,Гориллы
scranton,Скрэнтонский университет,Скрэнтон,ПА,Королевские власти
seattle,Университет Сиэтла,Сиэтл,WA,Красные ястребы
washington,Вашингтонский университет,Сиэтл,WA,Хаски
nwestern,Северо-западный университет,Эванстон,Ил,Дикие кошки
txsouth,Университет Южного Техаса,Хьюстон,TX,Тигры
grambling,Грамблиозный государственный университет,Храмирование,Лос-Анджелес,Тигры
aquinasmi,Аквинский колледж,Великие быстрые,МИ,Святые
bethanywv,Колледж Бетани,Бетани,WV,Бизон
georgetown,Джорджтаунский университет,Вашингтон,РС,Hoyas
flbarry,Университет Барри,Майами Шорс,ФЛ,Букканеры
houstnbapt,Хьюстонский баптистский университет,Хьюстон,TX,Хаски
holycross,Колледж Святого Креста,Вихрь,МЭТ,Крестоносцы
wilacrosse,Университет Висконсин-Ла-Кросс,Кросс,ЖИ,Орлы
lewisil,Университет Льюиса,Ромеовиль,Ил,Флаеры
vanguardca,Университет вангарда Южной Калифорнии,Коста-Меса,КА,Львы
emoryga,Университет им. Эмори,Атланта,GA,Орлы
clevst,Кливлендский государственный университет,Кливленд,Ооо.,Викинги
sacstate,"Калифорнийский государственный университет, Сакраменто",Сакраменто,КА,Шершень
wilbrforce,Уилберфорсский университет,Уилберфорс,Ооо.,Бульдоги
bloomsburg,Блумсбургский университет Пенсильвании,Блумсбург,ПА,Хаски
uncwilm,Университет Северной Каролины в Уилмингтоне,Уилмингтон,НС,Морские ястребы
weberst,Веберский государственный университет,Огден,UT,Дикие кошки
kutztown,Куттаунский университет Пенсильвании,Кутстаун,ПА,Золотые медведи
vatech,Вирджинский политехнический институт и Государственный университет,Блэксбург,VA,Хокки
keenest,Кинский государственный колледж,Кин,NH,Совы
buenavista,Университет Буэна-Виста,Бурное озеро,IA,Биверы
sunybing,Университет штата Нью-Йорк в Бингемтоне,Бингемтон,Нью-Йорк,Медвежие
missvalley,Государственный университет долины Миссисипи,Итта Бена,MS,Дельта Дьяволов
kenyonoh,Кеньонский колледж,Гамбиер,Ооо.,Лорды
tusculum,Тускулумский колледж,Гринвилль,TN,Пионеры
daviselkins,Колледж Дэвиса и Элкинса,Элкинс,WV,Сенаторы
grovecity,Городской колледж Гроув,Город Гроув,ПА,Извержение
ucriver,"Калифорнийский университет, Риверсайд",Риверсайд,КА,Горцы
ncat,Сельскохозяйственный и технический государственный университет Северной Каролины,Гринсборо,НС,Агги
mtolive,Колледж Маунт-Олив,Оливковая гора,НС,Троянцы
washburn,Уошбернский университет Топеки,Топека,KS,Икабоды
masslowell,Массачусетский университет Лоуэлла,Лоуэлл,МЭТ,Река Ястребы
nmstate,Нью-Мексикоский государственный университет,Лас-Крукс,НМ,Агги
nillinois,Северный Иллинойский университет,DeKalb,Ил,Хаски
colorado,Университет Колорадо,Пулевой пузырь,CO,Буйволы
ilwesleyan,Иллинойский университет Веслиан,Блумингтон,Ил,Титаны
pace,Университет Пейс,Нью-Йорк,Нью-Йорк,Заряды
calipa,Калифорнийский университет Пенсильвании,Калифорния,ПА,Вулканцы
gatech,Грузинский технологический институт,Атланта,GA,Желтые пекарни
umassdartm,Массачусетский университет Дартмут,Северный Дартмут,МЭТ,Корсэрс
birmsouth,Бирмингем-Южный колледж,Бирмингем,AL,Пантеры
bowlgreen,Университет &lt; &lt; Боулинг зеленый &gt; &gt;,Зеленый боулинг,Ооо.,Соколы
wileytx,Колледж Уайли,Маршалл,TX,
nkentucky,Северный Кентукский университет,Нагорные высоты,KY,Норвежский
longisland,"Лонг-Айлендский университет, Бруклинский кампус",Бруклин,Нью-Йорк,Черные птицы
mastersca,Магистратский колледж,Санта Кларита,КА,Мустанги
trnsylvnia,Университет Трансильвании,Лексингтон,KY,Пионеры
houston,Хьюстонский университет,Хьюстон,TX,Кугары
friendsks,Университет друзей,Уичита,KS,Соколы
mobileal,Мобильный университет,Мобильный,AL,Рамс
emoryhenry,Колледж Эмори и Генри,Эмори,VA,Осы
quinnipiac,Университет Квиннипиака,Хамден,КТ,Бобкоты
depauwin,Университет ДеПоу,Гринкасл,ВНУТРЕННИЕ,Тигры
dallasbapt,Баптистский университет Далласа,Даллас,TX,Патриоты
dominican,Доминиканский колледж,Оранжбург,Нью-Йорк,Зарядные устройства
csstanisl,"Калифорнийский государственный университет, Станислаус",Черепаха,КА,Воины
wlmpennia,Университет Уильяма Пенна,Оскалуса,IA,Государственные деятели
maine,Университет Мэна,Ороно,Я,Черные медведи
hawaiipac,Тихоокеанский университет Хавайи,Гонолулу,Привет.,Морские воины
utep,Техасский университет в Эль-Пасо,Эль-Пасо,TX,Горнодобывающие предприятия
stfranny,Колледж Сент-Фрэнсиса,Бруклинские высоты,Нью-Йорк,Терьеры
wiscmilw,Университет Висконсин-Милуоки,Милуоки,ЖИ,Пантеры
ramaponj,Колледж Рамапо в Нью-Джерси,Махва,NJ,Дорожные бегуны
buffalost,Колледж Государственного университета в Буффало,Буффало,Нью-Йорк,Бенгалы
bridgwtrst,Государственный колледж &lt; &lt; Бриджвотер &gt; &gt;,Бриджвотер,МЭТ,Медведи
wheaton,Колледж Уитона,Уитон,Ил,Гром
chicagost,Чикагский государственный университет,Чикаго,Ил,Кугары
idaho,Университет Айдахо,Москва,Идентификационный номер,Вандалы
forthays,Государственный университет Форт Хейс,Хейс,KS,Тигры
wvwesleyan,Колледж Западной Вирджинии Уэслиан,Бакхэннон,WV,Бобкоты
kywesleyan,Кентукки Уэслианский колледж,Оуэнсборо,KY,Пантеры
randmacon,Колледж Рэндольф-Макон,Эшланд,VA,Желтые пекарни
washleeva,Университет Вашингтона и Ли,Лексингтон,VA,Генералы
nmexico,Университет Нью-Мексико,Альбукерке,НМ,Лобос
dickinson,Колледж Дикинсона,Карлайл,ПА,Красные дьяволы
cncrdiacol,Колледж Конкордии,Мятежник,МН,Кобберы
midlndluth,Мидлендский лютеранский колледж,Фремонт,Нет,Воины
mankatost,"Университет штата Миннесота, Манкато",Манкато,МН,Маверики
lee,Университет Ли,Кливленд,TN,Пламя
crngmellon,Университет им. Карнеги Меллона,Питтсбург,ПА,Тартаны
bridgeport,Бриджпортский университет,Бриджпорт,КТ,Пурпурные рыцари
gallaudet,Университет Галлодета,Вашингтон,РС,Бизон
ohiost,Университет штата Огайо,Колумб,Ооо.,Приманки
lycomingpa,Лайвинг-колледж,Вильямспорт,ПА,Воины
cmissouri,Центральный государственный университет Миссури,Уорренсбург,МО,Мулы
tennst,Теннессиский государственный университет,Нэшвилл,TN,Тигры
sandiego,Университет Сан-Диего,Сан-Диего,КА,Торерос
charlotte,"Университет Северной Каролины, Шарлотта",Шарлотта,НС,49 ч. 00 м.
emichigan,Университет Восточного Мичигана,Ипсиланти,МИ,Орлы
pompitzer,Колледж помоны,Клэрмонт,КА,Сейгены
winthrop,Университет Уинтропа,Рок Хилл,ПК,Орлы
wichitast,Университет штата Вичита,Уичита,KS,Ужасы
uncashe,Университет Северной Каролины в Эшвиле,Эшвилль,НС,Бульдоги
psubehrend,"Пенсильванский государственный университет Эри, Бехрендский колледж",Эри,ПА,Львы
stthomasfl,Университет Сент-Томаса,Майами,ФЛ,Бобкоты
wwashngton,Университет Западного Вашингтона,Беллингхем,WA,Викинги
sandiegost,Сан-Диегоский государственный университет,Сан-Диего,КА,Ацтеки
chicost,"Калифорнийский государственный университет, Чико",Чико,КА,Дикие кошки
bakerks,Университет Бейкера,Город Болдуин,KS,Дикие кошки
mcneese,Университет штата Макнез,Озеро Чарльз,Лос-Анджелес,Ковбои
stmarytx,Университет Св. Марии,Сан-Антонио,TX,Крысы
savstate,Саваннаский государственный университет,Саванна,GA,Тигры
virginiast,Университет штата Вирджиния,Санкт-Петербург,VA,Троянцы
lorasia,Колледж Лораса,Дюбук,IA,Дохауки
middlbryvt,Колледж Миддлбери,Миддлбери,VT,Пантеры
mesast,Государственный колледж &lt; &lt; Меса &gt; &gt;,Большой блок,CO,Маверики
millikin,Университет Милликина,Декатура,Ил,Большой синий
dayton,Дейтонский университет,Дейтон,Ооо.,Флаеры
fresnost,"Калифорнийский государственный университет, Фресно",Фресно,КА,Бульдоги
lakeforest,Колледж Лейк Форест,Лейк Форест,Ил,Лесоводы
wheatonma,Колледж Уитона (Масс),Уитон,МЭТ,Лионы
westmontca,Вестмонтский колледж,Санта-Барбара,КА,Воины
norfolkst,Норфолкский государственный университет,Норфолк,VA,Спартанцы
mnmorris,"Университет Миннесоты, Моррис",Моррис,МН,Кугары
wmichigan,Университет Западного Мичигана,Каламазоо,МИ,Бронкос
chapmanca,Университет Чапмана,Апельсиновый,КА,Пантеры
wconnst,Университет штата Западный Коннектикут,Дэнбери,КТ,Колониальные
eckerd,Экердский колледж,Санкт-Петербург,ФЛ,Тритоны
vcu,Университет Содружества Вирджинии,Ричмонд,VA,Рамс
laverneca,Университет Ла Верне,Ла Верне,КА,Леопарды
nebellevue,Университет Бельвью,Бельвью,Нет,Бруины
juniatapa,Колледж Джуниата,Хантингдон,ПА,Орлы
towson,Университет Тоусона,Тоусон,MD,Тигры
lemoyne,Колледж ЛеМойна,Сиракуз,Нью-Йорк,Дельфины
gonzaga,Университет Гонзага,Спокан,WA,Бульдоги
texasam,Техасский университет A&M,Станция колледжа,TX,Агги
ballst,Университет штата Болл,Манси,ВНУТРЕННИЕ,Кардиналы
stmarysmn,"Университет Сент-Мэри, Миннесота",Винона,МН,Кардиналы
rider,Водительский университет,Лоуренсвилль,NJ,Бронки
wyoming,Университет Вайоминга,Ларами,WY,Ковбои
johnshpkns,Университет Джона Хопкинса,Балтимор,MD,Голубые Джеи
stlawrence,Университет Св. Лоренса,Кантон,Нью-Йорк,Святые
cumbrlndtn,Камберлендский университет,Ливан,TN,Бульдоги
grvalleyst,Государственный университет Гранд-Вэлли,Аллендейл,МИ,Лейкеры
notredame,Нотр-Дамский университет,Южное изгиб,ВНУТРЕННИЕ,Борьба с ирландцами
stanselm,Сент-Ансельмский колледж,Манчестер,NH,Ястребы
xavier,Ксавьерский университет,Цинциннати,Ооо.,Мушкетеры
sacheart,Университет Святого Сердца,Фэрфилд,КТ,Пионеры
alcornst,Университет штата Алькорн,Лорман,MS,Храбрые
philsmith,Колледж им. Филандера Смита,Маленький камень,ОАР,Пантеры
wingate,Уингейтский университет,Уингейт,НС,Бульдоги
ptlomanaz,Университет имени Ломы Назарене,Сан-Диего,КА,Морские львы
rollins,Коллегия Роллинз,Зимний парк,ФЛ,Тары
amherstma,Амхерстский колледж,Амхерст,МЭТ,Лорд Джеффс
njcity,Университет Нью-Джерси,Город Джерси,NJ,Готические рыцари
nebraska,Небраскский университет,Линкольн,Нет,Шухожилия
schreiner,Университет Шрейнера,Керрвилль,TX,Горные горы
nytech,Нью-Йоркский технологический институт,Старый Вестбери,Нью-Йорк,Медведи
morrbrown,Колледж им. Морриса Брауна,Атланта,GA,Извержение
ohdominican,Доминиканский университет Огайо,Колумб,Ооо.,Пантеры
depaul,Университет ДеПола,Чикаго,Ил,Синие демоны
nwmost,Северо-западный государственный университет Миссури,Мэривилль,МО,Медвежие
nicholls,Никольский государственный университет,Тибодо,Лос-Анджелес,Полковники
riponwi,Рипонский колледж,Рипон,ЖИ,Красные ястребы
newberry,Ньюберри-колледж,Ньюберри,ПК,Индейцы
denver,Денверский университет,Денвер,CO,Пионеры
gettysburg,Геттисбургский колледж,Геттисбург,ПА,Пули
austinpeay,Остинский государственный университет,Кларксвилль,TN,Губернаторы
thielpa,Тильский колледж,Гринвилль,ПА,Томкоты
bethcook,Колледж Бетун-Кукман,Пляж Дейтона,ФЛ,Дикие кошки
emporiast,Университет штата Эмпория,Эмпория,KS,Шершень
clarion,Кларионский университет Пенсильвании,Кларион,ПА,Золотые орехи
unionny,Юнионный колледж,Шенектани,Нью-Йорк,Голландцы
northwood,Университет Нортвуда,Мидленд,МИ,Лесоводы
sela,Юго-восточный университет Луизианы,Хаммонд,Лос-Анджелес,Львы
olddom,Старый Доминийский университет,Норфолк,VA,Монархи
washjeffpa,Колледж Вашингтона и Джефферсона,Вашингтон,ПА,Президенты
providence,Провиденс-колледж,Провидение,РИ,фриары
bluefield,Блюфилдский колледж,Блюфилд,VA,Рамс
indpolis,Индианаполисский университет,Индианаполис,ВНУТРЕННИЕ,Грейхаунды
bostonuniv,Бостонский университет,Бостон,МЭТ,Терьеры
stjosephs,Университет Святого Иосифа,Филадельфия,ПА,Ястребы
richmond,Ричмондский университет,Ричмонд,VA,Пауки
ekentucky,Восточный Кентукский университет,Ричмонд,KY,Полковники
huntercuny,"Охотничий колледж, Университет города Нью-Йорка",Нью-Йорк,Нью-Йорк,Ястребы
centenary,Сентенарный колледж Луизианы,Шревпорт,Лос-Анджелес,Джентльмены
longwoodva,Лонгвудский университет,Фермвилль,VA,Лансеры
smiss,Университет Южной Миссисипи,Хэттисбург,MS,Золотые орехи
calutheran,Калифорнийский лютеранский университет,Тысяча огурцов,КА,Корольцы
sanjosest,Государственный университет Сан-Хосе,Сан-Хосе,КА,Спартанцы
lipscomb,Липскомбский университет,Нэшвилл,TN,Бизонс
wchester,Университет Западного Честера Пенсильвании,Западный Честер,ПА,Золотые Рамы
waynesburg,Уэйнесбургский колледж,Уэйнесбург,ПА,Желтые пекарни
wgeorgia,Государственный университет Западной Грузии,Кэрролтон,GA,Храбрые
deltast,Университет штата Дельта,Кливленд,MS,Государственные деятели
umkc,Университет Миссури-Кансас-Сити,Канзас-Сити,МО,Кангуру
youngst,Университет штата Янгстаун,Янгстаун,Ооо.,Пингвины
santaclara,Университет Санта-Клары,Санта-Клара,КА,Бронкос
strose,Колледж Святой Розы,Олбани,Нью-Йорк,Золотые Рыцари
kalamazoo,Колледж Каламазу,Каламазоо,МИ,Шершень
catholic,Католический университет Америки,Вашингтон,РС,Кардиналы
swmost,Государственный университет Миссури,Спрингфилд,МО,Медведи
fltech,Флоридский технологический институт,Мельбурн,ФЛ,Пантеры
detroit,Университет Детройта Мерси,Детройт,МИ,Титаны
concordny,Колледж Конкордии,Бронксвилль,Нью-Йорк,Клипперы
beloitwi,Белой колледж,Предательство,ЖИ,Букканеры
centreky,Центральный колледж,Дэнвилль,KY,Полковники
fairldick,Университет Фейрли Дикинсона,Тинек,NJ,Рыцари
vmi,Вирджинский военный институт,Лексингтон,VA,Кейдеты
wvirginia,Университет Западной Вирджинии,Моргантаун,WV,Горные горы
indianast,Университет штата Индиана,&lt; &lt; Терра хаут &gt; &gt;,ВНУТРЕННИЕ,Симаморы
plymouth,Плимутский государственный университет,Плимут,NH,Пантеры
utah,Университет Юты,Солт-Лейк-Сити,UT,Utes
seoklahoma,Юго-восточный Оклахомский государственный университет,Дюрант,Хорошо.,Сагусы
manhattan,Манхэттенский колледж,Ривердейл,Нью-Йорк,Джасперсы
okcity,Городской университет Оклахомы,Город Оклахома,Хорошо.,Звёзды
wesleyanct,Уэслианский университет,Мидлтаун,КТ,Кардиналы
glenvilst,Гленвильский государственный колледж,Гленвилль,WV,Пионеры
mntclairst,Монклерский государственный университет,Верхний Монтклер,NJ,Красные ястребы
indiana,Индианский университет,Блумингтон,ВНУТРЕННИЕ,Гусеницы
ecentralok,Восточный центральный университет,Ада,Хорошо.,Тигры
missst,Государственный университет Миссисипи,Старквилль,MS,Бульдоги
andersonsc,Андерсонский колледж,Андерсон,ПК,Троянцы
swesternks,Юго-западный колледж,Уинфилд,KS,Мародёры
stbonny,Сент-Бонатурский университет,Сент-Бонатура,Нью-Йорк,Бонни
ferrumva,Колледж Феррума,Феррум,VA,Пантеры
austincol,Остинский колледж,Шерман,TX,Кангуру
alverniapa,Алвернийский колледж,Чтение,ПА,Крестоносцы
belmontab,Колледж аббатства Бельмонта,Бельмонт,НС,Крестоносцы
mariettaoh,Колледж &lt; &lt; Мариетта &gt; &gt;,Мариетта,Ооо.,Пионеры
carkansas,Центральный университет Арканзаса,Конвей,ОАР,Медведи
okstate,Оклахомский государственный университет,Стилуотер,Хорошо.,Ковбои
shaw,Университет Шоу,Роли,НС,Медведи
michiganst,Мичиганский государственный университет,Восточная Лансинг,МИ,Спартанцы
wminstermo,Вестминстерский колледж,Фултон,МО,Голубые Джеи
ucirvine,"Калифорнийский университет, Ирвин",Ирвин,КА,Потрошители
morehead,Морехедский государственный университет,Морехед,KY,Орлы
harvard,Гарвардский университет,Кембридж,МЭТ,Красота
lincolnmo,Линкольнский университет Миссури,Город Джефферсон,МО,&lt; &lt; Синие тигры &gt; &gt;
batesme,Колледж Бейтса,Льюистон,Я,Бобкоты
alabama,Университет Алабамы,Тускалуза,AL,Краймсонский призрак
mercyhurst,Колледж Мерсерст,Эри,ПА,Лейкеры
hardinsimm,Университет Харден-Симмонса,Абилин,TX,Ковбои
stonybrook,Университет Стони Брук,Стони Брук,Нью-Йорк,Морские волки
linfieldor,Линфилдский колледж,МакМиннвилль,ИЛИ,Дикие кошки
pittsburgh,Питтсбургский университет,Питтсбург,ПА,Пантеры
tuskegee,Университет Таскеги,Таскеги,AL,Золотые тигры
auburnmont,Университет Оберна в Монтгомери,Монтгомери,AL,Сенаторы
wake,Университет Уэйк Форест,Уинстон-Салем,НС,Демонские демоны
loyolamd,Колледж Лойолы в Мэриленде,Балтимор,MD,Грейхаунды
oregonst,Орегонский государственный университет,Корвальис,ИЛИ,Биверы
mtstmarys,Колледж и семинария Маунт-Сент-Мэри,Эммитсбург,MD,Горные горы
illchicago,Университет Иллинойса в Чикаго,Чикаго,Ил,Пламя
franklinin,Колледж Франклина,Франклин,ВНУТРЕННИЕ,Гризли
prairview,Прерийский университет A&M,Вид прерии,TX,Пантеры
springhill,Колледж Спринг Хилл,Мобильный,AL,Барсуки
monroecc,Муниципальный колледж Монро,Брайтон,Нью-Йорк,Трибуны
wagner,Вагнерский колледж,Стейтен-Айленд,Нью-Йорк,Морские ястребы
wpaterson,Университет Уильяма Патерсона,Уэйн,NJ,Пионеры
albanyst,Олбанский государственный университет,Олбани,GA,Золотые Рамы
wilkespa,Университет Уилкса,Уилкс-Барре,ПА,Полковники
florida,Университет Флориды,Гейнсвилль,ФЛ,Гейтеры
california,Калифорнийский университет,Беркли,КА,Золотые медведи
hampsydney,Колледж Хэмпден-Сидни,Хэмпден-Сидни,VA,Тигры
allegheny,Аллегенский колледж,Мэдвилль,ПА,Гейтеры
kentucky,Кентукский университет,Лексингтон,KY,Дикие кошки
wiscgbay,Университет Висконсин-Зеленый залив,Зеленый залив,ЖИ,Феникс
arkansaspb,Арканзасский университет в Пайн-Блафф,Сосновой блеф,ОАР,Золотые львы
newhamp,Университет Нью-Гэмпшира,Дурхем,NH,Дикие кошки
muhlenberg,Мухленбергский колледж,Аллентаун,ПА,Мулы
hamlinemn,Хэмлинский университет,Сент-Пол,МН,Пайперы
lutheria,Лютер Колледж,Декора,IA,Норвежский
wisconsin,Университет Висконсин-Мэдисон,Мэдисон,ЖИ,Барсуки
stanford,Стэнфордский университет,Palo Alto,КА,Кардинал
thomasmore,Колледж Томаса Мора,Криствью Хиллз,KY,Святые
ursinus,Урсинусский колледж,Коллегия,ПА,Медведи
mtvernnaz,Университет им. Маунт-Вернона Назарена,Гора Вернон,Ооо.,Кугары
liberty,Университет свободы,Линчбург,VA,Пламя
calpolypom,Калифорнийский политехнический университет - Помона,Помона,КА,Бронкос
baruchcuny,"Колледж Баруха, Университет города Нью-Йорка",Нью-Йорк,Нью-Йорк,Медвежие
cshayward,"Калифорнийский государственный университет, Хейворд",Хэйворд,КА,Пионеры
cincy,Университет Цинциннати,Цинциннати,Ооо.,Медвежие
cornellia,Корнеллский колледж,Гора Вернон,IA,Рамс
bowdoinme,Колледж Боудуэна,Брансуик,Я,Полярные медведи
airforce,Академия военно-воздушных сил Соединенных Штатов,Колорадо Спрингс,CO,Соколы
furman,Университет Фурмана,Гринвилль,ПК,Паладины
texas,Техасский университет в Остине,Остин,TX,Лонгхорны
abilchrist,Абилинский христианский университет,Абилин,TX,Дикие кошки
brewparker,Колледж Брютон-Паркер,Гора Вернон,GA,Бароны
otterbein,Колледж Оттербейн,Вестервилль,Ооо.,Кардиналы
vermont,Университет Вермонта,Южный Берлингтон,VT,Катагоны
byu,Университет Бригама Янга,Прово,UT,Кугары
smethodist,Южный методистский университет,Даллас,TX,Мустанги
adrianmi,Колледж Эдриан,Эдриан,МИ,Бульдоги
wistvnspt,Висконсинско-Стивенсский университет,Стивенс Пойнт,ЖИ,Указатели
lsu,Университет штата Луизиана,&lt; &lt; Батон красный &gt; &gt;,Лос-Анджелес,Тигры
virginia,Университет Вирджинии,Шарлоттвилль,VA,Кавалеры
tampa,Университет Тампы,Тампа,ФЛ,Спартанцы
usc,Университет Южной Калифорнии,Лос-Анджелес,КА,Троянцы
stambrseia,Сент-Амброузский университет,Давенпорт,IA,Боевые пчёлы
albrightpa,Колледж Олбрайта,Чтение,ПА,Львы
