playerid,awardid,yearid,lgid,tie,notes
alomaro01,Gold Glove,1991,AL,,2B
boddimi01,TSN All-Star,1984,AL,,RHP
ruthba01,Baseball Magazine All-Star,1924,AL,,RF
willite01,Baseball Magazine All-Star,1947,ML,,LF
gibsobo01,World Series MVP,1967,ML,,
palmeji01,Gold Glove,1976,AL,,Р
cantwbe01,Baseball Magazine All-Star,1933,NL,,С3
medwijo01,Baseball Magazine All-Star,1938,ML,,LF
stargwi01,Hutch Award,1978,ML,,
fiskca01,TSN All-Star,1990,AL,,C
smithlo01,TSN All-Star,1982,NL,,В ЛЮБОЙ ЧАСТИ
bahnsst01,Rookie of the Year,1968,AL,,
johnsra05,Pitching Triple Crown,2002,NL,,
eckerde01,Most Valuable Player,1992,AL,,
musiast01,Baseball Magazine All-Star,1949,ML,,CF
sandere02,TSN All-Star,1995,NL,,В ЛЮБОЙ ЧАСТИ
kinerra01,Baseball Magazine All-Star,1947,NL,,LF
koufasa01,Babe Ruth Award,1965,NL,,Р
guidrro01,Cy Young Award,1978,AL,,
hornsro01,Baseball Magazine All-Star,1916,NL,,3B
gordojo01,Baseball Magazine All-Star,1947,AL,,2B
rowesc01,Baseball Magazine All-Star,1934,ML,,С4
millest01,TSN Fireman of the Year,1963,AL,,
mclaide01,Cy Young Award,1969,AL,Y,
molinya01,Gold Glove,2008,NL,,C
graydo02,Baseball Magazine All-Star,1929,AL,,С3
crandde01,TSN All-Star,1960,ML,,C
murphda05,TSN All-Star,1982,NL,,В ЛЮБОЙ ЧАСТИ
burnsge02,Most Valuable Player,1926,AL,,
whitefr01,Gold Glove,1987,AL,,2B
cartega01,Gold Glove,1982,NL,,C
murraed02,Silver Slugger,1990,NL,,1B
fingero01,Rolaids Relief Man Award,1980,NL,,
maddoga01,Gold Glove,1976,NL,,В ЛЮБОЙ ЧАСТИ
kaatji01,Gold Glove,1965,AL,,Р
suttebr01,Babe Ruth Award,1982,NL,,РП
waltebu01,Most Valuable Player,1939,NL,,
grimebu01,Baseball Magazine All-Star,1921,ML,,С1
gordojo01,Baseball Magazine All-Star,1948,ML,,2B
howarry01,NLCS MVP,2009,NL,,
dickebi01,TSN All-Star,1936,ML,,C
mattido01,Gold Glove,1992,AL,,1B
colemje01,Babe Ruth Award,1950,AL,,2B
cansejo01,Most Valuable Player,1988,AL,,
verlaju01,TSN Pitcher of the Year,2012,AL,Y,
moonwa01,Gold Glove,1960,NL,,LF
gehrilo01,Baseball Magazine All-Star,1927,AL,,1B
bedrost01,TSN Fireman of the Year,1987,NL,,
barryja01,Baseball Magazine All-Star,1914,AL,,СС
cansejo01,TSN Player of the Year,1988,AL,,
mantlmi01,TSN All-Star,1964,AL,,В ЛЮБОЙ ЧАСТИ
willibe02,Gold Glove,2000,AL,,В ЛЮБОЙ ЧАСТИ
maddugr01,Gold Glove,1990,NL,,Р
mauerjo01,Silver Slugger,2006,AL,,C
ruthba01,Baseball Magazine All-Star,1920,ML,,В ЛЮБОЙ ЧАСТИ
clemero02,Cy Young Award,1997,AL,,
sutclri01,TSN All-Star,1987,NL,,RHP
ordonre01,Gold Glove,1999,NL,,СС
mccovwi01,Hutch Award,1977,ML,,
kinerra01,TSN All-Star,1947,ML,,В ЛЮБОЙ ЧАСТИ
casanpa01,TSN All-Star,1966,AL,,C
stewada01,World Series MVP,1989,ML,,
hubbeca01,Most Valuable Player,1933,NL,,
brownmo01,Baseball Magazine All-Star,1908,NL,,С1
boggswa01,TSN All-Star,1987,AL,,3B
westsa01,Baseball Magazine All-Star,1934,AL,,CF
covelst01,Baseball Magazine All-Star,1920,AL,,С2
kaatji01,Gold Glove,1969,AL,,Р
carltst01,TSN Pitcher of the Year,1982,NL,,
jackstr01,TSN All-Star,1928,ML,,СС
hoopeha01,Baseball Magazine All-Star,1918,AL,,В ЛЮБОЙ ЧАСТИ
stephve01,Baseball Magazine All-Star,1945,ML,,СС
smoltjo01,TSN Reliever of the Year,2002,NL,,
bancrda01,Baseball Magazine All-Star,1921,ML,,СС
saberbr01,TSN All-Star,1989,AL,,RHP
ramirma02,Silver Slugger,1999,AL,,В ЛЮБОЙ ЧАСТИ
mientdo01,Gold Glove,2001,AL,,1B
maddoga01,Gold Glove,1982,NL,,В ЛЮБОЙ ЧАСТИ
gehrilo01,Baseball Magazine All-Star,1937,AL,,1B
mccorfr01,Baseball Magazine All-Star,1938,NL,,1B
rodrifr03,TSN Reliever of the Year,2008,AL,,
raineti01,All-Star Game MVP,1987,ML,,
rolliji01,Silver Slugger,2007,NL,,СС
maranra01,Baseball Magazine All-Star,1914,NL,,СС
trammal01,TSN All-Star,1990,AL,,СС
danniha01,Baseball Magazine All-Star,1938,NL,,C2
bondsba01,TSN Major League Player of the Year,2004,ML,,
sanguma01,TSN All-Star,1971,NL,,C
jansela01,Baseball Magazine All-Star,1950,NL,,С3
lyonste01,Baseball Magazine All-Star,1927,ML,,С2
earnsge01,Baseball Magazine All-Star,1929,ML,,С2
knoopbo01,Gold Glove,1966,AL,,2B
hackst01,Baseball Magazine All-Star,1936,ML,,3B
lynnfr01,Gold Glove,1975,AL,,В ЛЮБОЙ ЧАСТИ
ramirma02,Silver Slugger,2004,AL,,В ЛЮБОЙ ЧАСТИ
reynoha01,Gold Glove,1990,AL,,2B
mantlmi01,TSN Major League Player of the Year,1956,ML,,
jeterde01,All-Star Game MVP,2000,ML,,
cruzjo02,Gold Glove,2003,NL,,В ЛЮБОЙ ЧАСТИ
knoopbo01,Gold Glove,1967,AL,,2B
willite01,TSN All-Star,1940,ML,,В ЛЮБОЙ ЧАСТИ
robinja02,TSN All-Star,1951,ML,,2B
parkeda01,TSN All-Star,1985,NL,,В ЛЮБОЙ ЧАСТИ
rosenal01,TSN All-Star,1954,ML,,3B
vizquom01,Hutch Award,1996,ML,,
alexape01,Baseball Magazine All-Star,1927,NL,,С3
gordoto01,TSN Fireman of the Year,1998,AL,,
beltrca01,Gold Glove,2006,NL,,В ЛЮБОЙ ЧАСТИ
mazerbi01,Gold Glove,1958,NL,,2B
rodriiv01,Gold Glove,2007,AL,,C
jenkife01,TSN All-Star,1971,NL,,RHP
eversjo01,Baseball Magazine All-Star,1912,ML,,2B
belleal01,Silver Slugger,1993,AL,,В ЛЮБОЙ ЧАСТИ
mccovwi01,Rookie of the Year,1959,NL,,
torrejo01,TSN All-Star,1964,NL,,C
glaustr01,Silver Slugger,2000,AL,,3B
stirnsn01,TSN All-Star,1945,ML,,2B
conceda01,TSN All-Star,1981,NL,,СС
podrejo01,Babe Ruth Award,1955,NL,,Р
dimagjo01,Baseball Magazine All-Star,1939,ML,,CF
robinbr01,Gold Glove,1965,AL,,3B
ensbemo01,TSN All-Star,2005,NL,,3B
singlke01,TSN All-Star,1979,AL,,В ЛЮБОЙ ЧАСТИ
riceji01,Most Valuable Player,1978,AL,,
robinja02,Baseball Magazine All-Star,1948,NL,,2B
blairpa01,Gold Glove,1969,AL,,В ЛЮБОЙ ЧАСТИ
oneilti01,Triple Crown,1887,AA,,
gordojo01,TSN Guide MVP,1942,AL,,
cochrmi01,Baseball Magazine All-Star,1933,AL,,C
gehrich01,TSN All-Star,1936,ML,,2B
beltrca01,Gold Glove,2008,NL,,В ЛЮБОЙ ЧАСТИ
vaughhi01,Baseball Magazine All-Star,1918,NL,,С1
averiea01,TSN All-Star,1932,ML,,В ЛЮБОЙ ЧАСТИ
willite01,Triple Crown,1947,AL,,
pujolal01,Rookie of the Year,2001,NL,,
crosbbo01,Rookie of the Year,2004,AL,,
medwijo01,Baseball Magazine All-Star,1944,NL,,LF
garvest01,All-Star Game MVP,1974,ML,,
wanerpa01,Baseball Magazine All-Star,1937,ML,,RF
sandbry01,TSN All-Star,1989,NL,,2B
robinbr01,Gold Glove,1971,AL,,3B
helmsto01,Gold Glove,1971,NL,,2B
musiast01,TSN All-Star,1948,ML,,В ЛЮБОЙ ЧАСТИ
jacksjo01,Baseball Magazine All-Star,1916,ML,,В ЛЮБОЙ ЧАСТИ
dickebi01,TSN All-Star,1938,ML,,C
cicoted01,Baseball Magazine All-Star,1919,AL,,С2
wanerpa01,TSN All-Star,1928,ML,,В ЛЮБОЙ ЧАСТИ
musiast01,Baseball Magazine All-Star,1949,NL,,CF
dimagdo01,Baseball Magazine All-Star,1949,AL,,CF
glaustr01,Silver Slugger,2001,AL,,3B
cuyleki01,Baseball Magazine All-Star,1930,NL,,RF
clemero02,TSN Pitcher of the Year,2001,AL,,
greenha01,Most Valuable Player,1940,AL,,
riverma01,World Series MVP,1999,ML,,
mccanbr01,Silver Slugger,2009,NL,,C
myersra01,TSN Fireman of the Year,1993,NL,,
worreto01,Rolaids Relief Man Award,1986,NL,,
grandcu01,Silver Slugger,2011,AL,,В ЛЮБОЙ ЧАСТИ
simmoal01,TSN All-Star,1931,ML,,В ЛЮБОЙ ЧАСТИ
mcgwima01,Rookie of the Year,1987,AL,,
parkeda01,Silver Slugger,1986,NL,,В ЛЮБОЙ ЧАСТИ
deandi01,TSN All-Star,1935,ML,,Р
jonessa02,TSN All-Star,1959,ML,,Р
wynnji01,TSN All-Star,1974,NL,,В ЛЮБОЙ ЧАСТИ
hugheto04,Baseball Magazine All-Star,1942,NL,,С4
planked01,Baseball Magazine All-Star,1914,AL,,С3
whitalo01,Silver Slugger,1983,AL,,2B
howarry01,TSN Major League Player of the Year,2006,ML,,
clemero01,Gold Glove,1961,NL,,В ЛЮБОЙ ЧАСТИ
beltrad01,Silver Slugger,2011,AL,,3B
ruckena01,Baseball Magazine All-Star,1910,NL,,С2
daubeja01,Baseball Magazine All-Star,1916,NL,,1B
alexape01,Baseball Magazine All-Star,1917,ML,,С1
robindo01,Silver Slugger,1990,NL,,Р
winfida01,Gold Glove,1985,AL,,В ЛЮБОЙ ЧАСТИ
wakefdi01,Baseball Magazine All-Star,1944,ML,,LF
lonboji01,TSN All-Star,1967,AL,,Р
lajoina01,Baseball Magazine All-Star,1910,ML,,2B
bibbyji01,TSN All-Star,1980,NL,,RHP
ceyro01,World Series MVP,1981,ML,Y,
wallati01,Gold Glove,1988,NL,,3B
chambch01,TSN All-Star,1976,AL,,1B
sheffga01,TSN All-Star,2003,NL,,В ЛЮБОЙ ЧАСТИ
benchjo01,TSN Major League Player of the Year,1970,ML,,
zimmery01,Lou Gehrig Memorial Award,2011,ML,,
woodwi01,TSN All-Star,1972,AL,,LHP
cobbty01,Baseball Magazine All-Star,1909,ML,,RF
pettiga01,Gold Glove,1988,AL,,В ЛЮБОЙ ЧАСТИ
willite01,Baseball Magazine All-Star,1949,ML,,LF
mcgrifr01,TSN All-Star,1992,NL,,1B
mizejo01,Baseball Magazine All-Star,1948,ML,,1B
stiebda01,TSN Pitcher of the Year,1982,AL,,
grovele01,Baseball Magazine All-Star,1932,ML,,С1
schoere01,TSN All-Star,1953,ML,,2B
koufasa01,Cy Young Award,1965,ML,,
willite01,TSN All-Star,1949,ML,,В ЛЮБОЙ ЧАСТИ
murphdw01,Gold Glove,1981,AL,,В ЛЮБОЙ ЧАСТИ
rodrial01,Hank Aaron Award,2002,AL,,Сс
hackst01,Baseball Magazine All-Star,1936,NL,,3B
castilu01,Gold Glove,2005,NL,,2B
foxxji01,Baseball Magazine All-Star,1933,ML,,1B
winfida01,TSN All-Star,1983,AL,,В ЛЮБОЙ ЧАСТИ
deandi01,Baseball Magazine All-Star,1935,NL,,С1
mcdougi01,Rookie of the Year,1951,AL,,
cronijo01,Baseball Magazine All-Star,1933,AL,,СС
scutama01,NLCS MVP,2012,NL,,
gehrich01,Baseball Magazine All-Star,1934,ML,,2B
alomaro01,Gold Glove,1999,AL,,2B
crawfsa01,Baseball Magazine All-Star,1915,ML,,RF
robinfr02,TSN Player of the Year,1961,NL,,
bushdo01,Baseball Magazine All-Star,1909,AL,,СС
alexape01,Baseball Magazine All-Star,1923,ML,,С3
gibsobo01,Gold Glove,1973,NL,,Р
callijo01,All-Star Game MVP,1964,ML,,
santibe01,Silver Slugger,1987,NL,,C
johnsda02,Gold Glove,1970,AL,,2B
stonest01,TSN Pitcher of the Year,1980,AL,,
kingmda01,TSN All-Star,1979,NL,,В ЛЮБОЙ ЧАСТИ
carewro01,TSN All-Star,1977,AL,,1B
beckegl01,TSN All-Star,1970,NL,,2B
shockur01,Baseball Magazine All-Star,1922,AL,,С2
hollaal01,Rolaids Relief Man Award,1983,NL,,
rosepe01,TSN Player of the Year,1968,NL,,
martiti02,Silver Slugger,1997,AL,,1B
greggve01,Baseball Magazine All-Star,1911,ML,,С4
sundbji01,Gold Glove,1979,AL,,C
martipe02,Cy Young Award,2000,AL,,
vaughgr01,Silver Slugger,1998,NL,,В ЛЮБОЙ ЧАСТИ
hoffmtr01,TSN Reliever of the Year,2006,NL,,
johnsra05,TSN Pitcher of the Year,1995,AL,,
schmimi01,Most Valuable Player,1981,NL,,
rudijo01,Gold Glove,1974,AL,,В ЛЮБОЙ ЧАСТИ
killeha01,TSN All-Star,1967,AL,,1B
vioxji01,Baseball Magazine All-Star,1913,NL,,2B
conigto01,Hutch Award,1970,ML,,
willite01,TSN All-Star,1941,ML,,В ЛЮБОЙ ЧАСТИ
camildo01,TSN All-Star,1941,ML,,1B
koufasa01,Cy Young Award,1963,ML,,
kuennha01,TSN All-Star,1956,ML,,СС
zambrca01,Silver Slugger,2008,NL,,Р
rodriiv01,TSN All-Star,1999,AL,,C
boonebr01,Gold Glove,1998,NL,,2B
mattido01,Gold Glove,1991,AL,,1B
erstada01,Gold Glove,2000,AL,,В ЛЮБОЙ ЧАСТИ
aloumo01,Silver Slugger,1994,NL,,В ЛЮБОЙ ЧАСТИ
bondsba01,TSN All-Star,1993,NL,,В ЛЮБОЙ ЧАСТИ
finlest01,Gold Glove,2000,NL,,В ЛЮБОЙ ЧАСТИ
chaveer01,Gold Glove,2002,AL,,3B
cabremi01,Silver Slugger,2012,AL,,3B
woodjo02,Baseball Magazine All-Star,1909,AL,,С-5
ramirha01,Silver Slugger,2008,NL,,СС
rhoderi01,Silver Slugger,1986,NL,,Р
daviser01,Gold Glove,1988,NL,,В ЛЮБОЙ ЧАСТИ
youngmi02,Gold Glove,2008,AL,,СС
willite01,TSN All-Star,1956,ML,,В ЛЮБОЙ ЧАСТИ
brettge01,Hutch Award,1980,ML,,
seweljo01,TSN All-Star,1926,ML,,СС
wettejo01,Rolaids Relief Man Award,1996,AL,,
newhoha01,TSN All-Star,1946,ML,,Р
gibsoge01,Baseball Magazine All-Star,1910,NL,,C1
schmimi01,TSN All-Star,1982,NL,,3B
valenel01,Gold Glove,1978,NL,,В ЛЮБОЙ ЧАСТИ
streega01,Baseball Magazine All-Star,1909,AL,,C3
lynnfr01,TSN All-Star,1979,AL,,В ЛЮБОЙ ЧАСТИ
burleri01,Silver Slugger,1981,AL,,СС
clarkfr01,Baseball Magazine All-Star,1911,ML,,LF
meyerch01,Baseball Magazine All-Star,1911,ML,,C3
saboch01,Rookie of the Year,1988,NL,,
salmoti01,Rookie of the Year,1993,AL,,
bresnro01,Baseball Magazine All-Star,1908,NL,,C
hraboal01,TSN Fireman of the Year,1975,NL,,
terrybi01,Baseball Magazine All-Star,1930,NL,,1B
hallji02,TSN All-Star,1965,AL,,В ЛЮБОЙ ЧАСТИ
hartnga01,TSN All-Star,1927,ML,,C
guerrvl01,Silver Slugger,2004,AL,,В ЛЮБОЙ ЧАСТИ
drysddo01,Cy Young Award,1962,ML,,
martiti02,TSN All-Star,1997,AL,,1B
estrach01,TSN Pitcher of the Year,1960,AL,,
belanma01,Gold Glove,1978,AL,,СС
warnelo01,Baseball Magazine All-Star,1932,ML,,С4
dimagjo01,Baseball Magazine All-Star,1947,AL,,CF
smoltjo01,TSN Pitcher of the Year,1996,NL,,
lynnfr01,ALCS MVP,1982,AL,,
richabo01,Gold Glove,1961,AL,,2B
devermi01,NLCS MVP,1995,NL,,
musiast01,TSN All-Star,1950,ML,,В ЛЮБОЙ ЧАСТИ
robinbr01,Gold Glove,1970,AL,,3B
dawsoan01,Gold Glove,1982,NL,,В ЛЮБОЙ ЧАСТИ
smoltjo01,Cy Young Award,1996,NL,,
stanlmi01,Gold Glove,1969,AL,,В ЛЮБОЙ ЧАСТИ
mcgrifr01,Silver Slugger,1992,NL,,1B
pujolal01,NLCS MVP,2004,NL,,
suttebr01,Cy Young Award,1979,NL,,
hoffmtr01,TSN Fireman of the Year,1996,NL,,
reynoha01,Roberto Clemente Award,1991,ML,,
fornimi01,TSN Fireman of the Year,1960,AL,,
freehbi01,TSN All-Star,1971,AL,,C
sislege01,Baseball Magazine All-Star,1918,ML,,1B
reesepe01,TSN All-Star,1953,ML,,СС
devliar01,Baseball Magazine All-Star,1910,ML,,3B
clarkwi02,Silver Slugger,1991,NL,,1B
walkela01,Gold Glove,1999,NL,,В ЛЮБОЙ ЧАСТИ
mathech01,Baseball Magazine All-Star,1911,NL,,С1
nichobi01,Baseball Magazine All-Star,1940,ML,,RF
dawsoan01,Gold Glove,1985,NL,,В ЛЮБОЙ ЧАСТИ
peavyja01,TSN Pitcher of the Year,2007,NL,,
traynpi01,TSN All-Star,1933,ML,,3B
brettge01,Gold Glove,1985,AL,,3B
carewro01,TSN All-Star,1978,AL,,1B
boonebo01,Gold Glove,1988,AL,,C
hallabi01,Baseball Magazine All-Star,1931,NL,,С3
gowdyha01,Baseball Magazine All-Star,1916,NL,,C
ramirma02,TSN All-Star,1995,AL,Y,В ЛЮБОЙ ЧАСТИ
sabatcc01,ALCS MVP,2009,AL,,
youngcy01,Pitching Triple Crown,1901,AL,,
mitchke01,Most Valuable Player,1989,NL,,
sislege01,Baseball Magazine All-Star,1919,ML,,1B
bankser01,TSN Player of the Year,1959,NL,,
werbebi01,Baseball Magazine All-Star,1934,AL,,3B
cronijo01,Baseball Magazine All-Star,1935,AL,,СС
hermabi01,TSN All-Star,1943,ML,,2B
mccanbr01,TSN All-Star,2006,NL,,C
hortowi01,TSN All-Star,1975,AL,,ДГ
traynpi01,Baseball Magazine All-Star,1924,NL,,3B
eckstda01,World Series MVP,2006,ML,,
cochrmi01,Baseball Magazine All-Star,1933,ML,,C
wilsoha01,TSN All-Star,1930,ML,,В ЛЮБОЙ ЧАСТИ
grovele01,Baseball Magazine All-Star,1931,AL,,С1
sosasa01,Silver Slugger,2001,NL,,В ЛЮБОЙ ЧАСТИ
brownmo01,Baseball Magazine All-Star,1908,ML,,С4
willivi01,Baseball Magazine All-Star,1908,NL,,С4
hornsro01,Baseball Magazine All-Star,1929,NL,,2B
guerrvl01,Silver Slugger,2005,AL,,В ЛЮБОЙ ЧАСТИ
johnswa01,Baseball Magazine All-Star,1915,AL,,С1
bellhe01,TSN Reliever of the Year,2010,NL,,
hernake01,TSN Player of the Year,1979,NL,,
jonesan01,Gold Glove,2000,NL,,В ЛЮБОЙ ЧАСТИ
rodriiv01,TSN All-Star,1995,AL,,C
morneju01,TSN All-Star,2006,AL,,1B
schmija01,TSN All-Star,2004,NL,,Р
mantlmi01,TSN All-Star,1957,ML,,В ЛЮБОЙ ЧАСТИ
phillbr01,Gold Glove,2011,NL,,2B
traynpi01,Baseball Magazine All-Star,1931,NL,,3B
roushed01,Baseball Magazine All-Star,1918,NL,,В ЛЮБОЙ ЧАСТИ
thomafr04,Most Valuable Player,1994,AL,,
schmimi01,Gold Glove,1982,NL,,3B
zimmehe01,Baseball Magazine All-Star,1917,ML,,3B
suttebr01,TSN Fireman of the Year,1981,NL,,
johnsch04,Gold Glove,1996,NL,,C
loretma01,TSN All-Star,2004,NL,,2B
hortowi01,TSN All-Star,1968,AL,,В ЛЮБОЙ ЧАСТИ
frankry01,TSN Reliever of the Year,2009,NL,,
guerrpe01,TSN All-Star,1981,NL,,В ЛЮБОЙ ЧАСТИ
walkela01,TSN All-Star,1997,NL,,В ЛЮБОЙ ЧАСТИ
johnsbo01,Baseball Magazine All-Star,1939,AL,,LF
hoytla01,TSN All-Star,1983,AL,,RHP
rosepe01,TSN All-Star,1973,NL,,В ЛЮБОЙ ЧАСТИ
benchjo01,Gold Glove,1971,NL,,C
boggswa01,Silver Slugger,1993,AL,,3B
suttebr01,Rolaids Relief Man Award,1981,NL,,
yorkru01,Baseball Magazine All-Star,1943,AL,,1B
gonzaju03,Silver Slugger,1996,AL,,В ЛЮБОЙ ЧАСТИ
maddugr01,Gold Glove,1995,NL,,Р
murraed02,TSN All-Star,1983,AL,,1B
daviswi02,Gold Glove,1973,NL,,В ЛЮБОЙ ЧАСТИ
thompro01,TSN All-Star,1993,NL,,2B
robinbr01,Gold Glove,1969,AL,,3B
johnswa01,Pitching Triple Crown,1918,AL,,
zitoba01,Cy Young Award,2002,AL,,
mauerjo01,Silver Slugger,2010,AL,,C
olivato01,TSN Player of the Year,1965,AL,,
bondsba01,TSN All-Star,1991,NL,,В ЛЮБОЙ ЧАСТИ
santoro01,TSN All-Star,1967,NL,,3B
wadderu01,Baseball Magazine All-Star,1908,AL,,С3
spahnwa01,TSN All-Star,1961,NL,,Р
raderdo02,Gold Glove,1973,NL,,3B
murcebo01,TSN All-Star,1973,AL,,В ЛЮБОЙ ЧАСТИ
baylodo01,TSN All-Star,1979,AL,,ДГ
salmoti01,Silver Slugger,1995,AL,,В ЛЮБОЙ ЧАСТИ
powelbo01,TSN All-Star,1970,AL,,1B
valenfe01,TSN All-Star,1981,NL,,LHP
hornsro01,Baseball Magazine All-Star,1926,ML,,2B
applilu01,Baseball Magazine All-Star,1937,ML,,СС
moyerja01,TSN All-Star,1999,AL,,LHP
mcgwima01,TSN All-Star,1992,AL,,1B
sandera01,Baseball Magazine All-Star,1944,NL,,1B
perryji01,Cy Young Award,1970,AL,,
thompro01,Gold Glove,1993,NL,,2B
gehrilo01,Baseball Magazine All-Star,1931,AL,,1B
teixema01,Gold Glove,2009,AL,,1B
killebi01,Baseball Magazine All-Star,1917,NL,,C
yorkru01,Baseball Magazine All-Star,1944,AL,,1B
jenseja01,Gold Glove,1959,AL,,RF
thornan01,Hutch Award,1982,ML,,
turlebo01,World Series MVP,1958,ML,,
chandsp01,Baseball Magazine All-Star,1942,AL,,С-5
robinbr01,Gold Glove,1963,AL,,3B
fellebo01,Pitching Triple Crown,1940,AL,,
grovele01,Baseball Magazine All-Star,1935,AL,,С4
torrejo01,Hutch Award,1971,ML,,
mayswi01,All-Star Game MVP,1968,ML,,
posadjo01,TSN All-Star,2000,AL,,C
robinfr02,All-Star Game MVP,1971,ML,,
barfije01,Gold Glove,1987,AL,,В ЛЮБОЙ ЧАСТИ
roberro01,TSN All-Star,1954,ML,,Р
gehrilo01,Baseball Magazine All-Star,1931,ML,,1B
rowanaa01,TSN All-Star,2007,NL,,В ЛЮБОЙ ЧАСТИ
robinbr01,Gold Glove,1968,AL,,3B
mcdowsa01,TSN Pitcher of the Year,1970,AL,,
carewro01,TSN Major League Player of the Year,1977,ML,,
freehbi01,Gold Glove,1967,AL,,C
guilloz01,Gold Glove,1990,AL,,СС
doerrbo01,TSN Guide MVP,1944,AL,,
sosasa01,TSN All-Star,1998,NL,,В ЛЮБОЙ ЧАСТИ
hernake01,TSN All-Star,1985,NL,,1B
gonzaju03,TSN All-Star,1998,AL,,В ЛЮБОЙ ЧАСТИ
cochrmi01,Baseball Magazine All-Star,1927,ML,,C
bellja01,TSN All-Star,1993,NL,,СС
mayswi01,TSN All-Star,1965,NL,,В ЛЮБОЙ ЧАСТИ
delgaca01,TSN All-Star,2000,AL,,1B
frienbo01,TSN All-Star,1958,ML,,Р
ripkeca01,TSN All-Star,1983,AL,,СС
cowenal01,Gold Glove,1977,AL,,В ЛЮБОЙ ЧАСТИ
foxxji01,TSN All-Star,1938,ML,,1B
quiseda01,TSN Fireman of the Year,1984,AL,,
gwynnto01,Silver Slugger,1987,NL,,В ЛЮБОЙ ЧАСТИ
berkmla01,TSN All-Star,2006,NL,Y,В ЛЮБОЙ ЧАСТИ
piazzmi01,Silver Slugger,1995,NL,,C
mauerjo01,Silver Slugger,2009,AL,,C
milleed03,Baseball Magazine All-Star,1940,NL,,СС
grovele01,Baseball Magazine All-Star,1926,AL,,С4
gordojo01,Baseball Magazine All-Star,1939,ML,,2B
dawsoan01,Rookie of the Year,1977,NL,,
portebo01,TSN All-Star,1953,ML,,Р
montgje01,TSN Fireman of the Year,1993,AL,,
wellsve01,Branch Rickey Award,2010,ML,,
zimmery01,Silver Slugger,2009,NL,,3B
foxxji01,Baseball Magazine All-Star,1932,ML,,1B
freehbi01,TSN All-Star,1968,AL,,C
brocklo01,Lou Gehrig Memorial Award,1977,ML,,
blairpa01,Gold Glove,1974,AL,,В ЛЮБОЙ ЧАСТИ
robinbr01,Gold Glove,1964,AL,,3B
scottmi03,TSN All-Star,1986,NL,,RHP
burnsge01,Baseball Magazine All-Star,1918,NL,,В ЛЮБОЙ ЧАСТИ
benitar01,TSN Reliever of the Year,2001,NL,Y,
wheatza01,Baseball Magazine All-Star,1923,NL,,В ЛЮБОЙ ЧАСТИ
clemero02,Cy Young Award,1987,AL,,
powervi01,Gold Glove,1961,AL,,1B
gonzaju03,Most Valuable Player,1996,AL,,
mizejo01,Baseball Magazine All-Star,1947,NL,,1B
gibsobo01,Gold Glove,1969,NL,,Р
mccovwi01,TSN Player of the Year,1969,NL,,
allendi01,TSN All-Star,1974,AL,,1B
simmoal01,TSN All-Star,1929,ML,,В ЛЮБОЙ ЧАСТИ
roberro01,TSN All-Star,1955,ML,,Р
leecl02,TSN Pitcher of the Year,2008,AL,,
martipe02,Pitching Triple Crown,1999,AL,,
hershor01,World Series MVP,1988,ML,,
morgajo02,TSN All-Star,1972,NL,,2B
fernato01,Gold Glove,1988,AL,,СС
youngro01,Baseball Magazine All-Star,1923,NL,,В ЛЮБОЙ ЧАСТИ
johnsho01,Silver Slugger,1989,NL,,3B
mccorfr01,Baseball Magazine All-Star,1939,NL,,1B
flemida01,TSN All-Star,1992,AL,,LHP
chandsp01,TSN Major League Player of the Year,1943,ML,,
gonzaju03,Silver Slugger,1997,AL,,В ЛЮБОЙ ЧАСТИ
perezne01,Gold Glove,2000,NL,,СС
killeha01,TSN All-Star,1970,AL,,3B
slaugen01,TSN All-Star,1942,ML,,В ЛЮБОЙ ЧАСТИ
beltrad01,Gold Glove,2007,AL,,3B
troutdi01,Baseball Magazine All-Star,1944,AL,,С2
vaughhi01,Baseball Magazine All-Star,1918,ML,,С3
manushe01,TSN All-Star,1928,ML,,В ЛЮБОЙ ЧАСТИ
biggicr01,Silver Slugger,1998,NL,,2B
niekrph01,Gold Glove,1980,NL,,Р
lowede01,TSN All-Star,2002,AL,,RHP
mantlmi01,Triple Crown,1956,AL,,
aparilu01,Gold Glove,1970,AL,,СС
alomasa02,All-Star Game MVP,1997,ML,,
petrori01,TSN All-Star,1969,AL,,СС
mazerbi01,Gold Glove,1963,NL,,2B
gehrilo01,Most Valuable Player,1936,AL,,
youngro01,Baseball Magazine All-Star,1922,NL,,В ЛЮБОЙ ЧАСТИ
fellebo01,TSN Major League Player of the Year,1940,ML,,
pepitjo01,TSN All-Star,1963,AL,,1B
eckerde01,Cy Young Award,1992,AL,,
odoulle01,TSN All-Star,1932,ML,,В ЛЮБОЙ ЧАСТИ
perezto01,All-Star Game MVP,1967,ML,,
baineha01,TSN All-Star,1985,AL,,В ЛЮБОЙ ЧАСТИ
kleinch01,Most Valuable Player,1932,NL,,
sainjo01,Baseball Magazine All-Star,1948,ML,,С2
gagneer01,Cy Young Award,2003,NL,,
wynnji01,TSN All-Star,1967,NL,,В ЛЮБОЙ ЧАСТИ
abernte02,TSN Fireman of the Year,1967,NL,,
gantro01,TSN All-Star,1991,NL,,В ЛЮБОЙ ЧАСТИ
roushed01,Baseball Magazine All-Star,1926,NL,,В ЛЮБОЙ ЧАСТИ
fieldce01,Babe Ruth Award,1996,AL,,ДГ
