managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
randowi01m,2006,NYN,NL,1,162,97,65,1,"Hello, how can I help you today?"
grimmch01m,1953,ML1,NL,1,157,92,62,2,"Hello, how can I help you today?"
durocle01m,1943,BRO,NL,1,153,81,72,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
rosepe01m,1988,CIN,NL,1,23,11,12,2,"Hello, how can I help you today?"
griffmi01m,1898,BRO,NL,2,4,1,3,10,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
dierkla01m,1997,HOU,NL,1,162,84,78,1,"Hello, how can I help you today?"
williji03m,1986,TOR,AL,1,163,86,76,4,"Hello, how can I help you today?"
mortoch01m,1884,TL1,AA,1,110,46,58,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
stovage01m,1912,SLA,AL,2,117,41,74,7,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
virdobi01m,1975,HOU,NL,2,35,17,17,6,"Hello, how can I help you today?"
mclarjo99m,2011,WAS,NL,2,3,2,1,3,"Hello, how can I help you today?"
boudrlo01m,1955,KC1,AL,1,155,63,91,6,"Hello, how can I help you today?"
hermabi01m,1964,BOS,AL,2,2,2,0,8,"Hello, how can I help you today?"
speaktr01m,1919,CLE,AL,2,61,40,21,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
morrijo01m,1883,BSN,NL,2,44,33,11,1,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
narroje01m,2001,TEX,AL,2,134,62,72,4,"Hello, how can I help you today?"
lemonbo01m,1971,KCA,AL,1,161,85,76,2,"Hello, how can I help you today?"
callani01m,1913,CHA,AL,1,153,78,74,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
giffoji99m,1884,IN2,AA,1,87,25,60,11,"Hello, how can I help you today?"
aloufe01m,2001,MON,NL,1,53,21,32,5,"Hello, how can I help you today?"
friscfr01m,1938,SLN,NL,1,139,63,72,6,"Hello, how can I help you today?"
mckeoja99m,2003,FLO,NL,2,124,75,49,2,"Hello, how can I help you today?"
perlosa01m,2007,BAL,AL,1,69,29,40,5,"Hello, how can I help you today?"
irwinar01m,1891,BS2,AA,1,139,93,42,1,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
torrejo01m,1993,SLN,NL,1,162,87,75,3,"Hello, how can I help you today?"
mcgeami01m,1881,CL2,NL,1,11,4,7,7,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
johnsda02m,1993,CIN,NL,2,118,53,65,5,"Hello, how can I help you today?"
huggimi01m,1927,NYA,AL,1,155,110,44,1,"Hello, how can I help you today?"
addybo01m,1875,PH2,NA,2,7,3,4,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
harrilu01m,1964,HOU,NL,2,13,5,8,9,"Hello, how can I help you today?"
lopezal01m,1959,CHA,AL,1,156,94,60,1,"Hello, how can I help you today?"
yostne01m,2011,KCA,AL,1,162,71,91,4,"Hello, how can I help you today?"
gastoci01m,1995,TOR,AL,1,144,56,88,5,"Hello, how can I help you today?"
willite01m,1970,WS2,AL,1,162,70,92,6,"Hello, how can I help you today?"
bambege01m,1983,NYN,NL,1,46,16,30,6,"Hello, how can I help you today?"
seleefr99m,1904,CHN,NL,1,156,93,60,2,"Hello, how can I help you today?"
lanieha01m,1987,HOU,NL,1,162,76,86,3,"Hello, how can I help you today?"
guilloz01m,2009,CHA,AL,1,162,79,83,3,"Hello, how can I help you today?"
oneilst01m,1935,CLE,AL,2,60,36,23,3,"Hello, how can I help you today?"
friscfr01m,1934,SLN,NL,1,154,95,58,1,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
quinnjo02m,1899,CL4,NL,2,116,12,104,12,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
hitchbi01m,1966,ATL,NL,2,51,33,18,5,"Hello, how can I help you today?"
dorgami01m,1880,PRO,NL,3,39,26,12,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
larusto01m,1984,CHA,AL,1,162,74,88,5,"Hello, how can I help you today?"
hackst01m,1955,CHN,NL,1,154,72,81,6,"Hello, how can I help you today?"
millsbu01m,1953,CIN,NL,2,8,4,4,6,"Hello, how can I help you today?"
mackco01m,1936,PHA,AL,1,154,53,100,8,"Hello, how can I help you today?"
woodji01m,1872,TRO,NA,1,25,15,10,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mauchge01m,1967,PHI,NL,1,162,82,80,5,"Hello, how can I help you today?"
murrabi99m,1909,PHI,NL,1,154,74,79,5,"Hello, how can I help you today?"
rickebr01m,1915,SLA,AL,1,159,63,91,6,"Hello, how can I help you today?"
merrist99m,1991,NYA,AL,1,162,71,91,5,"Hello, how can I help you today?"
popowed99m,1973,BOS,AL,2,1,1,0,2,"Hello, how can I help you today?"
cobbty01m,1924,DET,AL,1,156,86,68,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
williji03m,1987,TOR,AL,1,162,96,66,2,"Hello, how can I help you today?"
mcgrajo01m,1931,NY1,NL,1,153,87,65,2,"Hello, how can I help you today?"
zimmedo01m,1988,CHN,NL,1,163,77,85,4,"Hello, how can I help you today?"
haneyfr01m,1956,ML1,NL,2,109,68,40,2,"Hello, how can I help you today?"
walshmi99m,1884,LS2,AA,1,110,68,40,3,"Hello, how can I help you today?"
moriage02m,1927,DET,AL,1,156,82,71,4,"Hello, how can I help you today?"
donovpa01m,1902,SLN,NL,1,140,56,78,6,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mosesfe99m,1884,RIC,AA,1,46,12,30,10,"Hello, how can I help you today?"
bragabo01m,1965,ML1,NL,1,162,86,76,5,"Hello, how can I help you today?"
mackco01m,1904,PHA,AL,1,155,81,70,5,"Hello, how can I help you today?"
stallge01m,1914,BSN,NL,1,158,94,59,1,"Hello, how can I help you today?"
wrighha01m,1878,BSN,NL,1,60,41,19,1,"Hello, how can I help you today?"
dowdto01m,1897,SLN,NL,1,29,6,22,12,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
leylaji99m,2012,DET,AL,1,162,88,74,1,"Hello, how can I help you today?"
knabeot01m,1914,BLF,FL,1,160,84,70,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
hendrja01m,1924,CIN,NL,1,153,83,70,4,"Hello, how can I help you today?"
actama99m,2009,WAS,NL,1,87,26,61,5,"Hello, how can I help you today?"
bristda99m,1972,ML4,AL,1,30,10,20,6,"Hello, how can I help you today?"
mcgrajo01m,1920,NY1,NL,1,155,86,68,2,"Hello, how can I help you today?"
wilsoji01m,1937,PHI,NL,1,155,61,92,7,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
fregoji01m,1991,PHI,NL,2,149,74,75,3,"Hello, how can I help you today?"
corrapa01m,1979,TEX,AL,1,162,83,79,3,"Hello, how can I help you today?"
gibsoki01m,2010,ARI,NL,2,83,34,49,5,"Hello, how can I help you today?"
bushdo01m,1930,CHA,AL,1,154,62,92,7,"Hello, how can I help you today?"
manuech01m,2008,PHI,NL,1,162,92,70,1,"Hello, how can I help you today?"
mageele01m,1915,BRF,FL,1,118,53,64,7,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
ansonca01m,1890,CHN,NL,1,139,84,53,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
herzowh01m,1983,SLN,NL,1,162,79,83,4,"Hello, how can I help you today?"
huffge99m,1907,BOS,AL,2,8,2,6,7,"Hello, how can I help you today?"
ripkeca99m,1985,BAL,AL,2,1,1,0,4,"Hello, how can I help you today?"
sciosmi01m,2007,LAA,AL,1,162,94,68,1,"Hello, how can I help you today?"
buckeal99m,1892,PIT,NL,1,29,15,14,6,"Hello, how can I help you today?"
harribu01m,1951,WS1,AL,1,154,62,92,7,"Hello, how can I help you today?"
valenbo02m,1996,NYN,NL,2,31,12,19,4,"Hello, how can I help you today?"
mackape01m,2005,PIT,NL,2,26,12,14,6,"Hello, how can I help you today?"
mckecbi01m,1931,BSN,NL,1,156,64,90,7,"Hello, how can I help you today?"
friscfr01m,1941,PIT,NL,1,156,81,73,4,"Hello, how can I help you today?"
gardnbi02m,1984,MIN,AL,1,162,81,81,3,"Hello, how can I help you today?"
wilsoji01m,1936,PHI,NL,1,154,54,100,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mcnamjo99m,1977,SDN,NL,1,48,20,28,5,"Hello, how can I help you today?"
nicolhu01m,1897,SLN,NL,2,40,8,32,12,"Hello, how can I help you today?"
robinfr02m,2005,WAS,NL,1,162,81,81,5,"Hello, how can I help you today?"
startjo01m,1873,NY2,NA,2,25,18,7,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
diddlha99m,1896,SLN,NL,1,17,7,10,11,"Hello, how can I help you today?"
murtada01m,1957,PIT,NL,2,51,26,25,7,"Hello, how can I help you today?"
durocle01m,1953,NY1,NL,1,155,70,84,5,"Hello, how can I help you today?"
mcveyca01m,1878,CN1,NL,1,61,37,23,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
irwinar01m,1889,WS8,NL,2,76,28,45,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
coxbo01m,1984,TOR,AL,1,163,89,73,2,"Hello, how can I help you today?"
lasorto01m,1994,LAN,NL,1,115,58,56,1,"Hello, how can I help you today?"
kenneke99m,1993,TEX,AL,1,162,86,76,2,"Hello, how can I help you today?"
melesa01m,1965,MIN,AL,1,162,102,60,1,"Hello, how can I help you today?"
colemje01m,1980,SDN,NL,1,163,73,89,6,"Hello, how can I help you today?"
oatesjo01m,1992,BAL,AL,1,162,89,73,3,"Hello, how can I help you today?"
mizerjo01m,2002,KCA,AL,2,13,5,8,4,"Hello, how can I help you today?"
harribu01m,1929,DET,AL,1,155,70,84,6,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
sewellu01m,1941,SLA,AL,2,113,55,55,6,"Hello, how can I help you today?"
lemonbo01m,1979,NYA,AL,1,65,34,31,4,"Hello, how can I help you today?"
lajoina01m,1905,CLE,AL,1,58,37,21,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
walkeha01m,1970,HOU,NL,1,162,79,83,4,"Hello, how can I help you today?"
alstowa01m,1955,BRO,NL,1,154,98,55,1,"Hello, how can I help you today?"
houkra01m,1962,NYA,AL,1,162,96,66,1,"Hello, how can I help you today?"
fonsele01m,1934,CHA,AL,1,15,4,11,8,"Hello, how can I help you today?"
mccarjo99m,1942,NYA,AL,1,154,103,51,1,"Hello, how can I help you today?"
leylaji99m,1997,FLO,NL,1,162,92,70,2,"Hello, how can I help you today?"
bauerha01m,1967,BAL,AL,1,161,76,85,7,"Hello, how can I help you today?"
rigglji99m,2010,WAS,NL,1,162,69,93,5,"Hello, how can I help you today?"
birmijo01m,1912,CLE,AL,2,28,21,7,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
bowala01m,1987,SDN,NL,1,162,65,97,6,"Hello, how can I help you today?"
tracyji01m,2011,COL,NL,1,162,73,89,4,"Hello, how can I help you today?"
gleaski01m,1921,CHA,AL,1,154,62,92,7,"Hello, how can I help you today?"
bakerdu01m,1999,SFN,NL,1,162,86,76,2,"Hello, how can I help you today?"
michage01m,1981,NYA,AL,1,82,48,34,1,"Hello, how can I help you today?"
cantijo99m,1907,WS1,AL,1,154,49,102,8,"Hello, how can I help you today?"
wolfji01m,1889,LS2,AA,2,65,14,51,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
frankhe01m,1968,SFN,NL,1,163,88,74,2,"Hello, how can I help you today?"
manuech01m,2001,CLE,AL,1,162,91,71,1,"Hello, how can I help you today?"
clarkfr01m,1901,PIT,NL,1,140,90,49,1,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mauchge01m,1982,CAL,AL,1,162,93,69,1,"Hello, how can I help you today?"
mcgrajo01m,1899,BLN,NL,1,152,86,62,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
tayloza02m,1946,SLA,AL,2,31,13,17,7,"Hello, how can I help you today?"
wrighha01m,1872,BS1,NA,1,48,39,8,1,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
lamonge01m,1997,PIT,NL,1,162,79,83,2,"Hello, how can I help you today?"
mcgunbi01m,1888,BR3,AA,1,143,88,52,2,"Hello, how can I help you today?"
peckiro01m,1932,CLE,AL,1,153,87,65,4,"Hello, how can I help you today?"
kingcl01m,1982,NYA,AL,3,62,29,33,5,"Hello, how can I help you today?"
kenneke99m,1996,BOS,AL,1,162,85,77,3,"Hello, how can I help you today?"
leylaji99m,2007,DET,AL,1,162,88,74,2,"Hello, how can I help you today?"
leylaji99m,2008,DET,AL,1,162,74,88,5,"Hello, how can I help you today?"
lachere01m,1981,SEA,AL,2,85,38,47,5,"Hello, how can I help you today?"
coxbo01m,1978,ATL,NL,1,162,69,93,6,"Hello, how can I help you today?"
hargrmi01m,1996,CLE,AL,1,161,99,62,1,"Hello, how can I help you today?"
fohlle01m,1915,CLE,AL,2,127,45,79,7,"Hello, how can I help you today?"
aloufe01m,2006,SFN,NL,1,161,76,85,3,"Hello, how can I help you today?"
loftuto01m,1888,CL3,AA,2,71,30,38,6,"Hello, how can I help you today?"
willidi02m,1968,BOS,AL,1,162,86,76,4,"Hello, how can I help you today?"
vernomi01m,1963,WS2,AL,1,40,14,26,10,"Hello, how can I help you today?"
martibi02m,1976,NYA,AL,1,159,97,62,1,"Hello, how can I help you today?"
wakamdo01m,2009,SEA,AL,1,162,85,77,3,"Hello, how can I help you today?"
ferrami01m,1983,CLE,AL,1,100,40,60,7,"Hello, how can I help you today?"
grohhe01m,1918,CIN,NL,2,10,7,3,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
greenda02m,1979,PHI,NL,2,30,19,11,4,"Hello, how can I help you today?"
pikeli01m,1871,TRO,NA,1,4,1,3,6,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
howleda01m,1930,CIN,NL,1,154,59,95,7,"Hello, how can I help you today?"
cottich01m,1985,SEA,AL,1,162,74,88,6,"Hello, how can I help you today?"
craftha01m,1964,HOU,NL,1,149,61,88,9,"Hello, how can I help you today?"
williji03m,2003,HOU,NL,1,162,87,75,2,"Hello, how can I help you today?"
wrighha01m,1887,PHI,NL,1,128,75,48,2,"Hello, how can I help you today?"
mcgunbi01m,1890,BRO,NL,1,129,86,43,1,"Hello, how can I help you today?"
leylaji99m,1999,COL,NL,1,162,72,90,5,"Hello, how can I help you today?"
ensje01m,1931,PIT,NL,1,155,75,79,5,"Hello, how can I help you today?"
weaveea99m,1981,BAL,AL,1,105,59,46,2,"Hello, how can I help you today?"
nichoki01m,1904,SLN,NL,1,155,75,79,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
johnsda02m,1999,LAN,NL,1,162,77,85,3,"Hello, how can I help you today?"
pinielo01m,1991,CIN,NL,1,162,74,88,5,"Hello, how can I help you today?"
coxbo01m,1995,ATL,NL,1,144,90,54,1,"Hello, how can I help you today?"
kennebo01m,1965,CHN,NL,1,58,24,32,8,"Hello, how can I help you today?"
mccarjo99m,1929,CHN,NL,1,156,98,54,1,"Hello, how can I help you today?"
williji99m,1888,CL3,AA,1,64,20,44,6,"Hello, how can I help you today?"
maddojo99m,1999,ANA,AL,2,29,19,10,4,"Hello, how can I help you today?"
hartsro01m,1978,TOR,AL,1,161,59,102,7,"Hello, how can I help you today?"
bakerde01m,1941,DET,AL,1,155,75,79,4,"Hello, how can I help you today?"
johnsda02m,1989,NYN,NL,1,162,87,75,2,"Hello, how can I help you today?"
mcgrajo01m,1916,NY1,NL,1,155,86,66,4,"Hello, how can I help you today?"
friscfr01m,1935,SLN,NL,1,154,96,58,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mutriji99m,1891,NY1,NL,1,136,71,61,3,"Hello, how can I help you today?"
neunjo01m,1946,NYA,AL,3,14,8,6,3,"Hello, how can I help you today?"
robinwi01m,1914,BRO,NL,1,154,75,79,5,"Hello, how can I help you today?"
buckeal99m,1904,BSN,NL,1,155,55,98,7,"Hello, how can I help you today?"
popowed99m,1969,BOS,AL,2,9,5,4,3,"Hello, how can I help you today?"
penato01m,2005,KCA,AL,1,33,8,25,5,"Hello, how can I help you today?"
darkal01m,1977,SDN,NL,3,113,48,65,5,"Hello, how can I help you today?"
jennihu01m,1908,DET,AL,1,154,90,63,1,"Hello, how can I help you today?"
schoere01m,1990,SLN,NL,2,24,13,11,6,"Hello, how can I help you today?"
donovbi01m,1915,NYA,AL,1,154,69,83,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
dorgami01m,1881,WOR,NL,1,56,24,32,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
dykesji01m,1946,CHA,AL,1,30,10,20,5,"Hello, how can I help you today?"
comisch01m,1884,SL4,AA,2,25,16,7,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
walkeha01m,1971,HOU,NL,1,162,79,83,4,"Hello, how can I help you today?"
gibsoge01m,1920,PIT,NL,1,155,79,75,4,"Hello, how can I help you today?"
tannech01m,1973,CHA,AL,1,162,77,85,5,"Hello, how can I help you today?"
alstowa01m,1957,BRO,NL,1,154,84,70,3,"Hello, how can I help you today?"
kimmbr01m,2002,CHN,NL,3,78,33,45,5,"Hello, how can I help you today?"
chapmja01m,1890,LS2,AA,1,136,88,44,1,"Hello, how can I help you today?"
meyerbi01m,1952,PIT,NL,1,155,42,112,8,"Hello, how can I help you today?"
melvibo01m,2004,SEA,AL,1,162,63,99,4,"Hello, how can I help you today?"
torrejo01m,1996,NYA,AL,1,162,92,70,1,"Hello, how can I help you today?"
mauchge01m,1962,PHI,NL,1,161,81,80,7,"Hello, how can I help you today?"
virdobi01m,1984,MON,NL,1,131,64,67,5,"Hello, how can I help you today?"
matheed01m,1973,ATL,NL,1,162,76,85,5,"Hello, how can I help you today?"
ozarkda99m,1984,SFN,NL,2,56,24,32,6,"Hello, how can I help you today?"
huggimi01m,1926,NYA,AL,1,155,91,63,1,"Hello, how can I help you today?"
mackco01m,1949,PHA,AL,1,154,81,73,5,"Hello, how can I help you today?"
fergubo01m,1878,CHN,NL,1,61,30,30,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
alstowa01m,1963,LAN,NL,1,163,99,63,1,"Hello, how can I help you today?"
cronijo01m,1946,BOS,AL,1,156,104,50,1,"Hello, how can I help you today?"
higgipi01m,1956,BOS,AL,1,155,84,70,4,"Hello, how can I help you today?"
harribu01m,1947,NYA,AL,1,155,97,57,1,"Hello, how can I help you today?"
lasorto01m,1979,LAN,NL,1,162,79,83,3,"Hello, how can I help you today?"
quilifr01m,1972,MIN,AL,2,84,41,43,3,"Hello, how can I help you today?"
mackco01m,1924,PHA,AL,1,152,71,81,5,"Hello, how can I help you today?"
cubbami01m,1991,NYN,NL,2,7,3,4,5,"Hello, how can I help you today?"
dooinre01m,1913,PHI,NL,1,159,88,63,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
thomafr99m,1887,IN3,NL,2,29,11,18,8,"Hello, how can I help you today?"
byrnech99m,1886,BR3,AA,1,141,76,61,3,"Hello, how can I help you today?"
jennihu01m,1917,DET,AL,1,155,78,75,4,"Hello, how can I help you today?"
lavagco01m,1960,WS1,AL,1,154,73,81,5,"Hello, how can I help you today?"
hargrmi01m,1993,CLE,AL,1,162,76,86,6,"Hello, how can I help you today?"
hermabi01m,1966,BOS,AL,1,146,64,82,9,"Hello, how can I help you today?"
wathajo01m,1990,KCA,AL,1,161,75,86,6,"Hello, how can I help you today?"
tebbebi01m,1965,CLE,AL,1,162,87,75,5,"Hello, how can I help you today?"
howleda01m,1929,SLA,AL,1,154,79,73,4,"Hello, how can I help you today?"
mauchge01m,1986,CAL,AL,1,162,92,70,1,"Hello, how can I help you today?"
coopece01m,2008,HOU,NL,1,161,86,75,3,"Hello, how can I help you today?"
mcgrajo01m,1907,NY1,NL,1,155,82,71,4,"Hello, how can I help you today?"
higgipi01m,1959,BOS,AL,1,73,31,42,8,"Hello, how can I help you today?"
oatesjo01m,1995,TEX,AL,1,144,74,70,3,"Hello, how can I help you today?"
moriage02m,1928,DET,AL,1,154,68,86,6,"Hello, how can I help you today?"
bakerdu01m,2006,CHN,NL,1,162,66,96,6,"Hello, how can I help you today?"
chapmja01m,1885,BFN,NL,2,88,31,57,7,"Hello, how can I help you today?"
grimmch01m,1937,CHN,NL,1,154,93,61,2,"Hello, how can I help you today?"
maddojo99m,1996,CAL,AL,3,22,8,14,4,"Hello, how can I help you today?"
weaveea99m,1969,BAL,AL,1,162,109,53,1,"Hello, how can I help you today?"
kleinlo01m,1961,CHN,NL,8,11,5,6,7,"Hello, how can I help you today?"
manueje01m,2002,CHA,AL,1,162,81,81,2,"Hello, how can I help you today?"
westrwe01m,1967,NYN,NL,1,151,57,94,10,"Hello, how can I help you today?"
chancfr01m,1914,NYA,AL,1,137,60,74,6,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
duffyhu01m,1904,PHI,NL,1,155,52,100,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
connoro01m,1896,SLN,NL,4,46,8,37,11,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
hargrmi01m,2005,SEA,AL,1,162,69,93,4,"Hello, how can I help you today?"
torrejo01m,1994,SLN,NL,1,115,53,61,3,"Hello, how can I help you today?"
mccarjo99m,1950,BOS,AL,1,59,31,28,3,"Hello, how can I help you today?"
coxbo01m,2004,ATL,NL,1,162,96,66,1,"Hello, how can I help you today?"
hargrmi01m,2006,SEA,AL,1,162,78,84,4,"Hello, how can I help you today?"
hemusso01m,1959,SLN,NL,1,154,71,83,7,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
samueju01m,2010,BAL,AL,2,51,17,34,5,"Hello, how can I help you today?"
lucchfr99m,1975,TEX,AL,2,67,35,32,3,"Hello, how can I help you today?"
mcgrajo01m,1926,NY1,NL,1,151,74,77,5,"Hello, how can I help you today?"
armoubi99m,1902,CLE,AL,1,137,69,67,5,"Hello, how can I help you today?"
paborch01m,1875,NH1,NA,3,6,1,5,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
gibsoki01m,2012,ARI,NL,1,162,81,81,3,"Hello, how can I help you today?"
francte01m,2007,BOS,AL,1,162,96,66,1,"Hello, how can I help you today?"
ganzejo01m,1908,CIN,NL,1,155,73,81,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
dykesji01m,1952,PHA,AL,1,155,79,75,4,"Hello, how can I help you today?"
larusto01m,2001,SLN,NL,1,162,93,69,2,"Hello, how can I help you today?"
knabeot01m,1915,BLF,FL,1,155,47,107,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
smithma01m,1959,CIN,NL,1,80,35,45,5,"Hello, how can I help you today?"
graffma99m,1876,SL3,NL,1,56,39,17,2,"Hello, how can I help you today?"
roweda01m,1886,KCN,NL,1,126,30,91,7,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
kellyto01m,1986,MIN,AL,2,23,12,11,6,"Hello, how can I help you today?"
byrnech99m,1885,BR3,AA,2,75,38,37,5,"Hello, how can I help you today?"
marshji01m,1974,CHN,NL,2,69,25,44,6,"Hello, how can I help you today?"
virdobi01m,1976,HOU,NL,1,162,80,82,3,"Hello, how can I help you today?"
baylodo01m,1997,COL,NL,1,162,83,79,3,"Hello, how can I help you today?"
whitewa01m,1874,BL1,NA,1,47,9,38,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
hargrmi01m,1995,CLE,AL,1,144,100,44,1,"Hello, how can I help you today?"
mackco01m,1933,PHA,AL,1,152,79,72,3,"Hello, how can I help you today?"
sciosmi01m,2006,LAA,AL,1,162,89,73,2,"Hello, how can I help you today?"
tannech01m,1984,PIT,NL,1,162,75,87,6,"Hello, how can I help you today?"
pinielo01m,2010,CHN,NL,1,125,51,74,5,"Hello, how can I help you today?"
chapmja01m,1877,LS1,NL,1,61,35,25,2,"Hello, how can I help you today?"
wilheka01m,1921,PHI,NL,2,67,26,41,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
nixonru01m,1989,ATL,NL,1,161,63,97,6,"Hello, how can I help you today?"
austiji01m,1918,SLA,AL,2,16,7,9,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
berrayo01m,1984,NYA,AL,1,162,87,75,3,"Hello, how can I help you today?"
normabi01m,1958,DET,AL,2,105,56,49,5,"Hello, how can I help you today?"
mcnamjo99m,1982,CIN,NL,1,92,34,58,6,"Hello, how can I help you today?"
pinielo01m,1987,NYA,AL,1,162,89,73,4,"Hello, how can I help you today?"
bakerde01m,1960,BOS,AL,2,7,2,5,7,"Hello, how can I help you today?"
wrighha01m,1876,BSN,NL,1,70,39,31,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
cochrmi01m,1934,DET,AL,1,154,101,53,1,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
holmeto01m,1952,BSN,NL,1,35,13,22,7,"Hello, how can I help you today?"
seleefr99m,1892,BSN,NL,1,152,102,48,1,"Hello, how can I help you today?"
bragabo01m,1963,ML1,NL,1,163,84,78,6,"Hello, how can I help you today?"
tannech01m,1982,PIT,NL,1,162,84,78,4,"Hello, how can I help you today?"
bowala01m,2003,PHI,NL,1,162,86,76,3,"Hello, how can I help you today?"
bowala01m,2002,PHI,NL,1,161,80,81,3,"Hello, how can I help you today?"
robinwi01m,1921,BRO,NL,1,152,77,75,5,"Hello, how can I help you today?"
tebbebi01m,1961,ML1,NL,2,25,12,13,4,"Hello, how can I help you today?"
mcnamjo99m,1981,CIN,NL,1,108,66,42,2,"Hello, how can I help you today?"
