playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
thondi01,1986,HOU,NL,НЛКС,SS,6,3,92.0,6,9,0,2,0,,,
planked01,1905,PHA,AL,ws,П,2,2,51.0,1,6,0,0,0,,4.0,1.0
torreyo01,2003,SFN,NL,НЛДС-1,С,2,1,35.0,10,0,1,0,0,0.0,0.0,0.0
clinege01,1971,PIT,NL,ws,CF,3,3,78.0,6,0,0,0,0,,,
girarjo01,1998,NYA,AL,АЛКС,С,3,3,75.0,22,1,0,0,0,0.0,1.0,0.0
jacksmi02,2002,MIN,AL,ALDS2,П,1,0,2.0,0,0,0,0,0,,0.0,0.0
fergujo01,1974,LAN,NL,НЛКС,С,2,1,33.0,3,0,1,0,0,1.0,0.0,0.0
hillech01,1962,SFN,NL,ws,Две единицы,7,7,183.0,16,22,1,7,0,,,
hasslan01,1976,KCA,AL,АЛКС,П,2,1,22.0,0,0,0,0,0,,1.0,2.0
mcgrifr01,1995,ATL,NL,НЛДС-1,1Б,4,4,111.0,39,2,0,5,0,,,
jamesbi01,1919,CHA,AL,ws,П,1,0,14.0,0,0,0,0,0,,2.0,1.0
gonzaju03,1999,TEX,AL,ALDS2,RF,3,3,75.0,5,0,0,0,0,,,
mosebll01,1989,TOR,AL,АЛКС,CF,5,5,129.0,15,0,0,0,0,,,
galaran01,1998,ATL,NL,НЛКС,1Б,6,6,162.0,64,11,4,6,0,,,
brunter01,2005,HOU,NL,НЛКС,Две единицы,4,0,15.0,0,1,0,1,0,,,
brosisc01,2001,NYA,AL,АЛКС,3Б,5,5,129.0,5,9,0,2,0,,,
soriara01,2011,NYA,AL,АЛДС-1,П,3,0,,0,0,0,0,0,,,
gordoto01,1999,BOS,AL,АЛКС,П,3,0,6.0,0,1,0,0,0,,2.0,0.0
romerjc01,2004,MIN,AL,ALDS2,П,2,0,3.0,0,1,0,0,0,,0.0,0.0
cadyhi01,1912,BOS,AL,ws,С,7,6,165.0,35,8,1,0,0,0.0,8.0,7.0
thomaga01,1978,NYA,AL,АЛКС,ЛФ,2,0,6.0,2,0,0,0,0,,,
izturma01,2007,LAA,AL,АЛДС-1,3Б,3,3,77.0,4,6,0,0,0,,,
joynewa01,1986,CAL,AL,АЛКС,1Б,3,3,78.0,24,1,0,2,0,,,
clancji01,1985,TOR,AL,АЛКС,П,1,0,3.0,0,1,0,0,0,,0.0,0.0
wathajo01,1978,KCA,AL,АЛКС,1Б,1,1,24.0,7,0,0,0,0,,,
masonro01,1993,PHI,NL,НЛКС,П,2,0,9.0,0,0,0,0,0,,0.0,0.0
grosswa01,1981,OAK,AL,АВДИВ,3Б,1,1,27.0,1,4,0,2,0,,,
brantje01,1989,SFN,NL,НЛКС,П,3,0,15.0,0,0,0,0,0,,0.0,0.0
sandere02,2000,ATL,NL,НЛДС-1,ЛФ,3,3,62.0,4,0,0,0,0,,,
woodke02,2010,NYA,AL,АЛКС,П,4,0,18.0,2,3,0,0,0,,0.0,1.0
womacto01,2004,SLN,NL,НЛДС-1,Две единицы,4,4,105.0,0,12,0,1,0,,,
lankfra01,1996,SLN,NL,NLDS2,CF,1,0,15.0,4,0,0,0,0,,,
morgato01,1956,NYA,AL,ws,П,2,0,12.0,0,0,0,0,0,,0.0,0.0
nenro01,2002,SFN,NL,НЛКС,П,3,0,10.0,0,1,0,0,0,,0.0,0.0
klingjo01,1907,CHN,NL,ws,С,5,5,144.0,25,10,1,0,0,0.0,6.0,5.0
hughero01,1945,CHN,NL,ws,SS,6,6,153.0,13,18,0,2,0,,,
hunteca01,1973,OAK,AL,АЛКС,П,2,2,49.0,1,0,0,0,0,,0.0,1.0
leibone01,1924,WS1,AL,ws,CF,1,1,24.0,2,0,0,0,0,,,
dykstle01,1993,PHI,NL,ws,CF,6,6,157.0,18,1,0,0,0,,,
herndla01,1984,DET,AL,ws,ЛФ,5,3,102.0,6,0,1,0,0,,,
broweji01,2005,ATL,NL,NLDS2,П,3,0,16.0,1,1,0,1,0,,0.0,0.0
riverju01,2009,LAA,AL,ALDS2,ЛФ,3,3,75.0,8,0,0,0,0,,,
sabatcc01,2009,NYA,AL,АЛКС,П,2,2,48.0,0,3,0,0,0,,0.0,0.0
liriane01,1989,TOR,AL,АЛКС,Две единицы,3,3,75.0,4,4,1,1,0,,,
hudsojo02,1995,BOS,AL,АЛДС-1,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
howarel01,1960,NYA,AL,ws,С,4,4,81.0,11,0,0,0,0,0.0,0.0,0.0
lemkema01,1996,ATL,NL,НЛДС-1,Две единицы,3,3,84.0,4,8,0,1,0,,,
tayloro01,1964,SLN,NL,ws,П,2,0,14.0,0,2,0,0,0,,0.0,0.0
pujolal01,2002,SLN,NL,НЛКС,3Б,2,2,51.0,2,2,0,0,0,,,
garneph01,1979,PIT,NL,НЛКС,SS,1,0,3.0,0,0,0,0,0,,,
jeterde01,2002,NYA,AL,АЛДС-1,SS,4,4,102.0,3,13,1,5,0,,,
arroybr01,2005,BOS,AL,АЛДС-1,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
gulledo01,1975,CIN,NL,ws,П,3,3,56.0,0,0,0,0,0,,0.0,1.0
wagnehe01,1912,BOS,AL,ws,SS,8,8,222.0,25,24,3,1,0,,,
lemkema01,1996,ATL,NL,НЛКС,Две единицы,7,7,171.0,9,18,0,3,0,,,
rodrial01,2010,NYA,AL,АЛКС,3Б,6,6,156.0,4,16,1,0,0,,,
roberda07,2006,SDN,NL,NLDS2,ЛФ,4,4,105.0,7,1,0,0,0,,,
lemkema01,1996,ATL,NL,ws,Две единицы,6,6,162.0,11,23,0,3,0,,,
kucksjo01,1958,NYA,AL,ws,П,2,0,13.0,0,0,0,0,0,,1.0,0.0
helliri01,2003,FLO,NL,ws,П,1,0,8.0,0,0,0,0,0,,0.0,0.0
parquji01,2000,CHA,AL,ALDS2,П,1,1,18.0,0,0,0,0,0,,0.0,1.0
vanceda01,1934,SLN,NL,ws,П,1,0,4.0,0,0,0,0,0,,1.0,0.0
mcgeewi01,1982,SLN,NL,ws,CF,6,6,156.0,24,0,0,0,0,,,
ortizru01,2004,ATL,NL,NLDS2,П,1,1,9.0,0,0,0,0,0,,0.0,0.0
herzobu01,1913,NY1,NL,ws,3Б,5,4,129.0,6,7,0,0,0,,,
mantlmi01,1952,NYA,AL,ws,CF,7,7,192.0,16,0,0,0,0,,,
lopezja01,1995,ATL,NL,ws,С,6,4,123.0,32,4,0,0,0,0.0,6.0,3.0
mcgrifr01,1995,ATL,NL,ws,1Б,6,6,162.0,68,2,1,2,0,,,
stengca01,1922,NY1,NL,ws,CF,2,2,30.0,4,0,0,0,0,,,
rowesc01,1940,DET,AL,ws,П,2,2,11.0,0,1,0,0,0,,0.0,0.0
downial01,1963,NYA,AL,ws,П,1,1,15.0,0,1,0,0,0,,1.0,0.0
leonaje01,1987,SFN,NL,НЛКС,ЛФ,7,7,180.0,14,1,0,0,0,,,
sadledo01,1999,BOS,AL,АЛКС,RF,1,0,3.0,0,0,0,0,0,,,
pineijo01,2009,SLN,NL,НЛДС-1,П,1,1,12.0,0,0,1,0,0,,0.0,0.0
luderfr01,1915,PHI,NL,ws,1Б,5,5,128.0,39,4,1,2,0,,,
alouma01,1962,SFN,NL,ws,RF,2,1,33.0,0,0,0,0,0,,,
guthrma01,1991,MIN,AL,ws,П,4,0,12.0,0,1,0,0,0,,0.0,0.0
pattima01,1977,KCA,AL,АЛКС,П,1,0,18.0,1,2,0,1,0,,0.0,0.0
burnese01,2012,WAS,NL,НЛДС-1,П,2,0,3.0,0,0,0,0,0,0.0,0.0,0.0
hoytwa01,1921,NYA,AL,ws,П,3,3,81.0,0,6,0,0,0,,1.0,3.0
fostege01,1979,CIN,NL,НЛКС,ЛФ,3,3,87.0,6,2,0,0,0,,,
rosepe01,1976,CIN,NL,НЛКС,3Б,3,3,81.0,1,5,1,1,0,,,
mathete01,1997,BAL,AL,ALDS2,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
gurala01,1980,KCA,AL,ws,П,2,2,37.0,2,4,0,2,0,,0.0,0.0
coninje01,2003,FLO,NL,НЛДС-1,ЛФ,4,4,111.0,8,1,0,0,0,,,
coraal01,2008,BOS,AL,АЛДС-1,SS,2,1,33.0,1,4,0,0,0,,,
oneilpa01,1999,NYA,AL,ws,RF,4,4,111.0,8,0,0,0,0,,,
torrean02,2010,SFN,NL,ws,RF,1,1,27.0,2,0,0,0,0,,,
martiti01,1979,BAL,AL,ws,П,3,0,4.0,0,0,0,0,0,,0.0,0.0
sherdbi01,1928,SLN,NL,ws,П,2,2,40.0,0,4,0,0,0,,1.0,0.0
mcclubo01,1982,ML4,AL,АЛКС,П,1,0,5.0,0,0,0,0,0,,0.0,0.0
houghch01,1977,LAN,NL,ws,П,2,0,15.0,0,0,0,0,0,,1.0,0.0
jonesru01,1984,DET,AL,ws,ЛФ,2,2,30.0,3,0,0,0,0,,,
gionfal01,1947,BRO,NL,ws,ЛФ,1,0,12.0,1,0,0,0,0,,,
morenom01,1979,PIT,NL,ws,CF,7,7,186.0,20,1,0,0,0,,,
hernawi01,1984,DET,AL,АЛКС,П,3,0,12.0,0,0,0,0,0,,0.0,0.0
crosefr01,1939,NYA,AL,ws,SS,4,4,111.0,6,13,0,3,0,,,
mcmilno01,1922,NYA,AL,ws,CF,1,0,12.0,1,0,0,0,0,,,
madsory01,2008,PHI,NL,ws,П,4,0,11.0,0,1,0,0,0,,2.0,0.0
glaustr01,2010,ATL,NL,NLDS2,3Б,2,1,22.0,0,3,0,1,0,,,
glavito02,2001,ATL,NL,НЛКС,П,2,2,36.0,0,4,0,0,0,,0.0,0.0
lynnfr01,1975,BOS,AL,ws,CF,7,7,196.0,23,1,0,0,0,,,
greensh01,2006,NYN,NL,НЛДС-1,RF,2,2,54.0,5,1,0,1,0,,,
offerjo01,1999,BOS,AL,АЛКС,Две единицы,5,5,132.0,16,6,2,0,0,,,
cardele01,1970,MIN,AL,АЛКС,SS,3,3,78.0,6,11,2,3,0,,,
leecl02,2009,PHI,NL,NLDS2,П,2,2,49.0,0,2,0,0,0,,0.0,0.0
doteloc01,2008,CHA,AL,ALDS2,П,4,0,4.0,0,0,0,0,0,,1.0,0.0
woodsga01,1980,HOU,NL,НЛКС,RF,3,2,51.0,1,0,0,0,0,,,
marteda01,2005,CHA,AL,АЛДС-1,П,1,0,0.0,0,0,0,0,0,,0.0,0.0
fimplja01,1983,LAN,NL,НЛКС,С,3,2,54.0,14,2,0,0,0,1.0,2.0,1.0
shelbjo01,1988,LAN,NL,ws,CF,5,5,133.0,14,0,0,0,0,,,
verasqu01,1998,SDN,NL,НЛКС,Две единицы,6,6,165.0,6,14,0,3,0,,,
blackbu02,1985,KCA,AL,ws,П,2,1,16.0,1,2,1,1,0,,0.0,1.0
ettenni01,1943,NYA,AL,ws,1Б,5,5,135.0,46,2,1,3,0,,,
simonra01,2003,CHN,NL,NLDS2,1Б,3,1,33.0,9,1,0,1,0,,,
schumsk01,2009,SLN,NL,НЛДС-1,Две единицы,2,2,42.0,2,1,0,0,0,,,
cabrefr01,1993,ATL,NL,НЛКС,С,1,0,3.0,1,0,0,0,0,0.0,0.0,0.0
swoboro01,1969,NYN,NL,ws,RF,4,4,108.0,14,0,0,0,0,,,
ellisdo01,1971,PIT,NL,НЛКС,П,1,1,15.0,0,0,0,0,0,,1.0,0.0
lowelmi01,2007,BOS,AL,АЛДС-1,3Б,3,3,81.0,3,5,1,0,0,,,
mayswi01,1973,NYN,NL,НЛКС,CF,1,0,12.0,1,0,0,0,0,,,
gonzare01,1991,TOR,AL,АЛКС,SS,1,0,3.0,0,0,0,0,0,,,
lavalmi01,1990,PIT,NL,НЛКС,С,3,2,60.0,17,2,0,0,0,0.0,1.0,2.0
harpege02,1928,SLN,NL,ws,RF,3,3,75.0,5,0,0,0,0,,,
palmeor01,2005,HOU,NL,ws,ЛФ,1,0,12.0,0,0,0,0,0,,,
klinest02,2002,SLN,NL,NLDS2,П,2,0,4.0,0,0,0,0,0,,0.0,0.0
martipe02,1998,BOS,AL,АЛДС-1,П,1,1,21.0,0,0,0,0,0,,0.0,0.0
gehrich01,1935,DET,AL,ws,Две единицы,6,6,165.0,14,25,0,6,0,,,
willige02,1998,ATL,NL,НЛКС,RF,5,2,63.0,3,0,0,0,0,,,
colonba01,1998,CLE,AL,АЛДС-1,П,1,1,17.0,0,0,0,0,0,,0.0,0.0
gwynnto01,1998,SDN,NL,НЛКС,RF,6,6,162.0,5,0,0,0,0,,,
mcglike01,1999,ATL,NL,НЛКС,П,1,0,3.0,0,1,0,0,0,,2.0,0.0
anderga01,2005,LAA,AL,АЛКС,CF,1,1,27.0,2,0,0,0,0,,,
taverfr01,1975,PIT,NL,НЛКС,SS,3,3,63.0,4,6,0,2,0,,,
mabryjo01,1996,SLN,NL,NLDS2,1Б,3,3,81.0,20,1,0,0,0,,,
williro01,1967,SLN,NL,ws,П,3,0,3.0,0,0,0,0,0,,1.0,0.0
davisch01,1987,SFN,NL,НЛКС,CF,6,6,123.0,11,1,1,1,0,,,
hubbeca01,1933,NY1,NL,ws,П,2,2,60.0,1,4,1,0,0,,0.0,1.0
alfonan01,1997,FLO,NL,ws,П,3,0,19.0,1,1,0,0,0,,0.0,0.0
jastela01,1968,SLN,NL,ws,П,1,0,0.0,0,0,0,0,0,,0.0,0.0
goodwto01,1998,TEX,AL,ALDS2,CF,2,1,30.0,1,0,0,0,0,,,
myersra01,1988,NYN,NL,НЛКС,П,3,0,14.0,0,1,0,0,0,,0.0,0.0
whitefr01,1985,KCA,AL,ws,Две единицы,7,7,186.0,10,20,0,2,0,,,
lemonbo01,1954,CLE,AL,ws,П,2,2,40.0,2,2,0,0,0,,1.0,1.0
carroja01,2007,COL,NL,НЛКС,3Б,2,0,13.0,1,0,0,0,0,,,
speiery01,2007,COL,NL,НЛКС,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
mcgwima01,1988,OAK,AL,ws,1Б,5,5,131.0,40,3,0,2,0,,,
schanwa01,1922,NYA,AL,ws,С,5,5,129.0,19,4,0,0,0,1.0,1.0,3.0
ruthba01,1928,NYA,AL,ws,ЛФ,2,2,54.0,4,1,0,0,0,,,
riverju01,2008,LAA,AL,АЛДС-1,RF,3,3,63.0,7,0,0,0,0,,,
lambda01,2002,MIN,AL,АЛКС,Две единицы,2,0,9.0,0,0,0,0,0,,,
polonlu01,1995,ATL,NL,НЛКС,ЛФ,1,0,9.0,0,0,0,0,0,,,
johnsbo03,1971,PIT,NL,ws,П,2,1,15.0,2,0,0,0,0,,1.0,0.0
mclemma01,1999,TEX,AL,ALDS2,Две единицы,3,3,75.0,2,9,0,1,0,,,
millebo04,1965,LAN,NL,ws,П,2,0,4.0,0,0,0,0,0,,0.0,0.0
youngdm01,1996,SLN,NL,НЛКС,1Б,2,1,33.0,11,1,0,0,0,,,
javieju01,1964,SLN,NL,ws,Две единицы,1,0,6.0,0,1,0,0,0,,,
barneje01,1921,NY1,NL,ws,П,3,0,49.0,1,1,0,0,0,,2.0,2.0
sasakka01,2000,SEA,AL,ALDS2,П,2,0,6.0,0,0,0,0,0,,0.0,0.0
aguilri01,1991,MIN,AL,АЛКС,П,3,0,10.0,0,0,0,0,0,,0.0,0.0
gilliji01,1966,LAN,NL,ws,3Б,2,2,54.0,3,4,1,1,0,,,
oliveda02,2010,TEX,AL,АЛДС-1,П,3,0,13.0,0,0,0,0,0,,0.0,0.0
smilejo01,1995,CIN,NL,NLDS2,П,1,1,18.0,0,1,0,0,0,,0.0,0.0
jorgemi01,1985,SLN,NL,ws,ЛФ,1,0,10.0,1,0,0,0,0,,,
schmija01,2002,SFN,NL,НЛКС,П,1,1,23.0,0,1,0,0,0,,0.0,0.0
cabremi01,2003,FLO,NL,НЛКС,RF,5,4,115.0,15,0,0,0,0,,,
bayja01,2008,BOS,AL,АЛДС-1,ЛФ,4,4,117.0,2,1,0,0,0,,,
clemero01,1972,PIT,NL,НЛКС,RF,5,5,131.0,10,0,0,0,0,,,
sheffga01,2005,NYA,AL,ALDS2,RF,5,5,129.0,9,0,1,0,0,,,
clemero02,2002,NYA,AL,АЛДС-1,П,1,1,17.0,0,3,0,0,0,,2.0,0.0
graffto01,2005,BOS,AL,АЛДС-1,Две единицы,3,3,75.0,10,9,1,2,0,,,
gaudich01,2006,OAK,AL,АЛКС,П,3,0,10.0,0,2,0,0,0,,1.0,0.0
reulbed01,1907,CHN,NL,ws,П,2,1,36.0,1,3,0,0,0,,0.0,0.0
blairpa01,1969,BAL,AL,ws,CF,5,5,129.0,7,0,0,0,0,,,
garagjo01,1946,SLN,NL,ws,С,5,5,128.0,22,2,0,1,0,1.0,2.0,1.0
lockmwh01,1951,NY1,NL,ws,1Б,6,6,156.0,48,5,2,4,0,,,
willsma01,1959,LAN,NL,ws,SS,6,6,153.0,10,21,1,3,0,,,
ochoaal01,2002,ANA,AL,ws,RF,5,0,21.0,1,0,0,0,0,,,
valvejo01,2012,DET,AL,ALDS2,П,2,0,5.0,0,0,0,0,0,0.0,0.0,0.0
rodrife01,2002,SFN,NL,НЛДС-1,П,3,0,9.0,0,0,0,0,0,,0.0,0.0
beniqju01,1982,CAL,AL,АЛКС,ЛФ,2,0,6.0,1,0,0,0,0,,,
thomago01,1981,ML4,AL,Аидив,CF,3,3,81.0,12,0,0,0,0,,,
rommeed01,1931,PHA,AL,ws,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
speiech01,1981,MON,NL,НЛКС,SS,5,5,132.0,15,16,2,6,0,,,
bakerfr03,1973,BAL,AL,АЛКС,SS,2,0,6.0,0,0,0,0,0,,,
lewisda01,1999,BOS,AL,АЛДС-1,CF,4,4,106.0,7,0,0,0,0,,,
mcraeha01,1970,CIN,NL,ws,ЛФ,3,3,75.0,2,1,0,0,0,,,
jonesly01,1985,KCA,AL,ws,ЛФ,4,0,30.0,4,0,0,0,0,,,
geronce01,1979,CIN,NL,НЛКС,CF,2,2,54.0,8,0,1,0,0,,,
patekfr01,1976,KCA,AL,АЛКС,SS,5,5,129.0,12,19,0,3,0,,,
woodjo02,1912,BOS,AL,ws,П,4,3,66.0,1,6,0,1,0,,3.0,1.0
thomeji01,2001,CLE,AL,АЛДС-1,1Б,5,5,129.0,42,3,0,4,0,,,
horlejo01,1972,OAK,AL,АЛКС,П,1,0,0.0,0,0,0,0,0,,0.0,0.0
morrijo07,1987,SLN,NL,НЛКС,RF,2,1,12.0,1,0,0,0,0,,,
bergewa01,1939,CIN,NL,ws,CF,1,0,18.0,3,0,0,0,0,,,
aguilri01,1986,NYN,NL,ws,П,2,0,9.0,0,0,0,0,0,,0.0,0.0
hoppjo01,1942,SLN,NL,ws,1Б,5,5,135.0,46,3,1,2,0,,,
giustda01,1972,PIT,NL,НЛКС,П,3,0,8.0,1,0,0,0,0,,0.0,0.0
stoddti01,1984,CHN,NL,НЛКС,П,2,0,6.0,1,1,0,0,0,,1.0,0.0
plunker01,1997,CLE,AL,ws,П,3,0,9.0,0,0,0,0,0,,0.0,0.0
mooredo01,1982,ATL,NL,НЛКС,П,2,0,8.0,1,0,0,0,0,,0.0,0.0
bailobo01,1985,LAN,NL,НЛКС,3Б,2,0,9.0,0,1,0,0,0,,,
waitked01,1950,PHI,NL,ws,1Б,4,4,107.0,34,3,0,1,0,,,
alomasa02,1996,CLE,AL,АЛДС-1,С,4,4,108.0,40,4,1,0,0,0.0,1.0,1.0
wrighja02,2004,ATL,NL,NLDS2,П,2,2,29.0,1,2,0,0,0,,2.0,1.0
suttodo01,1974,LAN,NL,ws,П,2,2,39.0,0,2,0,1,0,,1.0,1.0
leiussc01,1991,MIN,AL,ws,3Б,6,5,115.0,5,7,1,0,0,,,
heathmi02,1978,NYA,AL,ws,С,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
felizpe01,2009,PHI,NL,НЛКС,3Б,5,5,132.0,3,6,1,0,0,,,
johnsji01,1920,BRO,NL,ws,3Б,4,4,105.0,2,8,0,2,0,,,
rolfere01,1939,NYA,AL,ws,3Б,4,4,111.0,4,8,1,2,0,,,
porteda02,1978,KCA,AL,АЛКС,С,4,4,102.0,21,1,0,1,0,1.0,0.0,1.0
spencji01,1981,OAK,AL,АЛКС,1Б,2,0,18.0,4,2,0,1,0,,,
rushbo01,1958,ML1,NL,ws,П,1,1,18.0,0,3,0,0,0,,0.0,0.0
daubabr01,1999,BOS,AL,АЛКС,1Б,1,0,3.0,0,0,0,0,0,,,
benoijo01,2012,DET,AL,ALDS2,П,3,0,9.0,0,1,0,0,0,0.0,0.0,0.0
beckejo02,2003,FLO,NL,НЛКС,П,3,2,58.0,2,0,0,0,0,,0.0,0.0
blairwi01,1996,SDN,NL,NLDS2,П,1,0,6.0,0,0,0,0,0,,1.0,1.0
bielemi01,1996,ATL,NL,НЛДС-1,П,1,0,2.0,0,0,0,0,0,,0.0,0.0
palmeji01,1970,BAL,AL,АЛКС,П,1,1,27.0,1,1,0,0,0,,0.0,0.0
welchbo01,1990,OAK,AL,ws,П,1,1,22.0,0,2,0,0,0,,0.0,0.0
garrewa01,1973,NYN,NL,НЛКС,3Б,5,5,142.0,4,6,1,0,0,,,
adamssp01,1931,SLN,NL,ws,3Б,2,2,15.0,0,1,0,0,0,0.0,0.0,0.0
olivejo01,1990,CIN,NL,НЛКС,С,5,4,103.0,27,1,0,0,0,0.0,2.0,1.0
reesepe01,1947,BRO,NL,ws,SS,7,7,180.0,8,16,1,5,0,,,
williea02,1973,BAL,AL,АЛКС,С,1,1,27.0,8,0,0,0,0,1.0,0.0,0.0
nenro01,2002,SFN,NL,ws,П,3,0,9.0,0,1,0,0,0,,0.0,0.0
milleda02,2001,ARI,NL,ws,С,6,6,155.0,54,0,1,0,0,0.0,1.0,0.0
palmeor01,2005,HOU,NL,NLDS2,ЛФ,2,2,51.0,4,0,0,0,0,,,
vizquom01,1996,CLE,AL,АЛДС-1,SS,4,4,111.0,6,10,0,2,0,,,
bystrma01,1980,PHI,NL,НЛКС,П,1,1,16.0,0,0,0,0,0,,1.0,0.0
oleartr01,1999,BOS,AL,АЛДС-1,ЛФ,5,5,130.0,7,0,0,0,0,,,
stonege02,1969,ATL,NL,НЛКС,П,1,0,3.0,1,1,0,0,0,,0.0,0.0
manguan01,1973,OAK,AL,АЛКС,CF,3,2,54.0,2,0,0,0,0,,,
rodrifr03,2011,MIL,NL,НЛКС,П,3,0,,0,1,0,0,0,,,
buhneja01,1995,SEA,AL,ALDS2,RF,5,5,154.0,11,2,0,0,0,,,
wallide01,1980,HOU,NL,НЛКС,1Б,1,1,18.0,5,0,0,0,0,,,
brownke01,1997,FLO,NL,НЛКС,П,2,2,45.0,3,2,0,0,0,,1.0,0.0
davisjo02,1984,CHN,NL,НЛКС,С,5,5,121.0,23,2,0,0,0,1.0,2.0,2.0
walkelu01,1972,PIT,NL,НЛКС,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
worreto01,1985,SLN,NL,ws,П,3,0,14.0,0,1,0,0,0,,0.0,0.0
broxtjo01,2012,CIN,NL,NLDS2,П,3,0,9.0,0,0,0,0,0,0.0,0.0,0.0
fingero01,1974,OAK,AL,АЛКС,П,2,0,9.0,0,0,0,0,0,,0.0,0.0
pooleji02,1998,CLE,AL,АЛДС-1,П,2,0,3.0,0,0,0,0,0,,0.0,0.0
dimagjo01,1939,NYA,AL,ws,CF,4,4,111.0,11,0,0,0,0,,,
kingra01,2004,SLN,NL,ws,П,3,0,8.0,0,0,0,0,0,,0.0,0.0
hafeych01,1931,SLN,NL,ws,ЛФ,6,6,159.0,8,0,1,0,0,,,
clemero02,2005,HOU,NL,ws,П,1,1,6.0,0,0,0,0,0,,0.0,0.0
carpech01,2012,SLN,NL,НЛКС,П,2,2,24.0,0,0,1,0,0,0.0,0.0,0.0
martijo02,1924,WS1,AL,ws,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
kaplega01,2003,BOS,AL,АЛКС,CF,2,2,51.0,5,0,0,0,0,,,
bondeje01,2006,DET,AL,АЛДС-1,П,1,1,25.0,0,0,0,0,0,,0.0,0.0
bayja01,2009,BOS,AL,ALDS2,ЛФ,3,3,75.0,7,0,1,0,0,,,
edmonji01,2006,SLN,NL,NLDS2,CF,4,4,108.0,7,0,0,0,0,,,
parkewe01,1966,LAN,NL,ws,1Б,4,4,99.0,31,2,0,4,0,,,
berryda01,1992,ATL,NL,НЛКС,С,7,7,177.0,43,5,0,0,0,1.0,1.0,2.0
clemero02,2001,NYA,AL,ws,П,2,2,40.0,0,3,1,0,0,,1.0,1.0
javiest01,2000,SEA,AL,АЛКС,RF,3,2,54.0,3,0,0,0,0,,,
laddpe01,1982,ML4,AL,ws,П,1,0,2.0,0,0,0,0,0,,0.0,0.0
coneda01,1995,NYA,AL,ALDS2,П,2,2,47.0,1,0,0,0,0,,0.0,0.0
jonesan01,1997,ATL,NL,NLDS2,RF,3,1,42.0,10,0,0,0,0,,,
marshmi02,1988,LAN,NL,ws,RF,5,4,87.0,6,0,0,0,0,,,
wilcomi01,1970,CIN,NL,ws,П,2,0,6.0,0,1,0,0,0,,0.0,0.0
marquru01,1912,NY1,NL,ws,П,2,2,54.0,0,4,1,0,0,,2.0,0.0
harreke01,1967,BOS,AL,ws,RF,4,4,87.0,5,0,0,0,0,,,
niekrph01,1969,ATL,NL,НЛКС,П,1,1,24.0,0,3,0,0,0,,1.0,0.0
uhlaete01,1969,MIN,AL,АЛКС,ЛФ,2,1,38.0,4,0,1,0,0,,,
houghch01,1977,LAN,NL,НЛКС,П,1,0,6.0,0,1,0,0,0,,0.0,0.0
wiltsho01,1911,NY1,NL,ws,П,2,0,10.0,0,2,0,0,0,,0.0,0.0
harpebr01,1991,MIN,AL,АЛКС,С,5,4,102.0,23,1,1,0,0,0.0,7.0,1.0
caminke01,1998,SDN,NL,NLDS2,3Б,4,4,106.0,2,5,1,0,0,,,
martipe01,1934,SLN,NL,ws,3Б,7,7,196.0,6,9,4,0,0,,,
foliti01,1982,CAL,AL,АЛКС,SS,5,5,126.0,7,7,0,1,0,,,
malloma01,1998,ATL,NL,НЛКС,Две единицы,1,0,6.0,0,1,0,0,0,,,
morsemi01,2012,WAS,NL,НЛДС-1,ЛФ,5,5,132.0,4,1,1,0,0,0.0,0.0,0.0
weeksri01,2011,MIL,NL,NLDS2,Две единицы,5,5,,6,8,1,3,0,,,
cramedo01,1945,DET,AL,ws,CF,7,7,197.0,21,0,0,0,0,,,
peckiro01,1921,NYA,AL,ws,SS,8,8,210.0,17,29,1,4,0,,,
reynocr01,1975,PIT,NL,НЛКС,SS,1,0,12.0,0,0,1,0,0,,,
lolicmi01,1972,DET,AL,АЛКС,П,2,2,57.0,1,2,0,0,0,,0.0,0.0
rosepe01,1983,PHI,NL,ws,1Б,3,3,78.0,23,4,0,0,0,,,
guthrma01,2003,CHN,NL,NLDS2,П,1,0,2.0,0,0,0,0,0,,0.0,0.0
paigesa01,1948,CLE,AL,ws,П,1,0,2.0,0,0,0,0,0,,0.0,0.0
bellira01,1995,ATL,NL,НЛКС,SS,4,3,81.0,6,7,1,3,0,,,
barrere01,1948,BSN,NL,ws,П,2,0,11.0,0,0,0,0,0,,0.0,0.0
milneed01,1987,SFN,NL,НЛКС,CF,4,1,57.0,8,0,0,0,0,,,
cowenal01,1978,KCA,AL,АЛКС,RF,4,4,102.0,5,0,0,0,0,,,
carrocl02,1972,CIN,NL,НЛКС,П,2,0,8.0,0,1,0,0,0,,0.0,0.0
lampde01,1985,TOR,AL,АЛКС,П,3,0,28.0,1,2,0,0,0,,0.0,0.0
johnsbo03,1971,PIT,NL,НЛКС,П,1,1,24.0,0,0,0,0,0,,1.0,0.0
