playerid,yearid,stint,teamid,lgid,pos,g,gs,innouts,po,a,e,dp,pb,wp,sb,cs,zr
suthega01,1968,1,PHI,NL,3Б,10,7.0,202.0,7.0,10.0,0.0,1.0,,,,,
valenbo02,1974,1,CAL,AL,Две единицы,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
rhodeka01,1993,1,HOU,NL,ОФ,4,0.0,20.0,2.0,0.0,0.0,0.0,,,,,
higbeki01,1948,1,PIT,NL,П,56,,,5.0,22.0,1.0,0.0,,,,,
adamswi01,1919,1,PHA,AL,П,1,,,0.0,1.0,0.0,0.0,,,,,
roberle01,1982,2,TOR,AL,ОФ,16,14.0,378.0,24.0,0.0,0.0,0.0,,,,,
grimsja01,2000,1,NYA,AL,П,63,4.0,289.0,11.0,11.0,2.0,4.0,,,,,
vaughgl01,1963,1,HOU,NL,SS,9,8.0,192.0,13.0,19.0,3.0,1.0,,,,,
garbeba01,1984,1,DET,AL,ОФ,10,2.0,114.0,11.0,0.0,0.0,0.0,,,,,
willire02,1998,1,ANA,AL,ДХ,2,,,,,,,,,,,
kieltbo01,2006,1,OAK,AL,ДХ,3,,,,,,,,,,,
gleaski01,1899,1,NY1,NL,Две единицы,146,,,403.0,465.0,50.0,60.0,,,,,
widgech01,1995,1,SEA,AL,RF,1,1.0,21.0,2.0,0.0,0.0,0.0,,,,,
meakige01,1890,1,LS2,AA,П,28,,,15.0,28.0,8.0,2.0,,,,,
bentobu01,1982,1,CHN,NL,С,4,1.0,50.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
alcarlu01,1969,1,KCA,AL,Две единицы,19,18.0,475.0,40.0,45.0,1.0,5.0,,,,,
bergmda01,1987,1,DET,AL,ДХ,7,,,,,,,,,,,
fernajo01,2001,1,ANA,AL,1Б,2,0.0,9.0,0.0,0.0,1.0,0.0,,,,,
greggke01,2008,1,FLO,NL,П,72,0.0,206.0,1.0,9.0,2.0,0.0,,,,,
hofmaso01,1915,1,BUF,FL,1Б,11,,,86.0,7.0,2.0,1.0,,,,,
strinni01,1944,1,PIT,NL,П,40,,,19.0,60.0,2.0,2.0,,,,,
hassljo01,1930,1,SLA,AL,SS,3,,,3.0,6.0,0.0,3.0,,,,,
hilleho02,1920,1,BOS,AL,ОФ,1,,,0.0,1.0,0.0,0.0,,,,,
wellmbr01,1983,1,SFN,NL,SS,2,2.0,54.0,3.0,7.0,0.0,1.0,,,,,
barrbo01,1884,1,WS7,AA,1Б,2,,,15.0,0.0,0.0,2.0,,,,,
roberda06,1977,1,SDN,NL,Две единицы,2,0.0,6.0,0.0,1.0,0.0,0.0,,,,,
eldreca01,2004,1,SLN,NL,П,52,0.0,201.0,1.0,12.0,0.0,1.0,,,,,
lynchje01,1963,2,PIT,NL,ЛФ,64,59.0,1405.0,69.0,2.0,3.0,0.0,,,,,
olsoniv01,1915,2,BRO,NL,Две единицы,1,,,0.0,0.0,0.0,0.0,,,,,
bowmaer01,1961,1,SFN,NL,3Б,7,0.0,57.0,2.0,3.0,0.0,0.0,,,,,
roeniga01,1980,1,BAL,AL,ОФ,113,77.0,2322.0,197.0,8.0,0.0,1.0,,,,,
stanlmi01,1974,1,DET,AL,ОФ,91,87.0,2294.0,252.0,4.0,2.0,2.0,,,,,
parroto01,1894,1,CIN,NL,SS,1,,,1.0,1.0,3.0,0.0,,,,,
weathda01,2000,1,MIL,NL,П,69,0.0,229.0,5.0,7.0,0.0,0.0,,,,,
oliveal01,1980,1,TEX,AL,ОФ,157,155.0,4022.0,314.0,9.0,9.0,2.0,,,,,
evereca01,2006,1,SEA,AL,ОФ,2,2.0,54.0,3.0,0.0,0.0,0.0,,,,,
brilegr01,1992,1,SEA,AL,ДХ,12,,,,,,,,,,,
pinsova01,1961,1,CIN,NL,CF,153,151.0,4002.0,396.0,19.0,10.0,4.0,,,,,
varitja01,2006,1,BOS,AL,С,99,94.0,2467.0,648.0,27.0,4.0,3.0,1.0,24.0,46.0,13.0,0.0
hallbi03,2003,1,MIL,NL,3Б,1,0.0,12.0,0.0,0.0,1.0,0.0,,,,,
judenje01,1991,1,HOU,NL,П,4,3.0,54.0,0.0,2.0,3.0,0.0,,,,,
beggsjo01,1940,1,CIN,NL,П,37,,,6.0,20.0,0.0,3.0,,,,,
papeljo01,2010,1,BOS,AL,П,65,0.0,201.0,4.0,5.0,1.0,0.0,0.0,,0.0,0.0,
gallada01,1994,1,ATL,NL,1Б,1,1.0,24.0,6.0,3.0,0.0,1.0,,,,,
farretu01,1957,1,PHI,NL,П,52,0.0,250.0,3.0,16.0,1.0,0.0,,,,,
menefjo01,1900,1,CHN,NL,П,16,,,3.0,21.0,3.0,1.0,,,,,
tobinji01,1939,1,PIT,NL,П,25,,,2.0,26.0,0.0,2.0,,,,,
doolami01,1908,1,PHI,NL,SS,129,,,269.0,419.0,45.0,32.0,,,,,
swansev01,1932,1,CHA,AL,ОФ,14,,,24.0,0.0,1.0,0.0,,,,,
hintoch01,1966,1,CLE,AL,ЛФ,57,18.0,722.0,33.0,1.0,1.0,0.0,,,,,
pendlji01,1962,1,HOU,NL,ОФ,90,67.0,1908.0,126.0,4.0,5.0,0.0,,,,,
brently01,1915,1,CLE,AL,П,11,,,2.0,12.0,1.0,0.0,,,,,
graboja01,2002,1,OAK,AL,ЛФ,4,3.0,81.0,6.0,0.0,0.0,0.0,,,,,
lowrepe01,1949,1,CHN,NL,3Б,1,,,1.0,1.0,1.0,0.0,,,,,
mumphje01,1984,1,HOU,NL,ОФ,137,136.0,3543.0,317.0,5.0,4.0,2.0,,,,,
hornujo01,1890,1,NY1,NL,ОФ,77,,,110.0,12.0,9.0,3.0,,,,,
reynorj01,1987,1,PIT,NL,ЛФ,28,19.0,547.0,35.0,0.0,0.0,0.0,,,,,
gonzaal01,2001,1,TOR,AL,SS,154,153.0,4123.0,248.0,511.0,10.0,120.0,,,,,
nelsoca01,1873,1,NY2,NA,С,1,,,2.0,1.0,0.0,0.0,0.0,,,,
ruszkha01,1945,1,CLE,AL,С,14,,,63.0,14.0,2.0,2.0,3.0,,,,
stegmda01,1978,1,DET,AL,RF,3,3.0,60.0,5.0,0.0,0.0,0.0,,,,,
keltnke01,1942,1,CLE,AL,3Б,151,,,166.0,353.0,30.0,38.0,,,,,
wathajo01,1976,1,KCA,AL,С,23,8.0,303.0,57.0,4.0,1.0,1.0,0.0,2.0,9.0,3.0,0.0
reedje02,1984,1,MIN,AL,С,18,7.0,219.0,41.0,2.0,1.0,1.0,1.0,3.0,8.0,2.0,0.0
bookegr01,1986,1,SDN,NL,П,9,0.0,33.0,1.0,1.0,1.0,0.0,,,,,
lahoujo01,1975,1,CAL,AL,ОФ,29,24.0,619.0,41.0,1.0,0.0,0.0,,,,,
wessoba01,2003,1,ANA,AL,ЛФ,5,1.0,51.0,6.0,0.0,0.0,0.0,,,,,
millsev01,1873,1,BL1,NA,1Б,53,,,515.0,8.0,28.0,14.0,,,,,
fothebo01,1932,1,CHA,AL,ОФ,86,,,136.0,4.0,7.0,0.0,,,,,
hoopeha01,1918,1,BOS,AL,ОФ,126,,,221.0,16.0,9.0,8.0,,,,,
nelsojo01,2008,1,FLO,NL,П,59,0.0,162.0,2.0,6.0,0.0,0.0,,,,,
wynnji01,1973,1,HOU,NL,RF,127,122.0,3245.0,259.0,8.0,4.0,1.0,,,,,
hofmaso01,1905,1,CHN,NL,3Б,3,,,3.0,8.0,2.0,0.0,,,,,
willocl01,1926,1,PHI,NL,П,47,,,6.0,54.0,2.0,4.0,,,,,
pinielo01,1973,1,KCA,AL,ОФ,128,125.0,3212.0,196.0,9.0,3.0,3.0,,,,,
myersge01,1888,1,IN3,NL,ОФ,10,,,15.0,6.0,2.0,0.0,,,,,
haasbe01,1937,1,BRO,NL,ОФ,4,,,6.0,0.0,0.0,0.0,,,,,
keougjo01,1972,1,KCA,AL,CF,2,1.0,30.0,5.0,0.0,0.0,0.0,,,,,
ordonma01,2000,1,CHA,AL,ОФ,152,150.0,3968.0,281.0,15.0,5.0,3.0,,,,,
gerenbo01,1991,1,NYA,AL,С,63,42.0,1127.0,255.0,18.0,3.0,2.0,1.0,16.0,31.0,14.0,0.0
hairsje01,1986,1,CHA,AL,ЛФ,9,6.0,147.0,10.0,1.0,0.0,0.0,,,,,
frasewi01,1986,1,CAL,AL,П,1,1.0,13.0,0.0,0.0,0.0,0.0,,,,,
reisbo01,1937,1,BSN,NL,ОФ,18,,,34.0,0.0,0.0,0.0,,,,,
kingemi01,1994,1,COL,NL,1Б,1,0.0,9.0,2.0,0.0,0.0,1.0,,,,,
roystje01,1986,1,SDN,NL,3Б,59,35.0,1003.0,25.0,83.0,8.0,9.0,,,,,
valenbo02,1975,1,CAL,AL,1Б,3,2.0,57.0,23.0,0.0,1.0,2.0,,,,,
jacksda04,2002,1,DET,AL,3Б,2,0.0,15.0,0.0,3.0,0.0,0.0,,,,,
tayloha04,1969,1,KCA,AL,ЛФ,2,0.0,16.0,1.0,0.0,0.0,0.0,,,,,
gibsoge01,1907,1,PIT,NL,1Б,1,,,2.0,0.0,0.0,0.0,,,,,
hovlest01,1973,1,KCA,AL,ЛФ,4,0.0,23.0,0.0,0.0,0.0,0.0,,,,,
vaughfa01,1898,1,CIN,NL,1Б,39,,,359.0,9.0,8.0,24.0,,,,,
juelire01,1939,1,PIT,NL,Две единицы,10,,,19.0,24.0,3.0,5.0,,,,,
kappehe01,1887,1,CN2,AA,3Б,9,,,6.0,18.0,12.0,1.0,,,,,
jamesch02,1991,1,CLE,AL,1Б,15,13.0,330.0,95.0,8.0,0.0,7.0,,,,,
kirkped01,1967,1,CAL,AL,С,2,1.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dybzije01,1983,1,CHA,AL,3Б,9,0.0,48.0,1.0,6.0,0.0,0.0,,,,,
barrebi02,1925,1,CHA,AL,Две единицы,41,,,83.0,115.0,12.0,23.0,,,,,
phillda01,1947,1,CHA,AL,ОФ,133,,,355.0,9.0,5.0,2.0,,,,,
roystje01,1987,2,NYA,AL,SS,1,1.0,27.0,1.0,6.0,0.0,1.0,,,,,
jenseja01,1954,1,BOS,AL,ОФ,151,149.0,4006.0,331.0,12.0,5.0,0.0,,,,,
whitefr01,1977,1,KCA,AL,Две единицы,152,145.0,3795.0,310.0,434.0,8.0,86.0,,,,,
grothjo01,1948,1,DET,AL,ОФ,4,,,8.0,1.0,1.0,1.0,,,,,
hoffmiz01,1904,1,WS1,AL,ОФ,9,,,19.0,1.0,0.0,1.0,,,,,
pattebo01,1992,1,PIT,NL,П,60,0.0,194.0,3.0,7.0,0.0,1.0,,,,,
fieldce01,1991,1,DET,AL,1Б,122,120.0,3111.0,1055.0,83.0,8.0,110.0,,,,,
raburry01,2010,1,DET,AL,ДХ,1,,,,,,,0.0,,0.0,0.0,
obrieto01,1882,1,WOR,NL,3Б,1,,,0.0,0.0,2.0,0.0,,,,,
ogdenja01,1931,1,CIN,NL,П,22,,,8.0,15.0,4.0,0.0,,,,,
mcquige02,1947,1,NYA,AL,1Б,142,,,1198.0,93.0,8.0,120.0,,,,,
bevilbr01,1996,1,KCA,AL,П,3,1.0,33.0,2.0,1.0,0.0,0.0,,,,,
whisepe01,1959,1,CIN,NL,RF,16,16.0,336.0,23.0,1.0,1.0,1.0,,,,,
roggecl01,1921,1,CIN,NL,П,6,,,0.0,10.0,0.0,0.0,,,,,
helmswe01,2001,1,ATL,NL,ЛФ,1,1.0,24.0,2.0,0.0,0.0,0.0,,,,,
alfoned01,2006,1,LAA,AL,ДХ,1,,,,,,,,,,,
baldwre01,1978,1,HOU,NL,С,17,13.0,344.0,76.0,8.0,4.0,1.0,0.0,6.0,19.0,4.0,0.0
seyboso01,1905,1,PHA,AL,ОФ,133,,,215.0,13.0,4.0,5.0,,,,,
applilu01,1935,1,CHA,AL,SS,153,,,335.0,556.0,39.0,93.0,,,,,
wardaa01,1926,1,NYA,AL,3Б,1,,,0.0,0.0,0.0,0.0,,,,,
kingsi01,1889,1,SL4,AA,1Б,2,,,0.0,0.0,0.0,0.0,,,,,
harmoch01,1956,2,SLN,NL,ЛФ,3,0.0,15.0,1.0,1.0,0.0,0.0,,,,,
whitter01,1980,1,TOR,AL,С,105,92.0,2477.0,436.0,56.0,7.0,11.0,4.0,27.0,70.0,33.0,2.0
gunsojo01,1889,1,KC2,AA,3Б,1,,,0.0,0.0,1.0,0.0,,,,,
montejo01,1983,1,SDN,NL,П,31,10.0,286.0,3.0,13.0,3.0,0.0,,,,,
welchbo01,1990,1,OAK,AL,П,35,35.0,714.0,20.0,31.0,0.0,2.0,,,,,
williji01,1899,1,PIT,NL,3Б,152,,,251.0,354.0,66.0,14.0,,,,,
nixla01,2005,1,TEX,AL,CF,61,60.0,1578.0,160.0,3.0,2.0,1.0,,,,,
salmoch01,1970,1,BAL,AL,SS,33,21.0,556.0,36.0,52.0,5.0,9.0,,,,,
nitkocj01,2003,1,TEX,AL,П,6,0.0,29.0,0.0,5.0,0.0,1.0,,,,,
jacksbo01,1988,1,KCA,AL,RF,15,12.0,330.0,25.0,0.0,2.0,0.0,,,,,
weaveji02,1967,1,CAL,AL,П,13,2.0,91.0,7.0,9.0,0.0,2.0,,,,,
polleho01,1955,1,CHN,NL,П,24,7.0,183.0,7.0,15.0,0.0,1.0,,,,,
eckstda01,2004,1,ANA,AL,ДХ,1,,,,,,,,,,,
hairsje02,2007,1,TEX,AL,3Б,10,4.0,134.0,3.0,13.0,1.0,1.0,,,,,
kuennha01,1957,1,DET,AL,SS,136,134.0,3558.0,225.0,354.0,27.0,86.0,,,,,
randlle01,1974,1,TEX,AL,SS,1,,,0.0,0.0,0.0,0.0,,,,,
lolicro01,1973,1,CLE,AL,ДХ,12,,,,,,,,,,,
bairdal01,1917,1,NY1,NL,SS,3,,,2.0,6.0,1.0,0.0,,,,,
fasseje01,2006,1,SFN,NL,П,10,1.0,45.0,2.0,3.0,0.0,0.0,,,,,
myersbi01,1938,1,CIN,NL,Две единицы,11,,,28.0,31.0,6.0,1.0,,,,,
hamlike01,1966,1,WS2,AL,3Б,1,0.0,15.0,1.0,2.0,0.0,0.0,,,,,
papist01,1981,1,DET,AL,ЛФ,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
drewjd01,2002,1,SLN,NL,CF,6,1.0,45.0,3.0,0.0,0.0,0.0,,,,,
anderga01,2002,1,ANA,AL,ДХ,10,,,,,,,,,,,
younger02,1997,1,OAK,AL,ЛФ,1,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
hillgl01,1998,2,CHN,NL,ОФ,34,31.0,718.0,58.0,3.0,1.0,0.0,,,,,
donahsh01,1904,2,PHI,NL,3Б,24,,,24.0,33.0,11.0,0.0,,,,,
anderga01,2007,1,LAA,AL,ОФ,85,85.0,2173.0,143.0,7.0,2.0,0.0,,,,,
greisse01,1998,1,DET,AL,П,21,21.0,390.0,3.0,15.0,2.0,0.0,,,,,
gonzami01,1912,1,BSN,NL,С,1,,,3.0,4.0,1.0,0.0,0.0,,,,
gonzalu01,1999,1,ARI,NL,ДХ,4,,,,,,,,,,,
galehde01,1946,1,SLA,AL,П,30,,,11.0,17.0,1.0,1.0,,,,,
wiedeto01,1979,1,HOU,NL,ЛФ,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
patribo01,1941,1,DET,AL,ОФ,3,,,3.0,0.0,1.0,0.0,,,,,
piersji01,1967,1,CAL,AL,ОФ,1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
edwarbr01,1951,1,BRO,NL,С,9,,,37.0,3.0,0.0,0.0,0.0,,,,
jamesdi01,1992,1,NYA,AL,ОФ,46,32.0,905.0,62.0,1.0,0.0,0.0,,,,,
rosenla01,1941,1,CHA,AL,ОФ,18,,,27.0,3.0,2.0,0.0,,,,,
boolal01,1930,1,PIT,NL,С,65,,,190.0,42.0,8.0,4.0,3.0,,,,
maciajo01,2005,1,CHN,NL,3Б,23,7.0,296.0,6.0,15.0,2.0,1.0,,,,,
fowlear01,1959,1,LAN,NL,П,36,0.0,183.0,2.0,12.0,1.0,0.0,,,,,
schefbo01,1941,1,CHN,NL,С,34,,,126.0,17.0,5.0,1.0,3.0,,,,
schumsk01,2009,1,SLN,NL,RF,11,0.0,76.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,
dykstle01,1994,1,PHI,NL,ОФ,82,83.0,2176.0,235.0,4.0,4.0,0.0,,,,,
hawpebr01,2008,1,COL,NL,RF,133,132.0,3516.0,186.0,9.0,9.0,0.0,,,,,
fyhrimi01,1996,1,NYN,NL,П,2,0.0,7.0,0.0,1.0,0.0,0.0,,,,,
harpeto01,1970,1,ML4,AL,ОФ,13,5.0,171.0,19.0,1.0,0.0,0.0,,,,,
guerrma02,2012,1,LAN,NL,П,16,0.0,42.0,1.0,3.0,0.0,0.0,,,,,
rossyri01,1992,1,KCA,AL,3Б,9,5.0,168.0,9.0,15.0,2.0,1.0,,,,,
freembu01,1905,1,BOS,AL,1Б,66,,,627.0,30.0,18.0,20.0,,,,,
ruthvdi01,1981,1,PHI,NL,П,23,22.0,440.0,11.0,20.0,1.0,0.0,,,,,
alouma01,1973,1,NYA,AL,ДХ,1,,,,,,,,,,,
ginsbjo01,1958,1,BAL,AL,С,39,26.0,724.0,156.0,8.0,1.0,2.0,2.0,7.0,6.0,5.0,0.0
rizzuph01,1953,1,NYA,AL,SS,133,,,214.0,409.0,24.0,100.0,,,,,
guerrpe01,1988,2,SLN,NL,ОФ,7,7.0,162.0,10.0,0.0,1.0,0.0,,,,,
reilljo01,1884,1,CN2,AA,SS,1,,,0.0,0.0,0.0,0.0,,,,,
wilsoze01,1896,1,CL4,NL,П,33,,,23.0,85.0,8.0,3.0,,,,,
bergmda01,1984,1,DET,AL,ЛФ,1,1.0,18.0,1.0,0.0,0.0,0.0,,,,,
bosleth01,1988,1,KCA,AL,CF,4,0.0,21.0,1.0,0.0,0.0,0.0,,,,,
hessot01,1914,1,BSN,NL,П,14,,,3.0,33.0,2.0,2.0,,,,,
francju01,1983,1,CLE,AL,SS,149,148.0,3969.0,247.0,438.0,28.0,92.0,,,,,
stewada01,1981,1,LAN,NL,П,32,0.0,130.0,4.0,7.0,0.0,0.0,,,,,
greenha01,1935,1,DET,AL,1Б,152,,,1437.0,99.0,13.0,142.0,,,,,
jestaga01,1969,1,MON,NL,SS,1,1.0,15.0,2.0,0.0,1.0,0.0,,,,,
zeileto01,2003,1,NYA,AL,3Б,30,24.0,661.0,18.0,49.0,6.0,8.0,,,,,
stephri01,1932,1,CHN,NL,ОФ,147,,,298.0,7.0,5.0,2.0,,,,,
velarra01,1998,1,ANA,AL,Две единицы,51,50.0,1309.0,88.0,132.0,4.0,25.0,,,,,
leagubr01,2007,1,TOR,AL,П,14,0.0,35.0,0.0,4.0,1.0,0.0,,,,,
tayloto02,1968,1,PHI,NL,3Б,138,137.0,3620.0,112.0,315.0,15.0,25.0,,,,,
klinkjo01,1990,1,OAK,AL,П,40,0.0,119.0,1.0,1.0,0.0,0.0,,,,,
watwojo01,1929,1,CHA,AL,ОФ,77,,,188.0,7.0,12.0,2.0,,,,,
wardke01,1992,1,SDN,NL,ОФ,51,31.0,880.0,68.0,2.0,4.0,0.0,,,,,
gwynnto01,1986,1,SDN,NL,ОФ,160,158.0,4189.0,337.0,19.0,4.0,3.0,,,,,
getzich01,1891,1,BSN,NL,ОФ,3,,,2.0,0.0,1.0,0.0,,,,,
kreutch01,1993,1,DET,AL,ДХ,2,,,,,,,,,,,
hockide01,1997,1,MIN,AL,Две единицы,15,2.0,187.0,13.0,16.0,0.0,5.0,,,,,
thomapi01,1914,1,BOS,AL,С,64,,,235.0,47.0,10.0,6.0,13.0,,,,
howarel01,1961,1,NYA,AL,С,111,106.0,2770.0,635.0,43.0,5.0,4.0,8.0,22.0,20.0,20.0,0.0
phillde01,1902,1,PIT,NL,П,31,,,5.0,59.0,3.0,1.0,,,,,
gomezru01,1967,1,PHI,NL,П,7,0.0,34.0,1.0,5.0,0.0,1.0,,,,,
sadecra01,1975,2,ATL,NL,П,25,5.0,199.0,2.0,7.0,1.0,0.0,,,,,
wallabo01,1903,1,SLA,AL,SS,135,,,282.0,468.0,62.0,53.0,,,,,
stonebi01,1970,1,MON,NL,П,40,30.0,623.0,10.0,22.0,0.0,1.0,,,,,
garcika01,2000,2,BAL,AL,ДХ,1,,,,,,,,,,,
briggda01,1982,1,CHN,NL,CF,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
eatonze01,1945,1,DET,AL,П,17,,,4.0,11.0,2.0,0.0,,,,,
galaran01,1989,1,MON,NL,1Б,147,142.0,3866.0,1335.0,91.0,11.0,97.0,,,,,
anderdw01,1972,1,OAK,AL,SS,1,1.0,27.0,1.0,2.0,0.0,0.0,,,,,
bowerfr01,1902,1,NY1,NL,1Б,3,,,17.0,1.0,0.0,0.0,,,,,
heatone01,1984,1,CLE,AL,П,38,34.0,596.0,9.0,19.0,2.0,0.0,,,,,
solomed01,1973,1,LAN,NL,П,4,0.0,19.0,1.0,0.0,0.0,0.0,,,,,
grosswa01,1981,1,OAK,AL,ДХ,1,,,,,,,,,,,
lambda01,2002,1,MIN,AL,3Б,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
youngha01,1908,1,PIT,NL,П,8,,,1.0,19.0,2.0,1.0,,,,,
thompro01,1987,1,SFN,NL,Две единицы,126,118.0,3051.0,246.0,341.0,17.0,99.0,,,,,
silvajo01,1997,1,PIT,NL,П,11,4.0,109.0,3.0,1.0,0.0,0.0,,,,,
jonesdo01,1991,1,CLE,AL,П,36,4.0,190.0,7.0,10.0,0.0,1.0,,,,,
tobinja01,1924,1,SLA,AL,ОФ,132,,,251.0,19.0,12.0,5.0,,,,,
escobal01,2001,1,NYN,NL,CF,9,7.0,185.0,16.0,1.0,1.0,0.0,,,,,
getteal01,1947,1,CLE,AL,П,31,,,7.0,28.0,0.0,1.0,,,,,
sandean01,2001,1,SEA,AL,ОФ,9,6.0,138.0,13.0,0.0,0.0,0.0,,,,,
hislela01,1970,1,PHI,NL,CF,85,80.0,2173.0,202.0,3.0,5.0,0.0,,,,,
palmeor01,1995,1,CAL,AL,ДХ,1,,,,,,,,,,,
ashfotu01,1983,1,NYN,NL,Две единицы,13,1.0,100.0,8.0,14.0,0.0,4.0,,,,,
guilljo01,2008,1,KCA,AL,RF,67,65.0,1618.0,121.0,7.0,3.0,1.0,,,,,
jonesod01,1981,1,PIT,NL,П,13,8.0,163.0,3.0,10.0,0.0,0.0,,,,,
roeniro01,1983,2,SEA,AL,1Б,8,3.0,107.0,44.0,1.0,1.0,4.0,,,,,
gonzare01,1987,1,BAL,AL,Две единицы,6,0.0,30.0,0.0,4.0,0.0,1.0,,,,,
kubiate01,1975,1,OAK,AL,3Б,7,1.0,57.0,1.0,8.0,0.0,0.0,,,,,
huismri01,1996,1,KCA,AL,П,22,0.0,88.0,0.0,5.0,0.0,0.0,,,,,
gibsoki01,1990,1,LAN,NL,ЛФ,11,11.0,273.0,29.0,1.0,1.0,0.0,,,,,
obrieja01,1885,1,PH4,AA,3Б,2,,,3.0,6.0,0.0,1.0,,,,,
booeev01,1913,1,PIT,NL,ОФ,22,,,37.0,4.0,0.0,1.0,,,,,
torreyo01,2010,1,SDN,NL,С,92,89.0,2387.0,681.0,45.0,3.0,5.0,7.0,,38.0,22.0,
krueger01,1917,2,BRO,NL,С,23,,,115.0,25.0,3.0,4.0,3.0,,,,
trlicri01,1994,1,BOS,AL,П,12,1.0,67.0,4.0,1.0,0.0,0.0,,,,,
tuckemi01,1996,1,KCA,AL,1Б,9,7.0,165.0,52.0,3.0,0.0,6.0,,,,,
vanslan01,1989,1,PIT,NL,ОФ,123,118.0,3195.0,338.0,9.0,4.0,5.0,,,,,
verbaem01,1947,1,PHI,NL,Две единицы,155,,,450.0,453.0,17.0,111.0,,,,,
bevacku01,1978,1,TEX,AL,Две единицы,13,9.0,237.0,31.0,29.0,3.0,4.0,,,,,
edwarsh01,1934,1,CIN,NL,П,1,,,0.0,1.0,0.0,0.0,,,,,
gamblos01,1981,1,NYA,AL,ЛФ,15,13.0,300.0,31.0,0.0,0.0,0.0,,,,,
ruthba01,1928,1,NYA,AL,ОФ,154,,,304.0,9.0,8.0,0.0,,,,,
helmsto01,1965,1,CIN,NL,SS,8,7.0,210.0,15.0,21.0,1.0,5.0,,,,,
francte01,1990,1,ML4,AL,1Б,2,0.0,24.0,6.0,0.0,0.0,1.0,,,,,
perezed01,2004,1,TBA,AL,ОФ,3,3.0,60.0,5.0,0.0,0.0,0.0,,,,,
florera01,2006,1,SLN,NL,П,65,0.0,125.0,1.0,8.0,0.0,1.0,,,,,
finigji01,1959,1,BAL,AL,SS,2,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
lapoida01,1983,1,SLN,NL,П,37,29.0,574.0,11.0,24.0,0.0,1.0,,,,,
wannipe01,1925,1,NYA,AL,Две единицы,1,,,1.0,3.0,1.0,0.0,,,,,
seedsbo01,1930,1,CLE,AL,ОФ,70,,,156.0,6.0,8.0,0.0,,,,,
hinsker01,2009,1,PIT,NL,RF,13,13.0,335.0,30.0,3.0,0.0,0.0,0.0,,0.0,0.0,
jayjo01,1964,1,CIN,NL,П,34,23.0,549.0,6.0,24.0,1.0,1.0,,,,,
santira01,2010,1,DET,AL,SS,85,66.0,1851.0,106.0,227.0,7.0,53.0,0.0,,0.0,0.0,
bradlph01,1983,1,SEA,AL,CF,21,18.0,473.0,35.0,1.0,1.0,0.0,,,,,
ewingbu01,1884,1,NY1,NL,ОФ,12,,,8.0,1.0,0.0,0.0,,,,,
anderjo01,1898,3,BRO,NL,1Б,2,,,16.0,2.0,1.0,3.0,,,,,
anderre01,1940,1,WS1,AL,П,2,,,0.0,3.0,0.0,1.0,,,,,
parkebi01,1973,1,CAL,AL,Две единицы,32,30.0,769.0,81.0,58.0,6.0,15.0,,,,,
oquenjo01,1987,1,SLN,NL,1Б,3,1.0,41.0,17.0,0.0,0.0,2.0,,,,,
durhara01,2005,1,SFN,NL,ОФ,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
schofdi01,1966,2,NYA,AL,SS,19,17.0,480.0,26.0,64.0,9.0,11.0,,,,,
friaspe01,1977,1,MON,NL,3Б,1,0.0,12.0,0.0,1.0,0.0,0.0,,,,,
norrile01,1937,1,PHI,NL,SS,20,,,28.0,42.0,2.0,7.0,,,,,
howarry01,2007,1,PHI,NL,1Б,140,138.0,3723.0,1191.0,103.0,12.0,124.0,,,,,
dusaker01,1946,1,SLN,NL,ОФ,77,,,139.0,12.0,1.0,1.0,,,,,
healyjo01,1890,1,TL2,AA,1Б,2,,,26.0,0.0,0.0,2.0,,,,,
harkijo01,1885,1,BR3,AA,П,34,,,36.0,57.0,10.0,0.0,,,,,
harrile01,1996,1,CIN,NL,RF,18,7.0,232.0,14.0,0.0,0.0,0.0,,,,,
kennebo01,1950,1,CLE,AL,ОФ,144,,,294.0,13.0,4.0,3.0,,,,,
gilbebu01,1959,1,CIN,NL,ОФ,6,6.0,141.0,15.0,0.0,0.0,0.0,,,,,
schoesc01,2001,1,ANA,AL,П,32,32.0,616.0,11.0,36.0,0.0,5.0,,,,,
schreos01,1904,1,PHA,AL,С,84,,,589.0,76.0,14.0,5.0,8.0,,,,
sundabi01,1886,1,CHN,NL,ОФ,28,,,50.0,3.0,5.0,0.0,,,,,
kellejo01,1897,1,BLN,NL,ОФ,130,,,240.0,15.0,11.0,3.0,,,,,
hooddo01,1978,1,CLE,AL,П,36,19.0,464.0,6.0,26.0,1.0,2.0,,,,,
thompja01,1977,1,DET,AL,1Б,158,157.0,4248.0,1599.0,97.0,16.0,135.0,,,,,
