playerid,yearid,round,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
odombl01,1972,ws,OAK,AL,0,1,2,2,0,0,0,34,5,2,0,6,13,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0,2,1.0,0.0,1.0
richepe01,1970,ws,BAL,AL,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0
frienbo01,1960,ws,PIT,NL,0,2,3,2,0,0,0,18,13,9,0,3,7,0.0,,0.0,0.0,2.0,0.0,35.0,0,10,1.0,0.0,0.0
hasslan01,1976,АЛКС,KCA,AL,0,1,2,1,0,0,0,22,8,5,1,6,4,0.0,6.0,0.0,0.0,0.0,0.0,34.0,0,6,2.0,0.0,0.0
johnsje01,1971,НЛКС,SFN,NL,0,0,1,0,0,0,0,4,1,2,1,1,2,0.0,13.0,1.0,0.0,0.0,0.0,6.0,0,2,0.0,0.0,0.0
riverma01,2003,АЛДС-1,NYA,AL,0,0,2,0,0,0,2,12,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2,0,0.0,0.0,0.0
howest01,1995,ALDS2,NYA,AL,0,0,2,0,0,0,0,3,4,2,1,0,0,0.0,,0.0,0.0,0.0,0.0,6.0,1,2,0.0,0.0,1.0
moretro01,1975,ws,BOS,AL,0,0,3,0,0,0,0,5,2,0,0,3,1,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1,0,0.0,0.0,0.0
carltst01,1983,НЛКС,PHI,NL,2,0,2,2,0,0,0,41,13,1,1,5,13,0.0,0.0,0.0,1.0,1.0,0.0,57.0,0,1,2.0,0.0,0.0
dailyed01,1890,ws,LS2,AA,0,2,2,2,2,0,0,51,12,5,1,8,5,,2.0,,,,,,0,12,,,
jurisal01,1944,ws,SLN,NL,0,0,1,0,0,0,0,2,2,2,0,1,0,0.0,27.0,0.0,0.0,0.0,0.0,5.0,0,2,0.0,0.0,0.0
heredfe01,1997,НЛКС,FLO,NL,0,0,2,0,0,0,0,10,3,2,0,2,4,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0,2,0.0,1.0,0.0
mayerer01,1919,ws,CHA,AL,0,0,1,0,0,0,0,3,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,1,1.0,0.0,0.0
wiseri01,1975,ws,BOS,AL,1,0,2,1,0,0,0,16,6,5,3,2,2,0.0,8.0,0.0,0.0,0.0,0.0,24.0,1,5,0.0,0.0,0.0
poledi01,1975,ws,BOS,AL,0,0,1,0,0,0,0,0,0,1,0,2,0,,,0.0,0.0,0.0,0.0,2.0,0,1,0.0,0.0,0.0
matlajo01,1973,ws,NYN,NL,1,2,3,3,0,0,0,50,10,4,2,5,11,0.0,2.0,0.0,0.0,1.0,0.0,67.0,0,7,0.0,0.0,0.0
lidgebr01,2011,НЛДС-1,PHI,NL,0,0,3,0,0,0,0,6,2,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1,0,,,1.0
lidleco01,2001,ALDS2,OAK,AL,0,1,1,1,0,0,0,10,5,4,0,3,0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,0,6,1.0,0.0,0.0
laniema01,1944,ws,SLN,NL,1,0,2,2,0,0,0,37,8,3,0,8,11,0.0,2.0,1.0,1.0,0.0,0.0,53.0,0,3,1.0,0.0,0.0
myersra01,1997,ALDS2,BAL,AL,0,0,2,0,0,0,1,6,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2,0,0.0,0.0,0.0
mcgratu01,1973,НЛКС,NYN,NL,0,0,2,0,0,0,0,15,4,0,0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,23.0,1,0,1.0,0.0,0.0
thompma01,1995,НЛДС-1,COL,NL,0,0,1,0,0,0,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
mulhote01,2000,НЛДС-1,ATL,NL,0,0,3,0,0,0,0,10,1,2,0,2,1,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0,2,1.0,0.0,0.0
halamjo01,2001,АЛКС,SEA,AL,0,0,2,0,0,0,0,6,3,3,0,0,0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,1,3,0.0,0.0,0.0
carltst01,1977,НЛКС,PHI,NL,0,1,2,2,0,0,0,35,13,9,2,8,6,0.0,6.0,0.0,1.0,0.0,1.0,54.0,0,9,0.0,0.0,2.0
goodedw01,2000,АЛКС,NYA,AL,0,0,1,0,0,0,0,7,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0.0,0.0,0.0
bentoal01,1945,ws,DET,AL,0,0,3,0,0,0,0,14,6,1,0,0,5,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1,1,2.0,0.0,0.0
patteda04,1996,ALDS2,TEX,AL,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0
tidrodi01,1976,ws,NYA,AL,0,0,2,0,0,0,0,7,5,2,1,1,1,0.0,7.0,1.0,0.0,0.0,0.0,11.0,1,2,0.0,0.0,2.0
coneda01,1998,ALDS2,NYA,AL,1,0,1,1,0,0,0,17,2,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,1.0,0.0,0.0
reuscri01,1987,НЛКС,SFN,NL,0,1,2,2,0,0,0,30,15,7,0,2,2,0.0,6.0,0.0,1.0,0.0,0.0,45.0,0,8,3.0,2.0,1.0
laniema01,1943,ws,SLN,NL,0,1,3,2,0,0,0,46,13,3,1,3,13,0.0,1.0,0.0,1.0,0.0,0.0,62.0,0,5,0.0,0.0,2.0
crowdal01,1934,ws,DET,AL,0,1,2,1,0,0,0,18,6,1,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,4,0.0,0.0,0.0
mathech01,1913,ws,NY1,NL,1,1,2,2,2,1,0,57,14,2,0,2,7,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0,3,3.0,2.0,0.0
lowede01,2003,АЛКС,BOS,AL,0,2,2,2,0,0,0,42,14,10,1,7,5,0.0,6.0,1.0,0.0,1.0,0.0,63.0,0,10,0.0,0.0,1.0
welchbo01,1992,АЛКС,OAK,AL,0,0,1,1,0,0,0,21,7,2,1,1,7,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0,2,0.0,0.0,0.0
lapoida01,1982,ws,SLN,NL,0,0,2,1,0,0,0,25,10,3,0,2,3,0.0,3.0,0.0,0.0,0.0,0.0,36.0,0,6,0.0,0.0,1.0
collira01,1912,ws,BOS,AL,0,0,2,1,0,0,0,43,14,3,0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,53.0,1,5,0.0,1.0,0.0
stewasa01,1983,АЛКС,BAL,AL,0,0,2,0,0,0,1,13,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0,0.0,0.0,0.0
francjo01,2000,NLDS2,NYN,NL,0,0,2,0,0,0,1,6,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0,1.0,0.0,0.0
maasdu01,1958,ws,NYA,AL,0,0,1,0,0,0,0,1,2,3,1,1,0,0.0,81.0,0.0,0.0,0.0,0.0,4.0,0,3,0.0,0.0,0.0
drysddo01,1963,ws,LAN,NL,1,0,1,1,1,1,0,27,3,0,0,1,9,0.0,0.0,1.0,0.0,1.0,0.0,32.0,0,0,1.0,0.0,0.0
contrjo01,2003,ws,NYA,AL,0,1,4,0,0,0,0,19,5,4,0,5,10,0.0,5.0,0.0,0.0,0.0,0.0,29.0,2,4,2.0,0.0,0.0
mcdowro01,1986,ws,NYN,NL,1,0,5,0,0,0,0,22,10,4,0,6,2,0.0,4.0,2.0,0.0,0.0,0.0,37.0,2,5,1.0,1.0,0.0
coxda01,1993,ws,TOR,AL,0,0,3,0,0,0,0,10,6,3,0,5,6,0.0,8.0,0.0,0.0,0.0,0.0,20.0,1,3,0.0,0.0,1.0
whitedo01,1906,ws,CHA,AL,1,1,3,2,1,0,1,45,12,3,0,7,4,0.0,1.0,1.0,0.0,1.0,0.0,64.0,1,7,2.0,0.0,1.0
lopated01,1952,ws,NYA,AL,0,1,2,2,0,0,0,34,14,6,0,4,3,0.0,4.0,3.0,0.0,0.0,0.0,53.0,0,6,2.0,0.0,0.0
tinnibu01,1932,ws,CHN,NL,0,0,2,0,0,0,0,7,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0,0.0,0.0,0.0
quinnja01,1921,ws,NYA,AL,0,1,1,0,0,0,0,11,8,4,0,2,2,0.0,9.0,0.0,0.0,0.0,0.0,20.0,0,4,0.0,0.0,1.0
hawkila01,2011,НЛКС,MIL,NL,0,0,3,0,0,0,0,9,2,0,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0,0,,,0.0
newcodo01,1956,ws,BRO,NL,0,1,2,2,0,0,0,14,11,11,4,3,4,0.0,21.0,0.0,0.0,0.0,0.0,28.0,0,11,1.0,0.0,0.0
smithal03,1936,ws,NY1,NL,0,0,1,0,0,0,0,1,2,3,0,1,0,0.0,81.0,0.0,0.0,0.0,0.0,4.0,0,3,0.0,0.0,0.0
bielemi01,1996,НЛКС,ATL,NL,0,0,3,0,0,0,0,9,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0.0,0.0,0.0
primra01,1945,ws,CHN,NL,0,1,2,1,0,0,0,12,4,4,1,1,1,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0,5,0.0,0.0,0.0
charlno01,2001,АЛДС-1,SEA,AL,0,0,1,0,0,0,0,5,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0
ryanno01,1969,ws,NYN,NL,0,0,1,0,0,0,1,7,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,0.0,0.0,0.0
wangch01,2007,ALDS2,NYA,AL,0,2,2,2,0,0,0,17,14,12,3,4,2,0.0,19.0,0.0,0.0,2.0,0.0,34.0,0,12,0.0,0.0,1.0
bushjo01,1913,ws,PHA,AL,1,0,1,1,1,0,0,27,5,1,0,4,3,0.0,1.0,0.0,0.0,1.0,0.0,34.0,0,2,0.0,0.0,1.0
nehfar01,1929,ws,CHN,NL,0,0,2,0,0,0,0,3,1,2,1,1,0,0.0,,0.0,0.0,0.0,0.0,5.0,1,2,0.0,0.0,0.0
schilcu01,1993,ws,PHI,NL,1,1,2,2,1,1,0,46,13,6,2,5,9,0.0,3.0,0.0,1.0,0.0,0.0,61.0,0,7,0.0,1.0,3.0
bedrost01,1991,ws,MIN,AL,0,0,3,0,0,0,0,10,3,2,0,0,2,0.0,5.0,0.0,1.0,0.0,0.0,13.0,1,2,0.0,1.0,0.0
boydoi01,1986,АЛКС,BOS,AL,1,1,2,2,0,0,0,41,17,7,3,3,8,0.0,4.0,0.0,0.0,1.0,0.0,59.0,0,7,0.0,0.0,2.0
leachte01,1988,НЛКС,NYN,NL,0,0,3,0,0,0,0,15,4,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0.0,0.0,0.0
smoltjo01,1995,ws,ATL,NL,0,0,1,1,0,0,0,7,6,4,0,2,4,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0,4,0.0,0.0,0.0
gulledo01,1976,НЛКС,CIN,NL,1,0,1,1,0,0,0,24,2,1,0,3,4,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,1,0.0,1.0,0.0
lylesp01,1981,НЕДИВ,PHI,NL,0,0,3,0,0,0,0,7,4,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,0.0,0.0,1.0
hillejo01,1972,АЛКС,DET,AL,1,0,3,0,0,0,0,10,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3,0,0.0,0.0,2.0
ojedabo01,1986,ws,NYN,NL,1,0,2,2,0,0,0,39,13,3,0,5,9,0.0,2.0,0.0,1.0,0.0,0.0,56.0,0,3,0.0,0.0,1.0
osunaan01,1996,НЛДС-1,LAN,NL,0,1,2,0,0,0,0,6,3,1,1,1,4,0.0,4.0,0.0,0.0,1.0,0.0,9.0,1,1,0.0,0.0,0.0
hearnji01,1951,ws,NY1,NL,1,0,2,1,0,0,0,26,5,1,0,8,1,0.0,1.0,0.0,0.0,1.0,0.0,38.0,0,1,0.0,0.0,1.0
drabedo01,1991,НЛКС,PIT,NL,1,1,2,2,1,0,0,45,10,1,0,5,10,0.0,0.0,1.0,0.0,0.0,0.0,59.0,0,1,1.0,0.0,0.0
merriji01,1970,ws,CIN,NL,0,1,1,1,0,0,0,5,3,4,1,1,0,0.0,21.0,0.0,0.0,0.0,0.0,9.0,0,4,0.0,0.0,0.0
tudorjo01,1985,ws,SLN,NL,2,1,3,3,1,1,0,54,15,6,1,7,14,0.0,3.0,0.0,0.0,1.0,0.0,74.0,0,6,0.0,0.0,0.0
barnevi01,1923,ws,NY1,NL,0,0,2,0,0,0,0,14,4,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1,0,0.0,0.0,0.0
smoltjo01,1996,НЛДС-1,ATL,NL,1,0,1,1,0,0,0,27,4,1,0,2,7,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0,1,0.0,0.0,0.0
arroylu01,1960,ws,NYA,AL,0,0,1,0,0,0,0,2,2,1,0,0,1,0.0,13.0,0.0,0.0,0.0,0.0,4.0,0,1,0.0,0.0,0.0
brownmo01,1908,ws,CHN,NL,2,0,2,1,1,1,0,33,6,0,0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,40.0,1,1,2.0,0.0,1.0
pettian01,1998,ALDS2,NYA,AL,1,0,1,1,0,0,0,21,3,1,0,0,8,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0,1,0.0,0.0,0.0
stantmi02,1991,ws,ATL,NL,1,0,5,0,0,0,0,22,5,0,0,2,7,0.0,0.0,2.0,0.0,0.0,0.0,27.0,2,0,0.0,0.0,1.0
willeed01,1909,ws,DET,AL,0,0,2,0,0,0,0,23,3,0,0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,27.0,1,1,0.0,0.0,0.0
carrido01,1971,НЛКС,SFN,NL,0,0,1,0,0,0,0,0,3,3,0,0,0,1.0,,0.0,0.0,0.0,0.0,3.0,0,3,0.0,0.0,0.0
sturtta01,2005,ALDS2,NYA,AL,0,0,2,0,0,0,0,2,1,1,1,0,0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,0.0,0.0
gulledo01,1975,НЛКС,CIN,NL,1,0,1,1,1,0,0,27,8,3,0,2,5,0.0,3.0,0.0,1.0,1.0,0.0,37.0,0,3,0.0,0.0,0.0
ruschgl01,2000,NLDS2,NYN,NL,0,0,1,0,0,0,0,2,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0,0.0,0.0,0.0
ruthvdi01,1981,НЕДИВ,PHI,NL,0,1,1,1,0,0,0,12,3,2,1,1,0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,0,3,0.0,0.0,0.0
honeyri01,1983,НЛКС,LAN,NL,0,0,2,0,0,0,0,5,4,4,1,0,2,0.0,21.0,0.0,0.0,0.0,0.0,9.0,0,4,0.0,0.0,0.0
eckerde01,1988,АЛКС,OAK,AL,0,0,4,0,0,0,4,18,1,0,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4,0,0.0,0.0,0.0
mooredo01,1986,АЛКС,CAL,AL,0,1,3,0,0,0,1,15,8,4,1,2,0,0.0,7.0,0.0,0.0,1.0,1.0,25.0,2,4,0.0,1.0,1.0
russeal01,1924,ws,WS1,AL,0,0,1,0,0,0,0,9,4,1,1,0,0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0,2,1.0,0.0,0.0
wellsda01,2003,АЛДС-1,NYA,AL,1,0,1,1,0,0,0,23,8,1,0,0,5,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0,1,0.0,0.0,0.0
mcgratu01,1969,НЛКС,NYN,NL,0,0,1,0,0,0,0,9,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1,0,0.0,0.0,1.0
heredfe01,2004,ALDS2,NYA,AL,0,0,1,0,0,0,0,1,0,2,0,0,0,0.0,54.0,0.0,0.0,2.0,0.0,3.0,0,2,0.0,0.0,0.0
morgami01,1998,НЛДС-1,CHN,NL,0,0,2,0,0,0,0,4,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2,0,0.0,0.0,0.0
heredfe01,1997,ws,FLO,NL,0,0,4,0,0,0,0,16,2,0,0,1,5,0.0,,0.0,0.0,0.0,0.0,19.0,0,0,0.0,0.0,0.0
schmifr01,1944,ws,SLN,NL,0,0,1,0,0,0,0,10,1,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0,0,0.0,0.0,1.0
eastwra01,1975,НЛКС,CIN,NL,1,0,2,0,0,0,0,11,2,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,0,0.0,0.0,0.0
fordwh01,1953,ws,NYA,AL,0,1,2,2,0,0,0,24,9,4,0,2,7,0.0,4.0,1.0,1.0,0.0,0.0,34.0,0,4,0.0,0.0,0.0
cainma01,2010,NLDS2,SFN,NL,0,0,1,1,0,0,0,20,7,0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,1,0.0,0.0,1.0
larocda01,1981,ws,NYA,AL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
pettian01,2000,АЛДС-1,NYA,AL,1,0,2,2,0,0,0,34,15,5,0,3,7,0.0,3.0,0.0,0.0,0.0,0.0,51.0,0,5,0.0,2.0,2.0
hamptmi01,2000,NLDS2,NYN,NL,0,1,1,1,0,0,0,16,6,5,1,3,2,0.0,8.0,1.0,0.0,0.0,0.0,25.0,0,5,0.0,0.0,0.0
willisc01,2003,ALDS2,BOS,AL,2,0,5,0,0,0,0,15,2,0,0,3,8,0.0,,0.0,0.0,0.0,0.0,19.0,3,0,0.0,0.0,0.0
aguilri01,1986,НЛКС,NYN,NL,0,0,2,0,0,0,0,15,2,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,1,1.0,0.0,1.0
blylebe01,1970,АЛКС,MIN,AL,0,0,1,0,0,0,0,6,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,1,0.0,1.0,0.0
willist02,1963,ws,NYA,AL,0,0,1,0,0,0,0,9,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0.0,0.0,0.0
benitar01,1997,АЛКС,BAL,AL,0,2,4,0,0,0,0,9,3,4,2,4,6,0.0,,0.0,0.0,0.0,0.0,16.0,2,4,0.0,0.0,0.0
tejermi01,2003,НЛКС,FLO,NL,0,1,2,0,0,0,0,4,2,1,0,0,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1,1,0.0,0.0,0.0
waslega01,1967,ws,BOS,AL,0,0,2,1,0,0,0,25,4,2,0,2,7,0.0,2.0,0.0,0.0,0.0,0.0,32.0,0,2,0.0,0.0,0.0
liddldo01,1954,ws,NY1,NL,1,0,2,1,0,0,0,21,5,1,1,1,2,0.0,1.0,0.0,1.0,0.0,0.0,28.0,0,4,0.0,0.0,1.0
garcifr02,2001,АЛДС-1,SEA,AL,1,1,2,2,0,0,0,35,13,5,1,3,13,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0,6,0.0,0.0,1.0
barnevi01,1924,ws,NY1,NL,0,1,2,2,0,0,0,38,15,8,2,1,9,0.0,5.0,0.0,1.0,0.0,0.0,52.0,0,8,1.0,0.0,1.0
turlebo01,1956,ws,NYA,AL,0,1,3,1,1,0,0,33,4,1,0,8,14,0.0,0.0,2.0,0.0,0.0,0.0,44.0,1,1,1.0,0.0,0.0
glavito02,1996,ws,ATL,NL,0,1,1,1,0,0,0,21,4,1,0,3,8,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,2,2.0,0.0,0.0
kileda01,2001,NLDS2,SLN,NL,0,0,1,1,0,0,0,18,3,2,1,5,5,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0,2,1.0,0.0,0.0
carltst01,1981,НЕДИВ,PHI,NL,0,2,2,2,0,0,0,42,14,6,0,8,13,0.0,3.0,2.0,1.0,0.0,0.0,60.0,0,6,2.0,0.0,0.0
stantmi02,1996,ALDS2,TEX,AL,0,1,3,0,0,0,0,10,2,1,1,3,3,0.0,2.0,0.0,0.0,0.0,0.0,13.0,1,2,0.0,0.0,1.0
lashefr01,1968,ws,DET,AL,0,0,1,0,0,0,0,6,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0
raudo01,1977,ws,LAN,NL,0,1,2,1,0,0,0,7,4,3,0,0,1,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0,3,0.0,0.0,1.0
messean01,1974,НЛКС,LAN,NL,1,0,1,1,0,0,0,21,8,2,0,3,0,0.0,2.0,0.0,0.0,1.0,0.0,31.0,0,2,1.0,0.0,2.0
hershor01,1995,АЛДС-1,CLE,AL,1,0,1,1,0,0,0,22,3,0,0,2,7,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0,0,0.0,0.0,0.0
rincoju01,2004,ALDS2,MIN,AL,0,0,3,0,0,0,0,10,4,4,1,2,5,0.0,10.0,0.0,1.0,0.0,0.0,15.0,0,4,0.0,0.0,1.0
nelsoge01,1990,АЛКС,OAK,AL,0,0,1,0,0,0,0,5,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0.0,0.0,0.0
clarkjo01,1885,ws,CHN,NL,0,1,2,2,2,0,0,48,15,2,0,1,15,,1.0,,,,,,0,14,,,
timlimi01,1993,АЛКС,TOR,AL,0,0,1,0,0,0,0,7,3,1,0,0,2,0.0,3.0,0.0,0.0,0.0,0.0,10.0,1,1,0.0,0.0,0.0
kimby01,2001,ws,ARI,NL,0,1,2,0,0,0,0,10,6,5,3,1,6,0.0,13.0,0.0,0.0,0.0,0.0,17.0,1,5,0.0,0.0,0.0
andreiv01,1937,ws,NYA,AL,0,0,1,0,0,0,0,17,6,2,0,4,1,0.0,3.0,1.0,0.0,0.0,0.0,26.0,0,2,0.0,0.0,0.0
perezpa01,1982,НЛКС,ATL,NL,0,1,2,1,0,0,0,26,10,5,0,2,4,0.0,5.0,0.0,0.0,0.0,0.0,38.0,0,5,1.0,1.0,0.0
facero01,1960,ws,PIT,NL,0,0,4,0,0,0,3,31,9,6,2,2,4,0.0,5.0,0.0,0.0,0.0,0.0,41.0,3,6,0.0,0.0,1.0
simmocu01,1964,ws,SLN,NL,0,1,2,2,0,0,0,43,11,4,2,3,8,0.0,2.0,1.0,0.0,0.0,0.0,56.0,0,4,0.0,0.0,1.0
simasbi01,2000,ALDS2,CHA,AL,0,0,2,0,0,0,0,3,0,1,0,1,2,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0,1,0.0,0.0,0.0
isrinja01,2002,НЛКС,SLN,NL,0,0,2,0,0,0,1,6,1,1,0,3,3,0.0,4.0,2.0,0.0,0.0,0.0,10.0,2,1,1.0,0.0,0.0
bushjo01,1914,ws,PHA,AL,0,1,1,1,1,0,0,33,9,4,1,4,4,0.0,3.0,1.0,0.0,0.0,0.0,46.0,0,5,1.0,1.0,0.0
percitr01,2002,ws,ANA,AL,0,0,3,0,0,0,3,9,2,1,1,1,3,0.0,3.0,0.0,0.0,0.0,0.0,12.0,3,1,0.0,0.0,0.0
florera01,2006,NLDS2,SLN,NL,0,0,2,0,0,0,0,3,2,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0.0,0.0,0.0
hamptmi01,1997,NLDS2,HOU,NL,0,1,1,1,0,0,0,14,2,6,1,8,2,0.0,11.0,0.0,0.0,0.0,0.0,24.0,0,6,0.0,0.0,0.0
kuoho01,2008,НЛКС,LAN,NL,0,0,3,0,0,0,0,9,2,1,0,0,3,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2,1,0.0,0.0,1.0
welchbo01,1981,НДВИ,LAN,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
adamsba01,1909,ws,PIT,NL,3,0,3,3,3,1,0,81,18,4,2,6,11,0.0,1.0,0.0,0.0,1.0,0.0,106.0,0,5,2.0,0.0,0.0
nelsoje01,1998,ALDS2,NYA,AL,0,0,2,0,0,0,0,8,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0.0,0.0,1.0
bosmadi01,1975,АЛКС,OAK,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
gordoto01,1999,АЛКС,BOS,AL,0,0,3,0,0,0,0,6,3,3,2,1,3,0.0,,0.0,0.0,0.0,0.0,10.0,1,3,0.0,0.0,0.0
hernaor01,2005,ws,CHA,AL,0,0,1,0,0,0,0,3,0,0,0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0
beckejo02,2003,НЛКС,FLO,NL,1,0,3,2,1,1,0,58,11,7,3,2,19,0.0,3.0,0.0,0.0,0.0,0.0,71.0,0,7,1.0,0.0,1.0
donovbi01,1908,ws,DET,AL,0,2,2,2,2,0,0,51,17,8,1,4,10,0.0,4.0,0.0,1.0,0.0,0.0,67.0,0,8,3.0,0.0,1.0
appieke01,2002,ws,ANA,AL,0,0,2,2,0,0,0,19,9,8,4,5,4,0.0,11.0,1.0,0.0,0.0,0.0,32.0,0,8,0.0,0.0,1.0
wagnebi02,2009,ALDS2,BOS,AL,0,0,2,0,0,0,0,3,2,2,0,1,2,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0,2,0.0,0.0,0.0
gubicma01,1985,АЛКС,KCA,AL,1,0,2,1,0,0,0,25,4,3,0,4,4,0.0,3.0,0.0,1.0,0.0,0.0,32.0,0,3,0.0,0.0,1.0
gallomi01,2005,NLDS2,HOU,NL,0,0,3,0,0,0,0,5,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1,0,0.0,0.0,1.0
schmija01,2002,НЛДС-1,SFN,NL,0,1,1,1,0,0,0,16,3,4,0,4,5,0.0,6.0,1.0,0.0,0.0,0.0,23.0,0,4,0.0,0.0,0.0
bryanro01,1971,НЛКС,SFN,NL,0,0,1,0,0,0,0,6,1,1,1,1,2,0.0,4.0,0.0,0.0,1.0,0.0,9.0,0,1,0.0,0.0,0.0
romerjc01,2007,NLDS2,PHI,NL,0,1,3,0,0,0,0,6,3,1,0,0,1,0.0,4.0,0.0,0.0,0.0,0.0,9.0,1,1,0.0,0.0,0.0
truckvi01,1945,ws,DET,AL,1,0,2,2,1,0,0,40,14,5,0,5,7,0.0,3.0,0.0,0.0,0.0,0.0,58.0,0,5,2.0,0.0,0.0
rhemfl01,1931,ws,SLN,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
brilene01,1968,ws,SLN,NL,0,1,2,2,0,0,0,34,13,7,3,4,7,0.0,5.0,1.0,0.0,0.0,0.0,50.0,0,7,0.0,1.0,1.0
