playerid,awardid,yearid,lgid,tie,notes
whitefr01,Gold Glove,1987,AL,,Две единицы
cartega01,Gold Glove,1982,NL,,С
murraed02,Silver Slugger,1990,NL,,1Б
fingero01,Rolaids Relief Man Award,1980,NL,,
maddoga01,Gold Glove,1976,NL,,ОФ
kaatji01,Gold Glove,1965,AL,,П
suttebr01,Babe Ruth Award,1982,NL,,РП
waltebu01,Most Valuable Player,1939,NL,,
grimebu01,Baseball Magazine All-Star,1921,ML,,Q1: Что такое P1?
gordojo01,Baseball Magazine All-Star,1948,ML,,Две единицы
howarry01,NLCS MVP,2009,NL,,
dickebi01,TSN All-Star,1936,ML,,С
mattido01,Gold Glove,1992,AL,,1Б
colemje01,Babe Ruth Award,1950,AL,,Две единицы
cansejo01,Most Valuable Player,1988,AL,,
verlaju01,TSN Pitcher of the Year,2012,AL,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",
moonwa01,Gold Glove,1960,NL,,ЛФ
gehrilo01,Baseball Magazine All-Star,1927,AL,,1Б
bedrost01,TSN Fireman of the Year,1987,NL,,
barryja01,Baseball Magazine All-Star,1914,AL,,SS
cansejo01,TSN Player of the Year,1988,AL,,
mantlmi01,TSN All-Star,1964,AL,,ОФ
willibe02,Gold Glove,2000,AL,,ОФ
maddugr01,Gold Glove,1990,NL,,П
mauerjo01,Silver Slugger,2006,AL,,С
ruthba01,Baseball Magazine All-Star,1920,ML,,ОФ
clemero02,Cy Young Award,1997,AL,,
sutclri01,TSN All-Star,1987,NL,,Правостороннее движение
ordonre01,Gold Glove,1999,NL,,SS
mccovwi01,Hutch Award,1977,ML,,
kinerra01,TSN All-Star,1947,ML,,ОФ
casanpa01,TSN All-Star,1966,AL,,С
stewada01,World Series MVP,1989,ML,,
hubbeca01,Most Valuable Player,1933,NL,,
brownmo01,Baseball Magazine All-Star,1908,NL,,Q1: Что такое P1?
boggswa01,TSN All-Star,1987,AL,,3Б
westsa01,Baseball Magazine All-Star,1934,AL,,CF
covelst01,Baseball Magazine All-Star,1920,AL,,П2
kaatji01,Gold Glove,1969,AL,,П
carltst01,TSN Pitcher of the Year,1982,NL,,
jackstr01,TSN All-Star,1928,ML,,SS
hoopeha01,Baseball Magazine All-Star,1918,AL,,ОФ
stephve01,Baseball Magazine All-Star,1945,ML,,SS
smoltjo01,TSN Reliever of the Year,2002,NL,,
bancrda01,Baseball Magazine All-Star,1921,ML,,SS
saberbr01,TSN All-Star,1989,AL,,Правостороннее движение
ramirma02,Silver Slugger,1999,AL,,ОФ
mientdo01,Gold Glove,2001,AL,,1Б
maddoga01,Gold Glove,1982,NL,,ОФ
gehrilo01,Baseball Magazine All-Star,1937,AL,,1Б
mccorfr01,Baseball Magazine All-Star,1938,NL,,1Б
rodrifr03,TSN Reliever of the Year,2008,AL,,
raineti01,All-Star Game MVP,1987,ML,,
rolliji01,Silver Slugger,2007,NL,,SS
maranra01,Baseball Magazine All-Star,1914,NL,,SS
trammal01,TSN All-Star,1990,AL,,SS
danniha01,Baseball Magazine All-Star,1938,NL,,С2
bondsba01,TSN Major League Player of the Year,2004,ML,,
sanguma01,TSN All-Star,1971,NL,,С
jansela01,Baseball Magazine All-Star,1950,NL,,P3
lyonste01,Baseball Magazine All-Star,1927,ML,,П2
earnsge01,Baseball Magazine All-Star,1929,ML,,П2
knoopbo01,Gold Glove,1966,AL,,Две единицы
hackst01,Baseball Magazine All-Star,1936,ML,,3Б
lynnfr01,Gold Glove,1975,AL,,ОФ
ramirma02,Silver Slugger,2004,AL,,ОФ
reynoha01,Gold Glove,1990,AL,,Две единицы
mantlmi01,TSN Major League Player of the Year,1956,ML,,
jeterde01,All-Star Game MVP,2000,ML,,
cruzjo02,Gold Glove,2003,NL,,ОФ
knoopbo01,Gold Glove,1967,AL,,Две единицы
willite01,TSN All-Star,1940,ML,,ОФ
robinja02,TSN All-Star,1951,ML,,Две единицы
parkeda01,TSN All-Star,1985,NL,,ОФ
rosenal01,TSN All-Star,1954,ML,,3Б
vizquom01,Hutch Award,1996,ML,,
alexape01,Baseball Magazine All-Star,1927,NL,,P3
gordoto01,TSN Fireman of the Year,1998,AL,,
beltrca01,Gold Glove,2006,NL,,ОФ
mazerbi01,Gold Glove,1958,NL,,Две единицы
rodriiv01,Gold Glove,2007,AL,,С
jenkife01,TSN All-Star,1971,NL,,Правостороннее движение
eversjo01,Baseball Magazine All-Star,1912,ML,,Две единицы
belleal01,Silver Slugger,1993,AL,,ОФ
mccovwi01,Rookie of the Year,1959,NL,,
torrejo01,TSN All-Star,1964,NL,,С
glaustr01,Silver Slugger,2000,AL,,3Б
stirnsn01,TSN All-Star,1945,ML,,Две единицы
conceda01,TSN All-Star,1981,NL,,SS
podrejo01,Babe Ruth Award,1955,NL,,П
dimagjo01,Baseball Magazine All-Star,1939,ML,,CF
robinbr01,Gold Glove,1965,AL,,3Б
ensbemo01,TSN All-Star,2005,NL,,3Б
singlke01,TSN All-Star,1979,AL,,ОФ
riceji01,Most Valuable Player,1978,AL,,
robinja02,Baseball Magazine All-Star,1948,NL,,Две единицы
blairpa01,Gold Glove,1969,AL,,ОФ
oneilti01,Triple Crown,1887,AA,,
gordojo01,TSN Guide MVP,1942,AL,,
cochrmi01,Baseball Magazine All-Star,1933,AL,,С
gehrich01,TSN All-Star,1936,ML,,Две единицы
beltrca01,Gold Glove,2008,NL,,ОФ
vaughhi01,Baseball Magazine All-Star,1918,NL,,Q1: Что такое P1?
averiea01,TSN All-Star,1932,ML,,ОФ
willite01,Triple Crown,1947,AL,,
pujolal01,Rookie of the Year,2001,NL,,
crosbbo01,Rookie of the Year,2004,AL,,
medwijo01,Baseball Magazine All-Star,1944,NL,,ЛФ
garvest01,All-Star Game MVP,1974,ML,,
wanerpa01,Baseball Magazine All-Star,1937,ML,,RF
sandbry01,TSN All-Star,1989,NL,,Две единицы
robinbr01,Gold Glove,1971,AL,,3Б
helmsto01,Gold Glove,1971,NL,,Две единицы
musiast01,TSN All-Star,1948,ML,,ОФ
jacksjo01,Baseball Magazine All-Star,1916,ML,,ОФ
dickebi01,TSN All-Star,1938,ML,,С
cicoted01,Baseball Magazine All-Star,1919,AL,,П2
wanerpa01,TSN All-Star,1928,ML,,ОФ
musiast01,Baseball Magazine All-Star,1949,NL,,CF
dimagdo01,Baseball Magazine All-Star,1949,AL,,CF
glaustr01,Silver Slugger,2001,AL,,3Б
cuyleki01,Baseball Magazine All-Star,1930,NL,,RF
clemero02,TSN Pitcher of the Year,2001,AL,,
greenha01,Most Valuable Player,1940,AL,,
riverma01,World Series MVP,1999,ML,,
mccanbr01,Silver Slugger,2009,NL,,С
myersra01,TSN Fireman of the Year,1993,NL,,
worreto01,Rolaids Relief Man Award,1986,NL,,
grandcu01,Silver Slugger,2011,AL,,ОФ
simmoal01,TSN All-Star,1931,ML,,ОФ
mcgwima01,Rookie of the Year,1987,AL,,
parkeda01,Silver Slugger,1986,NL,,ОФ
deandi01,TSN All-Star,1935,ML,,П
jonessa02,TSN All-Star,1959,ML,,П
wynnji01,TSN All-Star,1974,NL,,ОФ
hugheto04,Baseball Magazine All-Star,1942,NL,,П4
planked01,Baseball Magazine All-Star,1914,AL,,P3
whitalo01,Silver Slugger,1983,AL,,Две единицы
howarry01,TSN Major League Player of the Year,2006,ML,,
clemero01,Gold Glove,1961,NL,,ОФ
beltrad01,Silver Slugger,2011,AL,,3Б
ruckena01,Baseball Magazine All-Star,1910,NL,,П2
daubeja01,Baseball Magazine All-Star,1916,NL,,1Б
alexape01,Baseball Magazine All-Star,1917,ML,,Q1: Что такое P1?
robindo01,Silver Slugger,1990,NL,,П
winfida01,Gold Glove,1985,AL,,ОФ
wakefdi01,Baseball Magazine All-Star,1944,ML,,ЛФ
lonboji01,TSN All-Star,1967,AL,,П
lajoina01,Baseball Magazine All-Star,1910,ML,,Две единицы
bibbyji01,TSN All-Star,1980,NL,,Правостороннее движение
ceyro01,World Series MVP,1981,ML,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",
wallati01,Gold Glove,1988,NL,,3Б
chambch01,TSN All-Star,1976,AL,,1Б
sheffga01,TSN All-Star,2003,NL,,ОФ
benchjo01,TSN Major League Player of the Year,1970,ML,,
zimmery01,Lou Gehrig Memorial Award,2011,ML,,
woodwi01,TSN All-Star,1972,AL,,ЛХП
cobbty01,Baseball Magazine All-Star,1909,ML,,RF
pettiga01,Gold Glove,1988,AL,,ОФ
willite01,Baseball Magazine All-Star,1949,ML,,ЛФ
mcgrifr01,TSN All-Star,1992,NL,,1Б
mizejo01,Baseball Magazine All-Star,1948,ML,,1Б
stiebda01,TSN Pitcher of the Year,1982,AL,,
grovele01,Baseball Magazine All-Star,1932,ML,,Q1: Что такое P1?
schoere01,TSN All-Star,1953,ML,,Две единицы
koufasa01,Cy Young Award,1965,ML,,
willite01,TSN All-Star,1949,ML,,ОФ
murphdw01,Gold Glove,1981,AL,,ОФ
rodrial01,Hank Aaron Award,2002,AL,,"Я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или предоставьте дополнительную информацию для перевода."
hackst01,Baseball Magazine All-Star,1936,NL,,3Б
castilu01,Gold Glove,2005,NL,,Две единицы
foxxji01,Baseball Magazine All-Star,1933,ML,,1Б
winfida01,TSN All-Star,1983,AL,,ОФ
deandi01,Baseball Magazine All-Star,1935,NL,,Q1: Что такое P1?
mcdougi01,Rookie of the Year,1951,AL,,
cronijo01,Baseball Magazine All-Star,1933,AL,,SS
scutama01,NLCS MVP,2012,NL,,
gehrich01,Baseball Magazine All-Star,1934,ML,,Две единицы
alomaro01,Gold Glove,1999,AL,,Две единицы
crawfsa01,Baseball Magazine All-Star,1915,ML,,RF
robinfr02,TSN Player of the Year,1961,NL,,
bushdo01,Baseball Magazine All-Star,1909,AL,,SS
alexape01,Baseball Magazine All-Star,1923,ML,,P3
gibsobo01,Gold Glove,1973,NL,,П
callijo01,All-Star Game MVP,1964,ML,,
santibe01,Silver Slugger,1987,NL,,С
johnsda02,Gold Glove,1970,AL,,Две единицы
stonest01,TSN Pitcher of the Year,1980,AL,,
kingmda01,TSN All-Star,1979,NL,,ОФ
carewro01,TSN All-Star,1977,AL,,1Б
beckegl01,TSN All-Star,1970,NL,,Две единицы
shockur01,Baseball Magazine All-Star,1922,AL,,П2
hollaal01,Rolaids Relief Man Award,1983,NL,,
rosepe01,TSN Player of the Year,1968,NL,,
martiti02,Silver Slugger,1997,AL,,1Б
greggve01,Baseball Magazine All-Star,1911,ML,,П4
sundbji01,Gold Glove,1979,AL,,С
martipe02,Cy Young Award,2000,AL,,
vaughgr01,Silver Slugger,1998,NL,,ОФ
hoffmtr01,TSN Reliever of the Year,2006,NL,,
johnsra05,TSN Pitcher of the Year,1995,AL,,
schmimi01,Most Valuable Player,1981,NL,,
rudijo01,Gold Glove,1974,AL,,ОФ
killeha01,TSN All-Star,1967,AL,,1Б
vioxji01,Baseball Magazine All-Star,1913,NL,,Две единицы
conigto01,Hutch Award,1970,ML,,
willite01,TSN All-Star,1941,ML,,ОФ
camildo01,TSN All-Star,1941,ML,,1Б
koufasa01,Cy Young Award,1963,ML,,
kuennha01,TSN All-Star,1956,ML,,SS
zambrca01,Silver Slugger,2008,NL,,П
rodriiv01,TSN All-Star,1999,AL,,С
boonebr01,Gold Glove,1998,NL,,Две единицы
mattido01,Gold Glove,1991,AL,,1Б
erstada01,Gold Glove,2000,AL,,ОФ
aloumo01,Silver Slugger,1994,NL,,ОФ
bondsba01,TSN All-Star,1993,NL,,ОФ
finlest01,Gold Glove,2000,NL,,ОФ
chaveer01,Gold Glove,2002,AL,,3Б
cabremi01,Silver Slugger,2012,AL,,3Б
woodjo02,Baseball Magazine All-Star,1909,AL,,Пять
ramirha01,Silver Slugger,2008,NL,,SS
rhoderi01,Silver Slugger,1986,NL,,П
daviser01,Gold Glove,1988,NL,,ОФ
youngmi02,Gold Glove,2008,AL,,SS
willite01,TSN All-Star,1956,ML,,ОФ
brettge01,Hutch Award,1980,ML,,
seweljo01,TSN All-Star,1926,ML,,SS
wettejo01,Rolaids Relief Man Award,1996,AL,,
newhoha01,TSN All-Star,1946,ML,,П
gibsoge01,Baseball Magazine All-Star,1910,NL,,C1
schmimi01,TSN All-Star,1982,NL,,3Б
valenel01,Gold Glove,1978,NL,,ОФ
streega01,Baseball Magazine All-Star,1909,AL,,С3
lynnfr01,TSN All-Star,1979,AL,,ОФ
burleri01,Silver Slugger,1981,AL,,SS
clarkfr01,Baseball Magazine All-Star,1911,ML,,ЛФ
meyerch01,Baseball Magazine All-Star,1911,ML,,С3
saboch01,Rookie of the Year,1988,NL,,
salmoti01,Rookie of the Year,1993,AL,,
bresnro01,Baseball Magazine All-Star,1908,NL,,С
hraboal01,TSN Fireman of the Year,1975,NL,,
terrybi01,Baseball Magazine All-Star,1930,NL,,1Б
hallji02,TSN All-Star,1965,AL,,ОФ
hartnga01,TSN All-Star,1927,ML,,С
guerrvl01,Silver Slugger,2004,AL,,ОФ
drysddo01,Cy Young Award,1962,ML,,
martiti02,TSN All-Star,1997,AL,,1Б
estrach01,TSN Pitcher of the Year,1960,AL,,
belanma01,Gold Glove,1978,AL,,SS
warnelo01,Baseball Magazine All-Star,1932,ML,,П4
dimagjo01,Baseball Magazine All-Star,1947,AL,,CF
smoltjo01,TSN Pitcher of the Year,1996,NL,,
lynnfr01,ALCS MVP,1982,AL,,
richabo01,Gold Glove,1961,AL,,Две единицы
devermi01,NLCS MVP,1995,NL,,
musiast01,TSN All-Star,1950,ML,,ОФ
robinbr01,Gold Glove,1970,AL,,3Б
dawsoan01,Gold Glove,1982,NL,,ОФ
smoltjo01,Cy Young Award,1996,NL,,
stanlmi01,Gold Glove,1969,AL,,ОФ
mcgrifr01,Silver Slugger,1992,NL,,1Б
pujolal01,NLCS MVP,2004,NL,,
suttebr01,Cy Young Award,1979,NL,,
hoffmtr01,TSN Fireman of the Year,1996,NL,,
reynoha01,Roberto Clemente Award,1991,ML,,
fornimi01,TSN Fireman of the Year,1960,AL,,
freehbi01,TSN All-Star,1971,AL,,С
sislege01,Baseball Magazine All-Star,1918,ML,,1Б
reesepe01,TSN All-Star,1953,ML,,SS
devliar01,Baseball Magazine All-Star,1910,ML,,3Б
clarkwi02,Silver Slugger,1991,NL,,1Б
walkela01,Gold Glove,1999,NL,,ОФ
mathech01,Baseball Magazine All-Star,1911,NL,,Q1: Что такое P1?
nichobi01,Baseball Magazine All-Star,1940,ML,,RF
dawsoan01,Gold Glove,1985,NL,,ОФ
peavyja01,TSN Pitcher of the Year,2007,NL,,
traynpi01,TSN All-Star,1933,ML,,3Б
brettge01,Gold Glove,1985,AL,,3Б
carewro01,TSN All-Star,1978,AL,,1Б
boonebo01,Gold Glove,1988,AL,,С
hallabi01,Baseball Magazine All-Star,1931,NL,,P3
gowdyha01,Baseball Magazine All-Star,1916,NL,,С
ramirma02,TSN All-Star,1995,AL,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",ОФ
sabatcc01,ALCS MVP,2009,AL,,
youngcy01,Pitching Triple Crown,1901,AL,,
mitchke01,Most Valuable Player,1989,NL,,
sislege01,Baseball Magazine All-Star,1919,ML,,1Б
bankser01,TSN Player of the Year,1959,NL,,
werbebi01,Baseball Magazine All-Star,1934,AL,,3Б
cronijo01,Baseball Magazine All-Star,1935,AL,,SS
hermabi01,TSN All-Star,1943,ML,,Две единицы
mccanbr01,TSN All-Star,2006,NL,,С
hortowi01,TSN All-Star,1975,AL,,ДХ
traynpi01,Baseball Magazine All-Star,1924,NL,,3Б
eckstda01,World Series MVP,2006,ML,,
cochrmi01,Baseball Magazine All-Star,1933,ML,,С
wilsoha01,TSN All-Star,1930,ML,,ОФ
grovele01,Baseball Magazine All-Star,1931,AL,,Q1: Что такое P1?
sosasa01,Silver Slugger,2001,NL,,ОФ
brownmo01,Baseball Magazine All-Star,1908,ML,,П4
willivi01,Baseball Magazine All-Star,1908,NL,,П4
hornsro01,Baseball Magazine All-Star,1929,NL,,Две единицы
guerrvl01,Silver Slugger,2005,AL,,ОФ
johnswa01,Baseball Magazine All-Star,1915,AL,,Q1: Что такое P1?
bellhe01,TSN Reliever of the Year,2010,NL,,
hernake01,TSN Player of the Year,1979,NL,,
jonesan01,Gold Glove,2000,NL,,ОФ
rodriiv01,TSN All-Star,1995,AL,,С
morneju01,TSN All-Star,2006,AL,,1Б
schmija01,TSN All-Star,2004,NL,,П
mantlmi01,TSN All-Star,1957,ML,,ОФ
phillbr01,Gold Glove,2011,NL,,Две единицы
traynpi01,Baseball Magazine All-Star,1931,NL,,3Б
roushed01,Baseball Magazine All-Star,1918,NL,,ОФ
thomafr04,Most Valuable Player,1994,AL,,
schmimi01,Gold Glove,1982,NL,,3Б
zimmehe01,Baseball Magazine All-Star,1917,ML,,3Б
suttebr01,TSN Fireman of the Year,1981,NL,,
johnsch04,Gold Glove,1996,NL,,С
loretma01,TSN All-Star,2004,NL,,Две единицы
hortowi01,TSN All-Star,1968,AL,,ОФ
frankry01,TSN Reliever of the Year,2009,NL,,
guerrpe01,TSN All-Star,1981,NL,,ОФ
walkela01,TSN All-Star,1997,NL,,ОФ
johnsbo01,Baseball Magazine All-Star,1939,AL,,ЛФ
hoytla01,TSN All-Star,1983,AL,,Правостороннее движение
rosepe01,TSN All-Star,1973,NL,,ОФ
benchjo01,Gold Glove,1971,NL,,С
boggswa01,Silver Slugger,1993,AL,,3Б
suttebr01,Rolaids Relief Man Award,1981,NL,,
yorkru01,Baseball Magazine All-Star,1943,AL,,1Б
gonzaju03,Silver Slugger,1996,AL,,ОФ
maddugr01,Gold Glove,1995,NL,,П
murraed02,TSN All-Star,1983,AL,,1Б
daviswi02,Gold Glove,1973,NL,,ОФ
thompro01,TSN All-Star,1993,NL,,Две единицы
robinbr01,Gold Glove,1969,AL,,3Б
johnswa01,Pitching Triple Crown,1918,AL,,
zitoba01,Cy Young Award,2002,AL,,
mauerjo01,Silver Slugger,2010,AL,,С
olivato01,TSN Player of the Year,1965,AL,,
bondsba01,TSN All-Star,1991,NL,,ОФ
santoro01,TSN All-Star,1967,NL,,3Б
wadderu01,Baseball Magazine All-Star,1908,AL,,P3
spahnwa01,TSN All-Star,1961,NL,,П
raderdo02,Gold Glove,1973,NL,,3Б
murcebo01,TSN All-Star,1973,AL,,ОФ
baylodo01,TSN All-Star,1979,AL,,ДХ
salmoti01,Silver Slugger,1995,AL,,ОФ
powelbo01,TSN All-Star,1970,AL,,1Б
valenfe01,TSN All-Star,1981,NL,,ЛХП
hornsro01,Baseball Magazine All-Star,1926,ML,,Две единицы
applilu01,Baseball Magazine All-Star,1937,ML,,SS
moyerja01,TSN All-Star,1999,AL,,ЛХП
mcgwima01,TSN All-Star,1992,AL,,1Б
sandera01,Baseball Magazine All-Star,1944,NL,,1Б
perryji01,Cy Young Award,1970,AL,,
thompro01,Gold Glove,1993,NL,,Две единицы
gehrilo01,Baseball Magazine All-Star,1931,AL,,1Б
teixema01,Gold Glove,2009,AL,,1Б
killebi01,Baseball Magazine All-Star,1917,NL,,С
yorkru01,Baseball Magazine All-Star,1944,AL,,1Б
jenseja01,Gold Glove,1959,AL,,RF
thornan01,Hutch Award,1982,ML,,
turlebo01,World Series MVP,1958,ML,,
chandsp01,Baseball Magazine All-Star,1942,AL,,Пять
robinbr01,Gold Glove,1963,AL,,3Б
fellebo01,Pitching Triple Crown,1940,AL,,
grovele01,Baseball Magazine All-Star,1935,AL,,П4
torrejo01,Hutch Award,1971,ML,,
mayswi01,All-Star Game MVP,1968,ML,,
posadjo01,TSN All-Star,2000,AL,,С
robinfr02,All-Star Game MVP,1971,ML,,
barfije01,Gold Glove,1987,AL,,ОФ
roberro01,TSN All-Star,1954,ML,,П
gehrilo01,Baseball Magazine All-Star,1931,ML,,1Б
rowanaa01,TSN All-Star,2007,NL,,ОФ
robinbr01,Gold Glove,1968,AL,,3Б
mcdowsa01,TSN Pitcher of the Year,1970,AL,,
carewro01,TSN Major League Player of the Year,1977,ML,,
freehbi01,Gold Glove,1967,AL,,С
guilloz01,Gold Glove,1990,AL,,SS
doerrbo01,TSN Guide MVP,1944,AL,,
sosasa01,TSN All-Star,1998,NL,,ОФ
hernake01,TSN All-Star,1985,NL,,1Б
gonzaju03,TSN All-Star,1998,AL,,ОФ
cochrmi01,Baseball Magazine All-Star,1927,ML,,С
bellja01,TSN All-Star,1993,NL,,SS
mayswi01,TSN All-Star,1965,NL,,ОФ
delgaca01,TSN All-Star,2000,AL,,1Б
frienbo01,TSN All-Star,1958,ML,,П
ripkeca01,TSN All-Star,1983,AL,,SS
cowenal01,Gold Glove,1977,AL,,ОФ
foxxji01,TSN All-Star,1938,ML,,1Б
quiseda01,TSN Fireman of the Year,1984,AL,,
gwynnto01,Silver Slugger,1987,NL,,ОФ
berkmla01,TSN All-Star,2006,NL,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",ОФ
piazzmi01,Silver Slugger,1995,NL,,С
mauerjo01,Silver Slugger,2009,AL,,С
milleed03,Baseball Magazine All-Star,1940,NL,,SS
grovele01,Baseball Magazine All-Star,1926,AL,,П4
gordojo01,Baseball Magazine All-Star,1939,ML,,Две единицы
dawsoan01,Rookie of the Year,1977,NL,,
portebo01,TSN All-Star,1953,ML,,П
montgje01,TSN Fireman of the Year,1993,AL,,
wellsve01,Branch Rickey Award,2010,ML,,
zimmery01,Silver Slugger,2009,NL,,3Б
foxxji01,Baseball Magazine All-Star,1932,ML,,1Б
freehbi01,TSN All-Star,1968,AL,,С
brocklo01,Lou Gehrig Memorial Award,1977,ML,,
blairpa01,Gold Glove,1974,AL,,ОФ
robinbr01,Gold Glove,1964,AL,,3Б
scottmi03,TSN All-Star,1986,NL,,Правостороннее движение
burnsge01,Baseball Magazine All-Star,1918,NL,,ОФ
benitar01,TSN Reliever of the Year,2001,NL,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",
wheatza01,Baseball Magazine All-Star,1923,NL,,ОФ
clemero02,Cy Young Award,1987,AL,,
powervi01,Gold Glove,1961,AL,,1Б
gonzaju03,Most Valuable Player,1996,AL,,
mizejo01,Baseball Magazine All-Star,1947,NL,,1Б
gibsobo01,Gold Glove,1969,NL,,П
mccovwi01,TSN Player of the Year,1969,NL,,
allendi01,TSN All-Star,1974,AL,,1Б
simmoal01,TSN All-Star,1929,ML,,ОФ
roberro01,TSN All-Star,1955,ML,,П
leecl02,TSN Pitcher of the Year,2008,AL,,
martipe02,Pitching Triple Crown,1999,AL,,
hershor01,World Series MVP,1988,ML,,
morgajo02,TSN All-Star,1972,NL,,Две единицы
fernato01,Gold Glove,1988,AL,,SS
youngro01,Baseball Magazine All-Star,1923,NL,,ОФ
johnsho01,Silver Slugger,1989,NL,,3Б
mccorfr01,Baseball Magazine All-Star,1939,NL,,1Б
flemida01,TSN All-Star,1992,AL,,ЛХП
chandsp01,TSN Major League Player of the Year,1943,ML,,
gonzaju03,Silver Slugger,1997,AL,,ОФ
perezne01,Gold Glove,2000,NL,,SS
killeha01,TSN All-Star,1970,AL,,3Б
slaugen01,TSN All-Star,1942,ML,,ОФ
beltrad01,Gold Glove,2007,AL,,3Б
troutdi01,Baseball Magazine All-Star,1944,AL,,П2
vaughhi01,Baseball Magazine All-Star,1918,ML,,P3
manushe01,TSN All-Star,1928,ML,,ОФ
biggicr01,Silver Slugger,1998,NL,,Две единицы
niekrph01,Gold Glove,1980,NL,,П
lowede01,TSN All-Star,2002,AL,,Правостороннее движение
mantlmi01,Triple Crown,1956,AL,,
aparilu01,Gold Glove,1970,AL,,SS
alomasa02,All-Star Game MVP,1997,ML,,
petrori01,TSN All-Star,1969,AL,,SS
mazerbi01,Gold Glove,1963,NL,,Две единицы
gehrilo01,Most Valuable Player,1936,AL,,
youngro01,Baseball Magazine All-Star,1922,NL,,ОФ
fellebo01,TSN Major League Player of the Year,1940,ML,,
pepitjo01,TSN All-Star,1963,AL,,1Б
eckerde01,Cy Young Award,1992,AL,,
odoulle01,TSN All-Star,1932,ML,,ОФ
perezto01,All-Star Game MVP,1967,ML,,
baineha01,TSN All-Star,1985,AL,,ОФ
kleinch01,Most Valuable Player,1932,NL,,
sainjo01,Baseball Magazine All-Star,1948,ML,,П2
gagneer01,Cy Young Award,2003,NL,,
wynnji01,TSN All-Star,1967,NL,,ОФ
abernte02,TSN Fireman of the Year,1967,NL,,
gantro01,TSN All-Star,1991,NL,,ОФ
roushed01,Baseball Magazine All-Star,1926,NL,,ОФ
fieldce01,Babe Ruth Award,1996,AL,,ДХ
raderdo02,Gold Glove,1972,NL,,3Б
larsedo01,World Series MVP,1956,ML,,
verlaju01,Pitching Triple Crown,2011,AL,,
niekrph01,Gold Glove,1982,NL,,П
maddoga01,Gold Glove,1977,NL,,ОФ
hoytla01,Cy Young Award,1983,AL,,
mazerbi01,Gold Glove,1966,NL,,Две единицы
willite01,TSN Major League Player of the Year,1947,ML,,
alexape01,Pitching Triple Crown,1920,NL,,
counscr01,NLCS MVP,2001,NL,,
traynpi01,Baseball Magazine All-Star,1933,ML,,3Б
dimagjo01,Baseball Magazine All-Star,1942,AL,,CF
hendrge01,TSN All-Star,1983,NL,,1Б
reganph01,TSN Fireman of the Year,1966,NL,,
grovele01,Baseball Magazine All-Star,1927,ML,,П4
grimebu01,Baseball Magazine All-Star,1924,NL,,П2
olerujo01,Gold Glove,2003,AL,,1Б
maybejo01,TSN All-Star,1975,AL,,1Б
zitoba01,TSN All-Star,2002,AL,,ЛХП
penaca01,Silver Slugger,2007,AL,,1Б
vizquom01,Gold Glove,1995,AL,,SS
berrayo01,TSN All-Star,1950,ML,,С
willite01,Triple Crown,1942,AL,,
bonilbo01,Silver Slugger,1990,NL,,ОФ
hubbeca01,Baseball Magazine All-Star,1937,ML,,Q1: Что такое P1?
rodrial01,Silver Slugger,2005,AL,,3Б
bondsba01,Silver Slugger,1993,NL,,ОФ
mcdougi01,Lou Gehrig Memorial Award,1958,ML,,
hornsro01,Baseball Magazine All-Star,1922,NL,,Две единицы
kurowwh01,TSN All-Star,1945,ML,,3Б
schmimi01,Gold Glove,1981,NL,,3Б
kindeel01,TSN Pitcher of the Year,1949,AL,,
dickebi01,TSN All-Star,1941,ML,,С
gehrilo01,Baseball Magazine All-Star,1936,AL,,1Б
molinya01,Gold Glove,2011,NL,,С
whitefr01,Gold Glove,1978,AL,,Две единицы
kentje01,Silver Slugger,2001,NL,,Две единицы
derripa01,Baseball Magazine All-Star,1931,NL,,П2
coopece01,Gold Glove,1980,AL,,1Б
alomaro01,TSN All-Star,1996,AL,,Две единицы
reyesjo01,TSN All-Star,2006,NL,,SS
beltrad01,Gold Glove,2012,AL,,3Б
applilu01,Baseball Magazine All-Star,1940,AL,,SS
maddugr01,Gold Glove,1999,NL,,П
mccorfr01,Baseball Magazine All-Star,1943,NL,,1Б
cabremi01,Silver Slugger,2006,NL,,3Б
houttar01,Baseball Magazine All-Star,1950,AL,,P3
vizquom01,Gold Glove,2006,NL,,SS
mattido01,TSN Player of the Year,1984,AL,,
mcdanli01,TSN Fireman of the Year,1960,NL,,
brocklo01,TSN All-Star,1974,NL,,ОФ
cruzjo01,TSN All-Star,1984,NL,,ОФ
murphda05,TSN All-Star,1984,NL,,ОФ
bondsba01,TSN All-Star,1992,NL,,ОФ
konerpa01,ALCS MVP,2005,AL,,
gordojo01,Baseball Magazine All-Star,1940,ML,,Две единицы
bellbu01,Gold Glove,1980,AL,,3Б
gardnla01,Baseball Magazine All-Star,1912,AL,,3Б
utleych01,Silver Slugger,2008,NL,,Две единицы
