film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
709,EGG RAСЕР,"Эмоциональная демонстрация обезьяны и официантки, которая должна связаться с секретным агентом в Калифорнии",2006,1,,7,2.99,147,19.99,НС-17,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
719,ОТЧЕТЫ ЗОРРО,"Удивительная драма безумного учёного и композитора, который должен построить мужа в отставке",2006,1,,7,4.99,182,11.99,ГУ,За сценами,2006-02-15T04:03:42
725,ПРОСЬБА ТИКУНА,"Неверный характер исследования кошки и администратора базы данных, который должен искать учителя в монастыре",2006,1,,6,4.99,167,25.99,Р,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
734,АВТОДОРОЖНАЯ РОКСАННА,"Скучное изучение официантки и астронавта, которые должны бороться с крокодилом в Древней Японии",2006,1,,4,4.99,158,12.99,Р,За сценами,2006-02-15T04:03:42
744,Ротсы помнишь,"Блестящая драма безумной коровы и охотника, который должен сбежать с охотником в Берлине",2006,1,,4,0.99,89,23.99,ГУ-13,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
755,САБРИНСКИЙ МЕСТ,"Эмоциональная история белки и крокодила, который должен одеть мужа в пустыне Сахара",2006,1,,5,4.99,99,11.99,ГУ,"Прицепы, за сценами",2006-02-15T04:03:42
757,САЖЕБРУССКИЙ КЛАСС,"Яркая история о лумберджеке и охотнике, который должен убить мальчика в Древней Японии",2006,1,,4,2.99,106,28.99,G,Прицепы,2006-02-15T04:03:42
759,САЛУТЕ ПОЛЛО,"Внушающий благоговение характер исследования мальчика и феминистки, которые должны выпить крокодил в Древнем Китае",2006,1,,4,2.99,73,29.99,Р,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
765,НАЗНАЧЕНИЕ СУБЪЕКТА,"Ужасный поступок дворецкого и мальчика, который должен вернуть учителя в Берлине",2006,1,,7,4.99,182,18.99,Р,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
766,Саваннах Товн,"Внушающая благоговение история астронавта и администратора базы данных, который должен найти секретного агента в Мексиканском заливе",2006,1,,5,0.99,84,25.99,ГУ-13,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
768,КАРФАСНЫЙ БАНГ,"Эмоциональная ярна учителя и девушки, которая должна найти учителя на фабрике в Балуне",2006,1,,3,4.99,102,11.99,ГУ-13,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
770,СИСИСОРХАНЫ СЛУМЫ,"Восторженная драма девушки и технического писателя, который должен встретиться с феминисткой в канадской скале",2006,1,,5,2.99,147,13.99,G,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
786,ШЕФЕРД МИДСУММЕР,"Знаменитая драма робота и Женщина, которая должна убить Ламберджека в Балуне",2006,1,,7,0.99,113,14.99,Р,Сцены удалены,2006-02-15T04:03:42
787,Шипячие кусочки,"Внушающий благоговение характер исследования астронавта и судебно-психиатра, который должен бросить вызов безумцу в Древней Индии",2006,1,,4,0.99,125,12.99,G,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
791,ВОССТАВАЙСЯ ГОСПОДСТВОМ,"Фантастическая сага студентки и девушки, которая должна найти дворецкого в Древней Японии",2006,1,,3,4.99,167,24.99,ГУ-13,Сцены удалены,2006-02-15T04:03:42
795,МЕЖПРАВИТЕЛЬСТВЕННАЯ СТРУКТУРА,"Скучная история о фрисби и крокодиле, который должен победить музу в заброшенном шахтном шафте",2006,1,,7,0.99,111,23.99,Р,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
796,СЬЕРРА ДИВИДЕ,"Эмоциональный характер исследования фрисби и безумного учёного, который должен построить безумца в Калифорнии",2006,1,,3,0.99,135,12.99,НС-17,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
812,ДВИГАЮЩАЯСЯ БАРБАРЕЛЬЯ,"Недостаток сага безумной коровы и безумного учёного, который должен поглотить кошку в Конвенции MySQL",2006,1,,7,0.99,50,13.99,ГУ-13,За сценами,2006-02-15T04:03:42
817,ЭВОЛЮЦИЯ СОЛДЕЙСТВИЙ,"Панорама акулы и пионера, который должен встретить студента на первой пилотируемой космической станции",2006,1,,7,4.99,185,27.99,Р,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
818,Что-то херня.,"Скучное изучение машины и мужа, который должен перестрелять фрисби на первой пилотируемой космической станции",2006,1,,4,4.99,180,17.99,НС-17,"Комментаторы, За сценами",2006-02-15T04:03:42
819,Песня ХЕДВИГ,"Удивительный документальный фильм о мужчине и муже, который должен встретить белку на конвенции MySQL",2006,1,,3,0.99,165,29.99,ГУ-13,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
832,НОАССКИЙ ГУМАН,"Таут Сага крокодил и лодка, которые должны побеждать охотника в акульем танке",2006,1,,5,0.99,175,16.99,ГУ,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
837,СТАБЛИЦА,"Панорама женщины и фрисби, которая должна отследить крокодил в лодке",2006,1,,4,2.99,85,19.99,ГУ,"Комментаторы, За сценами",2006-02-15T04:03:42
842,ОТХОДЫ ГОСУДАРСТВА,"Прекрасная показка кота и пирожного шеф-повара, который должен выйти из безумной коровы в лодке",2006,1,,4,2.99,113,13.99,НС-17,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
845,СВЯЗЬ С ТЕМПОМОМ,"Прикоснувшись к крокодилу и учителю, который должен построить судебно-медицинского психолога в Конвенции MySQL",2006,1,,7,4.99,48,9.99,НС-17,"Удалённые сцены, За сценами",2006-02-15T04:03:42
848,СТОННЫЙ ПОЖАР,"Бесстрашная драма астронавта и крокодила, который должен найти лодку в Советской Грузии",2006,1,,3,0.99,94,19.99,G,Прицепы,2006-02-15T04:03:42
849,СТОРМСКАЯ ПОМОЩЬ,"Знаменитая драма феминистки и акулы, которые должны искоренять лодку в акульем танке",2006,1,,6,0.99,57,28.99,НС-17,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
850,СПРАВОЧНАЯ ОСНОВА,"Недостаток сага мальчика и кошки, который должен выпить дантиста в заброшенном шахтном шафте",2006,1,,7,0.99,163,27.99,Р,"Прицепы, за сценами",2006-02-15T04:03:42
855,ТРАНСГРАНИЧНЫЙ РУКОВОДЯЩИЙ СТРУКТУР,"Удивительное исследование охотника и официантки, которая должна выпить человека в Новом Орлеане",2006,1,,7,0.99,132,28.99,ГУ-13,"Прицепы, за сценами",2006-02-15T04:03:42
865,СУНРИСЬ ЛЕГЬ,"Прекрасный порыв безумца и дворецкого, который должен встретиться с крокодилом в Манхэттенском пентхаусе",2006,1,,3,4.99,135,19.99,ГУ-13,За сценами,2006-02-15T04:03:42
875,ТАЛИЗИРОВАННЫЙ ГОМИСИД,"Панорама дантиста и судебно-психиатра, который должен отправить пионера в U-Boat",2006,1,,6,0.99,173,9.99,ГУ,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
893,ТИТАНЫ ИЕРКИ,"Неверная панорама феминистки и сумо-рестлер, который должен бросить вызов техническому писателю в древнем Китае",2006,1,,4,4.99,91,11.99,ГУ,За сценами,2006-02-15T04:03:42
898,ТУРИСТ ПЕЛИКАН,"Скучающая история дворецкого и астронавта, который должен выйти за пионера в Австралии",2006,1,,4,4.99,152,18.99,ГУ-13,Сцены удалены,2006-02-15T04:03:42
910,Забота о ДЖЕКИЛЛЕ,"Скучная история учителя и студента, который должен перестрелять кошку в заброшенном шахтном шафте",2006,1,,3,0.99,87,19.99,ГУ,"Трейлеры, Изъятые сцены, За сценами",2006-02-15T04:03:42
912,Завтра,"Поразительная панорама мужа и сумо-рестлера, который должен следовать за лодкой в древней Индии",2006,1,,3,2.99,52,9.99,ГУ,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
918,СВЯЗАННЫЕ ПИРАТЫ,"Прикосновение фрисби и лодки, которые должны убить девочку на конвенции MySQL",2006,1,,4,4.99,152,23.99,ГУ,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
937,ТРЕБУЕМЫЙ ТРИП БОРЬБЫ С БОРЬБОЙ,"Исследование астронавта и исследователь, который должен достичь обезьяны в Конвенции MySQL",2006,1,,7,2.99,85,14.99,НС-17,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
944,ВЕРГИННАЯ ДАИСЬ,"Внушающий благоговейный интерес документальный фильм о роботе и безумном учёном, который должен связаться с администратором базы данных в акульем танке",2006,1,,6,4.99,179,29.99,ГУ-13,"Прицепы, за сценами",2006-02-15T04:03:42
951,ЮРИДИЧЕСКАЯ ПРАКТИКА,"Эпическая история о белке и охотнике, который должен побеждать мальчика в заброшенном шахтном шафте",2006,1,,6,0.99,78,28.99,ГУ-13,"Комментаторы, За сценами",2006-02-15T04:03:42
971,БИКИНИ,"Неописуемая история пастора-повара и администратора базы данных, который должен убить феминиста в Конвенции MySQL",2006,1,,4,4.99,109,11.99,ГУ-13,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
977,СИДА ВИНДОУ,"Удивительное изучение охотника за женщиной и охотника, который должен сбежать с робота в монастыре",2006,1,,3,2.99,85,25.99,Р,"Удалённые сцены, За сценами",2006-02-15T04:03:42
980,ВИЗАРА КОЛБРЛУД РУКОВОДЯЩИЙ СТРУКТУР,"Недостаток в представлении робота и девушки, которая должна подавить сумо-рестлера на конвенции MySQL",2006,1,,4,4.99,75,12.99,ГУ,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
981,ВОЛВЫ ДЕСРЕРЕ,"Быстрая драма белки и робота, который должен суккумировать технического писателя в Манхэттенском пентхаусе",2006,1,,7,0.99,55,13.99,НС-17,За сценами,2006-02-15T04:03:42
983,УНИЧТОЖАЕТСЯ,"Неверный документальный фильм учителя и обезьяны, которые должны подавить Исследователя в U-Boat",2006,1,,7,2.99,105,18.99,ГУ,За сценами,2006-02-15T04:03:42
986,Море Вонка,"Блестящая сага лодки и безумного учёного, который должен встретиться с музой в древней Индии",2006,1,,6,2.99,85,24.99,НС-17,"Прицепы, комментаторы",2006-02-15T04:03:42
996,ЯЗЫК МОЛОДЕЖИ,"Неверный ярн лодки и администратор базы данных, который должен встретить мальчика на первой пилотируемой космической станции",2006,1,,6,0.99,183,9.99,G,"Прицепы, за сценами",2006-02-15T04:03:42
997,Удар молодёжь,"Прикасающаяся драма учителя и кошки, которая должна бросить вызов техническому писателю в U-Boat",2006,1,,4,0.99,179,14.99,НС-17,"Прицепы, за сценами",2006-02-15T04:03:42
999,ФАКТОР ЗОЛАНДЕРА,"Благородное воспоминание о официантке и лодке, которая должна открыть сумо-рестлер в Древнем Китае",2006,1,,5,2.99,101,28.99,Р,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
1000,ЗОРРО АРК,"Вспыльчивая панорама безумного учёного и мальчика, который должен вернуть мальчика в монастырь",2006,1,,3,4.99,50,18.99,НС-17,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
