schoolid,schoolname,schoolcity,schoolstate,schoolnick
nwmost,Северо-западный университет штата Миссури,Мэривилл,МО,Медвежьи кошки
calstla,Калифорнийский университет в Лос-Анджелесе,Лос-Анджелес,Калифорния,Золотой орёл
wistvnspt,Университет Висконсина в Стивенспоинте,Стивенс-Пойнт,УИ,Указатели
scstate,Южно-Каролинский государственный университет,Оранбург,С,Бульдоги
lebvalley,Колледж Ливан-Вэлли,Аннвилл,ПА,Летающие голландцы
bridgeport,Университет Бригама Янга,Бриджпорт,КТ,Синяя кавалерия
ballst,Университет штата Бал-Тэв,Мунси,В,Кардиналы
waynest,Вэйнский государственный университет,Детройт,МИ,Воины
charlotte,Университет Северной Каролины в Шарлотте,Шарлотта,НГ,"""Филадельфия Иглз"""
calipa,Калифорнийский университет в Пенсильвании,Калифорния,ПА,Вулканы
trinityct,Тринити-колледж,Хартфорд,КТ,Бантамы
morganst,Университет Моргана Стейт,Балтимор,МД,Медведи
grambling,Грамблингский государственный университет,Грамблинг,Лос-Анджелес,Тигры
bostonuniv,Бостонский университет,Бостон,МЭ,Терьеры
genevapa,Женевский колледж,Бэйвер-Фоллс,ПА,Золотые торнадо
sflorida,Университет Южной Флориды,Тампа,ФЛ,Бычьи
richmond,Университет Ричмонда,Ричмонд,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",пауки
batesme,Бейтс Колледж,Льюисон,Я,Бобры
valdostast,Валдосский государственный университет,Валдоста,ЗАГ,Блузки
montevallo,Университет Монtevalla,Монтовелло,АЛ,Соколы
fairldick,Университет Фэрли-Дикинсон,Теанек,Ню-Джерси,Рыцари
colocollege,Колорадский колледж,Колорадо-Спрингс,КоО,Тигры
ulala,Университет Луизианы вLafайете,ЛаФайет,Лос-Анджелес,Рагин' Кацунс
belmont,Бельмонтский университет,Нэшвилл,ТН,Брюинс
hawaiihilo,Университет Гавайи в Хило,Хило,Привет!,Вулканы
montanast,Монтанаский государственный университет,Боземан,МТ,Бобры
hiramoh,Хирям Колледж,Ираик,О,Терьеры
ucsb,"Университет Калифорнии, Санта-Барбара",Сан-Барбара,Калифорния,Гаучо
umkc,Университет Миссури-Канзас-Сити,Канзас-Сити,МО,Кангуры
unc,Университет Северной Каролины,Чапел-Хилл,НГ,Тар-Хилс
texas,Университет Техаса в Остине,Остин,ТХ,Ланцера
oglethrpga,Университет Оглтри,Атланта,ЗАГ,Бурные соловьи
arkmont,Университет Аризоны в Монтицелло,Монтицелло,АР,Жуки-коройшники
oberlinoh,Колледж Оберин,Оберин,О,Яман
azusapac,Университет Ацуны,Ацуда,Калифорния,Пумы
depauwin,Университет ДеПау,Грин-Кастл,В,Тигры
ithacany,Итакаский колледж,Итака,НЙ,Бомбы
sacheart,Университет Священного Сердца,Фэрфилд,КТ,Пионеры
ouachitab,Уачитский баптический университет,Аркапедела,АР,Тигры
clarksonny,Университет Кларсон,Потсдам,НЙ,Рыцари
salabama,Университет Южной Америки,Мобильный,АЛ,Ягуары
arizonast,Аризонский государственный университет,Темпе,АЗ,Солнечные Девы
bowlgreen,Боулинг-Грин Стейт Университет,Боулин-Грин,О,Соколы
uncgreen,Университет Северной Каролины в Гринзеро,Гринсвилл,НГ,Спартаны
huntercuny,"Хайнер Колледж, Университет города Нью-Йорка",Нью-Йорк,НЙ,Сыры
tamukvill,Техасский университет A&M в Кингсвилле,Кингсвилль,ТХ,Явелиньясы
tulane,Туленский университет,Новый Орлеан,Лос-Анджелес,Зелёная волна
maine,Университет штата Мэн,Ороно,Я,Чёрные медведи
depaul,Университет Дипол,Чикаго,Ял,Блю Демуз
mcneese,Макнисс Эс-Юниверсити,Озеро Чарльз,Лос-Анджелес,Кочевники
mtolive,Колледж Маунт-Оливет,Гора Олимпия,НГ,Тройаны
mansfield,Университет Мэнсфилда Пенсильвании,Менсфилд,ПА,Пути
washcolltn,Вашингтонский колледж (Теннесси),Джонсборо,ТН,
salemintl,Международный университет Салома,Салем,Западная Вирджиния,Тигры
cincy,Университет Цинциннати,Цинциннати,О,Медвежьи кошки
cmissouri,Центральный университет штата Миссури,Варрсбург,МО,Олси
baruchcuny,"Барух Колледж, Нью-Йоркский Университет",Нью-Йорк,НЙ,Медвежьи кошки
samhouston,Сам Хьюстон Стейт Университет,Хантсвилл,ТХ,Беркацы
lewclarkst,Колледж штата Льюис-Кларк,Льюисон,ID,Воины
kywesleyan,Кентуккийский университет Вэлли,Оуенсборо,КЕ,Пантеры
tuftsma,Тафтс-Университет,Медфорд,МЭ,Джумбо
oregon,Университет Орегона,Евгений,О,Качки
trnsylvnia,Трансильванский университет,Лексингтон,КЕ,Пионеры
thielpa,Колледж Тьеля,Гринвилл,ПА,Томкаты
pittsbst,Питтсбургский государственный университет,Питтсбург,КС,Гориллы
washburn,Университет Вашберн в Тоска,Топика,КС,Ичаботы
georgiasou,Грузинский государственный университет,Стейтсборо,ЗАГ,Орлы
utarl,Университет Техаса в Арлингтоне,Арлингтон,ТХ,Маверики
marist,Маристский колледж,Пугхипсир,НЙ,Красный лис
stedwardtx,Университет Святого Эдварда,Остин,ТХ,Гораны
jamesmad,Университет Джеймса Мэддисона,Гаррисонбург,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Герцоги
austinpeay,Университет штата Остин-Пей,Кларксвил,ТН,Губернаторы
iona,Иона Колледж,Новый Рокелл,НЙ,Гэлы
prairview,Университет Праир-Вью А&М,Прайри-Вью,ТХ,Пантеры
macmurryil,Колледж МакМэри,Джексонвилл,Ял,Высокогорцы
stpeters,Сент-Питер-колледж,Джерси-Сити,Ню-Джерси,Пеликаны
davidson,Дайвсон Колледж,Даймон,НГ,Дикие кошки
loyolamd,Лойола-колледж в Мэриленде,Балтимор,МД,Песы-сирены
johnbrwnar,Университет Джона Брауна,Силоам-Спрингс,АР,Золотой орёл
sarkansas,Южный Арканзасский университет,Магнолия,АР,Мулеридеры
iawesleyan,Иоунесский колледж,Плесант-Маунтин,Я,Тигры
winthrop,Университет Уинтроп,Рок-Хилл,С,Орлы
emoryga,Эмориский университет,Атланта,ЗАГ,Орлы
muhlenberg,Колледж Мулленберг,Аллантаун,ПА,Олси
arizona,Университет Аризоны,Тусон,АЗ,Дикие кошки
wrightst,Университет штата Вайт-Рэйт,Деньтон,О,Пираты
nwstate,Северо-Западный государственный университет Луизианы,Натитошес,Лос-Анджелес,Дьяволы
utahst,Ута-Сетит-Гавернмент-Вэлли-Университет,Логан,АТ,Аггиз
waynesburg,Колледж Уэйнсбурга,Уэйнсбург,ПА,Желтые жакеты
nflorida,Университет Северной Флориды,Джексонвилл,ФЛ,Оспрейи
wesleyanct,Универитет Вешингтона,Миддлтон,КТ,Кардиналы
grovecity,Колледж Гров-Сити,Город-парк Гров-Сити,ПА,Вуверуины
washjeffpa,Вашингтон и Джефферсонский колледж,Вашингтон,ПА,Президенты
michigan,Университет Мичигана,Анна-Арбор,МИ,Вуверуины
elizbthtwn,Колледж Элизабеттауна,Элизабеттаун,ПА,Блю Джейс
mosouthern,Университет штата Миссури-Джоплин,Джоплин,МО,Львы
stmartinwa,Колледж Святого Мартина,Лейси,Ва,Святые
macollege,Массачусетский колледж либеральных искусств,Северный Адамс,МЭ,Пионеры
arkansaspb,Университет Араксы в Пайн-Блофф,Пайн-Блфф,АР,З золотые львы
hendrsonst,Университет Хендерсон штата Алабама,Аркапедела,АР,Редды
linfieldor,Колледж Линфилд,Мк-Миннвилл,О,Дикие кошки
crdstritch,Университет Кардинал Стритч,Милуоки,УИ,"Обычно это ""волки""."
swtexas,Университет штата Техас на юго-западе,Сан-Маркос,ТХ,Бобры
wlmpennia,Университет Уильяма Пена,Оскалаус,Я,Государственные деятели
bakerks,Университет Бейкера,Город Baldwin,КС,Дикие кошки
wflorida,Университет Западной Флориды,Пенсакола,ФЛ,Аргоны
tennessee,Университет Теннесси,Ноксвилл,ТН,Добровольцы
colorado,Университет штата Колорадо,Бульдер,КоО,Оранды
nycortland,Государственный университет Нью-Йорка колледж в Кортланде,Кортленд,НЙ,Красный Дракон
ric,Роуд Айленд Колледж,Прорвайденс,Ри,Анкормены
pittsburgh,Университет Питтсабурга,Питтсбург,ПА,Пантеры
wichitast,Вичита Стейт Университет,Вичита,КС,Шокеры
denver,Университет Денвера,Денвер,КоО,Пионеры
nwestern,Северо-Западный университет,Эванстон,Ял,Дикие кошки
savcolad,Savаннаский колледж искусств и дизайна,Саванна,ЗАГ,Пчёлы
highpoint,Университет Хай-Пойнт,Высокий Point,НГ,Пантеры
arkansasst,Арканзовский государственный университет,Джонсборо,АР,Индийцы
calstfull,Калифорнийский государственный университет в Фулертоне,Фуллертон,Калифорния,Титан
youngst,Университет штата Янгстаун,Юнион-Сити,О,Пингвины
dallasbapt,Университет Далласа-Баптиста,Даллас,ТХ,Патриоты
forthays,Форт-Хейс-Стейт-Университет,Хейс,КС,Тигры
morrbrown,Моррис Браун Колледж,Атланта,ЗАГ,Вуверуины
utep,Университет Техаса в Эль-Пасо,Эл-Пасо,ТХ,Минеры
santaclara,Университет Санта-Клары,Санта-Клара,Калифорния,Бронкос
randmacon,Колледж Рэндольф-Макон,Ашленд,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Желтые жакеты
auburn,Аубернский университет,Аубurn,АЛ,Тигры
econnst,Восточный государственный университет Коннектикута,Виллимантик,КТ,Воины
flatlantic,Флоридский государственный университет,Бока-Ратон,ФЛ,Сова
lycomingpa,Колледж Лайкнингтон,Уильямспорт,ПА,Воины
mtunionoh,Колледж Маунт-Юнион,Союз,О,Пираты
indiana,Индианский университет,Блумингтон,В,Хузии
hopemi,Колледж Хоуп,Голландия,МИ,Летающие голландцы
ohdominican,Университет Огайо Доминика,Колумбус,О,Пантеры
troyst,Трои Государственный Университет,Трой,АЛ,Тройаны
susquehnna,Сасквенаский университет,Селинсгров,ПА,Крестоносцы
springhill,Колледж Спринг-Хилл,Мобильный,АЛ,Белки
stfranpa,Университет Святого Франциска,Лоретто,ПА,Красный Флеш
casewestrn,Университет Кейс Уэстерн Рервере,Кливленд,О,Спартаны
sdcity,Сан-Диего Колледж города,Сан-Диего,Калифорния,Рыцари
bloomsburg,Блумсбургский университет Пенсильвании,Блуменбург,ПА,Хаски
sfloridacc,Южный Флорида КК,Авон-Парк,ФЛ,
lewclarkor,колледж Льюиса и Кларка,Портленд,О,Пионеры
charleston,Колледж Чарльстона,Чарльстон,С,Пумы
dubuque,Университет Дуб्ляна,Дубек,Я,Спартаны
erskine,Эркскин Колледж,Западный край,С,Летучий флот
flinternat,Флоридский международный университет,Майами,ФЛ,Золотой Пантеры
kentuckyst,Кентуккийский государственный университет,Франкфорт,КЕ,Тхоробреды
shenandoah,Шенандоаский университет,Винчестер,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Жуки-вурдуны
tuskegee,Тускалузаский университет,Тускеге,АЛ,Золотая тигры
mtvernnaz,Университет Нации Маунт-Вернон,Гора Везун,О,Пумы
etennst,Восточный טנסי Государственный Университет,Джонсон-Сити,ТН,Пираты
houstnbapt,Университет Хьюстона Баптистов,Хьюстон,ТХ,Хаски
wilkespa,Университет Уилкса,Вилки-Бэр,ПА,Колонны
betheltn,Бетелловский колледж,Мценский,ТН,Королевы
hillsdale,Колледж Хиллсдейл,Гиллсдейл,МИ,Шаржеры
wileytx,Вилли-колледж,Маршалл,ТХ,
cwashngton,Центральный университет штата Вашингтон,Элленсбург,Ва,Дикие кошки
jacksonvil,Джексонвиллский университет,Джексонвилл,ФЛ,Дельфины
pace,Университет Пейс,Нью-Йорк,НЙ,Установщики
missvalley,Университет штата Миссисипи,Идта Бена,Мएस,Дельта Девилз
stmarytx,Университет Святого Марии,Сан-Антонио,ТХ,Жерцы
ferrumva,Феррум Колледж,Феррум,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Пантеры
stmarysca,Колледж Святого Марии в Калифорнии,Морага,Калифорния,Гэлы
muskingum,Мускингамский колледж,Новый Конкорд,О,Борьба с москами
wheatonma,Колледж Уейтона (Массачусетс),Уе́тон,МЭ,Лионы
widenerpa,Универсиитет Уиднера,Честер,ПА,Пионеры
freedhrdmn,Университет Freed-Hardeman,Хендерсон,ТН,Львы
chapmanca,Университет Чапмана,Оранжевый,Калифорния,Пантеры
wyoming,Университет Вайоминга,Ларам,В,Кочевники
wvirginia,Западно-Виргинский университет,Моргантаун,Западная Вирджиния,Пути
adelphi,Университет Адельфи,Городской сад,НЙ,Пантеры
arkansaslr,Университет Арканзаса в Литл-Роке,Малеррок,АР,Тройаны
centenary,Цentenари-колледж Луизианы,Шревпорт,Лос-Анджелес,Господа
wiscgbay,Университет Висконсина-Зеленая Байда,Зеленый залив,УИ,Финикс
mryvilletn,Колледж Мэривиллл,Мэривилл,ТН,Борцы-шотлэндцы
georgtwnky,Джорджтаунский колледж,Джорджтаун,КЕ,Тигры
cornellia,Корнеллский колледж,Гора Везун,Я,Рамсы
illchicago,Университет Иллинойса в Чикаго,Чикаго,Ял,Пламени
nyoneonta,Государственный университет колледжа в Онеонте,Онеонта,НЙ,Красный Дракон
california,Калифорнийский университет,Беркли,Калифорния,Золотые медведи
albertsnid,Университет Алберсона Колорадо,Кальвелл,ID,Койоты
kenyonoh,Кенионский колледж,Гамбьер,О,Лорды
sandiegost,Государственный университет Сан-Диего,Сан-Диего,Калифорния,Ацтеки
indianapa,Индиана Университет Пенсильвании,Индиана,ПА,Индийцы
ozarks,Университет Озакса,Кларксвил,АР,Орлы
colgate,Университет Колгата,Хамильтон,НЙ,Пираты
gettysburg,Колледж Геттисберга,Геттисбург,ПА,•
woosteroh,Колледж Вустера,Уостер,О,Борцы-шотлэндцы
army,Военная академия США,Вест-Пойнт,НЙ,Чёрные рыцари
illinois,Университет Иллинойса в Урбане-Шампейне,Шампанское,Ял,Файтинг Иллинойс
pompitzer,Помонский колледж,Кларемонт,Калифорния,Саженцы
hampton,Хэмптонский университет,Хэмптон,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Пираты
liberty,Университет Либерти,Линчбург,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Пламени
daviselkins,Университет Дэвиса и Элкинса,Элькинс,Западная Вирджиния,Сенаторы
howrdpayne,Университет Говарда Пэйн,Браунвуд,ТХ,Желтые жакеты
ncat,Северный Каролинский сельскохозяйственный и технический государственный университет,Гринсвилл,НГ,Аггиз
stanford,Стэнфордский университет,Пало-Альто,Калифорния,Кардинал
morehead,Университет штата Морхед,Морхед,КЕ,Орлы
boisest,Университет Боуи штата Айдахо,Боис,ID,Бронкос
virginia,Университет Вирджинии,Шарлотсвилл,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Кавальеры
sanjosest,Сан-Джо́сей-Стейт Униве́рсити,Сан-Хосе,Калифорния,Спартаны
gallaudet,Университет Галледа,Вашингтон,ДЦ,Бисон
kentucky,Университет Кентукки,Лексингтон,КЕ,Дикие кошки
hobartny,Хобарт и Уильям Смит Колледжи,Женева,НЙ,Государственные деятели
rhodestn,Роудз Колледж,Мэмфис,ТН,Линкс
mit,Массачусетский технологический институт,Кембридж,МЭ,Инженеры
flsouthern,Флоридский южный колледж,Лейкленд,ФЛ,Мокасины
dayton,Университет Дейтона,Деньтон,О,Флайеры
chicago,Университет Чикаго,Чикаго,Ял,Марунсы
mscollege,Миссисипский колледж,Клинтон,Мएस,Чоктамы
washst,Вашингтонский государственный университет,Пулман,Ва,Пумы
cflorida,Университет Центральной Флориды,Орландо,ФЛ,Золотая Шолм
umass,Университет Массачусетса в Амхерсте,Амхерст,МЭ,Минутмены
calstnorth,Калифорнийский государственный университет в Нортридже,Нортридж,Калифорния,Матадоры
stthomasfl,Университет Святого Тома,Майами,ФЛ,Бобры
manchester,Манчестерский колледж,Северный Манчестер,В,Спартаны
eillinois,Восточный университет Иллинойса,Чарльстон,Ял,Пантеры
psubehrend,"Пенсильванский государственный университет в Эри, Колледж Бэрунда",Эри,ПА,Львы
whitwrthwa,Колледж Уитворт,Спокан,Ва,Пираты
drexel,Университет Дрекселя,Филадельфия,ПА,Δράконы
fltech,Флоридский технологический институт,Мельбурн,ФЛ,Пантеры
ashland,Университет Ашленда,Ашленд,О,Орлы
american,Американский университет,Вашингтон,ДЦ,Орлы
beloitwi,Белоитский колледж,Белоит,УИ,Пираты
pacific,Университет Тихого океана,Стоктон,Калифорния,Тигры
gannon,Университет Геннона,Эри,ПА,Золотая Шолм
vcu,Вашингтонский университет в Вирджинии,Ричмонд,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Рамсы
millsapsms,Колледж Милспы,Джексон,Мएस,Майоры
ccri,Колледж сообщества Род-Айленда,Уорик,Ри,Рыцари
brklyncuny,"Брукинский колледж, Городской университет Нью-Йорка",Бруклин,НЙ,Мосты
texasam,Университет Техаса А&М,Колледж-Стейшен,ТХ,Аггиз
rider,Ридерский университет,Лоуренсвилл,Ню-Джерси,Бронцы
mrningside,Колледж Мёрриньон-Ридж,Сойо-Сити,Я,Мустанги
eckerd,Экердский колледж,Санкт-Петербург,ФЛ,Тритоны
marshall,Маршаллский университет,Хентингтон,Западная Вирджиния,Громкий стад
appalst,Аппалачийский государственный университет,Бун,НГ,Пути
ewashington,Восточный университет Вашингтона,Чейни,Ва,Орлы
washleeva,Вашингтонский и Линый университет,Лексингтон,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Генералы
iupufw,Индианский университет-Пурдью Форт-Уэйн,Форт-Уэйн,В,Мастодоны
wilacrosse,Университет Wisconsина—Лакросс,Ла-Кросс,УИ,Орлы
arkansas,Университет Аризоны,Файеттвилл,АР,Россыпь
augsburgmn,Аугсбургский колледж,Миннеаполис,MN,Авги
tampa,Университет Тампы,Тампа,ФЛ,Спартаны
schreiner,Университет Шрайнера,Кэрвилл,ТХ,Пути
uab,Университет Алабамы в Бирмингеме,Бирмингем,АЛ,Блузки
frankmarsh,Фрэнклин и Маршалльский колледж,Ланкастер,ПА,Дипломаты
catholic,Католический университет Америки,Вашингтон,ДЦ,Кардиналы
concrdiatx,Университет Конкордии в Остине,Остин,ТХ,Торнадо
furman,Университет Фурмана,Гринвилл,С,Паладины
bridgwtrst,Бриджвотерский государственный колледж,Бриджвотер,МЭ,Медведи
houston,Университет Хьюстона,Хьюстон,ТХ,Пумы
idahost,Идахо-Стейт-Университет,Поко-Тэло,ID,Бенгалс
lambuthtn,Университет Ламбута,Джексон,ТН,Орлы
delaware,Универсиитет Делавера,Ньюарк,ДЕ,Синие цапли
stfrncisil,Университет Святого Франциска,Джолиет,Ял,Борьба Святых
sela,Университет юго-востока Луизианы,Гамонд,Лос-Анджелес,Львы
michiganst,Мичиганский государственный университет,Восточный Лансинг,МИ,Спартаны
nyfredonia,Фридонский колледж штата Нью-Йорк,Фредония,НЙ,Синяя Дева
newesleyan,Университет Небраски в Вэлли,Линкольн,НЕ,Пустынные волки
ncentralil,Северо-Центральный колледж,Напerville,Ял,Кардиналы
nmexico,Университет Нового Мексико,Альбукерки,НМ,Волки
bartonnc,Колледж Бартона,Уилсон,НГ,Бульдоги
carsnewm,Колледж Карсон-Ньюман,Джеймст-Сити,ТН,Орлы
willamette,Університет Вилламетт,Салем,О,Медвежьи кошки
sfcc,Южно-Флоридский сообщественный колледж,Авон-Парк,ФЛ,Пантеры
butler,Университет Батлера,Индианаполис,В,Бульдоги
sdakotast,Государственный университет Южной Дакоты,Брукингс,СД,Джекрабы
athensst,Университет штата Атланта,Афины,АЛ,Медведи
wlibertyst,Западный колледж штата Либерти,Западная Либерти,Западная Вирджиния,Гораны
stfranny,Университет Святого Франциска,Бруклин-Хайтс,НЙ,Терьеры
sanfranst,Калифорнийский университет в Сан-Франциско,Сан-Франциско,Калифорния,Гейторы
tennst,штатный университет Теннесси,Нэшвилл,ТН,Тигры
whitmanwa,Уитманский колледж,Вала-Вала,Ва,Миссионеры
sillinois,Южный Университет Иллинойса,Карбондал,Ял,Здравствуйте!
rhodeisle,Университет Род-Айленда,Кингстон,Ри,Рамсы
guilfordnc,Колледж Гилфорда,Гринсвилл,НГ,Квакеры
rollins,Колледж Ролинса,Зимний парк,ФЛ,Тарсы
tnwesleyan,Теннеси Уэзлианский колледж,Афины,ТН,Бульдоги
utah,Университет Юты,Город Солт-Лейк-Сити,АТ,Утесы
wiwhitewtr,Универсиеты Уиз-Вайлд-Уотер,Водопады Уайтвотер,УИ,Воиновые
brewparker,Колледж Бреветон-Паркера,Гора Везун,ЗАГ,Бароны
heidelberg,Гейдельбергский колледж,Тиффин,О,Принцы
juniatapa,Колледж Джуниты,Охотниское,ПА,Орлы
indpolis,Универсиитет Индианаполиса,Индианаполис,В,Песы-сирены
roanokeva,Колледж Роанок,Салем,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Марунсы
