yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1991,BOS,AL,vaughmo01,74,63.0,74,49,0,0,49,0,0,0,0,0,0,0,16.0,10.0
1951,PHA,AL,scheica01,48,,48,48,46,0,0,0,0,0,0,0,0,0,,
1921,DET,AL,cobbty01,128,,128,128,0,0,0,0,0,0,0,121,0,121,,
1931,CHN,NL,tayloda01,88,,88,88,0,0,0,0,0,0,39,22,4,67,,
1960,BOS,AL,breweto01,45,,45,45,34,0,0,0,0,0,0,0,0,0,,
1947,BRO,NL,tatumto01,4,,4,4,0,0,0,0,0,0,2,0,1,3,,
1944,PHA,AL,busched01,140,,140,140,0,0,0,27,4,111,0,0,0,0,,
1932,PIT,NL,pietto01,154,,154,154,0,0,0,154,0,0,0,0,0,0,,
1997,ATL,NL,loftoke01,122,121.0,122,122,0,0,0,0,0,0,0,122,0,122,0.0,0.0
1895,PIT,NL,hewitja01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1973,NYN,NL,beaucji01,50,,50,50,0,0,11,0,0,0,0,0,0,0,,
1941,BRO,NL,tatumto01,8,,8,8,0,0,0,0,0,0,1,3,0,4,,
1982,SFN,NL,morgajo02,134,119.0,134,121,0,0,0,120,3,0,0,0,0,0,0.0,15.0
1986,ML4,AL,mcclubo01,13,0.0,0,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,BAL,AL,dwyerji01,92,63.0,92,30,0,0,0,0,0,0,3,0,29,30,35.0,29.0
1918,CHA,AL,willile01,15,,15,15,15,0,0,0,0,0,0,0,0,0,,
2003,PHI,NL,ledeeri01,121,56.0,121,71,0,0,0,0,0,0,29,42,1,71,2.0,58.0
1950,BOS,AL,mcdermi03,39,,39,39,38,0,0,0,0,0,0,0,0,0,,
2006,BOS,AL,lopezja02,27,0.0,3,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,SLN,NL,frazige01,25,0.0,25,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,CIN,NL,scarsle01,115,,115,115,0,0,115,0,0,0,0,0,0,0,,
1875,PH2,NA,malonfe01,29,,29,29,0,6,22,0,0,0,0,2,0,2,,
1923,CHN,NL,grantge01,152,,152,152,0,0,0,150,0,0,0,0,0,0,,
1955,KC1,AL,fricama01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1984,SEA,AL,mosesjo01,19,9.0,19,19,0,0,0,0,0,0,7,14,0,19,0.0,0.0
1944,CIN,NL,justjo01,11,,11,11,0,10,0,0,0,0,0,0,0,0,,
1993,HOU,NL,candaca01,75,16.0,75,49,0,0,0,19,4,14,4,12,2,17,0.0,40.0
1882,PRO,NL,farreja02,84,,84,84,0,0,0,84,0,0,0,0,0,0,,
1946,WS1,AL,mastewa02,29,,29,29,29,0,0,0,0,0,0,0,0,0,,
1910,CHN,NL,needhto01,31,,31,31,0,27,1,0,0,0,0,0,0,0,,
1987,PIT,NL,bielemi01,8,8.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,CHA,AL,hairsje01,13,5.0,13,11,0,0,0,0,0,0,6,6,0,11,0.0,3.0
1902,CIN,NL,becker01,48,,48,48,0,0,6,32,0,0,3,0,3,6,,
2002,MIL,NL,lorraan01,5,1.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,BSN,NL,branded01,34,,34,34,33,0,0,0,0,0,0,0,0,0,,
1994,FLO,NL,tavarje01,17,8.0,17,11,0,0,0,0,0,0,1,2,8,11,0.0,7.0
2005,PIT,NL,mesajo01,55,0.0,53,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,NYA,AL,daleybu01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
2003,HOU,NL,vizcajo01,91,32.0,91,54,0,0,1,20,2,32,0,0,0,0,0.0,48.0
1902,CHA,AL,isbelfr01,137,,137,137,1,1,133,0,0,4,0,0,0,0,,
1930,CHN,NL,rootch01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1981,CAL,AL,sanchlu01,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1975,MIN,AL,kellyto01,49,37.0,49,45,0,0,43,0,0,0,1,0,1,2,0.0,5.0
2007,PHI,NL,gordoto01,44,0.0,44,44,44,0,0,0,0,0,0,0,0,0,0.0,0.0
1946,DET,AL,castege01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1915,NEW,FL,mullige01,6,,6,6,5,0,0,0,0,0,0,0,0,0,,
1983,SFN,NL,lavelga01,56,0.0,56,56,56,0,0,0,0,0,0,0,0,0,0.0,0.0
1929,PIT,NL,fussefr01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
2009,OAK,AL,crosbbo01,97,63.0,97,90,0,0,54,5,42,6,0,0,1,1,0.0,5.0
1962,CHA,AL,maxwech01,69,,69,69,0,0,6,0,0,0,49,0,7,56,,
1911,CHN,NL,rowanja01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1986,PHI,NL,maddumi01,16,16.0,16,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,KCU,UA,bastich01,11,,11,11,0,0,0,11,0,0,0,0,0,0,,
1879,PRO,NL,orourji01,81,,81,81,0,5,20,0,3,0,2,0,56,56,,
1909,BRO,NL,bergebi01,112,,112,112,0,112,0,0,0,0,0,0,0,0,,
1963,LAA,AL,gatewau01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1892,CL4,NL,oconnja01,140,,140,140,0,34,0,0,0,0,6,0,100,106,,
1923,BOS,AL,picinva01,87,,87,87,0,81,0,0,0,0,0,0,0,0,,
1959,CIN,NL,mcmilro01,79,,79,79,0,0,0,0,0,73,0,0,0,0,,
1964,PHI,NL,krollga01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1903,PHI,NL,titusjo01,72,,72,72,0,0,0,0,0,0,34,2,36,72,,
2003,MIL,NL,frankwa01,36,34.0,36,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0
1945,CLE,AL,hayesfr01,119,,119,119,0,119,0,0,0,0,0,0,0,0,,
1945,DET,AL,piercbi02,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1899,CHN,NL,connoji01,69,,69,69,0,0,0,44,25,0,0,0,0,0,,
1985,SEA,AL,bonneba01,48,20.0,48,26,0,0,5,0,0,0,9,0,13,22,2.0,20.0
1944,WS1,AL,curtive01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1980,SDN,NL,tenacge01,133,93.0,133,117,0,104,19,0,0,0,0,0,0,0,0.0,22.0
1934,BSN,NL,mcmanma01,119,,119,119,0,0,0,73,37,0,0,0,0,0,,
1947,CLE,AL,keltnke01,151,,151,151,0,0,0,0,150,0,0,0,0,0,,
1987,MON,NL,smithbr01,26,26.0,26,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,WS1,AL,martiro01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1984,ATL,NL,harpete01,40,24.0,40,29,0,0,0,0,0,0,28,0,1,29,0.0,12.0
1976,PHI,NL,carltst01,35,35.0,35,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,SL4,AA,lewisfr01,73,,73,73,0,0,0,0,0,0,0,73,0,73,,
1884,CNU,UA,crottjo01,21,,21,21,0,21,0,0,0,0,0,0,0,0,,
1905,CHN,NL,klingjo01,111,,111,111,0,106,1,0,0,0,0,0,4,4,,
1979,MON,NL,bassra01,2,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0.0,1.0
1946,CHA,AL,jordato01,10,,10,10,0,2,0,0,0,0,0,0,0,0,,
1993,OAK,AL,vanpoto01,16,0.0,0,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
2006,BAL,AL,cabreda01,26,1.0,1,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,SEA,AL,hurtaed01,16,0.0,0,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1949,WS1,AL,scarbra01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1991,KCA,AL,stillku01,122,98.0,122,118,0,0,0,0,0,118,0,0,0,0,0.0,20.0
1993,CIN,NL,mitchke01,93,87.0,93,88,0,0,0,0,0,0,86,0,2,88,0.0,6.0
1989,CAL,AL,schrobi01,41,38.0,41,41,0,33,8,0,0,0,0,0,0,0,0.0,0.0
2002,CHA,AL,howrybo01,47,0.0,5,47,47,0,0,0,0,0,0,0,0,0,0.0,0.0
1915,BUF,FL,lafited01,14,,14,14,14,0,0,0,0,0,0,0,0,0,,
1884,PHI,NL,clemeja01,9,,9,9,0,9,0,0,0,0,0,0,0,0,,
1977,SFN,NL,thomade01,148,118.0,148,130,0,0,3,28,6,26,4,76,0,78,0.0,24.0
1982,SEA,AL,gleatje01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1952,WS1,AL,coangi01,107,,107,107,0,0,0,0,0,0,86,0,0,86,,
1920,CLE,AL,ellisge01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1971,CHA,AL,mayele01,32,,32,32,0,0,0,0,0,0,2,0,8,10,,
1891,BS2,AA,obrieda02,41,,41,41,40,0,0,0,0,0,0,0,0,0,,
1932,BSN,NL,cantwbe01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
2001,ARI,NL,koplomi01,9,0.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,BAL,AL,burleri01,62,57.0,62,55,0,0,0,55,0,0,0,0,0,0,4.0,3.0
1976,KCA,AL,mingost01,55,0.0,3,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
1927,BOS,AL,wiltsha01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1990,PHI,NL,martica01,71,51.0,71,60,0,0,43,0,0,0,20,0,1,20,0.0,14.0
2003,FLO,NL,castrra01,40,3.0,40,18,0,18,0,0,0,0,0,0,0,0,1.0,27.0
1910,WS1,AL,unglabo01,124,,124,124,0,0,124,0,0,0,0,0,0,0,,
1960,NYA,AL,demaejo01,49,,49,49,0,0,0,19,0,17,0,0,0,0,,
1932,NYA,AL,lazzeto01,142,,142,142,0,0,0,134,5,0,0,0,0,0,,
1935,CIN,NL,hafeych01,15,,15,15,0,0,0,0,0,0,0,15,0,15,,
1963,BOS,AL,yastrca01,151,,151,151,0,0,0,0,0,0,151,1,0,151,,
1872,BR2,NA,thakeal01,18,,18,18,0,0,0,1,0,0,18,0,0,18,,
1964,LAN,NL,purdijo01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1974,SLN,NL,huntro01,12,4.0,12,5,0,0,0,5,0,0,0,0,0,0,0.0,8.0
2003,MON,NL,vargacl01,23,18.0,21,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1927,NYA,AL,morehra01,73,,73,73,0,0,0,53,0,0,0,0,0,0,,
1914,BUF,FL,pettine01,2,,2,2,0,0,0,0,0,0,0,0,0,0,,
1948,SLA,AL,shorera01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1894,BRO,NL,steined01,45,,45,45,44,0,0,0,0,0,0,0,0,0,,
1924,NY1,NL,mcquihu01,35,,35,35,27,0,0,0,0,0,0,0,0,0,,
1873,PH2,NA,cuthbne01,51,,51,51,0,0,0,0,0,0,51,0,0,51,,
1963,CIN,NL,malonji01,34,,34,34,33,0,0,0,0,0,0,0,0,0,,
1891,LS2,AA,longji01,6,,6,6,0,0,0,0,0,0,4,2,0,6,,
1951,CIN,NL,adamsbo03,125,,125,125,0,0,0,42,60,0,0,0,1,1,,
1930,BSN,NL,cunnibr01,37,,37,37,36,0,0,0,0,0,0,0,0,0,,
2002,FLO,NL,leede02,162,161.0,162,162,0,0,162,0,0,0,0,0,0,0,0.0,0.0
1906,PHI,NL,dugglbi01,43,,43,43,42,0,0,0,0,0,0,0,0,0,,
1929,DET,AL,hogsech01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
2005,SEA,AL,snellch02,15,8.0,15,10,0,0,0,0,0,0,7,0,3,10,0.0,5.0
1956,CHA,AL,batteea01,4,,4,4,0,3,0,0,0,0,0,0,0,0,,
1944,BSN,NL,workmch01,140,,140,140,0,0,0,0,19,0,0,0,103,103,,
1951,BSN,NL,loganjo01,62,,62,62,0,0,0,0,0,58,0,0,0,0,,
1992,MON,NL,grissma02,159,156.0,159,157,0,0,0,0,0,0,0,157,0,157,0.0,1.0
1901,BOS,AL,mitchfr01,20,,20,20,17,0,0,2,0,1,0,0,0,0,,
1953,BOS,AL,mcdermi03,45,,45,45,32,0,0,0,0,0,0,0,0,0,,
2002,MIN,AL,romerjc01,81,0.0,5,81,81,0,0,0,0,0,0,0,0,0,0.0,0.0
1976,KCA,AL,nelsoro02,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1904,PHI,NL,mcphejo01,15,,15,15,15,0,0,0,0,0,0,0,0,0,,
1981,TOR,AL,mosebll01,100,98.0,100,100,0,0,0,0,0,0,0,80,22,100,0.0,2.0
1947,BRO,NL,furilca01,124,,124,124,0,0,0,0,0,0,28,93,2,121,,
1960,WS1,AL,morgato01,14,,14,14,14,0,0,0,0,0,0,0,0,0,,
1943,CLE,AL,bagbyji02,41,,41,41,36,0,0,0,0,1,0,0,0,0,,
1904,BRO,NL,vanbude01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
2000,ARI,NL,stottto01,18,18.0,18,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1924,DET,AL,orourfr01,47,,47,47,0,0,0,40,0,7,0,0,0,0,,
1998,CIN,NL,booneaa01,58,49.0,58,52,0,0,0,1,52,1,0,0,0,0,0.0,7.0
2012,BAL,AL,thomeji01,58,39.0,58,4,0,0,4,0,0,0,0,0,0,0,36.0,19.0
1912,SLN,NL,hausear01,133,,133,133,0,0,0,0,0,132,0,0,0,0,,
1945,CIN,NL,lisenho01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1989,SLN,NL,wilsocr01,6,0.0,6,2,0,0,0,0,2,0,0,0,0,0,0.0,5.0
1967,WS2,AL,harreke01,26,,26,26,0,0,23,0,0,0,0,0,0,0,,
1914,BSN,NL,luquedo01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
2007,KCA,AL,cortefe01,8,3.0,8,6,0,0,0,6,0,0,0,0,0,0,0.0,2.0
1980,NYN,NL,allenne01,59,0.0,59,59,59,0,0,0,0,0,0,0,0,0,0.0,0.0
1947,DET,AL,eversho01,126,,126,126,0,0,0,0,0,0,0,123,0,123,,
1949,DET,AL,truckvi01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1909,CHN,NL,kanejo01,20,,20,20,0,0,0,2,3,3,6,1,1,8,,
1994,DET,AL,phillto02,114,113.0,114,108,0,0,0,12,0,0,104,0,0,104,6.0,1.0
2003,CHA,AL,thomafr04,153,151.0,153,27,0,0,27,0,0,0,0,0,0,0,124.0,2.0
2004,MIN,AL,ryanmi03,36,12.0,36,15,0,0,0,0,0,0,10,2,3,15,5.0,14.0
2000,KCA,AL,rakerja01,11,0.0,3,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1981,DET,AL,cowenal01,85,64.0,85,83,0,0,0,0,0,0,0,65,19,83,0.0,12.0
1997,ML4,AL,jahajo01,46,45.0,46,27,0,0,27,0,0,0,0,0,0,0,19.0,1.0
1984,PHI,NL,dennyjo01,22,22.0,22,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0
1993,KCA,AL,grangje01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1912,PHA,AL,russele01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1898,LS3,NL,davisha01,37,,37,37,0,0,34,2,0,0,0,0,1,1,,
1981,MON,NL,johnsto03,2,0.0,2,1,0,0,0,0,0,0,1,0,0,1,0.0,0.0
2006,MIL,NL,delarjo01,18,3.0,18,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1893,LS3,NL,pinknge01,118,,118,118,0,0,0,0,118,0,0,0,0,0,,
1949,SLN,NL,schoere01,151,,151,151,0,0,0,138,6,14,0,2,0,2,,
1986,DET,AL,onealra01,37,0.0,0,37,37,0,0,0,0,0,0,0,0,0,0.0,0.0
1889,PIT,NL,sowdebi01,15,,15,15,13,0,0,0,0,0,0,2,0,2,,
1989,CLE,AL,skalsjo01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,OAK,AL,phillto02,111,98.0,111,106,0,0,0,88,11,9,1,0,1,2,0.0,8.0
2004,NYN,NL,wilsoto02,4,1.0,4,3,0,3,0,0,0,0,0,0,0,0,0.0,1.0
1902,BRO,NL,evansro01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
2006,BOS,AL,varitja01,103,94.0,103,99,0,99,0,0,0,0,0,0,0,0,0.0,7.0
1970,NYA,AL,tepedfr01,16,,16,16,0,0,1,0,0,0,1,0,0,1,,
2005,TBA,AL,taylore01,11,5.0,11,10,0,0,0,0,0,0,0,9,1,10,0.0,3.0
1902,SLN,NL,brashro01,110,,110,110,0,0,67,21,0,3,1,7,8,16,,
2002,COL,NL,jonesto02,79,0.0,76,79,79,0,0,0,0,0,0,0,0,0,0.0,0.0
2006,FLO,NL,cepicma01,9,4.0,9,6,0,0,0,0,0,0,1,0,5,6,0.0,4.0
1967,BAL,AL,blairpa01,151,,151,151,0,0,0,0,0,0,0,146,0,146,,
1987,ATL,NL,blausje01,51,50.0,51,50,0,0,0,0,0,50,0,0,0,0,0.0,1.0
1901,NY1,NL,jonesji01,21,,21,21,1,0,0,0,0,0,0,0,20,20,,
1974,PHI,NL,linzyfr01,22,0.0,22,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,SLN,NL,dunstsh01,98,43.0,98,71,0,0,6,0,5,8,41,9,13,58,1.0,35.0
1927,BRO,NL,felixgu01,130,,130,130,0,0,0,0,0,0,117,4,0,119,,
1971,ML4,AL,ellswdi01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1973,LAN,NL,cannich01,17,,17,17,0,13,0,0,0,0,0,0,0,0,,
1912,CHA,AL,smithha05,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1917,CHN,NL,pechoch01,13,,13,13,0,0,0,0,7,5,0,0,0,0,,
1880,TRN,NL,ahearch01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1999,SLN,NL,osbordo01,6,6.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1893,NY1,NL,foremfr01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1947,WS1,AL,lyonsed01,7,,7,7,0,0,0,7,0,0,0,0,0,0,,
1906,CIN,NL,schlead01,116,,116,116,0,91,21,0,0,0,0,0,0,0,,
1931,SLA,AL,melilsk01,151,,151,151,0,0,0,151,0,0,0,0,0,0,,
1907,BOS,AL,ferriho01,150,,150,150,0,0,0,150,0,0,0,0,0,0,,
1992,MON,NL,wallati01,150,145.0,150,146,0,0,71,0,85,0,0,0,0,0,0.0,4.0
1884,RIC,AA,powelji01,41,,41,41,0,0,41,0,0,0,0,0,0,0,,
1943,CLE,AL,kenneve01,38,,38,38,28,0,0,0,0,0,0,0,0,0,,
1936,CLE,AL,haleod01,153,,153,153,0,0,0,3,148,0,0,0,0,0,,
1980,TOR,AL,jeffeje01,29,0.0,1,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,COL,NL,cookaa01,16,15.0,15,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
2008,SDN,NL,estessh01,11,7.0,10,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,MIL,NL,belliro01,101,93.0,101,96,0,0,0,96,0,0,0,0,0,0,0.0,5.0
1999,CLE,AL,depause01,11,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,CLE,AL,skinnjo01,99,90.0,99,99,0,99,0,0,0,0,0,0,0,0,0.0,0.0
2000,CHA,AL,myettaa01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,CLE,AL,bacsimi02,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1890,CIN,NL,keenaji01,54,,54,54,0,50,2,0,1,0,0,0,1,1,,
1997,FLO,NL,counscr01,51,47.0,51,51,0,0,0,51,0,0,0,0,0,0,0.0,3.0
2008,SLN,NL,glaustr01,151,148.0,151,149,0,0,4,0,146,0,0,0,0,0,0.0,3.0
1944,SLA,AL,martiba01,2,,2,2,0,0,0,0,0,0,1,0,0,1,,
1913,CHA,AL,scoggji01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1962,BAL,AL,fisheja01,33,,33,33,32,0,0,0,0,0,0,0,0,0,,
2000,CHN,NL,karchma01,13,0.0,12,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1948,WS1,AL,candimi01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1976,ML4,AL,haasmo01,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,CLE,AL,hunnebi01,21,,21,21,0,0,0,1,0,21,0,0,0,0,,
1909,DET,AL,mullige01,53,,53,53,40,0,0,0,0,0,0,0,2,2,,
1954,CLE,AL,mossido01,40,,40,40,40,0,0,0,0,0,0,0,0,0,,
1918,BOS,AL,ruthba01,95,,95,95,20,0,13,0,0,0,47,12,0,59,,
1977,CAL,AL,aikenwi01,42,23.0,42,13,0,0,13,0,0,0,0,0,0,0,11.0,18.0
1957,KC1,AL,graffmi01,56,,56,56,0,0,0,53,0,0,0,0,0,0,,
1983,MON,NL,leach01,33,33.0,33,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1953,SLA,AL,kretllo01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1998,NYA,AL,lloydgr01,50,0.0,1,50,50,0,0,0,0,0,0,0,0,0,0.0,0.0
1887,PHI,NL,andreed01,104,,104,104,0,0,1,7,0,0,0,99,0,99,,
1873,ELI,NA,boothed01,18,,18,18,0,0,0,1,0,0,15,0,2,17,,
1963,LAA,AL,kirkped01,34,,34,34,0,14,0,0,0,0,10,0,0,10,,
1998,MON,NL,mordemi01,73,21.0,73,61,0,0,1,21,11,30,0,0,0,0,0.0,13.0
1998,KCA,AL,ruschgl01,29,1.0,1,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1978,KCA,AL,otisam01,141,134.0,141,136,0,0,0,0,0,0,0,136,0,136,1.0,5.0
1948,SLN,NL,buchajo01,2,,2,2,0,1,0,0,0,0,0,0,0,0,,
2006,LAA,AL,greggke01,32,1.0,3,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,CLE,AL,lewalde01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,ATL,NL,merckke01,50,4.0,50,50,50,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,TEX,AL,palmera01,159,155.0,159,156,0,0,156,0,0,0,0,0,0,0,1.0,4.0
2008,DET,AL,raburry01,92,39.0,92,85,0,0,0,16,18,0,30,6,22,57,0.0,9.0
2000,ANA,AL,gilbe01,110,92.0,110,102,0,0,3,7,0,94,0,0,0,0,2.0,2.0
1994,COL,NL,mejiaro02,38,33.0,38,34,0,0,0,34,0,0,0,0,0,0,0.0,4.0
2003,TBA,AL,laforpe01,19,13.0,19,4,0,4,0,0,0,0,0,0,0,0,10.0,6.0
1929,PIT,NL,stronji01,6,,6,6,0,0,0,0,2,0,0,0,0,0,,
1995,NYN,NL,dipotje01,58,0.0,58,58,58,0,0,0,0,0,0,0,0,0,0.0,0.0
1951,NY1,NL,schenha01,8,,8,8,0,0,0,0,0,0,0,0,0,0,,
1966,KC1,AL,hershmi01,146,,146,146,0,0,0,0,0,0,12,3,130,143,,
1971,SLN,NL,zachach02,24,,24,24,23,0,0,0,0,0,0,0,0,0,,
1921,WS1,AL,smithea01,59,,59,59,0,0,0,0,1,0,3,4,36,43,,
1966,LAN,NL,schofdi01,20,,20,20,0,0,0,0,19,3,0,0,0,0,,
2002,ATL,NL,mossda01,33,27.0,31,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1970,SLN,NL,crosbed01,38,,38,38,0,0,0,2,3,35,0,0,0,0,,
1985,SFN,NL,kuipedu01,9,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0
1982,TOR,AL,adamsgl01,30,18.0,30,0,0,0,0,0,0,0,0,0,0,0,18.0,12.0
1949,BRO,NL,erskica01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1925,PHI,NL,durnige01,5,,5,5,0,0,0,0,0,0,0,0,4,4,,
1999,SLN,NL,mcgeewi01,132,39.0,132,91,0,0,3,0,0,0,31,19,43,90,0.0,55.0
1951,NY1,NL,irvinmo01,151,,151,151,0,0,39,0,0,0,89,0,27,112,,
1936,DET,AL,owenma01,154,,154,154,0,0,2,0,153,0,0,0,0,0,,
1999,SFN,NL,deltomi01,14,0.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,NYA,AL,millsal01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1909,PHA,AL,heitmhe01,64,,64,64,0,0,0,0,0,0,54,7,0,61,,
1974,PHI,NL,tayloto02,62,2.0,62,14,0,0,7,4,5,0,0,0,0,0,0.0,54.0
1972,BOS,AL,tatumke01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1916,SLA,AL,cranddo01,16,,16,16,2,0,0,0,0,0,0,0,0,0,,
1908,WS1,AL,pickeol01,113,,113,113,0,0,0,0,0,0,0,27,71,98,,
1988,LAN,NL,valenfe01,23,22.0,23,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,TOR,AL,castial01,66,44.0,66,66,0,66,0,0,0,0,0,0,0,0,0.0,0.0
1981,BAL,AL,grahada01,55,44.0,55,44,0,40,0,0,4,0,0,0,0,0,6.0,9.0
1936,SLN,NL,guttedo01,23,,23,23,0,0,0,0,23,0,0,0,0,0,,
2001,CIN,NL,larsobr01,14,8.0,14,9,0,0,0,0,9,0,0,0,0,0,0.0,4.0
1974,TEX,AL,foucast01,69,0.0,1,69,69,0,0,0,0,0,0,0,0,0,0.0,0.0
2007,ATL,NL,soriara01,71,0.0,67,71,71,0,0,0,0,0,0,0,0,0,0.0,0.0
1927,BSN,NL,gravesi01,7,,7,7,0,0,0,0,0,0,0,5,0,5,,
1989,TEX,AL,arnsbbr01,16,0.0,0,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,BAL,AL,flanami01,64,0.0,1,64,64,0,0,0,0,0,0,0,0,0,0.0,0.0
1959,ML1,NL,hartmbo01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1963,HOU,NL,weekljo01,34,,34,34,0,0,0,0,0,0,15,0,8,23,,
1913,DET,AL,zamloca01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1903,CHN,NL,dobbsjo01,16,,16,16,0,0,0,0,0,0,0,16,0,16,,
1896,SLN,NL,quinnjo02,48,,48,48,0,0,0,48,0,0,0,0,0,0,,
1890,PTP,PL,kuehnbi01,126,,126,126,0,0,0,0,126,0,0,0,0,0,,
1903,WS1,AL,hendrja01,32,,32,32,0,0,0,0,0,0,0,0,32,32,,
1973,MON,NL,friaspe01,100,,100,100,0,0,0,44,6,46,0,0,1,1,,
1905,CHA,AL,tannele01,142,,142,142,0,0,0,0,142,0,0,0,0,0,,
2000,MON,NL,seguife01,76,35.0,76,53,0,0,30,0,0,0,17,0,14,31,1.0,26.0
2002,PHI,NL,nickldo01,4,0.0,3,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1972,CAL,AL,rivermi01,58,,58,58,0,0,0,0,0,0,6,38,7,48,,
