playerid,yearid,stint,teamid,lgid,pos,g,gs,innouts,po,a,e,dp,pb,wp,sb,cs,zr
mathetj01,2001,1,OAK,AL,Привет! Чем я могу вам помочь?,20,0.0,69.0,1.0,3.0,0.0,0.0,,,,,
donovdi01,1956,1,CHA,AL,Привет! Чем я могу вам помочь?,34,31.0,704.0,11.0,46.0,1.0,4.0,,,,,
hoeftbi01,1957,1,DET,AL,Привет! Чем я могу вам помочь?,34,28.0,621.0,8.0,28.0,2.0,2.0,,,,,
alexama02,2000,1,BOS,AL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",20,9.0,282.0,16.0,33.0,0.0,7.0,,,,,
hallme01,1986,1,CLE,AL,RF,14,5.0,172.0,10.0,1.0,0.0,0.0,,,,,
bailobo01,1980,1,TOR,AL,ОФ,98,80.0,2095.0,205.0,16.0,2.0,5.0,,,,,
harrigr02,1993,1,SDN,NL,Привет! Чем я могу вам помочь?,22,22.0,456.0,13.0,23.0,1.0,3.0,,,,,
haltesh01,1998,1,KCA,AL,Двадцать два,6,1.0,48.0,2.0,8.0,1.0,0.0,,,,,
lannijo01,1940,1,PIT,NL,Привет! Чем я могу вам помочь?,38,,,8.0,22.0,3.0,2.0,,,,,
stantmi02,1991,1,ATL,NL,Привет! Чем я могу вам помочь?,74,0.0,234.0,6.0,16.0,0.0,0.0,,,,,
hardyla01,1975,1,SDN,NL,Привет! Чем я могу вам помочь?,3,0.0,8.0,0.0,0.0,1.0,0.0,,,,,
grosswa01,1977,1,OAK,AL,3В,145,145.0,3782.0,126.0,242.0,27.0,26.0,,,,,
powelja01,1906,1,SLA,AL,Привет! Чем я могу вам помочь?,28,,,8.0,52.0,3.0,3.0,,,,,
estalbo01,1945,1,PHA,AL,ОФ,124,,,314.0,10.0,4.0,3.0,,,,,
hoffch01,1911,1,NYA,AL,Привет! Чем я могу вам помочь?,5,,,2.0,8.0,1.0,0.0,,,,,
mootyja01,1937,1,CIN,NL,Привет! Чем я могу вам помочь?,14,,,4.0,8.0,2.0,0.0,,,,,
hausejo01,1923,1,PHA,AL,1Б,146,,,1475.0,86.0,15.0,109.0,,,,,
mcclebi01,1883,1,PHI,NL,ОФ,2,,,5.0,0.0,3.0,0.0,,,,,
gallibe01,1917,1,WS1,AL,Привет! Чем я могу вам помочь?,42,,,5.0,54.0,3.0,3.0,,,,,
brododi01,1955,1,BOS,AL,Привет! Чем я могу вам помочь?,16,0.0,96.0,5.0,7.0,0.0,0.0,,,,,
fieldbr01,1989,1,SEA,AL,RF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
valenjo02,1999,1,BOS,AL,ДХ,2,,,,,,,,,,,
lowryjo01,1875,1,WS6,NA,ОФ,6,,,8.0,0.0,3.0,0.0,,,,,
ruizch01,1967,1,CIN,NL,Двадцать два,56,47.0,1267.0,110.0,142.0,8.0,27.0,,,,,
sturgbo01,1942,1,CHN,NL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",29,,,43.0,64.0,2.0,15.0,,,,,
warneja01,1933,1,PHI,NL,Двадцать два,71,,,177.0,224.0,11.0,45.0,,,,,
barrage01,1982,1,CIN,NL,Двадцать два,6,3.0,96.0,5.0,9.0,3.0,1.0,,,,,
morgabo01,1957,2,CHN,NL,3В,12,7.0,266.0,15.0,18.0,1.0,1.0,,,,,
garcika01,1997,1,LAN,NL,LF,12,10.0,244.0,13.0,0.0,0.0,0.0,,,,,
trevial01,1979,1,NYN,NL,C,36,33.0,902.0,208.0,31.0,6.0,7.0,7.0,14.0,23.0,21.0,0.0
walkefr01,1920,1,PHA,AL,ОФ,24,,,57.0,1.0,1.0,0.0,,,,,
geigega01,1966,1,ATL,NL,ЧФ,33,18.0,590.0,35.0,4.0,1.0,0.0,,,,,
womacto01,2005,1,NYA,AL,ЧФ,22,17.0,450.0,36.0,0.0,0.0,0.0,,,,,
rauchjo01,2012,1,NYN,NL,Привет! Чем я могу вам помочь?,73,0.0,173.0,2.0,7.0,0.0,0.0,,,,,
keyji01,1994,1,NYA,AL,Привет! Чем я могу вам помочь?,25,25.0,504.0,6.0,40.0,2.0,3.0,,,,,
gonzaju03,2005,1,CLE,AL,ОФ,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
ullrisa01,1945,1,WS1,AL,Привет! Чем я могу вам помочь?,28,,,2.0,24.0,0.0,1.0,,,,,
fontemi01,2010,1,CHN,NL,3В,13,7.0,204.0,3.0,17.0,2.0,1.0,0.0,,0.0,0.0,
hernake01,1978,1,SLN,NL,1Б,158,148.0,3983.0,1436.0,96.0,10.0,124.0,,,,,
frobedo01,1983,1,PIT,NL,ОФ,24,15.0,420.0,27.0,0.0,1.0,0.0,,,,,
hunteto01,2008,1,LAA,AL,ДХ,9,,,,,,,,,,,
groteje01,1970,1,NYN,NL,C,125,121.0,3192.0,855.0,46.0,8.0,12.0,6.0,38.0,40.0,26.0,3.0
mayerer01,1918,1,PHI,NL,Привет! Чем я могу вам помочь?,13,,,6.0,31.0,0.0,0.0,,,,,
ansonca01,1887,1,CHN,NL,C,1,,,1.0,0.0,1.0,0.0,1.0,,,,
onsloja01,1912,1,DET,AL,ОФ,1,,,0.0,0.0,0.0,0.0,,,,,
escobke01,2009,1,LAA,AL,Привет! Чем я могу вам помочь?,1,1.0,15.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,
jamesch01,1960,1,SLN,NL,RF,9,6.0,165.0,11.0,1.0,2.0,1.0,,,,,
hendrel01,1973,1,BAL,AL,ДХ,1,,,,,,,,,,,
foleyto02,1984,1,CIN,NL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",83,69.0,1840.0,104.0,197.0,11.0,31.0,,,,,
bondwa01,1965,1,HOU,NL,LF,18,16.0,444.0,21.0,0.0,2.0,0.0,,,,,
harriwi01,2006,1,BOS,AL,LF,11,2.0,99.0,10.0,1.0,0.0,0.0,,,,,
valenbo02,1979,1,SEA,AL,C,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allenmy01,1888,1,KC2,AA,ОФ,35,,,72.0,9.0,6.0,1.0,,,,,
perrige01,1914,1,KCF,FL,Привет! Чем я могу вам помочь?,1,,,0.0,0.0,0.0,0.0,,,,,
suttoez01,1876,1,PHN,NL,3В,8,,,11.0,8.0,9.0,0.0,,,,,
guerrvl01,2008,1,LAA,AL,RF,99,99.0,2517.0,180.0,8.0,4.0,1.0,,,,,
escalfe01,2004,1,NYA,AL,3В,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
lukema01,1999,1,ANA,AL,ОФ,6,5.0,102.0,8.0,0.0,0.0,0.0,,,,,
snydech02,2007,1,ARI,NL,LF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
gipsoch01,2000,1,SEA,AL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",5,0.0,23.0,0.0,2.0,0.0,0.0,,,,,
parneme01,1954,1,BOS,AL,Привет! Чем я могу вам помочь?,19,15.0,277.0,3.0,17.0,1.0,1.0,,,,,
nageocl01,2005,1,SEA,AL,Привет! Чем я могу вам помочь?,3,0.0,12.0,0.0,2.0,0.0,0.0,,,,,
molitpa01,1993,1,TOR,AL,ДХ,137,,,,,,,,,,,
millele01,1984,1,LAN,NL,ОФ,5,2.0,56.0,3.0,0.0,0.0,0.0,,,,,
mottocu01,1970,1,BAL,AL,ОФ,21,19.0,456.0,32.0,1.0,0.0,0.0,,,,,
johnske02,1969,1,ATL,NL,Привет! Чем я могу вам помочь?,9,2.0,87.0,0.0,5.0,0.0,1.0,,,,,
yoshima01,1998,1,NYN,NL,Привет! Чем я могу вам помочь?,29,29.0,515.0,14.0,20.0,3.0,2.0,,,,,
applepe01,1932,1,CLE,AL,Привет! Чем я могу вам помочь?,4,,,0.0,1.0,0.0,0.0,,,,,
wambsbi01,1926,1,PHA,AL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",17,,,10.0,26.0,3.0,5.0,,,,,
bergepe01,2004,1,MON,NL,ЧФ,11,11.0,291.0,21.0,0.0,2.0,0.0,,,,,
mcmicgr01,1999,1,NYN,NL,Привет! Чем я могу вам помочь?,19,0.0,56.0,2.0,1.0,0.0,0.0,,,,,
sweasch01,1872,1,CL1,NA,ОФ,1,,,5.0,0.0,0.0,0.0,,,,,
biggicr01,2005,1,HOU,NL,ДХ,5,,,,,,,,,,,
steinte01,1987,1,OAK,AL,3В,10,2.0,93.0,1.0,4.0,0.0,0.0,,,,,
jeffere01,1995,1,BOS,AL,ОФ,2,1.0,15.0,2.0,0.0,0.0,0.0,,,,,
birdge01,1871,1,RC1,NA,ОФ,25,,,32.0,2.0,11.0,0.0,,,,,
astacpe01,1994,1,LAN,NL,Привет! Чем я могу вам помочь?,23,23.0,447.0,19.0,13.0,0.0,0.0,,,,,
anderbr03,2008,1,CHA,AL,ОФ,98,39.0,1408.0,105.0,0.0,0.0,0.0,,,,,
lopezfe01,2008,2,SLN,NL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",5,3.0,75.0,3.0,7.0,0.0,1.0,,,,,
sierrru01,1992,2,OAK,AL,ОФ,25,25.0,642.0,59.0,0.0,0.0,0.0,,,,,
simonra01,1997,1,ATL,NL,1Б,6,2.0,69.0,16.0,2.0,0.0,2.0,,,,,
blairwi01,1996,1,SDN,NL,Привет! Чем я могу вам помочь?,60,0.0,264.0,6.0,6.0,2.0,0.0,,,,,
leonaje01,1982,1,SFN,NL,RF,2,1.0,41.0,2.0,0.0,0.0,0.0,,,,,
lewisma01,1999,1,CIN,NL,3В,52,30.0,942.0,21.0,54.0,5.0,7.0,,,,,
straujo02,1885,1,LS2,AA,C,1,,,6.0,0.0,2.0,0.0,2.0,,,,
hubbeca01,1931,1,NY1,NL,Привет! Чем я могу вам помочь?,36,,,9.0,38.0,4.0,0.0,,,,,
stroued01,1967,2,WS2,AL,ОФ,79,48.0,1465.0,117.0,1.0,2.0,0.0,,,,,
barroto01,1997,1,PHI,NL,RF,53,51.0,1364.0,111.0,3.0,2.0,1.0,,,,,
kisonbr01,1971,1,PIT,NL,Привет! Чем я могу вам помочь?,18,13.0,286.0,8.0,18.0,1.0,5.0,,,,,
jacksro02,1984,1,CAL,AL,ОФ,1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
hootobu01,1975,1,CHN,NL,Привет! Чем я могу вам помочь?,3,3.0,33.0,1.0,6.0,0.0,0.0,,,,,
scottlu01,2005,1,HOU,NL,ОФ,24,20.0,511.0,24.0,2.0,1.0,0.0,,,,,
guerrvl01,2000,1,MON,NL,ДХ,2,,,,,,,,,,,
widgech01,2005,1,CHA,AL,C,42,38.0,1032.0,252.0,12.0,5.0,2.0,2.0,19.0,24.0,2.0,0.0
williji02,1953,1,CHN,NL,Привет! Чем я могу вам помочь?,13,,,4.0,12.0,0.0,0.0,,,,,
hyersti01,1999,1,FLO,NL,ОФ,15,6.0,206.0,15.0,0.0,0.0,0.0,,,,,
beckbo01,1927,1,SLA,AL,Привет! Чем я могу вам помочь?,3,,,1.0,1.0,0.0,0.0,,,,,
lawtoma02,2006,1,SEA,AL,ЧФ,5,5.0,105.0,10.0,0.0,0.0,0.0,,,,,
ashburi01,1953,1,PHI,NL,ОФ,156,,,496.0,18.0,5.0,4.0,,,,,
peraljh01,2010,2,DET,AL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",46,44.0,1177.0,70.0,118.0,3.0,26.0,0.0,,0.0,0.0,
otisam01,1967,1,NYN,NL,ЧФ,14,14.0,350.0,15.0,2.0,0.0,1.0,,,,,
kauffdi01,1914,1,SLA,AL,1Б,7,,,29.0,0.0,1.0,0.0,,,,,
lunahe01,2007,1,TOR,AL,RF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
kentje01,2002,1,SFN,NL,1Б,9,9.0,200.0,55.0,2.0,0.0,7.0,,,,,
weavebu01,1914,1,CHA,AL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",134,,,367.0,389.0,59.0,50.0,,,,,
hanseda01,2005,1,SEA,AL,1Б,9,0.0,81.0,18.0,2.0,0.0,3.0,,,,,
primra01,1934,1,WS1,AL,Привет! Чем я могу вам помочь?,8,,,0.0,5.0,1.0,1.0,,,,,
knabeot01,1915,1,BLF,FL,Двадцать два,94,,,203.0,264.0,12.0,52.0,,,,,
evansjo01,1919,1,CLE,AL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",6,,,3.0,9.0,1.0,0.0,,,,,
mcelvpr01,1910,1,BRO,NL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",6,,,10.0,19.0,2.0,1.0,,,,,
mckayda01,1978,1,TOR,AL,Двадцать два,140,137.0,3640.0,310.0,408.0,12.0,96.0,,,,,
whitema01,1991,1,TOR,AL,ОФ,42,39.0,1069.0,90.0,2.0,0.0,0.0,,,,,
osbordo01,1992,1,SLN,NL,Привет! Чем я могу вам помочь?,34,29.0,537.0,6.0,18.0,2.0,2.0,,,,,
mauldma01,1934,1,CHA,AL,3В,10,,,12.0,17.0,3.0,3.0,,,,,
schuri01,1990,1,CAL,AL,3В,38,31.0,813.0,16.0,74.0,8.0,9.0,,,,,
gipsoch01,1999,1,SEA,AL,ДХ,4,,,,,,,,,,,
simmote01,1973,1,SLN,NL,C,153,151.0,4058.0,888.0,74.0,13.0,13.0,25.0,45.0,64.0,50.0,5.0
smithbi04,1962,1,PHI,NL,Привет! Чем я могу вам помочь?,24,5.0,151.0,6.0,6.0,2.0,1.0,,,,,
santoro01,1972,1,CHN,NL,ОФ,1,1.0,27.0,1.0,0.0,0.0,0.0,,,,,
thomsbo01,1954,1,ML1,NL,RF,1,0.0,6.0,1.0,0.0,0.0,0.0,,,,,
moonwa01,1965,1,LAN,NL,ОФ,23,18.0,472.0,25.0,1.0,0.0,0.0,,,,,
higgibo01,1911,1,BRO,NL,3В,1,,,0.0,0.0,0.0,0.0,,,,,
shumpte01,2000,1,COL,NL,1Б,6,1.0,36.0,8.0,1.0,2.0,2.0,,,,,
mayde01,1992,1,CHN,NL,LF,98,72.0,2003.0,134.0,3.0,5.0,0.0,,,,,
leeca01,2010,1,HOU,NL,ОФ,133,133.0,3289.0,183.0,6.0,6.0,1.0,0.0,,0.0,0.0,
bondsbo01,1968,1,SFN,NL,ОФ,80,76.0,2124.0,169.0,6.0,4.0,1.0,,,,,
vossbi01,1972,2,OAK,AL,ОФ,34,24.0,696.0,59.0,3.0,0.0,0.0,,,,,
olivejo01,1998,1,DET,AL,1Б,2,0.0,9.0,2.0,1.0,0.0,0.0,,,,,
finlech01,1996,1,CAL,AL,Привет! Чем я могу вам помочь?,35,35.0,714.0,9.0,28.0,3.0,4.0,,,,,
minorry01,2001,1,MON,NL,3В,24,15.0,460.0,12.0,20.0,1.0,0.0,,,,,
merriji01,1967,1,MIN,AL,Привет! Чем я могу вам помочь?,37,28.0,683.0,4.0,32.0,3.0,1.0,,,,,
hickebr01,1994,1,SFN,NL,Привет! Чем я могу вам помочь?,28,14.0,295.0,1.0,9.0,0.0,1.0,,,,,
eichhma01,1994,1,BAL,AL,Привет! Чем я могу вам помочь?,43,0.0,213.0,3.0,19.0,0.0,1.0,,,,,
voylebr01,2001,1,KCA,AL,Привет! Чем я могу вам помочь?,7,0.0,28.0,0.0,0.0,0.0,0.0,,,,,
queenme02,1964,1,CIN,NL,ОФ,20,17.0,477.0,42.0,0.0,1.0,0.0,,,,,
slaytst01,1928,1,BOS,AL,Привет! Чем я могу вам помочь?,3,,,0.0,1.0,0.0,0.0,,,,,
smithmi04,1988,1,MON,NL,Привет! Чем я могу вам помочь?,5,0.0,26.0,0.0,1.0,0.0,0.0,,,,,
wallabo01,1895,1,CL4,NL,Привет! Чем я могу вам помочь?,30,,,15.0,66.0,8.0,2.0,,,,,
boltocl01,1933,1,WS1,AL,C,9,,,14.0,2.0,2.0,1.0,1.0,,,,
slatoji01,1986,1,CAL,AL,Привет! Чем я могу вам помочь?,14,12.0,220.0,7.0,12.0,0.0,1.0,,,,,
simpsjo01,1976,1,LAN,NL,ОФ,20,8.0,264.0,24.0,0.0,0.0,0.0,,,,,
romered01,1983,1,ML4,AL,ДХ,5,,,,,,,,,,,
martira03,1999,1,SFN,NL,Двадцать два,27,18.0,528.0,50.0,68.0,1.0,15.0,,,,,
amalfjo01,1960,1,SFN,NL,3В,63,49.0,1334.0,45.0,114.0,11.0,8.0,,,,,
wilkebr01,2003,1,MON,NL,LF,95,80.0,2107.0,167.0,8.0,4.0,1.0,,,,,
drabedo01,1998,1,BAL,AL,Привет! Чем я могу вам помочь?,23,21.0,326.0,8.0,15.0,1.0,1.0,,,,,
wardch01,1917,1,PIT,NL,3В,5,,,4.0,12.0,1.0,0.0,,,,,
rolliji01,2000,1,PHI,NL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",13,11.0,306.0,23.0,22.0,1.0,9.0,,,,,
smithja03,1915,1,SLN,NL,ОФ,4,,,5.0,0.0,0.0,0.0,,,,,
jamesch02,1988,1,PHI,NL,RF,101,97.0,2470.0,211.0,6.0,2.0,3.0,,,,,
navarja01,2000,1,MIL,NL,Привет! Чем я могу вам помочь?,5,5.0,56.0,1.0,0.0,0.0,0.0,,,,,
mullira01,1983,1,TOR,AL,3В,116,96.0,2460.0,70.0,161.0,7.0,12.0,,,,,
lyonsde01,1889,1,PH4,AA,3В,130,,,202.0,291.0,80.0,29.0,,,,,
tolanbo01,1966,1,SLN,NL,LF,11,8.0,228.0,20.0,1.0,1.0,0.0,,,,,
willige03,1997,1,OAK,AL,C,67,55.0,1494.0,336.0,27.0,6.0,4.0,1.0,23.0,41.0,15.0,0.0
fernach01,1958,1,PHI,NL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",148,146.0,3846.0,296.0,415.0,18.0,88.0,,,,,
rogerst01,1982,1,MON,NL,Привет! Чем я могу вам помочь?,35,35.0,831.0,18.0,41.0,1.0,3.0,,,,,
bankhda01,1951,1,BRO,NL,Привет! Чем я могу вам помочь?,7,,,1.0,3.0,0.0,0.0,,,,,
biittla01,1976,2,CHN,NL,ОФ,24,18.0,490.0,34.0,1.0,0.0,0.0,,,,,
terrybi01,1931,1,NY1,NL,1Б,153,,,1411.0,105.0,16.0,108.0,,,,,
jeffest01,1987,1,SDN,NL,ЧФ,83,77.0,1821.0,167.0,1.0,3.0,1.0,,,,,
hernajo01,1999,1,CHN,NL,ОФ,20,11.0,303.0,24.0,0.0,0.0,0.0,,,,,
hernajo01,2001,1,MIL,NL,ЧФ,1,1.0,12.0,2.0,0.0,0.0,0.0,,,,,
garcimi01,1949,1,CLE,AL,Привет! Чем я могу вам помочь?,41,,,11.0,34.0,1.0,4.0,,,,,
hoggbr01,1915,1,CHN,NL,Привет! Чем я могу вам помочь?,2,,,0.0,6.0,0.0,0.0,,,,,
gardnwe01,1984,1,NYN,NL,Привет! Чем я могу вам помочь?,21,0.0,76.0,1.0,3.0,0.0,0.0,,,,,
treadje01,1995,2,MON,NL,Двадцать два,11,5.0,148.0,11.0,15.0,0.0,2.0,,,,,
martije01,1980,1,CHN,NL,LF,4,0.0,20.0,1.0,0.0,0.0,0.0,,,,,
iviemi01,1979,1,SFN,NL,3В,4,2.0,49.0,3.0,4.0,0.0,0.0,,,,,
lawleto01,1985,1,SLN,NL,3В,13,7.0,226.0,9.0,24.0,1.0,2.0,,,,,
mooreed01,1934,1,CLE,AL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",2,,,1.0,1.0,0.0,0.0,,,,,
jonesda03,1966,1,BOS,AL,Двадцать два,70,49.0,1379.0,129.0,121.0,10.0,26.0,,,,,
paganjo01,1972,1,PIT,NL,3В,32,27.0,752.0,25.0,37.0,7.0,3.0,,,,,
ferguch02,1901,1,CHN,NL,Привет! Чем я могу вам помочь?,1,,,0.0,0.0,0.0,0.0,,,,,
scottto01,1981,1,SLN,NL,ЧФ,44,41.0,1123.0,120.0,2.0,0.0,0.0,,,,,
mcallsp01,1902,2,BLA,AL,1Б,1,,,7.0,0.0,0.0,1.0,,,,,
moriage02,1903,1,CHN,NL,3В,1,,,3.0,1.0,0.0,0.0,,,,,
alexado01,1984,1,TOR,AL,Привет! Чем я могу вам помочь?,36,35.0,785.0,18.0,33.0,2.0,4.0,,,,,
patteco01,2009,2,MIL,NL,ОФ,4,2.0,63.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,
smithha08,1960,1,PIT,NL,C,71,66.0,1761.0,356.0,30.0,6.0,5.0,8.0,15.0,19.0,10.0,2.0
simpsha01,1959,3,PIT,NL,LF,1,1.0,24.0,3.0,0.0,0.0,0.0,,,,,
blaloha01,2009,1,TEX,AL,ДХ,49,,,,,,,0.0,,0.0,0.0,
gilbech01,1940,1,BRO,NL,ОФ,43,,,91.0,4.0,4.0,1.0,,,,,
millefr02,1919,1,PIT,NL,Привет! Чем я могу вам помочь?,32,,,10.0,63.0,2.0,2.0,,,,,
parrila02,1979,1,DET,AL,C,142,135.0,3535.0,707.0,79.0,9.0,10.0,21.0,38.0,69.0,57.0,1.0
peterga01,1970,1,BOS,AL,Привет! Чем я могу вам помочь?,34,34.0,665.0,7.0,27.0,3.0,3.0,,,,,
lunahe01,2006,2,CLE,AL,3В,2,2.0,51.0,0.0,0.0,0.0,0.0,,,,,
lansfca01,1985,1,OAK,AL,3В,97,97.0,2492.0,85.0,119.0,5.0,11.0,,,,,
briggbu01,1896,1,CHN,NL,Привет! Чем я могу вам помочь?,26,,,6.0,29.0,4.0,0.0,,,,,
johnto01,1986,1,NYA,AL,Привет! Чем я могу вам помочь?,13,10.0,212.0,4.0,15.0,3.0,2.0,,,,,
motama01,1969,2,LAN,NL,ЧФ,4,2.0,81.0,6.0,1.0,0.0,0.0,,,,,
ottme01,1945,1,NY1,NL,ОФ,118,,,217.0,11.0,4.0,1.0,,,,,
mantlmi01,1963,1,NYA,AL,ЧФ,52,52.0,1145.0,101.0,2.0,1.0,0.0,,,,,
lecroma01,2001,1,MIN,AL,C,3,0.0,27.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
wilkiri01,1994,1,CHN,NL,1Б,2,0.0,12.0,4.0,0.0,0.0,0.0,,,,,
parenfr01,1899,1,SLN,NL,Двадцать два,2,,,3.0,5.0,1.0,1.0,,,,,
merceor01,1994,1,PIT,NL,RF,68,55.0,1459.0,100.0,3.0,2.0,2.0,,,,,
elliobo01,1939,1,PIT,NL,ОФ,30,,,88.0,1.0,2.0,0.0,,,,,
pilledu01,1956,1,PHI,NL,Привет! Чем я могу вам помочь?,20,0.0,70.0,1.0,3.0,0.0,0.0,,,,,
ordonma01,2005,1,DET,AL,ОФ,81,79.0,2017.0,139.0,5.0,1.0,0.0,,,,,
mckinal01,1884,1,NY1,NL,1Б,116,,,1097.0,31.0,53.0,57.0,,,,,
alfonan01,1999,1,FLO,NL,Привет! Чем я могу вам помочь?,73,0.0,233.0,5.0,14.0,0.0,2.0,,,,,
howarmi01,1981,1,NYN,NL,ОФ,14,6.0,208.0,18.0,2.0,1.0,0.0,,,,,
salazlu01,1990,1,CHN,NL,3В,91,83.0,2181.0,55.0,136.0,10.0,12.0,,,,,
haineje01,1934,1,SLN,NL,Привет! Чем я могу вам помочь?,37,,,7.0,27.0,0.0,3.0,,,,,
kirkped01,1974,1,PIT,NL,RF,11,9.0,225.0,19.0,0.0,0.0,0.0,,,,,
kinslto01,1886,1,WS8,NL,C,3,,,11.0,4.0,0.0,0.0,6.0,,,,
doakbi01,1929,1,SLN,NL,Привет! Чем я могу вам помочь?,3,,,0.0,1.0,1.0,0.0,,,,,
mohrdu01,2002,1,MIN,AL,RF,94,78.0,2157.0,195.0,3.0,2.0,2.0,,,,,
harmoch01,1956,1,CIN,NL,RF,4,0.0,42.0,3.0,0.0,0.0,0.0,,,,,
nunnajo01,1997,2,CIN,NL,ЧФ,46,38.0,987.0,92.0,1.0,2.0,0.0,,,,,
fossera01,1968,1,CLE,AL,C,1,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fergubo01,1872,1,BR2,NA,3В,37,,,84.0,178.0,62.0,7.0,,,,,
smithji01,1918,1,BSN,NL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",9,,,28.0,31.0,9.0,5.0,,,,,
lanfrwa01,1947,1,BSN,NL,Привет! Чем я могу вам помочь?,36,,,1.0,20.0,0.0,0.0,,,,,
knoblch01,1992,1,MIN,AL,Двадцать два,154,150.0,4019.0,306.0,415.0,6.0,104.0,,,,,
shiffst01,1992,1,KCA,AL,Привет! Чем я могу вам помочь?,34,0.0,156.0,5.0,7.0,1.0,0.0,,,,,
brockta01,2000,1,CHN,NL,LF,9,0.0,58.0,5.0,0.0,0.0,0.0,,,,,
yorkto01,1874,1,PH2,NA,ОФ,50,,,161.0,6.0,27.0,0.0,,,,,
flynnjo01,1884,2,BSU,UA,1Б,1,,,7.0,3.0,2.0,0.0,,,,,
mcdowod01,1989,2,ATL,NL,ОФ,68,66.0,1736.0,179.0,2.0,4.0,0.0,,,,,
blakeha01,1899,1,SLN,NL,1Б,1,,,10.0,1.0,1.0,1.0,,,,,
koskico01,1999,1,MIN,AL,ДХ,12,,,,,,,,,,,
unroeti01,1997,1,ML4,AL,LF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
jungeke01,1940,1,CLE,AL,Привет! Чем я могу вам помочь?,2,,,0.0,1.0,0.0,0.0,,,,,
owenser01,2002,1,FLO,NL,LF,75,50.0,1432.0,122.0,7.0,2.0,0.0,,,,,
martijo05,1982,1,SLN,NL,Привет! Чем я могу вам помочь?,24,7.0,198.0,2.0,8.0,1.0,0.0,,,,,
snyderu01,1959,1,KC1,AL,RF,13,11.0,271.0,18.0,2.0,0.0,1.0,,,,,
hendrel01,1978,1,BAL,AL,ДХ,1,,,,,,,,,,,
bochybr01,1982,1,NYN,NL,1Б,1,0.0,3.0,2.0,0.0,0.0,0.0,,,,,
pagemi02,1983,1,OAK,AL,LF,8,2.0,81.0,11.0,0.0,0.0,0.0,,,,,
farnsky01,2002,1,CHN,NL,Привет! Чем я могу вам помочь?,45,0.0,140.0,0.0,5.0,0.0,0.0,,,,,
stanlfr01,1972,2,SDN,NL,3В,4,4.0,93.0,2.0,8.0,0.0,0.0,,,,,
wietewh01,1947,1,PIT,NL,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?",22,,,31.0,38.0,9.0,6.0,,,,,
reuscri01,1988,1,SFN,NL,Привет! Чем я могу вам помочь?,36,36.0,735.0,12.0,32.0,0.0,2.0,,,,,
gleatje01,1980,1,TEX,AL,Привет! Чем я могу вам помочь?,5,0.0,21.0,1.0,2.0,0.0,0.0,,,,,
podsesc01,2001,1,SEA,AL,RF,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
mosesjo01,1990,1,MIN,AL,ДХ,10,,,,,,,,,,,
millest01,1960,1,SFN,NL,Привет! Чем я могу вам помочь?,47,3.0,305.0,5.0,25.0,2.0,2.0,,,,,
upshawi01,1980,1,TOR,AL,LF,1,1.0,21.0,0.0,0.0,0.0,0.0,,,,,
bocachi01,2001,1,LAN,NL,3В,8,7.0,156.0,1.0,6.0,2.0,0.0,,,,,
