playerid,year,stint,tmid,w,l,sa,ga
denisma01,2005,1,CBS,3,1,18,4
masonst01,2010,1,CBS,4,5,31,10
bryzgil01,2008,1,PHO,2,3,20,10
leighmi01,2009,2,PHI,1,0,2,0
enrotjh01,2010,1,BUF,3,0,19,5
masonch02,2011,1,WPG,1,1,8,3
legacma01,2007,1,STL,2,3,17,4
niittan01,2010,1,SJS,2,0,4,0
khabini01,2006,1,CHI,4,4,33,11
caronse01,2005,1,PIT,0,3,10,6
masonst01,2011,1,CBS,2,2,10,4
gustajo01,2009,1,TOR,2,1,7,3
auldal01,2005,1,VAN,4,3,22,7
denisma01,2007,1,TBL,1,0,3,0
divisre01,2005,1,STL,0,1,3,2
bryzgil01,2011,1,PHI,3,5,25,13
rolosdw01,2005,1,MIN,0,1,8,2
leighmi01,2009,1,CAR,1,0,3,0
leclapa01,2007,1,CBS,3,4,23,10
thibajo01,2005,1,PIT,1,1,12,3
gigueje01,2009,2,TOR,1,2,8,4
lundqhe01,2006,1,NYR,8,4,50,9
labarja01,2008,1,LAK,0,3,7,6
tellqmi01,2005,1,TOR,1,1,5,2
schneco01,2008,1,VAN,0,1,3,3
vokouto01,2007,1,FLO,5,6,41,11
labarja01,2008,2,VAN,0,2,9,5
valiqst01,2007,1,NYR,2,2,11,3
rinnepe01,2009,1,NAS,6,3,45,11
shielst01,2005,1,ATL,0,1,2,1
hardijo01,2011,1,MIN,5,3,23,5
kiprumi01,2006,1,CAL,3,4,16,7
auldal01,2006,1,FLO,0,3,8,6
nabokev01,2009,1,SJS,6,6,50,13
rasktu01,2010,1,BOS,1,1,5,2
osgooch01,2007,1,DET,2,3,16,8
thibajo01,2007,1,BUF,0,2,10,3
huetcr01,2006,1,MTL,2,3,14,8
andercr01,2010,2,OTT,2,1,12,1
rinnepe01,2011,1,NAS,4,5,30,9
huetcr01,2008,1,CHI,2,2,12,5
fleurma01,2007,1,PIT,1,0,3,0
vokouto01,2011,1,WAS,1,1,4,2
backsni01,2010,1,MIN,1,4,17,8
emeryra01,2007,1,OTT,1,3,15,7
conklty01,2006,1,CBS,1,1,5,2
fleurma01,2010,1,PIT,8,2,38,6
priceca01,2008,1,MTL,5,6,35,13
millery01,2008,1,BUF,8,2,40,9
hackema01,2011,1,MIN,1,0,5,2
clemmsc01,2005,1,NJD,1,1,7,3
bouchbr01,2009,1,PHI,1,2,7,4
bryzgil01,2007,2,PHO,5,4,26,8
bironma01,2008,1,PHI,2,3,17,5
grahajo01,2006,1,CAR,0,1,3,2
howarji01,2010,1,DET,3,2,17,2
conklty01,2011,1,DET,1,0,3,0
wardca01,2011,1,CAR,1,4,14,6
neuvimi01,2011,1,WAS,3,2,17,7
norrefr01,2008,1,CBS,0,1,2,1
masonch02,2008,1,STL,3,4,18,7
hedbejo01,2005,1,DAL,4,0,17,3
fernama01,2007,1,BOS,1,0,3,0
hasekdo01,2007,1,DET,3,2,12,3
crawfco01,2005,1,CHI,0,1,3,2
leclapa01,2008,1,CBS,0,1,3,2
budajpe01,2008,1,COL,7,4,35,13
halakja01,2011,1,STL,3,7,32,9
lundqhe01,2009,1,NYR,3,3,22,7
ersbeer01,2007,1,LAK,1,1,10,2
lalimpa01,2007,1,CHI,3,0,9,2
labarja01,2009,1,PHO,6,1,27,8
toskave01,2009,1,TOR,1,1,4,2
gigueje01,2006,1,AND,4,6,39,13
johnsbr02,2008,1,WAS,0,1,2,1
mclenja01,2006,1,CAL,0,1,11,4
garonma01,2009,1,CBS,2,3,18,8
noronmi01,2005,1,BUF,0,0,1,1
rasktu01,2009,1,BOS,5,4,33,10
auldal01,2009,1,DAL,2,2,15,2
lehtoka01,2008,1,ATL,4,1,22,5
garonma01,2008,1,EDM,1,0,3,1
masonch02,2006,1,NAS,4,2,20,6
thomati01,2007,1,BOS,3,4,18,6
sanfocu01,2005,1,STL,3,5,25,10
clemmsc01,2005,1,NJD,1,1,7,3
mcelhcu01,2009,1,CAL,1,0,4,2
dunhami01,2005,1,ATL,0,2,4,3
vokouto01,2005,1,NAS,4,3,20,8
fernama01,2006,1,MIN,7,1,32,9
kiprumi01,2011,1,CAL,3,8,40,15
bouchbr01,2008,1,SJS,1,1,6,2
rinnepe01,2010,1,NAS,6,4,34,7
brodema01,2009,1,NJD,6,4,31,9
fleurma01,2005,1,PIT,0,2,5,4
toivoha01,2007,1,STL,1,2,9,2
divisre01,2005,1,STL,0,1,3,2
bernijo01,2010,1,LAK,0,2,5,3
nabokev01,2007,1,SJS,6,6,40,18
toskave01,2009,1,TOR,1,1,4,2
holtbbr01,2011,1,WAS,0,1,4,2
fleurma01,2009,1,PIT,6,2,23,6
lawsona01,2010,1,NYI,1,1,6,4
wardca01,2009,1,CAR,1,3,13,7
johnsbr02,2005,1,WAS,3,1,13,2
halakja01,2011,1,STL,3,7,32,9
huetcr01,2008,1,CHI,2,2,12,5
elliobr01,2009,1,OTT,2,4,21,7
rinnepe01,2010,1,NAS,6,4,34,7
luongro01,2007,1,VAN,6,8,54,15
quickjo01,2011,1,LAK,6,8,47,16
scrivbe01,2011,1,TOR,1,1,5,2
priceca01,2009,1,MTL,2,3,17,5
brodema01,2005,1,NJD,8,3,38,9
varlasi01,2011,1,COL,8,0,24,2
vokouto01,2011,1,WAS,1,1,4,2
vokouto01,2005,1,NAS,4,3,20,8
niittan01,2008,1,PHI,2,3,18,6
khabini01,2008,1,CHI,2,5,19,9
vokouto01,2006,1,NAS,2,3,17,7
thomati01,2007,1,BOS,3,4,18,6
marksja02,2011,1,FLO,0,1,3,1
mcelhcu01,2009,1,CAL,1,0,4,2
gustajo01,2011,1,TOR,1,3,11,4
nabokev01,2009,1,SJS,6,6,50,13
turcoma01,2008,1,DAL,5,6,43,16
nabokev01,2011,1,NYI,5,1,18,4
andercr01,2011,1,OTT,6,1,25,7
auldal01,2007,2,BOS,2,3,15,5
masonch02,2005,1,NAS,2,0,5,0
andercr01,2005,1,CHI,0,3,7,5
luongro01,2006,1,VAN,5,3,31,10
garnemi01,2005,1,ATL,0,2,8,4
kiprumi01,2007,1,CAL,3,3,17,6
fleurma01,2011,1,PIT,9,2,39,9
sabouda01,2006,1,VAN,0,1,4,2
osgooch01,2006,1,DET,1,2,14,6
thibajo01,2007,1,BUF,0,2,10,3
conklty01,2008,1,DET,2,2,13,4
hedbejo01,2007,1,ATL,5,3,31,7
budajpe01,2010,1,COL,3,0,14,1
vokouto01,2010,1,FLO,2,1,13,2
gerbema01,2005,1,CAR,7,2,33,10
josepcu01,2005,1,PHO,3,2,19,6
theodjo01,2008,1,WAS,4,4,22,6
wardca01,2010,1,CAR,5,4,25,6
masonst01,2011,1,CBS,2,2,10,4
cloutda01,2007,1,LAK,1,0,4,1
turcoma01,2005,1,DAL,8,1,24,6
vokouto01,2005,1,NAS,4,3,20,8
rolosdw01,2005,2,EDM,1,3,12,7
dubnyde01,2009,1,EDM,2,1,11,3
dubnyde01,2010,1,EDM,0,6,19,10
luongro01,2006,1,VAN,5,3,31,10
dipieri01,2010,1,NYI,2,1,9,3
backsni01,2009,1,MIN,2,7,38,14
gustajo01,2010,1,TOR,2,1,10,4
ellisda01,2008,1,NAS,1,3,11,6
dubiewa01,2009,1,MIN,1,0,2,0
conklty01,2005,1,EDM,0,1,2,2
masonch02,2009,1,STL,5,3,28,8
wardca01,2011,1,CAR,1,4,14,6
nabokev01,2008,1,SJS,5,4,32,11
turcoma01,2008,1,DAL,5,6,43,16
fleurma01,2011,1,PIT,9,2,39,9
varlasi01,2011,1,COL,8,0,24,2
leclapa01,2008,1,CBS,0,1,3,2
shielst01,2005,1,ATL,0,1,2,1
huetcr01,2005,1,MTL,1,2,9,3
nabokev01,2005,1,SJS,0,4,13,8
smithmi02,2008,1,TBL,2,7,27,15
belfoed01,2006,1,FLO,1,5,25,9
dubnyde01,2011,1,EDM,5,2,27,7
bouchbr01,2005,1,PHO,1,0,3,0
kolziol01,2006,1,WAS,1,5,17,9
johnsbr02,2005,1,WAS,3,1,13,2
labarja01,2005,1,LAK,2,0,5,0
varlasi01,2010,1,WAS,1,2,8,3
howarji01,2010,1,DET,3,2,17,2
hardijo01,2007,1,MIN,2,2,14,6
hedbejo01,2010,1,NJD,2,1,11,3
norrefr01,2007,1,CBS,0,4,10,4
clemmsc01,2009,1,FLO,2,1,11,1
kolziol01,2007,1,WAS,2,4,34,11
schneco01,2008,1,VAN,0,1,3,3
quickjo01,2011,1,LAK,6,8,47,16
rasktu01,2010,1,BOS,1,1,5,2
lalimpa01,2009,1,BUF,0,2,13,5
kiprumi01,2006,1,CAL,3,4,16,7
thomati01,2007,1,BOS,3,4,18,6
elliobr01,2010,1,OTT,0,4,8,6
fleurma01,2008,1,PIT,3,4,22,6
masonst01,2009,1,CBS,0,7,28,12
halakja01,2008,1,MTL,2,1,7,2
theodjo01,2009,1,WAS,2,2,16,7
dipieri01,2005,1,NYI,8,3,41,12
gigueje01,2005,1,ANA,3,7,31,12
ellisda01,2009,1,NAS,2,1,10,2
smithmi02,2011,1,PHO,6,8,46,15
bironma01,2005,1,BUF,2,3,12,5
markkju01,2006,1,EDM,0,1,3,2
grahajo01,2007,1,CAR,1,0,3,2
quickjo01,2009,1,LAK,8,6,51,17
bouchbr01,2006,1,CHI,0,2,4,4
grahajo01,2005,1,TBL,4,1,16,4
lundqhe01,2011,1,NYR,4,3,25,7
garonma01,2007,1,EDM,10,0,32,2
bryzgil01,2007,1,AND,0,1,3,1
legacma01,2005,1,DET,2,2,17,7
pavelon01,2011,1,WPG,3,3,20,8
priceca01,2007,1,MTL,3,2,22,4
toivoha01,2005,1,BOS,0,1,3,2
conklty01,2007,1,PIT,2,3,15,7
mclenja01,2006,1,CAL,0,1,11,4
macdojo01,2010,1,DET,1,2,9,2
wardca01,2010,1,CAR,5,4,25,6
toskave01,2006,1,SJS,0,1,3,3
gigueje01,2011,1,COL,1,2,7,5
gigueje01,2007,1,AND,6,5,30,10
niittan01,2007,1,PHI,1,0,3,0
auldal01,2006,1,FLO,0,3,8,6
leclapa01,2009,1,OTT,3,1,10,5
lalimpa01,2006,1,CHI,2,1,8,4
bryzgil01,2010,1,PHO,4,5,32,11
garonma01,2005,1,LAK,4,1,16,3
wardca01,2005,1,CAR,1,0,3,0
garonma01,2011,1,TBL,1,1,6,1
scrivbe01,2011,1,TOR,1,1,5,2
norrefr01,2008,1,CBS,0,1,2,1
sabouda01,2007,1,PIT,4,1,26,6
bironma01,2011,1,NYR,0,2,7,3
howarji01,2009,1,DET,5,7,54,17
lundqhe01,2008,1,NYR,9,4,40,10
bironma01,2008,1,PHI,2,3,17,5
priceca01,2008,1,MTL,5,6,35,13
markkju01,2006,1,EDM,0,1,3,2
reimeja01,2011,1,TOR,2,1,8,3
crawfco01,2011,1,CHI,6,4,32,6
garonma01,2006,1,LAK,1,3,18,7
nabokev01,2005,1,SJS,0,4,13,8
ellisda01,2007,1,NAS,2,1,9,4
thomati01,2008,1,BOS,4,4,28,9
climima01,2008,1,DAL,1,0,3,2
smithmi02,2011,1,PHO,6,8,46,15
bryzgil01,2008,1,PHO,2,3,20,10
budajpe01,2005,1,COL,0,5,14,9
danisya01,2009,1,NJD,0,1,3,3
garonma01,2008,1,EDM,1,0,3,1
lundqhe01,2007,1,NYR,6,7,42,13
niittan01,2006,1,PHI,1,4,23,6
howarji01,2009,1,DET,5,7,54,17
josepcu01,2008,1,TOR,2,1,11,3
budajpe01,2007,1,COL,1,2,9,4
lundqhe01,2010,1,NYR,7,3,46,7
macdojo01,2006,1,DET,0,1,7,3
ersbeer01,2007,1,LAK,1,1,10,2
neuvimi01,2011,1,WAS,3,2,17,7
varlasi01,2010,1,WAS,1,2,8,3
leighmi01,2008,1,CAR,1,1,5,3
conklty01,2008,1,DET,2,2,13,4
dipieri01,2009,1,NYI,1,0,8,3
pavelon01,2009,1,ATL,0,4,11,6
masonch02,2011,1,WPG,1,1,8,3
toivoha01,2006,1,BOS,1,1,8,3
dipieri01,2006,1,NYI,5,4,44,9
rolosdw01,2010,1,NYI,0,1,3,2
thibajo01,2005,1,PIT,1,1,12,3
osgooch01,2006,1,DET,1,2,14,6
enrotjh01,2010,1,BUF,3,0,19,5
kiprumi01,2011,1,CAL,3,8,40,15
bironma01,2008,1,PHI,2,3,17,5
lundqhe01,2007,1,NYR,6,7,42,13
denisma01,2005,1,CBS,3,1,18,4
leclapa01,2005,1,CBS,4,2,18,4
huetcr01,2007,1,MTL,2,3,13,5
wardca01,2008,1,CAR,2,4,19,7
kolziol01,2006,1,WAS,1,5,17,9
leclapa01,2007,1,CBS,3,4,23,10
theodjo01,2006,1,COL,2,0,6,0
grahajo01,2006,1,CAR,0,1,3,2
huetcr01,2006,1,MTL,2,3,14,8
thomati01,2006,1,BOS,8,2,46,8
andercr01,2009,1,COL,7,4,51,16
cassifr01,2006,1,WAS,0,1,3,2
peterju01,2010,1,CAR,0,1,2,2
hasekdo01,2007,1,DET,3,2,12,3
luongro01,2007,1,VAN,6,8,54,15
hedbejo01,2009,1,ATL,4,2,21,5
bishobe01,2011,1,OTT,0,2,6,3
thomati01,2009,1,BOS,5,5,33,9
millery01,2005,1,BUF,3,2,17,5
theodjo01,2011,1,FLO,4,7,37,14
masonch02,2011,1,WPG,1,1,8,3
khabini01,2008,1,CHI,2,5,19,9
smithmi02,2007,1,DAL,2,0,6,0
budajpe01,2007,1,COL,1,2,9,4
johnsbr02,2005,1,WAS,3,1,13,2
niittan01,2010,1,SJS,2,0,4,0
johnsbr02,2009,1,PIT,2,0,6,0
quickjo01,2009,1,LAK,8,6,51,17
halakja01,2006,1,MTL,2,0,8,2
elliobr01,2009,1,OTT,2,4,21,7
brodema01,2007,1,NJD,8,4,43,11
labarja01,2007,1,LAK,2,1,10,5
josepcu01,2006,1,PHO,2,1,13,2
neuvimi01,2010,1,WAS,3,3,21,6
nabokev01,2008,1,SJS,5,4,32,11
kiprumi01,2007,1,CAL,3,3,17,6
garonma01,2005,1,LAK,4,1,16,3
nabokev01,2007,1,SJS,6,6,40,18
theodjo01,2009,1,WAS,2,2,16,7
howarji01,2009,1,DET,5,7,54,17
lehtoka01,2008,1,ATL,4,1,22,5
fleurma01,2009,1,PIT,6,2,23,6
niittan01,2007,1,PHI,1,0,3,0
lundqhe01,2006,1,NYR,8,4,50,9
holmqjo01,2007,1,TBL,1,0,4,1
hasekdo01,2005,1,OTT,2,4,16,6
nabokev01,2006,1,SJS,2,1,10,4
lalimpa01,2007,1,CHI,3,0,9,2
sabouda01,2008,1,PIT,3,2,19,5
bryzgil01,2010,1,PHO,4,5,32,11
morrimi01,2005,1,EDM,5,2,24,6
toskave01,2007,1,TOR,2,3,15,6
rolosdw01,2007,1,EDM,5,4,37,10
vokouto01,2011,1,WAS,1,1,4,2
drouije01,2009,1,EDM,4,3,37,11
huetcr01,2009,1,CHI,3,4,38,13
macdojo01,2008,1,NYI,3,3,15,6
lehtoka01,2010,1,DAL,3,7,33,14
turcoma01,2006,1,DAL,8,4,46,11
turcoma01,2010,1,CHI,2,2,13,7
fleurma01,2008,1,PIT,3,4,22,6
montoal01,2010,1,NYI,0,2,9,3
lundqhe01,2008,1,NYR,9,4,40,10
norrefr01,2007,1,CBS,0,4,10,4
huetcr01,2008,1,CHI,2,2,12,5
caronse01,2005,1,PIT,0,3,10,6
poggeju01,2008,1,TOR,0,1,2,2
thomati01,2009,1,BOS,5,5,33,9
millery01,2005,1,BUF,3,2,17,5
dipieri01,2011,1,NYI,0,1,3,1
schneco01,2010,1,VAN,1,0,3,0
priceca01,2008,1,MTL,5,6,35,13
rinnepe01,2010,1,NAS,6,4,34,7
backsni01,2007,1,MIN,1,6,21,12
brodema01,2008,1,NJD,2,1,10,3
ramoka01,2008,1,TBL,1,3,13,5
reimeja01,2010,1,TOR,1,3,11,3
andercr01,2005,1,CHI,0,3,7,5
dubnyde01,2010,1,EDM,0,6,19,10
leighmi01,2008,1,CAR,1,1,5,3
bernijo01,2009,1,LAK,1,0,6,0
bironma01,2010,1,NYR,2,0,7,2
andercr01,2010,2,OTT,2,1,12,1
hardijo01,2006,1,MIN,0,1,3,1
ersbeer01,2007,1,LAK,1,1,10,2
khabini01,2006,1,CHI,4,4,33,11
crawfco01,2011,1,CHI,6,4,32,6
bachmri01,2011,1,DAL,0,1,3,1
marksja02,2011,1,FLO,0,1,3,1
clemmsc01,2008,1,NJD,2,1,12,3
niemian02,2009,1,CHI,6,2,32,6
greisth01,2011,1,SJS,1,1,7,2
vokouto01,2008,1,FLO,3,4,19,6
holmqjo01,2007,1,TBL,1,0,4,1
quickjo01,2011,1,LAK,6,8,47,16
thomati01,2010,1,BOS,1,5,19,9
holtbbr01,2010,1,WAS,1,1,7,3
lehtoka01,2008,1,ATL,4,1,22,5
thibajo01,2005,1,PIT,1,1,12,3
markkju01,2005,1,EDM,1,3,16,8
sabouda01,2006,1,VAN,0,1,4,2
rolosdw01,2005,1,MIN,0,1,8,2
wardca01,2011,1,CAR,1,4,14,6
smithmi02,2007,1,DAL,2,0,6,0
varlasi01,2010,1,WAS,1,2,8,3
smithmi02,2006,1,DAL,1,0,3,0
hardijo01,2005,1,MIN,1,0,3,1
huetcr01,2008,1,CHI,2,2,12,5
khabini01,2008,1,CHI,2,5,19,9
shielst01,2005,1,ATL,0,1,2,1
holtbbr01,2011,1,WAS,0,1,4,2
conklty01,2011,1,DET,1,0,3,0
smithmi02,2008,1,TBL,2,7,27,15
rinnepe01,2011,1,NAS,4,5,30,9
denisma01,2007,1,TBL,1,0,3,0
quickjo01,2008,1,LAK,4,1,14,4
thomati01,2007,1,BOS,3,4,18,6
dubiewa01,2007,1,NYI,2,1,13,4
andercr01,2006,1,FLO,1,0,2,0
johnsbr02,2008,1,WAS,0,1,2,1
millery01,2011,1,BUF,5,4,34,11
kiprumi01,2011,1,CAL,3,8,40,15
andercr01,2005,1,CHI,0,3,7,5
backsni01,2008,1,MIN,5,2,21,5
lehtoka01,2005,1,ATL,5,0,20,3
ellisda01,2008,1,NAS,1,3,11,6
montoal01,2011,1,NYI,2,2,13,5
clemmsc01,2005,1,NJD,1,1,7,3
andercr01,2011,1,OTT,6,1,25,7
hillejo01,2010,1,AND,4,2,26,4
osgooch01,2005,1,DET,2,1,8,2
vokouto01,2008,1,FLO,3,4,19,6
ellisda01,2010,1,TBL,2,3,24,6
millery01,2009,1,BUF,4,4,31,11
shielst01,2005,1,ATL,0,1,2,1
turcoma01,2007,1,DAL,3,3,23,9
brodema01,2006,1,NJD,10,6,60,20
wardca01,2006,1,CAR,0,4,14,6
hardijo01,2007,1,MIN,2,2,14,6
clemmsc01,2006,1,NJD,0,2,6,3
lehtoka01,2007,1,ATL,4,3,18,5
masonch02,2009,1,STL,5,3,28,8
budajpe01,2006,1,COL,3,4,27,11
priceca01,2007,1,MTL,3,2,22,4
quickjo01,2009,1,LAK,8,6,51,17
mcelhcu01,2009,1,CAL,1,0,4,2
labarja01,2005,1,LAK,2,0,5,0
lundqhe01,2008,1,NYR,9,4,40,10
ersbeer01,2008,1,LAK,1,4,20,8
bironma01,2010,1,NYR,2,0,7,2
conklty01,2006,1,CBS,1,1,5,2
hardijo01,2008,1,MIN,0,1,2,1
hillejo01,2011,1,AND,3,7,40,17
lehtoka01,2008,1,ATL,4,1,22,5
khabini01,2011,1,EDM,0,5,20,12
bernijo01,2010,1,LAK,0,2,5,3
sanfocu01,2005,1,STL,3,5,25,10
sabouda01,2007,1,PIT,4,1,26,6
rolosdw01,2005,1,MIN,0,1,8,2
thomati01,2009,1,BOS,5,5,33,9
ellisda01,2007,1,NAS,2,1,9,4
quickjo01,2008,1,LAK,4,1,14,4
fernama01,2008,1,BOS,0,2,9,4
reimeja01,2010,1,TOR,1,3,11,3
aubinje01,2007,1,LAK,1,1,4,2
scrivbe01,2011,1,TOR,1,1,5,2
grahajo01,2006,1,CAR,0,1,3,2
toivoha01,2007,1,STL,1,2,9,2
danisya01,2008,1,NYI,0,2,5,3
khabini01,2005,1,CHI,2,1,15,5
hedbejo01,2009,1,ATL,4,2,21,5
andercr01,2010,1,COL,1,0,3,0
bacasja01,2006,1,STL,1,1,6,2
thibajo01,2005,1,PIT,1,1,12,3
prusema01,2005,1,CBS,1,0,8,1
climima01,2008,1,DAL,1,0,3,2
lundqhe01,2011,1,NYR,4,3,25,7
hedbejo01,2011,1,NJD,5,2,20,7
wardca01,2011,1,CAR,1,4,14,6
toskave01,2005,1,SJS,0,3,12,5
sauveph01,2005,1,CAL,1,0,3,0
elliobr01,2011,1,STL,1,3,14,5
halakja01,2007,1,MTL,0,1,3,1
tellqmi01,2006,2,PHO,3,1,16,4
leclapa01,2007,1,CBS,3,4,23,10
lundqhe01,2007,1,NYR,6,7,42,13
gerbema01,2007,1,OTT,2,2,16,5
denisma01,2006,1,TBL,4,1,20,2
lundqhe01,2010,1,NYR,7,3,46,7
howarji01,2009,1,DET,5,7,54,17
koskimi01,2010,1,NYI,1,0,4,0
clemmsc01,2007,1,TOR,1,0,3,1
auldal01,2008,1,OTT,2,4,25,9
rolosdw01,2005,2,EDM,1,3,12,7
auldal01,2010,1,MTL,0,1,4,1
bironma01,2006,2,PHI,0,1,3,2
aubinje01,2006,1,TOR,1,1,11,3
priceca01,2011,1,MTL,5,8,40,14
millery01,2006,1,BUF,10,4,46,9
hackema01,2011,1,MIN,1,0,5,2
toskave01,2007,1,TOR,2,3,15,6
emeryra01,2006,1,OTT,1,4,19,8
brodema01,2005,1,NJD,8,3,38,9
bobrose01,2010,1,PHI,1,4,17,9
gerbema01,2005,1,CAR,7,2,33,10
luongro01,2005,1,FLO,4,4,27,7
enrotjh01,2010,1,BUF,3,0,19,5
garonma01,2009,1,CBS,2,3,18,8
bishobe01,2010,1,STL,1,0,4,2
lundqhe01,2006,1,NYR,8,4,50,9
auldal01,2011,1,OTT,0,1,4,3
norrefr01,2008,1,CBS,0,1,2,1
raycran01,2009,1,VAN,2,1,12,6
legacma01,2006,1,STL,5,3,25,7
bishobe01,2008,1,STL,0,1,4,2
weekeke01,2008,1,NJD,2,0,6,2
clemmsc01,2005,1,NJD,1,1,7,3
hasekdo01,2005,1,OTT,2,4,16,6
weekeke01,2005,1,NYR,3,1,13,6
sabouda01,2008,1,PIT,3,2,19,5
burkese01,2005,1,TBL,2,3,11,5
nabokev01,2009,1,SJS,6,6,50,13
theodjo01,2011,1,FLO,4,7,37,14
tellqmi01,2005,1,TOR,1,1,5,2
auldal01,2008,1,OTT,2,4,25,9
huetcr01,2007,1,MTL,2,3,13,5
dipieri01,2006,1,NYI,5,4,44,9
valiqst01,2006,1,NYR,1,0,4,2
labarja01,2008,1,LAK,0,3,7,6
fernama01,2008,1,BOS,0,2,9,4
budajpe01,2006,1,COL,3,4,27,11
macdojo01,2011,1,DET,1,1,9,3
bryzgil01,2006,1,AND,0,4,13,6
gigueje01,2007,1,AND,6,5,30,10
halakja01,2010,1,STL,3,4,29,10
luongro01,2006,1,VAN,5,3,31,10
halakja01,2006,1,MTL,2,0,8,2
hedbejo01,2005,1,DAL,4,0,17,3
conklty01,2007,1,PIT,2,3,15,7
brodema01,2009,1,NJD,6,4,31,9
sanfocu01,2007,1,VAN,0,1,4,2
labarja01,2011,1,PHO,0,2,11,7
dubiewa01,2009,1,MIN,1,0,2,0
luongro01,2007,1,VAN,6,8,54,15
greisth01,2011,1,SJS,1,1,7,2
nabokev01,2005,1,SJS,0,4,13,8
millery01,2005,1,BUF,3,2,17,5
ellisda01,2007,1,NAS,2,1,9,4
pavelon01,2009,1,ATL,0,4,11,6
labarja01,2009,1,PHO,6,1,27,8
toivoha01,2006,1,BOS,1,1,8,3
priceca01,2008,1,MTL,5,6,35,13
thomati01,2008,1,BOS,4,4,28,9
hardijo01,2009,1,MIN,2,0,10,1
valiqst01,2007,1,NYR,2,2,11,3
hedbejo01,2007,1,ATL,5,3,31,7
kiprumi01,2011,1,CAL,3,8,40,15
hackema01,2011,1,MIN,1,0,5,2
rolosdw01,2010,2,TBL,3,3,24,6
crawfco01,2011,1,CHI,6,4,32,6
kolesvi01,2005,1,COL,1,0,7,0
aubinje01,2005,1,TOR,0,2,5,2
thomati01,2006,1,BOS,8,2,46,8
millery01,2006,1,BUF,10,4,46,9
denisma01,2006,1,TBL,4,1,20,2
kiprumi01,2007,1,CAL,3,3,17,6
vokouto01,2008,1,FLO,3,4,19,6
turcoma01,2007,1,DAL,3,3,23,9
legacma01,2007,1,STL,2,3,17,4
holmqjo01,2007,1,TBL,1,0,4,1
vokouto01,2009,1,FLO,4,9,49,19
thibajo01,2006,1,PIT,1,1,5,3
masonch02,2011,1,WPG,1,1,8,3
hillejo01,2007,1,AND,2,1,12,5
lindban01,2011,1,NAS,1,0,3,0
tellqmi01,2008,1,PHO,1,0,8,1
kiprumi01,2006,1,CAL,3,4,16,7
karlshe01,2010,1,CAL,1,3,11,5
kiprumi01,2008,1,CAL,3,2,14,3
hedbejo01,2009,1,ATL,4,2,21,5
dipieri01,2005,1,NYI,8,3,41,12
clemmsc01,2011,1,FLO,2,3,20,7
bobrose01,2010,1,PHI,1,4,17,9
vokouto01,2007,1,FLO,5,6,41,11
munroad01,2005,1,CHI,0,1,4,2
clemmsc01,2008,1,NJD,2,1,12,3
luongro01,2008,1,VAN,3,4,29,8
bernijo01,2009,1,LAK,1,0,6,0
fernama01,2005,1,MIN,4,2,19,4
masonch02,2007,1,NAS,1,4,13,5
toskave01,2008,1,TOR,4,5,29,14
lehtoka01,2008,1,ATL,4,1,22,5
brodema01,2005,1,NJD,8,3,38,9
toskave01,2009,1,TOR,1,1,4,2
turcoma01,2008,1,DAL,5,6,43,16
aebisda01,2006,1,MTL,2,2,18,6
kiprumi01,2005,1,CAL,1,7,23,12
andercr01,2010,1,COL,1,0,3,0
legacma01,2005,1,DET,2,2,17,7
backsni01,2008,1,MIN,5,2,21,5
auldal01,2006,1,FLO,0,3,8,6
ersbeer01,2009,1,LAK,1,2,16,7
johnsbr02,2006,1,WAS,0,5,20,7
dubnyde01,2010,1,EDM,0,6,19,10
josepcu01,2008,1,TOR,2,1,11,3
tellqmi01,2005,1,TOR,1,1,5,2
smithmi02,2006,1,DAL,1,0,3,0
markkju01,2006,1,EDM,0,1,3,2
legacma01,2006,1,STL,5,3,25,7
hackema01,2011,1,MIN,1,0,5,2
garonma01,2009,1,CBS,2,3,18,8
niemian02,2011,1,SJS,8,4,40,9
johnsch02,2009,1,NYR,0,1,5,2
labarja01,2008,2,VAN,0,2,9,5
tellqmi01,2006,2,PHO,3,1,16,4
denisma01,2005,1,CBS,3,1,18,4
auldal01,2007,2,BOS,2,3,15,5
gigueje01,2007,1,AND,6,5,30,10
denisma01,2007,1,TBL,1,0,3,0
hillejo01,2011,1,AND,3,7,40,17
mcelhcu01,2009,2,AND,1,2,8,4
ramoka01,2007,1,TBL,0,1,2,2
brodema01,2009,1,NJD,6,4,31,9
poulike01,2010,1,NYI,0,1,3,2
fernama01,2007,1,BOS,1,0,3,0
thomati01,2007,1,BOS,3,4,18,6
garonma01,2008,1,EDM,1,0,3,1
ellisda01,2009,1,NAS,2,1,10,2
elliobr01,2009,1,OTT,2,4,21,7
clemmsc01,2008,1,NJD,2,1,12,3
masonch02,2008,1,STL,3,4,18,7
raycran01,2010,1,DAL,2,0,6,1
noronmi01,2005,1,BUF,0,0,1,1
sanfocu01,2007,1,VAN,0,1,4,2
millery01,2011,1,BUF,5,4,34,11
prusema01,2005,1,CBS,1,0,8,1
macdojo01,2006,2,BOS,0,1,3,2
johnsbr02,2005,1,WAS,3,1,13,2
budajpe01,2009,1,COL,0,1,5,1
kiprumi01,2010,1,CAL,8,4,41,12
thomati01,2011,1,BOS,7,1,26,6
legacma01,2008,1,STL,3,1,13,4
dipieri01,2009,1,NYI,1,0,8,3
