playerid,yearid,stint,glf,gcf,grf
lenhado01,1952,1,27.0,0.0,0.0
eversho01,1946,1,1.0,76.0,0.0
donovpa01,1906,1,0.0,0.0,6.0
roushed01,1921,1,0.0,108.0,0.0
schmibo01,1909,1,0.0,0.0,1.0
eastoja01,1891,1,0.0,0.0,2.0
goodwi01,1912,1,5.0,4.0,1.0
mctamji01,1891,2,0.0,57.0,1.0
hermaba01,1945,1,0.0,0.0,3.0
tucketh01,1943,1,0.0,132.0,0.0
wilsobi02,1955,1,23.0,57.0,4.0
conwadi01,1886,1,0.0,1.0,0.0
engligi01,1938,1,3.0,0.0,0.0
joycebi01,1892,1,3.0,0.0,0.0
wanerll01,1941,1,0.0,1.0,0.0
marshdo01,1904,3,1.0,0.0,0.0
bairddo01,1915,1,0.0,20.0,0.0
hartsto01,1899,1,7.0,0.0,15.0
outlaji01,1944,1,71.0,6.0,60.0
killefr01,1898,2,2.0,0.0,2.0
bellast01,1872,1,0.0,6.0,0.0
koneted01,1918,1,1.0,4.0,1.0
kingly01,1936,1,7.0,12.0,15.0
hafeych01,1925,1,25.0,5.0,58.0
woodbo01,1901,1,1.0,0.0,2.0
lewisfr01,1884,2,0.0,8.0,0.0
myershy01,1920,1,0.0,152.0,0.0
wrighjo01,1895,1,0.0,43.0,17.0
mcgeaja01,1886,2,0.0,55.0,0.0
lemonji01,1955,1,1.0,0.0,5.0
whitede01,1879,1,0.0,4.0,18.0
shinnra01,1925,1,3.0,56.0,7.0
donahre01,1897,1,1.0,1.0,0.0
barnhcl01,1928,1,45.0,0.0,4.0
barnibi01,1875,1,0.0,3.0,4.0
valoel01,1941,1,10.0,0.0,0.0
schoere01,1949,1,0.0,2.0,0.0
roettos01,1927,1,0.0,0.0,1.0
brickfr01,1931,1,0.0,122.0,0.0
edwarha01,1951,2,26.0,0.0,8.0
woodlge01,1950,1,117.0,2.0,0.0
orourji01,1885,1,0.0,112.0,0.0
mcnamdi01,1927,1,0.0,3.0,0.0
ashburi01,1949,1,0.0,154.0,0.0
wrighta01,1940,1,0.0,0.0,144.0
zimmebi01,1915,1,0.0,0.0,18.0
hoagmy01,1940,1,1.0,1.0,44.0
lehnepa01,1951,4,1.0,0.0,0.0
laporfr01,1910,1,17.0,1.0,5.0
winseto01,1938,1,5.0,0.0,4.0
mcrem01,1884,1,0.0,0.0,1.0
ellicjo01,1884,1,3.0,0.0,54.0
donahji02,1901,1,1.0,0.0,0.0
wilmowa01,1890,1,27.0,112.0,0.0
davisbr01,1952,1,9.0,9.0,12.0
fostero02,1884,1,0.0,0.0,1.0
ruckejo01,1943,1,0.0,117.0,0.0
hillhu01,1904,2,0.0,0.0,5.0
gilmogr01,1914,1,0.0,10.0,122.0
rogelbi01,1928,1,1.0,2.0,3.0
buffich01,1891,1,5.0,0.0,6.0
binksge01,1945,1,27.0,79.0,26.0
lindejo01,1949,1,63.0,3.0,1.0
sowdebi01,1889,2,0.0,2.0,0.0
manushe01,1931,1,143.0,0.0,0.0
sheckji01,1913,2,9.0,5.0,25.0
delahed01,1897,1,128.0,0.0,1.0
fieldjo01,1887,1,7.0,13.0,7.0
vossal01,1884,2,5.0,3.0,0.0
ewingbo01,1904,1,0.0,4.0,0.0
doughpa01,1906,2,74.0,0.0,0.0
southbi01,1913,1,0.0,0.0,0.0
jacklfr01,1903,1,0.0,1.0,0.0
vollmcl01,1951,1,2.0,8.0,97.0
bodiepi01,1918,1,90.0,0.0,0.0
yorkru01,1938,1,14.0,0.0,0.0
sweenro01,1883,1,0.0,0.0,3.0
soltemo01,1937,1,149.0,0.0,0.0
sweenpe01,1890,3,0.0,4.0,0.0
vaughfa01,1893,1,12.0,1.0,10.0
fitzgmi01,1918,1,34.0,2.0,19.0
snodgfr01,1909,1,15.0,3.0,1.0
richmle01,1883,1,33.0,3.0,5.0
whitewa01,1875,1,0.0,5.0,0.0
harledi01,1903,1,0.0,0.0,103.0
postle01,1902,1,0.0,0.0,3.0
ganzech01,1887,1,4.0,0.0,0.0
sweenro01,1884,1,0.0,6.0,10.0
colemjo01,1884,2,11.0,13.0,0.0
shaffor01,1885,1,0.0,1.0,68.0
leonaan01,1875,1,73.0,0.0,0.0
foremfr01,1890,1,0.0,0.0,1.0
taylodu01,1904,1,1.0,0.0,0.0
lewisdu01,1915,1,152.0,0.0,0.0
maconma01,1938,1,0.0,0.0,1.0
foxja01,1908,1,0.0,1.0,7.0
osborfr02,1909,1,0.0,54.0,0.0
gordosi01,1941,1,3.0,6.0,0.0
dailyco01,1892,1,2.0,3.0,8.0
galanau01,1949,2,7.0,0.0,2.0
purcebl01,1885,1,66.0,1.0,0.0
birmijo01,1912,1,3.0,93.0,0.0
warnefr01,1875,1,0.0,14.0,0.0
curtrgu01,1946,1,2.0,2.0,11.0
klobefr01,1897,1,0.0,0.0,2.0
jonesbi02,1911,1,0.0,18.0,0.0
barrebi02,1925,1,3.0,1.0,23.0
mageesh01,1910,1,126.0,23.0,5.0
combsea01,1930,1,60.0,45.0,30.0
hermaba01,1928,1,0.0,0.0,127.0
stengca01,1913,1,0.0,117.0,2.0
schafha01,1875,1,0.0,1.0,0.0
cramedo01,1932,1,0.0,45.0,42.0
thielhe01,1903,1,0.0,4.0,0.0
bettela01,1928,1,0.0,0.0,2.0
kingch01,1955,1,6.0,0.0,0.0
betchfr01,1910,1,1.0,1.0,0.0
sweenro01,1885,1,1.0,1.0,0.0
barrysh01,1908,1,0.0,0.0,69.0
selkige01,1940,1,79.0,2.0,31.0
browefr01,1920,1,1.0,0.0,19.0
lushjo01,1907,2,0.0,3.0,4.0
culbele01,1948,1,0.0,11.0,0.0
mcneeea01,1925,1,7.0,103.0,2.0
murphya01,1895,1,29.0,2.0,2.0
thomare01,1921,1,0.0,8.0,0.0
leboube01,1920,1,51.0,17.0,4.0
payntge01,1894,1,0.0,1.0,0.0
tuttlbi01,1955,1,0.0,154.0,0.0
cooledu01,1896,1,40.0,0.0,0.0
kaiseal01,1912,1,4.0,0.0,0.0
brainfr01,1915,1,0.0,1.0,0.0
chaseha01,1915,1,0.0,0.0,1.0
barrebi02,1929,2,1.0,10.0,101.0
brainda01,1907,1,3.0,0.0,0.0
chiozlo01,1938,1,5.0,10.0,0.0
kennesn01,1902,1,0.0,1.0,0.0
rettgge01,1892,2,0.0,0.0,1.0
scottle01,1939,1,1.0,1.0,54.0
marshwi01,1952,1,0.0,0.0,16.0
cunnige01,1921,1,0.0,0.0,1.0
geninfr01,1895,1,14.0,3.0,12.0
ewingjo01,1883,1,0.0,1.0,0.0
whitede01,1874,1,0.0,0.0,21.0
murphmo01,1891,1,1.0,2.0,1.0
whitedo01,1902,1,17.0,0.0,2.0
cummica01,1877,1,0.0,1.0,2.0
walkefl01,1884,1,1.0,0.0,0.0
deckege01,1894,1,0.0,23.0,6.0
wingoiv01,1918,1,3.0,0.0,1.0
allenet01,1932,1,11.0,13.0,0.0
mattiwa01,1918,1,0.0,0.0,3.0
mckinal01,1886,1,0.0,3.0,0.0
whitmdi01,1948,1,12.0,4.0,34.0
yorkto01,1881,1,85.0,0.0,0.0
hyattha01,1915,1,0.0,1.0,25.0
simmojo01,1872,1,1.0,0.0,2.0
cullero01,1945,2,2.0,0.0,145.0
wyrosjo01,1942,1,8.0,0.0,0.0
piersji01,1953,1,1.0,2.0,150.0
donlimi01,1911,2,0.0,56.0,0.0
staffge01,1897,2,4.0,2.0,1.0
willicy01,1917,1,0.0,136.0,0.0
devliar01,1912,1,1.0,0.0,0.0
boylehe01,1886,1,0.0,5.0,1.0
nicolhu01,1883,1,1.0,1.0,84.0
coreyfr01,1882,1,5.0,10.0,0.0
herred01,1890,1,0.0,4.0,0.0
hautzch01,1884,1,0.0,2.0,0.0
finnelo01,1934,1,12.0,4.0,40.0
stearec01,1885,1,0.0,2.0,1.0
cooledu01,1897,1,0.0,108.0,23.0
crompne01,1910,1,0.0,1.0,0.0
wakefdi01,1949,1,32.0,0.0,0.0
cronija01,1901,1,1.0,0.0,0.0
maddeki01,1891,2,3.0,1.0,4.0
beschbo01,1916,1,151.0,2.0,1.0
almadme01,1939,1,3.0,31.0,0.0
ryanji01,1898,1,134.0,0.0,10.0
evansst01,1912,1,0.0,0.0,134.0
melesa01,1955,2,12.0,0.0,1.0
mcquama01,1898,1,1.0,0.0,0.0
reichhe01,1949,1,0.0,0.0,1.0
eastca01,1924,1,0.0,0.0,2.0
henrito01,1942,1,0.0,0.0,119.0
whittpo01,1914,1,2.0,0.0,2.0
davisha01,1903,1,2.0,0.0,0.0
merklfr01,1908,1,2.0,0.0,3.0
slaugen01,1955,2,0.0,0.0,77.0
falkbi01,1923,1,80.0,0.0,0.0
beschbo01,1911,1,153.0,0.0,0.0
garmsde01,1944,1,3.0,2.0,18.0
dugasgu01,1934,1,0.0,1.0,1.0
mccarja01,1900,1,96.0,1.0,26.0
stephge01,1955,1,71.0,4.0,0.0
birmijo01,1913,1,4.0,32.0,0.0
connojo04,1916,1,14.0,4.0,12.0
stripjo01,1928,1,10.0,0.0,11.0
congabu01,1906,1,21.0,1.0,93.0
slaglji01,1908,1,26.0,75.0,0.0
griggar01,1909,1,36.0,2.0,3.0
wyrosjo01,1953,1,8.0,0.0,102.0
vandybi01,1893,1,3.0,0.0,0.0
webbea01,1930,1,0.0,0.0,116.0
hartlch01,1902,1,1.0,0.0,0.0
gainede01,1912,1,0.0,0.0,0.0
litwhda01,1950,1,8.0,0.0,21.0
seyboso01,1905,1,0.0,0.0,133.0
hartucl01,1950,1,1.0,0.0,1.0
lumleha01,1908,1,0.0,0.0,116.0
foxxji01,1926,1,0.0,0.0,3.0
walketi01,1923,1,26.0,0.0,0.0
crowlbi01,1885,1,71.0,1.0,20.0
mcelvpr01,1909,1,1.0,3.0,7.0
duncave01,1915,1,60.0,64.0,0.0
judniwa01,1940,1,0.0,133.0,0.0
twombge01,1914,1,68.0,0.0,1.0
spaldal01,1873,1,0.0,13.0,0.0
shawdu01,1884,2,0.0,2.0,7.0
jonesja01,1883,1,0.0,2.0,0.0
holmwa01,1925,1,3.0,0.0,11.0
clarkjo01,1886,1,2.0,0.0,3.0
conwach01,1911,1,0.0,0.0,0.0
beschbo01,1917,1,27.0,4.0,0.0
stapljo01,1885,1,0.0,6.0,1.0
yorkto01,1880,1,50.0,1.0,2.0
kleinch01,1932,1,0.0,0.0,154.0
moellda01,1907,1,0.0,0.0,11.0
selbaki01,1904,1,48.0,0.0,0.0
speaktr01,1917,1,0.0,142.0,0.0
walkedi02,1942,1,0.0,7.0,104.0
smithbo02,1925,1,0.0,1.0,0.0
bechtge01,1876,1,0.0,0.0,14.0
atherch01,1899,1,0.0,0.0,1.0
foxpe01,1938,1,1.0,0.0,154.0
jonesch01,1884,1,63.0,51.0,0.0
barrocu01,1911,1,0.0,0.0,13.0
metzlal01,1925,1,0.0,9.0,0.0
gettito01,1890,1,58.0,0.0,0.0
averiea01,1930,1,0.0,132.0,2.0
ramseto01,1888,1,3.0,1.0,0.0
meekijo01,1892,1,0.0,0.0,1.0
mooreji02,1930,2,8.0,1.0,4.0
gudatma01,1932,1,5.0,1.0,9.0
laporfr01,1906,1,1.0,0.0,0.0
brownge01,1909,1,0.0,11.0,1.0
paskedo01,1914,1,0.0,128.0,0.0
stransa01,1901,1,0.0,0.0,5.0
millebi02,1926,2,26.0,16.0,54.0
westsa01,1937,1,0.0,105.0,0.0
mcgilwi01,1890,1,0.0,0.0,1.0
whitedo01,1909,1,1.0,35.0,4.0
fosteel01,1890,1,0.0,27.0,0.0
stenzja01,1898,1,0.0,35.0,0.0
zernigu01,1952,1,141.0,0.0,0.0
methebu01,1944,1,11.0,0.0,121.0
walkeha01,1948,1,21.0,58.0,3.0
burnsge01,1911,1,1.0,4.0,1.0
galanau01,1940,1,31.0,24.0,0.0
triplco01,1938,1,6.0,2.0,1.0
gosligo01,1923,1,149.0,0.0,0.0
donovpa01,1897,1,0.0,0.0,120.0
kennebo01,1954,2,12.0,0.0,9.0
sommepe01,1890,1,0.0,0.0,2.0
allenet01,1933,1,0.0,46.0,21.0
marshdo01,1909,1,0.0,0.0,1.0
souchst01,1953,1,39.0,0.0,44.0
birchju01,1883,1,96.0,0.0,0.0
welchfr01,1919,1,0.0,15.0,0.0
spencve01,1920,1,38.0,1.0,2.0
grothjo01,1946,1,0.0,4.0,0.0
coonejo01,1925,1,1.0,0.0,0.0
doljafr01,1934,1,6.0,12.0,12.0
holliho01,1875,1,4.0,13.0,3.0
pafkoan01,1955,1,1.0,7.0,52.0
heathje01,1947,1,140.0,0.0,0.0
lyonsha01,1887,2,0.0,0.0,1.0
flagsir01,1920,1,1.0,6.0,75.0
riceha02,1950,1,33.0,0.0,4.0
schreos01,1899,1,0.0,0.0,1.0
quinlfr01,1891,1,1.0,0.0,0.0
milancl01,1910,1,0.0,142.0,0.0
morrijo01,1883,1,0.0,7.0,0.0
felscha01,1920,1,0.0,142.0,0.0
gilhofr01,1918,1,0.0,4.0,107.0
freembu01,1898,1,0.0,0.0,29.0
humphjo01,1883,1,0.0,1.0,11.0
peckha01,1945,1,0.0,0.0,110.0
loughbi01,1883,1,0.0,0.0,1.0
croftar01,1875,1,10.0,7.0,2.0
cramedo01,1938,1,0.0,148.0,0.0
hermage01,1951,1,18.0,0.0,1.0
hoovebu01,1884,2,6.0,4.0,0.0
martipe01,1935,1,1.0,5.0,10.0
needhto01,1906,1,0.0,1.0,0.0
boylebu01,1933,1,45.0,34.0,10.0
hoppjo01,1946,1,1.0,57.0,0.0
willicy01,1916,1,0.0,115.0,1.0
crossla01,1887,1,3.0,1.0,6.0
stonejo01,1930,1,93.0,11.0,6.0
morgaed01,1928,1,0.0,18.0,3.0
hafeych01,1935,1,0.0,15.0,0.0
creebi01,1914,1,0.0,76.0,0.0
blakeli01,1934,1,6.0,22.0,0.0
oldfida01,1885,1,0.0,1.0,1.0
ryege01,1931,1,10.0,0.0,0.0
gilhofr01,1915,1,0.0,0.0,1.0
dalryab01,1884,1,111.0,0.0,0.0
felscha01,1915,1,34.0,73.0,10.0
bakelje01,1884,1,0.0,0.0,3.0
roettwa01,1930,1,28.0,85.0,4.0
willike01,1924,1,109.0,0.0,0.0
delahed01,1895,1,98.0,5.0,0.0
veachbo01,1925,3,4.0,0.0,7.0
hinespa01,1881,1,0.0,78.0,0.0
zimmehe01,1908,1,2.0,4.0,2.0
collish01,1910,1,19.0,7.0,40.0
corcola01,1883,1,8.0,4.0,1.0
turnetu01,1893,1,1.0,35.0,0.0
smythre01,1915,1,6.0,2.0,1.0
breitte01,1892,1,0.0,0.0,10.0
elliobo01,1939,1,0.0,30.0,0.0
jacksjo01,1914,1,0.0,31.0,88.0
kriegbi01,1884,1,13.0,6.0,2.0
allenbo02,1919,1,0.0,6.0,0.0
wheatza01,1924,1,139.0,0.0,0.0
sullijo04,1920,1,16.0,5.0,45.0
davisda01,1884,1,0.0,2.0,2.0
sutclsy01,1885,1,0.0,0.0,1.0
frielbi01,1901,1,5.0,23.0,1.0
snodgfr01,1910,1,31.0,70.0,22.0
mcaleja01,1909,1,27.0,32.0,20.0
jacobba01,1926,2,6.0,57.0,36.0
lynchto01,1884,1,8.0,0.0,0.0
mcelwle01,1916,1,0.0,0.0,9.0
ryanji01,1893,1,1.0,73.0,1.0
milancl01,1907,1,0.0,30.0,17.0
walkemy01,1914,1,0.0,1.0,0.0
dealypa01,1885,1,1.0,1.0,0.0
collizi01,1916,1,26.0,27.0,27.0
betzebr01,1918,1,1.0,7.0,15.0
wilsoch01,1910,1,1.0,7.0,138.0
sauerha01,1951,1,131.0,0.0,1.0
slaugen01,1941,1,0.0,0.0,108.0
kressre01,1931,1,0.0,0.0,40.0
rosemch01,1887,3,0.0,0.0,1.0
coxdi01,1926,1,0.0,1.0,116.0
smithea01,1918,1,54.0,25.0,2.0
tanneje01,1899,1,1.0,0.0,0.0
milledo03,1910,2,6.0,0.0,127.0
bigbely01,1920,1,11.0,0.0,1.0
beatied01,1888,1,0.0,2.0,0.0
musiast01,1948,1,41.0,64.0,76.0
cravaga01,1915,1,0.0,0.0,149.0
hornujo01,1881,1,83.0,1.0,0.0
smithge01,1889,1,0.0,0.0,1.0
fittepa01,1914,1,0.0,1.0,0.0
nixonal01,1922,1,48.0,22.0,11.0
whitnji01,1886,1,2.0,9.0,11.0
keelewi01,1905,1,3.0,0.0,134.0
wilmowa01,1894,1,133.0,0.0,0.0
westlwa01,1952,1,0.0,15.0,0.0
careyma01,1914,1,154.0,0.0,0.0
elybo01,1890,1,70.0,8.0,0.0
brownpe01,1884,1,1.0,23.0,0.0
senseco01,1874,1,0.0,1.0,4.0
piersji01,1950,1,0.0,2.0,0.0
lucasfr01,1935,1,4.0,3.0,3.0
colemed01,1934,1,0.0,0.0,86.0
driscde01,1883,1,0.0,2.0,2.0
triplco01,1943,2,90.0,0.0,0.0
murph01,1884,1,1.0,0.0,0.0
jonesda01,1904,1,0.0,1.0,97.0
gilliba01,1887,1,0.0,1.0,0.0
burgeto01,1954,1,0.0,0.0,4.0
burnsoy01,1888,1,46.0,0.0,10.0
wilsoha01,1927,1,0.0,146.0,0.0
baldwki01,1887,1,2.0,0.0,0.0
gordosi01,1943,1,28.0,0.0,0.0
walkefr01,1918,1,3.0,34.0,9.0
niemabo01,1954,1,62.0,0.0,0.0
wardpr01,1955,1,0.0,0.0,1.0
jonesch02,1884,1,1.0,0.0,1.0
powelra01,1917,1,0.0,88.0,0.0
meadch01,1945,1,0.0,1.0,11.0
wittwh01,1924,1,0.0,144.0,0.0
osborfr02,1908,1,0.0,146.0,6.0
kienzbi01,1884,1,0.0,67.0,0.0
dahlebi01,1892,1,0.0,2.0,0.0
worthre01,1933,1,3.0,0.0,7.0
morrija01,1902,1,1.0,0.0,0.0
dyckji01,1952,1,39.0,8.0,2.0
paynefr01,1910,1,0.0,0.0,2.0
griffto01,1918,1,0.0,0.0,118.0
cramedo01,1933,1,0.0,152.0,0.0
webbea01,1931,1,0.0,0.0,151.0
radboch01,1881,1,0.0,1.0,24.0
quinnja01,1914,1,0.0,0.0,2.0
foranji01,1871,1,3.0,1.0,0.0
shortch01,1922,1,4.0,16.0,12.0
tuttlbi01,1954,1,1.0,144.0,0.0
ganlebo01,1908,1,150.0,0.0,0.0
hodgira01,1948,1,39.0,2.0,40.0
westma02,1942,1,36.0,2.0,13.0
vanhage01,1892,2,0.0,13.0,0.0
devliji01,1873,1,0.0,0.0,1.0
connojo03,1901,2,0.0,0.0,4.0
baumhfr01,1954,1,10.0,61.0,13.0
kellyjo03,1919,1,16.0,0.0,0.0
willidi02,1953,1,17.0,2.0,9.0
gardngi01,1884,1,1.0,0.0,39.0
hoagmy01,1944,2,0.0,66.0,0.0
henglmo01,1885,1,0.0,2.0,1.0
crottjo01,1882,2,0.0,1.0,0.0
aaronha01,1954,1,105.0,0.0,11.0
weathro01,1942,1,0.0,117.0,0.0
gordosi01,1955,2,12.0,0.0,5.0
taylobi03,1954,1,7.0,0.0,2.0
rogelbi01,1930,1,1.0,0.0,0.0
abbeych01,1896,1,2.0,11.0,65.0
medwijo01,1935,1,154.0,0.0,0.0
maynabu01,1940,1,0.0,3.0,4.0
chesbja01,1900,1,0.0,0.0,1.0
rehgwa01,1912,1,0.0,1.0,1.0
crossla01,1893,1,0.0,9.0,1.0
rheamcy01,1914,1,1.0,0.0,0.0
brownge01,1909,2,63.0,4.0,34.0
denniot01,1942,1,2.0,0.0,0.0
vittos01,1914,1,2.0,0.0,0.0
roweda01,1884,1,0.0,92.0,0.0
mullipa01,1949,1,61.0,18.0,3.0
shaffor01,1882,1,2.0,1.0,83.0
conrowi01,1911,1,14.0,0.0,1.0
mccarja01,1903,2,24.0,0.0,0.0
estalbo01,1944,1,5.0,103.0,25.0
ryanja01,1889,1,0.0,3.0,1.0
moorejo02,1932,1,85.0,1.0,0.0
mccorji01,1884,2,0.0,3.0,0.0
clayda01,1944,1,5.0,93.0,0.0
jeffcha01,1954,1,0.0,3.0,0.0
mcgowbe01,1923,1,26.0,17.0,36.0
cervbo01,1954,1,24.0,0.0,0.0
calihwi01,1890,1,1.0,9.0,3.0
kennebo01,1942,1,13.0,0.0,3.0
cobbty01,1923,1,0.0,141.0,0.0
fredejo01,1932,1,1.0,47.0,39.0
borchge01,1888,1,1.0,0.0,2.0
cookedu01,1934,1,9.0,14.0,21.0
snydepo01,1876,1,0.0,3.0,1.0
shankho01,1922,1,21.0,0.0,6.0
zernigu01,1949,1,46.0,0.0,0.0
allenet01,1930,1,1.0,13.0,1.0
gumbead01,1890,1,2.0,0.0,5.0
wheatza01,1916,1,149.0,1.0,0.0
fothebo01,1928,1,70.0,0.0,20.0
jonesch01,1887,2,6.0,50.0,7.0
willipo01,1902,1,,,
fournja01,1914,1,3.0,1.0,2.0
kennebo01,1947,1,14.0,1.0,91.0
radclri01,1939,1,10.0,0.0,69.0
flagsir01,1919,1,0.0,0.0,83.0
rittele01,1905,1,0.0,1.0,3.0
adcocjo01,1951,1,107.0,0.0,0.0
duffech01,1893,1,4.0,0.0,0.0
morgach01,1938,1,6.0,68.0,0.0
wilsoha01,1926,1,0.0,140.0,0.0
cullero01,1942,3,0.0,0.0,19.0
ewingbu01,1894,1,0.0,0.0,52.0
laabsch01,1943,1,125.0,24.0,6.0
snydepo01,1886,1,0.0,1.0,0.0
sutclsy01,1888,1,0.0,0.0,4.0
gosligo01,1925,1,140.0,20.0,0.0
hoppjo01,1947,1,0.0,123.0,2.0
thronfa01,1952,1,11.0,4.0,71.0
chapmbe01,1935,1,0.0,138.0,0.0
slaglji01,1901,2,0.0,5.0,61.0
stewabu01,1950,1,42.0,0.0,66.0
morrijo05,1932,1,1.0,0.0,0.0
peterjo01,1881,1,0.0,0.0,1.0
leonajo01,1917,1,0.0,0.0,1.0
ewingbu01,1880,1,0.0,0.0,4.0
smithwa01,1911,1,0.0,1.0,0.0
reilljo01,1884,1,0.0,0.0,3.0
richake01,1942,1,1.0,0.0,2.0
allenet01,1927,1,14.0,72.0,13.0
hallal01,1879,1,2.0,63.0,2.0
pettibo01,1888,1,0.0,2.0,42.0
fosteru01,1916,1,0.0,0.0,0.0
dowdto01,1895,1,14.0,36.0,65.0
baldwla01,1886,1,2.0,0.0,0.0
beaumgi01,1901,1,0.0,133.0,0.0
bresnro01,1902,2,0.0,0.0,27.0
lindejo01,1953,2,0.0,0.0,2.0
shawdu01,1883,1,0.0,2.0,13.0
jennihu01,1903,1,1.0,0.0,3.0
davisge01,1891,1,4.0,111.0,1.0
mullato01,1886,1,2.0,23.0,2.0
ellisru01,1909,1,144.0,0.0,1.0
southbi01,1929,1,0.0,0.0,5.0
murphda02,1909,1,0.0,0.0,149.0
zettlge01,1876,1,0.0,1.0,0.0
mcquigl01,1938,1,30.0,0.0,0.0
wyrosjo01,1954,1,6.0,0.0,49.0
birchju01,1884,1,51.0,0.0,1.0
westbu01,1890,1,0.0,4.0,33.0
thomsbo01,1949,1,0.0,156.0,0.0
hawkebi01,1892,1,1.0,0.0,0.0
cullero01,1942,2,35.0,0.0,0.0
wallaja02,1948,1,1.0,0.0,0.0
sowdejo01,1890,1,0.0,0.0,3.0
jenseja01,1952,1,0.0,5.0,0.0
savagji01,1914,1,22.0,5.0,66.0
thompsa01,1893,1,0.0,0.0,131.0
cuppyni01,1896,1,0.0,0.0,1.0
jonesch03,1908,1,0.0,70.0,2.0
rosenla01,1939,1,0.0,20.0,75.0
jordasl01,1902,1,0.0,0.0,1.0
walkeha01,1941,1,5.0,0.0,0.0
wanerll01,1932,1,0.0,131.0,0.0
dowdto01,1897,2,0.0,23.0,50.0
mccormo01,1909,1,87.0,0.0,23.0
sockach01,1897,1,0.0,1.0,66.0
rickebr01,1907,1,20.0,1.0,1.0
leibone01,1915,1,0.0,52.0,0.0
sievero01,1951,1,9.0,19.0,0.0
corkhpo01,1885,1,0.0,0.0,110.0
coulsbo01,1908,1,4.0,1.0,1.0
shugafr01,1892,1,0.0,0.0,1.0
colgaed01,1884,1,2.0,0.0,2.0
browefr01,1921,1,0.0,0.0,46.0
maynabu01,1942,1,7.0,48.0,4.0
stahlch01,1905,1,0.0,134.0,0.0
collish01,1914,1,7.0,45.0,103.0
laudebi01,1902,1,2.0,0.0,2.0
smithha06,1918,1,0.0,1.0,0.0
wallabo01,1896,1,3.0,6.0,15.0
collijo01,1955,1,0.0,0.0,27.0
dolanco01,1904,1,0.0,7.0,95.0
slattmi01,1889,1,4.0,7.0,1.0
hermage01,1953,1,3.0,0.0,10.0
rowened01,1882,1,0.0,0.0,48.0
harkijo01,1885,1,5.0,2.0,2.0
bellgu01,1954,1,0.0,153.0,0.0
tremani01,1935,1,0.0,0.0,4.0
paschbe01,1924,1,0.0,4.0,0.0
clintji01,1874,1,0.0,1.0,0.0
stoveha01,1883,1,0.0,3.0,0.0
milesde01,1940,1,15.0,18.0,18.0
twombba01,1920,1,5.0,15.0,25.0
reynoca01,1931,1,11.0,18.0,90.0
gerhajo01,1876,1,2.0,0.0,0.0
galanau01,1943,1,28.0,97.0,0.0
eggleda01,1883,1,0.0,53.0,0.0
jonesch01,1888,1,6.0,0.0,0.0
egandi01,1914,1,0.0,2.0,1.0
esterdu01,1889,1,0.0,0.0,2.0
lushbi01,1903,1,89.0,0.0,12.0
pafkoan01,1951,1,0.0,48.0,0.0
tillejo01,1884,2,9.0,0.0,0.0
foxpe01,1935,1,0.0,6.0,123.0
mclauki01,1914,1,0.0,2.0,0.0
chambel01,1887,1,1.0,0.0,1.0
minneda01,1895,1,0.0,2.0,0.0
whitedo02,1949,1,6.0,0.0,43.0
mathebo01,1881,1,0.0,0.0,5.0
walkecu01,1927,1,0.0,0.0,141.0
dextech01,1901,1,1.0,9.0,11.0
carseki01,1892,1,0.0,2.0,0.0
maulal01,1894,1,1.0,0.0,11.0
moorejo01,1935,1,2.0,0.0,148.0
mccarja01,1899,1,132.0,6.0,0.0
rothrja01,1928,1,26.0,12.0,19.0
holbebi01,1881,1,0.0,0.0,3.0
moellda01,1914,1,1.0,1.0,149.0
bodiepi01,1912,1,8.0,72.0,50.0
richmjo01,1881,1,0.0,24.0,1.0
keelewi01,1901,1,0.0,0.0,125.0
clarkda02,1893,1,0.0,0.0,1.0
colliji01,1895,1,0.0,7.0,11.0
morgabi01,1884,1,0.0,0.0,2.0
jacksjo01,1909,1,3.0,1.0,0.0
mauroca01,1953,1,0.0,0.0,1.0
martipe01,1931,1,0.0,110.0,0.0
jonesde01,1918,1,1.0,1.0,0.0
griffcl01,1895,1,0.0,0.0,1.0
mierked01,1948,1,1.0,0.0,0.0
bellfr01,1885,1,0.0,3.0,1.0
sullibi01,1878,1,2.0,0.0,0.0
fonsele01,1932,1,5.0,0.0,3.0
cooneji02,1925,1,1.0,0.0,0.0
longhe01,1892,1,11.0,1.0,0.0
gumbead01,1895,1,0.0,0.0,1.0
flagsir01,1922,1,8.0,9.0,15.0
cadych01,1883,1,0.0,0.0,2.0
dowdto01,1897,1,0.0,30.0,0.0
barrejo01,1946,1,0.0,12.0,9.0
hutchbi01,1891,1,0.0,0.0,1.0
bairddo01,1919,1,0.0,0.0,1.0
rehgwa01,1915,1,0.0,0.0,1.0
thompha01,1919,1,4.0,0.0,0.0
schuljo03,1919,1,2.0,2.0,46.0
crookja01,1892,1,0.0,0.0,2.0
judniwa01,1946,1,6.0,131.0,1.0
twitcla01,1891,1,56.0,0.0,0.0
moriage01,1885,1,1.0,0.0,5.0
devorjo01,1911,1,104.0,0.0,48.0
ganzech01,1890,1,1.0,0.0,14.0
ashke01,1929,1,1.0,0.0,0.0
shaugsh01,1905,1,0.0,0.0,1.0
nichoov01,1912,1,4.0,0.0,0.0
whitedo01,1910,1,0.0,10.0,4.0
tiernbi01,1884,1,0.0,0.0,1.0
