playerid,awardid,yearid,lgid,tie,notes
maddoga01,Gold Glove,1977,NL,,В ЛЮБОЙ ЧАСТИ
waltebu01,Baseball Magazine All-Star,1940,NL,,С1
olivato01,TSN All-Star,1971,AL,,В ЛЮБОЙ ЧАСТИ
terrybi01,Baseball Magazine All-Star,1934,NL,,1B
ripkeca01,TSN All-Star,1994,AL,,СС
daviser01,Gold Glove,1987,NL,,В ЛЮБОЙ ЧАСТИ
landiji01,Gold Glove,1961,AL,,В ЛЮБОЙ ЧАСТИ
mathech01,Baseball Magazine All-Star,1910,ML,,С2
beltrca01,Rookie of the Year,1999,AL,,
medwijo01,Baseball Magazine All-Star,1941,NL,,LF
greenmi01,TSN All-Star,1988,AL,,В ЛЮБОЙ ЧАСТИ
robinja02,Baseball Magazine All-Star,1949,NL,,2B
mesajo01,Rolaids Relief Man Award,1995,AL,,
daubeja01,Baseball Magazine All-Star,1911,NL,,1B
boudrlo01,Baseball Magazine All-Star,1947,AL,,СС
guerrvl01,Silver Slugger,2004,AL,,В ЛЮБОЙ ЧАСТИ
rizzuph01,TSN Player of the Year,1950,AL,,
vanceda01,Baseball Magazine All-Star,1930,NL,,С3
musiast01,TSN All-Star,1944,ML,,В ЛЮБОЙ ЧАСТИ
speiech01,TSN All-Star,1972,NL,,СС
ottme01,TSN All-Star,1934,ML,,В ЛЮБОЙ ЧАСТИ
martipe02,Cy Young Award,1997,NL,,
yastrca01,TSN Player of the Year,1967,AL,,
beltrca01,Silver Slugger,2007,NL,,В ЛЮБОЙ ЧАСТИ
eversjo01,Baseball Magazine All-Star,1908,NL,,2B
dimagjo01,TSN All-Star,1941,ML,,В ЛЮБОЙ ЧАСТИ
pafkoan01,Baseball Magazine All-Star,1945,ML,,CF
blackew01,Baseball Magazine All-Star,1947,ML,,С2
galaran01,Gold Glove,1990,NL,,1B
mathech01,Baseball Magazine All-Star,1911,NL,,С1
schmiwa01,Baseball Magazine All-Star,1921,NL,,C
schumha02,Baseball Magazine All-Star,1934,NL,,С4
boyerke01,Gold Glove,1960,NL,,3B
morgajo02,TSN All-Star,1976,NL,,2B
leeth01,TSN All-Star,1941,ML,,Р
winfida01,TSN All-Star,1984,AL,,В ЛЮБОЙ ЧАСТИ
lewisda01,Gold Glove,1994,NL,,В ЛЮБОЙ ЧАСТИ
hoytwa01,Baseball Magazine All-Star,1928,AL,,С2
koufasa01,TSN Major League Player of the Year,1965,ML,,
nokesma01,Silver Slugger,1987,AL,,C
kleinch01,TSN Guide MVP,1931,NL,,
schmimi01,Gold Glove,1980,NL,,3B
dimagjo01,Baseball Magazine All-Star,1947,ML,,CF
treshto01,Rookie of the Year,1962,AL,,
vosmijo01,Baseball Magazine All-Star,1935,AL,,LF
barfije01,Silver Slugger,1986,AL,,В ЛЮБОЙ ЧАСТИ
rosepe01,Lou Gehrig Memorial Award,1969,ML,,
vizquom01,Gold Glove,1996,AL,,СС
davisal01,Rookie of the Year,1984,AL,,
canoro01,TSN All-Star,2006,AL,,2B
saberbr01,Gold Glove,1989,AL,,Р
grohhe01,Baseball Magazine All-Star,1915,NL,,3B
bankser01,Most Valuable Player,1959,NL,,
stirnsn01,TSN All-Star,1945,ML,,2B
willsma01,TSN Major League Player of the Year,1962,ML,,
santajo01,Cy Young Award,2004,AL,,
hernake01,TSN All-Star,1985,NL,,1B
willsma01,TSN All-Star,1965,NL,,СС
rosebjo01,Gold Glove,1966,NL,,C
estrach01,TSN Pitcher of the Year,1960,AL,,
cruzjo02,Gold Glove,2003,NL,,В ЛЮБОЙ ЧАСТИ
mizejo01,Baseball Magazine All-Star,1947,NL,,1B
youngro01,Baseball Magazine All-Star,1920,NL,,В ЛЮБОЙ ЧАСТИ
rodriiv01,TSN All-Star,1995,AL,,C
zimmehe01,Baseball Magazine All-Star,1912,NL,,3B
rodrial01,Most Valuable Player,2007,AL,,
snowjt01,Gold Glove,1996,AL,,1B
koufasa01,TSN Pitcher of the Year,1966,NL,,
yountro01,Silver Slugger,1980,AL,,СС
teixema01,Gold Glove,2005,AL,,1B
marisro01,TSN All-Star,1961,AL,,В ЛЮБОЙ ЧАСТИ
carribi02,Baseball Magazine All-Star,1909,AL,,C1
maddugr01,TSN Pitcher of the Year,1995,NL,,
berryke01,Gold Glove,1970,AL,,В ЛЮБОЙ ЧАСТИ
hunteto01,Silver Slugger,2009,AL,,В ЛЮБОЙ ЧАСТИ
murphda05,Silver Slugger,1983,NL,,В ЛЮБОЙ ЧАСТИ
rodrial01,TSN All-Star,1998,AL,,СС
collied01,Baseball Magazine All-Star,1920,AL,,2B
coopewi01,Baseball Magazine All-Star,1917,NL,,С2
bondsba01,Most Valuable Player,1990,NL,,
lollash01,Gold Glove,1957,ML,,C
kellyge01,Baseball Magazine All-Star,1921,NL,,1B
wanerpa01,Baseball Magazine All-Star,1928,NL,,В ЛЮБОЙ ЧАСТИ
jacksjo01,Baseball Magazine All-Star,1911,AL,,RF
willite01,Baseball Magazine All-Star,1949,AL,,LF
kleinch01,TSN All-Star,1932,ML,,В ЛЮБОЙ ЧАСТИ
traynpi01,TSN All-Star,1929,ML,,3B
mcculcl01,Baseball Magazine All-Star,1946,NL,,C
carrocl02,TSN Fireman of the Year,1972,NL,,
kalinal01,TSN All-Star,1955,ML,,В ЛЮБОЙ ЧАСТИ
hubbeca01,Baseball Magazine All-Star,1933,ML,,С1
mccanbr01,Silver Slugger,2009,NL,,C
alomaro01,Gold Glove,1995,AL,,2B
hillejo01,TSN Fireman of the Year,1973,AL,,
cartega01,Silver Slugger,1984,NL,,C
varitja01,TSN All-Star,2005,AL,,C
riceji01,TSN Player of the Year,1978,AL,,
rosenal01,TSN Player of the Year,1953,AL,,
scottge02,Gold Glove,1972,AL,,1B
sauerha01,TSN All-Star,1952,ML,,В ЛЮБОЙ ЧАСТИ
rodrial01,Silver Slugger,2007,AL,,3B
kalinal01,TSN All-Star,1962,AL,,В ЛЮБОЙ ЧАСТИ
gordojo01,TSN All-Star,1940,ML,,2B
hornsro01,TSN All-Star,1928,ML,,2B
drysddo01,Cy Young Award,1962,ML,,
boudrlo01,Baseball Magazine All-Star,1947,ML,,СС
mizejo01,TSN All-Star,1942,ML,,1B
simmote01,TSN All-Star,1979,NL,,C
mayswi01,TSN All-Star,1966,NL,,В ЛЮБОЙ ЧАСТИ
luquedo01,Baseball Magazine All-Star,1923,NL,,С1
dentbu01,World Series MVP,1978,ML,,
hansero02,Rookie of the Year,1960,AL,,
rodrial01,TSN All-Star,2005,AL,,3B
benchjo01,TSN All-Star,1968,NL,,C
traynpi01,Baseball Magazine All-Star,1927,ML,,3B
mayswi01,TSN All-Star,1957,ML,,В ЛЮБОЙ ЧАСТИ
estrajo01,TSN All-Star,2004,NL,,C
foxxji01,TSN Guide MVP,1938,AL,,
santibe01,Gold Glove,1988,NL,,C
coopewi01,Baseball Magazine All-Star,1924,NL,,С3
gonzaju03,Most Valuable Player,1998,AL,,
ramirar01,Silver Slugger,2011,NL,,3B
marioma01,TSN Major League Player of the Year,1944,ML,,
cobbty01,Baseball Magazine All-Star,1915,ML,,LF
madlobi01,TSN All-Star,1975,NL,,3B
robinfr02,TSN Player of the Year,1961,NL,,
gehrilo01,Baseball Magazine All-Star,1937,ML,,1B
dyeje01,Gold Glove,2000,AL,,В ЛЮБОЙ ЧАСТИ
koufasa01,Cy Young Award,1963,ML,,
bondsba01,Most Valuable Player,2001,NL,,
willsma01,Most Valuable Player,1962,NL,,
maricju01,TSN All-Star,1966,NL,,Р
andujjo01,Gold Glove,1984,NL,,Р
alexape01,Pitching Triple Crown,1915,NL,,
chaveer01,Gold Glove,2004,AL,,3B
brownmo01,Baseball Magazine All-Star,1908,ML,,С4
sislege01,Baseball Magazine All-Star,1920,AL,,1B
jossad01,Baseball Magazine All-Star,1908,AL,,С4
camermi01,Gold Glove,2003,AL,,В ЛЮБОЙ ЧАСТИ
snydefr01,Baseball Magazine All-Star,1915,ML,,C
griffke02,Gold Glove,1997,AL,,В ЛЮБОЙ ЧАСТИ
gilliji01,Rookie of the Year,1953,NL,,
martipe02,TSN All-Star,1999,AL,,RHP
frankry01,TSN Reliever of the Year,2009,NL,,
finlest01,Gold Glove,1995,NL,,В ЛЮБОЙ ЧАСТИ
aaronha01,TSN Player of the Year,1963,NL,,
ruffire01,Baseball Magazine All-Star,1939,AL,,С2
murraed02,Silver Slugger,1983,AL,,1B
hershor01,TSN All-Star,1988,NL,,RHP
hamptmi01,Gold Glove,2003,NL,,Р
boggswa01,Silver Slugger,1988,AL,,3B
lonboji01,TSN Pitcher of the Year,1967,AL,,
nehfar01,Baseball Magazine All-Star,1921,NL,,С2
leonadu01,Baseball Magazine All-Star,1914,AL,,С2
hornsro01,Baseball Magazine All-Star,1929,ML,,2B
keyji01,TSN Pitcher of the Year,1987,AL,,
wakefdi01,TSN All-Star,1944,ML,,В ЛЮБОЙ ЧАСТИ
crosbbo01,Rookie of the Year,2004,AL,,
johnsra05,Cy Young Award,1999,NL,,
clarkfr01,Baseball Magazine All-Star,1908,NL,,LF
yountro01,Silver Slugger,1982,AL,,СС
bigbeca01,Baseball Magazine All-Star,1922,NL,,В ЛЮБОЙ ЧАСТИ
wagnele01,TSN All-Star,1962,AL,,В ЛЮБОЙ ЧАСТИ
gagneer01,TSN All-Star,2003,NL,,RHP
chambch01,Gold Glove,1978,AL,,1B
speaktr01,Baseball Magazine All-Star,1918,AL,,В ЛЮБОЙ ЧАСТИ
wynnea01,TSN Major League Player of the Year,1959,ML,,
daultda01,Silver Slugger,1992,NL,,C
benchjo01,TSN All-Star,1974,NL,,C
bondsba01,TSN All-Star,1990,NL,,В ЛЮБОЙ ЧАСТИ
penaca01,Silver Slugger,2007,AL,,1B
elliobo01,Most Valuable Player,1947,NL,,
schilcu01,World Series MVP,2001,ML,Y,
grubeke01,Silver Slugger,1990,AL,,3B
walshed01,Baseball Magazine All-Star,1911,ML,,С6
gilesma01,TSN All-Star,2003,NL,,2B
alexape01,Baseball Magazine All-Star,1917,NL,,С1
rodrial01,Hank Aaron Award,2007,AL,,
clemero02,All-Star Game MVP,1986,ML,,
dickebi01,TSN All-Star,1936,ML,,C
greenha01,TSN All-Star,1935,ML,,1B
sandbry01,Gold Glove,1983,NL,,2B
daubeja01,Baseball Magazine All-Star,1918,NL,,1B
lombaer01,Most Valuable Player,1938,NL,,
dimagjo01,TSN Major League Player of the Year,1939,ML,,
rodriiv01,Gold Glove,1995,AL,,C
fiskca01,TSN All-Star,1977,AL,,C
mathech01,Baseball Magazine All-Star,1911,ML,,С2
willima04,Gold Glove,1993,NL,,3B
stonege01,Baseball Magazine All-Star,1910,AL,,LF
johnswa01,Baseball Magazine All-Star,1914,AL,,С1
hartnga01,Baseball Magazine All-Star,1930,NL,,C
berrayo01,TSN All-Star,1950,ML,,C
messean01,Gold Glove,1975,NL,,Р
renteed01,TSN All-Star,2004,NL,,СС
alomaro01,ALCS MVP,1992,AL,,
donovdi01,TSN All-Star,1962,AL,,Р
flanami01,Cy Young Award,1979,AL,,
palmeji01,Cy Young Award,1976,AL,,
griffke02,Gold Glove,1993,AL,,В ЛЮБОЙ ЧАСТИ
sosasa01,Silver Slugger,2000,NL,,В ЛЮБОЙ ЧАСТИ
morgajo02,TSN All-Star,1974,NL,,2B
schwado01,Rookie of the Year,1961,AL,,
belanma01,Gold Glove,1978,AL,,СС
fernato01,Gold Glove,1989,AL,,СС
ruthba01,Baseball Magazine All-Star,1929,ML,,RF
stanlmi01,Gold Glove,1969,AL,,В ЛЮБОЙ ЧАСТИ
hernawi01,TSN Pitcher of the Year,1984,AL,,
maranra01,Baseball Magazine All-Star,1920,NL,,СС
foxne01,Gold Glove,1959,AL,,2B
brownji03,Baseball Magazine All-Star,1941,NL,,3B
archeji01,Baseball Magazine All-Star,1913,ML,,C
ripkeca01,TSN All-Star,1985,AL,,СС
olerujo01,Hutch Award,1993,ML,,
yastrca01,TSN All-Star,1963,AL,,В ЛЮБОЙ ЧАСТИ
rodriiv01,Gold Glove,1997,AL,,C
ainsmed01,Baseball Magazine All-Star,1912,AL,,C2
ordonma01,Silver Slugger,2000,AL,,В ЛЮБОЙ ЧАСТИ
ofarrbo01,Baseball Magazine All-Star,1923,NL,,C
zimmery01,Gold Glove,2009,NL,,3B
olerujo01,Gold Glove,2000,AL,,1B
boudrlo01,TSN Major League Player of the Year,1948,ML,,
schmimi01,Gold Glove,1979,NL,,3B
dawsoan01,Gold Glove,1981,NL,,В ЛЮБОЙ ЧАСТИ
clemero01,Gold Glove,1967,NL,,В ЛЮБОЙ ЧАСТИ
stephve01,Baseball Magazine All-Star,1949,AL,,СС
carltst01,Cy Young Award,1972,NL,,
gordojo01,Baseball Magazine All-Star,1941,ML,,2B
vaughar01,TSN All-Star,1935,ML,,СС
gordosi01,Baseball Magazine All-Star,1949,NL,,3B
alomasa02,All-Star Game MVP,1997,ML,,
sweened01,Baseball Magazine All-Star,1910,AL,,C2
richabo01,Gold Glove,1963,AL,,2B
lolicmi01,Babe Ruth Award,1968,AL,,Р
biggicr01,Gold Glove,1995,NL,,2B
chandsp01,Most Valuable Player,1943,AL,,
boggswa01,TSN All-Star,1983,AL,,3B
fingero01,Rolaids Relief Man Award,1978,NL,,
konstji01,Baseball Magazine All-Star,1950,NL,,С2
ofarrbo01,Baseball Magazine All-Star,1923,ML,,C
fellebo01,Pitching Triple Crown,1940,AL,,
bumbral01,TSN All-Star,1980,AL,,В ЛЮБОЙ ЧАСТИ
martipe01,Baseball Magazine All-Star,1935,NL,,3B
griffke02,All-Star Game MVP,1992,ML,,
traynpi01,Baseball Magazine All-Star,1926,ML,,3B
youngcy01,Pitching Triple Crown,1901,AL,,
gwynnto01,Gold Glove,1990,NL,,В ЛЮБОЙ ЧАСТИ
izturce01,Gold Glove,2004,NL,,СС
hartnga01,Baseball Magazine All-Star,1934,NL,,C
marshwi01,Baseball Magazine All-Star,1947,NL,,RF
facero01,TSN Fireman of the Year,1962,NL,,
tesreje01,Baseball Magazine All-Star,1912,NL,,С1
glaustr01,Silver Slugger,2000,AL,,3B
bandosa01,TSN All-Star,1973,AL,,3B
munsoth01,Rookie of the Year,1970,AL,,
bluegos01,Baseball Magazine All-Star,1925,AL,,3B
sizemgr01,Gold Glove,2008,AL,,В ЛЮБОЙ ЧАСТИ
faberre01,Baseball Magazine All-Star,1921,ML,,С2
baylodo01,TSN All-Star,1985,AL,,ДГ
chaseha01,Baseball Magazine All-Star,1911,ML,,1B
stanked01,Baseball Magazine All-Star,1947,NL,,2B
gehrilo01,TSN Guide MVP,1934,AL,,
benchjo01,Gold Glove,1974,NL,,C
borowha01,Baseball Magazine All-Star,1945,ML,,С4
marshmi01,TSN Fireman of the Year,1979,AL,Y,
johnsho01,Silver Slugger,1991,NL,,3B
maddugr01,Gold Glove,1998,NL,,Р
glavito02,Cy Young Award,1998,NL,,
ortizda01,Silver Slugger,2011,AL,,ДГ
robinbr01,Lou Gehrig Memorial Award,1966,ML,,
jeterde01,Gold Glove,2005,AL,,СС
sainjo01,TSN Pitcher of the Year,1948,NL,,
jacksjo01,Baseball Magazine All-Star,1911,ML,,RF
hortowi01,TSN All-Star,1968,AL,,В ЛЮБОЙ ЧАСТИ
boonebr01,Silver Slugger,2001,AL,,2B
hermabi01,Baseball Magazine All-Star,1940,NL,,2B
keefeti01,Pitching Triple Crown,1888,NL,,
matthga01,Rookie of the Year,1973,NL,,
sandbry01,TSN All-Star,1988,NL,,2B
boggswa01,TSN All-Star,1991,AL,,3B
francju01,Silver Slugger,1989,AL,,2B
ruffire01,TSN All-Star,1938,ML,,Р
robinja02,Rookie of the Year,1947,ML,,
righeda01,Rolaids Relief Man Award,1986,AL,,
willite01,TSN Major League Player of the Year,1941,ML,,
bonilbo01,Silver Slugger,1990,NL,,В ЛЮБОЙ ЧАСТИ
terryra01,World Series MVP,1962,ML,,
colemje01,Babe Ruth Award,1950,AL,,2B
lopesda01,TSN All-Star,1979,NL,,2B
ramirma02,Silver Slugger,2005,AL,,В ЛЮБОЙ ЧАСТИ
roushed01,Baseball Magazine All-Star,1920,NL,,В ЛЮБОЙ ЧАСТИ
worreto01,Rookie of the Year,1986,NL,,
averyst01,TSN All-Star,1993,NL,,LHP
archeji01,Baseball Magazine All-Star,1911,NL,,C4
averiea01,Baseball Magazine All-Star,1938,AL,,RF
bonilbo01,Silver Slugger,1991,NL,,В ЛЮБОЙ ЧАСТИ
lajoina01,Baseball Magazine All-Star,1910,AL,,2B
erstada01,Silver Slugger,2000,AL,,В ЛЮБОЙ ЧАСТИ
johnswa01,Pitching Triple Crown,1918,AL,,
alomaro01,Gold Glove,1991,AL,,2B
beckejo02,World Series MVP,2003,ML,,
torrejo01,TSN All-Star,1971,NL,,3B
bondsba01,Silver Slugger,1991,NL,,В ЛЮБОЙ ЧАСТИ
clarkwi02,Silver Slugger,1991,NL,,1B
coopece01,Roberto Clemente Award,1983,ML,,
lynnfr01,Gold Glove,1978,AL,,В ЛЮБОЙ ЧАСТИ
aaronha01,TSN All-Star,1958,ML,,В ЛЮБОЙ ЧАСТИ
rolfere01,Baseball Magazine All-Star,1938,AL,,3B
hubbeca01,TSN All-Star,1933,ML,,Р
coneda01,Hutch Award,1998,ML,,
mitchke01,TSN Player of the Year,1989,NL,,
robinbr01,Babe Ruth Award,1970,AL,,3B
simmote01,TSN All-Star,1977,NL,,C
thomafr04,Silver Slugger,1991,AL,,ДГ
averiea01,Baseball Magazine All-Star,1936,AL,,CF
cartejo01,Silver Slugger,1992,AL,,В ЛЮБОЙ ЧАСТИ
rolliji01,Most Valuable Player,2007,NL,,
reynoha01,Gold Glove,1989,AL,,2B
johnsda02,Gold Glove,1971,AL,,2B
lemonbo01,TSN All-Star,1954,ML,,Р
kalinal01,Gold Glove,1966,AL,,В ЛЮБОЙ ЧАСТИ
fieldce01,Babe Ruth Award,1996,AL,,ДГ
melilsk01,Baseball Magazine All-Star,1931,AL,,2B
murcebo01,Gold Glove,1972,AL,,В ЛЮБОЙ ЧАСТИ
moonwa01,Rookie of the Year,1954,NL,,
canoro01,Gold Glove,2012,AL,,2B
violafr01,Cy Young Award,1988,AL,,
edmonji01,Gold Glove,2000,NL,,В ЛЮБОЙ ЧАСТИ
daubeja01,Baseball Magazine All-Star,1914,ML,,1B
smoltjo01,Cy Young Award,1996,NL,,
dimagdo01,TSN All-Star,1946,ML,,В ЛЮБОЙ ЧАСТИ
munsoth01,TSN Player of the Year,1976,AL,,
dropowa01,Baseball Magazine All-Star,1950,AL,,1B
eckerde01,Rolaids Relief Man Award,1988,AL,,
boudrlo01,Baseball Magazine All-Star,1946,ML,,СС
dimagjo01,Most Valuable Player,1947,AL,,
erstada01,Gold Glove,2002,AL,,В ЛЮБОЙ ЧАСТИ
woodjo02,Baseball Magazine All-Star,1912,AL,,С2
beckegl01,TSN All-Star,1971,NL,,2B
pujolal01,Lou Gehrig Memorial Award,2009,ML,,
gantro01,Silver Slugger,1991,NL,,В ЛЮБОЙ ЧАСТИ
alexape01,Baseball Magazine All-Star,1915,ML,,С1
hudsoor01,Gold Glove,2009,NL,,2B
schilcu01,Branch Rickey Award,2001,ML,,
schilcu01,Hutch Award,2001,ML,,
rodriiv01,Silver Slugger,2004,AL,Y,C
sierrru01,TSN All-Star,1989,AL,,В ЛЮБОЙ ЧАСТИ
aaronha01,TSN Player of the Year,1956,NL,,
colemvi01,Rookie of the Year,1985,NL,,
penato01,Gold Glove,1984,NL,,C
aparilu01,TSN All-Star,1963,AL,,СС
molitpa01,Hutch Award,1987,ML,,
bigbeca01,Baseball Magazine All-Star,1921,NL,,В ЛЮБОЙ ЧАСТИ
yastrca01,Gold Glove,1967,AL,,В ЛЮБОЙ ЧАСТИ
lansfca01,Silver Slugger,1981,AL,,3B
murphda05,Gold Glove,1986,NL,,В ЛЮБОЙ ЧАСТИ
mathemi01,Gold Glove,2000,NL,,C
wakefti01,Roberto Clemente Award,2010,ML,,
raderdo02,Gold Glove,1972,NL,,3B
otisam01,Gold Glove,1974,AL,,В ЛЮБОЙ ЧАСТИ
lopesda01,TSN All-Star,1978,NL,,2B
webbbr01,Cy Young Award,2006,NL,,
alexape01,Baseball Magazine All-Star,1923,NL,,С3
leecl02,Comeback Player of the Year,2008,AL,,
ottme01,TSN All-Star,1938,ML,,В ЛЮБОЙ ЧАСТИ
rijojo01,TSN All-Star,1991,NL,,RHP
snowjt01,Gold Glove,1998,NL,,1B
thomafr04,Most Valuable Player,1993,AL,,
parneme01,TSN All-Star,1949,ML,,Р
kleinch01,TSN All-Star,1933,ML,,В ЛЮБОЙ ЧАСТИ
kellyge01,Baseball Magazine All-Star,1926,NL,,1B
dawsoan01,Most Valuable Player,1987,NL,,
vaughar01,Baseball Magazine All-Star,1934,ML,,СС
dickebi01,TSN All-Star,1939,ML,,C
mantlmi01,TSN All-Star,1961,AL,,В ЛЮБОЙ ЧАСТИ
aurilri01,Silver Slugger,2001,NL,,СС
hornsro01,Baseball Magazine All-Star,1919,NL,,СС
cochrmi01,Baseball Magazine All-Star,1925,AL,,C2
koufasa01,TSN Pitcher of the Year,1963,NL,,
rodriiv01,Silver Slugger,1999,AL,,C
hubbeca01,Baseball Magazine All-Star,1929,NL,,С4
anderga01,TSN All-Star,2002,AL,,В ЛЮБОЙ ЧАСТИ
gagneer01,TSN Pitcher of the Year,2003,NL,,
gehrich01,Baseball Magazine All-Star,1935,ML,,2B
thomafr04,TSN All-Star,2003,AL,,ДГ
danniha01,TSN All-Star,1940,ML,,C
leiteal01,Roberto Clemente Award,2000,ML,,
maddugr01,Gold Glove,2000,NL,,Р
murphda05,TSN All-Star,1982,NL,,В ЛЮБОЙ ЧАСТИ
evansdw01,Gold Glove,1983,AL,,В ЛЮБОЙ ЧАСТИ
kinerra01,Baseball Magazine All-Star,1948,NL,,LF
santoro01,Gold Glove,1966,NL,,3B
mayswi01,TSN Player of the Year,1954,NL,,
eastwra01,Rolaids Relief Man Award,1976,NL,,
musiast01,TSN All-Star,1943,ML,,В ЛЮБОЙ ЧАСТИ
reesepe01,Lou Gehrig Memorial Award,1956,ML,,
darkal01,Lou Gehrig Memorial Award,1955,ML,,
sosasa01,Silver Slugger,1995,NL,,В ЛЮБОЙ ЧАСТИ
cashno01,TSN All-Star,1971,AL,,1B
suzukic01,Gold Glove,2009,AL,,В ЛЮБОЙ ЧАСТИ
fainfe01,Baseball Magazine All-Star,1948,AL,,1B
guidrro01,Gold Glove,1982,AL,,Р
heltoto01,Silver Slugger,2000,NL,,1B
gwynnto01,TSN All-Star,1987,NL,,В ЛЮБОЙ ЧАСТИ
daviser01,Silver Slugger,1989,NL,,В ЛЮБОЙ ЧАСТИ
brosisc01,Gold Glove,1999,AL,,3B
abreubo01,Silver Slugger,2004,NL,,В ЛЮБОЙ ЧАСТИ
deandi01,Baseball Magazine All-Star,1935,NL,,С1
benchjo01,Gold Glove,1968,NL,,C
averiea01,Baseball Magazine All-Star,1933,AL,,В ЛЮБОЙ ЧАСТИ
coopece01,Silver Slugger,1980,AL,,1B
verbaem01,Baseball Magazine All-Star,1945,NL,,2B
lopezja01,NLCS MVP,1996,NL,,
santibe01,TSN All-Star,1991,NL,,C
conceda01,Gold Glove,1979,NL,,СС
scottmi03,NLCS MVP,1986,NL,,
yountro01,TSN Major League Player of the Year,1982,ML,,
leeth01,Baseball Magazine All-Star,1941,ML,,С3
vizquom01,Hutch Award,1996,ML,,
kaatji01,Gold Glove,1967,AL,,Р
hemonro99,Branch Rickey Award,2003,ML,,
pearsal02,TSN All-Star,1963,AL,,В ЛЮБОЙ ЧАСТИ
wheatza01,Baseball Magazine All-Star,1913,NL,,В ЛЮБОЙ ЧАСТИ
bondsba01,Silver Slugger,2003,NL,,В ЛЮБОЙ ЧАСТИ
allisbo01,Rookie of the Year,1959,AL,,
willicy01,Baseball Magazine All-Star,1922,AL,,В ЛЮБОЙ ЧАСТИ
cronijo01,Baseball Magazine All-Star,1939,ML,,СС
hershor01,ALCS MVP,1995,AL,,
piazzmi01,Silver Slugger,1995,NL,,C
stirnsn01,Baseball Magazine All-Star,1945,AL,,2B
knighra01,Hutch Award,1983,ML,,
schilcu01,Roberto Clemente Award,2001,ML,,
robinfr02,TSN All-Star,1966,AL,,В ЛЮБОЙ ЧАСТИ
sosasa01,Silver Slugger,2002,NL,,В ЛЮБОЙ ЧАСТИ
retteme01,TSN All-Star,1971,AL,,В ЛЮБОЙ ЧАСТИ
collied01,Most Valuable Player,1914,AL,,
kleinch01,TSN Guide MVP,1932,NL,,
devliar01,Baseball Magazine All-Star,1908,NL,,3B
jeterde01,Silver Slugger,2006,AL,,СС
maddugr01,Gold Glove,1996,NL,,Р
grichbo01,Gold Glove,1973,AL,,2B
ayalabo01,TSN Player of the Year,1954,AL,,
pafkoan01,Baseball Magazine All-Star,1945,NL,,CF
gehrilo01,Baseball Magazine All-Star,1928,AL,,1B
kenneve01,Baseball Magazine All-Star,1936,AL,,С2
maddoga01,Gold Glove,1978,NL,,В ЛЮБОЙ ЧАСТИ
rayjo01,TSN All-Star,1988,AL,,2B
howarel01,Babe Ruth Award,1958,AL,,C
fordwh01,TSN All-Star,1961,AL,,Р
scottge02,Gold Glove,1973,AL,,1B
suttodo01,Lou Gehrig Memorial Award,1976,ML,,
dickebi01,TSN All-Star,1933,ML,,C
maddugr01,Gold Glove,1999,NL,,Р
howarfr01,TSN All-Star,1968,AL,,В ЛЮБОЙ ЧАСТИ
zimmery01,Lou Gehrig Memorial Award,2011,ML,,
bondsba01,Silver Slugger,1994,NL,,В ЛЮБОЙ ЧАСТИ
zitoba01,Hutch Award,2012,ML,,
schoupe01,TSN All-Star,1995,NL,,LHP
yastrca01,Gold Glove,1965,AL,,В ЛЮБОЙ ЧАСТИ
caseyse01,Hutch Award,1999,ML,,
winfida01,Silver Slugger,1992,AL,,ДГ
posadjo01,TSN All-Star,2007,AL,,C
schmimi01,Silver Slugger,1982,NL,,3B
mcgrifr01,TSN All-Star,1989,AL,,1B
benchjo01,TSN Major League Player of the Year,1970,ML,,
pinsova01,Gold Glove,1961,NL,,В ЛЮБОЙ ЧАСТИ
mazerbi01,TSN All-Star,1967,NL,,2B
clarkfr01,Baseball Magazine All-Star,1909,ML,,LF
willite01,TSN All-Star,1956,ML,,В ЛЮБОЙ ЧАСТИ
ruthba01,Baseball Magazine All-Star,1930,AL,,RF
wheatza01,Baseball Magazine All-Star,1914,NL,,В ЛЮБОЙ ЧАСТИ
robinbr01,Roberto Clemente Award,1972,ML,,
stanlmi01,Gold Glove,1968,AL,,В ЛЮБОЙ ЧАСТИ
suttebr01,Rolaids Relief Man Award,1979,NL,,
lidgebr01,TSN Reliever of the Year,2008,NL,,
reesepe01,TSN All-Star,1953,ML,,СС
dawsoan01,TSN All-Star,1983,NL,,В ЛЮБОЙ ЧАСТИ
gehrilo01,TSN Guide MVP,1936,AL,,
baergca01,Silver Slugger,1993,AL,,2B
mitchke01,Silver Slugger,1989,NL,,В ЛЮБОЙ ЧАСТИ
hendrge01,TSN All-Star,1983,NL,,1B
francjo01,TSN Fireman of the Year,1990,NL,,
hunteca01,TSN Pitcher of the Year,1974,AL,,
boggswa01,TSN All-Star,1994,AL,,3B
alexape01,Baseball Magazine All-Star,1927,NL,,С3
medwijo01,Baseball Magazine All-Star,1937,ML,,LF
cedence01,Gold Glove,1973,NL,,В ЛЮБОЙ ЧАСТИ
pafkoan01,TSN All-Star,1945,ML,,В ЛЮБОЙ ЧАСТИ
mccovwi01,TSN All-Star,1969,NL,,1B
hermabi01,Baseball Magazine All-Star,1935,NL,,2B
santibe01,Silver Slugger,1990,NL,,C
boggswa01,Gold Glove,1994,AL,,3B
ruthba01,Baseball Magazine All-Star,1920,ML,,В ЛЮБОЙ ЧАСТИ
