schoolid,schoolname,schoolcity,schoolstate,schoolnick
clarksonny,Университет Кларксона,Потсдам,Нью-Йорк,Рыцари
miamifl,Университет Майами,Коралловые гейблы,ФЛ,Ураганы
biolaca,Университет &lt; &lt; Биола &gt; &gt;,Ла Мирада,КА,Орлы
wshngtonmo,Вашингтонский университет в Сент-Луисе,Сент-Луис,МО,Медведи
eurekail,Колледж Эврика,Эврика,Ил,Красные дьяволы
oralrob,Оральный университет Робертса,Талса,Хорошо.,Золотые орехи
florida,Университет Флориды,Гейнсвилль,ФЛ,Гейтеры
tampa,Университет Тампы,Тампа,ФЛ,Спартанцы
utpanam,Техасский и Панамериканский университет,Эдинбург,TX,Бронки
utarl,Техасский университет в Арлингтоне,Арлингтон,TX,Маверики
morrbrown,Колледж им. Морриса Брауна,Атланта,GA,Извержение
tamucomm,Техасский университет A&M - торговля,Торговля,TX,Львы
alverniapa,Алвернийский колледж,Чтение,ПА,Крестоносцы
wiscgbay,Университет Висконсин-Зеленый залив,Зеленый залив,ЖИ,Феникс
memphis,Мемфисский университет,Мемфис,TN,Тигры
hillsdale,Колледж Хиллсдейл,Хиллсдейл,МИ,Зарядные устройства
wheaton,Колледж Уитона,Уитон,Ил,Гром
silledward,Университет Южного Иллинойса,Эдвардсвилль,Ил,Кугары
ilwesleyan,Иллинойский университет Веслиан,Блумингтон,Ил,Титаны
jamesmad,Университет Джеймса Мэдисона,Харрисонбург,VA,Дюки
springhill,Колледж Спринг Хилл,Мобильный,AL,Барсуки
georgetown,Джорджтаунский университет,Вашингтон,РС,Hoyas
occidental,Колледж им.,Лос-Анджелес,КА,Тигры
upenn,Университет Пенсильвании,Филадельфия,ПА,Квакеры
nebomaha,Небраскский университет в Омахе,Омаха,Нет,Маверики
randmacon,Колледж Рэндольф-Макон,Эшланд,VA,Желтые пекарни
andersonsc,Андерсонский колледж,Андерсон,ПК,Троянцы
toledo,Университет Толедо,Толедо,Ооо.,Ракеты
prairview,Прерийский университет A&M,Вид прерии,TX,Пантеры
mastersca,Магистратский колледж,Санта Кларита,КА,Мустанги
stetson,Стетсонский университет,Обезвреживание,ФЛ,Шляпы
belmontab,Колледж аббатства Бельмонта,Бельмонт,НС,Крестоносцы
flinternat,Международный университет Флориды,Майами,ФЛ,Золотые пантеры
wlmcarey,Колледж Уильяма Кэри,Хэттисбург,MS,Крестоносцы
aquinasmi,Аквинский колледж,Великие быстрые,МИ,Святые
nmhighland,Нью-Мексикоский Хайлендский университет,Лас-Вегас,НМ,Ковбои
hofstra,Университет Хофстра,Хэмпстед,Нью-Йорк,Гордость
williamsma,Уильямский колледж,Вильямстон,МЭТ,Эфы
umbc,"Университет Мэриленда, округ Балтимор",Катонсвилль,MD,Ретриверы
fairfield,Фейрфилдский университет,Фэрфилд,КТ,Олени
nwokstate,Северо-западный Оклахомский государственный университет,Альва,Хорошо.,Рейнджеры
gardwebb,Гарднер-Уэббский университет,Кипящие источники,НС,Бульдоги
tulsa,Университет Талсы,Талса,Хорошо.,Золотой ураган
hawaiipac,Тихоокеанский университет Хавайи,Гонолулу,Привет.,Морские воины
ucsb,"Калифорнийский университет, Санта-Барбара",Санта-Барбара,КА,Гаучос
arktech,Технологический университет Арканзаса,Расселвиль,ОАР,Чудесные мальчики
estroud,Ист-Страудсбургский университет Пенсильвании,Восточный Стродсбург,ПА,Воины
dartmouth,Дартмутский колледж,Ганновер,NH,Большой зелёный
davidson,Колледж Дэвидсона,Дэвидсон,НС,Дикие кошки
johnshpkns,Университет Джона Хопкинса,Балтимор,MD,Голубые Джеи
susquehnna,Университет Сускеханны,Селинсгроув,ПА,Крестоносцы
citadel,Цитадель,Чарльстон,ПК,Бульдоги
stthomasfl,Университет Сент-Томаса,Майами,ФЛ,Бобкоты
mtunionoh,Колледж Маунт Юнион,Альянс,Ооо.,Рейдеры
duke,Университет Дюка,Дурхем,НС,Голубые дьяволы
olivetmi,Колледж Оливета,Оливет,МИ,Кометы
hiramoh,Колледж &lt; &lt; Хирам &gt; &gt;,Хирам,Ооо.,Терьеры
morehouse,Морхаусский колледж,Атланта,GA,Марунские тигры
oglethrpga,Оглеторпский университет,Атланта,GA,Сторми Петрельс
almami,Альма-колледж,Альма,МИ,Шотландцы
westmontca,Вестмонтский колледж,Санта-Барбара,КА,Воины
albanyst,Олбанский государственный университет,Олбани,GA,Золотые Рамы
csdomhills,"Калифорнийский государственный университет, Домингес-Хиллс",Карсон,КА,Торос
clemson,Университет Клемсона,Клемсон,ПК,Тигры
huntercuny,"Охотничий колледж, Университет города Нью-Йорка",Нью-Йорк,Нью-Йорк,Ястребы
dominican,Доминиканский колледж,Оранжбург,Нью-Йорк,Зарядные устройства
nyoneonta,Колледж Государственного университета в Одинонте,Одинонта,Нью-Йорк,Красные драконы
ohio,Университет Огайо,Афины,Ооо.,Бобкоты
ohvalley,Университет долины Огайо,Вена,WV,Борьба со шотландцами
nebkearney,Университет Небраски в Керни,Керни,Нет,Лоуперс
pepperdine,Пеппердинский университет,Малибу,КА,Волны
vanguardca,Университет вангарда Южной Калифорнии,Коста-Меса,КА,Львы
philly,Филадельфийский университет,Филадельфия,ПА,Рамс
concrdiamn,Университет Конкордии,Святой Павел,МН,Золотые медведи
bridgwtrst,Государственный колледж &lt; &lt; Бриджвотер &gt; &gt;,Бриджвотер,МЭТ,Медведи
chicagost,Чикагский государственный университет,Чикаго,Ил,Кугары
fltech,Флоридский технологический институт,Мельбурн,ФЛ,Пантеры
pittsburgh,Питтсбургский университет,Питтсбург,ПА,Пантеры
rutgers,Университет Рутгерса,Нью-Брансуик,NJ,Скарлет рыцари
stmarysca,Колледж Святой Марии в Калифорнии,Морага,КА,Галстук
swtexas,Юго-западный университет штата Техас,Сан-Маркос,TX,Бобкоты
nwmost,Северо-западный государственный университет Миссури,Мэривилль,МО,Медвежие
utahst,Университет штата Юта,Логан,UT,Агги
riogrande,Университет Рио-Гранде,&lt; &lt; Рио Гранде &gt; &gt;,Ооо.,Редмены
adrianmi,Колледж Эдриан,Эдриан,МИ,Бульдоги
swoklahoma,Университет штата Юго-Западная Оклахома,Уэзерфорд,Хорошо.,Бульдоги
wflorida,Университет Западной Флориды,Пенсакола,ФЛ,Аргонавты
flatlantic,Флоридский Атлантический университет,Бока Ратон,ФЛ,Совы
sanfranst,Университет штата Сан-Франциско,Сан-Франциско,КА,Гейтеры
longisland,"Лонг-Айлендский университет, Бруклинский кампус",Бруклин,Нью-Йорк,Черные птицы
gettysburg,Геттисбургский колледж,Геттисбург,ПА,Пули
whitmanwa,Уитманский колледж,Уолла Уолла,WA,Миссионеры
wminstermo,Вестминстерский колледж,Фултон,МО,Голубые Джеи
illinoisst,Иллинойский государственный университет,Обычный,Ил,Красные птицы
georgewash,Университет Джорджа Вашингтона,Вашингтон,РС,Колониальные
texas,Техасский университет в Остине,Остин,TX,Лонгхорны
unlv,"Университет Невады, Лас-Вегас",Лас-Вегас,NV,Повстанцы
pacific,Тихоокеанский университет,Стоктон,КА,Тигры
rollins,Коллегия Роллинз,Зимний парк,ФЛ,Тары
lynchbrgva,Линчбургский колледж,Линчбург,VA,Шершень
ncat,Сельскохозяйственный и технический государственный университет Северной Каролины,Гринсборо,НС,Агги
pompitzer,Колледж помоны,Клэрмонт,КА,Сейгены
maryhrdbay,Университет Мэри Хардин-Бейлор,Белтон,TX,Крестоносцы
umes,"Университет Мэриленда, Восточный Шор",Принцесса Анна,MD,Борьба с Ястребами
hartwickny,Хартвикский колледж,Одинонта,Нью-Йорк,Ястребы
uconn,Университет Коннектикута,Шторры,КТ,Хаски
bryant,Колледж Брайанта,Смитфилд,РИ,Бульдоги
unionny,Юнионный колледж,Шенектани,Нью-Йорк,Голландцы
calstfull,"Калифорнийский государственный университет, Фуллертон",Фуллертон,КА,Титаны
nyfredonia,Колледж Нью-Йоркского университета в Фредонии,Фредония,Нью-Йорк,Голубые дьяволы
nflorida,Университет Северной Флориды,Джексонвилль,ФЛ,Оспрей
pacificor,Тихоокеанский университет,Лесной Гроув,ИЛИ,Боксеры
salabama,Университет Южной Алабамы,Мобильный,AL,Ягуары
franklinin,Колледж Франклина,Франклин,ВНУТРЕННИЕ,Гризли
ucsd,"Калифорнийский университет, Сан-Диего",Ля Джолла,КА,Тритоны
lebvalley,Ливанский колледж долины,Эннвилль,ПА,Летающие голландцы
sarkansas,Университет Южного Арканзаса,Магнолия,ОАР,Мулеридеры
tuskegee,Университет Таскеги,Таскеги,AL,Золотые тигры
stjosephin,Колледж Святого Иосифа,Ренсалаер,ВНУТРЕННИЕ,Пума
shorterga,Более короткий колледж,Рим,GA,Ястребы
missst,Государственный университет Миссисипи,Старквилль,MS,Бульдоги
wileytx,Колледж Уайли,Маршалл,TX,
mercyhurst,Колледж Мерсерст,Эри,ПА,Лейкеры
washburn,Уошбернский университет Топеки,Топека,KS,Икабоды
dubuque,Университет Дубуке,Дюбук,IA,Спартанцы
deltast,Университет штата Дельта,Кливленд,MS,Государственные деятели
harding,Университет Хардинга,Циркуляция,ОАР,Бизон
indianapa,Университет Индианы Пенсильвании,Индианаa,ПА,Индейцы
georgefox,Университет Джорджа Фокса,Ньюберг,ИЛИ,Бруины
whittierca,Уиттиерский колледж,Виттье,КА,Поэты
cmissouri,Центральный государственный университет Миссури,Уорренсбург,МО,Мулы
liberty,Университет свободы,Линчбург,VA,Пламя
nicholls,Никольский государственный университет,Тибодо,Лос-Анджелес,Полковники
calstnorth,"Калифорнийский государственный университет, Нортридж",Нортридж,КА,Матадоры
indpolis,Индианаполисский университет,Индианаполис,ВНУТРЕННИЕ,Грейхаунды
lutheria,Лютер Колледж,Декора,IA,Норвежский
catholic,Католический университет Америки,Вашингтон,РС,Кардиналы
millersvil,"Университет Миллерсвиля, Пенсильвания",Миллерсвилль,ПА,Мародеры
brown,Университет Брауна,Провидение,РИ,Медведи
neastern,Северо-восточный университет,Бостон,МЭТ,Хаски
austincol,Остинский колледж,Шерман,TX,Кангуру
semost,Юго-восточный государственный университет Миссури,Мыс Жирардо,МО,Красные ястребы
hampsydney,Колледж Хэмпден-Сидни,Хэмпден-Сидни,VA,Тигры
upperiowa,Верхний университет Айовы,Фейетт,IA,Павлины
dayton,Дейтонский университет,Дейтон,Ооо.,Флаеры
bethcook,Колледж Бетун-Кукман,Пляж Дейтона,ФЛ,Дикие кошки
brewparker,Колледж Брютон-Паркер,Гора Вернон,GA,Бароны
calstla,"Калифорнийский государственный университет, Лос-Анджелес",Лос-Анджелес,КА,Золотые орехи
ursinus,Урсинусский колледж,Коллегия,ПА,Медведи
cwpost,"Лонг-Айлендский университет, К.В., Пост-кампус",Бруквилль,Нью-Йорк,Пионеры
scstate,Университет штата Южная Каролина,Оранжбург,ПК,Бульдоги
fordham,Фордхемский университет,Бронкс,Нью-Йорк,Рамс
genevapa,Женевский колледж,Бивер Фоллс,ПА,Золотые торнадо
elon,Элонский университет,Элон,НС,Феникс
missvalley,Государственный университет долины Миссисипи,Итта Бена,MS,Дельта Дьяволов
campbell,Кэмпбеллский университет,Бьюз Крик,НС,Верблюды
stanselm,Сент-Ансельмский колледж,Манчестер,NH,Ястребы
waynestne,Государственный колледж Уэйна,Уэйн,Нет,Дикие кошки
illchicago,Университет Иллинойса в Чикаго,Чикаго,Ил,Пламя
illinois,Иллинойский университет в Урбане-Чампайне,Шампайн,Ил,Борьба с Иллини
cumbrlndtn,Камберлендский университет,Ливан,TN,Бульдоги
salemintl,Международный университет Салема,Салем,WV,Тигры
detroit,Университет Детройта Мерси,Детройт,МИ,Титаны
tusculum,Тускулумский колледж,Гринвилль,TN,Пионеры
sunybuff,Университет штата Нью-Йорк в Буффало,Буффало,Нью-Йорк,Буллс
uniontn,Юнионный университет,Джексон,TN,Бульдоги
beloitwi,Белой колледж,Предательство,ЖИ,Букканеры
montevallo,Университет Монтевальо,Монтевальо,AL,Соколы
wistvnspt,Висконсинско-Стивенсский университет,Стивенс Пойнт,ЖИ,Указатели
stpeters,Колледж Святого Петра,Город Джерси,NJ,Павлины
evansville,Эвансвильский университет,Эвансвилль,ВНУТРЕННИЕ,Фиолетовые тузы
louisville,Университет Луивиля,Луисвилль,KY,Кардиналы
sanjosest,Государственный университет Сан-Хосе,Сан-Хосе,КА,Спартанцы
flbarry,Университет Барри,Майами Шорс,ФЛ,Букканеры
appalst,Аппалачский государственный университет,Бун,НС,Горные горы
willamette,Университет Уилламета,Салем,ИЛИ,Медвежие
boisest,Государственный университет &lt; &lt; Бойз &gt; &gt;,Бойз,Идентификационный номер,Бронкос
monroecc,Муниципальный колледж Монро,Брайтон,Нью-Йорк,Трибуны
hobartny,Хобарт и Уильям Смит колледжи,Женева,Нью-Йорк,Государственные деятели
tennessee,Теннессийский университет,Ноксвилль,TN,Добровольцы
trumanst,Труманский государственный университет,Кирксвилль,МО,Бульдоги
drake,Университет Дрейка,Де Мойнс,IA,Бульдоги
quincy,Университет Квинси,Квинси,Ил,Ястребы
mtolive,Колледж Маунт-Олив,Оливковая гора,НС,Троянцы
sulrossst,Сул Россский государственный университет,Альпийский,TX,Лобос
gacollege,Грузинский колледж и Государственный университет,Миллиджвиль,GA,Бобкоты
arkmont,Университет Арканзаса-Монтичелло,Монтичелло,ОАР,Болл Уитвилз
uncgreen,Университет Северной Каролины в Гринсборо,Гринсборо,НС,Спартанцы
tennst,Теннессиский государственный университет,Нэшвилл,TN,Тигры
ucriver,"Калифорнийский университет, Риверсайд",Риверсайд,КА,Горцы
birmsouth,Бирмингем-Южный колледж,Бирмингем,AL,Пантеры
ptparkpa,Университет Пойнт-Парка,Питтсбург,ПА,Пионеры
bartonnc,Бартонский колледж,Уилсон,НС,Бульдоги
mariettaoh,Колледж &lt; &lt; Мариетта &gt; &gt;,Мариетта,Ооо.,Пионеры
portland,Портлендский университет,Портленд,ИЛИ,Экспериментальные проекты
econnst,Государственный университет Восточного Коннектикута,Виллимантика,КТ,Воины
kentst,Кентский государственный университет,Кент,Ооо.,Золотые флэшки
arkansaspb,Арканзасский университет в Пайн-Блафф,Сосновой блеф,ОАР,Золотые львы
texasam,Техасский университет A&M,Станция колледжа,TX,Агги
kennesawst,Кеннесовский государственный университет,Кеннезау,GA,Совы
vmi,Вирджинский военный институт,Лексингтон,VA,Кейдеты
gannon,Университет Гэннона,Эри,ПА,Золотые Рыцари
warnerpac,Тихоокеанский колледж &lt; &lt; Уорнер &gt; &gt;,Портленд,ИЛИ,Рыцари
hardinsimm,Университет Харден-Симмонса,Абилин,TX,Ковбои
chicago,Чикагский университет,Чикаго,Ил,Маруны
okcity,Городской университет Оклахомы,Город Оклахома,Хорошо.,Звёзды
newberry,Ньюберри-колледж,Ньюберри,ПК,Индейцы
hampton,Хэмптонский университет,Хэмптон,VA,Пираты
willinois,Западный Иллинойский университет,Макомб,Ил,Пробоотборники
gallaudet,Университет Галлодета,Вашингтон,РС,Бизон
nmstate,Нью-Мексикоский государственный университет,Лас-Крукс,НМ,Агги
swesterntx,Юго-западный университет,Джорджтаун,TX,Пираты
morganst,Университет штата Морган,Балтимор,MD,Медведи
pennst,Пенсильванский государственный университет,Государственный колледж,ПА,Нитани Львы
lewclarkor,Колледж Льюиса и Кларка,Портленд,ИЛИ,Пионеры
colgate,Университет Колгейта,Гамильтон,Нью-Йорк,Рейдеры
stfranny,Колледж Сент-Фрэнсиса,Бруклинские высоты,Нью-Йорк,Терьеры
latech,Технологический университет Луизианы,Рустон,Лос-Анджелес,Бульдоги
pbsc,Государственный колледж Палм-Бич,Озеро &lt; &lt; Уорт &gt; &gt;,ФЛ,Пантеры
richmond,Ричмондский университет,Ричмонд,VA,Пауки
virginia,Университет Вирджинии,Шарлоттвилль,VA,Кавалеры
olddom,Старый Доминийский университет,Норфолк,VA,Монархи
sunybing,Университет штата Нью-Йорк в Бингемтоне,Бингемтон,Нью-Йорк,Медвежие
chicost,"Калифорнийский государственный университет, Чико",Чико,КА,Дикие кошки
txsouth,Университет Южного Техаса,Хьюстон,TX,Тигры
brdgwatrva,Колледж Бриджвотер,Бриджвотер,VA,Орлы
montanast,Университет штата Монтана,Боземан,МТ,Бобкоты
alabamaam,Алабамский университет АиМ,Обычный,AL,Бульдоги
umkc,Университет Миссури-Кансас-Сити,Канзас-Сити,МО,Кангуру
colocollege,Колорадский колледж,Колорадо Спрингс,CO,Тигры
sfloridacc,Южная Флорида,Парк Эйвон,ФЛ,
wesleyanct,Уэслианский университет,Мидлтаун,КТ,Кардиналы
tuftsma,Университет Тафтса,Медфорд,МЭТ,Jumbos
stedwardtx,Университет Св. Эдварда,Остин,TX,Подземные охотники
ozarks,Озарский университет,Кларксвилль,ОАР,Орлы
stlawrence,Университет Св. Лоренса,Кантон,Нью-Йорк,Святые
lipscomb,Липскомбский университет,Нэшвилл,TN,Бизонс
shipnsburg,Шиппенсбургский университет Пенсильвании,Шиппенсбург,ПА,Красные бойцы
kywesleyan,Кентукки Уэслианский колледж,Оуэнсборо,KY,Пантеры
dickinson,Колледж Дикинсона,Карлайл,ПА,Красные дьяволы
floridast,Флоридский государственный университет,Таллахасси,ФЛ,Семинолы
schreiner,Университет Шрейнера,Керрвилль,TX,Горные горы
roanokeva,Колледж Роанок,Салем,VA,Маруны
stmartinwa,Колледж Святого Мартина,Лейси,WA,Святые
stmarysmn,"Университет Сент-Мэри, Миннесота",Винона,МН,Кардиналы
marist,Маристский колледж,Покипси,Нью-Йорк,Красные лисы
flsouthern,Южный колледж Флориды,Лейкленд,ФЛ,Мокасины
loyolano,Новый Орлеанский университет Лойола,Новый Орлеан,Лос-Анджелес,Вольфпак
centralst,Центральный государственный университет,Уилберфорс,Ооо.,Мародеры
azusapac,Тихоокеанский университет Азузы,Азуза,КА,Кугары
humboldtst,Гумбольдтский государственный университет,Арката,КА,Ломбардировщики
stmichaels,Колледж Святого Михаила,Колчестер,VT,Пурпурные рыцари
weberst,Веберский государственный университет,Огден,UT,Дикие кошки
montana,Университет Монтаны-Миссулы,Миссула,МТ,Гризли
mcdaniel,МакДаниэльский колледж,Вестминстер,MD,Зеленый террор
valpo,Университет Вальпараисо,Вальпараисо,ВНУТРЕННИЕ,Крестоносцы
oklahoma,Оклахомский университет,Норман,Хорошо.,Рановато
uncwilm,Университет Северной Каролины в Уилмингтоне,Уилмингтон,НС,Морские ястребы
alcornst,Университет штата Алькорн,Лорман,MS,Храбрые
wlibertyst,Государственный колледж &lt; &lt; Западная свобода &gt; &gt;,&lt; &lt; Западная свобода &gt; &gt;,WV,Подземные охотники
minnesota,Университет Миннесоты,Миннеаполис,МН,Золотые гоферы
swesternks,Юго-западный колледж,Уинфилд,KS,Мародёры
sillinois,Университет Южного Иллинойса,Карбондейл,Ил,Салукис
michiganst,Мичиганский государственный университет,Восточная Лансинг,МИ,Спартанцы
colorado,Университет Колорадо,Пулевой пузырь,CO,Буйволы
ecarolina,Университет Восточной Каролины,Гринвилль,НС,Пираты
muhlenberg,Мухленбергский колледж,Аллентаун,ПА,Мулы
ncolorado,Университет Северного Колорадо,Грили,CO,Медведи
grossmont,Колледж Гросмонта,Эль-Каджон,КА,
sflorida,Университет Южной Флориды,Тампа,ФЛ,Буллс
narizona,Северный университет Аризоны,Флагстаф,AZ,Ломбардировщики
newesleyan,Небраска Уэслианский университет,Линкольн,Нет,Волки Прейри
houstnbapt,Хьюстонский баптистский университет,Хьюстон,TX,Хаски
trinitytx,Университет Троицы,Сан-Антонио,TX,Тигры
washcolltn,Вашингтонский колледж (ТН),Джонсборо,TN,
wilkespa,Университет Уилкса,Уилкс-Барре,ПА,Полковники
uofsouth,Южноамериканский университет,Севани,TN,Тигры
