playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
oatmaed01,1923,CAT,WCHL,С,2,0,1,1,0
clancki01,1922,OTS,NHL,Да,6,1,0,1,4
bouchbi01,1924,MTL,NHL,r,4,1,1,2,13
brucemo01,1919,OTS,NHL,Ф,5,0,0,0,0
stanlba01,1917,VML,PCHA,r,5,2,0,2,6
gardihe01,1923,CAT,WCHL,Да,2,1,0,1,0
corbebe01,1915,MOC,NHA,Да,5,0,1,1,32
kerral02,1913,VA1,PCHA,r,3,1,0,1,3
murrato01,1915,PO1,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
simpsjo01,1922,EDE,WCHL,Да,2,0,1,1,0
camerbi01,1923,MTL,NHL,r,4,0,0,0,0
rothssa01,1925,MTM,NHL,Ф,4,0,0,0,0
gerared01,1921,TRS,NHL,Да,1,0,0,0,0
noblere01,1925,MTM,NHL,Да,4,0,0,0,4
tobinch01,1919,SEA,PCHA,r,5,0,0,0,0
barboal01,1915,PO1,PCHA,С,5,0,0,0,0
lavioja01,1916,MOC,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,2,3,9
carsofr01,1925,MTM,NHL,r,4,0,0,0,0
irvinde01,1915,PO1,PCHA,Да,5,0,0,0,14
holmeha01,1917,TOA,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
vezinge01,1916,MOC,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
mackami01,1914,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,4,2,6,6
wilsocu01,1918,SEA,PCHA,r,5,1,3,4,6
denneco01,1922,VAM,PCHA,С,3,0,0,0,0
cookll01,1920,VML,PCHA,Да,5,2,0,2,20
harrism01,1922,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,0,1,8
bouchbo01,1923,MTL,NHL,Ф,3,0,0,0,0
cleghod01,1924,MTL,NHL,r/c,4,0,0,0,0
corbeco01,1913,TBS,NHA,Да,2,0,0,0,0
manthsy01,1924,MTL,NHL,Да,4,0,0,0,2
camerha01,1913,TBS,NHA,Да,2,1,0,1,4
cookll01,1917,VML,PCHA,Да,5,2,0,2,12
dennecy01,1919,OTS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,0,2,2,3
parkeer01,1921,VML,PCHA,r,5,0,3,3,0
gerared01,1920,OTS,NHL,Да,5,0,0,0,44
adamsbi01,1920,VML,PCHA,r,4,0,0,0,0
bouchge01,1920,OTS,NHL,Да,5,2,0,2,9
mcnamge02,1913,TBS,NHA,Да,3,2,0,2,4
morribe01,1916,SEA,PCHA,r,4,14,2,16,0
smithto01,1912,QU1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,4,0,4,0
bouchbi01,1923,MTL,NHL,r,4,5,1,6,6
haldeha01,1924,VIC,WCHL,r,4,2,1,3,8
mummeha01,1916,MOC,NHA,Да,4,0,0,0,35
cleghsp01,1923,MTL,NHL,Да,4,2,1,3,2
camerha01,1921,TRS,NHL,Да,4,0,2,2,11
roachjo01,1921,TRS,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
stanlba01,1914,VML,PCHA,r,3,6,0,6,0
noblere01,1925,MTM,NHL,Да,4,0,0,0,4
cleghsp01,1924,MTL,NHL,Да,4,0,0,0,2
lehmahu01,1917,VML,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
walkeja01,1918,SEA,PCHA,С,5,3,0,3,9
adamsja01,1920,VML,PCHA,С,5,2,1,3,6
lindsbe01,1913,VA1,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
duncaar01,1923,VAM,PCHA,Да,2,0,0,0,6
brandru01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
oatmaed01,1921,VML,PCHA,r,5,1,1,2,14
darraja01,1920,OTS,NHL,Р/Л,5,5,0,5,12
gengebo01,1912,VA1,PCHA,С,3,3,0,3,14
bostrhe01,1922,EDE,WCHL,Да,1,0,0,0,0
foystfr01,1918,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,9,1,10,0
darraja01,1914,OT1,NHA,С,2,3,0,3,6
anderjo03,1924,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,0,1,10
skinnal01,1917,TOA,NHL,r,5,8,2,10,0
corbebe01,1916,MOC,NHA,Да,4,2,1,3,3
stewane01,1925,MTM,NHL,С,4,6,1,7,14
irvinde01,1915,PO1,PCHA,Да,5,0,0,0,14
stackte01,1921,TRS,NHL,Да,4,0,0,0,0
duttore01,1923,CAT,WCHL,Да,2,0,0,0,9
cookll01,1914,VML,PCHA,Да,3,3,0,3,9
helmaha01,1922,OTS,NHL,Да,2,0,0,0,0
halljo01,1918,MTL,NHL,Да,5,0,0,0,6
meekiha01,1924,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,1,1,2
dinsmch01,1925,MTM,NHL,Ф,4,0,0,0,2
bouchbi01,1924,MTL,NHL,r,4,1,1,2,13
broadpu01,1925,MTM,NHL,r,4,1,0,1,20
munrodu01,1925,MTM,NHL,Да,4,1,0,1,6
holmeha01,1918,SEA,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
mackeja01,1920,OTS,NHL,Ф,4,0,0,0,0
denneco01,1922,VAM,PCHA,С,3,0,0,0,0
lavioja01,1915,MOC,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",2,0,0,0,6
oatmaed01,1921,VML,PCHA,r,5,1,1,2,14
camerha01,1921,TRS,NHL,Да,4,0,2,2,11
cleghsp01,1920,OTS,NHL,Да,5,1,2,3,0
vezinge01,1918,MTL,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
prodggo01,1912,VA1,PCHA,r,2,1,0,1,2
grahale01,1914,OT1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,1,0,1,0
bouchge01,1922,OTS,NHL,Да,6,2,1,3,6
smailwa01,1913,VA1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,1,0,1,2
mcnamge02,1913,TBS,NHA,Да,3,2,0,2,4
vezinge01,1924,MTL,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
nighbfr01,1920,OTS,NHL,С,5,0,1,1,0
stanlba01,1917,VML,PCHA,r,5,2,0,2,6
taylocy01,1917,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,9,0,9,15
gerared01,1919,OTS,NHL,Да,5,2,1,3,3
smithto01,1916,MOC,NHA,С,4,2,0,2,3
cookll01,1922,VAM,PCHA,Да,4,0,1,1,4
lehmahu01,1921,VML,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
cookll01,1921,VML,PCHA,Да,5,1,0,1,6
brandru01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
rowebo01,1912,VA1,PCHA,Да,3,2,0,2,9
corbebe01,1916,MOC,NHA,Да,4,2,1,3,3
gerared01,1921,TRS,NHL,Да,1,0,0,0,0
stackte01,1921,TRS,NHL,Да,4,0,0,0,0
malonjo01,1912,QU1,NHA,С,3,2,0,2,2
fredrfr01,1924,VIC,WCHL,С,4,3,3,6,6
mackami01,1923,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",2,0,0,0,0
morribe01,1916,SEA,PCHA,r,4,14,2,16,0
randake01,1921,TRS,NHL,Д/Р,4,1,0,1,19
bellbi01,1923,MTL,NHL,Ф,3,0,0,0,0
camerbi01,1923,MTL,NHL,r,4,0,0,0,0
mcdonja01,1918,MTL,NHL,С,5,1,1,2,3
fredrfr01,1925,VIC,WCHL,С,4,1,1,2,10
halljo01,1918,MTL,NHL,Да,5,0,0,0,6
bostrhe01,1922,EDE,WCHL,Да,1,0,0,0,0
noblere01,1921,TRS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,0,1,1,9
simpsjo01,1922,EDE,WCHL,Да,2,0,1,1,0
cookll01,1923,VAM,PCHA,Да,2,0,0,0,4
mummeha01,1917,TOA,NHL,Да,5,0,6,6,0
mcdonra01,1917,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,2,1,3,9
lindsbe01,1912,VA1,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
patrile01,1913,VA1,PCHA,Да,3,2,0,2,5
griffsi01,1917,VML,PCHA,Да,5,1,0,1,9
duttore01,1923,CAT,WCHL,Да,2,0,0,0,9
hartgi01,1925,VIC,WCHL,r,4,0,0,0,2
gardihe01,1923,CAT,WCHL,Да,2,1,0,1,0
stuarbi01,1921,TRS,NHL,Да,5,0,2,2,6
rowebo01,1918,SEA,PCHA,Да,5,1,0,1,6
meekiha01,1925,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,0,0,6
haldeha01,1925,VIC,WCHL,Да,4,1,0,1,8
mackami01,1917,VML,PCHA,С,5,5,5,10,12
cleghod01,1923,MTL,NHL,r/c,4,0,1,1,0
munrodu01,1925,MTM,NHL,Да,4,1,0,1,6
skinnal01,1922,VAM,PCHA,r,3,1,1,2,6
malleke01,1914,VML,PCHA,С,3,0,0,0,0
vezinge01,1923,MTL,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
wilsocu01,1916,SEA,PCHA,r,4,1,2,3,0
holmeha01,1916,SEA,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
walkeja01,1924,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,4,2,6,0
morenho01,1923,MTL,NHL,С,4,4,2,6,4
gengebo01,1913,VA1,PCHA,С,3,0,0,0,15
rowebo01,1919,SEA,PCHA,Да,5,2,1,3,13
gerared01,1920,OTS,NHL,Да,5,0,0,0,44
mackeja01,1919,OTS,NHL,Ф,5,0,0,0,0
broadpu01,1919,OTS,NHL,r,4,0,0,0,3
rickero01,1918,SEA,PCHA,Да,5,1,2,3,0
rileyji01,1919,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,0,1,1,0
moynesp01,1917,VML,PCHA,r,4,0,0,0,9
lalonne01,1916,MOC,NHA,С,4,1,0,1,21
brucemo01,1919,OTS,NHL,Ф,5,0,0,0,0
skinnal01,1923,VAM,PCHA,r,2,0,0,0,0
wilsocu01,1918,SEA,PCHA,r,5,1,3,4,6
wilsocu01,1913,TBS,NHA,r,3,3,0,3,15
dundeto01,1912,VA1,PCHA,С,3,3,0,3,8
stanlba01,1914,VML,PCHA,r,3,6,0,6,0
nighbfr01,1919,OTS,NHL,С,5,6,1,7,2
wilsocu01,1916,SEA,PCHA,r,4,1,2,3,0
nichosi01,1919,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,0,0,0
tobinch01,1921,VML,PCHA,r,5,0,0,0,0
bellbi01,1923,MTL,NHL,Ф,3,0,0,0,0
loughcl01,1924,VIC,WCHL,Да,4,1,0,1,4
harrism01,1915,PO1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,4,2,6,23
mcgifro01,1913,TBS,NHA,Ф,3,2,0,2,25
carsofr01,1925,MTM,NHL,r,4,0,0,0,0
nighbfr01,1922,OTS,NHL,С,6,1,1,2,10
foystfr01,1925,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,0,0,2
skinnal01,1921,VML,PCHA,r,5,0,1,1,12
rowebo01,1912,VA1,PCHA,Да,3,2,0,2,9
cookll01,1923,VAM,PCHA,Да,2,0,0,0,4
rothssa01,1925,MTM,NHL,Ф,4,0,0,0,0
duncaar01,1920,VML,PCHA,Да,5,2,1,3,3
denneco01,1917,TOA,NHL,L/C,5,3,1,4,0
grahale01,1914,OT1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,1,0,1,0
lalonne01,1915,MOC,NHA,С,4,3,2,5,28
skinnal01,1923,VAM,PCHA,r,2,0,0,0,0
pitredi01,1915,MOC,NHA,r,5,4,1,5,15
rowebo01,1913,VA1,PCHA,Да,3,0,0,0,3
benedcl01,1920,OTS,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
holmeha01,1925,VIC,WCHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
parkeer01,1921,VML,PCHA,r,5,0,3,3,0
vezinge01,1918,MTL,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
duforan01,1914,OT1,NHA,С,2,0,1,1,0
bostrhe01,1922,EDE,WCHL,Да,1,0,0,0,0
rowebo01,1918,SEA,PCHA,Да,5,1,0,1,6
shoreha01,1914,OT1,NHA,Да,3,0,0,0,3
duncaar01,1923,VAM,PCHA,Да,2,0,0,0,6
dennecy01,1920,OTS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,2,2,4,10
lalonne01,1918,MTL,NHL,С,5,6,0,6,3
bensobo01,1923,CAT,WCHL,Да,2,0,0,0,0
bouchfr01,1922,VAM,PCHA,С,4,2,0,2,0
mackami01,1917,VML,PCHA,С,5,5,5,10,12
holmeha01,1919,SEA,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
mackeja01,1919,OTS,NHL,Ф,5,0,0,0,0
fredrfr01,1925,VIC,WCHL,С,4,1,1,2,10
lindsbe01,1912,VA1,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
berlilo01,1915,MOC,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",2,0,0,0,0
dinsmch01,1925,MTM,NHL,Ф,4,0,0,0,2
benedcl01,1925,MTM,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
reidch01,1923,CAT,WCHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",2,0,0,0,0
holmeha01,1917,TOA,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
cleghsp01,1920,OTS,NHL,Да,5,1,2,3,0
johnsmo01,1915,PO1,PCHA,Да,5,1,1,2,9
cookll01,1922,VAM,PCHA,Да,4,0,1,1,4
andrell01,1921,TRS,NHL,Ф,5,2,0,2,3
bostrhe01,1923,VAM,PCHA,Да,2,1,0,1,0
camerha01,1917,TOA,NHL,Да,5,3,1,4,0
lehmahu01,1922,VAM,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
mackami01,1921,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,1,0,1,6
coutubi01,1923,MTL,NHL,Да,4,0,0,0,0
bouchbi01,1924,MTL,NHL,r,4,1,1,2,13
manthsy01,1923,MTL,NHL,Да,4,0,0,0,0
ronansk01,1915,MOC,NHA,r,4,1,0,1,6
kerral02,1913,VA1,PCHA,r,3,1,0,1,3
moranpa01,1912,QU1,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
anderer02,1923,CAT,WCHL,r,2,0,0,0,2
desirsy01,1920,VML,PCHA,Да,4,0,0,0,6
murrato01,1915,PO1,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
cotchch01,1923,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
parkeer01,1922,VAM,PCHA,r,4,0,2,2,2
tobinch01,1915,PO1,PCHA,r,5,2,1,3,12
lehmahu01,1920,VML,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
sheppjo01,1922,EDE,WCHL,С,1,0,0,0,0
bouchge01,1920,OTS,NHL,Да,5,2,0,2,9
hitchli01,1922,OTS,NHL,Да,5,1,0,1,4
stanlba01,1917,VML,PCHA,r,5,2,0,2,6
lehmahu01,1920,VML,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
dundeto01,1915,PO1,PCHA,С,5,1,0,1,9
mcdonra01,1918,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,1,1,2,3
cleghsp01,1920,OTS,NHL,Да,5,1,2,3,0
morribe01,1916,SEA,PCHA,r,4,14,2,16,0
brandru01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
benedcl01,1925,MTM,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
holwaal01,1925,MTM,NHL,Да,2,0,0,0,0
vezinge01,1916,MOC,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
lindsbe01,1912,VA1,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
oatmaed01,1921,VML,PCHA,r,5,1,1,2,14
noblere01,1917,TOA,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,2,1,3,0
cleghsp01,1923,MTL,NHL,Да,4,2,1,3,2
morrijo01,1922,EDE,WCHL,r,2,1,0,1,0
holmeha01,1917,TOA,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
taylocy01,1917,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,9,0,9,15
helmaha01,1922,OTS,NHL,Да,2,0,0,0,0
corbebe01,1916,MOC,NHA,Да,4,2,1,3,3
broadpu01,1922,OTS,NHL,r,6,6,1,7,12
foystfr01,1913,TBS,NHA,С,3,2,0,2,3
anderjo03,1924,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,0,1,10
shoreha01,1914,OT1,NHA,Да,3,0,0,0,3
vezinge01,1923,MTL,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
merriho01,1914,OT1,NHA,Да,3,0,0,0,0
manthsy01,1924,MTL,NHL,Да,4,0,0,0,2
frasego01,1924,VIC,WCHL,Да,4,2,1,3,6
hartgi01,1924,VIC,WCHL,r,4,2,1,3,0
sheppjo01,1922,EDE,WCHL,С,1,0,0,0,0
anderjo03,1925,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
dundeto01,1913,VA1,PCHA,С,3,2,0,2,11
munrodu01,1925,MTM,NHL,Да,4,1,0,1,6
anderer02,1923,CAT,WCHL,r,2,0,0,0,2
tobinch01,1921,VML,PCHA,r,5,0,0,0,0
skinnal01,1922,VAM,PCHA,r,3,1,1,2,6
coutubi01,1923,MTL,NHL,Да,4,0,0,0,0
patrile01,1913,VA1,PCHA,Да,3,2,0,2,5
walkeja01,1913,TBS,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,1,0,1,3
bouchbi01,1923,MTL,NHL,r,4,5,1,6,6
bouchge01,1919,OTS,NHL,Да,5,2,0,2,2
walkeja01,1919,SEA,PCHA,С,5,1,3,4,0
cotchch01,1923,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
rowebo01,1913,VA1,PCHA,Да,3,0,0,0,3
irvinde01,1915,PO1,PCHA,Да,5,0,0,0,14
darraja01,1914,OT1,NHA,С,2,3,0,3,6
cookll01,1923,VAM,PCHA,Да,2,0,0,0,4
adamsja01,1920,VML,PCHA,С,5,2,1,3,6
rowebo01,1919,SEA,PCHA,Да,5,2,1,3,13
siebeba01,1925,MTM,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,2,3,4
morribe01,1923,CAT,WCHL,С,2,0,0,0,2
cleghsp01,1924,MTL,NHL,Да,4,0,0,0,2
pitredi01,1915,MOC,NHA,r,5,4,1,5,15
berlilo01,1918,MTL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,1,1,2,0
pitredi01,1916,MOC,NHA,r,4,5,0,5,6
skinnal01,1923,VAM,PCHA,r,2,0,0,0,0
