coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
watsoph01c,1955,NYR,NHL,1,,70,32,28,10,5,1,4,0
reaybi01c,1964,CHI,NHL,1,,70,34,28,8,14,7,7,0
cookbi01c,1952,NYR,NHL,1,,70,17,37,16,,,,
quennjo01c,2006,COL,NHL,1,,82,44,31,7,,,,
frasecu01c,2002,ATL,NHL,1,,33,8,24,1,,,,
mcleljo01c,1971,TOR,NHL,1,,78,33,31,14,5,1,4,0
gardnji01c,1913,MOC,NHA,1,,20,13,7,0,,,,
lowro01c,2000,NYR,NHL,1,,82,33,44,5,,,,
neilsro01c,1981,VAN,NHL,2,,5,4,0,1,17,11,6,0
stasivi01c,1972,VAN,NHL,1,,78,22,47,9,,,,
francem01c,1974,NYR,NHL,1,,80,37,29,14,3,1,2,0
carlyra01c,2011,TOR,NHL,2,,18,6,9,3,,,,
shaugto01c,1929,CHI,NHL,1,,21,10,8,3,,,,
patricr01c,1980,NYR,NHL,2,,60,26,23,11,14,7,7,0
vigneal01c,2000,MTL,NHL,1,,20,5,13,2,,,,
tessior01c,1983,CHI,NHL,1,,80,30,42,8,5,2,3,0
bowneri01c,1997,NYI,NHL,1,,63,22,32,9,,,,
constke01c,1993,SJS,NHL,1,,84,33,35,16,14,7,7,0
reaybi01c,1967,CHI,NHL,1,,74,32,26,16,11,5,6,0
bowneri01c,1991,BOS,NHL,1,,80,36,32,12,15,8,7,0
patrile01c,1934,NYR,NHL,1,,48,22,20,6,4,2,1,1
babcomi01c,2002,ANA,NHL,1,,82,40,33,9,21,15,6,0
legergi01c,1975,TOT,WHA,2,,26,9,17,0,,,,
plageba01c,1977,STL,NHL,2,,26,9,11,6,,,,
harrite01c,1975,MNS,NHL,1,,80,20,53,7,,,,
stuarbr02c,1912,OT1,NHA,1,,20,9,11,0,,,,
hitchke01c,2001,DAL,NHL,1,,50,23,21,6,,,,
meekeho01c,1956,TOR,NHL,1,,70,21,34,15,,,,
dayha01c,1948,TOR,NHL,1,,60,22,25,13,9,8,1,0
triheha01c,1909,MOS,NHA,1,,12,3,8,1,,,,
irvindi01c,1931,TOR,NHL,2,,43,23,15,5,7,5,1,1
sonmogl01c,1982,MNS,NHL,1,,43,22,12,9,,,,
deboepe01c,2009,FLO,NHL,1,,82,32,37,13,,,,
sherofr01c,1974,PHI,NHL,1,,80,51,18,11,17,12,5,0
adamsja01c,1934,DET,NHL,1,,48,19,22,7,,,,
gardnji01c,1911,NWR,PCHA,1,,15,9,6,0,,,,
skinnji01c,1954,DET,NHL,1,,70,42,17,11,11,8,3,0
ingraro01c,1975,SDM,WHA,1,,80,36,38,6,11,5,6,0
sutteda01c,2002,SJS,NHL,1,,24,8,14,2,,,,
brookhe01c,1999,PIT,NHL,2,,57,29,23,5,11,6,5,0
geoffbe01c,1974,ATF,NHL,1,,52,22,20,10,,,,
crispte01c,1987,CAL,NHL,1,,80,48,23,9,9,4,5,0
bushed01c,1975,KCS,NHL,3,,32,1,23,8,,,,
boondi01c,1914,MOW,NHA,1,,20,14,6,0,,,,
adamsja01c,1944,DET,NHL,1,,50,31,14,5,14,7,7,0
gordoja01c,1973,MNS,NHL,1,,17,3,8,6,,,,
adamsja01c,1940,DET,NHL,1,,48,21,16,11,9,4,5,0
suhonal01c,2000,CHI,NHL,1,,82,29,45,8,,,,
creigfr01c,1978,ATF,NHL,1,,80,41,31,8,2,0,2,0
schinke01c,1973,PIT,NHL,1,,50,14,31,5,,,,
robinla01c,1999,NJD,NHL,2,,8,4,4,0,23,16,7,0
burnspa01c,1991,MTL,NHL,1,,80,41,28,11,11,4,7,0
pagepi01c,1992,QUE,NHL,1,,84,47,27,10,6,2,4,0
quinnpa01c,1981,PHI,NHL,1,,72,34,29,9,,,,
imlacpu01c,1964,TOR,NHL,1,,70,30,26,14,6,2,4,0
laviope01c,2006,CAR,NHL,1,,82,40,34,8,,,,
wilsojo01c,1975,CLC,WHA,1,,80,35,40,5,3,0,3,0
mauripa01c,2009,CAR,NHL,1,,82,35,37,10,,,,
ingarea01c,1972,NYI,NHL,2,,30,6,22,2,,,,
lemaija01c,2003,MIN,NHL,1,,82,30,32,20,,,,
lavioja01c,1909,LES,NHA,1,,12,2,10,0,,,,
tocchri01c,2008,TBL,NHL,2,,66,19,33,14,,,,
murphji01c,1913,TOO,NHA,1,,20,4,16,0,,,,
neilsro01c,1977,TOR,NHL,1,,80,41,29,10,13,6,7,0
kellyre01c,1969,PIT,NHL,1,,76,26,38,12,10,6,4,0
creigfr01c,1976,ATF,NHL,1,,80,34,34,12,3,1,2,0
juliecl01c,2009,BOS,NHL,1,,82,39,30,13,13,7,6,0
carlyra01c,2007,AND,NHL,1,,82,47,27,8,6,2,4,0
boudrbr01c,2007,WAS,NHL,2,,61,37,17,7,7,3,4,0
rossar01c,1924,BOS,NHL,1,,30,6,24,0,,,,
watsoph01c,1957,NYR,NHL,1,,70,32,25,13,6,2,4,0
sutteda01c,1993,CHI,NHL,1,,84,39,36,9,6,2,4,0
quinnmi01c,1913,QU1,NHA,1,,20,12,8,0,,,,
goodfeb01c,1951,CHI,NHL,1,,70,17,44,9,,,,
smithmi01c,1980,WIN,NHL,3,,23,2,17,4,,,,
imlacpu01c,1962,TOR,NHL,1,,70,35,23,12,10,8,2,0
guidobe01c,1975,KCS,NHL,1,,45,11,30,4,,,,
tortojo01c,2011,NYR,NHL,1,,82,51,24,7,20,10,10,0
keenami01c,2007,CAL,NHL,1,,82,42,30,10,7,3,4,0
tobinbi01c,1929,CHI,NHL,2,,23,11,10,2,2,0,1,1
rossar01c,1930,BOS,NHL,1,,44,28,10,6,5,2,3,0
smythco01c,1929,TOR,NHL,1,,44,17,21,6,,,,
mccaste01c,1973,LAS,WHA,2,,59,20,39,0,,,,
abelsi01c,1967,DET,NHL,1,,74,27,35,12,,,,
robinla01c,2000,NJD,NHL,1,,82,48,22,12,25,15,10,0
sullire01c,1967,PIT,NHL,1,,74,27,34,13,,,,
fashogo01c,1967,OAK,NHL,2,,10,4,5,1,,,,
harribi01c,1974,TOT,WHA,1,,41,23,17,1,,,,
lindste01c,1979,DET,NHL,2,,9,2,7,0,,,,
gordosc01c,2009,NYI,NHL,1,,82,34,37,11,,,,
gardihe01c,1923,CAT,WCHL,1,,30,18,11,1,7,3,3,1
holmgpa01c,1988,PHI,NHL,1,,80,36,36,8,19,10,9,0
patrifr01c,1913,VML,PCHA,1,,16,7,9,0,,,,
thomppa01c,1941,CHI,NHL,1,,48,22,23,3,3,1,2,0
bouchge01c,1949,BOS,NHL,1,,70,22,32,16,,,,
blaketo01c,1961,MTL,NHL,1,,70,42,14,14,6,2,4,0
keenami01c,1988,CHI,NHL,1,,80,27,41,12,16,9,7,0
lalonne01c,1926,NYA,NHL,1,,44,17,25,2,,,,
francbo01c,1999,PHO,NHL,1,,82,39,35,8,5,1,4,0
keenami01c,1984,PHI,NHL,1,,80,53,20,7,19,12,7,0
boudrbr01c,2008,WAS,NHL,1,,82,50,24,8,14,7,7,0
wattto01c,1981,WIN,NHL,1,,80,33,33,14,4,1,3,0
schoeji01c,1993,WAS,NHL,2,,37,19,12,6,11,5,6,0
laycoha01c,1971,VAN,NHL,1,,78,20,50,8,,,,
arboual01c,1990,NYI,NHL,1,,80,25,45,10,,,,
irvindi01c,1955,CHI,NHL,1,,70,19,39,12,,,,
simpste01c,1994,WIN,NHL,2,,15,7,7,1,,,,
crispte01c,1995,TBL,NHL,1,,82,38,32,12,6,2,4,0
lapoiro01c,1988,QUE,NHL,1,,33,11,20,2,,,,
quinnpa01c,1979,PHI,NHL,1,,80,48,12,20,19,13,6,0
murrabr01c,1985,WAS,NHL,1,,80,50,23,7,9,5,4,0
quennjo01c,1996,STL,NHL,3,,40,18,15,7,6,2,4,0
irvindi01c,1946,MTL,NHL,1,,60,34,16,10,11,6,5,0
mccambo01c,1978,PHI,NHL,1,,50,22,17,11,,,,
pilouru01c,1974,WIJ,WHA,1,,37,18,17,2,,,,
hartscr01c,1995,CHI,NHL,1,,82,40,28,14,10,6,4,0
irvindi01c,1940,MTL,NHL,1,,48,16,26,6,3,1,2,0
adamsja01c,1931,DTF,NHL,1,,48,18,20,10,2,0,1,1
wilsojo01c,1977,PIT,NHL,1,,80,25,37,18,,,,
bowmasc01c,1967,STL,NHL,2,,58,23,21,14,18,8,10,0
vachoro01c,1987,LAK,NHL,2,,1,0,1,0,,,,
suttebr02c,2010,CAL,NHL,1,,82,41,29,12,,,,
sutteda01c,1998,SJS,NHL,1,,82,31,33,18,6,2,4,0
gainebo01c,1994,DAL,NHL,1,,48,17,23,8,5,1,4,0
mactacr01c,2003,EDM,NHL,1,,82,36,34,12,,,,
suttebr01c,1992,BOS,NHL,1,,84,51,26,7,4,0,4,0
demerja01c,1976,IND,WHA,1,,81,36,37,8,9,5,4,0
bowmasc01c,1971,MTL,NHL,1,,78,46,16,16,6,2,4,0
johnsbo02c,1984,CAL,NHL,1,,80,41,27,12,4,1,3,0
patrifr01c,1918,VML,PCHA,1,,20,12,8,0,2,1,1,0
blaketo01c,1960,MTL,NHL,1,,70,41,19,10,6,2,4,0
schoeji01c,1987,NJD,NHL,2,,30,17,12,1,20,11,9,0
clousco01c,2008,OTT,NHL,2,,34,19,11,4,,,,
nealeha01c,1985,DET,NHL,1,,35,8,23,4,,,,
bergemi03c,1986,QUE,NHL,1,,80,31,39,10,13,7,6,0
suthebi01c,1979,WIN,NHL,2,,3,1,2,0,,,,
pulfobo01c,1981,CHI,NHL,2,,28,12,14,2,15,8,7,0
pilouru01c,1961,CHI,NHL,1,,70,31,26,13,12,6,6,0
renneto01c,1996,VAN,NHL,1,,82,35,40,7,,,,
smithal03c,1914,OT1,NHA,1,,20,14,6,0,,,,
martija02c,2007,FLO,NHL,1,,82,38,35,9,,,,
berrybo01c,1979,LAK,NHL,1,,80,30,36,14,4,1,3,0
patrifr01c,1916,VML,PCHA,1,,23,14,9,0,,,,
shawbr02c,1973,EDO,WHA,1,,78,38,37,3,5,1,4,0
duttore01c,1937,NYA,NHL,1,,48,19,18,11,6,3,3,0
reganla01c,1971,LAK,NHL,1,,10,2,7,1,,,,
staplpa01c,1978,IND,WHA,1,,25,5,18,2,,,,
francem01c,1968,NYR,NHL,2,,33,19,8,6,4,0,4,0
evansja01c,1977,CLE,NHL,1,,80,22,45,13,,,,
schinke01c,1972,PIT,NHL,2,,36,15,18,3,,,,
waddedo01c,2007,ATL,NHL,2,,76,34,34,8,,,,
neilsro01c,1999,PHI,NHL,1,,82,45,25,12,18,11,7,0
nealeha01c,1983,VAN,NHL,2,,32,15,13,4,4,1,3,0
magnuke01c,1981,CHI,NHL,1,,52,18,24,10,,,,
arboual01c,1976,NYI,NHL,1,,80,47,21,12,12,8,4,0
cheevge01c,1983,BOS,NHL,1,,80,49,25,6,3,0,3,0
lindste01c,1980,DET,NHL,1,,20,3,14,3,,,,
gallage01c,2006,CBS,NHL,1,,15,5,9,1,,,,
schmimi01c,1959,BOS,NHL,1,,70,28,34,8,,,,
wattto01c,1985,VAN,NHL,1,,80,23,44,13,3,0,3,0
delveal01c,1973,DET,NHL,2,,67,27,31,9,,,,
lemaija01c,2002,MIN,NHL,1,,82,42,30,10,18,8,10,0
schmimi01c,1958,BOS,NHL,1,,70,32,29,9,7,3,4,0
nolanch01c,1911,QU1,NHA,1,,18,10,8,0,,,,
smithal03c,1915,OT1,NHA,1,,24,13,11,0,,,,
martija02c,2001,OTT,NHL,1,,80,38,33,9,,,,
sullire01c,1974,WAS,NHL,2,,18,2,16,0,,,,
mathego01c,1932,CHI,NHL,1,,2,0,2,0,,,,
blairwr01c,1968,MNS,NHL,3,,31,9,14,8,,,,
mauripa01c,2008,CAR,NHL,2,,57,33,19,5,18,8,10,0
pilouru01c,1957,CHI,NHL,2,,37,14,22,1,,,,
murrate01c,1993,WAS,NHL,1,,47,20,23,4,,,,
angotlo01c,1973,STL,NHL,2,,23,4,15,4,,,,
charrgu01c,2000,ANA,NHL,2,,49,14,28,7,,,,
schmimi01c,1960,BOS,NHL,1,,70,15,42,13,,,,
webstto01c,1986,NYR,NHL,2,,18,5,9,4,,,,
bowmasc01c,2000,DET,NHL,1,,82,49,24,9,6,2,4,0
francem01c,1967,NYR,NHL,1,,74,39,23,12,6,2,4,0
schoeji01c,1997,PHO,NHL,1,,82,35,35,12,6,2,4,0
fergujo01c,1976,NYR,NHL,1,,80,29,37,14,,,,
boudrbr01c,2009,WAS,NHL,1,,82,54,15,13,7,3,4,0
perrydo01c,1983,LAK,NHL,1,,50,14,27,9,,,,
muldope01c,1916,SEA,PCHA,1,,24,16,8,0,4,3,1,0
ludzist01c,1999,TBL,NHL,1,,82,19,54,9,,,,
bowmasc01c,1994,DET,NHL,1,,48,33,11,4,18,12,6,0
mccambo01c,1982,PHI,NHL,1,,80,49,23,8,3,0,3,0
kurteor01c,1976,VAN,NHL,2,,45,16,19,10,,,,
evansja01c,1983,HAR,NHL,1,,80,28,42,10,,,,
nevesst01c,1977,CZE,WHA,1,,8,1,6,1,,,,
blaketo01c,1965,MTL,NHL,1,,70,41,21,8,10,8,2,0
tippeda01c,2002,DAL,NHL,1,,82,46,21,15,12,6,6,0
parkbr01c,1985,DET,NHL,2,,45,9,34,2,,,,
patrile01c,1915,VA1,PCHA,1,,18,5,13,0,,,,
