year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
2008,CQFS,Б,WAS,NHL,NYR,NHL,4,3,0,19,11,
1948,SF,С,TOR,NHL,DET,NHL,4,0,0,12,5,
1963,SF,Б,DET,NHL,CHI,NHL,4,3,0,24,18,
1945,SF,Б,BOS,NHL,DET,NHL,4,1,0,16,10,
1938,КФ,Б,TOR,NHL,NYA,NHL,2,0,0,6,0,
1975,SF,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PHI,NHL,BOS,NHL,4,1,0,19,12,
1987,Вам нужен перевод с английского на русский?,Б,BOS,NHL,BUF,NHL,4,2,0,28,22,
1986,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",WIN,NHL,CAL,NHL,4,2,0,22,15,
2009,Критически важная температура тела,К,SJS,NHL,DET,NHL,4,1,0,15,17,
2002,CQFS,Б,NJD,NHL,BOS,NHL,4,1,0,13,8,
1974,SF,К,PHI,NHL,BUF,NHL,4,2,0,19,12,
1990,SF,Объект,PIT,NHL,MNS,NHL,4,2,0,28,16,
2010,Критически важная температура тела,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SJS,NHL,DET,NHL,4,3,0,18,18,
1994,SF,Объект,NJD,NHL,DET,NHL,4,0,0,16,7,
1929,КФ,С,NYR,NHL,OTS,NHL,1,0,1,6,3,ТГ
2009,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PHI,NHL,BOS,NHL,4,3,0,22,20,
1972,ДФ,,NEW,WHA,CLC,WHA,4,1,0,16,14,
1941,КФ,С,DET,NHL,MTL,NHL,2,1,0,8,8,
1983,Вам нужен перевод с английского на русский?,Да,WAS,NHL,PHI,NHL,3,0,0,15,5,
1961,SF,А,CHI,NHL,MTL,NHL,4,2,0,19,13,
2006,ЧФ,М,OTT,NHL,BUF,NHL,4,1,0,15,10,
1990,Вам нужен перевод с английского на русский?,Ф,STL,NHL,DET,NHL,4,3,0,24,20,
2010,CQFS,А,WAS,NHL,NYR,NHL,4,1,0,13,8,
1982,Вам нужен перевод с английского на русский?,Б,BUF,NHL,MTL,NHL,3,0,0,8,2,
1968,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MTL,NHL,BOS,NHL,4,2,0,15,16,
2005,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",CAR,NHL,NJD,NHL,4,1,0,17,10,
1993,CQFS,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",TOR,NHL,CHI,NHL,4,2,0,15,10,
1990,ДФ,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PIT,NHL,WAS,NHL,4,1,0,19,13,
1978,Пред,Б,NYR,NHL,LAK,NHL,2,0,0,9,2,
1992,Вам нужен перевод с английского на русский?,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",VAN,NHL,WIN,NHL,4,2,0,21,17,
1981,ДФ,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",CHI,NHL,STL,NHL,4,2,0,23,19,
2009,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",CHI,NHL,SJS,NHL,4,0,0,13,7,
1973,Вам нужен перевод с английского на русский?,,MFS,WHA,EDO,WHA,4,1,0,22,14,
2003,Критически важная температура тела,К,CAL,NHL,DET,NHL,4,2,0,11,12,
2006,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NHL,CAL,NHL,4,2,0,18,10,
1971,КФ,С,CHI,NHL,PIT,NHL,4,0,0,14,8,
1934,КФ,Б,MTM,NHL,CHI,NHL,1,0,1,1,0,ТГ
1967,КФ,А,MTL,NHL,BOS,NHL,4,0,0,15,8,
1989,ДФ,К,CHI,NHL,STL,NHL,4,3,0,28,22,
1984,ДФ,К,CHI,NHL,MNS,NHL,4,2,0,33,29,
1964,SF,С,MTL,NHL,CHI,NHL,4,3,0,18,12,
1981,Вам нужен перевод с английского на русский?,С,CHI,NHL,MNS,NHL,3,1,0,14,14,
1960,SF,С,CHI,NHL,DET,NHL,4,2,0,19,12,
1997,Критически важная температура тела,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,STL,NHL,4,2,0,23,13,
1985,ДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CAL,NHL,EDM,NHL,4,3,0,25,24,
1972,Вам нужен перевод с английского на русский?,,HOU,WHA,LAS,WHA,4,2,0,23,16,
1935,КФ,С,NYA,NHL,CHI,NHL,1,1,0,7,5,ТГ
1977,Пред,А,PHI,NHL,COR,NHL,2,0,0,6,3,
1984,Вам нужен перевод с английского на русский?,С,PHI,NHL,NYR,NHL,3,0,0,14,10,
1982,Вам нужен перевод с английского на русский?,Ф,MNS,NHL,TOR,NHL,3,1,0,18,18,
1988,SF,Объект,CAL,NHL,MTL,NHL,4,2,0,19,16,
1924,Ф,,VIC,WCHL,CAT,WCHL,1,0,1,3,1,ТГ
1979,КФ,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",BUF,NHL,CHI,NHL,4,0,0,16,7,
1993,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DAL,NHL,STL,NHL,4,0,0,16,10,
2006,ЧФ,М,OTT,NHL,BUF,NHL,4,1,0,15,10,
1988,Вам нужен перевод с английского на русский?,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",CAL,NHL,VAN,NHL,4,3,0,26,20,
1988,Вам нужен перевод с английского на русский?,Да,PIT,NHL,NYR,NHL,4,0,0,19,11,
1987,ДФ,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",NJD,NHL,WAS,NHL,4,3,0,25,23,
1999,CQFS,Да,NJD,NHL,FLO,NHL,4,0,0,12,6,
1922,SF,,OTS,NHL,EDE,WCHL,2,0,0,3,1,
1990,Вам нужен перевод с английского на русский?,Б,MTL,NHL,BUF,NHL,4,2,0,29,24,
1984,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",EDM,NHL,CHI,NHL,4,2,0,44,25,
1952,SF,С,MTL,NHL,BOS,NHL,4,1,0,16,9,
1983,Вам нужен перевод с английского на русский?,С,NYI,NHL,NYR,NHL,3,2,0,13,14,
1990,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MNS,NHL,CHI,NHL,4,2,0,23,16,
1990,ДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,LAK,NHL,4,2,0,21,20,
1995,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PIT,NHL,NYR,NHL,4,1,0,21,15,
1981,Вам нужен перевод с английского на русский?,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",LAK,NHL,EDM,NHL,3,2,0,27,23,
2009,Критически важная температура тела,я,MTL,NHL,PIT,NHL,4,3,0,19,18,
1979,Пред,Да,BOS,NHL,PIT,NHL,3,2,0,21,14,
1933,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",CHI,NHL,DET,NHL,3,1,0,9,7,
1970,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MTL,NHL,MNS,NHL,4,2,0,27,19,
1927,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",NYR,NHL,MTM,NHL,3,2,0,5,6,
2006,CQFS,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",VAN,NHL,DAL,NHL,4,3,0,13,12,
1999,CQFS,Б,PIT,NHL,WAS,NHL,4,1,0,17,8,
1989,ДФ,я,BOS,NHL,MTL,NHL,4,1,0,16,12,
1995,CQFS,С,NYR,NHL,MTL,NHL,4,2,0,19,17,
1977,Пред,Б,BUF,NHL,NYR,NHL,2,1,0,11,6,
1988,Вам нужен перевод с английского на русский?,С,PHI,NHL,WAS,NHL,4,2,0,25,19,
1912,SF,,VA1,PCHA,QU1,NHA,2,1,0,16,12,ЕХ
1934,SF,А,TOR,NHL,BOS,NHL,3,1,0,7,2,
1995,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",COL,NHL,DET,NHL,4,2,0,20,16,
1977,Пред,А,PHI,NHL,COR,NHL,2,0,0,6,3,
1983,Вам нужен перевод с английского на русский?,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",EDM,NHL,WIN,NHL,3,0,0,18,7,
1990,Вам нужен перевод с английского на русский?,Да,WAS,NHL,NYR,NHL,4,2,0,16,16,
2002,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DAL,NHL,EDM,NHL,4,2,0,20,11,
1940,SF,А,BOS,NHL,TOR,NHL,4,3,0,15,17,
2003,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",COL,NHL,DAL,NHL,4,1,0,19,10,
1990,Вам нужен перевод с английского на русский?,Ф,STL,NHL,DET,NHL,4,3,0,24,20,
1998,Критически важная температура тела,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",COL,NHL,DET,NHL,4,2,0,21,14,
1994,CQFS,Да,NJD,NHL,BOS,NHL,4,1,0,14,5,
1924,SF,,MTL,NHL,TRS,NHL,2,0,0,5,2,ТГ
1979,Пред,А,PHI,NHL,EDM,NHL,3,0,0,12,6,
1999,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",NJD,NHL,TOR,NHL,4,2,0,16,9,
1991,ДФ,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PIT,NHL,NYR,NHL,4,2,0,24,19,
1930,КФ,Б,CHI,NHL,TOR,NHL,1,0,1,4,3,ТГ
1976,Вам нужен перевод с английского на русский?,,HOU,WHA,EDO,WHA,4,1,0,20,16,
1993,CQFS,Да,BOS,NHL,MTL,NHL,4,3,0,22,20,
2002,CQFS,Ф,ANA,NHL,DET,NHL,4,0,0,10,6,
1927,SF,С,MTM,NHL,MTL,NHL,1,0,1,3,2,ТГ
1992,ЧФ,М,MTL,NHL,NYI,NHL,4,1,0,16,11,
2000,Критически важная температура тела,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",STL,NHL,DAL,NHL,4,0,0,13,6,
1988,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAK,NHL,EDM,NHL,4,3,0,25,20,
1993,CQFS,А,NYR,NHL,NYI,NHL,4,0,0,22,3,
2006,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SJS,NHL,NAS,NHL,4,1,0,16,14,
1989,Вам нужен перевод с английского на русский?,Ф,STL,NHL,TOR,NHL,4,1,0,20,16,
1985,ДФ,я,MTL,NHL,HAR,NHL,4,3,0,16,13,
1933,КФ,С,MTM,NHL,NYR,NHL,1,0,1,2,1,ТГ
1926,SF,Да,BOS,NHL,NYR,NHL,1,0,1,3,1,ТГ
2006,CQFS,С,NYR,NHL,ATL,NHL,4,0,0,17,6,
1928,КФ,Б,NYR,NHL,NYA,NHL,1,0,1,1,0,ТГ
1977,SF,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",BOS,NHL,PHI,NHL,4,1,0,21,15,
1976,Пред,Б,BUF,NHL,MNS,NHL,2,0,0,11,3,
2000,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",COL,NHL,STL,NHL,4,1,0,17,11,
1991,Вам нужен перевод с английского на русский?,С,NYR,NHL,NJD,NHL,4,3,0,28,25,
2001,ЧФ,М,CAR,NHL,TOR,NHL,4,2,0,10,6,
1976,ДФ,,WIJ,WHA,HOU,WHA,4,2,0,24,23,
1999,CQFS,Б,PIT,NHL,WAS,NHL,4,1,0,17,8,
2008,SF,Объект,PIT,NHL,DET,NHL,4,3,0,14,17,
1976,АССОЦИИАЦИЯ СТРАН УЧАСТНИКОВ В ОБМЕНЕ ТОВАРОВ И УСЛУГ (General Agreement on Tariffs and Trade),,QUN,WHA,WIJ,WHA,4,3,0,31,28,
1958,SF,А,MTL,NHL,CHI,NHL,4,2,0,21,16,
1994,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NHL,DAL,NHL,4,1,0,17,10,
2003,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",CAL,NHL,SJS,NHL,4,2,0,16,12,
1996,CQFS,А,NJD,NHL,MTL,NHL,4,1,0,22,11,
2006,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NHL,CAL,NHL,4,2,0,18,10,
2009,CQFS,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",VAN,NHL,LAK,NHL,4,2,0,25,18,
1982,ЧФ,М,NYI,NHL,BOS,NHL,4,2,0,30,21,
1927,SF,Да,NYR,NHL,BOS,NHL,1,0,1,5,2,ТГ
1985,ДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CAL,NHL,EDM,NHL,4,3,0,25,24,
1981,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",VAN,NHL,CAL,NHL,3,0,0,10,5,
2010,CQFS,А,WAS,NHL,NYR,NHL,4,1,0,13,8,
2007,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DAL,NHL,AND,NHL,4,2,0,20,13,
1988,ДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CAL,NHL,LAK,NHL,4,0,0,22,11,
1976,SF,К,MTL,NHL,BOS,NHL,4,0,0,16,6,
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,ТГ
1982,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CAL,NHL,VAN,NHL,3,1,0,17,14,
1934,КФ,С,NYR,NHL,MTL,NHL,2,0,0,6,5,ТГ
1923,Ф,,CAT,WCHL,REG,WCHL,1,0,1,4,2,ТГ
2007,CQFS,Да,NYR,NHL,NJD,NHL,4,1,0,19,12,
2006,Критически важная температура тела,К,DET,NHL,SJS,NHL,4,2,0,13,9,
2006,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",OTT,NHL,NJD,NHL,4,1,0,15,11,
1977,Пред,А,PHI,NHL,COR,NHL,2,0,0,6,3,
1978,SF,я,NYR,NHL,NYI,NHL,4,2,0,18,13,
1933,SF,А,DET,NHL,TOR,NHL,3,2,0,11,12,
1961,SF,С,TOR,NHL,CHI,NHL,4,2,0,18,15,
1992,ДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAK,NHL,VAN,NHL,4,2,0,26,25,
1993,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",VAN,NHL,TOR,NHL,4,1,0,16,9,
1969,КФ,С,STL,NHL,MNS,NHL,4,2,0,20,16,
1963,SF,Б,DET,NHL,CHI,NHL,4,3,0,24,18,
2006,Критически важная температура тела,я,BUF,NHL,NYR,NHL,4,2,0,17,13,
1984,ДФ,я,QUE,NHL,MTL,NHL,4,3,0,24,24,
1985,Вам нужен перевод с английского на русский?,Да,WAS,NHL,NYI,NHL,3,0,0,11,4,
1916,SF,,SEA,PCHA,MOC,NHA,3,1,0,23,11,
1993,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",NJD,NHL,BOS,NHL,4,2,0,22,17,
1973,КФ,А,BOS,NHL,TOR,NHL,4,0,0,17,9,
1968,КФ,А,MTL,NHL,NYR,NHL,4,0,0,16,7,
2000,ЧФ,М,NJD,NHL,PIT,NHL,4,1,0,17,7,
2008,ЧФ,М,PIT,NHL,CAR,NHL,4,0,0,20,9,
1985,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",CAL,NHL,STL,NHL,4,3,0,28,22,
1930,SF,А,MTL,NHL,BOS,NHL,3,2,0,13,13,
1988,ДФ,я,MTL,NHL,BOS,NHL,4,1,0,16,13,
1988,Вам нужен перевод с английского на русский?,Ф,STL,NHL,MNS,NHL,4,1,0,23,15,
1987,ДФ,К,DET,NHL,STL,NHL,4,1,0,21,14,
2011,SF,Объект,LAK,NHL,NJD,NHL,4,2,0,16,8,
2010,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",BOS,NHL,PHI,NHL,4,0,0,20,7,
2000,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PIT,NHL,BUF,NHL,4,3,0,17,17,
1933,КФ,Б,CHI,NHL,MTL,NHL,1,0,1,4,3,ТГ
1995,CQFS,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",CHI,NHL,CAL,NHL,4,0,0,16,7,
1969,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",BOS,NHL,CHI,NHL,4,0,0,20,10,
1996,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PHI,NHL,BUF,NHL,4,1,0,21,13,
1922,Ф,,VAM,PCHA,VC1,PCHA,1,1,0,5,3,ТГ
1987,Вам нужен перевод с английского на русский?,Б,BOS,NHL,BUF,NHL,4,2,0,28,22,
1965,SF,А,MTL,NHL,TOR,NHL,4,0,0,15,6,
2009,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",SJS,NHL,COL,NHL,4,2,0,19,11,
1975,Пред,Да,TOR,NHL,PIT,NHL,2,1,0,8,3,
1975,КФ,,HOU,WHA,SDM,WHA,4,2,0,26,19,
1992,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",STL,NHL,CHI,NHL,4,0,0,13,6,
1972,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MTL,NHL,PHI,NHL,4,1,0,19,13,
1930,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MTL,NHL,CHI,NHL,3,2,0,11,8,
1980,КФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CAL,NHL,PHI,NHL,4,3,0,22,26,
1987,ДФ,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",NJD,NHL,WAS,NHL,4,3,0,25,23,
1983,Вам нужен перевод с английского на русский?,А,MTL,NHL,BOS,NHL,3,0,0,10,2,
1923,Ф,,VAM,PCHA,SEA,PCHA,1,0,1,4,3,ТГ
1992,ЧФ,М,MTL,NHL,NYI,NHL,4,1,0,16,11,
1981,Вам нужен перевод с английского на русский?,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",LAK,NHL,EDM,NHL,3,2,0,27,23,
1993,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",NJD,NHL,BOS,NHL,4,2,0,22,17,
1923,Ф,,MTL,NHL,OTS,NHL,2,0,0,5,2,ТГ
1973,Вам нужен перевод с английского на русский?,,TOT,WHA,CLC,WHA,4,1,0,18,9,
1996,CQFS,А,NJD,NHL,MTL,NHL,4,1,0,22,11,
2000,CQFS,Да,BUF,NHL,PHI,NHL,4,2,0,21,13,
1963,SF,С,TOR,NHL,DET,NHL,4,3,0,22,17,
1996,CQFS,Б,BUF,NHL,OTT,NHL,4,3,0,14,13,
1976,Пред,Да,TOR,NHL,PIT,NHL,2,1,0,13,10,
1949,SF,С,DET,NHL,NYR,NHL,4,3,0,22,17,
1985,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",CAL,NHL,STL,NHL,4,3,0,28,22,
1971,SF,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",BOS,NHL,NYR,NHL,4,2,0,18,16,
1988,ДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CAL,NHL,LAK,NHL,4,0,0,22,11,
1955,SF,Б,DET,NHL,TOR,NHL,4,1,0,14,10,
1985,ДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CAL,NHL,EDM,NHL,4,3,0,25,24,
1976,ДФ,,QUN,WHA,IND,WHA,4,1,0,25,14,
1914,SF,,VML,PCHA,OT1,NHA,3,0,0,26,8,
2008,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",AND,NHL,SJS,NHL,4,2,0,18,10,
2001,CQFS,Ф,COL,NHL,LAK,NHL,4,3,0,16,13,
1975,SF,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PHI,NHL,BOS,NHL,4,1,0,19,12,
1991,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NHL,MNS,NHL,4,3,0,23,19,
1960,SF,А,CHI,NHL,MTL,NHL,4,2,0,16,15,
1998,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",DAL,NHL,COL,NHL,4,3,0,23,16,
1940,КФ,С,CHI,NHL,MTL,NHL,2,1,0,8,7,
1933,КФ,Б,CHI,NHL,MTL,NHL,1,0,1,4,3,ТГ
1925,Ф,,MTM,NHL,OTS,NHL,1,0,1,2,1,ТГ
1994,CQFS,Б,PHI,NHL,BUF,NHL,4,1,0,18,13,
1989,ДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,LAK,NHL,4,0,0,24,10,
1984,SF,Объект,EDM,NHL,PHI,NHL,4,1,0,21,14,
2007,CQFS,С,PHI,NHL,WAS,NHL,4,3,0,23,20,
1969,КФ,Б,BOS,NHL,NYR,NHL,4,2,0,25,16,
1982,ДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,CAL,NHL,4,1,0,35,13,
2000,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",STL,NHL,SJS,NHL,4,2,0,16,11,
1992,Вам нужен перевод с английского на русский?,Ф,TOR,NHL,DET,NHL,4,3,0,24,30,
1972,Вам нужен перевод с английского на русский?,,HOU,WHA,LAS,WHA,4,2,0,23,16,
1982,Вам нужен перевод с английского на русский?,Ф,MNS,NHL,TOR,NHL,3,1,0,18,18,
1997,CQFS,Ф,EDM,NHL,COL,NHL,4,3,0,19,16,
1938,SF,А,BOS,NHL,NYR,NHL,4,3,0,14,12,
1970,КФ,Да,MNS,NHL,STL,NHL,4,2,0,16,15,
1999,Критически важная температура тела,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",COL,NHL,DET,NHL,4,1,0,13,8,
1984,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",WIN,NHL,CAL,NHL,3,1,0,15,13,
1983,ДФ,я,MTL,NHL,QUE,NHL,4,2,0,20,13,
1974,КФ,,HOU,WHA,CLC,WHA,4,1,0,24,14,
1928,SF,Да,NYR,NHL,TOR,NHL,2,0,0,3,1,
1980,КФ,К,MNS,NHL,BUF,NHL,4,1,0,23,17,
1980,SF,Объект,NYI,NHL,MNS,NHL,4,1,0,26,16,
1993,SF,Объект,NYR,NHL,VAN,NHL,4,3,0,21,19,
