year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
2000,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",А,NJD,NHL,CAR,NHL,4,2,0,20,8,
1934,SCФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MTM,NHL,TOR,NHL,3,0,0,10,4,
1997,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,MTL,NHL,PIT,NHL,4,2,0,18,15,
1981,КФД,А,QUE,NHL,MTL,NHL,3,2,0,11,16,
1980,Предложение,А,NYI,NHL,TOR,NHL,3,0,0,20,4,
1992,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?",К,TOR,NHL,STL,NHL,4,3,0,22,11,
1992,SCФ,О,MTL,NHL,LAK,NHL,4,1,0,15,12,
1979,Предложение,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NHL,STL,NHL,3,0,0,12,4,
1983,КФД,А,MTL,NHL,BOS,NHL,3,0,0,10,2,
2009,КГТ,К,SJS,NHL,DET,NHL,4,1,0,15,17,
1986,ЧФ,Да,EDM,NHL,DET,NHL,4,1,0,16,10,
1968,КФ,А,MTL,NHL,NYR,NHL,4,0,0,16,7,
1978,SF,"I'm sorry, but I don't see any text to translate in your request. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",MTL,NHL,BOS,NHL,4,3,0,25,20,
2005,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,DET,NHL,4,2,0,19,17,
1993,КГТ,я,NYR,NHL,WAS,NHL,4,1,0,20,12,
2006,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",Д,OTT,NHL,PIT,NHL,4,1,0,18,10,
1931,SF,Д,TOR,NHL,MTM,NHL,1,0,1,4,3,TG
1928,КФ,С,TOR,NHL,DTC,NHL,2,0,0,7,2,TG
1994,КГТ,К,DET,NHL,SJS,NHL,4,0,0,24,6,
1921,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",,REG,WCHL,EDE,WCHL,1,0,1,3,2,TG
1978,КФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NHL,PIT,NHL,4,0,0,16,7,
1987,SCФ,О,EDM,NHL,BOS,NHL,4,0,1,21,12,
1979,SF,Да здравствует Великая Россия!,PHI,NHL,MNS,NHL,4,1,0,27,14,
1983,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?",я,MTL,NHL,QUE,NHL,4,2,0,20,13,
1949,SF,B,NYR,NHL,MTL,NHL,4,1,0,15,7,
2002,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DAL,NHL,EDM,NHL,4,2,0,20,11,
1947,SF,B,DET,NHL,NYR,NHL,4,2,0,17,12,
1981,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?",К,NYI,NHL,NYR,NHL,4,2,0,27,20,
1929,SF,Д,MTL,NHL,NYR,NHL,2,0,0,4,1,
1921,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",,TRS,NHL,OTS,NHL,1,0,1,5,4,TG
2002,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",VAN,NHL,STL,NHL,4,3,0,17,21,
1992,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?","I'm sorry, but I don't see any text to translate in your request. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",NYI,NHL,PIT,NHL,4,3,0,24,27,
1999,ЧФ,Да здравствует Великая Россия!,NJD,NHL,PHI,NHL,4,3,0,18,15,
1986,КФД,Д,NYI,NHL,WAS,NHL,4,3,0,19,19,
1977,SCФ,К,MTL,NHL,BOS,NHL,4,2,0,18,13,
1982,ЧФ,Да здравствует Великая Россия!,NYI,NHL,BOS,NHL,4,2,0,30,21,
1999,КГТ,К,DAL,NHL,SJS,NHL,4,1,0,15,7,
1984,КФД,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",CHI,NHL,DET,NHL,3,0,0,23,8,
1937,SF,А,TOR,NHL,BOS,NHL,3,0,0,6,3,
1973,КФД,,MFS,WHA,EDO,WHA,4,1,0,22,14,
1969,КФ,А,CHI,NHL,DET,NHL,4,0,0,16,8,
2006,КГТ,"I'm sorry, but I don't see any text to translate in your request. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",OTT,NHL,NJD,NHL,4,1,0,15,11,
2011,КГТ,К,LAK,NHL,STL,NHL,4,0,0,15,6,
1972,КФ,Д,PHI,NHL,MNS,NHL,4,2,0,14,12,
1923,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",,MTL,NHL,OTS,NHL,2,0,0,5,2,TG
1916,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",,MOC,NHA,OT1,NHA,1,1,0,7,6,TG
1940,SCФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NHL,DET,NHL,4,0,0,12,6,
2002,ЧФ,Да здравствует Великая Россия!,NJD,NHL,OTT,NHL,4,3,0,17,13,
2001,КГТ,"I'm sorry, but I don't see any text to translate in your request. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",TOR,NHL,OTT,NHL,4,3,0,16,18,
2005,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",А,OTT,NHL,TBL,NHL,4,1,0,23,13,
1989,КФД,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",STL,NHL,TOR,NHL,4,1,0,20,16,
1976,КФД,,QUN,WHA,NEW,WHA,4,1,0,23,14,
1960,SF,B,DET,NHL,TOR,NHL,4,1,0,15,8,
1981,КФД,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYI,NHL,PIT,NHL,3,2,0,22,13,
1982,КФД,"Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",CAL,NHL,VAN,NHL,3,1,0,17,14,
1926,SCФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",OTS,NHL,BOS,NHL,2,0,2,7,3,
1977,КФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",TOR,NHL,NYI,NHL,4,3,0,16,13,
1987,КФД,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CAL,NHL,LAK,NHL,4,1,0,30,18,
2006,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",С,NYR,NHL,ATL,NHL,4,0,0,17,6,
1977,КФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MTL,NHL,DET,NHL,4,1,0,24,10,
1982,ЧФ,Да,EDM,NHL,CHI,NHL,4,0,0,25,11,
1997,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",А,OTT,NHL,NJD,NHL,4,2,0,13,12,
2000,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",Д,BUF,NHL,PHI,NHL,4,2,0,21,13,
1929,КФ,B,MTL,NHL,CHI,NHL,1,0,1,3,2,TG
1996,ЧФ,Да здравствует Великая Россия!,PHI,NHL,NYR,NHL,4,1,0,20,13,
1993,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",TOR,NHL,CHI,NHL,4,2,0,15,10,
1990,КФД,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",STL,NHL,DET,NHL,4,3,0,24,20,
1927,SCФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYR,NHL,MTM,NHL,3,2,0,5,6,
1974,SCФ,К,PHI,NHL,BUF,NHL,4,2,0,19,12,
1957,SF,B,BOS,NHL,NYR,NHL,4,2,0,28,16,
1999,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",DET,NHL,LAK,NHL,4,0,0,15,6,
1956,SF,B,MTL,NHL,NYR,NHL,4,1,0,22,12,
1972,КФД,,WIJ,WHA,MFS,WHA,4,1,0,23,16,
1987,КФД,С,NJD,NHL,NYI,NHL,4,2,0,23,18,
1979,Предложение,А,PHI,NHL,EDM,NHL,3,0,0,12,6,
1999,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",А,PHI,NHL,BUF,NHL,4,1,0,14,8,
1935,SF,Д,TOR,NHL,NYA,NHL,2,1,0,6,3,
2003,КГТ,"Добро пожаловать в Chatbot-транслатор Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",SJS,NHL,COL,NHL,4,2,0,14,7,
1994,ЧФ,Да,DET,NHL,CHI,NHL,4,1,0,13,12,
2010,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,PHO,NHL,4,0,0,18,10,
1951,SF,А,DET,NHL,TOR,NHL,4,0,0,13,3,
1940,SF,Д,DET,NHL,CHI,NHL,2,0,0,5,2,
1978,Предложение,С,TOR,NHL,ATF,NHL,2,0,0,9,5,
1925,SF,,VIC,WCHL,SAS,WCHL,1,0,1,4,3,TG
2006,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,NJD,NHL,TBL,NHL,4,2,0,19,14,
1970,КФ,А,MTL,NHL,BOS,NHL,4,3,0,28,26,
2005,ЧФ,Да,EDM,NHL,ANA,NHL,4,1,0,16,13,
1998,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,BUF,NHL,OTT,NHL,4,0,0,12,6,
1988,КФД,"Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",LAK,NHL,EDM,NHL,4,3,0,25,20,
2001,КГТ,я,CAR,NHL,MTL,NHL,4,2,0,21,12,
1995,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,WIN,NHL,4,2,0,20,10,
1972,КФД,,NEW,WHA,OTN,WHA,4,1,0,24,17,
1932,SCФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYR,NHL,TOR,NHL,3,1,0,11,5,
1986,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?",К,DET,NHL,TOR,NHL,4,3,0,20,18,
1997,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",С,BUF,NHL,PHI,NHL,4,1,0,18,9,
1988,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?",К,CHI,NHL,STL,NHL,4,1,0,19,12,
1935,SF,Д,TOR,NHL,NYA,NHL,2,1,0,6,3,
1990,SCФ,О,PIT,NHL,MNS,NHL,4,2,0,28,16,
2010,КГТ,я,TBL,NHL,WAS,NHL,4,0,0,16,10,
2006,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,CAL,NHL,4,2,0,18,10,
1976,АФК,,QUN,WHA,WIJ,WHA,4,3,0,31,28,
1989,КФД,С,NYR,NHL,NYI,NHL,4,1,0,22,13,
1995,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NHL,CAL,NHL,4,0,0,16,7,
2010,КГТ,"Добро пожаловать в Chatbot-транслатор Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",SJS,NHL,DET,NHL,4,3,0,18,18,
1990,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?","Добро пожаловать в Chatbot-транслатор Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",EDM,NHL,LAK,NHL,4,2,0,21,20,
1982,ЧФ,Да здравствует Великая Россия!,NYI,NHL,BOS,NHL,4,2,0,30,21,
2009,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",DET,NHL,PHO,NHL,4,3,0,26,18,
1990,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?",я,BOS,NHL,MTL,NHL,4,3,0,18,18,
1933,КФ,С,MTM,NHL,NYR,NHL,1,0,1,2,1,TG
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,TG
1997,ЧФ,Да здравствует Великая Россия!,WAS,NHL,BUF,NHL,4,2,0,13,11,
1979,SCФ,О,NYI,NHL,PHI,NHL,4,2,0,26,25,
1963,SF,B,DET,NHL,CHI,NHL,4,3,0,24,18,
1996,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",А,NJD,NHL,MTL,NHL,4,1,0,22,11,
1965,SF,А,MTL,NHL,TOR,NHL,4,0,0,15,6,
