year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
2005,ЧФ,М,CAR,NHL,BUF,NHL,4,3,0,22,17,
2009,КЗПФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",SJS,NHL,COL,NHL,4,2,0,19,11,
2002,КЗПФ,Привет! Как твои дела?,NJD,NHL,BOS,NHL,4,1,0,13,8,
1924,SF,,VIC,WCHL,SAS,WCHL,1,0,1,6,4,ТГ
1984,СКФ,О,EDM,NHL,PHI,NHL,4,1,0,21,14,
1984,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",CHI,NHL,MNS,NHL,4,2,0,33,29,
2007,ЧФ,М,PIT,NHL,PHI,NHL,4,1,0,20,9,
1958,SF,Привет! Как твои дела?,TOR,NHL,BOS,NHL,4,3,0,20,21,
1913,Да.,,TBS,NHA,MOC,NHA,1,1,0,6,2,ТГ
2006,КЗПФ,Да,OTT,NHL,PIT,NHL,4,1,0,18,10,
1940,КФ,Привет! Как твои дела?,DET,NHL,NYR,NHL,2,1,0,6,6,
1972,DSF,,WIJ,WHA,MFS,WHA,4,1,0,23,16,
1995,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",COL,NHL,DET,NHL,4,2,0,20,16,
1970,КФ,В,CHI,NHL,PHI,NHL,4,0,0,20,8,
2009,КЗПФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",DET,NHL,PHO,NHL,4,3,0,26,18,
1971,SF,Да.,NYR,NHL,CHI,NHL,4,0,0,17,9,
1991,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,VAN,NHL,4,2,0,18,15,
2003,СКФ,О,TBL,NHL,CAL,NHL,4,3,0,13,14,
1977,КФ,Да.,BOS,NHL,CHI,NHL,4,0,0,19,9,
1983,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",EDM,NHL,MNS,NHL,4,0,0,22,10,
1986,DSF,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",EDM,NHL,LAK,NHL,4,1,0,32,20,
1998,КЗПФ,А,PIT,NHL,NJD,NHL,4,3,0,21,18,
1980,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,В,EDM,NHL,MTL,NHL,3,0,0,15,6,
1973,DSF,,HOU,WHA,WIJ,WHA,4,0,0,23,9,
1918,Да.,,SEA,PCHA,VML,PCHA,1,1,0,7,5,ТГ
2011,КФС,я,NYR,NHL,WAS,NHL,4,3,0,15,13,
1969,SF,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",BOS,NHL,CHI,NHL,4,0,0,20,10,
1976,DSF,,QUN,WHA,NEW,WHA,4,1,0,23,14,
1977,СКФ,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",MTL,NHL,BOS,NHL,4,2,0,18,13,
1995,КЗПФ,Да,FLO,NHL,BOS,NHL,4,1,0,22,16,
1976,DSF,,IND,WHA,CIN,WHA,4,0,0,19,9,
1956,SF,А,BOS,NHL,DET,NHL,4,1,0,15,14,
1977,АСС,,WIJ,WHA,NEW,WHA,4,0,0,24,8,
1978,АСС,,WIJ,WHA,EDO,WHA,4,2,0,21,26,
2001,КФС,я,CAR,NHL,MTL,NHL,4,2,0,21,12,
1984,DSF,В,PHI,NHL,NYR,NHL,3,0,0,14,10,
1926,SF,В,OTS,NHL,MTL,NHL,1,0,1,5,1,ТГ
1978,КФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",BOS,NHL,PIT,NHL,4,0,0,16,7,
1972,СКФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",MTL,NHL,CHI,NHL,4,2,0,33,23,
1975,КФ,,CAC,WHA,QUN,WHA,4,1,0,23,15,
1976,СКФ,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",MTL,NHL,BOS,NHL,4,0,0,16,6,
1978,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,В,TOR,NHL,ATF,NHL,2,0,0,9,5,
1993,КФС,Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,NJD,NHL,BOS,NHL,4,2,0,22,17,
1988,ЧФ,М,MTL,NHL,PHI,NHL,4,2,0,17,8,
2010,КЗПФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",VAN,NHL,CHI,NHL,4,3,0,16,22,
1968,КФ,В,STL,NHL,PHI,NHL,4,0,0,17,3,
2006,КФС,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",DET,NHL,SJS,NHL,4,2,0,13,9,
1961,SF,Привет! Как твои дела?,TOR,NHL,NYR,NHL,4,2,0,22,15,
2010,КФС,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SJS,NHL,DET,NHL,4,3,0,18,18,
1975,SF,я,MTL,NHL,NYI,NHL,4,1,0,17,14,
2010,КЗПФ,Привет! Как твои дела?,PHI,NHL,BUF,NHL,4,3,0,22,18,
1916,Да.,,MOC,NHA,OT1,NHA,1,1,0,7,6,ТГ
1994,КФС,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NHL,VAN,NHL,4,0,0,11,6,
1998,КФС,я,TOR,NHL,PIT,NHL,4,2,0,18,14,
1939,SF,А,NYR,NHL,BOS,NHL,4,2,0,15,9,
1988,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",CHI,NHL,STL,NHL,4,1,0,19,12,
1998,КЗПФ,В,BOS,NHL,CAR,NHL,4,2,0,16,10,
1996,КФС,я,NYR,NHL,NJD,NHL,4,1,0,10,5,
2006,КЗПФ,Да.,AND,NHL,MIN,NHL,4,1,0,12,9,
1994,СКФ,О,NJD,NHL,DET,NHL,4,0,0,16,7,
1998,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",DAL,NHL,COL,NHL,4,3,0,23,16,
1926,КФ,А,MTL,NHL,MTM,NHL,1,0,1,2,1,ТГ
1916,Да.,,MOC,NHA,OT1,NHA,1,1,0,7,6,ТГ
1949,SF,Привет! Как твои дела?,NYR,NHL,MTL,NHL,4,1,0,15,7,
1979,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",NYR,NHL,ATF,NHL,3,1,0,14,8,
2005,КЗПФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",ANA,NHL,CAL,NHL,4,3,0,17,16,
1922,Да.,,VAM,PCHA,VC1,PCHA,1,1,0,5,3,ТГ
1975,SF,,WIJ,WHA,CAC,WHA,4,1,0,22,13,
1982,DSF,А,BOS,NHL,QUE,NHL,3,1,0,11,8,
1997,КФС,я,WAS,NHL,OTT,NHL,4,1,0,18,7,
1987,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",DET,NHL,STL,NHL,4,1,0,21,14,
2002,СКФ,О,NJD,NHL,ANA,NHL,4,3,0,19,12,
1990,DSF,А,BOS,NHL,HAR,NHL,4,2,0,24,17,
2002,КЗПФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",VAN,NHL,STL,NHL,4,3,0,17,21,
1940,КФ,Привет! Как твои дела?,DET,NHL,NYR,NHL,2,1,0,6,6,
1971,КФ,Привет! Как твои дела?,NYR,NHL,MTL,NHL,4,2,0,19,14,
1977,КФ,Да.,BOS,NHL,CHI,NHL,4,0,0,19,9,
1987,СКФ,О,EDM,NHL,BOS,NHL,4,0,1,21,12,
1988,DSF,А,MTL,NHL,HAR,NHL,4,0,0,18,11,
1976,DSF,,WIJ,WHA,SDM,WHA,4,3,0,28,19,
1977,SF,,QUN,WHA,NEW,WHA,1,4,0,14,25,
1939,СКФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",NYR,NHL,TOR,NHL,4,2,0,14,11,
1967,КФ,А,MTL,NHL,BOS,NHL,4,0,0,15,8,
2001,КЗПФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",DET,NHL,VAN,NHL,4,2,0,22,16,
1967,КФ,Привет! Как твои дела?,CHI,NHL,NYR,NHL,4,2,0,18,12,
2001,СКФ,О,DET,NHL,CAR,NHL,4,1,0,14,7,
2007,КЗПФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",DAL,NHL,AND,NHL,4,2,0,20,13,
1966,СКФ,В,TOR,NHL,MTL,NHL,4,2,0,17,16,
1989,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,LAK,NHL,4,0,0,24,10,
1975,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,А,BUF,NHL,STL,NHL,2,1,0,7,8,
1975,SF,я,MTL,NHL,NYI,NHL,4,1,0,17,14,
1982,DSF,Привет! Как твои дела?,BUF,NHL,MTL,NHL,3,0,0,8,2,
1958,СКФ,В,MTL,NHL,TOR,NHL,4,1,0,18,12,
1989,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?",я,BOS,NHL,MTL,NHL,4,1,0,16,12,
1988,DSF,Привет! Как твои дела?,BOS,NHL,BUF,NHL,4,1,0,16,14,
1976,DSF,,IND,WHA,CIN,WHA,4,0,0,19,9,
1972,DSF,,NEW,WHA,OTN,WHA,4,1,0,24,17,
1988,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?",Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,PHI,NHL,PIT,NHL,4,3,0,31,24,
1973,DSF,,MFS,WHA,EDO,WHA,4,1,0,22,14,
1968,SF,Да.,STL,NHL,LAK,NHL,4,0,0,16,5,
2008,КЗПФ,А,BOS,NHL,MTL,NHL,4,0,0,17,6,
1985,DSF,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",TOR,NHL,CHI,NHL,3,0,0,18,9,
1965,SF,А,MTL,NHL,TOR,NHL,4,0,0,15,6,
1994,КЗПФ,А,NYR,NHL,QUE,NHL,4,2,0,25,19,
1970,SF,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",MTL,NHL,MNS,NHL,4,2,0,27,19,
1963,СКФ,В,TOR,NHL,DET,NHL,4,3,0,22,17,
1974,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,В,PIT,NHL,STL,NHL,2,0,0,9,6,
1941,SF,Да,DET,NHL,BOS,NHL,2,0,0,9,5,
2009,КЗПФ,А,MTL,NHL,WAS,NHL,4,3,0,20,22,
1982,DSF,Привет! Как твои дела?,BUF,NHL,MTL,NHL,3,0,0,8,2,
1970,КФ,В,CHI,NHL,PHI,NHL,4,0,0,20,8,
2011,ЧФ,М,NJD,NHL,NYR,NHL,4,2,0,15,14,
1953,SF,А,DET,NHL,TOR,NHL,4,1,0,15,8,
1982,DSF,Да,NYI,NHL,WAS,NHL,3,1,0,19,11,
1914,СКФ,,VML,PCHA,OT1,NHA,3,0,0,26,8,
1985,DSF,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",EDM,NHL,VAN,NHL,3,0,0,17,5,
1934,SF,А,TOR,NHL,BOS,NHL,3,1,0,7,2,
1978,СКФ,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",MTL,NHL,NYR,NHL,4,1,0,19,11,
1974,SF,Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,BUF,NHL,MTL,NHL,4,2,0,21,29,
1993,КЗПФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",DAL,NHL,STL,NHL,4,0,0,16,10,
2010,КЗПФ,А,WAS,NHL,NYR,NHL,4,1,0,13,8,
1999,КЗПФ,Привет! Как твои дела?,PIT,NHL,WAS,NHL,4,1,0,17,8,
1987,DSF,Привет! Как твои дела?,BOS,NHL,BUF,NHL,4,2,0,28,22,
1952,SF,А,BOS,NHL,DET,NHL,4,2,0,21,21,
1968,КФ,Привет! Как твои дела?,BOS,NHL,TOR,NHL,4,0,0,24,5,
1996,КЗПФ,Привет! Как твои дела?,BUF,NHL,OTT,NHL,4,3,0,14,13,
1987,DSF,Да.,STL,NHL,CHI,NHL,4,1,0,21,17,
1936,SF,А,DET,NHL,MTL,NHL,3,2,0,13,8,
1978,АСС,,WIJ,WHA,EDO,WHA,4,2,0,21,26,
1978,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,Привет! Как твои дела?,NYR,NHL,LAK,NHL,2,0,0,9,2,
1979,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,А,PHI,NHL,EDM,NHL,3,0,0,12,6,
2002,КЗПФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",DAL,NHL,EDM,NHL,4,2,0,20,11,
2003,КФС,Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,PHI,NHL,TOR,NHL,4,2,0,17,13,
1979,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",NYI,NHL,LAK,NHL,3,1,0,21,10,
1948,SF,Привет! Как твои дела?,TOR,NHL,BOS,NHL,4,1,0,16,10,
1949,SF,Привет! Как твои дела?,NYR,NHL,MTL,NHL,4,1,0,15,7,
2003,КЗПФ,А,TBL,NHL,NYI,NHL,4,1,0,12,5,
1957,SF,А,MTL,NHL,DET,NHL,4,0,0,19,6,
1920,СКФ,,OTS,NHL,VML,PCHA,3,2,0,12,11,
1928,СКФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",BOS,NHL,NYR,NHL,2,0,0,4,1,
1982,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?",я,BOS,NHL,BUF,NHL,4,3,0,33,23,
1992,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAK,NHL,VAN,NHL,4,2,0,26,25,
2003,КЗПФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",COL,NHL,DAL,NHL,4,1,0,19,10,
1992,DSF,Да.,TOR,NHL,DET,NHL,4,3,0,24,30,
1997,КЗПФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",DAL,NHL,SJS,NHL,4,2,0,16,12,
1974,КФ,,SDM,WHA,TOT,WHA,4,2,0,29,27,
1985,СКФ,О,MTL,NHL,CAL,NHL,4,1,0,15,13,
1993,КФС,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",TOR,NHL,SJS,NHL,4,3,0,26,21,
1973,КФ,Привет! Как твои дела?,NYR,NHL,MTL,NHL,4,2,0,21,17,
2007,КЗПФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",DET,NHL,NAS,NHL,4,2,0,17,12,
1975,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,,NEW,WHA,CLC,WHA,3,0,0,14,6,
1936,СКФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",DET,NHL,NYR,NHL,3,2,0,9,8,
2007,ЧФ,М,PIT,NHL,PHI,NHL,4,1,0,20,9,
2001,КФС,Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,TOR,NHL,OTT,NHL,4,3,0,16,18,
2007,КЗПФ,Да,NYR,NHL,NJD,NHL,4,1,0,19,12,
2008,КФС,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",DET,NHL,AND,NHL,4,3,0,22,17,
1922,Да.,,OTS,NHL,MTL,NHL,1,1,0,3,2,ТГ
1961,SF,А,CHI,NHL,MTL,NHL,4,2,0,19,13,
2003,СКФ,О,TBL,NHL,CAL,NHL,4,3,0,13,14,
1938,SF,А,BOS,NHL,NYR,NHL,4,3,0,14,12,
1999,КФС,я,PHI,NHL,PIT,NHL,4,2,0,15,14,
1994,КЗПФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",VAN,NHL,STL,NHL,4,3,0,27,27,
1977,SF,,QUN,WHA,NEW,WHA,1,4,0,14,25,
1929,СКФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",MTL,NHL,BOS,NHL,2,0,0,7,3,
1984,DSF,Да,NYI,NHL,WAS,NHL,3,2,0,14,12,
1990,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",MNS,NHL,EDM,NHL,4,1,0,20,14,
2011,КЗПФ,Да.,STL,NHL,SJS,NHL,4,1,0,14,8,
1932,СКФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",NYR,NHL,TOR,NHL,3,1,0,11,5,
1979,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,Привет! Как твои дела?,BUF,NHL,VAN,NHL,3,1,0,15,7,
1995,ЧФ,М,FLO,NHL,PIT,NHL,4,3,0,20,15,
2005,КЗПФ,В,NJD,NHL,NYR,NHL,4,0,0,17,4,
1928,КФ,Привет! Как твои дела?,NYR,NHL,NYA,NHL,1,0,1,1,0,ТГ
1995,КФС,я,FLO,NHL,PHI,NHL,4,2,0,15,11,
1940,SF,А,BOS,NHL,TOR,NHL,4,3,0,15,17,
1996,КФС,я,NYR,NHL,NJD,NHL,4,1,0,10,5,
1986,DSF,Да.,DET,NHL,CHI,NHL,4,0,0,15,6,
1972,DSF,,NEW,WHA,OTN,WHA,4,1,0,24,17,
1959,SF,А,MTL,NHL,CHI,NHL,4,0,0,14,6,
1999,КЗПФ,Да,NJD,NHL,FLO,NHL,4,0,0,12,6,
1933,КФ,Привет! Как твои дела?,CHI,NHL,MTL,NHL,1,0,1,4,3,ТГ
1982,ЧФ,М,NYI,NHL,BOS,NHL,4,2,0,30,21,
1982,DSF,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",CAL,NHL,VAN,NHL,3,1,0,17,14,
1975,SF,,WIJ,WHA,CAC,WHA,4,1,0,22,13,
1992,DSF,Да,NYI,NHL,WAS,NHL,4,2,0,23,22,
1979,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",NYR,NHL,ATF,NHL,3,1,0,14,8,
2011,КЗПФ,А,NYR,NHL,OTT,NHL,4,3,0,14,13,
1993,СКФ,О,NYR,NHL,VAN,NHL,4,3,0,21,19,
1922,СКФ,,OTS,NHL,EDE,WCHL,2,0,0,3,1,
1980,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,Привет! Как твои дела?,STL,NHL,PIT,NHL,3,2,0,20,21,
2002,КЗПФ,А,OTT,NHL,NYI,NHL,4,1,0,13,7,
1973,КФ,Да,CHI,NHL,LAK,NHL,4,1,0,10,7,
1978,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,,NEW,WHA,CIN,WHA,2,1,0,10,10,
1980,СКФ,О,NYI,NHL,MNS,NHL,4,1,0,26,16,
1967,КФ,А,MTL,NHL,BOS,NHL,4,0,0,15,8,
1983,DSF,Привет! Как твои дела?,QUE,NHL,BUF,NHL,3,0,0,13,5,
1982,ЧФ,М,NYI,NHL,BOS,NHL,4,2,0,30,21,
1970,SF,Да.,CHI,NHL,NYR,NHL,4,3,0,21,14,
1984,DSF,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",EDM,NHL,LAK,NHL,3,0,0,11,7,
1933,КФ,В,MTM,NHL,NYR,NHL,1,0,1,2,1,ТГ
2006,КЗПФ,В,NYR,NHL,ATL,NHL,4,0,0,17,6,
1986,DSF,А,QUE,NHL,HAR,NHL,4,2,0,27,19,
2008,КЗПФ,Да,PIT,NHL,PHI,NHL,4,2,0,18,16,
1992,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAK,NHL,VAN,NHL,4,2,0,26,25,
1977,КФ,,QUN,WHA,HOU,WHA,4,2,0,29,16,
1974,SF,я,PHI,NHL,NYI,NHL,4,3,0,19,16,
1995,КЗПФ,Да.,COL,NHL,VAN,NHL,4,2,0,24,17,
1992,DSF,В,PIT,NHL,NJD,NHL,4,1,0,23,13,
1982,DSF,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",CHI,NHL,STL,NHL,3,1,0,16,10,
1984,DSF,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",WIN,NHL,CAL,NHL,3,1,0,15,13,
1993,КФС,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",VAN,NHL,DAL,NHL,4,1,0,18,11,
1999,КФС,я,PHI,NHL,PIT,NHL,4,2,0,15,14,
1993,КФС,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",TOR,NHL,SJS,NHL,4,3,0,26,21,
2002,ЧФ,М,NJD,NHL,OTT,NHL,4,3,0,17,13,
2009,КЗПФ,В,BOS,NHL,BUF,NHL,4,2,0,16,15,
1969,SF,Да.,STL,NHL,PIT,NHL,4,2,0,19,10,
2007,КФС,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DAL,NHL,SJS,NHL,4,2,0,15,11,
1926,КФ,Привет! Как твои дела?,BOS,NHL,CHI,NHL,1,0,1,10,5,ТГ
2010,ЧФ,М,BOS,NHL,TBL,NHL,4,3,0,21,21,
1923,Да.,,MTL,NHL,OTS,NHL,2,0,0,5,2,ТГ
1979,КФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYI,NHL,BOS,NHL,4,1,0,19,14,
2011,КЗПФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",NAS,NHL,DET,NHL,4,1,0,13,9,
2010,КЗПФ,Привет! Как твои дела?,PHI,NHL,BUF,NHL,4,3,0,22,18,
1982,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?",Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,NYI,NHL,NYR,NHL,4,2,0,28,15,
1994,КЗПФ,Да,NJD,NHL,BOS,NHL,4,1,0,14,5,
1983,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?",я,MTL,NHL,QUE,NHL,4,2,0,20,13,
1998,КЗПФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",STL,NHL,PHO,NHL,4,3,0,19,16,
1976,DSF,,QUN,WHA,NEW,WHA,4,1,0,23,14,
1997,КФС,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",DAL,NHL,EDM,NHL,4,1,0,9,5,
1979,SF,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",NYI,NHL,BUF,NHL,4,2,0,22,17,
1925,Да.,,VIC,WCHL,EDE,WCHL,1,0,1,5,3,ТГ
1978,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,Да,PIT,NHL,BUF,NHL,2,1,0,9,9,
1939,КФ,В,DET,NHL,NYA,NHL,2,1,0,9,7,
2001,СКФ,О,DET,NHL,CAR,NHL,4,1,0,14,7,
1990,DSF,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",EDM,NHL,CAL,NHL,4,3,0,22,20,
1971,КФ,Привет! Как твои дела?,NYR,NHL,MTL,NHL,4,2,0,19,14,
1998,КФС,я,TOR,NHL,PIT,NHL,4,2,0,18,14,
