driverid,driverref,number,code,forename,surname,dob,nationality,url
640,расфасованные,,,Тулу,Граффендарный,1914-05-18,Швейцария,http://en.wikipedia.org/wiki/Toulo_de_graffenried
641,Таруфи,,,Пьеро,Таруфи,1906-10-12,Итальянский,http://en.wikipedia.org/wiki/Piero_Taruffi
642,Фарина,,,Нино,Фарина,1906-10-30,Итальянский,http://en.wikipedia.org/wiki/Nino_Farina
644,Мантовани,,,Сержиу,Мантовани,1929-05-22,Итальянский,http://en.wikipedia.org/wiki/Sergio_Mantovani
645,Буччи,,,Клемар,Буччи,1920-09-04,Аргентина,http://en.wikipedia.org/wiki/Clemar_Bucci
646,Иглезии,,,Хесус,Иглезия,1922-02-22,Аргентина,http://en.wikipedia.org/wiki/Jes%C3%BAs_Iglesias
655,Нидень,,,Кэл,Нижний день,1914-04-29,Американцы,http://en.wikipedia.org/wiki/Cal_Niday
660,Клеща,,,Джонни,Клеи,1916-08-11,Бельгийский,http://en.wikipedia.org/wiki/Johnny_Claes
661,Питер-уокер,,,Питер,Уолкер,1912-10-07,Британские,http://en.wikipedia.org/wiki/Peter_Walker_(водитель)
664,mcalpine,,,Кеннет,Макальпайн,1920-09-21,Британские,http://en.wikipedia.org/wiki/Kenneth_McAlpine
667,Фитч,,,Джон,Фитч,1917-08-04,Американцы,http://en.wikipedia.org/wiki/John_Fitch_(водитель)
668,Лукас,,,Джин,Лукас,1917-04-25,Французский,http://en.wikipedia.org/wiki/Jean_Lucas
669,Бира,,,Принц,Бира,1914-07-15,Тайский,http://en.wikipedia.org/wiki/ Prince_Bira
673,Назарук,,,Майк,Назарук,1921-10-02,Американцы,http://en.wikipedia.org/wiki/Mike_Nazaruk
676,armi,,,Фрэнк,Арми,1918-10-12,Американцы,http://en.wikipedia.org/wiki/Frank_Armi
678,Дункан,,,Лен,Дункан,1911-07-25,Американцы,http://en.wikipedia.org/wiki/Len_Duncan
686,reg_parnell,,,Редж,Парнелл,1911-07-02,Британские,http://en.wikipedia.org/wiki/Reg_Parnell
687,белого цвета,,,Питер,Уайтхед,1914-11-12,Британские,http://en.wikipedia.org/wiki/Peter_Whitehead_(gacing_driver)
688,Брендон,,,Эрик,Брендон,1920-07-18,Британские,http://en.wikipedia.org/wiki/Eric_Brandon
690,нукей,,,Родни,Нуккей,1929-06-26,Британские,http://en.wikipedia.org/wiki/Rodney_Nukkey
692,Гельфрих,,,Тео,Гельфрич,1913-05-13,Немецкий,http://en.wikipedia.org/wiki/Teo_Helfrich
694,рю,,,Джованни,Г-н де Рю,1925-03-10,Итальянский,http://en.wikipedia.org/wiki/Giovanni_de_Riu
695,Гальвез,,,Оскар,Гальвес,1913-08-17,Аргентина,http://en.wikipedia.org/wiki/%C3-93scar_Alfredo_G%C3%A1lvez
696,Джон_барбер,,,Джон,Барбер,1929-07-22,Британские,http://en.wikipedia.org/wiki/John_Barber_(gacing_driver)
697,titto,,,Фелиция,Костюм,1903-06-09,Итальянский,http://en.wikipedia.org/wiki/Felice_Bonetto
702,Боб_скотт,,,Боб,Скотт,1928-10-04,Американцы,http://en.wikipedia.org/wiki/Bob_Scott_(auto_racer)
703,Легат,,,Артур,Легат,1898-11-01,Бельгийский,http://en.wikipedia.org/wiki/Artur_Legat
707,Jan_stewart,,,Йен,Стюарт,1929-07-15,Британские,http://en.wikipedia.org/wiki/Ian_Stewart_(gacing_driver)
712,хиты,,,Вилли,Хикс,1922-02-13,Немецкий,http://en.wikipedia.org/wiki/Willi_Heeks
715,bechem,,,Гюнтер,Бехим,1921-12-21,Немецкий,http://en.wikipedia.org/wiki/G%C3-BCnther_Bechem
716,Бюллетень,,,Эрвин,Бауэр,1912-07-17,Немецкий,http://en.wikipedia.org/wiki/Erwin_Bauer
725,abecasis,,,Джордж,Абекас,1913-03-21,Британские,http://en.wikipedia.org/wiki/George_Abecasis
727,Ригсби,,,Джим,Ригсби,1923-06-06,Американцы,http://en.wikipedia.org/wiki/Jim_Rigsby
734,Мяч,,,Бобби,Мяч,1925-08-26,Американцы,http://en.wikipedia.org/wiki/Bobby_Ball_(auto_racer)
736,Лорент,,,Вас понял.,Лоран,1913-02-21,Бельгийский,http://en.wikipedia.org/wiki/Roger_Laurent
737,Огнестрельное,,,Роберт,О'Брайен,1908-04-11,Американцы,http://en.wikipedia.org/wiki/Robert_O%27Brien_(auto_racer)
744,падение,,,Кен,Погружение,1917-12-05,Британские,http://en.wikipedia.org/wiki/Ken_Downing
746,Бьянко,,,Джино,Бьянко,1916-07-22,Бразилия,http://en.wikipedia.org/wiki/Gino_Bianco
748,Кантони,,,Эйтель,Кантони,1906-10-04,Уругвай,http://en.wikipedia.org/wiki/Eitel_Cantoni
758,lof,,,Влажь,Ван дер Лоф,1919-08-23,Датч,http://en.wikipedia.org/wiki/Dries_van_der_Lof
763,Санеси,,,Консалво,Санеси,1911-03-28,Итальянский,http://en.wikipedia.org/wiki/Consalvo_Sanesi
767,Форберг,,,Карл,Форберг,1911-03-04,Американцы,http://en.wikipedia.org/wiki/Carl_Forberg
768,роза,,,Маури,Роза,1906-05-26,Американцы,http://en.wikipedia.org/wiki/Mauri_Rose
774,caboud,,,Эжен,Шабуд,1907-04-12,Французский,http://en.wikipedia.org/wiki/Eug%C3%A8ne_Chabud
778,Шау_тайлор,,,Брайан,Шоу Тейлор,1915-01-28,Британские,http://en.wikipedia.org/wiki/Brian_Shawe_Taylor
780,Бранка,,,Тони,Бранка,1916-09-15,Швейцария,http://en.wikipedia.org/wiki/Toni_Branca
782,ƒжовер,,,Хуан,ƒжовер,1903-11-23,Испанский,http://en.wikipedia.org/wiki/Juan_Jover
783,Григнард,,,Жорж,Григнар,1905-07-25,Французский,http://en.wikipedia.org/wiki/Georges_Grignard
787,Харрисон,,,Кут,Харрисон,1906-07-06,Британские,http://en.wikipedia.org/wiki/Cuth_Harrison
788,Фрай,,,Джо,Фрай,1915-10-26,Британские,http://en.wikipedia.org/wiki/Joe_Fry
789,Мартин,,,Эжен,Мартин,1915-03-24,Французский,http://en.wikipedia.org/wiki/Eug%C3%A8ne_Martin
790,Лесли_Джонсон,,,Лесли,Джонсон,1912-03-22,Британские,http://en.wikipedia.org/wiki/Leslie_Johnson_(gacing_driver)
792,Пиан,,,Альфредо,Пиан,1912-10-21,Аргентина,http://en.wikipedia.org/wiki/Alfredo_Pi%C3%A0n
794,Читвуд,,,Джоуи,Читвуд,1912-04-14,Американцы,http://en.wikipedia.org/wiki/Joie_Chitwood
795,fhr,,,Майрон,Фор,1912-06-17,Американцы,http://en.wikipedia.org/wiki/Myron_Fohr
798,Брюнетка,,,Бейлисс,Левретт,1914-02-14,Американцы,http://en.wikipedia.org/wiki/Bayliss_Levrett
805,Клади,,,Дэнни,Клади,1917-02-10,Американцы,http://en.wikipedia.org/wiki/Danny_Kladis
810,Зубы,,ДИГ,Лукас,di Грасси,1984-08-11,Бразилия,http://en.wikipedia.org/wiki/Lucas_di_grassi
812,Чандхок,,ЧХА,Карун,Чандхок,1984-01-19,Индейцы,http://en.wikipedia.org/wiki/Karun_Candhok
820,Чилтон,4.0,ЧХИ,Макс.,Чилтон,1991-04-21,Британские,http://en.wikipedia.org/wiki/Max_Chilton
822,Ботты,77.0,СОТ,Вальттери,Бутылка,1989-08-28,Финский,http://en.wikipedia.org/wiki/Valtteri_Bottas
829,Стивенс,28.0,СТЭ,Уилл,Стивенс,1991-06-28,Британские,http://en.wikipedia.org/wiki/Will_Stevens
830,макс._поверхностная,33.0,ВЕР,Макс.,Верстаппен,1997-09-30,Датч,http://en.wikipedia.org/wiki/Max_Verstappen
831,nasr,12.0,НАС,Фелипе,Наср,1992-08-21,Бразилия,http://en.wikipedia.org/wiki/Felipe_Nasser
836,yhrlein,94.0,Ух ты!,Паскаль,Верлин,1994-10-18,Немецкий,http://en.wikipedia.org/wiki/Passcal_Wehrlein
838,Вандорн,2.0,VAN,Стоффель,Вандорн,1992-03-26,Бельгийский,http://en.wikipedia.org/wiki/Stoffel_Vandorne
