yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
2000,ВВС,posadjo01,NYA,AL,5,18,2,4,1,0,0,1,0,0.0,5,4,3.0,0.0,0.0,0.0,1.0
1974,НЛЦС,giustda01,PIT,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1971,АЛКС,mcnalda01,BAL,AL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1980,ВВС,maddoga01,PHI,NL,6,22,1,5,2,0,0,1,0,0.0,1,3,1.0,0.0,0.0,1.0,0.0
1995,ВВС,penaal01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,НЛДС2,daalom01,ARI,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1981,АЛКС,bosetri01,OAK,AL,2,4,1,1,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1971,ВВС,clemero01,PIT,NL,7,29,3,12,2,1,2,4,0,0.0,2,2,1.0,0.0,0.0,0.0,0.0
1983,НЛЦС,saxst01,LAN,NL,4,16,0,4,0,0,0,0,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0
1993,АЛКС,fernato01,TOR,AL,6,22,1,7,0,0,0,1,0,0.0,2,4,2.0,0.0,1.0,0.0,1.0
2005,Алдс1,olerujo01,BOS,AL,3,7,0,2,1,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
1995,АЛКС,thomeji01,CLE,AL,5,15,2,4,0,0,2,5,0,0.0,2,3,0.0,0.0,0.0,0.0,1.0
1885,ВВС,bushodo01,SL4,AA,4,13,1,2,0,0,0,0,0,,0,0,0.0,,,,
2000,Алдс1,vizcajo01,NYA,AL,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,АЛД2,durhara01,CHA,AL,3,10,2,2,1,0,1,1,0,0.0,3,3,0.0,0.0,1.0,0.0,2.0
1992,ВВС,winfida01,TOR,AL,6,22,0,5,1,0,0,3,0,0.0,2,3,0.0,0.0,1.0,0.0,0.0
1998,АЛКС,vizquom01,CLE,AL,6,25,2,11,0,1,0,0,4,1.0,1,3,0.0,1.0,0.0,0.0,0.0
1930,ВВС,earnsge01,PHA,AL,3,9,0,0,0,0,0,0,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0
1997,ВВС,hershor01,CLE,AL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2001,АЛКС,posadjo01,NYA,AL,5,14,4,3,1,0,0,0,0,0.0,6,7,1.0,0.0,0.0,0.0,0.0
1983,ВВС,lefebjo01,PHI,NL,3,5,0,1,1,0,0,2,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
1947,ВВС,reynoal01,NYA,AL,2,4,2,2,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2012,All-Weather Low-Carbon,sotoge01,TEX,AL,1,2,0,0,0,0,0,0,0,0.0,0,1,,,,,
2002,НЛДС2,cairomi01,SLN,NL,2,4,2,4,1,0,0,3,0,1.0,0,0,0.0,1.0,0.0,0.0,0.0
1932,ВВС,dickebi01,NYA,AL,4,16,2,7,0,0,0,4,0,1.0,2,1,1.0,1.0,0.0,0.0,1.0
2006,NLDS1,repkoja01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1977,НЛЦС,yeagest01,LAN,NL,4,13,1,3,0,0,0,2,0,0.0,1,3,1.0,0.0,0.0,0.0,0.0
1947,ВВС,newsobo01,NYA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1952,ВВС,woodlge01,NYA,AL,7,23,4,8,1,1,1,1,0,0.0,3,3,1.0,0.0,0.0,0.0,0.0
1933,ВВС,crowdal01,WS1,AL,2,4,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1912,ВВС,yerkest02,BOS,AL,8,32,3,8,0,2,0,4,0,0.0,2,3,0.0,0.0,1.0,0.0,0.0
1919,ВВС,ruethdu01,CIN,NL,3,6,2,4,1,2,0,4,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2009,NLDS1,glaustr01,SLN,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1998,НЛЦС,neaglde01,ATL,NL,2,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,АЛКС,heathmi02,OAK,AL,3,6,1,2,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1954,ВВС,thompha02,NY1,NL,4,11,6,4,1,0,0,2,0,0.0,7,1,3.0,0.0,0.0,0.0,0.0
2012,НЛДС2,zitoba01,SFN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,,,,,
2006,NLDS1,betemwi01,LAN,NL,3,8,3,4,1,0,1,1,0,0.0,2,1,1.0,0.0,0.0,0.0,0.0
2006,НЛЦС,eckstda01,SLN,NL,7,26,3,6,1,0,1,1,3,0.0,4,0,0.0,2.0,0.0,0.0,0.0
1998,NLDS1,galaran01,ATL,NL,3,12,1,3,0,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
2008,Алдс1,figgich01,LAA,AL,4,21,2,7,1,1,0,1,1,0.0,0,6,0.0,0.0,0.0,0.0,0.0
1959,ВВС,snidedu01,LAN,NL,4,10,1,2,0,0,1,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
1971,ВВС,hebneri01,PIT,NL,3,12,2,2,0,0,1,3,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0
1975,НЛЦС,normafr01,CIN,NL,1,1,0,0,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0
2012,АЛД2,peraljh01,DET,AL,5,17,1,5,0,0,0,0,1,0.0,1,3,,,,,
1945,ВВС,cramedo01,DET,AL,7,29,7,11,0,0,0,4,1,0.0,1,0,0.0,1.0,0.0,0.0,1.0
2006,НЛДС2,weaveje01,SLN,NL,1,2,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1992,ВВС,spraged02,TOR,AL,3,2,1,1,0,0,1,2,0,0.0,1,0,1.0,0.0,0.0,0.0,0.0
1973,НЛЦС,bosweke01,NYN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1915,ВВС,burnsed01,PHI,NL,5,16,1,3,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1936,ВВС,johnsro02,NYA,AL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2007,НЛЦС,jacksco01,ARI,NL,3,9,1,3,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
1974,АЛКС,northbi01,OAK,AL,4,16,3,1,1,0,0,0,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
2006,НЛДС2,rolensc01,SLN,NL,3,11,0,1,1,0,0,0,0,0.0,0,2,0.0,1.0,0.0,0.0,1.0
1923,ВВС,scottev01,NYA,AL,6,22,2,7,0,0,0,3,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1996,НЛЦС,mcmicgr01,ATL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,Нет разделения,cedence01,HOU,NL,4,14,0,3,1,0,0,0,2,2.0,2,2,1.0,0.0,0.0,0.0,1.0
1990,ВВС,rijojo01,CIN,NL,1,3,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,АЛКС,thomeji01,CLE,AL,6,23,4,7,0,0,4,8,0,0.0,1,8,0.0,1.0,0.0,0.0,0.0
1925,ВВС,ydeem01,PIT,NL,2,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,НЛДС2,lopezja02,SFN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,Алдс1,wilsoen01,CLE,AL,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,ВВС,calerki01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1936,ВВС,ripplji01,NY1,NL,5,12,2,4,0,0,1,3,0,1.0,3,3,0.0,0.0,2.0,0.0,0.0
1998,НЛЦС,rockejo01,ATL,NL,6,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1924,ВВС,grohhe01,NY1,NL,1,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1970,НЛЦС,stargwi01,PIT,NL,3,12,0,6,1,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1931,ВВС,simmoal01,PHA,AL,7,27,4,9,2,0,2,8,0,0.0,3,3,0.0,0.0,0.0,0.0,1.0
1970,АЛКС,willist02,MIN,AL,2,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2006,ВВС,santira01,DET,AL,3,5,0,1,0,0,0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1933,ВВС,luquedo01,NY1,NL,1,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1980,НЛЦС,morelke01,PHI,NL,2,1,0,0,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,АЛКС,soriaal01,NYA,AL,5,15,5,6,0,0,1,2,2,0.0,3,3,0.0,1.0,0.0,0.0,0.0
1975,ВВС,fiskca01,BOS,AL,7,25,5,6,0,0,2,4,0,0.0,7,7,3.0,0.0,0.0,0.0,1.0
1999,NLDS1,biggicr01,HOU,NL,4,19,1,2,0,0,0,0,0,0.0,1,5,0.0,0.0,0.0,0.0,0.0
1991,НЛЦС,lemkema01,ATL,NL,7,20,1,4,1,0,0,1,0,0.0,4,0,1.0,0.0,0.0,0.0,0.0
2000,АЛКС,gipsoch01,SEA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,ВВС,coxda01,SLN,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1928,ВВС,maranra01,SLN,NL,4,13,2,4,1,0,0,0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2004,Алдс1,ramirma02,BOS,AL,3,13,3,5,2,0,1,7,0,0.0,1,4,0.0,0.0,0.0,2.0,0.0
1935,ВВС,hermabi01,CHN,NL,6,24,3,8,2,1,1,6,0,0.0,0,2,0.0,0.0,1.0,0.0,1.0
1975,НЛЦС,carrocl02,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,НЛЦС,jonesan01,ATL,NL,5,9,3,2,0,0,1,3,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0
1988,АЛКС,parrila01,BOS,AL,3,5,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2001,НЛДС2,marreel01,SLN,NL,3,7,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,АЛКС,greento02,NYA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,АЛКС,powelbo01,BAL,AL,2,8,0,1,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
2001,NLDS1,lugoju01,HOU,NL,3,8,1,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,1.0
2000,НЛДС2,martira03,SFN,NL,2,6,0,2,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1957,ВВС,byrneto01,NYA,AL,2,2,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1920,ВВС,caldwra02,CLE,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,Алдс1,matthga02,LAA,AL,3,5,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1993,АЛКС,molitpa01,TOR,AL,6,23,7,9,2,1,1,5,0,0.0,3,3,1.0,1.0,0.0,0.0,0.0
2008,NLDS1,cedenro02,CHN,NL,1,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,НЛЦС,lowelmi01,FLO,NL,7,20,5,4,0,0,2,3,0,0.0,3,4,1.0,0.0,0.0,0.0,0.0
2000,АЛКС,vizcajo01,NYA,AL,4,2,3,2,1,0,0,2,2,0.0,0,0,0.0,0.0,0.0,1.0,0.0
1985,ВВС,dejesiv01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1979,ВВС,roeniga01,BAL,AL,6,16,1,2,1,0,0,0,0,0.0,0,6,0.0,0.0,0.0,0.0,0.0
1957,ВВС,johnser02,ML1,NL,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2002,ВВС,nenro01,SFN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1955,ВВС,robinja02,BRO,NL,6,22,5,4,1,1,0,1,1,0.0,2,1,0.0,0.0,0.0,0.0,2.0
1983,НЛЦС,hollaal01,PHI,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1961,ВВС,skowrbi01,NYA,AL,5,17,3,6,0,0,1,5,0,0.0,3,4,0.0,0.0,0.0,0.0,1.0
1889,ВВС,ewingbu01,NY1,NL,8,36,5,9,4,0,0,7,1,,2,5,0.0,,,,
1970,НЛЦС,mazerbi01,PIT,NL,1,2,0,0,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2000,NLDS1,clarkwi02,SLN,NL,3,12,3,3,0,0,1,4,0,0.0,1,3,1.0,1.0,0.0,0.0,0.0
2002,АЛКС,cuddymi01,MIN,AL,3,5,0,1,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1884,ВВС,esterdu01,NY4,AA,3,10,0,3,1,0,0,0,1,,0,3,0.0,,,,
2003,АЛД2,ramirma02,BOS,AL,5,20,2,4,0,0,1,3,0,0.0,3,7,1.0,0.0,0.0,0.0,0.0
1991,ВВС,stantmi02,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,НЛДС2,bennega01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,ВВС,lindeji01,SLN,NL,6,15,3,5,1,0,0,2,0,0.0,0,3,0.0,1.0,0.0,0.0,0.0
1990,АЛКС,steinte01,OAK,AL,3,11,2,5,0,0,0,1,0,1.0,1,2,0.0,0.0,0.0,0.0,1.0
2005,NLDS1,rodrijo03,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1988,НЛЦС,myersra01,NYN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1969,ВВС,richepe01,BAL,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1931,ВВС,grimebu01,SLN,NL,2,7,0,2,0,0,0,2,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2005,Алдс1,perezti01,CHA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1926,ВВС,ofarrbo01,SLN,NL,7,23,2,7,1,0,0,2,0,0.0,2,2,0.0,0.0,0.0,1.0,0.0
1889,ВВС,gorege01,NY1,NL,5,21,5,7,1,1,0,1,2,,3,0,0.0,,,,
2009,АЛКС,riverju01,LAA,AL,6,25,0,5,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,2.0
1981,Аидив,moneydo01,ML4,AL,2,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1912,ВВС,henriol01,BOS,AL,2,1,0,1,1,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,Нет разделения,lacorfr01,HOU,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1979,НЛЦС,milnejo01,PIT,NL,3,9,0,0,0,0,0,0,0,0.0,2,0,1.0,0.0,0.0,0.0,0.0
1949,ВВС,henrito01,NYA,AL,5,19,4,5,0,0,1,1,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
1997,НЛДС2,magnami01,HOU,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1921,ВВС,friscfr01,NY1,NL,8,30,5,9,0,1,0,1,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0
1950,ВВС,reynoal01,NYA,AL,2,3,0,1,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1993,ВВС,thompmi02,PHI,NL,6,17,3,5,1,1,1,6,0,0.0,1,2,0.0,0.0,0.0,0.0,1.0
2011,NLDS1,oswalro01,PHI,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,,,,,
1999,ВВС,mulhote01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1985,ВВС,lahtije01,SLN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1939,ВВС,mccorfr01,CIN,NL,4,15,1,6,1,0,0,1,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1972,ВВС,benchjo01,CIN,NL,7,23,4,6,1,0,1,1,2,0.0,5,5,3.0,0.0,0.0,0.0,0.0
1981,Аидив,edwarma01,ML4,AL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1928,ВВС,douthta01,SLN,NL,3,11,1,1,0,0,0,1,0,0.0,1,1,0.0,1.0,0.0,0.0,1.0
1910,ВВС,archeji01,CHN,NL,3,11,1,2,1,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1972,ВВС,bandosa01,OAK,AL,7,26,2,7,1,0,0,1,0,0.0,2,5,1.0,0.0,0.0,0.0,1.0
1969,ВВС,belanma01,BAL,AL,5,15,2,3,0,0,0,1,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
1991,ВВС,leiussc01,MIN,AL,7,14,2,5,0,0,1,2,0,1.0,1,2,0.0,0.0,0.0,0.0,1.0
1991,ВВС,pendlte01,ATL,NL,7,30,6,11,3,0,2,3,0,0.0,3,1,1.0,0.0,0.0,0.0,1.0
1961,ВВС,kaskoed01,CIN,NL,5,22,1,7,0,0,0,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1971,НЛЦС,lanieha01,SFN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,АЛКС,olerujo01,SEA,AL,5,19,2,4,0,0,1,3,0,0.0,2,4,0.0,0.0,0.0,0.0,1.0
1997,АЛД2,webstle01,BAL,AL,3,6,1,1,0,0,0,1,0,0.0,1,0,0.0,0.0,0.0,0.0,1.0
1945,ВВС,tobinji01,DET,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,НЛДС2,francma01,ATL,NL,2,2,1,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1998,NLDS1,colbrgr01,ATL,NL,2,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,АЛД2,justida01,OAK,AL,5,21,2,5,1,1,0,4,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1932,ВВС,ruthba01,NYA,AL,4,15,6,5,0,0,2,6,0,0.0,4,3,0.0,1.0,0.0,0.0,1.0
1924,ВВС,marbefi01,WS1,AL,4,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1946,ВВС,wagneha01,BOS,AL,5,13,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1998,НЛЦС,hoffmtr01,SDN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,NLDS1,urbinug01,FLO,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,АЛД2,pauljo01,LAA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,АЛКС,pauljo01,LAA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1995,НЛДС2,karroer01,LAN,NL,3,12,3,6,1,0,2,4,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2007,ВВС,affelje01,COL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1992,АЛКС,grubeke01,TOR,AL,6,22,3,2,1,0,1,2,0,0.0,2,3,0.0,0.0,1.0,0.0,1.0
1983,АЛКС,cruzto02,BAL,AL,4,15,0,2,0,0,0,1,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0
1999,АЛКС,sadledo01,BOS,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1936,ВВС,whitebu01,NY1,NL,6,21,1,1,0,0,0,2,0,1.0,1,3,0.0,0.0,0.0,0.0,0.0
2004,АЛКС,mirabdo01,BOS,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,НЛЦС,sandere02,ARI,NL,5,17,2,2,0,0,0,1,1,0.0,5,5,0.0,0.0,0.0,0.0,0.0
2009,NLDS1,weaveje01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,АЛКС,raburry01,DET,AL,6,23,4,6,1,0,2,4,0,0.0,4,4,,,,,
2003,НЛДС2,karroer01,CHN,NL,4,16,4,6,0,0,2,2,0,0.0,0,3,0.0,0.0,0.0,0.0,1.0
2008,НЛДС2,weeksri01,MIL,NL,3,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1995,NLDS1,swiftbi02,COL,NL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1959,ВВС,larkeno01,LAN,NL,6,16,2,3,0,0,0,0,0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
1888,ВВС,richada01,NY1,NL,9,36,6,6,2,0,0,6,3,,3,5,0.0,,,,
1989,АЛКС,cansejo01,OAK,AL,5,17,1,5,0,0,1,3,0,2.0,3,7,0.0,0.0,0.0,0.0,0.0
1995,Алдс1,loftoke01,CLE,AL,3,13,1,2,0,0,0,0,0,0.0,1,3,0.0,1.0,0.0,0.0,0.0
1981,ВВС,landrke01,LAN,NL,5,6,1,1,1,0,0,0,1,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1975,АЛКС,petrori01,BOS,AL,3,12,1,2,0,0,1,2,0,0.0,0,3,0.0,0.0,0.0,0.0,1.0
1991,НЛЦС,clancji01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,Алдс1,martied01,SEA,AL,5,16,3,5,1,0,2,5,1,0.0,5,2,1.0,0.0,0.0,0.0,0.0
1983,ВВС,dennyjo01,PHI,NL,2,5,1,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1992,НЛЦС,tomlira01,PIT,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,NLDS1,lugoju01,LAN,NL,2,4,0,1,1,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1930,ВВС,cochrmi01,PHA,AL,6,18,5,4,1,0,2,4,0,1.0,5,2,0.0,0.0,0.0,1.0,0.0
1976,ВВС,whitero01,NYA,AL,4,15,0,2,0,0,0,0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
1888,ВВС,hatfigi01,NY1,NL,2,8,2,2,0,0,0,1,1,,1,2,0.0,,,,
2002,Алдс1,molinbe01,ANA,AL,4,15,0,4,2,0,0,2,0,0.0,0,1,0.0,0.0,2.0,0.0,1.0
1955,ВВС,meyerru01,BRO,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1987,ВВС,lombast01,MIN,AL,6,17,3,7,1,0,1,4,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1939,ВВС,myersbi01,CIN,NL,4,12,2,4,0,1,0,0,0,0.0,2,3,0.0,0.0,0.0,0.0,1.0
1990,АЛКС,evansdw01,BOS,AL,4,13,0,3,1,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,maynebr01,LAN,NL,4,6,1,2,0,0,0,0,0,0.0,2,0,1.0,0.0,0.0,0.0,0.0
1989,НЛЦС,lawva01,CHN,NL,2,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1981,Нет разделения,wallide01,HOU,NL,3,6,0,3,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1981,НЛЦС,landrke01,LAN,NL,5,10,0,1,1,0,0,0,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0
1993,ВВС,fernato01,TOR,AL,6,21,2,7,1,0,0,9,0,1.0,3,3,0.0,1.0,0.0,1.0,0.0
1960,ВВС,stuardi01,PIT,NL,5,20,0,3,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
2012,ВВС,cainma01,SFN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
1986,АЛКС,evansdw01,BOS,AL,7,28,2,6,1,0,1,4,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0
1943,ВВС,litwhda01,SLN,NL,5,15,0,4,1,0,0,2,0,0.0,2,4,0.0,0.0,0.0,0.0,0.0
2003,NLDS1,nathajo01,SFN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1958,ВВС,lumpeje01,NYA,AL,6,12,0,2,0,0,0,0,0,1.0,1,2,0.0,0.0,0.0,0.0,0.0
2009,НЛДС2,utleych01,PHI,NL,4,14,5,6,0,0,1,1,2,0.0,4,3,0.0,0.0,0.0,0.0,0.0
1971,АЛКС,rudijo01,OAK,AL,2,7,0,1,1,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1998,АЛД2,clarkwi02,TEX,AL,3,11,0,1,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1918,ВВС,schanwa01,BOS,AL,5,9,1,4,0,0,0,1,1,1.0,2,3,0.0,0.0,0.0,0.0,0.0
1997,NLDS1,vizcajo01,SFN,NL,3,11,1,2,1,0,0,0,0,0.0,0,5,0.0,0.0,1.0,0.0,0.0
1903,ВВС,hugheto01,BOS,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1941,ВВС,bonhati01,NYA,AL,1,4,0,0,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1892,CS,mckeaed01,CL4,NL,6,25,2,11,0,0,0,6,0,,1,3,0.0,,,,
1961,ВВС,kubekto01,NYA,AL,5,22,3,5,0,0,0,1,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
